PG,SG,SF,PF,C,G,F,UTIL,Proj,Ceiling,Salary,Cash %,Top 1%,ROI%,Wins,Own Sum,Avg Return,Stack1,Stack2,Lineup,Dupes,User,Index,Entry ID
Tyler Herro (37831794),Davion Mitchell (37832053),RJ Barrett (37831842),Haywood Highsmith (37832198),Kel'el Ware (37831949),Keyonte George (37831887),Josh Hart (37831825),Isaiah Hartenstein (37831897),325.65315972222226,401.91347189826934,49600,100.00%,50000,226537.5%,43061,116.64,$9061.5,MIA 4,TOR 1,opp,1,premiernflwinner,1604,4653841145
Shai Gilgeous-Alexander (37831764),Davion Mitchell (37832053),Jalen Williams (37831829),Bam Adebayo (37831821),Kel'el Ware (37831949),Keyonte George (37831887),Brice Sensabaugh (37832065),Micah Potter (37832221),321.32625,414.74392804736607,49800,100.00%,50000,68559.87%,4089,167.45,$2742.39,MIA 3,UTA 3,opp,1,boundsb2323,407,4653899512
Tyler Herro (37831794),Davion Mitchell (37832053),Josh Hart (37831825),Bam Adebayo (37831821),Kel'el Ware (37831949),Alec Burks (37832227),OG Anunoby (37831925),Isaiah Hartenstein (37831897),320.89375,390.8906696199374,49000,100.00%,50000,51082.36%,972,102.22,$2043.29,MIA 5,NYK 2,opp,1,rayray30,10,4654009314
Stephon Castle (37831933),Davion Mitchell (37832053),Franz Wagner (37831801),OG Anunoby (37831925),Kel'el Ware (37831949),Keyonte George (37831887),KJ Martin (37832113),LeBron James (37831767),319.2353993055556,404.3108352878335,49600,100.00%,50000,26697.89%,667,196.47,$1067.92,MIA 2,UTA 2,opp,1,willslop,170,4653992702
Keyonte George (37831887),Davion Mitchell (37832053),OG Anunoby (37831925),Bam Adebayo (37831821),Kel'el Ware (37831949),Devin Booker (37831783),KJ Martin (37832113),CJ McCollum (37831870),318.75374999999997,398.6331994439564,49500,100.00%,50000,20683.94%,368,141.42000000000002,$827.36,MIA 3,UTA 2,opp,1,boundsb2323,75,4653899513
Keyonte George (37831887),Stephon Castle (37831933),LeBron James (37831767),Haywood Highsmith (37832198),Kel'el Ware (37831949),Tyler Herro (37831794),KJ Martin (37832113),Isaiah Hartenstein (37831897),318.67062500000003,412.1601708966203,49600,100.00%,50000,20666.15%,51,200.59,$826.65,MIA 3,UTA 2,opp,1,damndwill,595,4653887007
Tyler Herro (37831794),Davion Mitchell (37832053),Devin Vassell (37831937),Brice Sensabaugh (37832065),Kel'el Ware (37831949),Keyonte George (37831887),KJ Martin (37832113),Luka Doncic (37831761),318.3175,407.32434656182573,49400,100.00%,50000,16658.24%,87,176.18,$666.33,MIA 3,UTA 3,opp,1,Unflappable,304,4653558397
Stephon Castle (37831933),Cason Wallace (37832096),Zion Williamson (37831787),KJ Martin (37832113),Kel'el Ware (37831949),Keyonte George (37831887),LeBron James (37831767),Kyle Filipowski (37831966),317.853125,420.0556967289799,49400,100.00%,50000,15875.9%,333,254.58,$635.04,UTA 3,SAS 1,opp,1,atown1023,5496,4653481847
Tyler Herro (37831794),Cason Wallace (37832096),Jalen Williams (37831829),KJ Martin (37832113),Kel'el Ware (37831949),Shai Gilgeous-Alexander (37831764),Brice Sensabaugh (37832065),Kyle Filipowski (37831966),317.38812500000006,412.8454154645352,49500,100.00%,50000,12988.49%,218,214.91,$519.54,OKC 3,UTA 3,opp,1,RudebwoyKev,1615,4653379610
Cole Anthony (37831958),Davion Mitchell (37832053),Josh Hart (37831825),KJ Martin (37832113),Kyle Filipowski (37831966),Keyonte George (37831887),Julius Randle (37831893),LeBron James (37831767),316.37565972222217,406.137962749648,49400,100.00%,49999,8430.64%,42,202.26,$337.23,UTA 3,ORL 1,opp,1,tomas168,1050,4653896406
