Entry ID,Contest Name,Contest ID,Entry Fee,PG,SG,SF,PF,C,G,F,UTIL
4652746677,NBA $50K Four-Point Play [$10K to 1st],174382077,$4,Killian Hayes (37819199),Stephon Castle (37819089),Ausar Thompson (37819144),Dillon Brooks (37819168),Jaren Jackson Jr. (37819020),Brandin Podziemski (37819081),Santi Aldama (37819116),Giannis Antetokounmpo (37818975)
4652746678,NBA $50K Four-Point Play [$10K to 1st],174382077,$4,Luke Kennard (37819236),Brandin Podziemski (37819081),Cameron Johnson (37819066),Ausar Thompson (37819144),Jalen Duren (37819057),Stephen Curry (37818995),Jaylen Wells (37819202),Tyrese Maxey (37818992)
4652746679,NBA $50K Four-Point Play [$10K to 1st],174382077,$4,Stephen Curry (37818995),Kelly Oubre Jr. (37819076),Amen Thompson (37819007),Giannis Antetokounmpo (37818975),Kevon Looney (37819298),Stephon Castle (37819089),John Konchar (37819393),Scotty Pippen Jr. (37819326)
4652746680,NBA $50K Four-Point Play [$10K to 1st],174382077,$4,Killian Hayes (37819199),Malik Beasley (37819163),Ausar Thompson (37819144),Maxwell Lewis (37819541),Giannis Antetokounmpo (37818975),Stephen Curry (37818995),Moses Moody (37819210),Alperen Sengun (37819001)
4652746681,NBA $50K Four-Point Play [$10K to 1st],174382077,$4,Killian Hayes (37819199),De'Aaron Fox (37819003),Ausar Thompson (37819144),Tari Eason (37819106),Jaren Jackson Jr. (37819020),Scotty Pippen Jr. (37819326),Giannis Antetokounmpo (37818975),Quinten Post (37819285)
4652746682,NBA $50K Four-Point Play [$10K to 1st],174382077,$4,Luke Kennard (37819236),Malik Monk (37819030),Kelly Oubre Jr. (37819076),Giannis Antetokounmpo (37818975),Jaren Jackson Jr. (37819020),Scotty Pippen Jr. (37819326),Moses Moody (37819210),Stephon Castle (37819089)
4652746683,NBA $50K Four-Point Play [$10K to 1st],174382077,$4,Killian Hayes (37819199),Klay Thompson (37819119),Gary Payton II (37819372),Jaren Jackson Jr. (37819020),Jalen Duren (37819057),Stephen Curry (37818995),John Konchar (37819393),Giannis Antetokounmpo (37818975)
4652746684,NBA $50K Four-Point Play [$10K to 1st],174382077,$4,Killian Hayes (37819199),Malik Monk (37819030),John Konchar (37819393),Giannis Antetokounmpo (37818975),Jalen Duren (37819057),Brandin Podziemski (37819081),Kelly Oubre Jr. (37819076),Draymond Green (37819085)
4652746685,NBA $50K Four-Point Play [$10K to 1st],174382077,$4,Scotty Pippen Jr. (37819326),Malik Beasley (37819163),Ausar Thompson (37819144),Giannis Antetokounmpo (37818975),Jalen Duren (37819057),Brandin Podziemski (37819081),Buddy Hield (37819264),Stephen Curry (37818995)
4652746686,NBA $50K Four-Point Play [$10K to 1st],174382077,$4,Killian Hayes (37819199),De'Aaron Fox (37819003),Dante Exum (37819192),Giannis Antetokounmpo (37818975),Zach Edey (37819197),Stephen Curry (37818995),John Konchar (37819393),Santi Aldama (37819116)
