PG,SG,SF,PF,C,G,F,UTIL,Fpts Proj,Field Fpts Proj,Ceiling,Salary,Win %,Top 10%,ROI%,Cash %,Own. Sum,Avg. Return,Stack1 Type,Stack2 Type,Lineup Type,Sim Dupes
Jared Butler (38187963),Jordan Hawkins (38188226),LeBron James (38187831),Paolo Banchero (38187839),Kelly Olynyk (38188016),Jamal Murray (38187885),Keion Brooks Jr. (38188338),DeAndre Jordan (38188451),294.67,285.7,394.71,49900,0.16%,7.5%,708.1%,57.09%,222.95,$28.3,NOP 3,DEN 2,generated,1
Jordan Hawkins (38188226),Jared Butler (38187963),Scottie Barnes (38187870),LeBron James (38187831),Yves Missi (38188145),Jamal Murray (38187885),Justin Edwards (38188054),DeAndre Jordan (38188451),290.95,281.9,387.15,49700,0.12%,7.06%,617.8%,51.86%,234.08,$24.7,NOP 2,PHI 2,generated,1
Jeff Dowtin (38188058),Anthony Edwards (38187845),Josh Giddey (38187852),Paolo Banchero (38187839),DeAndre Jordan (38188451),Jose Alvarado (38188072),Karlo Matkovic (38188167),Jordan Hawkins (38188226),294.12,290.35,390.67,49800,0.12%,6.94%,615.2%,56.44%,239.32000000000002,$24.6,NOP 3,PHI 1,generated,1
Jared Butler (38187963),Anthony Edwards (38187845),Keion Brooks Jr. (38188338),Paolo Banchero (38187839),DeAndre Jordan (38188451),Josh Giddey (38187852),Justin Edwards (38188054),Jordan Hawkins (38188226),297.46000000000004,292.89,388.73,49800,0.1%,8.34%,608.4%,60.75%,231.28,$24.3,PHI 2,NOP 2,generated,1
Jordan Hawkins (38188226),Anthony Edwards (38187845),LeBron James (38187831),Justin Edwards (38188054),Yves Missi (38188145),Josh Giddey (38187852),Karlo Matkovic (38188167),DeAndre Jordan (38188451),294.75000000000006,290.95,389.42,49800,0.1%,6.96%,525.8%,57.01%,255.45000000000002,$21.0,NOP 3,MIN 1,generated,1
Scottie Barnes (38187870),Jared Butler (38187963),LeBron James (38187831),Justin Edwards (38188054),Yves Missi (38188145),Jordan Hawkins (38188226),Keion Brooks Jr. (38188338),Jamal Murray (38187885),288.88,278.14,384.27,49900,0.12%,5.83%,522.0%,49.09%,224.49999999999997,$20.9,NOP 3,PHI 2,generated,1
Jose Alvarado (38188072),Jordan Hawkins (38188226),Josh Giddey (38187852),Paolo Banchero (38187839),DeAndre Jordan (38188451),Jamal Murray (38187885),Ricky Council IV (38188075),Jared Butler (38187963),291.00000000000006,283.09000000000003,384.65999999999997,50000,0.11%,5.92%,519.3%,51.79%,188.28,$20.8,NOP 2,DEN 2,generated,1
Jordan Hawkins (38188226),Jamal Murray (38187885),Josh Giddey (38187852),Anthony Davis (38187835),DeAndre Jordan (38188451),Jeff Dowtin (38188058),Kelly Olynyk (38188016),Jose Alvarado (38188072),290.5,284.84,391.30999999999995,49600,0.1%,6.1%,502.8%,51.31%,252.66,$20.1,NOP 3,DEN 2,generated,1
Jordan Hawkins (38188226),Anthony Edwards (38187845),Cameron Johnson (38187925),Paolo Banchero (38187839),DeAndre Jordan (38188451),Jared Butler (38187963),Kelly Olynyk (38188016),Justin Edwards (38188054),294.67999999999995,291.37,387.99,49800,0.08%,6.69%,483.1%,57.41%,238.91,$19.3,NOP 2,PHI 2,generated,1
Scottie Barnes (38187870),Jordan Hawkins (38188226),Justin Edwards (38188054),Paolo Banchero (38187839),DeAndre Jordan (38188451),Josh Giddey (38187852),Kelly Olynyk (38188016),Jose Alvarado (38188072),293.03,291.4,389.19,49900,0.09%,6.4%,475.7%,54.84%,260.35,$19.0,NOP 3,TOR 1,generated,1
Tyrese Haliburton (38187875),Anthony Edwards (38187845),Keion Brooks Jr. (38188338),Paolo Banchero (38187839),DeAndre Jordan (38188451),Jordan Hawkins (38188226),Michael Porter Jr. (38187929),Justin Edwards (38188054),291.94,289.38,381.07,49900,0.1%,5.97%,459.6%,53.12%,222.66,$18.4,NOP 2,DEN 2,generated,1
