PG,SG,SF,PF,C,G,F,UTIL,Fpts Proj,Field Fpts Proj,Ceiling,Salary,Win %,Top 10%,ROI%,Cash %,Own. Sum,Avg. Return,Stack1 Type,Stack2 Type,Lineup Type,Sim Dupes
Jamal Shead (38009980),Cole Anthony (38009736),Khris Middleton (38009674),Tari Eason (38009699),Alperen Sengun (38009525),Cade Cunningham (38009519),Mouhamed Gueye (38009938),Onyeka Okongwu (38009627),278.41999999999996,280.71999999999997,373.59000000000003,49800,0.08%,4.05%,361.6%,39.81%,169.36,$14.5,HOU 2,ATL 2,generated,1
Jamal Shead (38009980),AJ Lawson (38010081),Ausar Thompson (38009654),Tari Eason (38009699),Jalen Smith (38009883),Tyler Herro (38009547),Giannis Antetokounmpo (38009507),Pascal Siakam (38009567),281.55,285.27000000000004,379.05,49900,0.08%,4.61%,355.7%,44.03%,197.56,$14.2,TOR 2,DET 1,generated,1
Scottie Barnes (38009581),Brandin Podziemski (38009667),Jamison Battle (38010088),Giannis Antetokounmpo (38009507),Onyeka Okongwu (38009627),Tre Jones (38009777),Andrew Wiggins (38009624),Jalen Smith (38009883),281.96,272.97,379.62,49800,0.06%,4.77%,354.4%,44.8%,136.92,$14.2,TOR 2,CHI 2,generated,1
Trae Young (38009522),Jared Rhoden (38010114),Jamison Battle (38010088),Tari Eason (38009699),Orlando Robinson (38010004),Tre Jones (38009777),Bam Adebayo (38009530),Giannis Antetokounmpo (38009507),278.49,282.4,375.6700000000001,49900,0.07%,4.61%,354.2%,40.87%,184.10999999999999,$14.2,TOR 3,ATL 1,generated,1
Tre Jones (38009777),Cole Anthony (38009736),Jamison Battle (38010088),Chris Boucher (38010039),Onyeka Okongwu (38009627),Stephen Curry (38009527),Scottie Barnes (38009581),Cade Cunningham (38009519),273.86,267.1,370.82000000000005,49500,0.08%,3.61%,350.5%,35.35%,120.39000000000001,$14.0,TOR 3,CHI 1,generated,1
Jamal Shead (38009980),AJ Lawson (38010081),Kevin Huerter (38009853),Dillon Brooks (38009782),Jakob Poeltl (38009697),Stephen Curry (38009527),Giannis Antetokounmpo (38009507),Josh Giddey (38009559),276.5,277.78000000000003,369.65,49800,0.08%,4.01%,345.4%,38.35%,154.49,$13.8,TOR 3,CHI 2,generated,1
Tre Jones (38009777),AJ Lawson (38010081),RJ Barrett (38009606),Kyshawn George (38009713),Onyeka Okongwu (38009627),Josh Giddey (38009559),Giannis Antetokounmpo (38009507),Orlando Robinson (38010004),283.82000000000005,284.51,377.05,49600,0.08%,4.72%,341.6%,47.08%,168.26,$13.7,TOR 3,CHI 2,generated,1
AJ Lawson (38010081),RJ Barrett (38009606),Zion Williamson (38009534),Tari Eason (38009699),Alperen Sengun (38009525),Jamal Shead (38009980),Caris LeVert (38009702),Onyeka Okongwu (38009627),279.71,287.09000000000003,376.56,50000,0.07%,4.44%,338.5%,41.35%,206.29000000000002,$13.5,TOR 3,HOU 2,generated,1
Jamal Shead (38009980),AJ Lawson (38010081),Ausar Thompson (38009654),Pascal Siakam (38009567),Alperen Sengun (38009525),Cole Anthony (38009736),Giannis Antetokounmpo (38009507),Mouhamed Gueye (38009938),279.18,285.59,377.56,49800,0.06%,4.52%,337.1%,41.45%,174.72,$13.5,TOR 2,DET 1,generated,1
AJ Lawson (38010081),Jared Rhoden (38010114),Jamison Battle (38010088),Tari Eason (38009699),Giannis Antetokounmpo (38009507),Cade Cunningham (38009519),Pascal Siakam (38009567),Draymond Green (38009648),279.42999999999995,292.64000000000004,374.55,49700,0.08%,3.92%,337.1%,41.41%,207.2,$13.5,TOR 3,HOU 1,generated,1
Tyrese Haliburton (38009544),Dyson Daniels (38009618),Andrew Wiggins (38009624),Tari Eason (38009699),Onyeka Okongwu (38009627),Josh Giddey (38009559),Chris Boucher (38010039),Orlando Robinson (38010004),277.15000000000003,271.66,364.71,49800,0.08%,3.74%,335.4%,38.48%,125.62,$13.4,ATL 2,TOR 2,generated,1
Trae Young (38009522),Cole Anthony (38009736),RJ Barrett (38009606),Tari Eason (38009699),Onyeka Okongwu (38009627),Jamal Shead (38009980),Chris Boucher (38010039),Tyrese Haliburton (38009544),277.46999999999997,273.36,373.49000000000007,49600,0.07%,4.32%,331.2%,39.39%,158.85,$13.2,TOR 3,ATL 2,generated,1
Jamal Shead (38009980),Dyson Daniels (38009618),Zion Williamson (38009534),Mouhamed Gueye (38009938),Alperen Sengun (38009525),Brandin Podziemski (38009667),Scottie Barnes (38009581),Orlando Robinson (38010004),274.44,277.57,372.36,49900,0.09%,3.37%,329.8%,35.03%,163.38,$13.2,TOR 3,ATL 2,generated,1
Scottie Barnes (38009581),AJ Lawson (38010081),Andrew Wiggins (38009624),Tari Eason (38009699),Orlando Robinson (38010004),Brandin Podziemski (38009667),Jimmy Butler (38009577),Trae Young (38009522),284.08,284.23,376.34,49900,0.07%,4.7%,323.9%,46.97%,188.2,$13.0,TOR 3,GSW 2,generated,1
Jamal Shead (38009980),Coby White (38009594),RJ Barrett (38009606),Tari Eason (38009699),Onyeka Okongwu (38009627),Trae Young (38009522),Jamison Battle (38010088),Austin Reaves (38009602),282.12,275.09000000000003,370.92,50000,0.07%,4.37%,323.7%,44.47%,161.95999999999998,$12.9,TOR 3,ATL 2,generated,1
AJ Lawson (38010081),Brandin Podziemski (38009667),Scottie Barnes (38009581),Mouhamed Gueye (38009938),Onyeka Okongwu (38009627),Tre Jones (38009777),Giannis Antetokounmpo (38009507),Jordan Poole (38009599),283.53,286.99,381.05,50000,0.06%,4.31%,321.4%,46.48%,177.15,$12.9,TOR 2,ATL 2,generated,1
Trae Young (38009522),Jared Rhoden (38010114),Andrew Wiggins (38009624),Tari Eason (38009699),Orlando Robinson (38010004),Austin Reaves (38009602),Giannis Antetokounmpo (38009507),AJ Lawson (38010081),282.2,295.90999999999997,374.40999999999997,50000,0.06%,4.65%,321.3%,45.18%,216.61,$12.9,TOR 3,ATL 1,generated,1
Trae Young (38009522),Jrue Holiday (38009743),Scottie Barnes (38009581),Tari Eason (38009699),Orlando Robinson (38010004),Tre Jones (38009777),Pascal Siakam (38009567),Jakob Poeltl (38009697),276.67,270.31,374.68000000000006,49500,0.08%,4.1%,320.7%,38.38%,152.23000000000002,$12.8,TOR 3,ATL 1,generated,1
Jamal Shead (38009980),Jared Rhoden (38010114),Scottie Barnes (38009581),Tari Eason (38009699),Alperen Sengun (38009525),Brandin Podziemski (38009667),Bam Adebayo (38009530),Jakob Poeltl (38009697),282.21000000000004,292.28000000000003,378.37,50000,0.06%,4.46%,318.7%,44.06%,220.73999999999998,$12.7,TOR 4,HOU 2,generated,1
Cole Anthony (38009736),AJ Lawson (38010081),Jamison Battle (38010088),Tari Eason (38009699),Alperen Sengun (38009525),Cade Cunningham (38009519),Andrew Wiggins (38009624),Jalen Duren (38009622),279.76,282.78000000000003,371.03000000000003,49800,0.07%,4.31%,317.3%,41.8%,169.15,$12.7,TOR 2,HOU 2,generated,1
Scottie Barnes (38009581),Cole Anthony (38009736),Georges Niang (38009841),Kyshawn George (38009713),Orlando Robinson (38010004),Trae Young (38009522),Giannis Antetokounmpo (38009507),Jamal Shead (38009980),281.38000000000005,274.81,381.44000000000005,50000,0.06%,4.72%,314.5%,44.19%,152.73000000000002,$12.6,TOR 3,ATL 2,generated,1
Jamal Shead (38009980),Cole Anthony (38009736),RJ Barrett (38009606),Tari Eason (38009699),Onyeka Okongwu (38009627),Scottie Barnes (38009581),Giannis Antetokounmpo (38009507),Chris Boucher (38010039),286.24,284.41999999999996,389.23,49900,0.05%,4.79%,313.6%,50.07%,198.2,$12.5,TOR 4,ORL 1,generated,1
Jamal Shead (38009980),Jared Rhoden (38010114),RJ Barrett (38009606),Tari Eason (38009699),Onyeka Okongwu (38009627),Brandin Podziemski (38009667),Giannis Antetokounmpo (38009507),Jordan Poole (38009599),285.56,292.89,381.97,50000,0.06%,5.0%,312.0%,49.26%,213.97,$12.5,TOR 3,HOU 1,generated,1
Jamal Shead (38009980),AJ Lawson (38010081),Scottie Barnes (38009581),Tari Eason (38009699),Orlando Robinson (38010004),Stephen Curry (38009527),Jayson Tatum (38009515),Onyeka Okongwu (38009627),284.2,287.65,379.88,49300,0.05%,5.01%,311.4%,46.9%,222.77,$12.5,TOR 4,HOU 1,generated,1
Tyrese Haliburton (38009544),Jared Rhoden (38010114),Jamison Battle (38010088),Tari Eason (38009699),Onyeka Okongwu (38009627),Jamal Shead (38009980),Pascal Siakam (38009567),Giannis Antetokounmpo (38009507),280.71,286.49,376.28000000000003,49600,0.06%,4.2%,310.8%,43.37%,199.0,$12.4,TOR 3,IND 2,generated,1
Jamal Shead (38009980),Brandin Podziemski (38009667),Georges Niang (38009841),Mouhamed Gueye (38009938),Alexandre Sarr (38009707),Trae Young (38009522),Giannis Antetokounmpo (38009507),Draymond Green (38009648),276.2,270.48,373.53000000000003,49700,0.07%,3.91%,308.9%,37.92%,130.78,$12.4,ATL 3,GSW 2,generated,1
Jamal Shead (38009980),AJ Lawson (38010081),Franz Wagner (38009556),Tari Eason (38009699),Orlando Robinson (38010004),Josh Giddey (38009559),LeBron James (38009511),Jalen Duren (38009622),275.5,282.72,367.34000000000003,50000,0.07%,3.95%,308.9%,36.79%,184.31,$12.4,TOR 3,ORL 1,generated,1
Cole Anthony (38009736),AJ Lawson (38010081),Jaylen Brown (38009562),Tari Eason (38009699),Orlando Robinson (38010004),Stephen Curry (38009527),Giannis Antetokounmpo (38009507),Jalen Smith (38009883),277.67,279.65,376.38,49800,0.07%,4.32%,307.9%,39.74%,168.32,$12.3,TOR 2,ORL 1,generated,1
Jamal Shead (38009980),AJ Lawson (38010081),Scottie Barnes (38009581),Tari Eason (38009699),Draymond Green (38009648),Stephen Curry (38009527),Ausar Thompson (38009654),Josh Giddey (38009559),282.53000000000003,283.0,375.1,49300,0.07%,4.04%,303.5%,44.24%,200.85,$12.1,TOR 3,GSW 2,generated,1
Jamal Shead (38009980),Kevin Huerter (38009853),Scottie Barnes (38009581),Tari Eason (38009699),Giannis Antetokounmpo (38009507),Kevin Porter Jr. (38009935),Pascal Siakam (38009567),Ausar Thompson (38009654),279.62,275.05,380.82,49900,0.07%,3.66%,302.6%,41.4%,159.29000000000002,$12.1,TOR 2,MIL 2,generated,1
Trae Young (38009522),AJ Lawson (38010081),Scottie Barnes (38009581),Tari Eason (38009699),Alperen Sengun (38009525),Josh Giddey (38009559),Jamison Battle (38010088),Jared Rhoden (38010114),284.57000000000005,297.22,378.55,50000,0.06%,5.02%,300.8%,47.49%,232.06,$12.0,TOR 4,HOU 2,generated,1
Josh Giddey (38009559),AJ Lawson (38010081),Jamison Battle (38010088),Chris Boucher (38010039),Onyeka Okongwu (38009627),Stephen Curry (38009527),Jaylen Brown (38009562),Pascal Siakam (38009567),271.83000000000004,269.53000000000003,362.08000000000004,49800,0.07%,3.45%,300.1%,32.97%,113.99000000000001,$12.0,TOR 3,CHI 1,generated,1
Jordan Poole (38009599),AJ Lawson (38010081),Jamison Battle (38010088),Paolo Banchero (38009538),Alperen Sengun (38009525),Tre Jones (38009777),Scottie Barnes (38009581),Brandin Podziemski (38009667),278.34000000000003,280.22999999999996,369.87,50000,0.07%,3.5%,298.6%,39.39%,162.2,$11.9,TOR 3,WAS 1,generated,1
Jordan Poole (38009599),Austin Reaves (38009602),Scottie Barnes (38009581),Giannis Antetokounmpo (38009507),Orlando Robinson (38010004),Jamal Shead (38009980),Jamison Battle (38010088),Draymond Green (38009648),282.64,274.84,379.45,49100,0.06%,4.36%,297.3%,45.1%,161.7,$11.9,TOR 4,WAS 1,generated,1
Trae Young (38009522),AJ Lawson (38010081),Jamison Battle (38010088),Tari Eason (38009699),Alexandre Sarr (38009707),Jordan Poole (38009599),RJ Barrett (38009606),Tyrese Haliburton (38009544),276.84000000000003,278.33000000000004,369.11999999999995,49900,0.07%,3.65%,295.6%,38.36%,171.22,$11.8,TOR 3,WAS 2,generated,1
Jamal Shead (38009980),Jared Rhoden (38010114),Scottie Barnes (38009581),Ausar Thompson (38009654),Orlando Robinson (38010004),Stephen Curry (38009527),Andrew Wiggins (38009624),Trae Young (38009522),276.46,283.18,371.84,49400,0.07%,3.75%,295.3%,38.06%,186.64999999999998,$11.8,TOR 4,DET 1,generated,1
Trae Young (38009522),Jared Rhoden (38010114),Scottie Barnes (38009581),Tari Eason (38009699),Jakob Poeltl (38009697),Stephen Curry (38009527),Kyshawn George (38009713),Jamal Shead (38009980),278.61,287.79,374.97,49800,0.06%,4.06%,291.5%,40.53%,212.52999999999997,$11.7,TOR 4,ATL 1,generated,1
Jordan Poole (38009599),AJ Lawson (38010081),RJ Barrett (38009606),Tari Eason (38009699),Alperen Sengun (38009525),Jamal Shead (38009980),Scottie Barnes (38009581),Draymond Green (38009648),290.01,294.57,385.4000000000001,49500,0.05%,5.29%,291.0%,54.99%,238.9,$11.6,TOR 4,HOU 2,generated,1
Scottie Barnes (38009581),Cole Anthony (38009736),Zion Williamson (38009534),Tari Eason (38009699),Orlando Robinson (38010004),Josh Giddey (38009559),Andrew Wiggins (38009624),Kevin Porter Jr. (38009935),273.4,272.58,371.24000000000007,49900,0.07%,3.21%,286.7%,34.17%,140.45000000000002,$11.5,TOR 2,ORL 1,generated,1
Jamal Shead (38009980),AJ Lawson (38010081),Andrew Wiggins (38009624),Tari Eason (38009699),Draymond Green (38009648),Cade Cunningham (38009519),Pascal Siakam (38009567),Austin Reaves (38009602),283.47,286.42,369.51,50000,0.05%,4.9%,286.0%,46.02%,187.01,$11.4,TOR 2,MIA 1,generated,1
Josh Giddey (38009559),Jared Rhoden (38010114),Jamison Battle (38010088),Tari Eason (38009699),Alperen Sengun (38009525),Brandin Podziemski (38009667),Scottie Barnes (38009581),Jalen Duren (38009622),281.06,286.39,374.88000000000005,49900,0.06%,4.03%,285.3%,43.0%,187.38,$11.4,TOR 3,HOU 2,generated,1
Jamal Shead (38009980),AJ Lawson (38010081),Jimmy Butler (38009577),Pascal Siakam (38009567),Alexandre Sarr (38009707),Cade Cunningham (38009519),Mouhamed Gueye (38009938),Josh Giddey (38009559),275.07,283.45,365.55,50000,0.06%,3.6%,284.6%,35.98%,161.75,$11.4,TOR 2,GSW 1,generated,1
Jamal Shead (38009980),RJ Barrett (38009606),Jamison Battle (38010088),Giannis Antetokounmpo (38009507),Jalen Smith (38009883),Tre Jones (38009777),LeBron James (38009511),Draymond Green (38009648),276.1,272.36,376.1,50000,0.06%,3.79%,284.5%,37.97%,151.64999999999998,$11.4,TOR 3,CHI 2,generated,1
Jamal Shead (38009980),AJ Lawson (38010081),Franz Wagner (38009556),Tari Eason (38009699),Alperen Sengun (38009525),RJ Barrett (38009606),Bam Adebayo (38009530),Orlando Robinson (38010004),282.63,292.09000000000003,374.62999999999994,50000,0.06%,4.08%,284.3%,44.89%,218.33999999999997,$11.4,TOR 4,HOU 2,generated,1
Trae Young (38009522),Tyler Herro (38009547),Amen Thompson (38009551),Kyshawn George (38009713),Orlando Robinson (38010004),Jamal Shead (38009980),Jamison Battle (38010088),Jalen Duren (38009622),272.97,266.01,360.62,49300,0.08%,3.27%,283.6%,34.29%,128.49,$11.3,TOR 3,ATL 1,generated,1
Jamal Shead (38009980),Dyson Daniels (38009618),Georges Niang (38009841),Zion Williamson (38009534),Alperen Sengun (38009525),Stephen Curry (38009527),Mouhamed Gueye (38009938),Orlando Robinson (38010004),268.6,270.99,364.88,49900,0.08%,3.0%,282.0%,30.29%,136.70999999999998,$11.3,ATL 3,TOR 2,generated,1
Jamal Shead (38009980),AJ Lawson (38010081),RJ Barrett (38009606),Ausar Thompson (38009654),Alperen Sengun (38009525),Josh Giddey (38009559),Andrew Wiggins (38009624),Alexandre Sarr (38009707),280.15000000000003,284.62,369.32000000000005,49600,0.06%,4.09%,281.1%,41.84%,178.32999999999998,$11.2,TOR 3,DET 1,generated,1
Jamal Shead (38009980),AJ Lawson (38010081),Georges Niang (38009841),Giannis Antetokounmpo (38009507),Alperen Sengun (38009525),Scottie Barnes (38009581),RJ Barrett (38009606),Orlando Robinson (38010004),288.26,292.76,389.94,49600,0.05%,5.24%,280.5%,52.87%,223.48000000000002,$11.2,TOR 5,ATL 1,generated,1
Scottie Barnes (38009581),AJ Lawson (38010081),Jamison Battle (38010088),Dillon Brooks (38009782),Jakob Poeltl (38009697),Trae Young (38009522),Giannis Antetokounmpo (38009507),Cole Anthony (38009736),277.52,278.2,376.88,49800,0.06%,3.86%,279.1%,39.65%,158.0,$11.2,TOR 4,HOU 1,generated,1
Jamal Shead (38009980),Jared Rhoden (38010114),Andrew Wiggins (38009624),Tari Eason (38009699),Onyeka Okongwu (38009627),Tyler Herro (38009547),Ausar Thompson (38009654),Trae Young (38009522),280.08,288.51,369.31,49900,0.06%,4.24%,276.9%,41.89%,199.06,$11.1,TOR 2,MIA 2,generated,1
Trae Young (38009522),AJ Lawson (38010081),Jamison Battle (38010088),Khris Middleton (38009674),Onyeka Okongwu (38009627),Cade Cunningham (38009519),RJ Barrett (38009606),Jalen Smith (38009883),270.28,272.46000000000004,366.99,49400,0.08%,3.15%,276.3%,31.7%,140.62,$11.1,TOR 3,ATL 2,generated,1
Trae Young (38009522),AJ Lawson (38010081),Scottie Barnes (38009581),Tari Eason (38009699),Alperen Sengun (38009525),Jamal Shead (38009980),Zaccharie Risacher (38009790),Jakob Poeltl (38009697),281.76000000000005,286.35,379.66999999999996,49200,0.05%,4.33%,273.7%,44.05%,220.16,$10.9,TOR 4,ATL 2,generated,1
Cole Anthony (38009736),AJ Lawson (38010081),Caris LeVert (38009702),Dillon Brooks (38009782),Onyeka Okongwu (38009627),Stephen Curry (38009527),Scottie Barnes (38009581),Josh Giddey (38009559),277.02,277.38,366.61,50000,0.07%,3.28%,270.7%,37.58%,138.79,$10.8,TOR 2,ATL 2,generated,1
Jordan Poole (38009599),AJ Lawson (38010081),RJ Barrett (38009606),Tari Eason (38009699),Orlando Robinson (38010004),Stephen Curry (38009527),Scottie Barnes (38009581),Draymond Green (38009648),284.08,286.4,379.94000000000005,49200,0.05%,4.28%,266.6%,46.89%,206.49,$10.7,TOR 4,GSW 2,generated,1
Trae Young (38009522),AJ Lawson (38010081),Scottie Barnes (38009581),Tari Eason (38009699),Orlando Robinson (38010004),Tre Jones (38009777),RJ Barrett (38009606),Tyler Herro (38009547),286.81000000000006,291.59000000000003,382.28000000000003,49900,0.04%,4.93%,266.4%,50.6%,225.25,$10.7,TOR 4,ATL 1,generated,1
