PG,SG,SF,PF,C,G,F,UTIL,Proj,Ceiling,Salary,Cash %,Top 1%,ROI%,Wins,Own Sum,Avg Return,Stack1,Stack2,Lineup,Dupes,User,Index,Entry ID
Fred VanVleet (37380290),Max Strus (37380494),Jaden McDaniels (37380411),Naz Reid (37380378),Jalen Duren (37380352),Cade Cunningham (37380225),Georges Niang (37380521),Karl-Anthony Towns (37380235),334.42732638888896,408.83365657284924,50000,100.00%,50000,53635.5%,27960,184.96999999999997,$2145.42,CLE 2,MIN 2,opp,1,mike3094,519,4618079251
Darius Garland (37380300),Desmond Bane (37380293),Jaden McDaniels (37380411),Naz Reid (37380378),Jalen Duren (37380352),Anthony Edwards (37380246),Julius Randle (37380296),Ty Jerome (37380541),333.6432118055556,415.51174199797083,50000,100.00%,50000,44645.4%,18102,174.98,$1785.82,MIN 4,CLE 2,opp,1,snellman,45,4617991193
Trae Young (37380232),Anthony Edwards (37380246),Jaden McDaniels (37380411),Naz Reid (37380378),Jalen Duren (37380352),Jalen Brunson (37380252),Georges Niang (37380521),Ty Jerome (37380541),331.21319444444447,415.305146665152,49700,100.00%,50000,17810.04%,1942,196.63,$712.4,MIN 3,CLE 2,opp,1,Emilio00,332,4618093324
Donovan Mitchell (37380269),Anthony Edwards (37380246),Jaden McDaniels (37380411),Naz Reid (37380378),Jalen Duren (37380352),Ty Jerome (37380541),Jaren Jackson Jr. (37380258),Nick Richards (37380365),329.8760546875,416.9677807834916,49600,100.00%,50000,11894.68%,715,163.07999999999998,$475.79,MIN 3,CLE 2,opp,1,jabbo123,105,4618103806
Jalen Brunson (37380252),Anthony Edwards (37380246),Jaden McDaniels (37380411),Naz Reid (37380378),Jalen Duren (37380352),Max Strus (37380494),Moses Moody (37380529),Karl-Anthony Towns (37380235),330.0831944444445,412.755146665152,50000,100.00%,50000,10881.94%,358,208.99,$435.28,MIN 3,NYK 2,opp,2,rtwcandy2021,329,4618002926
Jalen Brunson (37380252),Anthony Edwards (37380246),Jaden McDaniels (37380411),Naz Reid (37380378),Jalen Duren (37380352),Max Strus (37380494),Moses Moody (37380529),Karl-Anthony Towns (37380235),330.0831944444445,412.755146665152,50000,100.00%,50000,10881.94%,358,208.99,$435.28,MIN 3,NYK 2,opp,2,Kgabes11,329,4618141819
Jalen Brunson (37380252),Anthony Edwards (37380246),Jaden McDaniels (37380411),Naz Reid (37380378),Jalen Duren (37380352),Ty Jerome (37380541),Dean Wade (37380509),Karl-Anthony Towns (37380235),329.9231944444445,415.525146665152,49800,100.00%,50000,10627.81%,322,196.07999999999998,$425.11,MIN 3,NYK 2,opp,1,fatherofthree51,321,4617845212
Darius Garland (37380300),Anthony Edwards (37380246),Jaden McDaniels (37380411),Naz Reid (37380378),Jalen Duren (37380352),Dennis Schroder (37380374),Jaylen Brown (37380278),Rudy Gobert (37380354),329.2712152777778,409.48900462075716,50000,100.00%,50000,10032.09%,365,155.76,$401.28,MIN 4,CLE 1,opp,1,DreamchaserJC,195,4618056385
Cade Cunningham (37380225),Anthony Edwards (37380246),Jaden McDaniels (37380411),Naz Reid (37380378),Jalen Duren (37380352),Max Strus (37380494),Andrew Wiggins (37380318),Jrue Holiday (37380389),328.56975694444446,401.30560775736274,49400,100.00%,50000,8143.97%,54,178.37,$325.76,MIN 3,DET 2,opp,1,interigator007,15,4617853342
Darius Garland (37380300),Anthony Edwards (37380246),Jaden McDaniels (37380411),Naz Reid (37380378),Jalen Duren (37380352),Dennis Schroder (37380374),Josh Hart (37380283),Nick Richards (37380365),328.60319444444445,408.15514666515196,49700,100.00%,50000,8117.65%,124,155.20999999999998,$324.71,MIN 3,CLE 1,opp,1,austinsin,325,4617971743
Ty Jerome (37380541),Anthony Edwards (37380246),Jaden McDaniels (37380411),Naz Reid (37380378),Jalen Duren (37380352),Darius Garland (37380300),Kevin Durant (37380237),Onyeka Okongwu (37380360),328.68319444444444,416.945146665152,49700,100.00%,50000,7979.88%,40,164.15,$319.2,MIN 3,CLE 2,opp,1,RichGreen4,331,4618092672
Dennis Schroder (37380374),Anthony Edwards (37380246),Jaden McDaniels (37380411),Naz Reid (37380378),Jalen Duren (37380352),Max Strus (37380494),Josh Hart (37380283),Stephen Curry (37380249),327.16319444444446,403.005146665152,49900,100.00%,50000,5838.01%,11,184.29,$233.52,MIN 3,GSW 2,opp,1,Wezti17,320,4617825473
Jalen Brunson (37380252),Anthony Edwards (37380246),Jaden McDaniels (37380411),Naz Reid (37380378),Jalen Duren (37380352),Sam Merrill (37380622),Max Strus (37380494),Karl-Anthony Towns (37380235),326.1931944444445,408.135146665152,49500,100.00%,50000,4587.64%,0,199.04999999999998,$183.51,MIN 3,NYK 2,opp,1,ayotayo,319,4617832750
Cade Cunningham (37380225),Max Strus (37380494),Jaden McDaniels (37380411),Naz Reid (37380378),Jalen Duren (37380352),Dennis Schroder (37380374),Mikal Bridges (37380331),Kevin Durant (37380237),325.8503993055555,399.92542978572396,49700,100.00%,50000,4490.14%,0,177.95999999999998,$179.61,DET 2,MIN 2,opp,1,BamaHammer205,85,4618259419
Dennis Schroder (37380374),Anthony Edwards (37380246),Jaden McDaniels (37380411),Naz Reid (37380378),Jalen Duren (37380352),Max Strus (37380494),Andrew Wiggins (37380318),Karl-Anthony Towns (37380235),326.10319444444445,405.58514666515197,49000,100.00%,50000,4486.88%,0,192.17,$179.48,MIN 3,GSW 2,opp,1,wano0916,322,4617863254
Devin Booker (37380242),Anthony Edwards (37380246),Jaden McDaniels (37380411),Naz Reid (37380378),Jalen Duren (37380352),Ty Jerome (37380541),Moses Moody (37380529),Karl-Anthony Towns (37380235),325.75319444444443,411.36514666515194,49900,100.00%,50000,4172.63%,0,169.51,$166.91,MIN 3,PHX 1,opp,1,asorin187,334,4618133172
Ty Jerome (37380541),Anthony Edwards (37380246),Jaden McDaniels (37380411),Naz Reid (37380378),Jalen Duren (37380352),Devin Booker (37380242),Max Strus (37380494),Stephen Curry (37380249),325.6431944444445,408.345146665152,49500,100.00%,50000,4101.03%,0,199.63,$164.04,MIN 3,CLE 2,opp,1,whos61177,324,4617952228
Dennis Schroder (37380374),Anthony Edwards (37380246),Jaden McDaniels (37380411),Naz Reid (37380378),Jalen Duren (37380352),Bradley Beal (37380322),Josh Hart (37380283),Jarrett Allen (37380313),325.47319444444446,402.235146665152,49900,100.00%,50000,3966.11%,2,175.57,$158.64,MIN 3,GSW 1,opp,1,Xaque,330,4618074883
Darius Garland (37380300),Moses Moody (37380529),Jaden McDaniels (37380411),Naz Reid (37380378),Jalen Duren (37380352),Jalen Brunson (37380252),Jaylen Brown (37380278),Jarrett Allen (37380313),325.2438368055556,412.93496869351327,49400,100.00%,50000,3884.58%,5,184.83999999999997,$155.38,CLE 2,MIN 2,opp,1,jaimesberg,1068,4617957053
Donovan Mitchell (37380269),Anthony Edwards (37380246),Jaden McDaniels (37380411),Naz Reid (37380378),Jalen Duren (37380352),Moses Moody (37380529),Max Strus (37380494),Karl-Anthony Towns (37380235),324.75319444444443,408.56514666515193,49400,100.00%,49999,3262.45%,0,196.21999999999997,$130.5,MIN 3,CLE 2,opp,1,Xsmkxjoker,327,4617981137
Stephen Curry (37380249),Anthony Edwards (37380246),Jaden McDaniels (37380411),Naz Reid (37380378),Jalen Duren (37380352),Darius Garland (37380300),Dean Wade (37380509),Nick Richards (37380365),324.6131944444445,407.475146665152,49400,100.00%,49999,3253.82%,0,157.43,$130.15,MIN 3,CLE 2,opp,1,astella2004,333,4618130231
Cade Cunningham (37380225),Anthony Edwards (37380246),Jaden McDaniels (37380411),Naz Reid (37380378),Jalen Duren (37380352),Moses Moody (37380529),Bradley Beal (37380322),Trayce Jackson-Davis (37380350),324.39975694444445,401.6056077573627,49700,100.00%,50000,3080.13%,0,131.51999999999998,$123.21,MIN 3,DET 2,opp,1,chrissteimle,17,4618014581
Ja Morant (37380266),Anthony Edwards (37380246),Jaden McDaniels (37380411),Naz Reid (37380378),Jalen Duren (37380352),Jalen Brunson (37380252),Georges Niang (37380521),Dennis Schroder (37380374),323.91485677083335,404.65309028381085,50000,100.00%,49998,2724.13%,0,183.37,$108.97,MIN 3,MEM 1,opp,1,klambkins,180,4617954272
Dennis Schroder (37380374),Anthony Edwards (37380246),Jaden McDaniels (37380411),Ausar Thompson (37380433),Jalen Duren (37380352),Bradley Beal (37380322),Naz Reid (37380378),Karl-Anthony Towns (37380235),323.92713541666666,402.1492998690356,49500,100.00%,49999,2676.7%,0,139.42000000000002,$107.07,MIN 3,DET 2,opp,1,cjp66,81,4617973582
Jalen Brunson (37380252),Devin Booker (37380242),Jaden McDaniels (37380411),Naz Reid (37380378),Jalen Duren (37380352),Darius Garland (37380300),Max Strus (37380494),Dennis Schroder (37380374),323.5438368055556,407.6749686935133,49400,100.00%,50000,2504.25%,0,197.66999999999996,$100.17,MIN 2,CLE 2,opp,1,DaVanceDance44,1064,4617868134
Jalen Brunson (37380252),Max Strus (37380494),Jaden McDaniels (37380411),Julius Randle (37380296),Jalen Duren (37380352),Donovan Mitchell (37380269),Naz Reid (37380378),Andrew Wiggins (37380318),323.03080295138886,406.3739155410786,49800,100.00%,49997,2340.01%,0,196.59,$93.6,MIN 3,CLE 2,opp,1,rtwcandy2021,606,4618002924
Cade Cunningham (37380225),Anthony Edwards (37380246),Jaden McDaniels (37380411),Naz Reid (37380378),Jalen Duren (37380352),Jrue Holiday (37380389),Bradley Beal (37380322),Max Strus (37380494),322.95975694444445,395.0856077573627,49300,100.00%,50000,2158.32%,0,174.64999999999998,$86.33,MIN 3,DET 2,opp,1,sickomobamba,16,4617853673
