PG,SG,SF,PF,C,G,F,UTIL,Proj,Ceiling,Salary,Cash %,Top 1%,ROI%,Wins,Own Sum,Avg Return,Stack1,Stack2,Lineup,Dupes,User,Index,Entry ID
Keaton Wallace (37338930),Cole Anthony (37338216),Paul George (37338105),PJ Washington (37338176),Mark Williams (37338232),Chris Paul (37338220),Scottie Barnes (37338057),Daniel Gafford (37338424),297.283671875,331.41422569599706,49800,100.00%,0,100.0%,0,118.02000000000001,$4.0,DAL 2,ATL 1,user1,1,marvalshot,4406,4611344379_1
Keaton Wallace (37338930),Garrison Mathews (37338609),Josh Hart (37338127),Jonathan Isaac (37338510),Mark Williams (37338232),LaMelo Ball (37338029),Giannis Antetokounmpo (37338014),Daniel Gafford (37338424),294.310625,332.2426487084246,49800,100.00%,0,150.0%,0,151.8,$6.0,ATL 2,CHA 2,user,1,marvalshot,2387,4611344380
Keaton Wallace (37338930),Mikal Bridges (37338239),Brice Sensabaugh (37338383),PJ Washington (37338176),Alperen Sengun (37338065),Ja Morant (37338082),Amen Thompson (37338122),Daniel Gafford (37338424),303.958125,337.6093343721915,49900,100.00%,0,150.0%,0,120.88,$6.0,DAL 2,HOU 2,user,1,marvalshot,2483,4611344381
Keyonte George (37338282),Bogdan Bogdanovic (37338369),Jayson Tatum (37338023),Giannis Antetokounmpo (37338014),Jalen Smith (37338540),Keaton Wallace (37338930),Julius Randle (37338149),Daniel Gafford (37338424),289.24580295138884,328.19927345545443,50000,100.00%,0,100.0%,0,141.72,$4.0,ATL 2,UTA 1,user3,1,marvalshot,4424,4611344382_3
Jalen Brunson (37338088),Vit Krejci (37338481),Klay Thompson (37338250),Giannis Antetokounmpo (37338014),Wendell Carter Jr. (37338391),Keaton Wallace (37338930),David Roddy (37338933),Anthony Edwards (37338044),292.043125,327.57365962256483,49600,100.00%,0,100.0%,0,143.15,$4.0,ATL 3,NYK 1,user2,1,marvalshot,4428,4611344383_2
Jalen Brunson (37338088),Mikal Bridges (37338239),Quentin Grimes (37338318),Naz Reid (37338300),Nikola Jokic (37338012),Keaton Wallace (37338930),Bogdan Bogdanovic (37338369),Keyonte George (37338282),302.27125,337.1670560915112,49900,100.00%,0,100.0%,0,134.51,$4.0,NYK 2,ATL 2,user1,1,marvalshot,4431,4611344384_1
Keaton Wallace (37338930),Vit Krejci (37338481),Paul George (37338105),Julius Randle (37338149),Mark Williams (37338232),Dejounte Murray (37338096),Scottie Barnes (37338057),Stephon Castle (37338477),298.643671875,331.2405766993537,49900,100.00%,0,100.0%,0,153.14999999999998,$4.0,ATL 2,PHI 1,user2,1,marvalshot,4407,4611344379_2
Stephon Castle (37338477),Jalen Green (37338162),Josh Hart (37338127),Giannis Antetokounmpo (37338014),Clint Capela (37338298),Keyonte George (37338282),Brice Sensabaugh (37338383),Daniel Gafford (37338424),294.410625,331.7407270975899,49900,100.00%,0,100.0%,0,132.75,$4.0,UTA 2,SAS 1,user1,1,marvalshot,4412,4611344380_1
Keaton Wallace (37338930),Mikal Bridges (37338239),Keldon Johnson (37338409),Giannis Antetokounmpo (37338014),Daniel Gafford (37338424),Stephon Castle (37338477),Kyle Filipowski (37338420),Nikola Jokic (37338012),300.258125,339.22263310944584,49800,100.00%,0,100.0%,0,157.45999999999998,$4.0,SAS 2,ATL 1,user1,1,marvalshot,4417,4611344381_1
Keaton Wallace (37338930),CJ McCollum (37338156),Jayson Tatum (37338023),Naji Marshall (37338314),Jonathan Isaac (37338510),Bogdan Bogdanovic (37338369),Giannis Antetokounmpo (37338014),Daniel Gafford (37338424),287.6958029513889,325.6355151842341,49900,100.00%,0,100.0%,0,138.94,$4.0,ATL 2,DAL 2,user,1,marvalshot,4282,4611344382
