PG,SG,SF,PF,C,G,F,UTIL,Proj,Ceiling,Salary,Cash %,Top 1%,ROI%,Wins,Own Sum,Avg Return,Stack1,Stack2,Lineup,Dupes,User,Index,Entry ID
Ty Jerome (37451590),Zach LaVine (37451217),Michael Porter Jr. (37451405),Al Horford (37451599),Daniel Gafford (37451322),Josh Giddey (37451294),Julius Randle (37451257),Russell Westbrook (37451357),280.68364583333334,368.4209821013744,49600,11.56%,0,-89.6%,0,165.83,$-2.69,CHI 2,DEN 2,user28,1,marvalshot,11901,4625456822_28
Russell Westbrook (37451357),Payton Pritchard (37451486),RJ Barrett (37451247),Alexandre Sarr (37451416),Karl-Anthony Towns (37451152),Keaton Wallace (37451653),Michael Porter Jr. (37451405),Daniel Gafford (37451322),295.69343315972225,387.23920969896363,50000,100.00%,0,95.44%,0,161.69,$2.86,DEN 2,BOS 1,user,50,marvalshot,6254,4625456823
Ty Jerome (37451590),Zach LaVine (37451217),Michael Porter Jr. (37451405),Julius Randle (37451257),Daniel Gafford (37451322),Keaton Wallace (37451653),RJ Barrett (37451247),Russell Westbrook (37451357),303.69676215277775,394.1737715091357,49900,100.00%,3,164.57%,0,153.5,$4.94,DEN 2,CLE 1,user37,1,marvalshot,11941,4625456824_37
Ty Jerome (37451590),Bogdan Bogdanovic (37451537),RJ Barrett (37451247),Keegan Murray (37451455),Mark Williams (37451211),Russell Westbrook (37451357),Jaylen Brown (37451268),Daniel Gafford (37451322),290.7280381944444,375.5903426970899,49900,99.70%,0,70.05%,0,153.14,$2.1,CLE 1,ATL 1,user,50,marvalshot,1365,4625456825
Ty Jerome (37451590),Nickeil Alexander-Walker (37451747),Zach LaVine (37451217),Kyshawn George (37451686),Daniel Gafford (37451322),Russell Westbrook (37451357),RJ Barrett (37451247),Domantas Sabonis (37451147),296.76793402777776,384.93405128725436,50000,100.00%,0,100.23%,0,173.14,$3.01,CLE 1,MIN 1,user1,1,marvalshot,11954,4625456826_1
Keaton Wallace (37451653),Malik Monk (37451301),Zach LaVine (37451217),Keegan Murray (37451455),Nikola Jokic (37451134),Russell Westbrook (37451357),Al Horford (37451599),Kyshawn George (37451686),276.82287326388894,363.2069746661396,49900,0.43%,0,-99.69%,0,134.13,$-2.99,SAC 2,DEN 2,user9,1,marvalshot,11967,4625456827_9
Ty Jerome (37451590),Bogdan Bogdanovic (37451537),Zach LaVine (37451217),Kyshawn George (37451686),Karl-Anthony Towns (37451152),Russell Westbrook (37451357),PJ Washington (37451310),Daniel Gafford (37451322),303.33663194444443,390.0660578455029,50000,100.00%,0,161.26%,0,177.88,$4.84,DAL 2,CLE 1,user2,1,marvalshot,11971,4625456828_2
Keaton Wallace (37451653),Anthony Edwards (37451166),Kyshawn George (37451686),Michael Porter Jr. (37451405),Daniel Gafford (37451322),Russell Westbrook (37451357),Keegan Murray (37451455),Karl-Anthony Towns (37451152),298.79049913194444,384.1213816444573,50000,100.00%,0,112.02%,0,163.31,$3.36,DEN 2,ATL 1,user13,1,marvalshot,11989,4625456829_13
Ty Jerome (37451590),Jamal Murray (37451287),Kyshawn George (37451686),Al Horford (37451599),Daniel Gafford (37451322),Russell Westbrook (37451357),Michael Porter Jr. (37451405),Nikola Jokic (37451134),280.8436458333333,374.0109821013744,49700,11.68%,0,-89.67%,0,184.07999999999998,$-2.69,DEN 4,CLE 1,user11,1,marvalshot,11884,4625456822_11
Keaton Wallace (37451653),Payton Pritchard (37451486),RJ Barrett (37451247),Alexandre Sarr (37451416),Karl-Anthony Towns (37451152),Russell Westbrook (37451357),Michael Porter Jr. (37451405),Daniel Gafford (37451322),295.69343315972225,387.23920969896363,50000,100.00%,0,95.44%,0,161.69,$2.86,DEN 2,ATL 1,user1,50,marvalshot,6254,4625456823_1
Ty Jerome (37451590),Zach LaVine (37451217),Kyshawn George (37451686),Julius Randle (37451257),Daniel Gafford (37451322),Russell Westbrook (37451357),RJ Barrett (37451247),Michael Porter Jr. (37451405),301.6467621527778,390.48377150913575,49800,100.00%,0,142.71%,0,163.98,$4.28,DEN 2,CLE 1,user43,1,marvalshot,11947,4625456824_43
Ty Jerome (37451590),Bogdan Bogdanovic (37451537),RJ Barrett (37451247),Keegan Murray (37451455),Mark Williams (37451211),Russell Westbrook (37451357),Jaylen Brown (37451268),Daniel Gafford (37451322),290.7280381944444,375.5903426970899,49900,99.70%,0,70.05%,0,153.14,$2.1,CLE 1,ATL 1,user1,50,marvalshot,1365,4625456825_1
Ty Jerome (37451590),Bogdan Bogdanovic (37451537),Kyshawn George (37451686),PJ Washington (37451310),Daniel Gafford (37451322),Russell Westbrook (37451357),RJ Barrett (37451247),Domantas Sabonis (37451147),295.3279340277778,380.73405128725443,49800,100.00%,0,94.16%,0,178.58999999999997,$2.82,DAL 2,CLE 1,user5,1,marvalshot,11958,4625456826_5
Josh Giddey (37451294),Malik Monk (37451301),Zach LaVine (37451217),Keegan Murray (37451455),Rudy Gobert (37451384),Russell Westbrook (37451357),Al Horford (37451599),Daniel Gafford (37451322),276.8028732638889,360.2669746661396,50000,0.47%,0,-99.75%,0,146.99,$-2.99,CHI 2,SAC 2,user8,1,marvalshot,11966,4625456827_8
Ty Jerome (37451590),Ayo Dosunmu (37451430),Zach LaVine (37451217),Kyshawn George (37451686),Karl-Anthony Towns (37451152),Russell Westbrook (37451357),Michael Porter Jr. (37451405),Daniel Gafford (37451322),302.1666319444444,390.3160578455028,49600,100.00%,0,148.78%,0,168.93,$4.46,CHI 2,DEN 2,user7,1,marvalshot,11976,4625456828_7
Keaton Wallace (37451653),Zach LaVine (37451217),Nickeil Alexander-Walker (37451747),PJ Washington (37451310),Daniel Gafford (37451322),Russell Westbrook (37451357),Keegan Murray (37451455),Karl-Anthony Towns (37451152),297.49049913194443,382.5713816444573,49900,100.00%,0,104.3%,0,151.97,$3.13,DAL 2,ATL 1,user9,1,marvalshot,11985,4625456829_9
Ty Jerome (37451590),Nickeil Alexander-Walker (37451747),Michael Porter Jr. (37451405),Al Horford (37451599),Daniel Gafford (37451322),Russell Westbrook (37451357),Julius Randle (37451257),Nikola Jokic (37451134),280.7136458333333,375.0609821013744,49800,11.60%,0,-89.83%,0,176.07,$-2.7,DEN 3,MIN 2,user25,1,marvalshot,11898,4625456822_25
Keaton Wallace (37451653),Payton Pritchard (37451486),RJ Barrett (37451247),Alexandre Sarr (37451416),Karl-Anthony Towns (37451152),Russell Westbrook (37451357),Michael Porter Jr. (37451405),Daniel Gafford (37451322),295.69343315972225,387.23920969896363,50000,100.00%,0,95.44%,0,161.69,$2.86,DEN 2,ATL 1,user2,50,marvalshot,6254,4625456823_2
Ty Jerome (37451590),Corey Kispert (37451673),Kyshawn George (37451686),Michael Porter Jr. (37451405),Daniel Gafford (37451322),Russell Westbrook (37451357),RJ Barrett (37451247),Nikola Jokic (37451134),301.2567621527778,396.53377150913576,49900,100.00%,0,138.1%,0,177.02,$4.14,DEN 3,WAS 2,user16,1,marvalshot,11920,4625456824_16
Ty Jerome (37451590),Bogdan Bogdanovic (37451537),RJ Barrett (37451247),Keegan Murray (37451455),Mark Williams (37451211),Russell Westbrook (37451357),Jaylen Brown (37451268),Daniel Gafford (37451322),290.7280381944444,375.5903426970899,49900,99.70%,0,70.05%,0,153.14,$2.1,CLE 1,ATL 1,user2,50,marvalshot,1365,4625456825_2
Ty Jerome (37451590),Zach LaVine (37451217),Kyshawn George (37451686),Michael Porter Jr. (37451405),Daniel Gafford (37451322),Keaton Wallace (37451653),RJ Barrett (37451247),Domantas Sabonis (37451147),294.9479340277778,381.76405128725446,49800,100.00%,0,91.88%,0,135.85,$2.76,CLE 1,CHI 1,user,1,marvalshot,4251,4625456826
Russell Westbrook (37451357),Malik Monk (37451301),Michael Porter Jr. (37451405),Keegan Murray (37451455),Daniel Gafford (37451322),Josh Giddey (37451294),Al Horford (37451599),Zach LaVine (37451217),277.0928732638889,360.9469746661396,49800,0.40%,0,-99.77%,0,160.34,$-2.99,DEN 2,SAC 2,user6,1,marvalshot,11964,4625456827_6
Ty Jerome (37451590),Zach LaVine (37451217),Michael Porter Jr. (37451405),Julius Randle (37451257),Karl-Anthony Towns (37451152),Russell Westbrook (37451357),Bogdan Bogdanovic (37451537),Keaton Wallace (37451653),302.17663194444447,389.4760578455029,49700,100.00%,0,148.31%,0,145.35,$4.45,DEN 2,ATL 2,user,1,marvalshot,4566,4625456828
