PG,SG,SF,PF,C,G,F,UTIL,Proj,Ceiling,Salary,Cash %,Top 1%,ROI%,Wins,Own Sum,Avg Return,Stack1,Stack2,Lineup,Dupes,User,Index,Entry ID
Keaton Wallace (37338930),Devin Vassell (37338234),Paul George (37338105),Jaren Jackson Jr. (37338053),Daniel Gafford (37338424),Quentin Grimes (37338318),Scottie Barnes (37338057),Rudy Gobert (37338268),298.723671875,331.88407452828477,50000,100.00%,224,925.05%,0,105.78999999999999,$37.0,DAL 2,ATL 1,user,1,marvalshot,994,4611344379
Keaton Wallace (37338930),Amen Thompson (37338122),Josh Hart (37338127),Giannis Antetokounmpo (37338014),Onyeka Okongwu (37338359),Keyonte George (37338282),Garrison Mathews (37338609),Mark Williams (37338232),296.21062500000005,332.38763735061417,49800,100.00%,14,572.2%,0,132.39,$22.89,ATL 3,HOU 1,user3,1,marvalshot,4415,4611344380_3
Russell Westbrook (37338173),Mikal Bridges (37338239),Devin Vassell (37338234),Brice Sensabaugh (37338383),Daniel Gafford (37338424),Keaton Wallace (37338930),Giannis Antetokounmpo (37338014),Julius Randle (37338149),303.178125,339.60172438571516,49700,100.00%,3649,2724.15%,0,131.22,$108.97,DEN 1,NYK 1,user2,1,marvalshot,4419,4611344381_2
Mike Conley (37338507),Stephon Castle (37338477),Jayson Tatum (37338023),Giannis Antetokounmpo (37338014),Onyeka Okongwu (37338359),Cole Anthony (37338216),Buddy Hield (37338351),Daniel Gafford (37338424),287.31580295138895,325.92955392576476,49800,100.00%,0,163.4%,0,123.11,$6.54,MIN 1,SAS 1,user1,1,marvalshot,4422,4611344382_1
Jalen Brunson (37338088),Coby White (37338195),Brice Sensabaugh (37338383),Julius Randle (37338149),Daniel Gafford (37338424),Buddy Hield (37338351),Paolo Banchero (37338047),Wendell Carter Jr. (37338391),294.313125,329.64009897974074,49500,100.00%,0,410.81%,0,119.01999999999998,$16.43,ORL 2,NYK 1,user2,1,marvalshot,4427,4611344383_2
Jalen Brunson (37338088),Mikal Bridges (37338239),Brice Sensabaugh (37338383),Julius Randle (37338149),Victor Wembanyama (37338018),Buddy Hield (37338351),Bogdan Bogdanovic (37338369),David Roddy (37338933),303.68125000000003,336.9906313028154,49900,100.00%,4370,3027.38%,0,125.05,$121.1,NYK 2,ATL 2,user,1,marvalshot,494,4611344384
Keaton Wallace (37338930),Anthony Edwards (37338044),Paul George (37338105),Tristan da Silva (37338374),Daniel Gafford (37338424),Jamal Murray (37338169),Scottie Barnes (37338057),Wendell Carter Jr. (37338391),298.063671875,329.86251783091444,49800,100.00%,148,813.92%,0,109.85,$32.56,ORL 2,ATL 1,user2,1,marvalshot,4408,4611344379_2
Keaton Wallace (37338930),Anthony Edwards (37338044),Josh Hart (37338127),Giannis Antetokounmpo (37338014),Jonathan Isaac (37338510),Stephon Castle (37338477),Buddy Hield (37338351),Quentin Grimes (37338318),295.970625,330.52968926129745,49200,100.00%,11,541.58%,0,110.60999999999999,$21.66,ATL 1,MIN 1,user,1,marvalshot,2386,4611344380
Stephon Castle (37338477),Mikal Bridges (37338239),Klay Thompson (37338250),Andrew Wiggins (37338228),Alperen Sengun (37338065),Keaton Wallace (37338930),Giannis Antetokounmpo (37338014),Daniel Gafford (37338424),302.688125,339.4275369742147,49700,100.00%,2961,2355.35%,0,143.19,$94.21,DAL 2,SAS 1,user3,1,marvalshot,4420,4611344381_3
Keaton Wallace (37338930),Stephon Castle (37338477),Jayson Tatum (37338023),Giannis Antetokounmpo (37338014),Onyeka Okongwu (37338359),Dejounte Murray (37338096),Garrison Mathews (37338609),Keldon Johnson (37338409),286.7858029513889,324.1720807055477,49600,100.00%,0,153.41%,0,138.79000000000002,$6.14,ATL 3,SAS 2,user,1,marvalshot,4282,4611344382
