Player,Position,Team,Cash%,Win%,Top1%,Sim. Own%,Proj. Own%,Avg. Return
john konchar,SF/SG/G/F/UTIL,MEM,12.86%,0.0%,0.15%,0.25%,0.03%,$-3.06
damion lee,SG/G/UTIL,PHX,12.63%,0.0%,0.14%,0.12%,0.03%,$-3.06
p.j. tucker,C/UTIL,TOR,12.45%,0.0%,0.16%,0.2%,0.03%,$-3.07
talen horton-tucker,SF/SG/G/F/UTIL,CHI,12.79%,0.0%,0.15%,0.09%,0.03%,$-3.07
julian phillips,PF/F/UTIL,CHI,12.03%,0.0%,0.11%,0.06%,0.03%,$-3.07
jacob toppin,PF/F/UTIL,NYK,12.75%,0.0%,0.13%,0.19%,0.03%,$-3.08
adama sanogo,C/UTIL,CHI,12.71%,0.0%,0.13%,0.18%,0.03%,$-3.08
kevin mccullar jr.,SF/F/UTIL,NYK,12.42%,0.0%,0.13%,0.24%,0.03%,$-3.08
oso ighodaro,C/PF/F/UTIL,PHX,12.27%,0.0%,0.14%,0.18%,0.03%,$-3.08
lindy waters iii,PF/F/UTIL,DET,12.64%,0.0%,0.15%,0.21%,0.03%,$-3.08
pacome dadiet,SF/SG/G/F/UTIL,NYK,12.14%,0.0%,0.16%,0.26%,0.03%,$-3.08
jalen bridges,SF/F/UTIL,PHX,12.38%,0.0%,0.14%,0.2%,0.03%,$-3.08
rayj dennis,PG/G/UTIL,IND,12.41%,0.0%,0.13%,0.24%,0.03%,$-3.09
chuma okeke,PF/SF/F/UTIL,PHI,12.67%,0.0%,0.14%,0.29%,0.03%,$-3.09
bobi klintman,PF/F/UTIL,DET,12.38%,0.0%,0.13%,0.24%,0.03%,$-3.1
zach collins,C/UTIL,CHI,12.51%,0.0%,0.12%,0.2%,0.03%,$-3.1
delon wright,PG/G/UTIL,NYK,12.21%,0.0%,0.11%,0.21%,0.03%,$-3.12
johnny davis,PG/G/UTIL,MEM,11.94%,0.0%,0.15%,0.17%,0.03%,$-3.13
paul reed,C/UTIL,DET,11.96%,0.0%,0.15%,0.13%,0.03%,$-3.14
monte morris,PG/G/UTIL,PHX,11.65%,0.0%,0.15%,0.16%,0.03%,$-3.14
zyon pullin,PG/G/UTIL,MEM,11.96%,0.0%,0.13%,0.16%,0.03%,$-3.14
matt ryan,SF/SG/G/F/UTIL,NYK,11.39%,0.0%,0.12%,0.29%,0.03%,$-3.15
marcus sasser,PG/SG/G/UTIL,DET,10.68%,0.0%,0.12%,0.15%,0.03%,$-3.19
cody martin,SF/SG/G/F/UTIL,PHX,9.23%,0.0%,0.1%,0.11%,0.04%,$-3.31
mitchell robinson,C/UTIL,NYK,8.9%,0.0%,0.03%,0.04%,0.04%,$-3.4
marvin bagley iii,PF/F/UTIL,MEM,8.57%,0.0%,0.06%,0.06%,0.04%,$-3.43
bol bol,C/PF/F/UTIL,PHX,7.27%,0.0%,0.04%,0.03%,0.04%,$-3.48
vasilije micic,PG/G/UTIL,PHX,7.76%,0.0%,0.03%,0.05%,0.04%,$-3.49
lonzo ball,PG/SG/G/UTIL,CHI,6.58%,0.0%,0.03%,0.13%,0.05%,$-3.58
andre drummond,C/UTIL,PHI,5.15%,0.0%,0.01%,0.03%,0.04%,$-3.64
myles turner,C/UTIL,IND,3.8%,0.0%,0.0%,0.05%,0.06%,$-3.76
bradley beal,SF/SG/G/F/UTIL,PHX,2.71%,0.0%,0.0%,0.12%,0.06%,$-3.82
rj barrett,SF/SG/G/F/UTIL,TOR,2.56%,0.0%,0.0%,0.12%,0.07%,$-3.84
jakob poeltl,C/UTIL,TOR,2.45%,0.0%,0.0%,0.03%,0.06%,$-3.86
brandon ingram,PF/SF/F/UTIL,TOR,1.84%,0.0%,0.0%,0.07%,0.08%,$-3.88
