Player,Position,Team,Cash%,Win%,Top1%,Sim. Own%,Proj. Own%,Avg. Return
isaiah hartenstein,C/UTIL,OKC,29.9%,0.01%,1.67%,6.26%,6.29%,$0.96
shai gilgeous-alexander,PG/G/UTIL,OKC,30.17%,0.01%,1.59%,14.87%,20.96%,$0.6
scotty pippen jr.,PG/G/UTIL,MEM,28.25%,0.01%,1.35%,17.09%,34.87%,$0.21
mo bamba,C/UTIL,NOP,26.27%,0.01%,1.24%,5.1%,11.5%,$0.1
nikola jokic,C/UTIL,DEN,27.79%,0.01%,1.31%,16.73%,21.11%,$0.06
alperen sengun,C/UTIL,HOU,27.28%,0.01%,1.29%,12.04%,14.3%,$0.06
jaime jaquez jr.,PF/SF/F/UTIL,MIA,28.81%,0.01%,1.27%,40.14%,37.9%,$0.04
cason wallace,PG/SG/G/UTIL,OKC,28.15%,0.01%,1.23%,14.95%,15.04%,$-0.01
alexandre sarr,C/UTIL,WAS,26.13%,0.01%,1.15%,2.44%,3.6%,$-0.04
jabari smith jr.,C/PF/F/UTIL,HOU,28.39%,0.01%,1.21%,21.69%,16.72%,$-0.08
kenrich williams,C/PF/F/UTIL,OKC,27.28%,0.01%,1.2%,15.63%,13.66%,$-0.08
jonathan kuminga,PF/F/UTIL,GSW,23.58%,0.01%,1.11%,2.64%,2.67%,$-0.09
stephon castle,PG/SG/G/UTIL,SAS,28.63%,0.01%,1.18%,40.85%,43.38%,$-0.11
sandro mamukelashvili,C/PF/F/UTIL,SAS,26.34%,0.01%,1.11%,0.09%,0.1%,$-0.15
justin champagnie,PF/SF/F/UTIL,WAS,27.17%,0.01%,1.16%,16.91%,12.99%,$-0.16
jordan hawkins,PG/SG/G/UTIL,NOP,26.96%,0.01%,1.16%,26.2%,29.83%,$-0.18
russell westbrook,PG/G/UTIL,DEN,28.01%,0.01%,1.14%,31.68%,59.35%,$-0.18
blake wesley,PG/G/UTIL,SAS,25.55%,0.01%,1.1%,10.28%,19.55%,$-0.24
trey murphy iii,SF/SG/G/F/UTIL,NOP,27.15%,0.01%,1.1%,22.96%,13.91%,$-0.29
steven adams,C/UTIL,HOU,24.18%,0.01%,1.03%,1.92%,4.49%,$-0.32
keldon johnson,PF/SF/F/UTIL,SAS,24.92%,0.01%,1.07%,8.04%,6.3%,$-0.33
kelly olynyk,C/PF/F/UTIL,NOP,24.22%,0.01%,1.04%,8.55%,6.48%,$-0.37
jose alvarado,PG/G/UTIL,NOP,24.74%,0.01%,1.04%,9.32%,16.07%,$-0.39
alex caruso,PG/SF/G/F/UTIL,OKC,24.53%,0.01%,1.01%,3.36%,2.57%,$-0.41
karlo matkovic,C/PF/F/UTIL,NOP,25.91%,0.01%,1.03%,22.77%,17.76%,$-0.43
jaylin williams,C/UTIL,OKC,24.71%,0.01%,0.93%,0.16%,0.27%,$-0.48
karl-anthony towns,C/UTIL,NYK,24.56%,0.01%,1.01%,14.12%,17.33%,$-0.5
kevin huerter,SF/SG/G/F/UTIL,CHI,25.96%,0.01%,1.0%,25.58%,18.0%,$-0.51
gary payton ii,SF/SG/G/F/UTIL,GSW,23.67%,0.01%,0.97%,3.34%,2.3%,$-0.51
giannis antetokounmpo,C/PF/F/UTIL,MIL,26.36%,0.01%,0.94%,40.82%,27.17%,$-0.54
marcus smart,SF/SG/G/F/UTIL,WAS,23.98%,0.01%,0.97%,9.63%,6.44%,$-0.55
cj mccollum,PG/G/UTIL,NOP,24.16%,0.01%,0.95%,8.4%,10.74%,$-0.55
dillon brooks,PF/SF/F/UTIL,HOU,25.67%,0.01%,0.98%,11.06%,8.45%,$-0.55
corey kispert,PF/SF/F/UTIL,WAS,24.32%,0.01%,0.96%,4.18%,3.34%,$-0.55
tre jones,PG/G/UTIL,CHI,25.47%,0.01%,0.95%,24.83%,43.77%,$-0.59
jalen green,PG/SG/G/UTIL,HOU,24.87%,0.01%,0.93%,12.46%,9.82%,$-0.61
luguentz dort,SF/SG/G/F/UTIL,OKC,25.45%,0.0%,0.95%,7.68%,4.74%,$-0.61
jeremy sochan,C/PF/F/UTIL,SAS,23.4%,0.01%,0.91%,5.18%,3.83%,$-0.62
thomas bryant,C/UTIL,IND,23.08%,0.01%,0.9%,0.09%,0.25%,$-0.63
julian champagnie,SF/SG/G/F/UTIL,SAS,24.01%,0.01%,0.93%,10.58%,7.69%,$-0.64
