Entry ID,Contest Name,Contest ID,Entry Fee,PG,SG,SF,PF,C,G,F,UTIL
4628738512,NBA $10K mini-MAX [150 Entry Max],173651113,$2,Tyrese Maxey (37490311),Kelly Oubre Jr. (37490414),Jaylen Brown (37490360),Patrick Williams (37490553),Paul Reed (37490810),Coby White (37490424),Devin Vassell (37490417),Kristaps Porzingis (37490396)
4628738513,NBA $10K mini-MAX [150 Entry Max],173651113,$2,Vasilije Micic (37490454),Tim Hardaway Jr. (37490589),Trey Murphy III (37490365),Ricky Council IV (37490547),Jalen Duren (37490422),Kelly Oubre Jr. (37490414),Giannis Antetokounmpo (37490296),Yves Missi (37490505)
4628738514,NBA $10K mini-MAX [150 Entry Max],173651113,$2,Vasilije Micic (37490454),Coby White (37490424),Jaylen Brown (37490360),Aaron Gordon (37490534),Jalen Duren (37490422),Tyrese Maxey (37490311),Brandon Boston Jr. (37490699),Josh Giddey (37490388)
4628738515,NBA $10K mini-MAX [150 Entry Max],173651113,$2,Coby White (37490424),Kelly Oubre Jr. (37490414),Devin Vassell (37490417),Giannis Antetokounmpo (37490296),Kristaps Porzingis (37490396),Chris Paul (37490436),Aaron Gordon (37490534),Jeremiah Robinson-Earl (37490826)
4628738516,NBA $10K mini-MAX [150 Entry Max],173651113,$2,Coby White (37490424),Kelly Oubre Jr. (37490414),Josh Okogie (37490501),Michael Porter Jr. (37490450),Yves Missi (37490505),Dejounte Murray (37490342),Patrick Williams (37490553),Tyrese Maxey (37490311)
4628738517,NBA $10K mini-MAX [150 Entry Max],173651113,$2,Vasilije Micic (37490454),Kelly Oubre Jr. (37490414),Devin Vassell (37490417),Miles Bridges (37490334),Jakob Poeltl (37490409),Lonzo Ball (37490507),Jaylen Brown (37490360),Aaron Gordon (37490534)
4628738518,NBA $10K mini-MAX [150 Entry Max],173651113,$2,Coby White (37490424),Devin Vassell (37490417),Ricky Council IV (37490547),Aaron Gordon (37490534),Daniel Gafford (37490376),Chris Paul (37490436),Giannis Antetokounmpo (37490296),Patrick Williams (37490553)
4628738519,NBA $10K mini-MAX [150 Entry Max],173651113,$2,Tyrese Maxey (37490311),Jamal Murray (37490370),Ausar Thompson (37490527),Josh Okogie (37490501),Yves Missi (37490505),Jaylen Brown (37490360),Aaron Gordon (37490534),Russell Westbrook (37490411)
4628738520,NBA $10K mini-MAX [150 Entry Max],173651113,$2,Josh Giddey (37490388),Kelly Oubre Jr. (37490414),Josh Okogie (37490501),Jeremiah Robinson-Earl (37490826),Jalen Duren (37490422),Russell Westbrook (37490411),Jaylen Brown (37490360),Dejounte Murray (37490342)
4628738521,NBA $10K mini-MAX [150 Entry Max],173651113,$2,Chris Paul (37490436),Coby White (37490424),Josh Okogie (37490501),Giannis Antetokounmpo (37490296),Paul Reed (37490810),Ayo Dosunmu (37490443),Devin Vassell (37490417),Kristaps Porzingis (37490396)
4628738522,NBA $10K mini-MAX [150 Entry Max],173651113,$2,Coby White (37490424),Devin Vassell (37490417),Josh Okogie (37490501),Tobias Harris (37490447),Kristaps Porzingis (37490396),Russell Westbrook (37490411),Ricky Council IV (37490547),Tyrese Maxey (37490311)
4628738523,NBA $10K mini-MAX [150 Entry Max],173651113,$2,Chris Paul (37490436),Ayo Dosunmu (37490443),Josh Okogie (37490501),Patrick Williams (37490553),Aaron Gordon (37490534),Kelly Oubre Jr. (37490414),Jaylen Brown (37490360),Victor Wembanyama (37490300)
