Entry ID,Contest Name,Contest ID,Entry Fee,PG,SG,SF,PF,C,G,F,UTIL
4652746677,NBA $50K Four-Point Play [$10K to 1st],174382077,$4,Killian Hayes (37819199),Brandin Podziemski (37819081),Ausar Thompson (37819144),Keldon Johnson (37819184),Domantas Sabonis (37818987),Stephon Castle (37819089),Giannis Antetokounmpo (37818975),Scotty Pippen Jr. (37819326)
4652746678,NBA $50K Four-Point Play [$10K to 1st],174382077,$4,Scotty Pippen Jr. (37819326),Stephon Castle (37819089),Cameron Johnson (37819066),Ausar Thompson (37819144),Jalen Duren (37819057),Kyrie Irving (37818989),Jaylen Wells (37819202),Stephen Curry (37818995)
4652746679,NBA $50K Four-Point Play [$10K to 1st],174382077,$4,Stephen Curry (37818995),Brandin Podziemski (37819081),Moses Moody (37819210),Naji Marshall (37819135),Alperen Sengun (37819001),Chris Paul (37819103),Gui Santos (37819331),Jaren Jackson Jr. (37819020)
4652746680,NBA $50K Four-Point Play [$10K to 1st],174382077,$4,Killian Hayes (37819199),Malik Beasley (37819163),Ausar Thompson (37819144),Maxwell Lewis (37819541),Draymond Green (37819085),Stephen Curry (37818995),Santi Aldama (37819116),Giannis Antetokounmpo (37818975)
4652746681,NBA $50K Four-Point Play [$10K to 1st],174382077,$4,Killian Hayes (37819199),Jalen Green (37819027),Ausar Thompson (37819144),Moses Moody (37819210),Zach Edey (37819197),Stephon Castle (37819089),Giannis Antetokounmpo (37818975),Jaren Jackson Jr. (37819020)
4652746682,NBA $50K Four-Point Play [$10K to 1st],174382077,$4,Scotty Pippen Jr. (37819326),Brandin Podziemski (37819081),Zach LaVine (37819015),Keegan Murray (37819141),Giannis Antetokounmpo (37818975),Quentin Grimes (37819127),Santi Aldama (37819116),Kyle Kuzma (37819059)
4652746683,NBA $50K Four-Point Play [$10K to 1st],174382077,$4,Killian Hayes (37819199),De'Aaron Fox (37819003),Gregory Jackson (37819336),Santi Aldama (37819116),Jalen Duren (37819057),Fred VanVleet (37819051),Kyle Kuzma (37819059),Stephen Curry (37818995)
4652746684,NBA $50K Four-Point Play [$10K to 1st],174382077,$4,Killian Hayes (37819199),Devin Vassell (37819093),Moses Moody (37819210),Gregory Jackson (37819336),Jalen Duren (37819057),De'Aaron Fox (37819003),Jaren Jackson Jr. (37819020),Domantas Sabonis (37818987)
4652746685,NBA $50K Four-Point Play [$10K to 1st],174382077,$4,Fred VanVleet (37819051),Malik Beasley (37819163),Ausar Thompson (37819144),Giannis Antetokounmpo (37818975),Jalen Duren (37819057),Scotty Pippen Jr. (37819326),Gregory Jackson (37819336),Stephen Curry (37818995)
4652746686,NBA $50K Four-Point Play [$10K to 1st],174382077,$4,Killian Hayes (37819199),Zach LaVine (37819015),Buddy Hield (37819264),Jaren Jackson Jr. (37819020),Draymond Green (37819085),Amen Thompson (37819007),Gregory Jackson (37819336),Stephen Curry (37818995)
