PG,SG,SF,PF,C,G,F,UTIL,Fpts Proj,Field Fpts Proj,Ceiling,Salary,Win %,Top 10%,ROI%,Cash %,Own. Sum,Avg. Return,Stack1 Type,Stack2 Type,Lineup Type,Sim Dupes
Trae Young (37750915),Cole Anthony (37751114),Franz Wagner (37750931),Santi Aldama (37751160),Onyeka Okongwu (37751069),Nickeil Alexander-Walker (37751134),Vince Williams Jr. (37751460),Darius Garland (37750989),280.49,279.96000000000004,370.82000000000005,50000,0.1%,6.92%,451.2%,56.5%,180.22,$13.5,ATL 2,ORL 2,generated,1
Cole Anthony (37751114),Vince Williams Jr. (37751460),Zion Williamson (37750934),Paolo Banchero (37750942),Wendell Carter Jr. (37751163),Trae Young (37750915),Santi Aldama (37751160),Nickeil Alexander-Walker (37751134),280.31,279.84,375.52,49700,0.08%,7.08%,436.1%,56.34%,199.53,$13.1,ORL 3,MEM 2,generated,1
Trae Young (37750915),Cole Anthony (37751114),RJ Barrett (37751003),Nikola Jovic (37751139),Onyeka Okongwu (37751069),Malik Beasley (37751098),Kyshawn George (37751149),Jarrett Allen (37751052),280.4,272.67,365.65000000000003,49500,0.12%,6.16%,432.3%,56.87%,154.82,$13.0,ATL 2,ORL 1,generated,1
Scottie Barnes (37750922),Cole Anthony (37751114),Caris LeVert (37751093),Georges Niang (37751274),Wendell Carter Jr. (37751163),Trae Young (37750915),Bradley Beal (37751061),Onyeka Okongwu (37751069),282.89,274.9,369.5999999999999,49900,0.09%,6.87%,430.0%,60.45%,162.02,$12.9,ATL 4,ORL 2,generated,1
Cole Anthony (37751114),RJ Barrett (37751003),Zion Williamson (37750934),Kyshawn George (37751149),Onyeka Okongwu (37751069),Vince Williams Jr. (37751460),Jalen Williams (37750982),Jarrett Allen (37751052),277.95,277.32000000000005,371.69,49700,0.11%,6.04%,429.7%,53.18%,173.32,$12.9,ORL 1,TOR 1,generated,1
Donovan Mitchell (37750950),Cole Anthony (37751114),Zion Williamson (37750934),Kyshawn George (37751149),Onyeka Okongwu (37751069),Bradley Beal (37751061),Kelly Olynyk (37751258),Jarrett Allen (37751052),277.92999999999995,276.6,371.75,50000,0.11%,6.26%,427.2%,52.86%,163.85,$12.8,CLE 2,NOP 2,generated,1
Trae Young (37750915),Cole Anthony (37751114),Franz Wagner (37750931),Santi Aldama (37751160),Nikola Jovic (37751139),Anthony Edwards (37750911),Kelly Olynyk (37751258),Vince Williams Jr. (37751460),282.87,278.32,374.48,49800,0.09%,6.98%,415.2%,60.47%,190.5,$12.5,ORL 2,MEM 2,generated,1
Cole Anthony (37751114),RJ Barrett (37751003),Zaccharie Risacher (37751214),Kelly Olynyk (37751258),Onyeka Okongwu (37751069),Cade Cunningham (37750905),Santi Aldama (37751160),Chet Holmgren (37750996),276.46999999999997,276.03,369.78000000000003,49800,0.13%,5.32%,397.7%,51.7%,162.24,$11.9,ATL 2,ORL 1,generated,1
Cole Anthony (37751114),Donovan Mitchell (37750950),Caris LeVert (37751093),Kelly Olynyk (37751258),Jalen Duren (37751019),Scottie Barnes (37750922),De'Andre Hunter (37751165),Onyeka Okongwu (37751069),276.28000000000003,274.65999999999997,370.72,50000,0.1%,5.65%,394.7%,51.07%,142.48000000000002,$11.8,CLE 2,ATL 2,generated,1
Cole Anthony (37751114),Caris LeVert (37751093),Vince Williams Jr. (37751460),Zaccharie Risacher (37751214),Jalen Duren (37751019),Shai Gilgeous-Alexander (37750902),Kyshawn George (37751149),Zion Williamson (37750934),272.15,270.34999999999997,368.35,49700,0.08%,5.59%,380.8%,46.42%,152.91000000000003,$11.4,ATL 2,ORL 1,generated,1
Cole Anthony (37751114),Bradley Beal (37751061),RJ Barrett (37751003),Evan Mobley (37750964),Jalen Duren (37751019),Vince Williams Jr. (37751460),Franz Wagner (37750931),Kelly Olynyk (37751258),279.85,279.64,374.04,50000,0.1%,6.05%,377.4%,56.44%,186.65999999999997,$11.3,ORL 2,PHX 1,generated,1
Cole Anthony (37751114),Dyson Daniels (37751029),RJ Barrett (37751003),Georges Niang (37751274),Jalen Duren (37751019),Vince Williams Jr. (37751460),Franz Wagner (37750931),Darius Garland (37750989),278.01,279.44000000000005,368.68,50000,0.1%,5.4%,369.8%,53.85%,179.15,$11.1,ORL 2,ATL 2,generated,1
Cole Anthony (37751114),Donovan Mitchell (37750950),Vince Williams Jr. (37751460),Kelly Olynyk (37751258),Jarrett Allen (37751052),Trae Young (37750915),Jalen Williams (37750982),Nickeil Alexander-Walker (37751134),278.01,275.32,369.4,49500,0.11%,5.59%,360.7%,53.05%,168.0,$10.8,CLE 2,ORL 1,generated,1
Cole Anthony (37751114),RJ Barrett (37751003),Zaccharie Risacher (37751214),Georges Niang (37751274),Kelly Olynyk (37751258),Trae Young (37750915),Nickeil Alexander-Walker (37751134),Cade Cunningham (37750905),281.5,277.16999999999996,368.43,49900,0.07%,6.37%,360.6%,58.6%,169.22,$10.8,ATL 3,ORL 1,generated,1
Scottie Barnes (37750922),Cole Anthony (37751114),Vince Williams Jr. (37751460),Kyshawn George (37751149),Jalen Duren (37751019),Anthony Edwards (37750911),Nickeil Alexander-Walker (37751134),Jarrett Allen (37751052),282.29,278.69,367.32000000000005,50000,0.08%,5.94%,358.6%,59.97%,186.64,$10.8,MIN 2,TOR 1,generated,1
Scottie Barnes (37750922),Cole Anthony (37751114),Vince Williams Jr. (37751460),Georges Niang (37751274),Jalen Duren (37751019),Devin Booker (37750927),Kelly Olynyk (37751258),Donovan Mitchell (37750950),276.06,274.28,369.23,50000,0.09%,5.43%,354.6%,50.84%,157.57,$10.6,TOR 1,ORL 1,generated,1
Shai Gilgeous-Alexander (37750902),Cole Anthony (37751114),RJ Barrett (37751003),Kyshawn George (37751149),Jarrett Allen (37751052),Vince Williams Jr. (37751460),Georges Niang (37751274),Evan Mobley (37750964),279.88,281.0,370.43000000000006,50000,0.08%,5.87%,352.0%,56.33%,185.93,$10.6,CLE 2,OKC 1,generated,1
Scottie Barnes (37750922),RJ Barrett (37751003),Ausar Thompson (37751085),Georges Niang (37751274),Jarrett Allen (37751052),Donovan Mitchell (37750950),Kelly Olynyk (37751258),Cole Anthony (37751114),278.38,278.02000000000004,371.46000000000004,50000,0.09%,5.59%,348.4%,53.49%,165.03,$10.5,TOR 2,CLE 2,generated,1
Trae Young (37750915),Cole Anthony (37751114),Franz Wagner (37750931),Paolo Banchero (37750942),Onyeka Okongwu (37751069),Vince Williams Jr. (37751460),Kyshawn George (37751149),Tim Hardaway Jr. (37751345),281.75,279.64000000000004,369.31,49900,0.07%,6.15%,340.1%,58.69%,194.18,$10.2,ORL 3,ATL 2,generated,1
Cole Anthony (37751114),Nickeil Alexander-Walker (37751134),Zion Williamson (37750934),Kyshawn George (37751149),Jalen Duren (37751019),Shai Gilgeous-Alexander (37750902),Georges Niang (37751274),Kelly Olynyk (37751258),272.50000000000006,271.25,364.83,49800,0.08%,5.35%,339.1%,46.7%,155.01999999999998,$10.2,NOP 2,ORL 1,generated,1
Cole Anthony (37751114),Donovan Mitchell (37750950),Ausar Thompson (37751085),Kyshawn George (37751149),Jalen Duren (37751019),Nickeil Alexander-Walker (37751134),Vince Williams Jr. (37751460),Shai Gilgeous-Alexander (37750902),273.72,272.3,364.4200000000001,49900,0.08%,5.02%,333.7%,47.77%,155.61,$10.0,DET 2,ORL 1,generated,1
Cole Anthony (37751114),RJ Barrett (37751003),Zaccharie Risacher (37751214),Georges Niang (37751274),Jarrett Allen (37751052),Shai Gilgeous-Alexander (37750902),Vince Williams Jr. (37751460),Donovan Mitchell (37750950),277.24,277.8299999999999,370.67,49800,0.08%,5.34%,333.7%,52.4%,178.64,$10.0,ATL 2,CLE 2,generated,1
Cole Anthony (37751114),Bradley Beal (37751061),Franz Wagner (37750931),Santi Aldama (37751160),Onyeka Okongwu (37751069),Vince Williams Jr. (37751460),Zion Williamson (37750934),Jarrett Allen (37751052),275.81,276.31,371.9200000000001,49400,0.07%,5.48%,333.4%,50.42%,188.77999999999997,$10.0,ORL 2,MEM 2,generated,1
Trae Young (37750915),Caris LeVert (37751093),RJ Barrett (37751003),Georges Niang (37751274),Jarrett Allen (37751052),Anthony Edwards (37750911),Vince Williams Jr. (37751460),Santi Aldama (37751160),279.54,274.25,369.29,49900,0.07%,5.8%,329.9%,55.52%,143.0,$9.9,ATL 3,MEM 2,generated,1
Cade Cunningham (37750905),Dyson Daniels (37751029),De'Andre Hunter (37751165),Georges Niang (37751274),Wendell Carter Jr. (37751163),Trae Young (37750915),Vince Williams Jr. (37751460),Onyeka Okongwu (37751069),273.58,268.75,363.08000000000004,49600,0.08%,4.88%,324.1%,47.46%,118.42999999999999,$9.7,ATL 4,DET 1,generated,1
Cade Cunningham (37750905),Cole Anthony (37751114),RJ Barrett (37751003),Paolo Banchero (37750942),Onyeka Okongwu (37751069),Nickeil Alexander-Walker (37751134),Kelly Olynyk (37751258),Vince Williams Jr. (37751460),283.20000000000005,286.06,373.81000000000006,50000,0.06%,6.17%,324.0%,61.74%,212.7,$9.7,ORL 2,DET 1,generated,1
Jordan Poole (37750986),Cole Anthony (37751114),Bradley Beal (37751061),Nikola Jovic (37751139),Onyeka Okongwu (37751069),Anthony Edwards (37750911),Kelly Olynyk (37751258),Jarrett Allen (37751052),280.14,275.03,366.07,49900,0.07%,5.15%,323.3%,56.73%,171.38,$9.7,WAS 1,ORL 1,generated,1
Trae Young (37750915),Cole Anthony (37751114),Ausar Thompson (37751085),Paolo Banchero (37750942),Wendell Carter Jr. (37751163),RJ Barrett (37751003),Kelly Olynyk (37751258),Yves Missi (37751147),279.24,277.76,372.82,49700,0.06%,5.5%,321.9%,55.31%,183.54000000000002,$9.7,ORL 3,NOP 2,generated,1
Scottie Barnes (37750922),Cole Anthony (37751114),Bradley Beal (37751061),Nikola Jovic (37751139),Jaren Jackson Jr. (37750968),Trae Young (37750915),Vince Williams Jr. (37751460),Kelly Olynyk (37751258),277.93,271.38,367.91999999999996,50000,0.08%,5.2%,319.9%,53.13%,155.51,$9.6,MEM 2,TOR 1,generated,1
Cole Anthony (37751114),Desmond Bane (37751000),Zaccharie Risacher (37751214),Georges Niang (37751274),Jalen Duren (37751019),Donovan Mitchell (37750950),Vince Williams Jr. (37751460),Trae Young (37750915),275.09000000000003,271.34,367.82,49000,0.07%,5.13%,318.7%,49.37%,152.22,$9.6,ATL 3,MEM 2,generated,1
Cole Anthony (37751114),Bradley Beal (37751061),Vince Williams Jr. (37751460),Santi Aldama (37751160),Alexandre Sarr (37751083),Ja Morant (37750957),Chet Holmgren (37750996),Trae Young (37750915),274.62,269.87,365.9,49900,0.09%,4.91%,318.5%,48.83%,149.13,$9.6,MEM 3,ORL 1,generated,1
Trae Young (37750915),Cole Anthony (37751114),RJ Barrett (37751003),Paolo Banchero (37750942),Kelly Olynyk (37751258),Vince Williams Jr. (37751460),Kyshawn George (37751149),Jarrett Allen (37751052),284.25,282.28999999999996,375.36,49100,0.05%,6.54%,318.4%,62.52%,208.77999999999997,$9.6,ORL 2,ATL 1,generated,1
Trae Young (37750915),Cole Anthony (37751114),Malik Beasley (37751098),Kelly Olynyk (37751258),Wendell Carter Jr. (37751163),Vince Williams Jr. (37751460),Evan Mobley (37750964),Anthony Edwards (37750911),279.11,276.48,372.05,49600,0.07%,5.8%,317.1%,54.93%,182.88,$9.5,ORL 2,ATL 1,generated,1
Cade Cunningham (37750905),Cole Anthony (37751114),Caris LeVert (37751093),Ausar Thompson (37751085),Onyeka Okongwu (37751069),Anthony Edwards (37750911),Santi Aldama (37751160),Vince Williams Jr. (37751460),280.38,279.59000000000003,373.13,49900,0.05%,5.73%,315.3%,57.44%,183.09000000000003,$9.5,DET 2,ATL 2,generated,1
Cole Anthony (37751114),De'Aaron Fox (37750938),Ausar Thompson (37751085),Paolo Banchero (37750942),Onyeka Okongwu (37751069),Donovan Mitchell (37750950),Georges Niang (37751274),Vince Williams Jr. (37751460),277.22999999999996,277.43,369.99000000000007,49900,0.08%,5.19%,313.4%,52.41%,177.41,$9.4,ORL 2,ATL 2,generated,1
Trae Young (37750915),Caris LeVert (37751093),De'Andre Hunter (37751165),Paolo Banchero (37750942),Bam Adebayo (37750960),Vince Williams Jr. (37751460),Kelly Olynyk (37751258),Onyeka Okongwu (37751069),273.39,270.28,366.1,50000,0.09%,4.39%,309.3%,47.36%,125.38,$9.3,ATL 3,CLE 1,generated,1
Tyler Herro (37750954),Cole Anthony (37751114),Vince Williams Jr. (37751460),Nikola Jovic (37751139),Onyeka Okongwu (37751069),Trae Young (37750915),Evan Mobley (37750964),Georges Niang (37751274),278.94,274.23,367.36999999999995,49500,0.07%,5.5%,308.8%,54.83%,153.76999999999998,$9.3,ATL 3,MIA 2,generated,1
Cole Anthony (37751114),Dyson Daniels (37751029),RJ Barrett (37751003),Bam Adebayo (37750960),Onyeka Okongwu (37751069),Jose Alvarado (37751080),Kelly Olynyk (37751258),Jarrett Allen (37751052),279.15,279.25,366.92,49800,0.08%,5.13%,308.6%,55.16%,168.2,$9.3,ATL 2,NOP 2,generated,1
Trae Young (37750915),Cole Anthony (37751114),Vince Williams Jr. (37751460),Santi Aldama (37751160),Jarrett Allen (37751052),Jose Alvarado (37751080),Zion Williamson (37750934),Immanuel Quickley (37751049),272.76,279.16,371.17,49700,0.06%,4.99%,308.5%,46.5%,175.62,$9.3,MEM 2,NOP 2,generated,1
Trae Young (37750915),Cole Anthony (37751114),Ausar Thompson (37751085),Georges Niang (37751274),Giannis Antetokounmpo (37750898),Jose Alvarado (37751080),Kelly Olynyk (37751258),Santi Aldama (37751160),266.79,263.18,364.96,49700,0.07%,4.59%,308.3%,40.01%,140.92000000000002,$9.2,ATL 2,NOP 2,generated,1
Cole Anthony (37751114),RJ Barrett (37751003),Zion Williamson (37750934),Tobias Harris (37751066),Wendell Carter Jr. (37751163),Vince Williams Jr. (37751460),Nickeil Alexander-Walker (37751134),Trae Young (37750915),278.0,275.62,368.38,49700,0.06%,5.72%,306.2%,53.21%,171.89999999999998,$9.2,ORL 2,TOR 1,generated,1
Trae Young (37750915),Cole Anthony (37751114),Zion Williamson (37750934),Paolo Banchero (37750942),Wendell Carter Jr. (37751163),Nickeil Alexander-Walker (37751134),Kelly Olynyk (37751258),Ty Jerome (37751255),275.02000000000004,277.53,370.63000000000005,50000,0.07%,5.24%,305.4%,49.54%,182.35999999999999,$9.2,ORL 3,NOP 2,generated,1
Cole Anthony (37751114),Vince Williams Jr. (37751460),Caris LeVert (37751093),Zion Williamson (37750934),Jalen Duren (37751019),Desmond Bane (37751000),Franz Wagner (37750931),Kelly Olynyk (37751258),273.22,277.17,372.12,49900,0.07%,4.92%,305.0%,47.37%,172.94,$9.2,ORL 2,MEM 2,generated,1
Cade Cunningham (37750905),Caris LeVert (37751093),Andrew Wiggins (37751056),Zion Williamson (37750934),Jarrett Allen (37751052),Cole Anthony (37751114),Kelly Olynyk (37751258),Vince Williams Jr. (37751460),275.90000000000003,278.33,373.65000000000003,49900,0.06%,5.4%,303.3%,50.77%,176.32999999999998,$9.1,NOP 2,DET 1,generated,1
Shai Gilgeous-Alexander (37750902),Cole Anthony (37751114),Ausar Thompson (37751085),Jonathan Isaac (37751441),Evan Mobley (37750964),Vince Williams Jr. (37751460),Santi Aldama (37751160),Zion Williamson (37750934),265.99,269.01,368.84000000000003,49800,0.09%,4.2%,302.1%,39.39%,148.95,$9.1,ORL 2,MEM 2,generated,1
Cole Anthony (37751114),RJ Barrett (37751003),Andrew Wiggins (37751056),Santi Aldama (37751160),Jalen Duren (37751019),Desmond Bane (37751000),Zion Williamson (37750934),Vince Williams Jr. (37751460),274.09,276.18,370.99,49900,0.08%,5.05%,300.4%,48.43%,162.86,$9.0,MEM 3,ORL 1,generated,1
Trae Young (37750915),Cole Anthony (37751114),Zaccharie Risacher (37751214),Kyshawn George (37751149),Wendell Carter Jr. (37751163),Jose Alvarado (37751080),Jaren Jackson Jr. (37750968),Darius Garland (37750989),272.75,273.01,359.97999999999996,49800,0.1%,4.24%,300.0%,46.52%,153.95999999999998,$9.0,ATL 2,ORL 2,generated,1
Cole Anthony (37751114),Caris LeVert (37751093),RJ Barrett (37751003),Zion Williamson (37750934),Jarrett Allen (37751052),Anthony Edwards (37750911),Kelly Olynyk (37751258),Vince Williams Jr. (37751460),281.0,281.82,377.20000000000005,49800,0.05%,6.11%,299.9%,57.86%,197.19,$9.0,NOP 2,ORL 1,generated,1
Trae Young (37750915),Cole Anthony (37751114),Vince Williams Jr. (37751460),Kelly Olynyk (37751258),Bam Adebayo (37750960),Ja Morant (37750957),Keldon Johnson (37751121),Jarrett Allen (37751052),275.18,273.69,369.83000000000004,50000,0.07%,4.88%,299.2%,49.19%,161.76999999999998,$9.0,MEM 2,ATL 1,generated,1
Scottie Barnes (37750922),Cole Anthony (37751114),Nickeil Alexander-Walker (37751134),Kyshawn George (37751149),Onyeka Okongwu (37751069),Jose Alvarado (37751080),Santi Aldama (37751160),Trae Young (37750915),278.53999999999996,274.26,360.92999999999995,49800,0.06%,5.33%,298.0%,54.15%,153.93,$8.9,ATL 2,TOR 1,generated,1
Cole Anthony (37751114),Bradley Beal (37751061),Vince Williams Jr. (37751460),Evan Mobley (37750964),Jalen Duren (37751019),Darius Garland (37750989),Naz Reid (37750978),Wendell Carter Jr. (37751163),274.73,274.59,365.27000000000004,49900,0.07%,4.5%,296.9%,49.3%,162.85000000000002,$8.9,ORL 2,CLE 2,generated,1
Immanuel Quickley (37751049),Caris LeVert (37751093),RJ Barrett (37751003),Zion Williamson (37750934),Jalen Duren (37751019),Cole Anthony (37751114),Vince Williams Jr. (37751460),Jarrett Allen (37751052),274.06,280.70000000000005,372.93,49700,0.07%,5.23%,295.2%,48.33%,180.19,$8.9,TOR 2,ATL 1,generated,1
Trae Young (37750915),RJ Barrett (37751003),Max Strus (37751223),Kelly Olynyk (37751258),Wendell Carter Jr. (37751163),Cole Anthony (37751114),Vince Williams Jr. (37751460),Shai Gilgeous-Alexander (37750902),276.28,273.68000000000006,370.29,49100,0.07%,5.05%,294.6%,51.31%,176.71,$8.8,ORL 2,ATL 1,generated,1
Cole Anthony (37751114),Bradley Beal (37751061),Zaccharie Risacher (37751214),Kyshawn George (37751149),Alexandre Sarr (37751083),Trae Young (37750915),Santi Aldama (37751160),Anthony Edwards (37750911),279.83,269.98,363.16,49600,0.06%,5.13%,294.5%,56.34%,158.51,$8.8,ATL 2,WAS 2,generated,1
Cole Anthony (37751114),RJ Barrett (37751003),Bradley Beal (37751061),Naz Reid (37750978),Wendell Carter Jr. (37751163),Donovan Mitchell (37750950),Vince Williams Jr. (37751460),Jalen Duren (37751019),278.42,275.74,367.5,49800,0.06%,5.27%,294.0%,54.26%,170.15,$8.8,ORL 2,TOR 1,generated,1
Trae Young (37750915),Cole Anthony (37751114),Ausar Thompson (37751085),Georges Niang (37751274),Kevin Durant (37750918),Vince Williams Jr. (37751460),Zaccharie Risacher (37751214),Zion Williamson (37750934),273.53000000000003,269.2,367.73,49800,0.07%,4.99%,293.2%,47.54%,145.19,$8.8,ATL 3,ORL 1,generated,1
Trae Young (37750915),Davion Mitchell (37751323),Bradley Beal (37751061),Paolo Banchero (37750942),Wendell Carter Jr. (37751163),Cole Anthony (37751114),Zion Williamson (37750934),Vince Williams Jr. (37751460),278.91,275.18,372.51000000000005,49900,0.03%,6.17%,292.2%,54.7%,188.75,$8.8,ORL 3,ATL 1,generated,1
De'Aaron Fox (37750938),Cole Anthony (37751114),Vince Williams Jr. (37751460),Jonathan Isaac (37751441),Onyeka Okongwu (37751069),Shai Gilgeous-Alexander (37750902),Evan Mobley (37750964),Kelly Olynyk (37751258),271.1,271.93,367.46000000000004,49800,0.08%,4.37%,290.4%,44.5%,154.98,$8.7,ORL 2,SAS 1,generated,1
Cole Anthony (37751114),Vince Williams Jr. (37751460),RJ Barrett (37751003),Ausar Thompson (37751085),Wendell Carter Jr. (37751163),Scottie Barnes (37750922),Zion Williamson (37750934),Alexandre Sarr (37751083),274.26,272.28000000000003,371.18,49400,0.08%,4.87%,290.1%,48.53%,163.26000000000002,$8.7,ORL 2,TOR 2,generated,1
Cole Anthony (37751114),Caris LeVert (37751093),Bradley Beal (37751061),Santi Aldama (37751160),Jalen Duren (37751019),Ja Morant (37750957),Evan Mobley (37750964),Wendell Carter Jr. (37751163),273.13,274.0,364.84999999999997,49700,0.07%,4.57%,289.4%,47.36%,162.72000000000003,$8.7,ORL 2,MEM 2,generated,1
Cole Anthony (37751114),RJ Barrett (37751003),Vince Williams Jr. (37751460),Georges Niang (37751274),Jalen Duren (37751019),De'Aaron Fox (37750938),Kyshawn George (37751149),Anthony Edwards (37750911),280.97999999999996,276.22,366.82000000000005,49800,0.05%,5.48%,287.0%,58.22%,178.68,$8.6,ORL 1,TOR 1,generated,1
Scottie Barnes (37750922),Caris LeVert (37751093),Bradley Beal (37751061),Bam Adebayo (37750960),Jalen Duren (37751019),Cole Anthony (37751114),Santi Aldama (37751160),Kelly Olynyk (37751258),274.37,269.89,364.8,49900,0.07%,4.7%,285.0%,48.58%,146.43,$8.6,TOR 1,ATL 1,generated,1
Cole Anthony (37751114),Vince Williams Jr. (37751460),Scottie Barnes (37750922),Ausar Thompson (37751085),Jalen Duren (37751019),Anthony Edwards (37750911),De'Andre Hunter (37751165),Alexandre Sarr (37751083),274.98,269.96,367.62,49600,0.07%,4.65%,279.0%,49.43%,153.68,$8.4,DET 2,ORL 1,generated,1
Cole Anthony (37751114),Caris LeVert (37751093),Andrew Wiggins (37751056),Paolo Banchero (37750942),Onyeka Okongwu (37751069),Donovan Mitchell (37750950),Vince Williams Jr. (37751460),Jarrett Allen (37751052),279.31,282.04,371.1600000000001,49600,0.07%,4.87%,278.5%,55.5%,195.07,$8.4,ORL 2,ATL 2,generated,1
Cole Anthony (37751114),Dyson Daniels (37751029),Vince Williams Jr. (37751460),Paolo Banchero (37750942),Jarrett Allen (37751052),Shai Gilgeous-Alexander (37750902),Georges Niang (37751274),Nickeil Alexander-Walker (37751134),278.36,280.89000000000004,365.19000000000005,50000,0.05%,4.84%,278.4%,54.16%,203.13,$8.4,ORL 2,ATL 2,generated,1
Trae Young (37750915),RJ Barrett (37751003),Tim Hardaway Jr. (37751345),Santi Aldama (37751160),Isaiah Hartenstein (37751032),Cade Cunningham (37750905),Kelly Olynyk (37751258),Vince Williams Jr. (37751460),267.81,263.71000000000004,362.19,49900,0.09%,3.88%,277.8%,40.59%,106.02,$8.3,DET 2,MEM 2,generated,1
Cole Anthony (37751114),Davion Mitchell (37751323),Zaccharie Risacher (37751214),Jaren Jackson Jr. (37750968),Jalen Duren (37751019),Anthony Edwards (37750911),Zion Williamson (37750934),Vince Williams Jr. (37751460),272.67,271.07,367.64000000000004,49900,0.05%,4.78%,277.8%,46.69%,161.13,$8.3,MEM 2,ORL 1,generated,1
Cole Anthony (37751114),Vince Williams Jr. (37751460),Zion Williamson (37750934),Kelly Olynyk (37751258),Wendell Carter Jr. (37751163),Shai Gilgeous-Alexander (37750902),Santi Aldama (37751160),Jaren Jackson Jr. (37750968),270.84,275.33,373.15999999999997,49700,0.08%,4.68%,274.7%,44.31%,177.10000000000002,$8.2,MEM 3,ORL 2,generated,1
Cole Anthony (37751114),RJ Barrett (37751003),Caris LeVert (37751093),Ausar Thompson (37751085),Onyeka Okongwu (37751069),Shai Gilgeous-Alexander (37750902),Nickeil Alexander-Walker (37751134),Santi Aldama (37751160),275.67,275.29,364.26,49900,0.06%,4.76%,274.3%,50.46%,161.57999999999998,$8.2,ATL 2,ORL 1,generated,1
Cole Anthony (37751114),Dyson Daniels (37751029),Vince Williams Jr. (37751460),Paolo Banchero (37750942),Jalen Duren (37751019),Nickeil Alexander-Walker (37751134),Zion Williamson (37750934),Wendell Carter Jr. (37751163),276.11,277.23,369.04,49400,0.06%,5.39%,274.2%,51.16%,193.35,$8.2,ORL 3,ATL 1,generated,1
Cole Anthony (37751114),Dyson Daniels (37751029),Scottie Barnes (37750922),Paolo Banchero (37750942),Wendell Carter Jr. (37751163),Ty Jerome (37751255),Kelly Olynyk (37751258),Jalen Duren (37751019),273.03,276.04,366.18,49700,0.07%,4.21%,273.2%,46.85%,175.98000000000002,$8.2,ORL 3,ATL 1,generated,1
