PG,SG,SF,PF,C,G,F,UTIL,Proj,Ceiling,Salary,Cash %,Top 1%,ROI%,Wins,Own Sum,Avg Return,Stack1,Stack2,Lineup,Dupes,User,Index,Entry ID
Tyrese Maxey (37490311),Coby White (37490424),Michael Porter Jr. (37490450),Aaron Gordon (37490534),Paul Reed (37490810),Ayo Dosunmu (37490443),Patrick Williams (37490553),Giannis Antetokounmpo (37490296),287.02,381.33,50000,100.00%,25315,2723.64%,596,201.51,$54.47,CHI 3,DEN 2,user26,1,marvalshot,5968,4628738512_26
Vasilije Micic (37490454),Tim Hardaway Jr. (37490589),Ricky Council IV (37490547),Patrick Williams (37490553),Jalen Duren (37490422),Kelly Oubre Jr. (37490414),Giannis Antetokounmpo (37490296),Nikola Vucevic (37490353),288.18999999999994,382.0799999999999,49800,100.00%,35511,7234.86%,2109,146.66000000000003,$144.7,DET 2,PHI 2,user6,1,marvalshot,5997,4628738513_6
Vasilije Micic (37490454),Ayo Dosunmu (37490443),Ricky Council IV (37490547),Patrick Williams (37490553),Jalen Duren (37490422),Coby White (37490424),Giannis Antetokounmpo (37490296),Jakob Poeltl (37490409),288.10999999999996,384.3299999999999,49800,100.00%,34777,7988.38%,2549,152.57,$159.77,CHI 3,CHA 1,user21,1,marvalshot,6061,4628738514_21
Lonzo Ball (37490507),Coby White (37490424),Ricky Council IV (37490547),Giannis Antetokounmpo (37490296),Nikola Vucevic (37490353),Kelly Oubre Jr. (37490414),Patrick Williams (37490553),Yves Missi (37490505),288.36999999999995,383.98999999999995,49600,100.00%,37060,8304.1%,2589,168.14,$166.08,CHI 4,PHI 2,user4,1,marvalshot,6093,4628738515_4
Coby White (37490424),Kelly Oubre Jr. (37490414),Josh Okogie (37490501),Giannis Antetokounmpo (37490296),Nikola Vucevic (37490353),Chris Paul (37490436),Aaron Gordon (37490534),Jeremiah Robinson-Earl (37490826),287.20000000000005,382.32000000000005,49700,100.00%,27130,2538.19%,403,185.01,$50.76,CHI 2,PHI 1,user31,1,marvalshot,6169,4628738516_31
Vasilije Micic (37490454),Coby White (37490424),Ricky Council IV (37490547),Miles Bridges (37490334),Kristaps Porzingis (37490396),Kelly Oubre Jr. (37490414),Aaron Gordon (37490534),Dejounte Murray (37490342),284.28999999999996,374.39,50000,99.90%,6781,472.52%,52,126.79,$9.45,CHA 2,PHI 2,user25,1,marvalshot,6212,4628738517_25
Tyrese Maxey (37490311),Kelly Oubre Jr. (37490414),Michael Porter Jr. (37490450),Patrick Williams (37490553),Daniel Gafford (37490376),Coby White (37490424),Aaron Gordon (37490534),Russell Westbrook (37490411),286.88,372.82,50000,100.00%,24205,2734.06%,605,166.72,$54.68,DEN 3,PHI 2,user9,1,marvalshot,6245,4628738518_9
Lonzo Ball (37490507),Kelly Oubre Jr. (37490414),Ausar Thompson (37490527),Josh Okogie (37490501),Aaron Gordon (37490534),Ayo Dosunmu (37490443),Giannis Antetokounmpo (37490296),Nikola Vucevic (37490353),285.41,380.06000000000006,49900,99.99%,12519,867.53%,130,183.26,$17.35,CHI 3,PHI 1,user21,1,marvalshot,6305,4628738519_21
Coby White (37490424),Ayo Dosunmu (37490443),Josh Okogie (37490501),Giannis Antetokounmpo (37490296),Jalen Duren (37490422),Kelly Oubre Jr. (37490414),Patrick Williams (37490553),Lonzo Ball (37490507),286.21999999999997,378.83,49300,100.00%,17939,998.57%,101,161.16,$19.97,CHI 4,CHA 1,user31,1,marvalshot,6364,4628738520_31
Ayo Dosunmu (37490443),Kelly Oubre Jr. (37490414),Josh Okogie (37490501),Ricky Council IV (37490547),Paul Reed (37490810),Russell Westbrook (37490411),Giannis Antetokounmpo (37490296),Nikola Vucevic (37490353),285.86999999999995,382.41999999999996,50000,99.99%,16335,1653.02%,382,149.68,$33.06,CHI 2,PHI 2,user30,1,marvalshot,6412,4628738521_30
