PG,SG,SF,PF,C,G,F,UTIL,Proj,Ceiling,Salary,Cash %,Top 1%,ROI%,Wins,Own Sum,Avg Return,Stack1,Stack2,Lineup,Dupes,User,Index,Entry ID
LaMelo Ball (38046864),Jared Rhoden (38047408),Jamison Battle (38047427),Miles Bridges (38046903),Onyeka Okongwu (38046977),Jamal Shead (38047196),Royce O'Neale (38047325),Trae Young (38046855),317.54501736111115,408.0981395937456,49900,100.00%,49998,43540.97%,11301,164.9,$1306.23,TOR 3,CHA 2,opp,1,cheffrank,564,4662313330
Trae Young (38046855),Jared Rhoden (38047408),Jamison Battle (38047427),Miles Bridges (38046903),Mason Plumlee (38047398),LaMelo Ball (38046864),Naji Marshall (38046946),Jamal Shead (38047196),317.87703125,409.01742505648616,50000,100.00%,49998,15915.34%,16587,165.51,$477.46,TOR 3,CHA 2,opp,10,sploush,67,4662633782
Trae Young (38046855),Jared Rhoden (38047408),Jamison Battle (38047427),Miles Bridges (38046903),Mason Plumlee (38047398),LaMelo Ball (38046864),Naji Marshall (38046946),Jamal Shead (38047196),317.87703125,409.01742505648616,50000,100.00%,49998,15915.34%,16587,165.51,$477.46,TOR 3,CHA 2,opp,10,gutp,67,4662742905
Jamal Shead (38047196),Jared Rhoden (38047408),Jamison Battle (38047427),Miles Bridges (38046903),Mason Plumlee (38047398),LaMelo Ball (38046864),Naji Marshall (38046946),Trae Young (38046855),317.87703124999996,409.0174250564861,50000,100.00%,49998,15915.34%,16587,165.51,$477.46,TOR 3,CHA 2,opp,10,imrosebowl,67,4662087010
Jamal Shead (38047196),Jared Rhoden (38047408),Jamison Battle (38047427),Miles Bridges (38046903),Mason Plumlee (38047398),Trae Young (38046855),Naji Marshall (38046946),LaMelo Ball (38046864),317.87703124999996,409.0174250564861,50000,100.00%,49998,15915.34%,16587,165.51,$477.46,TOR 3,CHA 2,opp,10,cvferguson,67,4662126077
Trae Young (38046855),Jared Rhoden (38047408),Jamison Battle (38047427),Miles Bridges (38046903),Mason Plumlee (38047398),Jamal Shead (38047196),Naji Marshall (38046946),LaMelo Ball (38046864),317.87703124999996,409.0174250564861,50000,100.00%,49998,15915.34%,16587,165.51,$477.46,TOR 3,CHA 2,opp,10,foutsmi,67,4662131253
Jamal Shead (38047196),Jared Rhoden (38047408),Jamison Battle (38047427),Miles Bridges (38046903),Mason Plumlee (38047398),Trae Young (38046855),Naji Marshall (38046946),LaMelo Ball (38046864),317.87703124999996,409.0174250564861,50000,100.00%,49998,15915.34%,16587,165.51,$477.46,TOR 3,CHA 2,opp,10,thegambler84,67,4662406667
LaMelo Ball (38046864),Jared Rhoden (38047408),Jamison Battle (38047427),Miles Bridges (38046903),Mason Plumlee (38047398),Jamal Shead (38047196),Naji Marshall (38046946),Trae Young (38046855),317.87703124999996,409.0174250564861,50000,100.00%,49998,15915.34%,16587,165.51,$477.46,TOR 3,CHA 2,opp,10,BigMart11,67,4662604734
Jamal Shead (38047196),Jared Rhoden (38047408),Jamison Battle (38047427),Miles Bridges (38046903),Mason Plumlee (38047398),LaMelo Ball (38046864),Naji Marshall (38046946),Trae Young (38046855),317.87703124999996,409.0174250564861,50000,100.00%,49998,15915.34%,16587,165.51,$477.46,TOR 3,CHA 2,opp,10,srcripps,67,4662656956
Trae Young (38046855),Jared Rhoden (38047408),Jamison Battle (38047427),Miles Bridges (38046903),Mason Plumlee (38047398),Jamal Shead (38047196),Naji Marshall (38046946),LaMelo Ball (38046864),317.87703124999996,409.0174250564861,50000,100.00%,49998,15915.34%,16587,165.51,$477.46,TOR 3,CHA 2,opp,10,jonnyparlay69,67,4662835281
