PG,SG,SF,PF,C,G,F,UTIL,Fpts Proj,Field Fpts Proj,Ceiling,Salary,Win %,Top 10%,ROI%,Cash %,Own. Sum,Avg. Return,Stack1 Type,Stack2 Type,Lineup Type,Sim Dupes
Stephen Curry (37770033),Cole Anthony (37770201),Vince Williams Jr. (37770467),Sam Hauser (37770402),Neemias Queta (37770755),Bradley Beal (37770150),LeBron James (37770008),Alperen Sengun (37770052),276.99,275.67,369.82,49500,0.08%,6.77%,425.2%,56.29%,163.14,$17.0,BOS 2,GSW 1,generated,1
Cole Anthony (37770201),Jaylen Brown (37770094),Vince Williams Jr. (37770467),Giannis Antetokounmpo (37769998),Neemias Queta (37770755),Bradley Beal (37770150),Kelly Olynyk (37770294),Alperen Sengun (37770052),278.04999999999995,276.21,374.52,50000,0.1%,7.34%,424.6%,58.07%,163.05,$17.0,BOS 2,ORL 1,generated,2
Ja Morant (37770078),Cole Anthony (37770201),Vince Williams Jr. (37770467),Kelly Olynyk (37770294),Neemias Queta (37770755),Stephen Curry (37770033),LeBron James (37770008),Jarrett Allen (37770161),272.94,272.94,371.34,49500,0.1%,5.77%,410.5%,51.21%,154.47,$16.4,MEM 2,ORL 1,generated,1
Donovan Mitchell (37770066),Desmond Bane (37770125),RJ Barrett (37770118),Sam Hauser (37770402),Neemias Queta (37770755),Vince Williams Jr. (37770467),Zion Williamson (37770048),Alperen Sengun (37770052),269.50999999999993,274.18,369.41,50000,0.1%,5.62%,400.8%,46.9%,137.97,$16.0,MEM 2,BOS 2,generated,1
Brandin Podziemski (37770175),Cole Anthony (37770201),Zion Williamson (37770048),Naji Marshall (37770265),Neemias Queta (37770755),Stephen Curry (37770033),LeBron James (37770008),Damion Baugh (37770458),269.24,266.41,367.65,49900,0.1%,5.41%,399.9%,46.96%,121.29,$16.0,GSW 2,ORL 1,generated,1
Donovan Mitchell (37770066),Vince Williams Jr. (37770467),LeBron James (37770008),Paolo Banchero (37770063),Neemias Queta (37770755),Damion Baugh (37770458),Kelly Olynyk (37770294),Alperen Sengun (37770052),271.98999999999995,273.88,370.9,49700,0.09%,5.72%,398.7%,50.15%,157.18,$15.9,CLE 1,MEM 1,generated,1
Cole Anthony (37770201),Donovan Mitchell (37770066),Vince Williams Jr. (37770467),Zion Williamson (37770048),Alperen Sengun (37770052),Damion Baugh (37770458),Jimmy Butler (37770090),Zach Edey (37770302),268.65999999999997,268.88,369.08,50000,0.09%,5.57%,398.6%,46.32%,144.20000000000002,$15.9,MEM 2,ORL 1,generated,1
Cole Anthony (37770201),Jalen Green (37770115),Jayson Tatum (37770012),Kelly Olynyk (37770294),Neemias Queta (37770755),Damion Baugh (37770458),Jimmy Butler (37770090),Alperen Sengun (37770052),275.06,273.86,367.15999999999997,49700,0.1%,5.82%,392.0%,54.17%,137.98000000000002,$15.7,HOU 2,BOS 2,generated,1
Cole Anthony (37770201),Jaylen Brown (37770094),Jayson Tatum (37770012),Kelly Olynyk (37770294),Neemias Queta (37770755),Vince Williams Jr. (37770467),Jaren Jackson Jr. (37770099),Alperen Sengun (37770052),279.12999999999994,280.37999999999994,375.14,50000,0.08%,6.17%,391.5%,60.36%,179.51,$15.7,BOS 3,MEM 2,generated,1
Cole Anthony (37770201),Donovan Mitchell (37770066),Vince Williams Jr. (37770467),Royce O'Neale (37770275),Neemias Queta (37770755),Stephen Curry (37770033),Jaren Jackson Jr. (37770099),Alperen Sengun (37770052),275.53999999999996,278.7,372.09000000000003,49900,0.07%,6.26%,390.6%,54.38%,179.33,$15.6,MEM 2,ORL 1,generated,1
Cole Anthony (37770201),Bradley Beal (37770150),Vince Williams Jr. (37770467),Zion Williamson (37770048),Chris Boucher (37770396),Damion Baugh (37770458),Trey Murphy III (37770073),Luka Doncic (37770002),269.27,269.96,363.00999999999993,50000,0.1%,5.08%,388.8%,47.13%,132.44,$15.6,NOP 2,ORL 1,generated,1
Payton Pritchard (37770208),RJ Barrett (37770118),Vince Williams Jr. (37770467),Evan Mobley (37770059),Neemias Queta (37770755),Cole Anthony (37770201),Zion Williamson (37770048),Alperen Sengun (37770052),270.56,273.17,370.86,49700,0.09%,5.8%,388.3%,48.48%,151.64,$15.5,BOS 2,TOR 1,generated,1
Derrick White (37770139),Vince Williams Jr. (37770467),Zion Williamson (37770048),Santi Aldama (37770228),Jarrett Allen (37770161),Cole Anthony (37770201),Giannis Antetokounmpo (37769998),Damion Baugh (37770458),267.42,262.30999999999995,365.3500000000001,50000,0.09%,5.56%,387.5%,44.82%,123.0,$15.5,MEM 2,BOS 1,generated,1
Devin Booker (37770025),Cole Anthony (37770201),Zion Williamson (37770048),Sam Hauser (37770402),Kristaps Porzingis (37770106),Desmond Bane (37770125),Tari Eason (37770190),Neemias Queta (37770755),270.66,272.71,363.73999999999995,49900,0.09%,5.42%,385.0%,48.21%,120.52,$15.4,BOS 3,PHX 1,generated,1
Payton Pritchard (37770208),Desmond Bane (37770125),Jayson Tatum (37770012),Santi Aldama (37770228),Neemias Queta (37770755),Damion Baugh (37770458),Jaren Jackson Jr. (37770099),Alperen Sengun (37770052),275.93,277.96,369.84000000000003,49900,0.08%,5.88%,378.4%,55.55%,158.4,$15.1,BOS 3,MEM 3,generated,1
Jose Alvarado (37770193),Cole Anthony (37770201),Zion Williamson (37770048),Jaren Jackson Jr. (37770099),Neemias Queta (37770755),Brandin Podziemski (37770175),Tari Eason (37770190),Alperen Sengun (37770052),272.21999999999997,278.22,373.31,50000,0.09%,5.73%,378.3%,50.72%,170.89000000000001,$15.1,NOP 2,HOU 2,generated,1
Luka Doncic (37770002),Cole Anthony (37770201),Zion Williamson (37770048),Royce O'Neale (37770275),Neemias Queta (37770755),Vince Williams Jr. (37770467),Rui Hachimura (37770179),Alperen Sengun (37770052),271.56,274.64,369.29999999999995,50000,0.07%,5.94%,377.9%,49.86%,162.60000000000002,$15.1,LAL 2,ORL 1,generated,1
Payton Pritchard (37770208),Damion Baugh (37770458),Zion Williamson (37770048),Paolo Banchero (37770063),Neemias Queta (37770755),Nick Smith Jr. (37770212),Jaren Jackson Jr. (37770099),Alperen Sengun (37770052),269.91999999999996,274.69,366.86,50000,0.1%,5.11%,368.1%,48.19%,156.95999999999998,$14.7,BOS 2,CHA 2,generated,1
Damion Baugh (37770458),Devin Booker (37770025),Zion Williamson (37770048),Jaren Jackson Jr. (37770099),Neemias Queta (37770755),Vince Williams Jr. (37770467),Tari Eason (37770190),Alperen Sengun (37770052),271.77,273.82,372.86,49500,0.08%,5.66%,367.2%,49.95%,162.19,$14.7,MEM 2,HOU 2,generated,1
Cole Anthony (37770201),Trey Murphy III (37770073),Zion Williamson (37770048),Kelly Olynyk (37770294),Neemias Queta (37770755),Damion Baugh (37770458),Miles Bridges (37770070),Alperen Sengun (37770052),270.71,268.21,368.90000000000003,49700,0.08%,5.29%,366.2%,48.68%,125.34,$14.6,NOP 3,CHA 2,generated,1
Cole Anthony (37770201),Vince Williams Jr. (37770467),De'Andre Hunter (37770269),Giannis Antetokounmpo (37769998),Neemias Queta (37770755),Brandin Podziemski (37770175),Jaren Jackson Jr. (37770099),Alperen Sengun (37770052),273.64,273.65,373.79,49700,0.08%,5.61%,357.7%,52.26%,180.43,$14.3,MEM 2,ORL 1,generated,1
Damion Baugh (37770458),RJ Barrett (37770118),Jaylen Brown (37770094),Tari Eason (37770190),Neemias Queta (37770755),Brandin Podziemski (37770175),Zion Williamson (37770048),Alperen Sengun (37770052),271.49999999999994,273.72,368.84,50000,0.06%,5.71%,351.0%,49.74%,134.36,$14.0,BOS 2,HOU 2,generated,1
Stephen Curry (37770033),Vince Williams Jr. (37770467),Moses Moody (37770253),Jayson Tatum (37770012),Neemias Queta (37770755),Damion Baugh (37770458),LeBron James (37770008),Jarrett Allen (37770161),269.15,264.27000000000004,362.65,49800,0.07%,4.94%,350.7%,46.73%,108.45,$14.0,GSW 2,BOS 2,generated,1
Ja Morant (37770078),Vince Williams Jr. (37770467),Bradley Beal (37770150),Paolo Banchero (37770063),Neemias Queta (37770755),Damion Baugh (37770458),Evan Mobley (37770059),Alperen Sengun (37770052),272.45000000000005,275.98,365.34000000000003,49900,0.07%,5.36%,350.2%,51.01%,164.26999999999998,$14.0,MEM 2,PHX 1,generated,1
Ja Morant (37770078),De'Aaron Fox (37770044),Zion Williamson (37770048),Royce O'Neale (37770275),Neemias Queta (37770755),Damion Baugh (37770458),Naji Marshall (37770265),Alperen Sengun (37770052),266.36999999999995,271.93,364.27,50000,0.08%,5.02%,341.0%,43.72%,133.63,$13.6,MEM 1,SAS 1,generated,1
Damion Baugh (37770458),Jalen Green (37770115),Vince Williams Jr. (37770467),Jaren Jackson Jr. (37770099),Neemias Queta (37770755),Brandin Podziemski (37770175),LeBron James (37770008),Alperen Sengun (37770052),275.68,276.93,372.02000000000004,49600,0.06%,5.64%,339.1%,54.66%,180.62,$13.6,HOU 2,MEM 2,generated,1
Stephen Curry (37770033),Payton Pritchard (37770208),Amen Thompson (37770054),Jaren Jackson Jr. (37770099),Alperen Sengun (37770052),Vince Williams Jr. (37770467),Karlo Matkovic (37770342),Damion Baugh (37770458),273.59,275.64,364.77000000000004,50000,0.08%,4.87%,337.3%,52.23%,158.23000000000002,$13.5,HOU 2,MEM 2,generated,1
Cole Anthony (37770201),Donovan Mitchell (37770066),Jayson Tatum (37770012),Sam Hauser (37770402),Neemias Queta (37770755),Vince Williams Jr. (37770467),Jaren Jackson Jr. (37770099),Alperen Sengun (37770052),275.88999999999993,276.99999999999994,370.97,49900,0.07%,5.48%,337.0%,55.55%,168.78,$13.5,BOS 3,MEM 2,generated,1
Ja Morant (37770078),Damion Baugh (37770458),Sam Hauser (37770402),Jabari Smith Jr. (37770205),Jarrett Allen (37770161),Brandin Podziemski (37770175),Zion Williamson (37770048),Alperen Sengun (37770052),268.32,269.27000000000004,363.04,49900,0.08%,4.95%,335.4%,45.75%,141.45000000000002,$13.4,HOU 2,MEM 1,generated,1
Devin Booker (37770025),Vince Williams Jr. (37770467),Zion Williamson (37770048),Jaren Jackson Jr. (37770099),Neemias Queta (37770755),Damion Baugh (37770458),LeBron James (37770008),Kelly Olynyk (37770294),270.06999999999994,270.95000000000005,371.97999999999996,49900,0.08%,4.96%,335.4%,47.73%,147.89,$13.4,MEM 2,NOP 2,generated,1
Cole Anthony (37770201),Brandin Podziemski (37770175),Zion Williamson (37770048),Royce O'Neale (37770275),Neemias Queta (37770755),Ja Morant (37770078),Miles Bridges (37770070),Jarrett Allen (37770161),266.17999999999995,270.47999999999996,362.74999999999994,50000,0.09%,4.63%,332.1%,43.32%,134.13,$13.3,ORL 1,GSW 1,generated,1
Jose Alvarado (37770193),Cole Anthony (37770201),Bradley Beal (37770150),Jaren Jackson Jr. (37770099),Kristaps Porzingis (37770106),Damion Baugh (37770458),Giannis Antetokounmpo (37769998),Neemias Queta (37770755),271.31,271.96,363.56,50000,0.08%,4.95%,331.4%,49.41%,147.6,$13.3,BOS 2,NOP 1,generated,1
Cole Anthony (37770201),Desmond Bane (37770125),Keldon Johnson (37770235),Sam Hauser (37770402),Kristaps Porzingis (37770106),Ja Morant (37770078),Kelly Olynyk (37770294),Alperen Sengun (37770052),273.04,274.34,365.69,49900,0.05%,5.31%,331.0%,51.39%,159.70000000000002,$13.2,MEM 2,BOS 2,generated,1
Payton Pritchard (37770208),Vince Williams Jr. (37770467),Trey Murphy III (37770073),Kelly Olynyk (37770294),Neemias Queta (37770755),Desmond Bane (37770125),LeBron James (37770008),Alperen Sengun (37770052),273.98,275.90999999999997,368.71999999999997,50000,0.07%,5.28%,326.1%,52.72%,152.42000000000002,$13.0,BOS 2,MEM 2,generated,1
Payton Pritchard (37770208),Cole Anthony (37770201),LeBron James (37770008),Jayson Tatum (37770012),Neemias Queta (37770755),Vince Williams Jr. (37770467),Kelly Olynyk (37770294),Alperen Sengun (37770052),276.73,277.03999999999996,373.72999999999996,49800,0.05%,6.3%,325.2%,56.51%,165.59,$13.0,BOS 3,ORL 1,generated,1
Payton Pritchard (37770208),Cole Anthony (37770201),Sam Hauser (37770402),Jaren Jackson Jr. (37770099),Neemias Queta (37770755),CJ McCollum (37770108),Zion Williamson (37770048),Alperen Sengun (37770052),272.18,273.65,368.93,49600,0.07%,5.48%,325.1%,50.3%,156.0,$13.0,BOS 3,NOP 2,generated,1
Damion Baugh (37770458),Jaylen Brown (37770094),Sam Hauser (37770402),Draymond Green (37770171),Neemias Queta (37770755),RJ Barrett (37770118),LeBron James (37770008),Alperen Sengun (37770052),271.16999999999996,271.41,362.44,49900,0.09%,4.58%,322.1%,49.05%,126.85000000000001,$12.9,BOS 3,CHA 1,generated,1
Cole Anthony (37770201),Payton Pritchard (37770208),Jayson Tatum (37770012),Santi Aldama (37770228),Jarrett Allen (37770161),Jose Alvarado (37770193),Kelly Olynyk (37770294),Alperen Sengun (37770052),271.23,273.21000000000004,364.19,50000,0.07%,4.65%,316.6%,49.17%,144.61,$12.7,BOS 2,NOP 2,generated,1
Ty Jerome (37770281),De'Aaron Fox (37770044),Royce O'Neale (37770275),Kelly Olynyk (37770294),Kristaps Porzingis (37770106),Damion Baugh (37770458),Jaren Jackson Jr. (37770099),Alperen Sengun (37770052),269.08,272.62,362.56,50000,0.07%,4.11%,316.1%,46.29%,155.79000000000002,$12.6,CLE 1,SAS 1,generated,1
Donovan Mitchell (37770066),Jalen Green (37770115),Sam Hauser (37770402),Santi Aldama (37770228),Neemias Queta (37770755),Damion Baugh (37770458),Jaren Jackson Jr. (37770099),Giannis Antetokounmpo (37769998),267.45,265.59000000000003,362.55,49800,0.07%,4.73%,313.9%,44.49%,115.85,$12.6,BOS 2,MEM 2,generated,1
Ty Jerome (37770281),Vince Williams Jr. (37770467),Bradley Beal (37770150),Evan Mobley (37770059),Neemias Queta (37770755),Luka Doncic (37770002),Kelly Olynyk (37770294),Alperen Sengun (37770052),268.14,269.27,365.97999999999996,49600,0.06%,4.7%,312.0%,45.8%,145.08,$12.5,CLE 2,MEM 1,generated,1
Stephen Curry (37770033),Cole Anthony (37770201),Keldon Johnson (37770235),Kelly Olynyk (37770294),Neemias Queta (37770755),Luka Doncic (37770002),Buddy Hield (37770334),Alperen Sengun (37770052),266.82,272.84000000000003,365.25,49800,0.07%,4.38%,310.3%,44.01%,142.92000000000002,$12.4,GSW 2,ORL 1,generated,1
Cole Anthony (37770201),Vince Williams Jr. (37770467),Jaylen Brown (37770094),Paolo Banchero (37770063),Neemias Queta (37770755),Stephen Curry (37770033),Royce O'Neale (37770275),Alperen Sengun (37770052),274.71999999999997,279.66999999999996,366.42,50000,0.06%,5.5%,306.6%,53.61%,170.04,$12.3,ORL 2,BOS 2,generated,1
Damion Baugh (37770458),Payton Pritchard (37770208),Moses Moody (37770253),Kelly Olynyk (37770294),Neemias Queta (37770755),Stephen Curry (37770033),Kevin Durant (37770029),Giannis Antetokounmpo (37769998),265.65,260.81,358.55999999999995,49900,0.06%,4.5%,303.1%,42.91%,94.4,$12.1,BOS 2,GSW 2,generated,1
Damion Baugh (37770458),Vince Williams Jr. (37770467),Jaylen Brown (37770094),Zion Williamson (37770048),Jarrett Allen (37770161),Moses Moody (37770253),Kelly Olynyk (37770294),Giannis Antetokounmpo (37769998),264.64,259.1,364.59,50000,0.08%,4.6%,303.0%,41.61%,109.84,$12.1,NOP 2,CHA 1,generated,1
Cole Anthony (37770201),Jalen Green (37770115),Vince Williams Jr. (37770467),Tari Eason (37770190),Neemias Queta (37770755),Bradley Beal (37770150),LeBron James (37770008),Stephen Curry (37770033),272.74,274.07000000000005,363.21000000000004,50000,0.07%,4.7%,301.3%,50.94%,143.10000000000002,$12.1,HOU 2,ORL 1,generated,1
Stephen Curry (37770033),Cole Anthony (37770201),Vince Williams Jr. (37770467),Paolo Banchero (37770063),Neemias Queta (37770755),Moses Moody (37770253),Giannis Antetokounmpo (37769998),Wendell Carter Jr. (37770226),267.28000000000003,265.76,363.34,50000,0.07%,4.68%,298.4%,44.2%,125.46000000000001,$11.9,ORL 3,GSW 2,generated,1
Ja Morant (37770078),Cole Anthony (37770201),Keldon Johnson (37770235),Giannis Antetokounmpo (37769998),Neemias Queta (37770755),Damion Baugh (37770458),Jabari Smith Jr. (37770205),Alperen Sengun (37770052),268.40999999999997,267.95,365.03,49700,0.07%,4.69%,298.4%,46.05%,143.7,$11.9,HOU 2,MEM 1,generated,1
Cole Anthony (37770201),Payton Pritchard (37770208),De'Andre Hunter (37770269),Jayson Tatum (37770012),Neemias Queta (37770755),Ja Morant (37770078),Santi Aldama (37770228),Alperen Sengun (37770052),271.67,274.09999999999997,364.64,49600,0.05%,4.7%,297.8%,49.85%,144.96,$11.9,BOS 3,MEM 2,generated,1
Stephen Curry (37770033),Vince Williams Jr. (37770467),Bradley Beal (37770150),Kelly Olynyk (37770294),Jarrett Allen (37770161),Damion Baugh (37770458),Jaren Jackson Jr. (37770099),Alperen Sengun (37770052),274.25,272.16,368.39,49300,0.05%,5.07%,294.0%,52.92%,176.55,$11.8,MEM 2,GSW 1,generated,1
Cole Anthony (37770201),Payton Pritchard (37770208),RJ Barrett (37770118),Kelly Olynyk (37770294),Neemias Queta (37770755),Brandin Podziemski (37770175),LeBron James (37770008),Alperen Sengun (37770052),274.57,276.89,370.15,49600,0.06%,5.15%,292.9%,53.33%,167.56,$11.7,BOS 2,ORL 1,generated,1
Cole Anthony (37770201),Vince Williams Jr. (37770467),Zion Williamson (37770048),Paolo Banchero (37770063),Alperen Sengun (37770052),Damion Baugh (37770458),Kelly Olynyk (37770294),Jaren Jackson Jr. (37770099),274.38,277.82,376.18,50000,0.04%,5.58%,292.1%,53.24%,198.76,$11.7,ORL 2,MEM 2,generated,1
Cole Anthony (37770201),Damion Baugh (37770458),Vince Williams Jr. (37770467),Kelly Olynyk (37770294),Alperen Sengun (37770052),Ja Morant (37770078),Giannis Antetokounmpo (37769998),Nick Richards (37770258),268.94,267.81,369.61000000000007,49500,0.06%,4.7%,290.0%,46.53%,167.92000000000002,$11.6,MEM 2,ORL 1,generated,1
Ja Morant (37770078),Damion Baugh (37770458),Keldon Johnson (37770235),Rui Hachimura (37770179),Neemias Queta (37770755),Brandin Podziemski (37770175),LeBron James (37770008),Alperen Sengun (37770052),270.7,268.7,363.66,49900,0.06%,5.05%,289.8%,48.54%,138.78,$11.6,LAL 2,MEM 1,generated,1
Cole Anthony (37770201),Desmond Bane (37770125),Vince Williams Jr. (37770467),Evan Mobley (37770059),Neemias Queta (37770755),Ja Morant (37770078),Santi Aldama (37770228),Alperen Sengun (37770052),272.40000000000003,275.41999999999996,369.22,49100,0.07%,4.8%,287.9%,50.67%,168.27,$11.5,MEM 4,ORL 1,generated,1
Cole Anthony (37770201),Jaylen Brown (37770094),LeBron James (37770008),Kelly Olynyk (37770294),Neemias Queta (37770755),Vince Williams Jr. (37770467),Moses Moody (37770253),Giannis Antetokounmpo (37769998),270.21,266.67,367.8,50000,0.04%,5.02%,286.6%,48.16%,131.8,$11.5,BOS 2,ORL 1,generated,1
Damion Baugh (37770458),Devin Booker (37770025),Vince Williams Jr. (37770467),Santi Aldama (37770228),Neemias Queta (37770755),Luka Doncic (37770002),LeBron James (37770008),Jusuf Nurkic (37770242),265.08000000000004,265.40000000000003,363.02,49800,0.07%,4.14%,285.7%,42.05%,124.78000000000002,$11.4,CHA 2,MEM 2,generated,1
Damion Baugh (37770458),Vince Williams Jr. (37770467),Bradley Beal (37770150),Zion Williamson (37770048),Neemias Queta (37770755),Luka Doncic (37770002),Jimmy Butler (37770090),Jarrett Allen (37770161),265.77,266.79,362.62,49600,0.06%,4.42%,283.3%,43.16%,127.35999999999999,$11.3,CHA 1,MEM 1,generated,1
Ja Morant (37770078),Damion Baugh (37770458),De'Andre Hunter (37770269),Giannis Antetokounmpo (37769998),Neemias Queta (37770755),Brandin Podziemski (37770175),Royce O'Neale (37770275),Alperen Sengun (37770052),267.53999999999996,268.99,363.21000000000004,49600,0.07%,4.58%,283.3%,44.59%,145.48000000000002,$11.3,MEM 1,CHA 1,generated,1
Cole Anthony (37770201),De'Aaron Fox (37770044),Sam Hauser (37770402),Kevin Durant (37770029),Neemias Queta (37770755),Ja Morant (37770078),Vince Williams Jr. (37770467),Alperen Sengun (37770052),273.12,278.78,364.73,50000,0.06%,4.88%,282.2%,51.49%,163.63,$11.3,BOS 2,MEM 2,generated,1
Stephen Curry (37770033),Desmond Bane (37770125),Sam Hauser (37770402),Kelly Olynyk (37770294),Alperen Sengun (37770052),Damion Baugh (37770458),Jaren Jackson Jr. (37770099),Santi Aldama (37770228),271.96000000000004,270.92,366.1,49200,0.05%,4.72%,282.1%,49.68%,159.19,$11.3,MEM 3,GSW 1,generated,1
Cole Anthony (37770201),Bradley Beal (37770150),RJ Barrett (37770118),Santi Aldama (37770228),Neemias Queta (37770755),Ja Morant (37770078),Draymond Green (37770171),Alperen Sengun (37770052),272.82,277.06,364.59000000000003,49600,0.05%,4.94%,280.7%,51.12%,153.95,$11.2,MEM 2,ORL 1,generated,1
Ty Jerome (37770281),Devin Booker (37770025),Franz Wagner (37770036),Jaren Jackson Jr. (37770099),Neemias Queta (37770755),Damion Baugh (37770458),Kelly Olynyk (37770294),Stephen Curry (37770033),265.86,265.89,359.78999999999996,50000,0.07%,3.99%,279.6%,42.51%,113.67000000000002,$11.2,CLE 1,PHX 1,generated,1
Damion Baugh (37770458),Vince Williams Jr. (37770467),Jayson Tatum (37770012),Kelly Olynyk (37770294),Alperen Sengun (37770052),Desmond Bane (37770125),Santi Aldama (37770228),Jimmy Butler (37770090),271.24,271.35,365.26000000000005,49900,0.06%,4.85%,278.0%,49.33%,142.66,$11.1,MEM 3,CHA 1,generated,1
Stephen Curry (37770033),Cole Anthony (37770201),Zion Williamson (37770048),Paolo Banchero (37770063),Neemias Queta (37770755),Desmond Bane (37770125),Vince Williams Jr. (37770467),Wendell Carter Jr. (37770226),267.57,272.15,365.37,49700,0.07%,4.4%,277.5%,44.69%,141.34000000000003,$11.1,ORL 3,MEM 2,generated,1
Amen Thompson (37770054),Vince Williams Jr. (37770467),Royce O'Neale (37770275),Santi Aldama (37770228),Neemias Queta (37770755),Stephen Curry (37770033),Jimmy Butler (37770090),Alperen Sengun (37770052),269.59,274.03999999999996,362.06,50000,0.06%,4.61%,277.4%,47.24%,131.03,$11.1,HOU 2,MEM 2,generated,1
Cole Anthony (37770201),Vince Williams Jr. (37770467),Scottie Barnes (37770039),Sam Hauser (37770402),Karlo Matkovic (37770342),Ja Morant (37770078),Jaren Jackson Jr. (37770099),Alperen Sengun (37770052),273.29999999999995,277.78,366.59999999999997,49900,0.06%,4.43%,276.0%,51.79%,178.71,$11.0,MEM 3,ORL 1,generated,1
Cole Anthony (37770201),RJ Barrett (37770118),Sam Hauser (37770402),Kelly Olynyk (37770294),Kristaps Porzingis (37770106),Brandin Podziemski (37770175),Giannis Antetokounmpo (37769998),Zach Edey (37770302),265.97999999999996,264.88,359.34999999999997,49800,0.07%,4.02%,273.8%,42.5%,125.96000000000001,$11.0,BOS 2,ORL 1,generated,1
Payton Pritchard (37770208),Cole Anthony (37770201),Bradley Beal (37770150),Tari Eason (37770190),Jarrett Allen (37770161),Donovan Mitchell (37770066),Kelly Olynyk (37770294),Alperen Sengun (37770052),273.52,273.97,364.52,49900,0.04%,4.79%,272.3%,52.03%,157.26,$10.9,HOU 2,CLE 2,generated,1
Devin Booker (37770025),Cole Anthony (37770201),Vince Williams Jr. (37770467),Miles Bridges (37770070),Neemias Queta (37770755),Jalen Green (37770115),Moses Moody (37770253),Alperen Sengun (37770052),270.05,269.57,361.14000000000004,49800,0.07%,4.25%,272.1%,47.17%,135.82,$10.9,HOU 2,PHX 1,generated,1
Payton Pritchard (37770208),Cole Anthony (37770201),Zion Williamson (37770048),Jaren Jackson Jr. (37770099),Alperen Sengun (37770052),Damion Baugh (37770458),Keldon Johnson (37770235),Brandin Podziemski (37770175),269.78999999999996,269.87,367.35999999999996,49700,0.06%,4.8%,270.8%,47.47%,173.67000000000002,$10.8,BOS 1,ORL 1,generated,1
