Player,Position,Team,Cash%,Win%,Top1%,Sim. Own%,Proj. Own%,Avg. Return
nic claxton,C/UTIL,BKN,15.69%,0.0%,0.68%,1.14%,2.26%,$-1.39
jaime jaquez jr.,PF/SF/F/UTIL,MIA,18.74%,0.0%,0.84%,17.04%,11.99%,$-1.5
max christie,SF/SG/G/F/UTIL,LAL,19.83%,0.0%,0.88%,11.6%,6.62%,$-1.53
mikal bridges,SF/SG/G/F/UTIL,NYK,20.22%,0.0%,0.89%,14.24%,7.61%,$-1.53
kelly oubre jr.,SG/G/UTIL,PHI,19.44%,0.0%,0.83%,6.31%,6.5%,$-1.61
alec burks,PG/SG/G/UTIL,MIA,18.14%,0.0%,0.77%,1.09%,0.79%,$-1.67
christian braun,SF/SG/G/F/UTIL,DEN,18.95%,0.0%,0.82%,8.23%,4.58%,$-1.69
bruce brown,SF/SG/G/F/UTIL,TOR,17.87%,0.0%,0.76%,0.86%,0.47%,$-1.7
carlton carrington,PG/SG/G/UTIL,WAS,19.2%,0.0%,0.82%,10.45%,8.29%,$-1.72
jamal shead,PG/G/UTIL,TOR,18.41%,0.0%,0.77%,0.46%,0.46%,$-1.72
aaron gordon,PF/F/UTIL,DEN,16.5%,0.0%,0.69%,1.11%,1.42%,$-1.75
julian strawther,SF/SG/G/F/UTIL,DEN,18.53%,0.0%,0.79%,3.56%,1.96%,$-1.79
cameron johnson,PF/SF/F/UTIL,BKN,16.07%,0.0%,0.66%,3.21%,1.93%,$-1.82
bilal coulibaly,SF/F/UTIL,WAS,18.16%,0.0%,0.75%,5.63%,4.96%,$-1.96
josh hart,PF/SF/F/UTIL,NYK,18.3%,0.0%,0.74%,15.04%,9.71%,$-1.97
guerschon yabusele,C/PF/F/UTIL,PHI,18.11%,0.0%,0.73%,9.82%,8.34%,$-2.06
dalano banton,PG/SG/G/UTIL,POR,16.67%,0.0%,0.68%,8.31%,6.38%,$-2.1
jalen wilson,SF/F/UTIL,BKN,17.68%,0.0%,0.7%,0.09%,0.1%,$-2.1
anfernee simons,PG/SG/G/UTIL,POR,16.54%,0.0%,0.64%,6.2%,4.29%,$-2.14
keon johnson,PG/SG/G/UTIL,BKN,16.05%,0.0%,0.62%,1.68%,1.14%,$-2.17
dorian finney-smith,C/PF/F/UTIL,LAL,17.66%,0.0%,0.7%,5.24%,4.98%,$-2.19
og anunoby,PF/SF/F/UTIL,NYK,18.17%,0.0%,0.71%,10.16%,6.9%,$-2.26
jerami grant,PF/F/UTIL,POR,17.17%,0.0%,0.65%,2.64%,3.06%,$-2.28
rui hachimura,PF/SF/F/UTIL,LAL,17.07%,0.0%,0.65%,3.14%,2.11%,$-2.29
shaedon sharpe,PG/SG/G/UTIL,POR,15.79%,0.0%,0.6%,5.65%,3.85%,$-2.4
davion mitchell,PG/SG/G/UTIL,TOR,17.7%,0.0%,0.67%,5.86%,4.64%,$-2.44
deandre jordan,C/UTIL,DEN,15.84%,0.0%,0.55%,0.03%,0.1%,$-2.52
tyrese martin,SF/SG/G/F/UTIL,BKN,15.39%,0.0%,0.55%,0.83%,0.42%,$-2.6
tosan evbuomwan,PF/SF/F/UTIL,BKN,15.04%,0.0%,0.53%,0.14%,0.1%,$-2.62
caleb houstan,PF/SF/F/UTIL,ORL,17.6%,0.0%,0.61%,0.11%,0.1%,$-2.65
miles mcbride,PG/SG/G/UTIL,NYK,15.5%,0.0%,0.54%,0.97%,0.74%,$-2.76
peyton watson,PF/F/UTIL,DEN,15.62%,0.0%,0.54%,1.08%,1.47%,$-2.82
scoot henderson,PG/G/UTIL,POR,14.93%,0.0%,0.5%,5.06%,4.73%,$-2.84
cory joseph,PG/G/UTIL,ORL,15.55%,0.0%,0.53%,0.39%,0.39%,$-2.87
ricky council iv,PF/SF/F/UTIL,PHI,14.66%,0.0%,0.5%,2.08%,1.51%,$-2.9
noah clowney,C/PF/F/UTIL,BKN,14.99%,0.0%,0.5%,2.93%,2.45%,$-2.91
justin edwards,PF/SF/F/UTIL,PHI,14.12%,0.0%,0.41%,0.36%,0.24%,$-3.33
jabari walker,C/UTIL,POR,13.24%,0.0%,0.39%,0.06%,0.1%,$-3.37
jaxson hayes,C/UTIL,LAL,13.01%,0.0%,0.33%,0.03%,0.1%,$-3.45
gabe vincent,PG/SG/G/UTIL,LAL,14.11%,0.0%,0.38%,0.11%,0.1%,$-3.57
haywood highsmith,PF/SF/F/UTIL,MIA,12.78%,0.0%,0.32%,0.13%,0.1%,$-3.68
cameron payne,PG/SG/G/UTIL,NYK,11.84%,0.0%,0.28%,0.14%,0.1%,$-3.76
eric gordon,SG/G/UTIL,PHI,11.44%,0.0%,0.32%,0.01%,0.01%,$-3.77
landry shamet,SF/SG/G/F/UTIL,NYK,11.79%,0.0%,0.26%,0.17%,0.1%,$-3.81
jeff dowtin,PG/G/UTIL,PHI,11.23%,0.0%,0.27%,0.09%,0.1%,$-3.81
justin champagnie,PF/SF/F/UTIL,WAS,11.1%,0.0%,0.24%,0.13%,0.1%,$-3.92
reece beekman,PG/G/UTIL,BKN,10.4%,0.0%,0.2%,0.08%,0.1%,$-4.01
dalton knecht,SF/SG/G/F/UTIL,LAL,10.06%,0.0%,0.21%,0.18%,0.1%,$-4.05
andre drummond,C/UTIL,PHI,9.2%,0.0%,0.21%,0.04%,0.1%,$-4.07
jamison battle,SF/F/UTIL,TOR,9.68%,0.0%,0.13%,0.11%,0.1%,$-4.2
precious achiuwa,C/PF/F/UTIL,NYK,8.65%,0.0%,0.14%,0.12%,0.1%,$-4.23
jared butler,PG/G/UTIL,WAS,8.65%,0.0%,0.13%,0.1%,0.1%,$-4.23
bryce mcgowens,SG/G/UTIL,POR,9.07%,0.0%,0.13%,0.1%,0.1%,$-4.24
justin minaya,PF/F/UTIL,POR,9.98%,0.0%,0.13%,0.02%,0.03%,$-4.24
hunter tyson,PF/SF/F/UTIL,DEN,9.74%,0.0%,0.13%,0.04%,0.03%,$-4.26
taze moore,SG/G/UTIL,POR,9.04%,0.0%,0.1%,0.03%,0.03%,$-4.26
pelle larsson,SF/F/UTIL,MIA,8.38%,0.0%,0.11%,0.12%,0.1%,$-4.3
keshad johnson,SF/F/UTIL,MIA,9.3%,0.0%,0.1%,0.03%,0.03%,$-4.3
jalen pickett,PG/SG/G/UTIL,DEN,8.45%,0.0%,0.1%,0.05%,0.03%,$-4.31
cam reddish,PF/SF/F/UTIL,LAL,8.5%,0.0%,0.09%,0.05%,0.03%,$-4.31
josh christopher,PG/G/UTIL,MIA,8.22%,0.0%,0.1%,0.03%,0.03%,$-4.32
matt ryan,SF/SG/G/F/UTIL,NYK,7.55%,0.0%,0.09%,0.07%,0.03%,$-4.32
adem bona,C/UTIL,PHI,7.71%,0.0%,0.12%,0.03%,0.1%,$-4.32
marvin bagley iii,C/UTIL,WAS,9.95%,0.0%,0.14%,0.01%,0.03%,$-4.32
shake milton,PG/SG/G/UTIL,LAL,7.3%,0.0%,0.09%,0.05%,0.03%,$-4.33
spencer jones,SF/SG/G/F/UTIL,DEN,7.38%,0.0%,0.08%,0.05%,0.03%,$-4.33
rayan rupert,SF/SG/G/F/UTIL,POR,7.73%,0.0%,0.09%,0.07%,0.03%,$-4.33
maxwell lewis,SF/F/UTIL,BKN,7.19%,0.0%,0.07%,0.04%,0.03%,$-4.33
kevin mccullar jr.,SF/F/UTIL,NYK,7.35%,0.0%,0.09%,0.03%,0.03%,$-4.33
gary harris,SF/SG/G/F/UTIL,ORL,8.17%,0.0%,0.1%,0.07%,0.03%,$-4.34
ja'kobe walter,SF/SG/G/F/UTIL,TOR,7.27%,0.0%,0.09%,0.06%,0.03%,$-4.34
tyler kolek,PG/G/UTIL,NYK,6.42%,0.0%,0.09%,0.03%,0.03%,$-4.35
jalen hood-schifino,PG/G/UTIL,LAL,6.67%,0.0%,0.07%,0.04%,0.03%,$-4.36
isaiah stevens,PG/G/UTIL,MIA,7.58%,0.0%,0.07%,0.03%,0.03%,$-4.38
dario saric,C/UTIL,DEN,6.22%,0.0%,0.07%,0.03%,0.03%,$-4.38
vlatko cancar,C/UTIL,DEN,7.33%,0.0%,0.06%,0.01%,0.03%,$-4.38
garrett temple,SG/G/UTIL,TOR,7.08%,0.0%,0.08%,0.03%,0.03%,$-4.38
dariq whitehead,SG/G/UTIL,BKN,7.89%,0.0%,0.08%,0.03%,0.03%,$-4.38
anthony gill,C/UTIL,WAS,6.61%,0.0%,0.07%,0.02%,0.03%,$-4.39
eugene omoruyi,SF/F/UTIL,TOR,6.8%,0.0%,0.07%,0.04%,0.03%,$-4.39
tristan vukcevic,C/UTIL,WAS,7.18%,0.0%,0.08%,0.01%,0.03%,$-4.39
aj lawson,PG/G/UTIL,TOR,7.06%,0.0%,0.07%,0.03%,0.03%,$-4.39
bronny james,PG/G/UTIL,LAL,5.92%,0.0%,0.07%,0.03%,0.03%,$-4.4
mac mcclung,PG/G/UTIL,ORL,6.05%,0.0%,0.06%,0.03%,0.03%,$-4.4
johnny davis,SF/SG/G/F/UTIL,WAS,6.57%,0.0%,0.06%,0.05%,0.03%,$-4.41
bojan bogdanovic,SF/F/UTIL,BKN,6.12%,0.0%,0.07%,0.04%,0.03%,$-4.41
mitchell robinson,C/UTIL,NYK,4.96%,0.0%,0.04%,0.01%,0.03%,$-4.41
daron holmes ii,C/UTIL,DEN,6.7%,0.0%,0.07%,0.01%,0.03%,$-4.42
josh richardson,PG/G/UTIL,MIA,6.65%,0.0%,0.07%,0.05%,0.03%,$-4.43
richaun holmes,C/UTIL,WAS,6.2%,0.0%,0.07%,0.02%,0.03%,$-4.43
pacome dadiet,SF/SG/G/F/UTIL,NYK,7.04%,0.0%,0.07%,0.06%,0.03%,$-4.43
pete nance,C/UTIL,PHI,9.6%,0.0%,0.09%,0.01%,0.03%,$-4.43
kris murray,PF/SF/F/UTIL,POR,6.78%,0.0%,0.06%,0.04%,0.03%,$-4.44
trey alexander,PG/SG/G/UTIL,DEN,7.4%,0.0%,0.09%,0.04%,0.03%,$-4.44
jared mccain,PG/G/UTIL,PHI,6.62%,0.0%,0.06%,0.03%,0.03%,$-4.44
kyle lowry,PG/SG/G/UTIL,PHI,6.36%,0.0%,0.05%,0.04%,0.03%,$-4.44
ochai agbaji,PF/SF/F/UTIL,TOR,6.5%,0.0%,0.07%,0.04%,0.03%,$-4.44
matisse thybulle,PF/F/UTIL,POR,7.48%,0.0%,0.07%,0.03%,0.03%,$-4.44
moritz wagner,C/UTIL,ORL,5.73%,0.0%,0.04%,0.02%,0.03%,$-4.44
armel traore,C/PF/F/UTIL,LAL,7.16%,0.0%,0.06%,0.04%,0.03%,$-4.45
jett howard,PF/SF/F/UTIL,ORL,5.95%,0.0%,0.06%,0.05%,0.03%,$-4.46
christian koloko,C/UTIL,LAL,7.63%,0.0%,0.06%,0.02%,0.03%,$-4.46
dru smith,PG/G/UTIL,MIA,6.87%,0.0%,0.05%,0.04%,0.03%,$-4.46
kj martin,SF/F/UTIL,PHI,6.59%,0.0%,0.07%,0.03%,0.03%,$-4.46
ulrich chomche,C/UTIL,TOR,7.01%,0.0%,0.07%,0.02%,0.03%,$-4.47
jonathan mogbo,C/PF/F/UTIL,TOR,5.9%,0.0%,0.06%,0.04%,0.03%,$-4.47
orlando robinson,C/UTIL,TOR,5.79%,0.0%,0.06%,0.02%,0.03%,$-4.47
reggie jackson,PG/G/UTIL,PHI,6.98%,0.0%,0.08%,0.02%,0.03%,$-4.48
patrick baldwin jr.,PF/F/UTIL,WAS,6.15%,0.0%,0.05%,0.03%,0.03%,$-4.48
de'anthony melton,PG/G/UTIL,BKN,5.95%,0.0%,0.05%,0.03%,0.03%,$-4.49
kevin love,C/UTIL,MIA,7.13%,0.0%,0.06%,0.01%,0.03%,$-4.53
pj hall,C/UTIL,DEN,5.8%,0.0%,0.05%,0.02%,0.03%,$-4.54
trey jemison,C/UTIL,LAL,6.62%,0.0%,0.06%,0.02%,0.03%,$-4.54
zeke nnaji,C/UTIL,DEN,6.27%,0.0%,0.05%,0.01%,0.03%,$-4.54
jacob toppin,PF/F/UTIL,NYK,6.05%,0.0%,0.07%,0.02%,0.03%,$-4.55
duop reath,C/UTIL,POR,4.41%,0.0%,0.05%,0.02%,0.03%,$-4.56
ariel hukporti,C/UTIL,NYK,4.91%,0.0%,0.03%,0.02%,0.03%,$-4.56
saddiq bey,SF/F/UTIL,WAS,4.3%,0.0%,0.03%,0.05%,0.04%,$-4.63
jericho sims,C/UTIL,NYK,3.49%,0.0%,0.02%,0.02%,0.04%,$-4.63
jarred vanderbilt,PF/F/UTIL,LAL,4.52%,0.0%,0.03%,0.02%,0.03%,$-4.65
donovan clingan,C/UTIL,POR,5.28%,0.0%,0.03%,0.01%,0.03%,$-4.66
christian wood,PF/F/UTIL,LAL,4.33%,0.0%,0.03%,0.03%,0.04%,$-4.67
caleb martin,PF/SF/F/UTIL,PHI,4.06%,0.0%,0.02%,0.05%,0.04%,$-4.69
trendon watford,PF/F/UTIL,BKN,3.49%,0.0%,0.02%,0.03%,0.04%,$-4.69
ziaire williams,SF/SG/G/F/UTIL,BKN,3.65%,0.0%,0.02%,0.1%,0.05%,$-4.7
toumani camara,SF/F/UTIL,POR,3.12%,0.0%,0.01%,0.07%,0.05%,$-4.74
ben simmons,PG/G/UTIL,BKN,3.17%,0.0%,0.01%,0.05%,0.05%,$-4.75
malcolm brogdon,PG/SG/G/UTIL,WAS,2.04%,0.0%,0.01%,0.08%,0.05%,$-4.84
immanuel quickley,PG/G/UTIL,TOR,1.59%,0.0%,0.0%,0.06%,0.06%,$-4.87
goga bitadze,C/UTIL,ORL,1.29%,0.0%,0.0%,0.02%,0.05%,$-4.87
cole anthony,PG/SG/G/UTIL,ORL,1.49%,0.0%,0.0%,0.08%,0.06%,$-4.88
cam thomas,SG/G/UTIL,BKN,1.04%,0.0%,0.0%,0.06%,0.06%,$-4.92
franz wagner,PF/F/UTIL,ORL,0.7%,0.0%,0.0%,0.07%,0.07%,$-4.94
jalen suggs,PG/SG/G/UTIL,ORL,0.7%,0.0%,0.0%,0.11%,0.07%,$-4.95
tyler herro,PG/SG/G/UTIL,MIA,0.63%,0.0%,0.0%,0.1%,0.07%,$-4.95
joel embiid,C/UTIL,PHI,0.28%,0.0%,0.0%,0.07%,0.09%,$-4.98
