PG,SG,SF,PF,C,G,F,UTIL,Proj,Ceiling,Salary,Cash %,Top 1%,ROI%,Wins,Own Sum,Avg Return,Stack1,Stack2,Lineup,Dupes,User,Index,Entry ID
Tyrese Haliburton (37471986),Kelly Oubre Jr. (37472101),Bruce Brown (37472277),Pascal Siakam (37472020),Jonas Valanciunas (37472187),Ty Jerome (37472303),RJ Barrett (37472001),Myles Turner (37472123),345.0265972222222,432.04498954821247,49900,100.00%,25000,137570.73%,18312,103.29,$4127.12,IND 3,TOR 2,opp,1,Cenzamatic,6,4627451060
T.J. McConnell (37472342),Donovan Mitchell (37471970),Bruce Brown (37472277),Miles Bridges (37471983),Moussa Diabate (37472441),Tyrese Haliburton (37471986),Pascal Siakam (37472020),Jonas Valanciunas (37472187),342.44098958333336,433.5988312370999,49900,100.00%,25000,62884.6%,4632,76.4,$1886.54,IND 3,CHA 2,opp,1,RichGreen4,0,4627028307
Tyrese Haliburton (37471986),Kelly Oubre Jr. (37472101),Bruce Brown (37472277),Pascal Siakam (37472020),Jonas Valanciunas (37472187),Ty Jerome (37472303),Justin Edwards (37472374),Domantas Sabonis (37471930),341.86411458333333,429.608771094635,49800,100.00%,25000,40757.0%,955,102.9,$1222.71,IND 2,PHI 2,opp,1,the_Dean221,237,4627139054
Tyrese Haliburton (37471986),Kelly Oubre Jr. (37472101),Bruce Brown (37472277),Pascal Siakam (37472020),Moussa Diabate (37472441),Ty Jerome (37472303),Scottie Barnes (37471946),Myles Turner (37472123),341.1777083333333,422.2969143791418,49700,100.00%,25000,31209.4%,441,101.75999999999999,$936.28,IND 3,TOR 2,opp,1,touss14,7,4627356688
Tyrese Haliburton (37471986),Max Strus (37472282),Bruce Brown (37472277),Pascal Siakam (37472020),Jakob Poeltl (37472081),Ty Jerome (37472303),Aaron Gordon (37472310),Domantas Sabonis (37471930),339.9198263888889,426.5822779974126,49900,100.00%,25000,23038.13%,628,111.98,$691.14,IND 2,CLE 2,opp,1,frankiejr777,202,4627420541
Tyrese Haliburton (37471986),Donovan Mitchell (37471970),RJ Barrett (37472001),Pascal Siakam (37472020),Jonas Valanciunas (37472187),Ty Jerome (37472303),Bruce Brown (37472277),Moussa Diabate (37472441),340.07659722222223,433.27041937095225,49800,100.00%,25000,18491.4%,23,112.69,$554.74,IND 2,CLE 2,opp,1,melonthumper,30,4627183040
Tyrese Haliburton (37471986),Kelly Oubre Jr. (37472101),Bruce Brown (37472277),Pascal Siakam (37472020),Kel'el Ware (37472117),Ty Jerome (37472303),Jaylon Tyson (37472568),Domantas Sabonis (37471930),337.6441840277777,423.1728494334992,49800,100.00%,25000,8727.42%,7,97.24,$261.82,IND 2,CLE 2,opp,1,chestercheech,688,4627067265
T.J. McConnell (37472342),Kelly Oubre Jr. (37472101),Aaron Nesmith (37472493),Pascal Siakam (37472020),Jakob Poeltl (37472081),Tyrese Haliburton (37471986),Bruce Brown (37472277),Tyrese Maxey (37471932),335.45732638888893,416.84903875028874,50000,100.00%,25000,5781.44%,2,84.03999999999999,$173.44,IND 4,PHI 2,opp,1,ADeen,38,4627070863
Tyrese Haliburton (37471986),Kelly Oubre Jr. (37472101),Bruce Brown (37472277),Josh Okogie (37472306),Jonas Valanciunas (37472187),Ty Jerome (37472303),Pascal Siakam (37472020),Karl-Anthony Towns (37471935),335.56348958333336,425.4994705953045,50000,100.00%,25000,5354.91%,0,130.17000000000002,$160.65,IND 2,PHI 1,opp,2,Nitram99,136,4626882918
Tyrese Haliburton (37471986),Kelly Oubre Jr. (37472101),Josh Okogie (37472306),Pascal Siakam (37472020),Jonas Valanciunas (37472187),Ty Jerome (37472303),Bruce Brown (37472277),Karl-Anthony Towns (37471935),335.5634895833333,425.49947059530444,50000,100.00%,25000,5354.91%,0,130.17000000000002,$160.65,IND 2,PHI 1,opp,2,LatinaKitten,136,4627053732
Tyrese Haliburton (37471986),Bruce Brown (37472277),Jaylon Tyson (37472568),Pascal Siakam (37472020),Jonas Valanciunas (37472187),Ty Jerome (37472303),Zion Williamson (37471961),Donovan Mitchell (37471970),333.2541145833333,432.998771094635,50000,100.00%,25000,3663.35%,0,83.28,$109.9,CLE 3,IND 2,opp,1,Supavash,236,4626858682
Tyrese Haliburton (37471986),Jaylon Tyson (37472568),Josh Okogie (37472306),Pascal Siakam (37472020),Moussa Diabate (37472441),Jalen Brunson (37471958),Bruce Brown (37472277),Domantas Sabonis (37471930),331.47605902777775,414.67785747033287,49800,100.00%,25000,2783.91%,0,120.83,$83.52,IND 2,CHA 2,opp,1,davis2543,162,4626932055
Tyrese Haliburton (37471986),Max Strus (37472282),Josh Okogie (37472306),Pascal Siakam (37472020),Moussa Diabate (37472441),Malik Monk (37472048),Bruce Brown (37472277),Domantas Sabonis (37471930),331.08605902777776,411.0978574703329,49800,100.00%,25000,2583.32%,0,119.14,$77.5,IND 2,CHA 2,opp,1,infam0u5p,163,4627299764
Tyrese Haliburton (37471986),Kelly Oubre Jr. (37472101),Jayson Tatum (37471937),PJ Washington (37472066),Jakob Poeltl (37472081),Ty Jerome (37472303),Bruce Brown (37472277),Moussa Diabate (37472441),330.79232638888885,413.2785448490717,50000,100.00%,24999,2450.69%,0,115.87,$73.52,TOR 2,IND 1,opp,1,Momar89,649,4627097058
Tyrese Haliburton (37471986),Donovan Mitchell (37471970),Jaylon Tyson (37472568),Pascal Siakam (37472020),Moussa Diabate (37472441),Ty Jerome (37472303),Miles Bridges (37471983),Jakob Poeltl (37472081),330.62564236111115,419.8550147035468,50000,100.00%,25000,2446.26%,0,108.17999999999999,$73.39,CLE 3,IND 2,opp,1,illwood,84,4627114247
Tyrese Haliburton (37471986),Kelly Oubre Jr. (37472101),Scottie Barnes (37471946),Pascal Siakam (37472020),Jonas Valanciunas (37472187),Ty Jerome (37472303),Jaylon Tyson (37472568),Myles Turner (37472123),330.21345486111113,418.49090434431207,50000,100.00%,25000,2213.82%,0,106.59,$66.41,IND 3,CLE 2,opp,1,AviationVet4,93,4627448773
T.J. McConnell (37472342),Malik Monk (37472048),Bruce Brown (37472277),Pascal Siakam (37472020),Daniel Gafford (37472042),Tyrese Haliburton (37471986),Jaylon Tyson (37472568),De'Aaron Fox (37471994),329.9535590277778,416.81254971002863,49900,100.00%,24998,2103.33%,0,66.44,$63.1,IND 3,SAC 2,opp,1,ADeen,223,4627070877
Tyrese Haliburton (37471986),Bruce Brown (37472277),RJ Barrett (37472001),Miles Bridges (37471983),Myles Turner (37472123),Ty Jerome (37472303),Jaylen Brown (37472023),Jaylon Tyson (37472568),329.6016666666667,413.68707753234315,49800,100.00%,24988,1987.83%,0,94.43,$59.64,IND 2,TOR 2,opp,1,venus44,57,4627095792
Tyrese Haliburton (37471986),Kelly Oubre Jr. (37472101),Bruce Brown (37472277),Pascal Siakam (37472020),Jalen Duren (37472138),Ty Jerome (37472303),Bam Adebayo (37472004),Jonas Valanciunas (37472187),329.6728645833333,419.78400524035766,49600,100.00%,25000,1954.08%,0,89.81,$58.62,IND 2,PHI 1,opp,1,zandwich,135,4626829442
Tyrese Haliburton (37471986),Kelly Oubre Jr. (37472101),DeMar DeRozan (37472087),Miles Bridges (37471983),Moussa Diabate (37472441),Ty Jerome (37472303),Pascal Siakam (37472020),Jonas Valanciunas (37472187),329.22993055555554,413.80150780076923,49900,100.00%,24999,1806.47%,0,107.84,$54.19,IND 2,CHA 2,opp,1,foutsmi,103,4627201397
Tyrese Haliburton (37471986),Bruce Brown (37472277),Jaylen Brown (37472023),Pascal Siakam (37472020),Moussa Diabate (37472441),Kelly Oubre Jr. (37472101),Jaylon Tyson (37472568),Dejounte Murray (37471964),328.8866840277778,407.8071579696634,49100,100.00%,24983,1647.89%,0,78.0,$49.44,IND 2,TOR 1,opp,1,foransound,291,4627131936
Ty Jerome (37472303),Kelly Oubre Jr. (37472101),Bruce Brown (37472277),Pascal Siakam (37472020),Moussa Diabate (37472441),Tyrese Maxey (37471932),RJ Barrett (37472001),Myles Turner (37472123),328.7966666666666,411.2261918340479,49900,100.00%,24996,1642.79%,0,119.19,$49.28,PHI 2,TOR 2,opp,2,SlaycitySlayers,398,4627363081
Ty Jerome (37472303),Kelly Oubre Jr. (37472101),Bruce Brown (37472277),Pascal Siakam (37472020),Moussa Diabate (37472441),Tyrese Maxey (37471932),RJ Barrett (37472001),Myles Turner (37472123),328.7966666666666,411.2261918340479,49900,100.00%,24996,1642.79%,0,119.19,$49.28,PHI 2,TOR 2,opp,2,mvandygriff,398,4627395530
