Entry ID,Contest Name,Contest ID,Entry Fee,PG,SG,SF,PF,C,G,F,UTIL
4652746677,NBA $50K Four-Point Play [$10K to 1st],174382077,$4,Killian Hayes (37819199),Luke Kennard (37819236),Ausar Thompson (37819144),Giannis Antetokounmpo (37818975),Quinten Post (37819285),Stephen Curry (37818995),Amen Thompson (37819007),Moses Brown (37819161)
4652746678,NBA $50K Four-Point Play [$10K to 1st],174382077,$4,Stephon Castle (37819089),Gary Payton II (37819372),Cameron Johnson (37819066),Ausar Thompson (37819144),Jalen Duren (37819057),Stephen Curry (37818995),Gregory Jackson (37819336),Giannis Antetokounmpo (37818975)
4652746679,NBA $50K Four-Point Play [$10K to 1st],174382077,$4,Malik Monk (37819030),Cam Spencer (37819396),Paul George (37819038),Gregory Jackson (37819336),Draymond Green (37819085),Damian Lillard (37818998),Giannis Antetokounmpo (37818975),Scotty Pippen Jr. (37819326)
4652746680,NBA $50K Four-Point Play [$10K to 1st],174382077,$4,Killian Hayes (37819199),Malik Beasley (37819163),Ausar Thompson (37819144),Maxwell Lewis (37819541),Giannis Antetokounmpo (37818975),Stephen Curry (37818995),Jaren Jackson Jr. (37819020),Dillon Brooks (37819168)
4652746681,NBA $50K Four-Point Play [$10K to 1st],174382077,$4,Killian Hayes (37819199),De'Aaron Fox (37819003),Ausar Thompson (37819144),Santi Aldama (37819116),Giannis Antetokounmpo (37818975),Tyrese Maxey (37818992),Gregory Jackson (37819336),Gary Payton II (37819372)
4652746682,NBA $50K Four-Point Play [$10K to 1st],174382077,$4,Stephen Curry (37818995),Brandin Podziemski (37819081),Kyle Kuzma (37819059),Jaren Jackson Jr. (37819020),Brook Lopez (37819101),Quentin Grimes (37819127),Harrison Barnes (37819176),Santi Aldama (37819116)
4652746683,NBA $50K Four-Point Play [$10K to 1st],174382077,$4,Killian Hayes (37819199),Luke Kennard (37819236),Paul George (37819038),PJ Washington (37819042),Jalen Duren (37819057),Stephen Curry (37818995),Santi Aldama (37819116),Brandin Podziemski (37819081)
4652746684,NBA $50K Four-Point Play [$10K to 1st],174382077,$4,Killian Hayes (37819199),Klay Thompson (37819119),Devin Vassell (37819093),Jaren Jackson Jr. (37819020),Jalen Duren (37819057),Zach LaVine (37819015),Gregory Jackson (37819336),Stephen Curry (37818995)
4652746685,NBA $50K Four-Point Play [$10K to 1st],174382077,$4,Stephen Curry (37818995),Malik Beasley (37819163),Ausar Thompson (37819144),Gregory Jackson (37819336),Jalen Duren (37819057),Brandin Podziemski (37819081),Santi Aldama (37819116),Domantas Sabonis (37818987)
4652746686,NBA $50K Four-Point Play [$10K to 1st],174382077,$4,Killian Hayes (37819199),De'Aaron Fox (37819003),John Konchar (37819393),Jaren Jackson Jr. (37819020),Draymond Green (37819085),Malik Monk (37819030),Gregory Jackson (37819336),Domantas Sabonis (37818987)
