Player,Position,Team,Cash%,Win%,Top1%,Sim. Own%,Proj. Own%,Avg. Return
jarrett allen,C/UTIL,CLE,35.69%,0.02%,2.42%,7.28%,13.36%,$3.6
darius garland,PG/G/UTIL,CLE,37.9%,0.02%,2.33%,12.64%,13.07%,$2.99
evan mobley,C/PF/F/UTIL,CLE,33.76%,0.02%,2.08%,9.23%,9.02%,$2.39
craig porter jr.,PG/G/UTIL,CLE,31.72%,0.02%,1.64%,0.31%,0.1%,$2.2
max strus,SF/SG/G/F/UTIL,CLE,34.12%,0.01%,1.87%,15.81%,7.55%,$1.89
kevin porter jr.,PG/G/UTIL,MIL,28.25%,0.02%,1.39%,0.11%,0.1%,$1.61
sam merrill,SG/G/UTIL,CLE,31.36%,0.02%,1.63%,2.65%,1.64%,$1.5
jaylon tyson,SF/SG/G/F/UTIL,CLE,28.77%,0.01%,1.45%,0.41%,0.1%,$0.97
isaac okoro,SF/SG/G/F/UTIL,CLE,33.06%,0.01%,1.54%,0.27%,0.1%,$0.95
dennis schroder,PG/SG/G/UTIL,DET,28.42%,0.01%,1.16%,23.67%,14.9%,$-0.13
james harden,PG/G/UTIL,LAC,28.89%,0.01%,1.13%,15.85%,22.71%,$-0.21
ivica zubac,C/UTIL,LAC,27.24%,0.01%,1.14%,14.67%,31.94%,$-0.22
giannis antetokounmpo,C/PF/F/UTIL,MIL,29.43%,0.01%,1.11%,32.64%,51.83%,$-0.23
jalen duren,C/UTIL,DET,28.22%,0.01%,1.12%,30.91%,62.34%,$-0.25
jose alvarado,PG/G/UTIL,NOP,27.87%,0.01%,1.08%,13.2%,12.46%,$-0.33
karlo matkovic,C/PF/F/UTIL,NOP,27.47%,0.01%,1.08%,59.54%,52.78%,$-0.38
ausar thompson,PF/SF/F/UTIL,DET,27.38%,0.01%,1.06%,38.44%,32.99%,$-0.4
thomas bryant,C/UTIL,IND,24.42%,0.01%,1.01%,0.68%,0.87%,$-0.42
cade cunningham,PG/G/UTIL,DET,28.73%,0.01%,1.01%,32.64%,52.97%,$-0.46
alexandre sarr,C/UTIL,WAS,25.25%,0.01%,0.99%,3.87%,7.27%,$-0.5
ziaire williams,SF/SG/G/F/UTIL,BKN,27.24%,0.01%,1.02%,60.91%,41.47%,$-0.53
tobias harris,PF/F/UTIL,DET,26.88%,0.01%,1.01%,20.89%,24.74%,$-0.54
kris dunn,PG/SG/G/UTIL,LAC,27.44%,0.01%,1.0%,24.61%,15.45%,$-0.56
isaiah stewart,C/UTIL,DET,25.35%,0.01%,0.98%,15.67%,17.19%,$-0.6
jordan poole,PG/G/UTIL,WAS,26.64%,0.01%,0.97%,15.81%,17.52%,$-0.61
kawhi leonard,PF/SF/F/UTIL,LAC,27.24%,0.0%,0.96%,45.92%,50.75%,$-0.67
cam thomas,PG/SF/G/F/UTIL,BKN,25.68%,0.01%,0.96%,16.31%,10.18%,$-0.68
trendon watford,C/PF/F/UTIL,BKN,22.4%,0.01%,0.9%,0.33%,0.23%,$-0.7
tim hardaway jr.,SF/SG/G/F/UTIL,DET,26.51%,0.0%,0.95%,12.47%,6.1%,$-0.75
tyrese haliburton,PG/G/UTIL,IND,24.87%,0.01%,0.86%,10.94%,13.68%,$-0.9
taurean prince,SG/G/UTIL,MIL,26.84%,0.0%,0.91%,4.76%,3.82%,$-0.9
dean wade,C/PF/F/UTIL,CLE,25.37%,0.0%,0.87%,0.24%,0.1%,$-0.91
obi toppin,C/PF/F/UTIL,IND,25.59%,0.0%,0.86%,1.05%,0.71%,$-0.95
damian lillard,PG/G/UTIL,MIL,25.07%,0.0%,0.85%,12.71%,16.29%,$-0.97
pascal siakam,PF/F/UTIL,IND,23.45%,0.01%,0.84%,7.95%,11.71%,$-0.98
zion williamson,PF/SF/F/UTIL,NOP,22.05%,0.01%,0.86%,11.37%,11.37%,$-1.02
jordan hawkins,PG/SG/G/UTIL,NOP,25.18%,0.0%,0.84%,12.77%,7.57%,$-1.03
corey kispert,PF/SF/F/UTIL,WAS,24.56%,0.0%,0.83%,3.11%,1.92%,$-1.08
malik beasley,SF/SG/G/F/UTIL,DET,24.47%,0.0%,0.81%,13.82%,7.27%,$-1.12
kyle kuzma,PF/SF/F/UTIL,MIL,24.89%,0.0%,0.81%,16.43%,13.16%,$-1.14
aaron nesmith,SF/SG/G/F/UTIL,IND,24.73%,0.0%,0.81%,16.45%,8.68%,$-1.14
keon johnson,PG/SG/G/UTIL,BKN,24.65%,0.0%,0.81%,10.14%,6.15%,$-1.14
gary trent jr.,SF/SG/G/F/UTIL,MIL,24.16%,0.0%,0.79%,2.2%,1.01%,$-1.17
trey murphy iii,SF/SG/G/F/UTIL,NOP,25.25%,0.0%,0.77%,20.05%,12.94%,$-1.18
bogdan bogdanovic,SF/SG/G/F/UTIL,LAC,23.97%,0.0%,0.78%,5.67%,2.8%,$-1.19
bennedict mathurin,SF/F/UTIL,IND,23.33%,0.0%,0.75%,3.04%,3.08%,$-1.28
jalen wilson,SF/SG/G/F/UTIL,BKN,23.75%,0.0%,0.74%,2.04%,0.83%,$-1.32
nicolas batum,C/PF/F/UTIL,LAC,23.33%,0.0%,0.72%,9.76%,6.26%,$-1.42
bruce brown,SF/F/UTIL,NOP,23.27%,0.0%,0.71%,16.61%,15.63%,$-1.42
day'ron sharpe,C/UTIL,BKN,23.13%,0.0%,0.68%,0.2%,0.38%,$-1.42
