Player,Position,Team,Cash%,Win%,Top1%,Sim. Own%,Proj. Own%,Avg. Return
caleb martin,PF/SF/F/UTIL,DAL,6.78%,0.0%,0.03%,0.04%,0.04%,$-3.54
dalton knecht,SF/SG/G/F/UTIL,LAL,6.21%,0.0%,0.03%,0.06%,0.04%,$-3.56
terance mann,SF/SG/G/F/UTIL,LAC,6.64%,0.0%,0.03%,0.06%,0.03%,$-3.57
aaron holiday,PG/G/UTIL,HOU,7.38%,0.0%,0.02%,0.03%,0.03%,$-3.58
joe ingles,PF/F/UTIL,MIN,6.46%,0.0%,0.04%,0.04%,0.03%,$-3.61
jrue holiday,PG/SG/G/UTIL,BOS,5.72%,0.0%,0.04%,0.05%,0.04%,$-3.61
dalano banton,PG/SG/G/UTIL,POR,6.21%,0.0%,0.04%,0.03%,0.03%,$-3.63
dennis schroder,PG/SG/G/UTIL,GSW,4.68%,0.0%,0.01%,0.05%,0.04%,$-3.7
steven adams,C/UTIL,HOU,3.74%,0.0%,0.01%,0.02%,0.04%,$-3.72
robert williams,C/UTIL,POR,4.78%,0.0%,0.01%,0.04%,0.04%,$-3.73
donte divincenzo,PG/G/UTIL,MIN,3.49%,0.0%,0.0%,0.03%,0.05%,$-3.76
fred vanvleet,PG/G/UTIL,HOU,3.97%,0.0%,0.0%,0.04%,0.06%,$-3.78
jabari smith jr.,C/PF/F/UTIL,HOU,3.19%,0.0%,0.01%,0.06%,0.05%,$-3.78
trayce jackson-davis,C/UTIL,GSW,2.82%,0.0%,0.0%,0.02%,0.04%,$-3.79
pj washington,PF/SF/F/UTIL,DAL,2.62%,0.0%,0.0%,0.06%,0.07%,$-3.83
dereck lively ii,C/UTIL,DAL,2.83%,0.0%,0.0%,0.05%,0.06%,$-3.83
russell westbrook,PG/G/UTIL,DEN,2.17%,0.0%,0.0%,0.06%,0.06%,$-3.85
julius randle,C/PF/F/UTIL,MIN,2.07%,0.0%,0.0%,0.1%,0.07%,$-3.87
jonathan kuminga,PF/F/UTIL,GSW,2.27%,0.0%,0.0%,0.03%,0.06%,$-3.87
andrew wiggins,SF/F/UTIL,GSW,1.83%,0.0%,0.0%,0.06%,0.06%,$-3.88
luka doncic,PG/G/UTIL,LAL,0.18%,0.0%,0.0%,1.01%,0.1%,$-3.92
jalen suggs,PG/SG/G/UTIL,ORL,0.78%,0.0%,0.0%,0.1%,0.07%,$-3.95
anthony davis,C/PF/F/UTIL,DAL,0.64%,0.0%,0.0%,0.16%,0.1%,$-3.96
