Player,Position,Team,Cash%,Win%,Top1%,Sim. Own%,Proj. Own%,Avg. Return
jordan poole,PG/G/UTIL,WAS,16.57%,0.01%,0.65%,1.36%,1.46%,$-1.43
jaden mcdaniels,PF/SF/F/UTIL,MIN,19.23%,0.0%,0.7%,3.67%,2.77%,$-1.46
donte divincenzo,PG/SG/G/UTIL,MIN,18.49%,0.0%,0.69%,4.46%,3.72%,$-1.52
zach collins,C/UTIL,CHI,18.61%,0.0%,0.67%,0.54%,1.38%,$-1.56
marcus smart,SF/SG/G/F/UTIL,WAS,17.53%,0.0%,0.67%,1.19%,1.02%,$-1.57
justin champagnie,PF/SF/F/UTIL,WAS,18.32%,0.0%,0.67%,3.46%,3.41%,$-1.59
jakob poeltl,C/UTIL,TOR,16.87%,0.0%,0.6%,0.69%,1.21%,$-1.67
guerschon yabusele,C/PF/F/UTIL,PHI,18.42%,0.0%,0.63%,0.87%,0.63%,$-1.68
dalen terry,SF/SG/G/F/UTIL,CHI,17.91%,0.0%,0.64%,4.18%,4.09%,$-1.71
matas buzelis,PF/F/UTIL,CHI,18.11%,0.0%,0.63%,2.7%,4.11%,$-1.74
jamison battle,SF/F/UTIL,TOR,18.56%,0.0%,0.63%,2.17%,3.37%,$-1.74
tyrese martin,SG/G/UTIL,BKN,18.36%,0.0%,0.62%,6.14%,9.42%,$-1.76
adem bona,C/UTIL,PHI,18.43%,0.0%,0.6%,0.5%,1.01%,$-1.77
anthony black,PG/G/UTIL,ORL,17.55%,0.0%,0.59%,1.82%,3.2%,$-1.77
jamal cain,SF/SG/G/F/UTIL,NOP,17.92%,0.0%,0.62%,12.53%,13.73%,$-1.79
cory joseph,PG/G/UTIL,ORL,25.04%,0.0%,0.74%,0.01%,0.03%,$-1.79
austin reaves,PG/SG/G/UTIL,LAL,17.9%,0.0%,0.59%,5.91%,2.35%,$-1.81
carlton carrington,PG/SG/G/UTIL,WAS,17.98%,0.0%,0.6%,2.66%,2.43%,$-1.84
kai jones,C/UTIL,DAL,17.66%,0.0%,0.58%,0.82%,1.46%,$-1.86
pj washington,C/PF/F/UTIL,DAL,18.69%,0.0%,0.58%,6.74%,2.91%,$-1.87
ja'kobe walter,SF/SG/G/F/UTIL,TOR,17.58%,0.0%,0.59%,2.25%,1.97%,$-1.88
mike conley,PG/G/UTIL,MIN,17.12%,0.0%,0.57%,4.51%,8.58%,$-1.91
aaron nesmith,SF/SG/G/F/UTIL,IND,18.01%,0.0%,0.56%,5.85%,4.31%,$-1.96
jaxson hayes,C/UTIL,LAL,16.42%,0.0%,0.51%,0.09%,0.11%,$-1.97
patrick williams,PF/F/UTIL,CHI,16.69%,0.0%,0.51%,1.56%,3.26%,$-2.11
jamal shead,PG/G/UTIL,TOR,16.61%,0.0%,0.5%,1.47%,2.22%,$-2.12
jonathan mogbo,C/PF/F/UTIL,TOR,16.12%,0.0%,0.48%,1.31%,1.53%,$-2.17
khris middleton,SF/SG/G/F/UTIL,WAS,15.65%,0.0%,0.48%,1.25%,0.85%,$-2.2
kentavious caldwell-pope,SG/G/UTIL,ORL,17.55%,0.0%,0.47%,0.69%,1.24%,$-2.25
spencer dinwiddie,PG/SG/G/UTIL,DAL,16.38%,0.0%,0.41%,3.22%,2.23%,$-2.4
andrew nembhard,PG/SG/G/UTIL,IND,15.88%,0.0%,0.41%,2.25%,1.44%,$-2.4
bennedict mathurin,SF/SG/G/F/UTIL,IND,14.99%,0.0%,0.4%,1.7%,1.15%,$-2.43
klay thompson,SF/SG/G/F/UTIL,DAL,15.5%,0.0%,0.4%,1.37%,0.71%,$-2.44
nickeil alexander-walker,SF/SG/G/F/UTIL,MIN,14.97%,0.0%,0.39%,0.36%,0.37%,$-2.46
orlando robinson,C/UTIL,TOR,14.33%,0.0%,0.38%,0.27%,0.49%,$-2.47
ochai agbaji,PF/SF/F/UTIL,TOR,15.43%,0.0%,0.38%,0.75%,0.79%,$-2.49
peyton watson,C/PF/F/UTIL,DEN,14.93%,0.0%,0.39%,1.17%,1.23%,$-2.5
elfrid payton,PG/G/UTIL,NOP,15.56%,0.0%,0.4%,0.32%,0.88%,$-2.5
josh minott,SG/G/UTIL,MIN,14.29%,0.0%,0.07%,0.01%,0.03%,$-2.5
naji marshall,PF/SF/F/UTIL,DAL,14.33%,0.0%,0.36%,0.96%,0.45%,$-2.51
colin castleton,C/PF/F/UTIL,TOR,14.67%,0.0%,0.35%,0.54%,0.5%,$-2.57
jalen hood-schifino,PG/G/UTIL,PHI,14.3%,0.0%,0.35%,0.07%,0.07%,$-2.58
t.j. mcconnell,PG/G/UTIL,IND,13.19%,0.0%,0.36%,0.32%,0.64%,$-2.59
colby jones,SF/SG/G/F/UTIL,WAS,15.72%,0.0%,0.37%,0.09%,0.1%,$-2.7
max christie,SF/SG/G/F/UTIL,DAL,13.93%,0.0%,0.31%,0.93%,0.74%,$-2.71
thomas bryant,C/UTIL,IND,15.58%,0.0%,0.24%,0.04%,0.1%,$-2.76
kyshawn george,PF/SF/F/UTIL,WAS,13.42%,0.0%,0.28%,0.25%,0.17%,$-2.78
noah clowney,PF/SF/F/UTIL,BKN,13.74%,0.0%,0.29%,0.17%,0.14%,$-2.82
caleb houstan,PF/SF/F/UTIL,ORL,14.3%,0.0%,0.28%,0.1%,0.1%,$-2.82
jalen wilson,SF/SG/G/F/UTIL,BKN,12.4%,0.0%,0.27%,0.11%,0.1%,$-2.84
obi toppin,C/PF/F/UTIL,IND,12.46%,0.0%,0.27%,0.15%,0.1%,$-2.85
tyson etienne,PG/G/UTIL,BKN,10.26%,0.0%,0.14%,0.01%,0.03%,$-2.86
anthony gill,C/PF/F/UTIL,WAS,14.35%,0.0%,0.25%,0.07%,0.1%,$-2.89
zeke nnaji,C/PF/F/UTIL,DEN,12.09%,0.0%,0.17%,0.05%,0.1%,$-2.96
jordan goodwin,SF/SG/G/F/UTIL,LAL,11.85%,0.0%,0.21%,0.17%,0.1%,$-3.0
rui hachimura,PF/SF/F/UTIL,LAL,11.51%,0.0%,0.19%,0.17%,0.12%,$-3.03
brandon williams,PG/G/UTIL,DAL,11.22%,0.0%,0.19%,0.1%,0.1%,$-3.04
julian phillips,PF/SF/F/UTIL,CHI,12.35%,0.0%,0.2%,0.07%,0.1%,$-3.04
dorian finney-smith,C/PF/F/UTIL,LAL,12.0%,0.0%,0.14%,0.06%,0.1%,$-3.08
jaden hardy,PG/SG/G/UTIL,DAL,10.83%,0.0%,0.16%,0.11%,0.1%,$-3.12
ben sheppard,SG/G/UTIL,IND,12.32%,0.0%,0.14%,0.05%,0.1%,$-3.14
tristan da silva,PF/SF/F/UTIL,ORL,10.39%,0.0%,0.15%,0.1%,0.1%,$-3.2
gabe vincent,PG/SG/G/UTIL,LAL,10.19%,0.0%,0.1%,0.09%,0.1%,$-3.21
maxwell lewis,PF/SF/F/UTIL,BKN,10.07%,0.0%,0.17%,0.07%,0.1%,$-3.21
jalen pickett,PG/SG/G/UTIL,DEN,9.73%,0.0%,0.14%,0.09%,0.1%,$-3.27
jonathan isaac,C/PF/F/UTIL,ORL,8.84%,0.0%,0.11%,0.07%,0.1%,$-3.28
pj hall,PF/F/UTIL,DEN,13.22%,0.0%,0.14%,0.01%,0.03%,$-3.28
jaylen clark,SF/F/UTIL,MIN,13.39%,0.0%,0.08%,0.01%,0.1%,$-3.29
quenton jackson,PG/SG/G/UTIL,IND,8.42%,0.0%,0.05%,0.03%,0.03%,$-3.33
dalton knecht,SF/SG/G/F/UTIL,LAL,8.63%,0.0%,0.1%,0.13%,0.1%,$-3.34
jaylen martin,SF/F/UTIL,WAS,8.09%,0.0%,0.08%,0.04%,0.1%,$-3.36
reece beekman,PG/G/UTIL,BKN,5.92%,0.0%,0.05%,0.01%,0.03%,$-3.36
spencer jones,SF/SG/G/F/UTIL,DEN,9.3%,0.0%,0.09%,0.05%,0.03%,$-3.37
brandon boston jr.,PF/F/UTIL,NOP,7.9%,0.0%,0.05%,0.03%,0.03%,$-3.37
dante exum,PG/G/UTIL,DAL,8.18%,0.0%,0.1%,0.02%,0.03%,$-3.39
aj lawson,SG/G/UTIL,TOR,8.7%,0.0%,0.1%,0.05%,0.1%,$-3.39
jarred vanderbilt,PF/F/UTIL,LAL,8.41%,0.0%,0.09%,0.05%,0.1%,$-3.41
jahmir young,PG/G/UTIL,CHI,7.61%,0.0%,0.07%,0.02%,0.03%,$-3.44
gary harris,SG/G/UTIL,ORL,6.79%,0.0%,0.06%,0.03%,0.1%,$-3.44
ayo dosunmu,SG/G/UTIL,CHI,8.08%,0.0%,0.07%,0.03%,0.03%,$-3.44
johnny furphy,SF/SG/G/F/UTIL,IND,8.42%,0.0%,0.06%,0.05%,0.03%,$-3.44
trevelin queen,PG/G/UTIL,ORL,10.44%,0.0%,0.07%,0.01%,0.03%,$-3.45
maxi kleber,PF/F/UTIL,LAL,7.52%,0.0%,0.06%,0.02%,0.03%,$-3.46
james johnson,C/PF/F/UTIL,IND,7.93%,0.0%,0.03%,0.04%,0.03%,$-3.46
emanuel miller,PF/F/UTIL,CHI,4.81%,0.0%,0.02%,0.01%,0.03%,$-3.49
ulrich chomche,C/UTIL,TOR,7.32%,0.0%,0.03%,0.02%,0.03%,$-3.5
dejounte murray,PG/G/UTIL,NOP,9.3%,0.0%,0.1%,0.01%,0.03%,$-3.5
tosan evbuomwan,PF/SF/F/UTIL,BKN,6.37%,0.0%,0.05%,0.03%,0.03%,$-3.5
lester quinones,SF/SG/G/F/UTIL,NOP,7.13%,0.0%,0.04%,0.11%,0.1%,$-3.52
jt thor,PF/F/UTIL,WAS,6.08%,0.0%,0.02%,0.03%,0.1%,$-3.53
jared rhoden,PF/F/UTIL,TOR,9.26%,0.0%,0.02%,0.01%,0.04%,$-3.53
kyrie irving,PG/G/UTIL,DAL,6.19%,0.0%,0.04%,0.05%,0.03%,$-3.54
dario saric,C/PF/F/UTIL,DEN,6.84%,0.0%,0.03%,0.02%,0.03%,$-3.54
jalen suggs,PG/G/UTIL,ORL,4.01%,0.0%,0.05%,0.01%,0.03%,$-3.55
garrett temple,SG/G/UTIL,TOR,5.88%,0.0%,0.04%,0.02%,0.03%,$-3.56
trey murphy iii,PF/F/UTIL,NOP,6.2%,0.0%,0.05%,0.02%,0.03%,$-3.56
caleb martin,PF/SF/F/UTIL,DAL,6.39%,0.0%,0.03%,0.04%,0.04%,$-3.56
jarace walker,PF/SF/F/UTIL,IND,4.09%,0.0%,0.05%,0.01%,0.03%,$-3.56
trey alexander,PG/SG/G/UTIL,DEN,6.81%,0.0%,0.03%,0.03%,0.03%,$-3.58
e.j. liddell,C/UTIL,CHI,8.21%,0.0%,0.04%,0.01%,0.03%,$-3.58
bronny james,PG/SG/G/UTIL,LAL,6.63%,0.0%,0.04%,0.03%,0.03%,$-3.59
vlatko cancar,PF/F/UTIL,DEN,5.96%,0.0%,0.03%,0.02%,0.03%,$-3.59
goga bitadze,C/UTIL,ORL,5.21%,0.0%,0.05%,0.07%,0.1%,$-3.6
jevon carter,PG/SG/G/UTIL,CHI,6.49%,0.0%,0.03%,0.03%,0.1%,$-3.6
luka garza,C/UTIL,MIN,7.78%,0.0%,0.03%,0.01%,0.03%,$-3.6
isaiah jackson,C/UTIL,IND,7.57%,0.0%,0.06%,0.01%,0.03%,$-3.6
bruce brown,SF/SG/G/F/UTIL,NOP,5.44%,0.0%,0.02%,0.05%,0.04%,$-3.61
enrique freeman,C/PF/F/UTIL,IND,6.21%,0.0%,0.04%,0.03%,0.03%,$-3.61
joel embiid,C/UTIL,PHI,7.36%,0.0%,0.03%,0.01%,0.03%,$-3.62
dariq whitehead,SG/G/UTIL,BKN,3.71%,0.0%,0.01%,0.01%,0.03%,$-3.63
alex len,C/UTIL,LAL,6.98%,0.0%,0.01%,0.01%,0.1%,$-3.65
talen horton-tucker,SG/G/UTIL,CHI,4.68%,0.0%,0.04%,0.05%,0.1%,$-3.67
rob dillingham,PG/G/UTIL,MIN,5.09%,0.0%,0.04%,0.03%,0.03%,$-3.67
mo bamba,C/UTIL,NOP,4.45%,0.0%,0.02%,0.05%,0.1%,$-3.68
saddiq bey,SF/F/UTIL,WAS,3.18%,0.0%,0.01%,0.01%,0.04%,$-3.68
cam reddish,PF/SF/F/UTIL,LAL,3.26%,0.0%,0.01%,0.01%,0.03%,$-3.68
julian strawther,SF/SG/G/F/UTIL,DEN,4.47%,0.0%,0.02%,0.04%,0.03%,$-3.7
dwight powell,C/UTIL,DAL,4.83%,0.0%,0.03%,0.03%,0.1%,$-3.7
markieff morris,C/PF/F/UTIL,LAL,5.8%,0.0%,0.02%,0.01%,0.03%,$-3.71
gradey dick,SG/G/UTIL,TOR,4.8%,0.0%,0.02%,0.03%,0.04%,$-3.71
jett howard,SF/SG/G/F/UTIL,ORL,4.07%,0.0%,0.02%,0.04%,0.03%,$-3.72
olivier-maxence prosper,PF/F/UTIL,DAL,4.15%,0.0%,0.03%,0.02%,0.03%,$-3.72
lonnie walker iv,SF/SG/G/F/UTIL,PHI,3.86%,0.0%,0.02%,0.11%,0.04%,$-3.73
joe ingles,PF/F/UTIL,MIN,5.29%,0.0%,0.02%,0.01%,0.03%,$-3.73
lonzo ball,PG/SG/G/UTIL,CHI,3.97%,0.0%,0.01%,0.06%,0.04%,$-3.73
de'anthony melton,PG/G/UTIL,BKN,3.53%,0.0%,0.01%,0.03%,0.03%,$-3.73
corey kispert,SF/F/UTIL,WAS,5.48%,0.0%,0.01%,0.01%,0.03%,$-3.73
cam thomas,PG/G/UTIL,BKN,3.98%,0.0%,0.01%,0.02%,0.03%,$-3.73
trey jemison,C/UTIL,LAL,2.51%,0.0%,0.01%,0.01%,0.03%,$-3.75
oshae brissett,C/PF/F/UTIL,PHI,3.32%,0.0%,0.02%,0.07%,0.1%,$-3.76
kessler edwards,C/PF/F/UTIL,DAL,3.14%,0.0%,0.0%,0.03%,0.04%,$-3.77
terrence shannon jr.,SF/SG/G/F/UTIL,MIN,4.59%,0.0%,0.02%,0.01%,0.03%,$-3.77
chris boucher,C/UTIL,TOR,2.2%,0.0%,0.0%,0.01%,0.03%,$-3.79
ethan thompson,PG/G/UTIL,ORL,2.11%,0.0%,0.0%,0.01%,0.03%,$-3.79
richaun holmes,C/UTIL,WAS,2.14%,0.0%,0.01%,0.01%,0.04%,$-3.79
d'angelo russell,PG/G/UTIL,BKN,3.08%,0.0%,0.0%,0.1%,0.05%,$-3.8
andre drummond,C/UTIL,PHI,2.72%,0.0%,0.0%,0.03%,0.05%,$-3.8
daniel gafford,C/UTIL,DAL,2.89%,0.0%,0.0%,0.1%,0.07%,$-3.81
bilal coulibaly,SF/F/UTIL,WAS,2.9%,0.0%,0.01%,0.07%,0.06%,$-3.82
tre jones,PG/G/UTIL,CHI,2.57%,0.0%,0.01%,0.04%,0.06%,$-3.83
kelly oubre jr.,SF/SG/G/F/UTIL,PHI,2.32%,0.0%,0.0%,0.24%,0.07%,$-3.84
cj mccollum,PG/SG/G/UTIL,NOP,2.49%,0.0%,0.0%,0.14%,0.07%,$-3.84
dereck lively ii,C/UTIL,DAL,2.63%,0.0%,0.01%,0.03%,0.06%,$-3.84
eric gordon,SF/F/UTIL,PHI,2.02%,0.0%,0.0%,0.03%,0.03%,$-3.85
leonard miller,C/PF/F/UTIL,MIN,1.49%,0.0%,0.0%,0.01%,0.03%,$-3.85
cole anthony,PG/G/UTIL,ORL,1.86%,0.0%,0.0%,0.03%,0.05%,$-3.86
tony bradley,C/UTIL,IND,1.33%,0.0%,0.01%,0.01%,0.03%,$-3.87
kyle lowry,PG/G/UTIL,PHI,1.28%,0.0%,0.0%,0.01%,0.03%,$-3.88
rj barrett,SF/SG/G/F/UTIL,TOR,1.76%,0.0%,0.0%,0.24%,0.07%,$-3.89
brandon ingram,PF/F/UTIL,TOR,1.68%,0.0%,0.0%,0.13%,0.07%,$-3.9
tyrese maxey,PG/G/UTIL,PHI,1.38%,0.0%,0.0%,0.57%,0.09%,$-3.91
zion williamson,PF/SF/F/UTIL,NOP,1.24%,0.0%,0.0%,0.4%,0.09%,$-3.92
quentin grimes,PG/SG/G/UTIL,PHI,1.02%,0.0%,0.0%,0.25%,0.08%,$-3.93
nikola jokic,C/UTIL,DEN,0.31%,0.0%,0.0%,3.57%,0.12%,$-3.94
malcolm brogdon,PG/G/UTIL,WAS,0.43%,0.0%,0.0%,0.01%,0.04%,$-3.96
rayj dennis,PG/G/UTIL,IND,0.08%,0.0%,0.0%,0.01%,0.03%,$-3.99
