Player,Position,Team,Cash%,Win%,Top1%,Sim. Own%,Proj. Own%,Avg. Return
zach collins,C/UTIL,CHI,34.37%,0.01%,1.78%,17.98%,32.63%,$1.45
keyonte george,PG/G/UTIL,UTA,28.8%,0.01%,1.41%,10.22%,13.07%,$0.5
trae young,PG/G/UTIL,ATL,30.2%,0.01%,1.43%,14.24%,15.3%,$0.5
kyle filipowski,C/UTIL,UTA,30.52%,0.01%,1.29%,20.61%,36.11%,$0.16
isaiah collier,PG/G/UTIL,UTA,28.38%,0.01%,1.26%,8.16%,10.6%,$0.15
kj martin,PF/F/UTIL,UTA,28.89%,0.01%,1.26%,19.11%,22.39%,$0.06
josh giddey,PG/G/UTIL,CHI,28.75%,0.01%,1.25%,16.55%,19.82%,$0.02
andrew wiggins,SF/F/UTIL,MIA,28.36%,0.01%,1.16%,11.66%,12.43%,$-0.17
russell westbrook,PG/G/UTIL,DEN,25.56%,0.01%,1.1%,2.14%,3.32%,$-0.2
nikola jokic,C/UTIL,DEN,28.15%,0.01%,1.16%,20.64%,35.72%,$-0.24
kevin huerter,SG/G/UTIL,CHI,27.51%,0.01%,1.14%,18.54%,25.83%,$-0.27
anfernee simons,PG/SG/G/UTIL,POR,27.46%,0.01%,1.13%,12.46%,10.08%,$-0.27
deni avdija,PF/SF/F/UTIL,POR,27.09%,0.01%,1.12%,17.17%,12.49%,$-0.32
michael porter jr.,PF/SF/F/UTIL,DEN,26.9%,0.01%,1.1%,6.86%,4.84%,$-0.33
pascal siakam,PF/F/UTIL,IND,27.19%,0.01%,1.11%,14.26%,14.67%,$-0.34
kyle anderson,PF/SF/F/UTIL,MIA,27.46%,0.01%,1.09%,31.17%,25.96%,$-0.41
georges niang,PF/F/UTIL,ATL,27.28%,0.01%,1.08%,13.43%,15.32%,$-0.41
aaron wiggins,PF/SF/F/UTIL,OKC,26.77%,0.01%,1.08%,13.11%,9.82%,$-0.42
tyler herro,PG/G/UTIL,MIA,27.04%,0.01%,1.07%,12.19%,12.72%,$-0.44
jalen williams,PF/SF/F/UTIL,OKC,24.77%,0.01%,1.04%,6.96%,4.68%,$-0.48
shai gilgeous-alexander,PG/G/UTIL,OKC,26.09%,0.01%,1.08%,18.14%,17.14%,$-0.49
kelly oubre jr.,SF/SG/G/F/UTIL,PHI,27.85%,0.01%,1.06%,48.19%,35.64%,$-0.49
quentin grimes,SG/G/UTIL,PHI,27.48%,0.01%,1.06%,20.44%,25.05%,$-0.5
ausar thompson,PF/SF/F/UTIL,DET,25.26%,0.01%,1.03%,6.78%,4.76%,$-0.53
aaron gordon,C/PF/F/UTIL,DEN,26.83%,0.01%,1.03%,12.76%,9.3%,$-0.53
tyrese haliburton,PG/G/UTIL,IND,26.58%,0.01%,1.03%,15.71%,17.86%,$-0.54
matas buzelis,PF/F/UTIL,CHI,26.0%,0.01%,1.02%,7.95%,8.68%,$-0.57
zaccharie risacher,PF/SF/F/UTIL,ATL,26.67%,0.01%,1.03%,16.97%,12.32%,$-0.58
jamal murray,PG/SG/G/UTIL,DEN,26.44%,0.01%,1.02%,11.17%,8.49%,$-0.58
isaiah hartenstein,C/UTIL,OKC,24.31%,0.01%,0.98%,4.74%,6.7%,$-0.58
day'ron sharpe,C/UTIL,BKN,23.29%,0.01%,0.96%,3.29%,6.07%,$-0.62
jalen duren,C/UTIL,DET,23.63%,0.01%,0.95%,3.02%,4.77%,$-0.65
onyeka okongwu,C/UTIL,ATL,25.01%,0.01%,0.97%,4.98%,7.65%,$-0.67
aaron nesmith,SF/SG/G/F/UTIL,IND,25.82%,0.01%,0.98%,6.35%,3.96%,$-0.69
andrew nembhard,PG/SG/G/UTIL,IND,25.81%,0.01%,0.97%,7.47%,6.32%,$-0.71
coby white,SF/SG/G/F/UTIL,CHI,25.64%,0.01%,0.97%,12.8%,7.59%,$-0.72
anthony edwards,PG/SG/G/UTIL,MIN,25.32%,0.01%,0.96%,12.83%,9.48%,$-0.76
toumani camara,SF/SG/G/F/UTIL,POR,26.04%,0.0%,0.95%,13.32%,7.87%,$-0.8
jordan poole,PG/G/UTIL,WAS,23.71%,0.01%,0.9%,2.7%,3.0%,$-0.81
jerami grant,PF/F/UTIL,POR,25.24%,0.0%,0.91%,5.35%,5.83%,$-0.87
brice sensabaugh,PF/SF/F/UTIL,UTA,25.05%,0.0%,0.92%,22.33%,17.19%,$-0.88
bam adebayo,C/PF/F/UTIL,MIA,24.84%,0.0%,0.91%,16.22%,10.68%,$-0.89
dyson daniels,SG/G/UTIL,ATL,25.35%,0.0%,0.91%,7.51%,8.34%,$-0.89
julian phillips,PF/F/UTIL,CHI,24.65%,0.0%,0.9%,1.16%,1.45%,$-0.91
nic claxton,C/UTIL,BKN,23.52%,0.01%,0.88%,6.29%,10.11%,$-0.94
tristan vukcevic,C/UTIL,WAS,23.12%,0.01%,0.83%,0.74%,1.28%,$-0.95
james harden,PG/G/UTIL,LAC,24.92%,0.0%,0.88%,20.86%,22.66%,$-0.97
ziaire williams,SF/SG/G/F/UTIL,BKN,24.62%,0.0%,0.89%,8.97%,5.36%,$-0.97
scoot henderson,PG/G/UTIL,POR,22.78%,0.01%,0.83%,1.79%,2.19%,$-1.01
lonzo ball,PG/SG/G/UTIL,CHI,24.22%,0.0%,0.86%,13.79%,11.9%,$-1.04
cade cunningham,PG/G/UTIL,DET,23.3%,0.0%,0.86%,10.78%,10.1%,$-1.06
johnny juzang,SF/SG/G/F/UTIL,UTA,24.36%,0.0%,0.85%,0.41%,0.22%,$-1.07
myles turner,C/UTIL,IND,23.62%,0.0%,0.81%,4.4%,6.74%,$-1.1
paul george,PF/SF/F/UTIL,PHI,24.73%,0.0%,0.83%,14.05%,9.94%,$-1.11
ivica zubac,C/UTIL,LAC,22.22%,0.01%,0.82%,6.27%,9.37%,$-1.11
cameron johnson,PF/SF/F/UTIL,BKN,22.9%,0.0%,0.81%,8.04%,5.52%,$-1.15
guerschon yabusele,C/PF/F/UTIL,PHI,23.39%,0.0%,0.79%,7.65%,5.52%,$-1.2
tyrese maxey,PG/G/UTIL,PHI,24.51%,0.0%,0.78%,20.71%,23.39%,$-1.23
killian hayes,PG/G/UTIL,BKN,23.96%,0.0%,0.79%,6.87%,10.85%,$-1.24
shaedon sharpe,SF/SG/G/F/UTIL,POR,22.01%,0.0%,0.77%,4.4%,2.45%,$-1.24
donovan clingan,C/UTIL,POR,21.86%,0.01%,0.74%,2.26%,3.74%,$-1.27
kel'el ware,C/UTIL,MIA,22.9%,0.0%,0.75%,2.47%,3.79%,$-1.27
keon johnson,PG/SG/G/UTIL,BKN,22.48%,0.0%,0.76%,4.74%,3.77%,$-1.29
khris middleton,PF/SF/F/UTIL,WAS,22.18%,0.0%,0.76%,4.5%,3.13%,$-1.29
svi mykhailiuk,SF/SG/G/F/UTIL,UTA,22.71%,0.0%,0.77%,11.27%,7.51%,$-1.32
bogdan bogdanovic,SG/G/UTIL,LAC,22.5%,0.0%,0.74%,2.15%,2.51%,$-1.35
davion mitchell,PG/SG/G/UTIL,MIA,23.6%,0.0%,0.75%,5.03%,4.73%,$-1.38
christian braun,SF/SG/G/F/UTIL,DEN,22.82%,0.0%,0.72%,3.16%,1.65%,$-1.42
isaiah stewart,C/UTIL,DET,22.32%,0.0%,0.68%,0.14%,0.25%,$-1.45
corey kispert,PF/SF/F/UTIL,WAS,22.14%,0.0%,0.71%,0.4%,0.26%,$-1.46
dennis schroder,PG/SG/G/UTIL,DET,21.44%,0.0%,0.69%,0.41%,0.42%,$-1.48
richaun holmes,C/UTIL,WAS,22.38%,0.0%,0.68%,5.99%,10.13%,$-1.49
jabari walker,C/PF/F/UTIL,POR,21.49%,0.0%,0.67%,0.6%,0.4%,$-1.49
caris levert,SF/SG/G/F/UTIL,ATL,21.74%,0.0%,0.69%,2.77%,1.68%,$-1.5
ben sheppard,SG/G/UTIL,IND,22.24%,0.0%,0.65%,0.06%,0.1%,$-1.5
bennedict mathurin,SF/F/UTIL,IND,21.22%,0.0%,0.67%,0.69%,0.72%,$-1.54
ricky council iv,PF/SF/F/UTIL,PHI,21.94%,0.0%,0.68%,0.87%,0.52%,$-1.54
jalen wilson,PF/SF/F/UTIL,BKN,22.03%,0.0%,0.65%,0.26%,0.2%,$-1.61
malik beasley,SF/SG/G/F/UTIL,DET,21.62%,0.0%,0.65%,1.9%,1.12%,$-1.62
trendon watford,C/PF/F/UTIL,BKN,20.09%,0.0%,0.64%,3.38%,2.37%,$-1.63
adem bona,C/UTIL,PHI,22.35%,0.0%,0.64%,0.09%,0.1%,$-1.63
cody williams,SF/F/UTIL,UTA,20.86%,0.0%,0.64%,0.09%,0.1%,$-1.63
tobias harris,PF/F/UTIL,DET,21.47%,0.0%,0.63%,0.94%,0.99%,$-1.65
kris dunn,PG/SG/G/UTIL,LAC,21.94%,0.0%,0.63%,11.42%,10.19%,$-1.67
nickeil alexander-walker,SF/SG/G/F/UTIL,MIN,21.48%,0.0%,0.61%,1.3%,0.8%,$-1.75
naz reid,C/PF/F/UTIL,MIN,20.96%,0.0%,0.59%,5.54%,3.56%,$-1.76
obi toppin,C/PF/F/UTIL,IND,19.98%,0.0%,0.61%,0.54%,0.39%,$-1.76
tyrese martin,SG/G/UTIL,BKN,21.11%,0.0%,0.61%,1.58%,1.99%,$-1.77
kyshawn george,PF/F/UTIL,WAS,21.09%,0.0%,0.59%,1.07%,1.07%,$-1.78
dalen terry,PF/SF/F/UTIL,CHI,20.84%,0.0%,0.58%,1.13%,0.68%,$-1.83
ronald holland ii,SF/F/UTIL,DET,21.51%,0.0%,0.54%,0.08%,0.1%,$-1.88
deandre jordan,C/UTIL,DEN,19.97%,0.0%,0.56%,0.09%,0.1%,$-1.92
jaden mcdaniels,SF/F/UTIL,MIN,20.23%,0.0%,0.51%,0.93%,0.93%,$-2.0
derrick jones jr.,PF/SF/F/UTIL,LAC,19.66%,0.0%,0.49%,0.84%,0.63%,$-2.07
kobe brown,C/PF/F/UTIL,LAC,19.68%,0.0%,0.49%,0.23%,0.1%,$-2.08
alex caruso,PG/SF/G/F/UTIL,OKC,19.31%,0.0%,0.5%,1.69%,1.12%,$-2.08
tim hardaway jr.,SF/SG/G/F/UTIL,DET,18.86%,0.0%,0.47%,0.15%,0.1%,$-2.08
bilal coulibaly,SF/SG/G/F/UTIL,WAS,19.12%,0.0%,0.45%,1.22%,0.67%,$-2.17
drew eubanks,C/UTIL,LAC,21.19%,0.0%,0.5%,0.04%,0.1%,$-2.22
cason wallace,PG/SG/G/UTIL,OKC,18.51%,0.0%,0.43%,0.56%,0.54%,$-2.25
jaden springer,SG/G/UTIL,UTA,17.87%,0.0%,0.42%,0.52%,0.4%,$-2.26
andre drummond,C/UTIL,PHI,18.47%,0.0%,0.5%,0.03%,0.1%,$-2.28
amir coffey,SF/SG/G/F/UTIL,LAC,17.16%,0.0%,0.41%,0.16%,0.1%,$-2.33
mike conley,PG/G/UTIL,MIN,18.18%,0.0%,0.39%,0.25%,0.31%,$-2.34
duncan robinson,SG/G/UTIL,MIA,18.12%,0.0%,0.39%,0.1%,0.1%,$-2.39
luguentz dort,SF/SG/G/F/UTIL,OKC,17.56%,0.0%,0.36%,0.1%,0.08%,$-2.41
thomas bryant,C/UTIL,IND,17.03%,0.0%,0.31%,0.05%,0.1%,$-2.42
jaylen clark,SF/SG/G/F/UTIL,MIN,17.55%,0.0%,0.37%,0.77%,0.48%,$-2.44
clint capela,C/UTIL,ATL,16.2%,0.0%,0.36%,0.19%,0.35%,$-2.44
julian strawther,SF/SG/G/F/UTIL,DEN,17.54%,0.0%,0.35%,0.17%,0.1%,$-2.46
tre jones,PG/G/UTIL,CHI,16.79%,0.0%,0.27%,0.06%,0.1%,$-2.51
zeke nnaji,C/PF/F/UTIL,DEN,16.88%,0.0%,0.33%,0.17%,0.1%,$-2.51
marcus smart,SF/SG/G/F/UTIL,WAS,16.53%,0.0%,0.34%,0.77%,0.48%,$-2.53
kris murray,PF/SF/F/UTIL,POR,16.98%,0.0%,0.32%,0.16%,0.1%,$-2.56
jaylin williams,C/UTIL,OKC,14.91%,0.0%,0.32%,0.11%,0.1%,$-2.58
luka garza,C/UTIL,MIN,19.13%,0.0%,0.34%,0.03%,0.1%,$-2.61
carlton carrington,PG/SG/G/UTIL,WAS,15.53%,0.0%,0.27%,0.12%,0.1%,$-2.65
isaiah joe,SG/G/UTIL,OKC,15.9%,0.0%,0.27%,0.09%,0.1%,$-2.66
jared butler,PG/G/UTIL,PHI,15.43%,0.0%,0.26%,0.07%,0.1%,$-2.67
jalen smith,C/UTIL,CHI,14.22%,0.0%,0.21%,0.02%,0.03%,$-2.69
mouhamed gueye,C/PF/F/UTIL,ATL,14.4%,0.0%,0.27%,0.16%,0.1%,$-2.72
terance mann,PG/SG/G/UTIL,ATL,15.2%,0.0%,0.25%,0.23%,0.15%,$-2.75
nicolas batum,C/PF/F/UTIL,LAC,14.31%,0.0%,0.23%,0.1%,0.1%,$-2.79
marjon beauchamp,SG/G/UTIL,LAC,15.49%,0.0%,0.2%,0.11%,0.1%,$-2.84
ajay mitchell,PG/G/UTIL,OKC,15.15%,0.0%,0.18%,0.04%,0.03%,$-2.85
terrence shannon jr.,SF/SG/G/F/UTIL,MIN,13.91%,0.0%,0.22%,0.16%,0.1%,$-2.87
reece beekman,PG/G/UTIL,BKN,14.2%,0.0%,0.22%,0.11%,0.1%,$-2.88
kenrich williams,PF/F/UTIL,OKC,13.06%,0.0%,0.19%,0.11%,0.1%,$-2.91
patty mills,PG/G/UTIL,LAC,13.22%,0.0%,0.18%,0.1%,0.1%,$-2.93
isaiah stevens,PG/G/UTIL,MIA,16.57%,0.0%,0.16%,0.02%,0.03%,$-2.95
hunter tyson,PF/SF/F/UTIL,DEN,13.08%,0.0%,0.16%,0.06%,0.03%,$-2.95
ej harkless,PG/G/UTIL,UTA,12.1%,0.0%,0.1%,0.02%,0.03%,$-2.98
rayan rupert,PG/SF/G/F/UTIL,POR,13.52%,0.0%,0.17%,0.05%,0.03%,$-3.0
jesse edwards,C/UTIL,MIN,16.04%,0.0%,0.09%,0.01%,0.03%,$-3.03
daniss jenkins,PG/G/UTIL,DET,12.76%,0.0%,0.13%,0.04%,0.03%,$-3.05
patrick williams,PF/SF/F/UTIL,CHI,13.21%,0.0%,0.1%,0.05%,0.04%,$-3.08
johnny furphy,SF/SG/G/F/UTIL,IND,12.63%,0.0%,0.14%,0.22%,0.1%,$-3.08
peyton watson,SF/F/UTIL,DEN,11.36%,0.0%,0.15%,0.04%,0.03%,$-3.09
t.j. mcconnell,PG/G/UTIL,IND,13.95%,0.0%,0.18%,0.02%,0.04%,$-3.09
pj hall,C/PF/F/UTIL,DEN,11.28%,0.0%,0.13%,0.06%,0.03%,$-3.1
simone fontecchio,PF/F/UTIL,DET,12.11%,0.0%,0.12%,0.04%,0.03%,$-3.11
josh minott,SF/SG/G/F/UTIL,MIN,11.08%,0.0%,0.16%,0.19%,0.1%,$-3.11
david roddy,PF/F/UTIL,PHI,12.31%,0.0%,0.13%,0.17%,0.1%,$-3.12
josh christopher,PG/G/UTIL,MIA,13.19%,0.0%,0.11%,0.02%,0.03%,$-3.14
adam flagler,PG/G/UTIL,OKC,10.97%,0.0%,0.09%,0.03%,0.03%,$-3.15
jared mccain,PG/G/UTIL,PHI,10.77%,0.0%,0.13%,0.04%,0.03%,$-3.15
enrique freeman,C/PF/F/UTIL,IND,10.77%,0.0%,0.12%,0.04%,0.03%,$-3.16
pelle larsson,SF/SG/G/F/UTIL,MIA,11.9%,0.0%,0.13%,0.08%,0.03%,$-3.16
eric gordon,SF/SG/G/F/UTIL,PHI,11.29%,0.0%,0.1%,0.07%,0.03%,$-3.17
dario saric,C/PF/F/UTIL,DEN,12.82%,0.0%,0.11%,0.04%,0.03%,$-3.19
