PG,SG,SF,PF,C,G,F,UTIL,Proj,Ceiling,Salary,Cash %,Top 1%,ROI%,Wins,Own Sum,Avg Return,Stack1,Stack2,Lineup,Dupes,User,Index,Entry ID
Jalen Brunson (37338088),Stephon Castle (37338477),Josh Hart (37338127),OG Anunoby (37338270),Clint Capela (37338298),Keaton Wallace (37338930),Paul George (37338105),CJ McCollum (37338156),312.374375,341.8456037894004,49300,100.00%,10000,149900.0%,10000,121.28,$5996.0,NYK 3,ATL 2,opp,1,fivehorizons,0,4611288239
Keaton Wallace (37338930),Devin Vassell (37338234),Amen Thompson (37338122),Brice Sensabaugh (37338383),Precious Achiuwa (37338518),Josh Giddey (37338141),Keldon Johnson (37338409),Nikola Jokic (37338012),276.61125,310.35117519286086,49100,100.00%,10000,74900.0%,0,114.36,$2996.0,SAS 2,ATL 1,opp,1,RoyalPain21,2946,4610916014
Vit Krejci (37338481),Garrison Mathews (37338609),Bogdan Bogdanovic (37338369),Precious Achiuwa (37338518),Alperen Sengun (37338065),Russell Westbrook (37338173),Giannis Antetokounmpo (37338014),Walker Kessler (37338183),270.42125,306.8732108803127,49700,100.00%,10000,49900.0%,0,140.25,$1996.0,ATL 3,NYK 1,opp,1,RoyalPain21,2947,4610916107
Dennis Schroder (37338285),Cole Anthony (37338216),Brice Sensabaugh (37338383),Precious Achiuwa (37338518),Walker Kessler (37338183),Jalen Green (37338162),Julius Randle (37338149),Ja Morant (37338082),264.32125,297.33603838369027,49500,100.00%,10000,31150.0%,0,67.34,$1246.0,UTA 2,GSW 1,opp,1,RoyalPain21,2948,4610916091
Jaden Hardy (37338402),Quentin Grimes (37338318),Bogdan Bogdanovic (37338369),Precious Achiuwa (37338518),Jonathan Isaac (37338510),Keyonte George (37338282),Paolo Banchero (37338047),Nikola Jokic (37338012),259.52125,296.4513089225071,48500,100.00%,10000,24900.0%,0,104.56,$996.0,DAL 2,ORL 2,opp,1,rsbathla,2949,4610883047
Keaton Wallace (37338930),Donte DiVincenzo (37338260),Bogdan Bogdanovic (37338369),Precious Achiuwa (37338518),Naz Reid (37338300),Amen Thompson (37338122),PJ Washington (37338176),Nikola Jokic (37338012),268.10125,300.63251576110815,49200,100.00%,10000,18650.0%,0,107.85,$746.0,ATL 2,MIN 2,opp,1,RoyalPain21,2951,4610916116
Jamal Murray (37338169),Quentin Grimes (37338318),Jaden McDaniels (37338396),Precious Achiuwa (37338518),Onyeka Okongwu (37338359),LaMelo Ball (37338029),Bogdan Bogdanovic (37338369),Kyrie Irving (37338040),212.37125,240.3268067467337,49000,100.00%,10000,18650.0%,0,89.19,$746.0,DAL 2,ATL 2,opp,1,RoyalPain21,2950,4610916100
Josh Giddey (37338141),Anthony Edwards (37338044),Brice Sensabaugh (37338383),Precious Achiuwa (37338518),Giannis Antetokounmpo (37338014),Keaton Wallace (37338930),Jonathan Isaac (37338510),Mark Williams (37338232),278.65125,316.1227852236848,49400,100.00%,10000,14900.0%,0,131.6,$596.0,CHI 1,MIN 1,opp,1,tomjk321,2954,4611006915
Ja Morant (37338082),Anthony Edwards (37338044),Keldon Johnson (37338409),Precious Achiuwa (37338518),Mark Williams (37338232),Bogdan Bogdanovic (37338369),Brice Sensabaugh (37338383),Paolo Banchero (37338047),266.90125000000006,302.98510445070764,50000,100.00%,10000,14900.0%,0,125.69999999999999,$596.0,MEM 1,MIN 1,opp,1,JaserD,2952,4610999390
Dennis Schroder (37338285),Coby White (37338195),Andrew Wiggins (37338228),Precious Achiuwa (37338518),Walker Kessler (37338183),Bogdan Bogdanovic (37338369),Brice Sensabaugh (37338383),Giannis Antetokounmpo (37338014),261.67125,296.11186921655656,49200,100.00%,10000,14900.0%,0,102.92999999999999,$596.0,GSW 2,UTA 2,opp,1,tomjk321,2953,4611006795
