PG,SG,SF,PF,C,G,F,UTIL,Fpts Proj,Field Fpts Proj,Ceiling,Salary,Win %,Top 10%,ROI%,Cash %,Own. Sum,Avg. Return,Stack1 Type,Stack2 Type,Lineup Type,Sim Dupes
KJ Simpson (38319544),Dennis Schroder (38319444),Harrison Barnes (38319681),Pascal Siakam (38319373),Jusuf Nurkic (38319623),Immanuel Quickley (38319383),Keldon Johnson (38319533),Domantas Sabonis (38319289),274.47,262.63,368.4599999999999,49600,0.15%,5.3%,293.2%,48.83%,123.24000000000001,$11.7,CHA 2,SAS 2,generated,1
KJ Simpson (38319544),Devin Booker (38319285),Jamison Battle (38319725),Tidjane Salaun (38319674),Jusuf Nurkic (38319623),Dennis Schroder (38319444),Tari Eason (38319462),Domantas Sabonis (38319289),282.97,270.9,370.80999999999995,49500,0.12%,6.13%,287.7%,60.75%,167.7,$11.5,CHA 3,PHX 1,generated,1
Anfernee Simons (38319426),Donovan Mitchell (38319302),Ja'Kobe Walter (38319586),Tidjane Salaun (38319674),Jusuf Nurkic (38319623),Stephon Castle (38319386),Tari Eason (38319462),Jalen Duren (38319381),279.75000000000006,274.55,374.27,49600,0.14%,5.55%,284.2%,56.09%,167.13,$11.4,CHA 2,POR 1,generated,1
Keyonte George (38319440),Donovan Mitchell (38319302),Ja'Kobe Walter (38319586),Tidjane Salaun (38319674),Jusuf Nurkic (38319623),Dennis Schroder (38319444),Jayson Tatum (38319278),Oscar Tshiebwe (38319613),278.99,268.16,372.87,50000,0.16%,5.3%,276.0%,55.07%,148.18,$11.0,UTA 2,CHA 2,generated,1
Collin Gillespie (38319579),Dennis Schroder (38319444),Ja'Kobe Walter (38319586),Pascal Siakam (38319373),Jusuf Nurkic (38319623),Darius Garland (38319349),Ausar Thompson (38319458),Kristaps Porzingis (38319343),277.8,270.71000000000004,370.6099999999999,49500,0.14%,5.57%,273.8%,53.12%,144.27,$11.0,DET 2,PHX 1,generated,1
Stephon Castle (38319386),Ja'Kobe Walter (38319586),Deni Avdija (38319298),Pascal Siakam (38319373),Jusuf Nurkic (38319623),Chris Paul (38319596),Sandro Mamukelashvili (38319706),Evan Mobley (38319319),277.48,269.56,374.99,49800,0.14%,5.54%,272.3%,52.79%,151.13,$10.9,SAS 3,TOR 1,generated,1
Tyrese Haliburton (38319311),Kevin Huerter (38319486),Jamison Battle (38319725),Pascal Siakam (38319373),Jusuf Nurkic (38319623),Dennis Schroder (38319444),Harrison Barnes (38319681),Alperen Sengun (38319306),274.27,268.43,366.1,49700,0.15%,4.99%,272.2%,48.83%,148.18,$10.9,IND 2,CHI 1,generated,1
Collin Gillespie (38319579),Dennis Schroder (38319444),Tari Eason (38319462),Pascal Siakam (38319373),Jusuf Nurkic (38319623),Chris Paul (38319596),Deni Avdija (38319298),Jarrett Allen (38319419),276.68,271.05,369.90000000000003,49500,0.14%,5.09%,269.6%,52.01%,155.19,$10.8,PHX 1,DET 1,generated,1
KJ Simpson (38319544),Malik Monk (38319403),Ausar Thompson (38319458),Pascal Siakam (38319373),Domantas Sabonis (38319289),Dennis Schroder (38319444),Jonathan Mogbo (38319664),Paul Reed (38319728),276.12,269.1,366.16999999999996,49900,0.15%,4.86%,265.3%,51.01%,120.47,$10.6,DET 3,SAC 2,generated,1
KJ Simpson (38319544),Anfernee Simons (38319426),Brice Sensabaugh (38319564),Deni Avdija (38319298),Jusuf Nurkic (38319623),Chris Paul (38319596),Ausar Thompson (38319458),Donovan Mitchell (38319302),285.53,277.66,375.90000000000003,49700,0.09%,6.12%,264.6%,64.71%,171.44,$10.6,CHA 2,POR 2,generated,1
Isaiah Collier (38319483),Donovan Mitchell (38319302),Jamison Battle (38319725),Pascal Siakam (38319373),Moussa Diabate (38319773),Dennis Schroder (38319444),Ausar Thompson (38319458),Jalen Duren (38319381),279.94,274.87,371.06999999999994,50000,0.12%,5.38%,264.1%,56.5%,153.87,$10.6,DET 3,UTA 1,generated,1
Chris Paul (38319596),Dennis Schroder (38319444),Ja'Kobe Walter (38319586),Evan Mobley (38319319),Jusuf Nurkic (38319623),Donovan Mitchell (38319302),Max Strus (38319608),Kristaps Porzingis (38319343),280.17,271.15999999999997,373.67999999999995,49900,0.14%,5.27%,264.1%,56.56%,153.47,$10.6,CLE 3,SAS 1,generated,1
Dennis Schroder (38319444),Donovan Mitchell (38319302),Ausar Thompson (38319458),Brice Sensabaugh (38319564),Jusuf Nurkic (38319623),Chris Paul (38319596),Jamison Battle (38319725),Jayson Tatum (38319278),284.29,275.71,375.98,49700,0.1%,5.96%,263.5%,62.85%,195.38,$10.5,DET 2,CLE 1,generated,1
Chris Paul (38319596),Dennis Schroder (38319444),Matisse Thybulle (38319671),Jalen Williams (38319345),Jusuf Nurkic (38319623),Donovan Mitchell (38319302),Deni Avdija (38319298),Oscar Tshiebwe (38319613),278.32,271.33,371.06,49900,0.14%,5.17%,260.5%,53.98%,155.18,$10.4,POR 2,SAS 1,generated,1
KJ Simpson (38319544),Donovan Mitchell (38319302),Tari Eason (38319462),Tidjane Salaun (38319674),Domantas Sabonis (38319289),Dennis Schroder (38319444),Jared Rhoden (38319974),Donovan Clingan (38319495),277.57,266.61,365.8,49600,0.15%,4.98%,259.5%,53.34%,112.09,$10.4,CHA 2,CLE 1,generated,1
T.J. McConnell (38319685),Anfernee Simons (38319426),Ausar Thompson (38319458),Jayson Tatum (38319278),Jusuf Nurkic (38319623),KJ Simpson (38319544),Ja'Kobe Walter (38319586),Evan Mobley (38319319),277.21000000000004,270.59000000000003,372.25,50000,0.13%,5.3%,258.9%,52.46%,142.88,$10.4,CHA 2,IND 1,generated,1
Malik Monk (38319403),Ja'Kobe Walter (38319586),Jamison Battle (38319725),Keldon Johnson (38319533),Jusuf Nurkic (38319623),Dennis Schroder (38319444),Evan Mobley (38319319),Domantas Sabonis (38319289),278.83,270.32,369.70000000000005,49800,0.11%,5.49%,256.3%,54.53%,150.22,$10.3,SAC 2,TOR 2,generated,1
Tyrese Haliburton (38319311),Ja'Kobe Walter (38319586),Brice Sensabaugh (38319564),Ausar Thompson (38319458),Jusuf Nurkic (38319623),Darius Garland (38319349),Kevin Huerter (38319486),Jalen Duren (38319381),275.6,274.21,366.98,49900,0.16%,4.66%,254.6%,50.5%,162.16000000000003,$10.2,DET 2,IND 1,generated,1
Malik Monk (38319403),Dennis Schroder (38319444),Jamison Battle (38319725),Pascal Siakam (38319373),Jusuf Nurkic (38319623),Donovan Mitchell (38319302),Jared Rhoden (38319974),Coby White (38319323),278.51,266.83,368.90999999999997,50000,0.12%,5.11%,250.6%,54.51%,143.19,$10.0,TOR 2,SAC 1,generated,1
Tyrese Haliburton (38319311),Stephon Castle (38319386),Ja'Kobe Walter (38319586),Pascal Siakam (38319373),Jusuf Nurkic (38319623),KJ Simpson (38319544),Kevin Huerter (38319486),Ausar Thompson (38319458),276.68,267.22999999999996,367.27,49600,0.13%,4.97%,246.6%,52.15%,134.83999999999997,$9.9,IND 2,CHA 2,generated,1
Darius Garland (38319349),Donovan Mitchell (38319302),Ausar Thompson (38319458),Patrick Williams (38319717),Jusuf Nurkic (38319623),Chris Paul (38319596),Sandro Mamukelashvili (38319706),Domantas Sabonis (38319289),277.99,271.19,374.93999999999994,49500,0.1%,5.32%,245.4%,53.31%,157.82999999999998,$9.8,CLE 2,SAS 2,generated,1
KJ Simpson (38319544),Dennis Schroder (38319444),Brice Sensabaugh (38319564),Jabari Walker (38319825),Domantas Sabonis (38319289),Donovan Mitchell (38319302),Jamison Battle (38319725),Jalen Duren (38319381),277.73,269.31,366.08,49700,0.13%,4.93%,243.9%,53.27%,138.82,$9.8,DET 2,CHA 1,generated,1
Dennis Schroder (38319444),Keyonte George (38319440),Jamison Battle (38319725),Jonathan Mogbo (38319664),Jusuf Nurkic (38319623),Anfernee Simons (38319426),Deni Avdija (38319298),Alperen Sengun (38319306),277.62,275.73999999999995,368.51,49900,0.11%,5.03%,242.7%,53.09%,169.13,$9.7,TOR 2,POR 2,generated,1
Dennis Schroder (38319444),Collin Sexton (38319491),Jamison Battle (38319725),Jayson Tatum (38319278),Jusuf Nurkic (38319623),Chris Paul (38319596),Ausar Thompson (38319458),Darius Garland (38319349),276.96,270.07,370.47,49600,0.13%,4.8%,240.2%,52.35%,181.55,$9.6,DET 2,UTA 1,generated,1
Shai Gilgeous-Alexander (38319275),Shaedon Sharpe (38319366),Ausar Thompson (38319458),Jared Rhoden (38319974),Jusuf Nurkic (38319623),Darius Garland (38319349),Jamison Battle (38319725),Donovan Clingan (38319495),272.42,271.75000000000006,365.64,50000,0.15%,4.39%,240.1%,46.24%,156.18,$9.6,POR 2,TOR 2,generated,1
Dennis Schroder (38319444),Donovan Mitchell (38319302),Jamison Battle (38319725),Ausar Thompson (38319458),Jusuf Nurkic (38319623),Anfernee Simons (38319426),Sandro Mamukelashvili (38319706),Deni Avdija (38319298),284.77000000000004,278.76,377.69999999999993,49500,0.07%,6.01%,239.3%,63.41%,182.54,$9.6,DET 2,POR 2,generated,1
Tyrese Haliburton (38319311),Dennis Schroder (38319444),Jamison Battle (38319725),Miles Bridges (38319308),Jusuf Nurkic (38319623),Anfernee Simons (38319426),Chet Holmgren (38319394),Paul Reed (38319728),273.97,275.49,369.14,49900,0.14%,4.65%,235.2%,48.15%,165.75,$9.4,DET 2,CHA 2,generated,1
Dennis Schroder (38319444),Donovan Mitchell (38319302),Ja'Kobe Walter (38319586),Kyle Filipowski (38319407),Jusuf Nurkic (38319623),Anfernee Simons (38319426),Jamison Battle (38319725),Darius Garland (38319349),282.42,274.15,372.47,49700,0.11%,5.12%,234.9%,60.21%,160.99,$9.4,CLE 2,TOR 2,generated,1
Tyrese Haliburton (38319311),Anfernee Simons (38319426),De'Andre Hunter (38319627),Tidjane Salaun (38319674),Jusuf Nurkic (38319623),Darius Garland (38319349),Jonathan Mogbo (38319664),Domantas Sabonis (38319289),274.04,269.2,366.67999999999995,49900,0.12%,4.68%,232.1%,48.25%,136.15,$9.3,CLE 2,CHA 2,generated,1
Tyrese Haliburton (38319311),Donovan Mitchell (38319302),Jamison Battle (38319725),Miles Bridges (38319308),Jusuf Nurkic (38319623),Chris Paul (38319596),Harrison Barnes (38319681),Ausar Thompson (38319458),278.33,270.90999999999997,370.91,49500,0.11%,4.99%,227.9%,54.31%,178.72,$9.1,CHA 2,SAS 2,generated,1
Blake Wesley (38319801),Ja'Kobe Walter (38319586),Deni Avdija (38319298),Pascal Siakam (38319373),Jusuf Nurkic (38319623),Stephon Castle (38319386),Ausar Thompson (38319458),Jalen Duren (38319381),275.96,272.41,370.8999999999999,49900,0.11%,5.07%,227.9%,50.89%,162.48,$9.1,SAS 2,DET 2,generated,1
Stephon Castle (38319386),Malik Beasley (38319469),Jamison Battle (38319725),Tari Eason (38319462),Jusuf Nurkic (38319623),Donovan Mitchell (38319302),Matas Buzelis (38319518),Jalen Duren (38319381),278.66,275.94,369.15,49700,0.09%,5.08%,222.5%,54.94%,174.18,$8.9,DET 2,SAS 1,generated,1
Donovan Mitchell (38319302),Stephon Castle (38319386),Brice Sensabaugh (38319564),Matas Buzelis (38319518),Jusuf Nurkic (38319623),Chris Paul (38319596),Ja'Kobe Walter (38319586),Domantas Sabonis (38319289),278.24,269.71,370.34000000000003,49800,0.1%,4.86%,219.6%,54.13%,152.88,$8.8,SAS 2,CLE 1,generated,1
Donovan Mitchell (38319302),Ja'Kobe Walter (38319586),Jamison Battle (38319725),Ausar Thompson (38319458),Oscar Tshiebwe (38319613),Shai Gilgeous-Alexander (38319275),Tari Eason (38319462),Jusuf Nurkic (38319623),276.59,276.48,374.12,49800,0.12%,4.62%,217.9%,51.89%,184.48,$8.7,TOR 2,CLE 1,generated,1
Donovan Mitchell (38319302),Coby White (38319323),Ausar Thompson (38319458),Jonathan Mogbo (38319664),Jusuf Nurkic (38319623),Anfernee Simons (38319426),Keldon Johnson (38319533),Donovan Clingan (38319495),277.13,272.93,369.63,49900,0.11%,4.52%,216.4%,52.77%,149.96,$8.7,POR 2,CLE 1,generated,1
KJ Simpson (38319544),Donovan Mitchell (38319302),Harrison Barnes (38319681),Kyle Filipowski (38319407),Jusuf Nurkic (38319623),Dennis Schroder (38319444),Evan Mobley (38319319),Matas Buzelis (38319518),279.84,272.2,368.65,49900,0.08%,4.99%,216.2%,56.4%,138.13,$8.6,CHA 2,CLE 2,generated,1
T.J. McConnell (38319685),Donovan Mitchell (38319302),Coby White (38319323),Pascal Siakam (38319373),Jusuf Nurkic (38319623),Chris Paul (38319596),Sandro Mamukelashvili (38319706),Darius Garland (38319349),272.03,263.45,371.90999999999997,49600,0.13%,4.32%,214.5%,46.23%,134.82999999999998,$8.6,IND 2,CLE 2,generated,1
Dennis Schroder (38319444),Shaedon Sharpe (38319366),Ausar Thompson (38319458),Pascal Siakam (38319373),Jusuf Nurkic (38319623),Kevin Huerter (38319486),Sandro Mamukelashvili (38319706),Kristaps Porzingis (38319343),274.85,271.44,366.52,49800,0.12%,4.53%,213.2%,49.34%,141.67000000000002,$8.5,DET 2,POR 1,generated,1
Stephon Castle (38319386),Ja'Kobe Walter (38319586),Jamison Battle (38319725),Ausar Thompson (38319458),Jusuf Nurkic (38319623),Chris Paul (38319596),Jayson Tatum (38319278),Evan Mobley (38319319),278.82,272.61,372.11,49900,0.08%,5.03%,212.8%,55.23%,182.25,$8.5,SAS 2,TOR 2,generated,1
KJ Simpson (38319544),Donovan Mitchell (38319302),Ja'Kobe Walter (38319586),Sandro Mamukelashvili (38319706),Jusuf Nurkic (38319623),Jalen Green (38319357),Jalen Williams (38319345),Jalen Duren (38319381),273.92,271.2,370.28999999999996,50000,0.1%,4.7%,212.8%,48.65%,155.26,$8.5,CHA 2,CLE 1,generated,1
KJ Simpson (38319544),Donovan Mitchell (38319302),Jamison Battle (38319725),Evan Mobley (38319319),Jusuf Nurkic (38319623),Dennis Schroder (38319444),Isaac Okoro (38319839),Deni Avdija (38319298),283.94,272.57,372.20000000000005,49700,0.04%,5.65%,210.5%,62.4%,153.18,$8.4,CLE 3,CHA 2,generated,1
Collin Gillespie (38319579),Dennis Schroder (38319444),Ausar Thompson (38319458),Miles Bridges (38319308),Jusuf Nurkic (38319623),Anfernee Simons (38319426),Sandro Mamukelashvili (38319706),Evan Mobley (38319319),279.0400000000001,272.18,373.22,49600,0.08%,4.94%,207.9%,54.97%,150.68,$8.3,DET 2,CHA 2,generated,1
Malik Monk (38319403),Devin Booker (38319285),Ausar Thompson (38319458),Keldon Johnson (38319533),Jusuf Nurkic (38319623),KJ Simpson (38319544),Tari Eason (38319462),Donovan Clingan (38319495),275.15999999999997,266.7,364.73,49800,0.12%,4.16%,207.1%,50.12%,136.48000000000002,$8.3,CHA 2,SAC 1,generated,1
KJ Simpson (38319544),Shaedon Sharpe (38319366),Brice Sensabaugh (38319564),Ausar Thompson (38319458),Domantas Sabonis (38319289),Chris Paul (38319596),Evan Mobley (38319319),Bismack Biyombo (38319799),276.21,269.89000000000004,361.57,49800,0.1%,4.38%,206.2%,51.51%,134.15,$8.2,SAS 2,CHA 1,generated,1
KJ Simpson (38319544),Ja'Kobe Walter (38319586),Malik Beasley (38319469),Brice Sensabaugh (38319564),Jusuf Nurkic (38319623),Anfernee Simons (38319426),Deni Avdija (38319298),Alperen Sengun (38319306),276.46,270.28999999999996,364.0,49600,0.1%,4.37%,205.1%,51.74%,133.32,$8.2,CHA 2,POR 2,generated,1
KJ Simpson (38319544),Anfernee Simons (38319426),Ausar Thompson (38319458),Evan Mobley (38319319),Jusuf Nurkic (38319623),Coby White (38319323),Sandro Mamukelashvili (38319706),Myles Turner (38319451),274.32,268.21000000000004,367.90999999999997,49500,0.1%,4.43%,204.6%,48.77%,135.38,$8.2,CHA 2,POR 1,generated,1
KJ Simpson (38319544),Dalen Terry (38319736),Jayson Tatum (38319278),Sandro Mamukelashvili (38319706),Jusuf Nurkic (38319623),Donovan Mitchell (38319302),De'Andre Hunter (38319627),Alperen Sengun (38319306),270.28999999999996,264.06,368.18,50000,0.15%,4.06%,204.5%,43.75%,124.28999999999999,$8.2,CHA 2,CLE 2,generated,1
Isaiah Collier (38319483),Dennis Schroder (38319444),Deni Avdija (38319298),Evan Mobley (38319319),Oscar Tshiebwe (38319613),Anfernee Simons (38319426),Harrison Barnes (38319681),Jusuf Nurkic (38319623),277.98,271.93,367.82,49600,0.1%,4.71%,204.4%,53.2%,141.88,$8.2,UTA 2,POR 2,generated,1
KJ Simpson (38319544),Jaylen Brown (38319333),Ausar Thompson (38319458),Tidjane Salaun (38319674),Jusuf Nurkic (38319623),Tyrese Haliburton (38319311),Miles Bridges (38319308),Orlando Robinson (38319625),271.43,260.66999999999996,364.14000000000004,49900,0.14%,4.01%,204.4%,45.07%,126.69000000000001,$8.2,CHA 4,BOS 1,generated,1
Donovan Mitchell (38319302),Dennis Schroder (38319444),Jamison Battle (38319725),Tidjane Salaun (38319674),Jusuf Nurkic (38319623),Stephon Castle (38319386),Matas Buzelis (38319518),Deni Avdija (38319298),280.58000000000004,272.16,368.14,49600,0.08%,4.85%,202.6%,57.63%,160.2,$8.1,CHA 2,CLE 1,generated,1
Dennis Schroder (38319444),Donovan Mitchell (38319302),Ausar Thompson (38319458),Kyle Filipowski (38319407),Jusuf Nurkic (38319623),Anfernee Simons (38319426),Tari Eason (38319462),Jonathan Mogbo (38319664),281.71,280.02000000000004,373.0199999999999,50000,0.09%,4.68%,201.2%,59.4%,171.59,$8.0,DET 2,CLE 1,generated,1
Tyrese Haliburton (38319311),Donovan Mitchell (38319302),Ja'Kobe Walter (38319586),Tidjane Salaun (38319674),Jusuf Nurkic (38319623),Chris Paul (38319596),Sandro Mamukelashvili (38319706),Jayson Tatum (38319278),274.90999999999997,265.15,372.42999999999995,49800,0.09%,4.7%,200.0%,49.53%,157.47,$8.0,CHA 2,SAS 2,generated,1
KJ Simpson (38319544),Jalen Green (38319357),Ausar Thompson (38319458),Pascal Siakam (38319373),Jusuf Nurkic (38319623),Chris Paul (38319596),Tidjane Salaun (38319674),Jayson Tatum (38319278),275.77,268.89,367.87,50000,0.11%,4.25%,199.6%,51.14%,155.58,$8.0,CHA 3,HOU 1,generated,1
KJ Simpson (38319544),Kevin Huerter (38319486),Ausar Thompson (38319458),Evan Mobley (38319319),Jusuf Nurkic (38319623),Donovan Mitchell (38319302),Harrison Barnes (38319681),Anfernee Simons (38319426),281.14,274.4,370.51,49800,0.07%,5.02%,199.0%,58.14%,146.65,$8.0,CHA 2,CLE 2,generated,1
KJ Simpson (38319544),Devin Booker (38319285),Jamison Battle (38319725),Sandro Mamukelashvili (38319706),Jusuf Nurkic (38319623),Collin Gillespie (38319579),Deni Avdija (38319298),Donovan Mitchell (38319302),279.01,267.09,370.23,49800,0.07%,4.68%,198.8%,55.14%,153.43,$8.0,CHA 2,PHX 2,generated,1
KJ Simpson (38319544),Dennis Schroder (38319444),Ja'Kobe Walter (38319586),Miles Bridges (38319308),Donovan Clingan (38319495),Chris Paul (38319596),Matas Buzelis (38319518),Donovan Mitchell (38319302),278.59,267.66,364.77,49600,0.09%,4.32%,198.5%,55.15%,131.54000000000002,$7.9,CHA 2,DET 1,generated,1
KJ Simpson (38319544),Collin Gillespie (38319579),Jamison Battle (38319725),Pascal Siakam (38319373),Jusuf Nurkic (38319623),Shaedon Sharpe (38319366),Jalen Williams (38319345),Miles Bridges (38319308),273.11,264.82000000000005,361.95,49600,0.11%,4.2%,196.7%,47.33%,132.07,$7.9,CHA 3,PHX 1,generated,1
T.J. McConnell (38319685),Dennis Schroder (38319444),Brice Sensabaugh (38319564),Evan Mobley (38319319),Jusuf Nurkic (38319623),Chris Paul (38319596),Ausar Thompson (38319458),Shai Gilgeous-Alexander (38319275),274.3,271.73,372.11,50000,0.1%,4.34%,195.2%,49.0%,165.1,$7.8,DET 2,IND 1,generated,1
Immanuel Quickley (38319383),Donovan Mitchell (38319302),Jamison Battle (38319725),Pascal Siakam (38319373),Paul Reed (38319728),Anfernee Simons (38319426),Matas Buzelis (38319518),Donovan Clingan (38319495),268.81,261.07000000000005,363.14,49500,0.15%,3.68%,194.9%,42.49%,108.71000000000001,$7.8,TOR 2,POR 2,generated,1
Donovan Mitchell (38319302),Ja'Kobe Walter (38319586),Jamison Battle (38319725),Miles Bridges (38319308),Jusuf Nurkic (38319623),Anfernee Simons (38319426),Tari Eason (38319462),Ausar Thompson (38319458),281.35,276.66999999999996,373.38000000000005,49700,0.08%,4.82%,194.3%,58.78%,175.88,$7.8,TOR 2,CHA 2,generated,1
Anfernee Simons (38319426),Dennis Schroder (38319444),Ja'Kobe Walter (38319586),Jayson Tatum (38319278),Jusuf Nurkic (38319623),Kevin Huerter (38319486),Sandro Mamukelashvili (38319706),Jalen Duren (38319381),276.22,273.29,370.21999999999997,49800,0.09%,4.2%,193.9%,51.49%,173.22,$7.8,DET 2,POR 1,generated,1
