PG,SG,SF,PF,C,G,F,UTIL,Fpts Proj,Field Fpts Proj,Ceiling,Salary,Win %,Top 10%,ROI%,Cash %,Own. Sum,Avg. Return,Stack1 Type,Stack2 Type,Lineup Type,Sim Dupes
AJ Green (37732595),Miles McBride (37732430),RJ Barrett (37732209),Giannis Antetokounmpo (37732118),Wendell Carter Jr. (37732434),Max Christie (37732300),Ausar Thompson (37732322),Zion Williamson (37732152),273.71,263.76,367.68000000000006,49900,0.1%,6.26%,449.7%,47.0%,152.49,$18.0,MIL 2,NYK 1,generated,1
Ryan Rollins (37732555),AJ Green (37732595),RJ Barrett (37732209),Paolo Banchero (37732172),Wendell Carter Jr. (37732434),De'Aaron Fox (37732175),Evan Mobley (37732159),Jarrett Allen (37732242),280.64,273.84000000000003,370.92,50000,0.1%,6.05%,432.9%,56.17%,192.23,$17.3,MIL 2,ORL 2,generated,1
Miles McBride (37732430),AJ Green (37732595),RJ Barrett (37732209),PJ Washington (37732214),Wendell Carter Jr. (37732434),De'Aaron Fox (37732175),Zion Williamson (37732152),Jarrett Allen (37732242),278.94,269.94,366.13000000000005,49700,0.11%,5.77%,393.5%,53.41%,158.89999999999998,$15.7,NYK 1,MIL 1,generated,1
Ryan Rollins (37732555),Miles McBride (37732430),Klay Thompson (37732289),Giannis Antetokounmpo (37732118),Wendell Carter Jr. (37732434),De'Aaron Fox (37732175),Max Christie (37732300),Jalen Duren (37732240),269.33,262.99,362.53000000000003,49600,0.09%,4.96%,371.9%,42.28%,169.43,$14.9,MIL 2,DAL 2,generated,1
AJ Green (37732595),Cole Anthony (37732343),Zion Williamson (37732152),Giannis Antetokounmpo (37732118),Jalen Duren (37732240),Ryan Rollins (37732555),Naji Marshall (37732278),Max Christie (37732300),268.51,263.27,367.23999999999995,49900,0.08%,5.05%,359.5%,41.48%,151.27,$14.4,MIL 3,DAL 2,generated,1
AJ Green (37732595),CJ McCollum (37732187),RJ Barrett (37732209),Giannis Antetokounmpo (37732118),Wendell Carter Jr. (37732434),Ryan Rollins (37732555),Ausar Thompson (37732322),Jalen Duren (37732240),270.05,262.68,367.36999999999995,50000,0.1%,4.93%,347.3%,42.72%,169.57999999999998,$13.9,MIL 3,DET 2,generated,1
Ryan Rollins (37732555),Cole Anthony (37732343),Devin Vassell (37732269),Giannis Antetokounmpo (37732118),Wendell Carter Jr. (37732434),Max Christie (37732300),PJ Washington (37732214),Jalen Duren (37732240),272.35,269.95,367.12999999999994,49800,0.08%,5.25%,338.9%,45.26%,201.07999999999998,$13.6,MIL 2,ORL 2,generated,1
AJ Green (37732595),Kevin Porter Jr. (37732454),Zion Williamson (37732152),Paolo Banchero (37732172),Karl-Anthony Towns (37732130),Ryan Rollins (37732555),Max Christie (37732300),Jalen Duren (37732240),275.99,278.87,368.76,49900,0.06%,5.59%,331.7%,49.6%,179.34,$13.3,MIL 3,NOP 1,generated,1
Ryan Rollins (37732555),AJ Green (37732595),Scottie Barnes (37732138),Naji Marshall (37732278),Alexandre Sarr (37732282),RJ Barrett (37732209),Zion Williamson (37732152),Jalen Duren (37732240),272.02,264.16,364.88000000000005,49900,0.09%,4.48%,325.2%,44.53%,127.93,$13.0,MIL 2,TOR 2,generated,1
Ryan Rollins (37732555),AJ Green (37732595),Devin Vassell (37732269),Paolo Banchero (37732172),Bam Adebayo (37732183),Max Christie (37732300),Zion Williamson (37732152),Jalen Duren (37732240),278.74,275.99,368.27,50000,0.06%,5.71%,321.9%,53.62%,171.32999999999998,$12.9,MIL 2,SAS 1,generated,1
