Player,Position,Team,Cash%,Win%,Top1%,Sim. Own%,Proj. Own%,Avg. Return
jaylen brown,SF/SG/G/F/UTIL,BOS,25.56%,0.01%,1.06%,28.62%,17.2%,$-0.37
bam adebayo,C/PF/F/UTIL,MIA,24.04%,0.01%,1.03%,9.32%,6.85%,$-0.37
obi toppin,C/PF/F/UTIL,IND,23.65%,0.01%,1.03%,10.29%,7.19%,$-0.41
malik monk,PG/SG/G/UTIL,SAC,24.5%,0.01%,1.03%,14.38%,10.37%,$-0.42
aaron nesmith,SF/SG/G/F/UTIL,IND,23.82%,0.01%,1.02%,9.37%,4.98%,$-0.43
tyrese haliburton,PG/G/UTIL,IND,22.46%,0.01%,0.96%,3.87%,4.5%,$-0.5
russell westbrook,PG/G/UTIL,DEN,23.83%,0.01%,0.99%,12.77%,16.64%,$-0.51
jalen brunson,PG/G/UTIL,NYK,23.63%,0.01%,0.98%,10.02%,12.26%,$-0.51
nick smith jr.,SF/SG/G/F/UTIL,CHA,24.17%,0.01%,0.99%,16.75%,8.76%,$-0.52
keegan murray,PF/F/UTIL,SAC,24.63%,0.01%,0.99%,10.74%,10.62%,$-0.53
patrick williams,PF/F/UTIL,CHI,23.17%,0.01%,0.96%,6.2%,6.11%,$-0.56
karl-anthony towns,C/UTIL,NYK,22.4%,0.01%,0.96%,7.66%,16.66%,$-0.56
daniel gafford,C/UTIL,DAL,22.43%,0.01%,0.91%,3.57%,6.67%,$-0.57
demar derozan,SF/F/UTIL,SAC,23.89%,0.01%,0.95%,8.92%,9.81%,$-0.57
jaylon tyson,SF/SG/G/F/UTIL,CLE,23.05%,0.01%,0.91%,0.32%,0.16%,$-0.57
kevin porter jr.,PG/G/UTIL,LAC,22.43%,0.01%,0.94%,6.71%,8.4%,$-0.58
ausar thompson,PF/SF/F/UTIL,DET,22.97%,0.01%,0.94%,13.22%,8.87%,$-0.61
kyle kuzma,PF/F/UTIL,WAS,22.64%,0.01%,0.91%,2.92%,2.67%,$-0.61
pj washington,PF/F/UTIL,DAL,23.68%,0.01%,0.93%,3.73%,3.46%,$-0.62
jordan poole,PG/G/UTIL,WAS,21.96%,0.01%,0.89%,4.48%,5.44%,$-0.64
de'aaron fox,PG/G/UTIL,SAC,23.44%,0.01%,0.91%,14.3%,19.53%,$-0.66
jamal murray,PG/SG/G/UTIL,DEN,22.66%,0.01%,0.89%,6.18%,4.37%,$-0.7
justin edwards,PF/SF/F/UTIL,PHI,22.93%,0.01%,0.89%,2.88%,1.9%,$-0.7
michael porter jr.,PF/SF/F/UTIL,DEN,22.29%,0.01%,0.88%,6.16%,4.11%,$-0.73
zion williamson,PF/F/UTIL,NOP,19.3%,0.01%,0.86%,4.47%,4.63%,$-0.74
day'ron sharpe,C/UTIL,BKN,21.02%,0.01%,0.82%,1.27%,2.69%,$-0.74
jamal shead,PG/G/UTIL,TOR,21.87%,0.01%,0.87%,2.41%,3.02%,$-0.75
jayson tatum,PF/SF/F/UTIL,BOS,22.73%,0.01%,0.87%,22.39%,19.04%,$-0.77
craig porter jr.,PG/G/UTIL,CLE,21.91%,0.01%,0.86%,7.86%,9.28%,$-0.77
georges niang,PF/SF/F/UTIL,CLE,22.34%,0.01%,0.87%,6.22%,4.28%,$-0.77
davion mitchell,PG/SG/G/UTIL,TOR,22.77%,0.01%,0.85%,10.43%,7.21%,$-0.81
kristaps porzingis,C/UTIL,BOS,21.95%,0.01%,0.83%,10.54%,19.21%,$-0.81
isaiah wong,PG/SG/G/UTIL,CHA,21.33%,0.01%,0.84%,6.16%,3.91%,$-0.81
christian braun,SF/SG/G/F/UTIL,DEN,21.89%,0.01%,0.85%,3.78%,1.93%,$-0.81
nikola jovic,C/PF/F/UTIL,MIA,22.22%,0.01%,0.83%,5.87%,4.09%,$-0.83
josh hart,PF/SF/F/UTIL,NYK,22.61%,0.01%,0.83%,5.34%,3.8%,$-0.84
ayo dosunmu,PG/SG/G/UTIL,CHI,21.83%,0.01%,0.8%,2.84%,1.89%,$-0.86
aaron gordon,PF/F/UTIL,DEN,21.15%,0.01%,0.8%,2.51%,2.57%,$-0.87
brandon boston jr.,SF/SG/G/F/UTIL,NOP,21.01%,0.01%,0.83%,0.55%,0.27%,$-0.87
ochai agbaji,PF/SF/F/UTIL,TOR,21.39%,0.01%,0.82%,3.46%,2.12%,$-0.88
ivica zubac,C/UTIL,LAC,20.58%,0.01%,0.76%,1.66%,2.93%,$-0.88
thomas bryant,C/UTIL,IND,20.98%,0.01%,0.8%,1.64%,2.77%,$-0.89
victor wembanyama,C/UTIL,SAS,20.87%,0.01%,0.82%,10.37%,9.9%,$-0.9
dejounte murray,PG/G/UTIL,NOP,20.98%,0.01%,0.77%,2.45%,3.01%,$-0.91
kyshawn george,PF/SF/F/UTIL,WAS,22.15%,0.01%,0.81%,12.93%,8.7%,$-0.92
quentin grimes,SF/F/UTIL,DAL,21.37%,0.01%,0.81%,2.91%,3.07%,$-0.92
corey kispert,SF/SG/G/F/UTIL,WAS,21.51%,0.01%,0.81%,5.36%,2.62%,$-0.92
vasilije micic,PG/G/UTIL,CHA,21.98%,0.01%,0.78%,4.45%,5.42%,$-0.93
derrick jones jr.,PF/F/UTIL,LAC,21.74%,0.01%,0.78%,2.34%,2.26%,$-0.93
d'angelo russell,PG/SG/G/UTIL,BKN,20.27%,0.01%,0.76%,3.63%,2.38%,$-0.96
payton pritchard,PG/SG/G/UTIL,BOS,20.66%,0.01%,0.72%,7.03%,4.45%,$-1.07
bilal coulibaly,SF/SG/G/F/UTIL,WAS,21.15%,0.0%,0.72%,5.54%,2.66%,$-1.07
devin vassell,SF/SG/G/F/UTIL,SAS,21.12%,0.0%,0.71%,7.28%,3.83%,$-1.08
kel'el ware,C/UTIL,MIA,20.84%,0.01%,0.69%,3.75%,6.85%,$-1.08
tim hardaway jr.,SF/SG/G/F/UTIL,DET,20.83%,0.0%,0.71%,4.16%,2.13%,$-1.12
guerschon yabusele,C/PF/F/UTIL,PHI,20.43%,0.0%,0.69%,1.42%,0.98%,$-1.12
harrison barnes,PF/SF/F/UTIL,SAS,21.34%,0.0%,0.73%,0.39%,0.25%,$-1.14
josh giddey,PG/G/UTIL,CHI,19.52%,0.01%,0.65%,1.83%,2.75%,$-1.16
duncan robinson,SG/G/UTIL,MIA,20.35%,0.0%,0.69%,3.94%,3.34%,$-1.16
jalen smith,C/UTIL,CHI,21.39%,0.0%,0.68%,0.09%,0.19%,$-1.16
chris paul,PG/G/UTIL,SAS,20.28%,0.0%,0.68%,3.89%,4.69%,$-1.17
keon ellis,SG/G/UTIL,SAC,20.33%,0.0%,0.7%,0.77%,0.67%,$-1.17
coby white,PG/SG/G/UTIL,CHI,19.47%,0.0%,0.66%,5.13%,3.21%,$-1.19
daquan jeffries,PF/F/UTIL,CHA,20.22%,0.0%,0.66%,0.51%,0.5%,$-1.2
lonzo ball,PG/G/UTIL,CHI,19.63%,0.0%,0.65%,4.05%,4.79%,$-1.21
tobias harris,PF/F/UTIL,DET,20.43%,0.0%,0.64%,5.42%,5.19%,$-1.23
malik beasley,SG/G/UTIL,DET,19.78%,0.0%,0.66%,1.88%,1.66%,$-1.23
kawhi leonard,PF/SF/F/UTIL,LAC,18.51%,0.01%,0.65%,3.15%,2.04%,$-1.24
stephon castle,PG/SG/G/UTIL,SAS,19.19%,0.0%,0.64%,2.82%,1.85%,$-1.24
ziaire williams,SF/F/UTIL,BKN,19.67%,0.0%,0.63%,0.87%,0.9%,$-1.24
dru smith,PG/G/UTIL,MIA,16.76%,0.0%,0.67%,0.01%,0.03%,$-1.24
tosan evbuomwan,PF/SF/F/UTIL,BKN,19.03%,0.0%,0.64%,1.51%,0.82%,$-1.25
trey murphy iii,SF/SG/G/F/UTIL,NOP,20.41%,0.0%,0.63%,4.4%,2.56%,$-1.25
carlton carrington,PG/SG/G/UTIL,WAS,19.41%,0.0%,0.66%,2.19%,1.58%,$-1.25
cj mccollum,PG/SG/G/UTIL,NOP,19.64%,0.0%,0.62%,2.19%,1.48%,$-1.27
tyler herro,PG/G/UTIL,MIA,19.13%,0.0%,0.63%,1.61%,1.77%,$-1.27
keon johnson,PG/SG/G/UTIL,BKN,19.07%,0.0%,0.62%,2.11%,1.28%,$-1.27
peyton watson,PF/F/UTIL,DEN,20.23%,0.0%,0.64%,0.45%,0.49%,$-1.27
ricky council iv,PF/SF/F/UTIL,PHI,18.66%,0.0%,0.64%,1.37%,0.94%,$-1.28
jrue holiday,PG/SG/G/UTIL,BOS,19.68%,0.0%,0.62%,5.92%,4.28%,$-1.29
og anunoby,PF/SF/F/UTIL,NYK,18.84%,0.0%,0.6%,1.84%,1.37%,$-1.34
keldon johnson,PF/SF/F/UTIL,SAS,18.44%,0.0%,0.61%,0.96%,0.63%,$-1.35
isaiah stewart,C/UTIL,DET,19.36%,0.0%,0.6%,0.72%,1.67%,$-1.35
eric gordon,SG/G/UTIL,PHI,19.9%,0.0%,0.58%,0.95%,0.9%,$-1.37
seth curry,SG/G/UTIL,CHA,18.07%,0.0%,0.58%,0.75%,0.66%,$-1.38
kyrie irving,PG/SG/G/UTIL,DAL,18.9%,0.0%,0.57%,3.7%,2.69%,$-1.38
james harden,PG/G/UTIL,LAC,17.27%,0.0%,0.56%,2.99%,4.74%,$-1.39
spencer dinwiddie,PG/SG/G/UTIL,DAL,18.87%,0.0%,0.57%,3.1%,2.04%,$-1.4
derrick white,PG/SG/G/UTIL,BOS,18.81%,0.0%,0.55%,4.1%,2.64%,$-1.42
jeremy sochan,PF/F/UTIL,SAS,17.92%,0.0%,0.55%,1.14%,1.01%,$-1.42
neemias queta,C/UTIL,BOS,21.44%,0.0%,0.56%,0.04%,0.1%,$-1.43
precious achiuwa,C/PF/F/UTIL,NYK,19.8%,0.0%,0.54%,0.22%,0.19%,$-1.43
jaime jaquez jr.,SF/SG/G/F/UTIL,MIA,18.27%,0.0%,0.55%,4.05%,1.94%,$-1.44
miles mcbride,PG/SG/G/UTIL,NYK,18.26%,0.0%,0.6%,0.09%,0.03%,$-1.49
mikal bridges,SF/SG/G/F/UTIL,NYK,17.99%,0.0%,0.53%,0.79%,0.42%,$-1.5
terance mann,SF/SG/G/F/UTIL,LAC,19.05%,0.0%,0.55%,0.15%,0.1%,$-1.52
trey lyles,C/PF/F/UTIL,SAC,17.95%,0.0%,0.51%,0.27%,0.15%,$-1.52
nic claxton,C/UTIL,BKN,16.69%,0.0%,0.51%,0.66%,1.12%,$-1.53
jose alvarado,PG/G/UTIL,NOP,17.31%,0.0%,0.53%,0.26%,0.43%,$-1.54
terry rozier,PG/SG/G/UTIL,MIA,17.46%,0.0%,0.5%,1.46%,0.98%,$-1.55
ben simmons,PG/G/UTIL,BKN,16.04%,0.0%,0.51%,1.14%,1.29%,$-1.57
amir coffey,PF/SF/F/UTIL,LAC,17.49%,0.0%,0.49%,1.16%,0.75%,$-1.57
ronald holland ii,PF/SF/F/UTIL,DET,17.98%,0.0%,0.48%,0.18%,0.1%,$-1.57
haywood highsmith,PF/SF/F/UTIL,MIA,17.23%,0.0%,0.5%,0.17%,0.1%,$-1.58
justin champagnie,PF/SF/F/UTIL,WAS,16.8%,0.0%,0.51%,0.23%,0.1%,$-1.59
julian champagnie,SF/SG/G/F/UTIL,SAS,17.8%,0.0%,0.5%,0.18%,0.1%,$-1.59
klay thompson,SF/SG/G/F/UTIL,DAL,17.67%,0.0%,0.47%,1.21%,0.64%,$-1.6
jalen wilson,PF/SF/F/UTIL,BKN,16.62%,0.0%,0.46%,0.17%,0.1%,$-1.61
kyle lowry,PG/SG/G/UTIL,PHI,17.0%,0.0%,0.46%,0.19%,0.1%,$-1.62
julian strawther,SF/SG/G/F/UTIL,DEN,17.94%,0.0%,0.45%,0.23%,0.14%,$-1.63
norman powell,SF/SG/G/F/UTIL,LAC,16.25%,0.0%,0.41%,1.29%,0.68%,$-1.72
pete nance,C/UTIL,PHI,17.63%,0.0%,0.27%,0.01%,0.03%,$-1.72
matas buzelis,PF/SF/F/UTIL,CHI,15.71%,0.0%,0.45%,0.2%,0.1%,$-1.75
cameron payne,PG/SG/G/UTIL,NYK,16.79%,0.0%,0.42%,0.14%,0.1%,$-1.76
richaun holmes,C/UTIL,WAS,17.56%,0.0%,0.38%,0.11%,0.1%,$-1.77
olivier-maxence prosper,PF/F/UTIL,DAL,16.33%,0.0%,0.39%,0.17%,0.1%,$-1.81
jeremiah robinson-earl,C/PF/F/UTIL,NOP,14.96%,0.0%,0.41%,0.18%,0.1%,$-1.82
luke kornet,C/UTIL,BOS,16.4%,0.0%,0.34%,0.07%,0.24%,$-1.82
marcus sasser,PG/SG/G/UTIL,DET,15.59%,0.0%,0.37%,0.13%,0.1%,$-1.86
jaden hardy,PG/SG/G/UTIL,DAL,14.77%,0.0%,0.33%,0.17%,0.1%,$-1.91
emanuel miller,PF/F/UTIL,CHI,17.75%,0.0%,0.31%,0.04%,0.03%,$-1.92
yves missi,C/UTIL,NOP,14.45%,0.0%,0.32%,0.63%,1.21%,$-1.93
tristan vukcevic,C/UTIL,WAS,15.09%,0.0%,0.28%,0.07%,0.1%,$-1.94
de'anthony melton,PG/G/UTIL,BKN,14.47%,0.0%,0.22%,0.01%,0.03%,$-1.94
kj martin,SF/F/UTIL,PHI,12.93%,0.0%,0.24%,0.03%,0.03%,$-1.95
deandre jordan,C/UTIL,DEN,14.36%,0.0%,0.29%,0.07%,0.1%,$-1.96
taj gibson,C/UTIL,CHA,16.16%,0.0%,0.25%,0.05%,0.1%,$-1.97
sam hauser,PF/SF/F/UTIL,BOS,14.55%,0.0%,0.23%,0.08%,0.03%,$-2.0
josh christopher,PG/G/UTIL,MIA,13.13%,0.0%,0.2%,0.02%,0.03%,$-2.0
johnny furphy,SF/SG/G/F/UTIL,IND,14.65%,0.0%,0.29%,0.22%,0.1%,$-2.01
isaiah stevens,PG/G/UTIL,MIA,13.89%,0.0%,0.14%,0.02%,0.03%,$-2.03
nicolas batum,C/PF/F/UTIL,LAC,13.55%,0.0%,0.26%,0.17%,0.1%,$-2.06
devin carter,PG/SG/G/UTIL,SAC,13.73%,0.0%,0.28%,0.15%,0.1%,$-2.07
ja'kobe walter,SF/SG/G/F/UTIL,TOR,13.14%,0.0%,0.28%,0.27%,0.1%,$-2.08
kylor kelley,C/UTIL,DAL,12.08%,0.0%,0.28%,0.05%,0.1%,$-2.1
emoni bates,PG/G/UTIL,CLE,12.57%,0.0%,0.23%,0.08%,0.1%,$-2.11
kris dunn,SG/G/UTIL,LAC,11.92%,0.0%,0.2%,0.03%,0.03%,$-2.12
simone fontecchio,PF/F/UTIL,DET,14.36%,0.0%,0.22%,0.08%,0.1%,$-2.14
dalen terry,SF/F/UTIL,CHI,12.47%,0.0%,0.24%,0.15%,0.1%,$-2.14
julian phillips,PF/F/UTIL,CHI,12.0%,0.0%,0.21%,0.13%,0.1%,$-2.15
torrey craig,PF/F/UTIL,CHI,11.58%,0.0%,0.18%,0.03%,0.03%,$-2.15
markieff morris,C/UTIL,DAL,11.92%,0.0%,0.11%,0.02%,0.03%,$-2.17
adem bona,C/UTIL,PHI,14.28%,0.0%,0.22%,0.03%,0.1%,$-2.18
javonte green,PF/SF/F/UTIL,NOP,12.02%,0.0%,0.19%,0.19%,0.09%,$-2.2
naji marshall,PF/SF/F/UTIL,DAL,11.93%,0.0%,0.23%,0.19%,0.1%,$-2.2
jeff dowtin,PG/SG/G/UTIL,PHI,12.08%,0.0%,0.24%,0.16%,0.1%,$-2.2
reggie jackson,PG/G/UTIL,PHI,12.45%,0.0%,0.19%,0.09%,0.1%,$-2.2
luke travers,SF/F/UTIL,CLE,10.74%,0.0%,0.13%,0.03%,0.03%,$-2.21
landry shamet,SF/SG/G/F/UTIL,NYK,11.92%,0.0%,0.19%,0.18%,0.1%,$-2.22
jordan walsh,SF/F/UTIL,BOS,12.24%,0.0%,0.18%,0.1%,0.1%,$-2.22
bones hyland,PG/G/UTIL,LAC,10.76%,0.0%,0.14%,0.01%,0.03%,$-2.23
kessler edwards,PF/SF/F/UTIL,DAL,12.1%,0.0%,0.19%,0.15%,0.1%,$-2.24
ulrich chomche,C/UTIL,TOR,9.85%,0.0%,0.21%,0.03%,0.03%,$-2.24
kevin huerter,SF/SG/G/F/UTIL,SAC,11.59%,0.0%,0.19%,0.2%,0.1%,$-2.25
mo bamba,C/UTIL,LAC,13.28%,0.0%,0.21%,0.03%,0.1%,$-2.25
jaden springer,SF/SG/G/F/UTIL,BOS,11.31%,0.0%,0.19%,0.15%,0.1%,$-2.26
trey alexander,PG/SG/G/UTIL,DEN,11.99%,0.0%,0.22%,0.04%,0.03%,$-2.26
malaki branham,PG/SG/G/UTIL,SAS,8.76%,0.0%,0.21%,0.02%,0.03%,$-2.26
tyler kolek,PG/G/UTIL,NYK,9.63%,0.0%,0.14%,0.01%,0.03%,$-2.27
blake wesley,PG/SG/G/UTIL,SAS,12.65%,0.0%,0.15%,0.04%,0.03%,$-2.27
trendon watford,C/UTIL,BKN,11.92%,0.0%,0.18%,0.05%,0.1%,$-2.27
quenton jackson,PG/SG/G/UTIL,IND,11.09%,0.0%,0.24%,0.03%,0.03%,$-2.28
drew peterson,PF/F/UTIL,BOS,12.5%,0.0%,0.12%,0.04%,0.03%,$-2.28
josh richardson,PG/G/UTIL,MIA,11.88%,0.0%,0.16%,0.05%,0.03%,$-2.29
reece beekman,PG/G/UTIL,BKN,10.26%,0.0%,0.19%,0.08%,0.1%,$-2.3
harrison ingram,PF/F/UTIL,SAS,11.99%,0.0%,0.17%,0.04%,0.03%,$-2.3
pj hall,C/UTIL,DEN,9.21%,0.0%,0.15%,0.02%,0.03%,$-2.31
ron harper jr.,PF/F/UTIL,DET,9.79%,0.0%,0.1%,0.03%,0.03%,$-2.31
pacome dadiet,SF/SG/G/F/UTIL,NYK,10.82%,0.0%,0.17%,0.09%,0.03%,$-2.32
sandro mamukelashvili,C/PF/F/UTIL,SAS,10.74%,0.0%,0.14%,0.11%,0.1%,$-2.32
zeke nnaji,C/UTIL,DEN,7.21%,0.0%,0.2%,0.02%,0.03%,$-2.33
jonathan mogbo,C/PF/F/UTIL,TOR,11.44%,0.0%,0.1%,0.05%,0.03%,$-2.34
anthony gill,C/UTIL,WAS,10.17%,0.0%,0.18%,0.04%,0.03%,$-2.35
daniss jenkins,PG/G/UTIL,DET,8.47%,0.0%,0.14%,0.03%,0.03%,$-2.35
aj lawson,PG/G/UTIL,TOR,11.27%,0.0%,0.14%,0.04%,0.03%,$-2.36
kobe brown,C/PF/F/UTIL,LAC,10.64%,0.0%,0.16%,0.05%,0.03%,$-2.36
tristan thompson,C/UTIL,CLE,10.68%,0.0%,0.14%,0.08%,0.1%,$-2.36
mitchell robinson,C/UTIL,NYK,10.61%,0.0%,0.16%,0.04%,0.04%,$-2.37
maxi kleber,PF/F/UTIL,DAL,8.73%,0.0%,0.07%,0.03%,0.03%,$-2.37
brandon williams,PG/G/UTIL,DAL,11.9%,0.0%,0.15%,0.03%,0.03%,$-2.37
saddiq bey,SF/F/UTIL,WAS,8.24%,0.0%,0.16%,0.03%,0.04%,$-2.38
isaiah crawford,PF/F/UTIL,SAC,10.86%,0.0%,0.15%,0.03%,0.03%,$-2.38
talen horton-tucker,SF/SG/G/F/UTIL,CHI,9.72%,0.0%,0.12%,0.21%,0.1%,$-2.39
p.j. tucker,PF/F/UTIL,LAC,9.35%,0.0%,0.12%,0.04%,0.03%,$-2.39
enrique freeman,C/PF/F/UTIL,IND,9.93%,0.0%,0.16%,0.04%,0.03%,$-2.39
bojan bogdanovic,SF/F/UTIL,BKN,9.32%,0.0%,0.13%,0.05%,0.03%,$-2.4
maxwell lewis,SF/F/UTIL,BKN,10.72%,0.0%,0.1%,0.04%,0.03%,$-2.4
daron holmes ii,C/UTIL,DEN,7.55%,0.0%,0.14%,0.02%,0.03%,$-2.4
james johnson,C/PF/F/UTIL,IND,10.82%,0.0%,0.12%,0.03%,0.03%,$-2.41
johnny davis,PG/SF/G/F/UTIL,WAS,9.91%,0.0%,0.11%,0.15%,0.1%,$-2.41
keshad johnson,PF/SF/F/UTIL,MIA,9.35%,0.0%,0.11%,0.08%,0.03%,$-2.41
dariq whitehead,SG/G/UTIL,BKN,10.2%,0.0%,0.1%,0.04%,0.03%,$-2.41
keion brooks jr.,PF/SF/F/UTIL,NOP,9.84%,0.0%,0.11%,0.09%,0.03%,$-2.41
riley minix,PF/F/UTIL,SAS,9.99%,0.0%,0.15%,0.04%,0.03%,$-2.41
paul reed,C/UTIL,DET,8.83%,0.0%,0.04%,0.03%,0.03%,$-2.41
jd davison,PG/G/UTIL,BOS,10.99%,0.0%,0.1%,0.03%,0.03%,$-2.42
jordan miller,SG/G/UTIL,LAC,9.14%,0.0%,0.15%,0.05%,0.03%,$-2.42
pelle larsson,SF/SG/G/F/UTIL,MIA,9.03%,0.0%,0.13%,0.11%,0.1%,$-2.42
matt ryan,SF/SG/G/F/UTIL,NYK,9.94%,0.0%,0.12%,0.08%,0.03%,$-2.43
spencer jones,SF/SG/G/F/UTIL,DEN,9.89%,0.0%,0.12%,0.04%,0.03%,$-2.44
tyrese martin,SG/G/UTIL,BKN,8.73%,0.0%,0.17%,0.05%,0.04%,$-2.44
zach collins,C/UTIL,SAS,8.02%,0.0%,0.05%,0.01%,0.03%,$-2.44
doug mcdermott,PF/SF/F/UTIL,SAC,8.92%,0.0%,0.08%,0.07%,0.03%,$-2.45
daniel theis,C/UTIL,NOP,9.04%,0.0%,0.12%,0.05%,0.1%,$-2.45
herbert jones,C/UTIL,NOP,7.93%,0.0%,0.05%,0.03%,0.03%,$-2.46
sidy cissoko,SF/SG/G/F/UTIL,SAS,8.97%,0.0%,0.13%,0.08%,0.03%,$-2.46
colby jones,SF/SG/G/F/UTIL,SAC,8.56%,0.0%,0.11%,0.06%,0.03%,$-2.47
tidjane salaun,PF/F/UTIL,CHA,10.05%,0.0%,0.08%,0.03%,0.03%,$-2.48
antonio reeves,SF/SG/G/F/UTIL,NOP,8.32%,0.0%,0.08%,0.08%,0.03%,$-2.48
dante exum,PG/SF/G/F/UTIL,DAL,8.55%,0.0%,0.11%,0.09%,0.03%,$-2.49
orlando robinson,C/UTIL,TOR,7.17%,0.0%,0.08%,0.03%,0.03%,$-2.49
james wiseman,C/UTIL,IND,7.27%,0.0%,0.06%,0.03%,0.03%,$-2.5
cody martin,SF/SG/G/F/UTIL,CHA,8.87%,0.0%,0.06%,0.13%,0.04%,$-2.51
alex len,C/UTIL,SAC,8.1%,0.0%,0.07%,0.08%,0.1%,$-2.54
jalen pickett,PG/SG/G/UTIL,DEN,8.27%,0.0%,0.06%,0.04%,0.03%,$-2.55
isaac okoro,PF/SF/F/UTIL,CLE,7.55%,0.0%,0.06%,0.06%,0.03%,$-2.55
brandon miller,PF/F/UTIL,CHA,7.83%,0.0%,0.07%,0.05%,0.03%,$-2.55
trentyn flowers,SG/G/UTIL,LAC,7.2%,0.0%,0.07%,0.06%,0.03%,$-2.56
baylor scheierman,SG/G/UTIL,BOS,6.35%,0.0%,0.02%,0.01%,0.03%,$-2.58
bobi klintman,PF/F/UTIL,DET,7.28%,0.0%,0.05%,0.05%,0.03%,$-2.59
jaden ivey,PG/G/UTIL,DET,6.91%,0.0%,0.04%,0.08%,0.03%,$-2.59
wendell moore jr.,SF/SG/G/F/UTIL,DET,7.04%,0.0%,0.06%,0.06%,0.03%,$-2.59
hunter tyson,PF/SF/F/UTIL,DEN,7.78%,0.0%,0.07%,0.03%,0.03%,$-2.6
sam merrill,SG/G/UTIL,CLE,6.88%,0.0%,0.05%,0.05%,0.03%,$-2.6
caris levert,PG/SG/G/UTIL,CLE,6.08%,0.0%,0.02%,0.01%,0.04%,$-2.6
jared mccain,PG/G/UTIL,PHI,6.36%,0.0%,0.05%,0.07%,0.03%,$-2.61
charles bassey,C/UTIL,SAS,5.92%,0.0%,0.03%,0.02%,0.03%,$-2.61
cam christie,SG/G/UTIL,LAC,6.29%,0.0%,0.05%,0.07%,0.03%,$-2.62
mason jones,SG/G/UTIL,SAC,5.47%,0.0%,0.05%,0.03%,0.03%,$-2.62
jared butler,PG/G/UTIL,WAS,6.74%,0.0%,0.07%,0.04%,0.03%,$-2.62
jae crowder,C/PF/F/UTIL,SAC,7.25%,0.0%,0.05%,0.03%,0.03%,$-2.63
grant williams,C/UTIL,CHA,5.39%,0.0%,0.04%,0.02%,0.03%,$-2.63
gradey dick,SG/G/UTIL,TOR,6.41%,0.0%,0.02%,0.06%,0.04%,$-2.64
jt thor,PF/SF/F/UTIL,CLE,5.72%,0.0%,0.03%,0.08%,0.03%,$-2.65
karlo matkovic,C/UTIL,NOP,5.24%,0.0%,0.03%,0.01%,0.03%,$-2.65
xavier tillman,C/PF/F/UTIL,BOS,6.23%,0.0%,0.06%,0.04%,0.03%,$-2.66
jericho sims,C/UTIL,NYK,4.96%,0.0%,0.03%,0.02%,0.03%,$-2.66
rayj dennis,PG/G/UTIL,IND,5.03%,0.0%,0.03%,0.02%,0.03%,$-2.67
