Player,Position,Team,UpdatedProjection,UpdatedStdDev,Cash%,Top1%,Sim. Own%,Proj. Own%,Avg. Return,Game Minutes Remaining
Jonathan Isaac,C/PF/F/UTIL,ORL,23.209374999999998,9.19028813695558,19.45%,0.74%,3.03%,5.18%,$-0.45,36
Kyle Kuzma,PF/SF/F/UTIL,MIL,37.1,9.96,29.92%,1.22%,52.37%,52.75%,$-0.51,48
Zaccharie Risacher,PF/SF/F/UTIL,ATL,28.788124999999997,6.583710531780621,22.79%,2.52%,0.96%,0.42%,$-0.56,36
Franz Wagner,SF/F/UTIL,ORL,50.205,12.553614079116816,29.41%,1.6%,14.19%,10.63%,$-0.61,36
Naji Marshall,PF/SF/F/UTIL,DAL,28.21,9.67,26.4%,0.86%,12.47%,9.44%,$-0.62,48
Antonio Reeves,PG/SG/G/UTIL,NOP,15.66,6.74,38.22%,1.62%,0.18%,0.1%,$-0.63,48
Jose Alvarado,PG/G/UTIL,NOP,29.41,9.24,29.26%,1.4%,8.45%,11.03%,$-0.67,48
Brandin Podziemski,PG/SG/G/UTIL,GSW,30.74,10.03,31.65%,1.68%,14.07%,11.89%,$-0.68,48
Gary Payton II,SF/SG/G/F/UTIL,GSW,12.02,6.96,38.92%,3.77%,0.15%,0.04%,$-0.71,48
Sam Merrill,SG/G/UTIL,CLE,24.61551649305555,5.117736642373037,39.99%,0.03%,0.32%,1.01%,$-0.85,37
De'Aaron Fox,PG/SG/G/UTIL,SAS,47.660624999999996,10.434718735555236,33.62%,1.47%,8.26%,7.18%,$-0.97,36
Keon Johnson,PG/SG/G/UTIL,BKN,30.01,9.22,26.77%,1.36%,5.76%,11.82%,$-0.97,48
Donovan Mitchell,PG/SG/G/UTIL,CLE,49.54545572916667,10.944608746043173,29.55%,0.93%,2.87%,3.03%,$-1.12,37
Ty Jerome,PG/G/UTIL,CLE,24.915208333333332,8.407099926702951,29.0%,0.64%,1.62%,5.9%,$-1.17,37
Terrence Shannon Jr.,SF/SG/G/F/UTIL,MIN,4.869791666666666,0.000854380073851926,34.14%,0.0%,0.02%,0.03%,$-1.24,37
Shai Gilgeous-Alexander,PG/G/UTIL,OKC,56.33,20.49,25.47%,0.68%,17.49%,16.23%,$-1.33,48
Devin Vassell,SF/SG/G/F/UTIL,SAS,31.998124999999998,7.601116629284394,21.18%,0.53%,3.14%,5.67%,$-1.34,36
Jalen Williams,PF/SF/F/UTIL,OKC,43.2,13.28,23.85%,0.64%,12.59%,9.04%,$-1.34,48
Corey Kispert,PF/SF/F/UTIL,WAS,37.24625,6.398727604961753,30.2%,0.22%,0.73%,4.81%,$-1.36,36
Anfernee Simons,PG/SG/G/UTIL,POR,35.98,9.07,28.71%,0.61%,8.53%,6.18%,$-1.36,48
Max Christie,SF/SG/G/F/UTIL,DAL,28.38,6.4,27.09%,1.06%,5.84%,3.1%,$-1.37,48
Jordan Hawkins,SG/G/UTIL,NOP,21.06,7.98,22.0%,0.66%,9.73%,8.85%,$-1.38,48
Deandre Ayton,C/UTIL,POR,39.18,11.82,26.11%,0.39%,6.27%,11.51%,$-1.38,48
Bobby Portis,C/PF/F/UTIL,MIL,35.98,13.73,25.92%,1.03%,24.75%,21.03%,$-1.39,48
AJ Johnson,PG/G/UTIL,WAS,4.53375,4.170524168279933,30.38%,0.0%,0.02%,0.1%,$-1.39,36
Tidjane Salaun,PF/SF/F/UTIL,CHA,17.32,7.56,27.67%,0.46%,0.28%,0.88%,$-1.42,48
Damian Lillard,PG/G/UTIL,MIL,47.39,13.43,23.65%,0.78%,17.65%,22.46%,$-1.44,48
Derrick White,PG/SG/G/UTIL,BOS,33.07,8.04,25.88%,0.93%,28.37%,8.04%,$-1.45,48
Sam Hauser,PF/SF/F/UTIL,BOS,21.77,6.84,26.47%,0.61%,12.44%,17.67%,$-1.46,48
Anthony Black,PG/G/UTIL,ORL,21.226875,6.650977050623845,26.88%,1.01%,0.62%,0.06%,$-1.46,36
Malik Monk,PG/SG/G/UTIL,SAC,40.16,10.83,23.45%,0.9%,9.57%,7.28%,$-1.48,48
Stephon Castle,PG/SG/G/UTIL,SAS,30.783749999999998,9.350046119208237,25.21%,0.9%,3.51%,3.28%,$-1.49,36
Carlton Carrington,PG/SG/G/UTIL,WAS,24.353749999999998,5.566304434276847,24.87%,0.83%,12.4%,11.35%,$-1.50,36
Donte DiVincenzo,PG/G/UTIL,MIN,0,0.0,10.1%,0.0%,0.01%,0.05%,$-1.62,37
Malcolm Brogdon,PG/SG/G/UTIL,WAS,22.728749999999998,9.27437128550961,24.66%,0.57%,1.35%,3.3%,$-1.65,36
Toumani Camara,SF/SG/G/F/UTIL,POR,27.45,6.31,24.46%,0.72%,0.24%,0.1%,$-1.65,48
Karlo Matkovic,C/PF/F/UTIL,NOP,21.6,8.33,23.89%,0.92%,2.08%,1.26%,$-1.66,48
Rob Dillingham,PG/G/UTIL,MIN,19.674257812500002,7.108442214448025,24.42%,0.37%,0.51%,1.15%,$-1.69,37
Luke Kornet,C/UTIL,BOS,21.39,9.46,27.53%,0.0%,0.26%,0.48%,$-1.69,48
Olivier-Maxence Prosper,PF/F/UTIL,DAL,11.21,6.57,20.51%,1.92%,0.3%,0.1%,$-1.70,48
Nikola Jokic,C/UTIL,DEN,65.28,22.91,23.97%,0.15%,8.55%,16.73%,$-1.70,48
Gary Trent Jr.,SF/SG/G/F/UTIL,MIL,18.66,7.31,19.95%,0.64%,4.13%,1.87%,$-1.72,48
Buddy Hield,SG/G/UTIL,GSW,23.83,9.31,22.2%,1.12%,3.68%,3.55%,$-1.73,48
Gui Santos,PF/SF/F/UTIL,GSW,12.57,6.44,20.31%,1.97%,0.31%,0.1%,$-1.73,48
Domantas Sabonis,C/UTIL,SAC,50.27,15.8,23.01%,0.73%,7.27%,11.03%,$-1.75,48
Isaiah Wong,PG/SG/G/UTIL,CHA,0,0.0,5.7%,0.0%,0.01%,0.03%,$-1.76,48
Bilal Coulibaly,SG/G/UTIL,WAS,30.258125,7.247967405357464,19.68%,0.67%,5.8%,5.8%,$-1.78,36
Jordan Poole,PG/G/UTIL,WAS,31.9575,11.595066185600862,20.34%,0.68%,35.23%,19.95%,$-1.79,36
Payton Pritchard,PG/SG/G/UTIL,BOS,28.92,9.01,21.24%,0.7%,7.95%,2.06%,$-1.79,48
Luguentz Dort,SF/SG/G/F/UTIL,OKC,22.33,6.08,20.22%,0.65%,4.72%,2.36%,$-1.86,48
Tristan da Silva,PF/SF/F/UTIL,ORL,24.690624999999997,4.498448447640653,23.91%,0.0%,0.32%,0.1%,$-1.87,36
Devin Carter,PG/SG/G/UTIL,SAC,0,0.0,16.65%,0.22%,0.11%,0.03%,$-1.88,48
Kevon Looney,C/UTIL,GSW,24.98,11.82,21.44%,0.02%,0.3%,0.49%,$-1.88,48
Colby Jones,SF/F/UTIL,WAS,0,0.0,0.08%,0.0%,0.01%,0.03%,$-1.89,36
Bojan Bogdanovic,PF/F/UTIL,BKN,0,0.0,0.0%,0.0%,0.01%,0.03%,$-1.89,48
JT Thor,PF/SF/F/UTIL,CLE,0,0.0,0.0%,0.0%,0.01%,0.03%,$-1.89,37
Alex Len,C/UTIL,WAS,0,0.0,0.0%,0.0%,0.01%,0.04%,$-1.89,36
Jaylen Martin,SF/SG/G/F/UTIL,WAS,0,0.0,0.0%,0.0%,0.01%,0.03%,$-1.89,36
Kelly Olynyk,C/UTIL,NOP,0,0.0,0.0%,0.0%,0.01%,0.04%,$-1.89,48
Tristan Thompson,C/UTIL,CLE,0,0.0,0.0%,0.0%,0.01%,0.03%,$-1.89,37
Alexandre Sarr,C/UTIL,WAS,0,0.0,0.0%,0.0%,0.01%,0.05%,$-1.89,36
Malaki Branham,SF/SG/G/F/UTIL,SAS,0,0.0,0.0%,0.0%,0.01%,0.03%,$-1.89,36
Dariq Whitehead,PF/SF/F/UTIL,BKN,0,0.0,0.0%,0.0%,0.01%,0.03%,$-1.89,48
David Duke Jr.,SG/G/UTIL,SAS,0,0.0,0.0%,0.0%,0.01%,0.03%,$-1.89,36
Zach LaVine,SF/SG/G/F/UTIL,SAC,37.51,9.82,21.65%,0.2%,11.15%,5.69%,$-1.90,48
Day'Ron Sharpe,C/UTIL,BKN,23.83,12.22,19.35%,0.85%,0.84%,4.75%,$-1.90,48
Klay Thompson,SG/G/UTIL,DAL,26.37,9.57,21.23%,0.35%,4.49%,4.41%,$-1.91,48
Christian Braun,SF/SG/G/F/UTIL,DEN,30.93,7.65,21.34%,0.3%,2.53%,1.25%,$-1.91,48
Draymond Green,C/PF/F/UTIL,GSW,30.84,10.02,20.33%,0.46%,5.5%,4.05%,$-1.92,48
Duncan Robinson,SG/G/UTIL,MIA,16.04,6.86,20.38%,0.65%,1.07%,0.51%,$-1.93,48
DeMar DeRozan,SF/F/UTIL,SAC,32.24,9.85,18.25%,0.77%,3.05%,2.52%,$-1.96,48
Brook Lopez,C/UTIL,MIL,30.32,7.68,19.96%,0.65%,3.12%,6.43%,$-1.96,48
Bam Adebayo,C/PF/F/UTIL,MIA,42.18,12.54,20.45%,0.38%,9.59%,7.53%,$-1.96,48
Georges Niang,PF/F/UTIL,ATL,21.670624999999998,5.768103990806521,20.02%,0.0%,0.98%,0.1%,$-1.97,36
Moussa Diabate,C/UTIL,CHA,26.11,9.51,19.83%,0.39%,10.87%,9.81%,$-1.97,48
Michael Porter Jr.,PF/SF/F/UTIL,DEN,33.65,9.96,18.84%,0.29%,4.9%,3.39%,$-1.97,48
Nikola Jovic,C/PF/F/UTIL,MIA,26.26,8.52,17.97%,0.7%,3.41%,3.83%,$-1.98,48
Taurean Prince,PF/SF/F/UTIL,MIL,21.36,5.83,20.38%,0.1%,3.87%,2.31%,$-1.98,48
Sidy Cissoko,SG/G/UTIL,POR,0,0.0,14.34%,0.0%,0.03%,0.03%,$-1.98,48
Aaron Gordon,C/PF/F/UTIL,DEN,25.79,9.46,17.63%,0.55%,4.18%,3.33%,$-1.99,48
Bruce Brown,PG/SF/G/F/UTIL,NOP,0,0.0,18.02%,0.0%,0.07%,0.04%,$-1.99,48
Jeremy Sochan,C/PF/F/UTIL,SAS,25.724375000000002,8.643747671354376,18.96%,0.08%,3.33%,10.1%,$-2.01,36
Keon Ellis,PG/SG/G/UTIL,SAC,17.84,7.14,17.44%,0.68%,0.83%,0.64%,$-2.01,48
Keegan Murray,PF/F/UTIL,SAC,28.32,6.67,19.57%,0.09%,2.33%,2.55%,$-2.02,48
Jaylon Tyson,SF/SG/G/F/UTIL,CLE,9.617074652777777,5.245893653450826,16.6%,0.36%,0.41%,0.1%,$-2.03,37
Jayson Tatum,PF/SF/F/UTIL,BOS,48.94,14.76,18.84%,0.34%,6.13%,6.5%,$-2.03,48
Shaedon Sharpe,SF/SG/G/F/UTIL,POR,25.54,9.5,19.47%,0.3%,1.66%,0.74%,$-2.03,48
Naz Reid,C/PF/F/UTIL,MIN,35.658385416666675,8.458362731134068,17.86%,0.37%,20.1%,4.57%,$-2.05,37
Zion Williamson,PF/F/UTIL,NOP,42.3,19.77,17.39%,0.57%,6.42%,6.38%,$-2.05,48
Kyrie Irving,PG/G/UTIL,DAL,42.85,11.81,18.1%,0.51%,2.88%,3.37%,$-2.06,48
Tosan Evbuomwan,PF/SF/F/UTIL,BKN,20.92,7.6,16.99%,0.01%,0.64%,5.73%,$-2.06,48
Seth Curry,SG/G/UTIL,CHA,11.54,5.91,17.84%,0.15%,0.85%,0.1%,$-2.06,48
Kessler Edwards,PF/SF/F/UTIL,DAL,9.35,4.86,12.79%,1.26%,0.5%,0.1%,$-2.08,48
Dyson Daniels,SG/G/UTIL,ATL,36.332499999999996,7.340458868766899,15.71%,0.72%,1.7%,1.15%,$-2.09,36
Jamal Murray,PG/SG/G/UTIL,DEN,39.83,10.65,18.14%,0.05%,4.3%,3.1%,$-2.10,48
Terance Mann,PG/SG/G/UTIL,ATL,22.775624999999998,4.9020475607000025,16.8%,0.0%,0.3%,0.1%,$-2.10,36
Davion Mitchell,PG/SG/G/UTIL,MIA,14.97,6.61,17.0%,0.2%,1.68%,0.15%,$-2.11,48
Kristaps Porzingis,C/UTIL,BOS,40.55,13.87,17.95%,0.3%,3.89%,3.83%,$-2.11,48
Herbert Jones,C/UTIL,NOP,0,0.0,17.74%,0.0%,0.13%,0.03%,$-2.11,48
Kentavious Caldwell-Pope,SG/G/UTIL,ORL,14.153750000000002,4.557306651628475,14.54%,0.94%,1.32%,4.38%,$-2.12,36
D'Angelo Russell,PG/G/UTIL,BKN,25.77,11.26,12.23%,0.42%,1.52%,1.08%,$-2.12,48
Jabari Walker,C/PF/F/UTIL,POR,14.28,7.49,17.73%,0.0%,0.24%,0.03%,$-2.12,48
Richaun Holmes,C/UTIL,WAS,25.055625,8.37468159598148,16.89%,0.21%,14.15%,9.88%,$-2.13,36
Ziaire Williams,SF/SG/G/F/UTIL,BKN,20.55,8.21,16.98%,0.0%,1.35%,1.8%,$-2.14,48
Dalano Banton,PG/SG/G/UTIL,POR,10.02,6.52,13.58%,0.0%,0.15%,0.03%,$-2.14,48
Dante Exum,SF/F/UTIL,DAL,18.1,7.89,15.34%,0.49%,1.49%,0.85%,$-2.15,48
Scoot Henderson,PG/G/UTIL,POR,30.22,10.09,17.07%,0.0%,0.31%,0.31%,$-2.15,48
Kylor Kelley,C/UTIL,DAL,8.27,5.11,19.63%,0.0%,0.16%,0.1%,$-2.15,48
Kenrich Williams,PF/F/UTIL,OKC,14.14,7.19,12.75%,1.24%,0.92%,0.67%,$-2.17,48
Julian Strawther,SF/SG/G/F/UTIL,DEN,17.66,6.78,16.81%,0.0%,0.21%,0.1%,$-2.17,48
Nic Claxton,C/UTIL,BKN,29.36,11.61,16.07%,0.27%,4.96%,3.58%,$-2.18,48
Isaiah Hartenstein,C/UTIL,OKC,34.28,13.95,17.66%,0.0%,1.66%,3.79%,$-2.19,48
Darius Garland,PG/G/UTIL,CLE,27.059635416666673,9.594688229357129,8.06%,0.58%,2.4%,2.37%,$-2.20,37
Taj Gibson,C/UTIL,CHA,16.5,7.48,18.04%,0.0%,0.12%,5.92%,$-2.20,48
Rudy Gobert,C/UTIL,MIN,32.55649739583333,7.467281845465834,16.32%,0.07%,3.05%,5.77%,$-2.21,37
Peyton Watson,SF/F/UTIL,DEN,0,0.0,9.26%,1.99%,0.15%,0.03%,$-2.22,48
Quinten Post,C/UTIL,GSW,13.51,7.68,14.28%,0.31%,0.74%,1.06%,$-2.24,48
Jake LaRavia,PF/SF/F/UTIL,SAC,9.87,5.64,16.1%,0.0%,0.21%,0.1%,$-2.25,48
Trey Murphy III,SF/SG/G/F/UTIL,NOP,37.54,11.86,14.59%,0.14%,4.91%,2.48%,$-2.26,48
Jimmy Butler,PF/SF/F/UTIL,GSW,38.35,12.73,14.6%,0.22%,5.48%,3.89%,$-2.28,48
Keldon Johnson,PF/SF/F/UTIL,SAS,14.808125,7.474991906453349,12.74%,0.01%,0.52%,0.35%,$-2.29,36
Trey Lyles,C/PF/F/UTIL,SAC,13.61,6.91,13.57%,0.0%,0.25%,0.1%,$-2.31,48
Spencer Dinwiddie,PG/SG/G/UTIL,DAL,18.69,8.28,14.8%,0.0%,0.84%,0.72%,$-2.31,48
DaQuan Jeffries,PF/F/UTIL,CHA,11.02,5.31,12.68%,0.0%,0.1%,0.1%,$-2.31,48
Yves Missi,C/UTIL,NOP,26.39,8.73,14.19%,0.0%,0.63%,1.39%,$-2.32,48
Gary Harris,SF/SG/G/F/UTIL,ORL,12.205,2.8420104211262447,6.98%,0.0%,0.03%,0.1%,$-2.32,36
Justin Champagnie,PF/F/UTIL,WAS,10.5,0.0008408314855403091,13.33%,0.0%,0.24%,0.05%,$-2.33,36
Kel'el Ware,C/UTIL,MIA,29.63,10.61,12.98%,0.0%,1.1%,1.28%,$-2.33,48
Donovan Clingan,C/UTIL,POR,14.82,8.22,13.85%,0.0%,1.46%,1.58%,$-2.34,48
Kyle Anderson,PF/SF/F/UTIL,MIA,0,0.0,7.01%,3.3%,0.09%,0.04%,$-2.36,48
Paolo Banchero,PF/F/UTIL,ORL,37.615,11.544616296468446,12.84%,0.07%,10.33%,16.66%,$-2.36,36
De'Andre Hunter,PF/SF/F/UTIL,CLE,19.971102430555554,6.903390996723562,11.53%,0.27%,4.18%,1.41%,$-2.38,37
Harrison Barnes,PF/SF/F/UTIL,SAS,16.2175,6.524852327792798,10.46%,0.0%,1.53%,0.54%,$-2.39,36
Jalen Pickett,PG/SG/G/UTIL,DEN,13.31,6.51,11.1%,0.0%,0.2%,0.1%,$-2.39,48
Alex Ducas,SG/G/UTIL,OKC,0,0.0,11.1%,0.0%,0.13%,0.03%,$-2.40,48
Doug McDermott,SF/F/UTIL,SAC,0,0.0,9.19%,0.97%,0.23%,0.03%,$-2.41,48
Cole Anthony,PG/SG/G/UTIL,ORL,18.255000000000003,9.223921396377193,11.97%,0.28%,2.01%,2.68%,$-2.41,36
KJ Simpson,PG/G/UTIL,CHA,13.04,6.94,11.85%,0.0%,0.26%,0.1%,$-2.41,48
Trendon Watford,C/PF/F/UTIL,BKN,20.65,10.26,13.09%,0.0%,1.25%,0.26%,$-2.41,48
Andrew Wiggins,SF/F/UTIL,MIA,31.69,9.15,12.05%,0.0%,1.71%,2.48%,$-2.42,48
Jamal Cain,SF/SG/G/F/UTIL,NOP,7.93,4.59,11.2%,0.05%,0.66%,0.1%,$-2.42,48
Branden Carlson,C/UTIL,OKC,0,0.0,14.04%,0.0%,0.09%,0.03%,$-2.42,48
Joe Ingles,PF/F/UTIL,MIN,10.963272569444445,3.6994657197788396,3.88%,0.0%,0.03%,0.1%,$-2.42,37
Ryan Rollins,PG/SG/G/UTIL,MIL,7.62,4.74,16.02%,0.0%,0.11%,0.1%,$-2.42,48
Jaylen Clark,SF/SG/G/F/UTIL,MIN,12.103858506944444,5.117736642373037,13.89%,0.0%,0.26%,0.1%,$-2.43,37
Larry Nance Jr.,C/UTIL,ATL,16.43,5.524262859999832,11.64%,0.0%,0.28%,0.1%,$-2.45,36
Onyeka Okongwu,C/UTIL,ATL,28.44125,9.913403214520246,11.37%,0.0%,2.21%,3.05%,$-2.48,36
Hunter Tyson,PF/SF/F/UTIL,DEN,0,0.0,9.61%,0.0%,0.25%,0.03%,$-2.48,48
Chet Holmgren,C/PF/F/UTIL,OKC,29.23,12.67,10.66%,0.0%,1.67%,1.17%,$-2.50,48
Caris LeVert,SF/SG/G/F/UTIL,ATL,19.975624999999997,6.272602882130706,10.76%,0.0%,0.5%,0.1%,$-2.51,36
Miles Bridges,PF/F/UTIL,CHA,40.39,13.7,8.62%,0.73%,1.08%,1.8%,$-2.51,48
Goga Bitadze,C/UTIL,ORL,17.433124999999997,9.921811529375649,10.12%,0.0%,2.3%,4.11%,$-2.51,36
Garrison Mathews,SF/SG/G/F/UTIL,ATL,0,0.0,15.82%,0.0%,0.03%,0.03%,$-2.51,36
Keion Brooks Jr.,PF/F/UTIL,NOP,0,0.0,6.73%,0.52%,0.25%,0.03%,$-2.52,48
Daishen Nix,PG/G/UTIL,SAC,0,0.0,10.09%,0.0%,0.14%,0.03%,$-2.52,48
Robert Williams,C/UTIL,POR,0,0.0,0.0%,0.0%,0.03%,0.04%,$-2.52,48
Sandro Mamukelashvili,C/PF/F/UTIL,SAS,0,0.0,0.0%,0.0%,0.03%,0.03%,$-2.52,36
Pelle Larsson,SF/SG/G/F/UTIL,MIA,0,0.0,0.0%,0.0%,0.03%,0.03%,$-2.52,48
Trey Alexander,PG/SG/G/UTIL,DEN,0,0.0,11.54%,0.0%,0.1%,0.03%,$-2.54,48
Jalen Wilson,SG/G/UTIL,BKN,14.08,6.37,9.78%,0.0%,0.02%,0.1%,$-2.56,48
Anthony Edwards,PG/SG/G/UTIL,MIN,35.527005208333335,11.576850000693598,7.63%,0.01%,8.39%,6.63%,$-2.58,37
Cameron Johnson,PF/SF/F/UTIL,BKN,26.89,10.42,8.25%,0.23%,2.31%,1.66%,$-2.58,48
Trae Young,PG/G/UTIL,ATL,35.426874999999995,12.242506429466902,6.95%,0.01%,1.1%,3.51%,$-2.59,36
Rayan Rupert,PG/SF/G/F/UTIL,POR,0,0.0,9.28%,0.0%,0.28%,0.03%,$-2.59,48
Vit Krejci,SF/SG/G/F/UTIL,ATL,16.775624999999998,5.860595454215955,8.74%,0.0%,0.85%,0.27%,$-2.60,36
Haywood Highsmith,PF/SF/F/UTIL,MIA,10.88,5.0,8.59%,0.0%,0.18%,0.1%,$-2.61,48
Jeremiah Robinson-Earl,C/PF/F/UTIL,NOP,14.77,7.34,8.51%,0.0%,0.31%,0.1%,$-2.63,48
Jaden McDaniels,SF/F/UTIL,MIN,25.99629340277778,6.202799336164983,7.16%,0.17%,2.49%,1.54%,$-2.64,37
Jaden Hardy,PG/SG/G/UTIL,DAL,0,0.0,6.58%,0.0%,0.1%,0.03%,$-2.65,48
Kris Murray,PF/SF/F/UTIL,POR,0,0.0,8.09%,0.0%,0.08%,0.03%,$-2.68,48
Chris Livingston,SF/F/UTIL,MIL,0,0.0,7.94%,0.0%,0.13%,0.03%,$-2.71,48
Andre Jackson Jr.,SF/SG/G/F/UTIL,MIL,11.57,5.34,7.15%,0.0%,0.22%,0.1%,$-2.71,48
Jericho Sims,C/UTIL,MIL,0,0.0,4.14%,0.0%,0.16%,0.03%,$-2.72,48
Isaac Jones,C/PF/F/UTIL,SAC,0,0.0,6.58%,0.0%,0.18%,0.03%,$-2.74,48
Dario Saric,C/PF/F/UTIL,DEN,0,0.0,2.8%,0.02%,0.25%,0.03%,$-2.75,48
Jackson Rowe,PF/SF/F/UTIL,GSW,0,0.0,7.22%,0.0%,0.18%,0.03%,$-2.76,48
Tyler Smith,PF/SF/F/UTIL,MIL,0,0.0,2.65%,0.03%,0.24%,0.03%,$-2.79,48
DeAndre Jordan,C/UTIL,DEN,13.3,7.66,5.85%,0.0%,0.11%,0.1%,$-2.80,48
Clint Capela,C/UTIL,ATL,0,0.0,7.01%,0.0%,0.09%,0.05%,$-2.80,36
Stanley Umude,SG/G/UTIL,MIL,0,0.0,5.24%,0.0%,0.1%,0.03%,$-2.82,48
Dillon Jones,PF/F/UTIL,OKC,0,0.0,3.64%,0.0%,0.16%,0.03%,$-2.83,48
Vlatko Cancar,C/UTIL,DEN,0,0.0,0.18%,0.0%,0.06%,0.03%,$-2.83,48
Craig Porter Jr.,PG/G/UTIL,CLE,4.78912326388889,3.9984987456270136,0.71%,0.0%,0.04%,0.1%,$-2.83,37
Cason Wallace,PG/SG/G/UTIL,OKC,0,0.0,0.0%,0.0%,0.06%,0.04%,$-2.84,48
Tyrese Martin,SG/G/UTIL,BKN,13.65,6.54,0.02%,0.0%,0.08%,0.1%,$-2.84,48
Harrison Ingram,PF/SF/F/UTIL,SAS,0,0.0,0.0%,0.0%,0.02%,0.03%,$-2.84,36
Bryce McGowens,SG/G/UTIL,POR,0,0.0,3.31%,0.0%,0.14%,0.03%,$-2.84,48
Russell Westbrook,PG/G/UTIL,DEN,0,0.0,0.0%,0.0%,0.06%,0.06%,$-2.84,48
Caleb Houstan,PF/SF/F/UTIL,ORL,0,0.0,0.0%,0.0%,0.02%,0.03%,$-2.84,36
Dejounte Murray,PG/G/UTIL,NOP,0,0.0,4.67%,0.0%,0.13%,0.03%,$-2.84,48
CJ McCollum,PG/SG/G/UTIL,NOP,0,0.0,0.0%,0.0%,0.06%,0.08%,$-2.84,48
Brandon Boston Jr.,SF/SG/G/F/UTIL,NOP,0,0.0,0.0%,0.0%,0.06%,0.03%,$-2.84,48
Dereck Lively II,C/UTIL,DAL,0,0.0,0.0%,0.0%,0.06%,0.06%,$-2.84,48
Mark Williams,C/UTIL,CHA,0,0.0,0.0%,0.0%,0.02%,0.08%,$-2.84,48
Jaime Jaquez Jr.,SF/SG/G/F/UTIL,MIA,0,0.0,0.0%,0.0%,0.02%,0.04%,$-2.84,48
Jaylen Brown,SF/SG/G/F/UTIL,BOS,0,0.0,0.0%,0.0%,0.04%,0.08%,$-2.84,48
Julian Champagnie,SF/SG/G/F/UTIL,SAS,6.148125,4.885230930989196,3.64%,0.0%,0.27%,0.33%,$-2.86,36
Brandon Williams,PG/G/UTIL,DAL,0,0.0,2.23%,0.0%,0.11%,0.03%,$-2.86,48
Spencer Jones,SF/SG/G/F/UTIL,DEN,0,0.0,3.07%,0.0%,0.25%,0.03%,$-2.87,48
Jae Crowder,C/UTIL,SAC,0,0.0,1.49%,0.0%,0.13%,0.03%,$-2.87,48
Jusuf Nurkic,C/UTIL,CHA,0,0.0,2.35%,0.0%,2.96%,0.04%,$-2.88,48
Isaiah Crawford,PF/F/UTIL,SAC,0,0.0,5.05%,0.0%,0.21%,0.03%,$-2.89,48
Jonas Valanciunas,C/UTIL,SAC,17.22,11.03,1.44%,0.0%,0.11%,0.21%,$-2.89,48
Mason Jones,SG/G/UTIL,SAC,0,0.0,2.42%,0.0%,0.07%,0.03%,$-2.90,48
