Player,Position,Team,Cash%,Win%,Top1%,Sim. Own%,Proj. Own%,Avg. Return
jayson tatum,PF/SF/F/UTIL,BOS,35.4%,0.01%,1.91%,7.82%,11.28%,$1.88
sam hauser,PF/SF/F/UTIL,BOS,33.11%,0.01%,1.73%,14.99%,9.0%,$1.41
payton pritchard,PG/SG/G/UTIL,BOS,34.05%,0.01%,1.71%,20.72%,15.97%,$1.33
alperen sengun,C/UTIL,HOU,34.62%,0.01%,1.67%,14.91%,36.19%,$1.14
jaylen brown,SF/SG/G/F/UTIL,BOS,33.07%,0.01%,1.56%,14.22%,12.82%,$0.93
neemias queta,C/UTIL,BOS,30.05%,0.01%,1.45%,13.71%,7.29%,$0.63
zion williamson,PF/SF/F/UTIL,NOP,27.55%,0.01%,1.44%,8.9%,11.04%,$0.48
derrick white,PG/SG/G/UTIL,BOS,30.08%,0.01%,1.31%,5.78%,4.9%,$0.31
jarrett allen,C/UTIL,CLE,29.7%,0.01%,1.25%,11.57%,15.78%,$0.1
ty jerome,PG/G/UTIL,CLE,25.79%,0.01%,1.21%,4.22%,4.33%,$0.07
jusuf nurkic,C/UTIL,CHA,26.8%,0.01%,1.17%,2.58%,3.48%,$0.04
stephen curry,PG/G/UTIL,GSW,27.09%,0.01%,1.2%,5.83%,10.56%,$-0.01
kelly olynyk,C/PF/F/UTIL,NOP,28.9%,0.01%,1.2%,22.94%,14.37%,$-0.1
damion baugh,PG/SG/G/UTIL,CHA,28.1%,0.01%,1.2%,20.64%,12.29%,$-0.1
brandin podziemski,PG/SG/G/UTIL,GSW,28.69%,0.01%,1.19%,21.59%,17.46%,$-0.14
santi aldama,PF/F/UTIL,MEM,26.75%,0.01%,1.14%,9.53%,10.29%,$-0.24
wendell carter jr.,C/UTIL,ORL,27.82%,0.01%,1.1%,6.89%,9.46%,$-0.3
evan mobley,C/PF/F/UTIL,CLE,26.27%,0.01%,1.08%,5.98%,6.64%,$-0.36
mason plumlee,C/UTIL,PHX,26.53%,0.01%,1.1%,0.7%,0.56%,$-0.36
