PG,SG,SF,PF,C,G,F,UTIL,Fpts Proj,Field Fpts Proj,Ceiling,Salary,Win %,Top 10%,ROI%,Cash %,Own. Sum,Avg. Return,Stack1 Type,Stack2 Type,Lineup Type,Sim Dupes
Brandin Podziemski (37870518),Payton Pritchard (37870531),Franz Wagner (37870409),Jayson Tatum (37870374),Onyeka Okongwu (37870479),Caris LeVert (37870537),Sam Hauser (37870737),Luke Kornet (37870659),300.4,290.32,388.87,49900,0.07%,6.9%,391.2%,67.92%,268.16999999999996,$15.6,BOS 4,ATL 2,generated,1
Payton Pritchard (37870531),Jared Butler (37870777),Jayson Tatum (37870374),Sam Hauser (37870737),Luke Kornet (37870659),D'Angelo Russell (37870547),Pascal Siakam (37870441),Alperen Sengun (37870383),293.76,284.4,388.06000000000006,49400,0.07%,6.33%,391.1%,56.51%,239.13,$15.6,BOS 4,PHI 1,generated,1
Dyson Daniels (37870463),Derrick White (37870456),Sam Hauser (37870737),Pascal Siakam (37870441),Onyeka Okongwu (37870479),Jared Butler (37870777),Jayson Tatum (37870374),Luke Kornet (37870659),297.62,288.19,386.26,49600,0.07%,6.69%,385.5%,63.07%,233.56,$15.4,BOS 4,ATL 2,generated,1
Quentin Grimes (37870496),Payton Pritchard (37870531),Franz Wagner (37870409),Guerschon Yabusele (37870556),Luke Kornet (37870659),Derrick White (37870456),Sam Hauser (37870737),Alperen Sengun (37870383),295.37,287.02,376.01,50000,0.09%,6.14%,381.6%,59.86%,256.21000000000004,$15.3,BOS 4,PHI 2,generated,1
Jared Butler (37870777),Derrick White (37870456),Sam Hauser (37870737),Jayson Tatum (37870374),Onyeka Okongwu (37870479),Caris LeVert (37870537),Zaccharie Risacher (37870644),Alperen Sengun (37870383),290.06,281.19,381.87,50000,0.1%,5.14%,377.5%,51.84%,192.61,$15.1,BOS 3,ATL 3,generated,1
Cole Anthony (37870564),Kelly Oubre Jr. (37870483),Jayson Tatum (37870374),Sam Hauser (37870737),Onyeka Okongwu (37870479),Trae Young (37870380),Justin Edwards (37870714),Luke Kornet (37870659),292.31000000000006,279.43,378.80999999999995,49700,0.07%,5.88%,372.6%,54.84%,203.47000000000003,$14.9,BOS 3,PHI 2,generated,1
Jared Butler (37870777),Quentin Grimes (37870496),Jayson Tatum (37870374),Guerschon Yabusele (37870556),Onyeka Okongwu (37870479),Trae Young (37870380),Ziaire Williams (37870629),Luke Kornet (37870659),293.03,282.18,384.07,49900,0.08%,5.69%,369.6%,55.81%,229.07999999999998,$14.8,PHI 3,BOS 2,generated,1
Trae Young (37870380),Payton Pritchard (37870531),Caris LeVert (37870537),Sam Hauser (37870737),Luke Kornet (37870659),Tyrese Haliburton (37870401),Guerschon Yabusele (37870556),Onyeka Okongwu (37870479),293.47999999999996,282.58,379.34,49100,0.07%,6.06%,369.3%,56.83%,249.87,$14.8,ATL 3,BOS 3,generated,1
Payton Pritchard (37870531),Caris LeVert (37870537),Sam Hauser (37870737),Jayson Tatum (37870374),Andre Drummond (37870554),Luka Doncic (37870367),Zaccharie Risacher (37870644),Luke Kornet (37870659),292.65,286.0,386.01,49900,0.07%,5.65%,368.6%,55.15%,253.63000000000002,$14.7,BOS 4,ATL 2,generated,1
Payton Pritchard (37870531),Caris LeVert (37870537),Aaron Nesmith (37870589),Sam Hauser (37870737),Luke Kornet (37870659),Stephen Curry (37870385),LeBron James (37870370),Onyeka Okongwu (37870479),289.68,280.40000000000003,378.19,50000,0.09%,5.15%,368.4%,51.44%,240.31,$14.7,BOS 3,ATL 2,generated,1
Stephen Curry (37870385),Payton Pritchard (37870531),Zaccharie Risacher (37870644),Pascal Siakam (37870441),Luke Kornet (37870659),Caris LeVert (37870537),Jayson Tatum (37870374),Jared Butler (37870777),293.3,284.92999999999995,387.44,50000,0.08%,5.67%,361.8%,56.04%,239.97,$14.5,BOS 3,ATL 2,generated,1
Jared Butler (37870777),Aaron Nesmith (37870589),Jayson Tatum (37870374),Zion Williamson (37870388),Onyeka Okongwu (37870479),Payton Pritchard (37870531),Tari Eason (37870526),Luke Kornet (37870659),286.21,277.31,384.18,49400,0.09%,4.74%,360.6%,45.98%,226.88000000000002,$14.4,BOS 3,PHI 1,generated,1
Quentin Grimes (37870496),Payton Pritchard (37870531),Georges Niang (37870688),Paolo Banchero (37870398),Luke Kornet (37870659),Derrick White (37870456),Pascal Siakam (37870441),Onyeka Okongwu (37870479),296.43,290.58,381.33,50000,0.06%,5.88%,360.6%,61.73%,272.93,$14.4,BOS 3,ATL 2,generated,1
Cole Anthony (37870564),Quentin Grimes (37870496),Jayson Tatum (37870374),Paolo Banchero (37870398),Luke Kornet (37870659),Caris LeVert (37870537),Sam Hauser (37870737),Onyeka Okongwu (37870479),296.52,289.08,385.94,50000,0.07%,5.84%,357.0%,61.86%,256.42,$14.3,BOS 3,ORL 2,generated,1
Payton Pritchard (37870531),Jared Butler (37870777),Sam Hauser (37870737),Pascal Siakam (37870441),Onyeka Okongwu (37870479),Dyson Daniels (37870463),Jayson Tatum (37870374),Myles Turner (37870481),296.31,287.56,387.28000000000003,49900,0.08%,6.02%,356.4%,60.99%,233.83,$14.3,BOS 3,IND 2,generated,1
Jared Butler (37870777),Quentin Grimes (37870496),Zaccharie Risacher (37870644),Paolo Banchero (37870398),Luke Kornet (37870659),Payton Pritchard (37870531),Pascal Siakam (37870441),Alperen Sengun (37870383),292.02,288.62,383.41999999999996,49700,0.06%,5.43%,348.2%,54.12%,271.53,$13.9,PHI 2,BOS 2,generated,1
Payton Pritchard (37870531),Cole Anthony (37870564),Jayson Tatum (37870374),Pascal Siakam (37870441),Andre Drummond (37870554),Dyson Daniels (37870463),Guerschon Yabusele (37870556),Luke Kornet (37870659),293.86,282.80999999999995,384.88,49600,0.08%,5.49%,345.7%,57.25%,219.11,$13.8,BOS 3,PHI 2,generated,1
Quentin Grimes (37870496),Jared Butler (37870777),Franz Wagner (37870409),Jayson Tatum (37870374),Luke Kornet (37870659),Payton Pritchard (37870531),Guerschon Yabusele (37870556),Onyeka Okongwu (37870479),300.42,291.38,389.18,49700,0.05%,6.87%,340.6%,67.88%,287.47,$13.6,PHI 3,BOS 3,generated,1
Cole Anthony (37870564),Payton Pritchard (37870531),Sam Hauser (37870737),Paolo Banchero (37870398),Luke Kornet (37870659),Jared Butler (37870777),Jayson Tatum (37870374),Tyrese Haliburton (37870401),296.37,288.7,388.50000000000006,50000,0.06%,6.23%,339.3%,60.77%,242.68,$13.6,BOS 4,ORL 2,generated,1
Payton Pritchard (37870531),Derrick White (37870456),Zaccharie Risacher (37870644),Pascal Siakam (37870441),Onyeka Okongwu (37870479),Stephen Curry (37870385),Guerschon Yabusele (37870556),Luke Kornet (37870659),293.6,283.22999999999996,378.4599999999999,49700,0.06%,5.74%,336.5%,57.25%,245.01,$13.5,BOS 3,ATL 2,generated,1
Payton Pritchard (37870531),Jared Butler (37870777),Franz Wagner (37870409),Pascal Siakam (37870441),Onyeka Okongwu (37870479),Trae Young (37870380),Guerschon Yabusele (37870556),Torrey Craig (37870773),287.5,277.98,379.59999999999997,50000,0.09%,4.96%,334.2%,48.15%,195.97000000000003,$13.4,BOS 2,PHI 2,generated,1
Payton Pritchard (37870531),Caris LeVert (37870537),Sam Hauser (37870737),Jayson Tatum (37870374),Luke Kornet (37870659),Austin Reaves (37870444),Georges Niang (37870688),Alperen Sengun (37870383),290.89000000000004,282.06,380.44,50000,0.08%,4.97%,333.5%,52.78%,223.48000000000002,$13.3,BOS 4,ATL 2,generated,1
Payton Pritchard (37870531),Quentin Grimes (37870496),Zion Williamson (37870388),Sam Hauser (37870737),Luke Kornet (37870659),Dyson Daniels (37870463),Pascal Siakam (37870441),Onyeka Okongwu (37870479),291.27,285.86,378.78000000000003,49700,0.07%,5.2%,332.5%,53.05%,286.79,$13.3,BOS 3,ATL 2,generated,1
Payton Pritchard (37870531),Andrew Nembhard (37870560),Sam Hauser (37870737),Pascal Siakam (37870441),Luke Kornet (37870659),Trae Young (37870380),Jayson Tatum (37870374),Neemias Queta (37870732),293.59999999999997,283.75,384.79,50000,0.06%,5.5%,328.4%,56.83%,225.14,$13.1,BOS 5,IND 2,generated,1
Quentin Grimes (37870496),Payton Pritchard (37870531),Zaccharie Risacher (37870644),Paolo Banchero (37870398),Luke Kornet (37870659),Brandin Podziemski (37870518),Tari Eason (37870526),Alperen Sengun (37870383),289.34,283.71999999999997,378.07,50000,0.07%,4.96%,326.0%,50.16%,245.01,$13.0,BOS 2,HOU 2,generated,1
Jared Butler (37870777),Aaron Nesmith (37870589),Sam Hauser (37870737),Pascal Siakam (37870441),Luke Kornet (37870659),Payton Pritchard (37870531),LeBron James (37870370),Trae Young (37870380),288.77,279.90000000000003,380.91999999999996,49800,0.06%,5.4%,325.8%,50.23%,228.26000000000002,$13.0,BOS 3,IND 2,generated,1
Payton Pritchard (37870531),Kelly Oubre Jr. (37870483),Georges Niang (37870688),Justin Edwards (37870714),Onyeka Okongwu (37870479),Stephen Curry (37870385),Jayson Tatum (37870374),Luke Kornet (37870659),293.25,281.62,378.38,50000,0.08%,5.17%,322.4%,56.27%,225.21,$12.9,BOS 3,PHI 2,generated,1
Quentin Grimes (37870496),Brandin Podziemski (37870518),Sam Hauser (37870737),Paolo Banchero (37870398),Luke Kornet (37870659),Payton Pritchard (37870531),Tari Eason (37870526),Alperen Sengun (37870383),291.03999999999996,282.99,377.79,49400,0.06%,5.06%,318.5%,52.78%,251.97,$12.7,BOS 3,HOU 2,generated,1
Brandin Podziemski (37870518),Payton Pritchard (37870531),Caris LeVert (37870537),Pascal Siakam (37870441),Luke Kornet (37870659),Andrew Nembhard (37870560),Jayson Tatum (37870374),Onyeka Okongwu (37870479),296.98,287.23,387.10999999999996,50000,0.06%,5.48%,317.1%,62.65%,246.22000000000003,$12.7,BOS 3,ATL 2,generated,1
Tre Jones (37870586),Payton Pritchard (37870531),Sam Hauser (37870737),Paolo Banchero (37870398),Luke Kornet (37870659),Trae Young (37870380),Kelly Oubre Jr. (37870483),Onyeka Okongwu (37870479),292.62,284.54,378.19,49800,0.06%,5.9%,315.4%,55.47%,255.82999999999998,$12.6,BOS 3,ATL 2,generated,1
Payton Pritchard (37870531),Andrew Nembhard (37870560),Jayson Tatum (37870374),Paolo Banchero (37870398),Onyeka Okongwu (37870479),Brandin Podziemski (37870518),Sam Hauser (37870737),Luke Kornet (37870659),298.48,289.09999999999997,386.07,49900,0.05%,6.44%,315.4%,64.34%,263.11,$12.6,BOS 4,IND 1,generated,1
Dyson Daniels (37870463),Cole Anthony (37870564),Jayson Tatum (37870374),Sam Hauser (37870737),Luke Kornet (37870659),Tyrese Haliburton (37870401),Tari Eason (37870526),Payton Pritchard (37870531),292.92999999999995,284.25,380.71000000000004,49900,0.06%,5.13%,313.4%,55.42%,222.76000000000002,$12.5,BOS 4,ATL 1,generated,1
Trae Young (37870380),Jared Butler (37870777),Jayson Tatum (37870374),Pascal Siakam (37870441),Luke Kornet (37870659),Aaron Nesmith (37870589),Sam Hauser (37870737),Quentin Grimes (37870496),293.16,283.01,384.09999999999997,50000,0.06%,5.86%,310.5%,55.88%,226.69,$12.4,BOS 3,PHI 2,generated,1
Quentin Grimes (37870496),Jared Butler (37870777),Jayson Tatum (37870374),Zaccharie Risacher (37870644),Luke Kornet (37870659),Trae Young (37870380),Guerschon Yabusele (37870556),Onyeka Okongwu (37870479),295.17999999999995,284.85,386.67,49800,0.03%,6.05%,309.0%,59.07%,247.8,$12.4,PHI 3,ATL 3,generated,1
Brandin Podziemski (37870518),Aaron Nesmith (37870589),Georges Niang (37870688),Jayson Tatum (37870374),Andre Drummond (37870554),Payton Pritchard (37870531),Guerschon Yabusele (37870556),Alperen Sengun (37870383),284.38,271.22999999999996,375.78,50000,0.09%,4.16%,308.0%,44.05%,153.3,$12.3,BOS 2,PHI 2,generated,1
Jared Butler (37870777),Payton Pritchard (37870531),Franz Wagner (37870409),Pascal Siakam (37870441),Luke Kornet (37870659),Dyson Daniels (37870463),Kevin Huerter (37870664),Alperen Sengun (37870383),287.19,283.59999999999997,377.93,50000,0.08%,4.57%,306.5%,47.21%,217.92000000000002,$12.3,BOS 2,PHI 1,generated,1
Trae Young (37870380),Quentin Grimes (37870496),Zaccharie Risacher (37870644),Pascal Siakam (37870441),Alperen Sengun (37870383),Payton Pritchard (37870531),Sam Hauser (37870737),Jared Butler (37870777),289.66,281.78999999999996,380.33,50000,0.05%,5.47%,306.1%,50.86%,236.64999999999998,$12.2,ATL 2,PHI 2,generated,1
Cole Anthony (37870564),Payton Pritchard (37870531),Jayson Tatum (37870374),Pascal Siakam (37870441),Luke Kornet (37870659),Quentin Grimes (37870496),Dillon Brooks (37870598),Onyeka Okongwu (37870479),297.97,287.35,385.8,49700,0.05%,5.92%,302.7%,64.19%,270.13,$12.1,BOS 3,ORL 1,generated,1
Quentin Grimes (37870496),Cole Anthony (37870564),Sam Hauser (37870737),Guerschon Yabusele (37870556),Andre Drummond (37870554),Caris LeVert (37870537),Jayson Tatum (37870374),Alperen Sengun (37870383),285.58,274.65000000000003,376.65999999999997,50000,0.07%,4.49%,302.5%,45.65%,171.64999999999998,$12.1,PHI 3,BOS 2,generated,1
Payton Pritchard (37870531),Brandin Podziemski (37870518),Caris LeVert (37870537),Guerschon Yabusele (37870556),Luke Kornet (37870659),Trae Young (37870380),LeBron James (37870370),Jared Butler (37870777),287.85,276.93999999999994,380.09999999999997,49900,0.06%,5.04%,302.4%,48.79%,207.6,$12.1,BOS 2,ATL 2,generated,1
Payton Pritchard (37870531),Derrick White (37870456),LeBron James (37870370),Pascal Siakam (37870441),Onyeka Okongwu (37870479),Jared Butler (37870777),Dillon Brooks (37870598),Luke Kornet (37870659),290.0,281.78999999999996,379.06,49600,0.07%,4.68%,301.4%,52.11%,234.12,$12.1,BOS 3,LAL 1,generated,1
Brandin Podziemski (37870518),Caris LeVert (37870537),Georges Niang (37870688),Jayson Tatum (37870374),Luke Kornet (37870659),Trae Young (37870380),Sam Hauser (37870737),Onyeka Okongwu (37870479),292.93,280.8,384.07,49700,0.05%,5.35%,301.2%,55.78%,212.75,$12.0,ATL 4,BOS 3,generated,1
Jared Butler (37870777),Payton Pritchard (37870531),Franz Wagner (37870409),Dillon Brooks (37870598),Luke Kornet (37870659),Stephen Curry (37870385),Sam Hauser (37870737),Trae Young (37870380),286.15000000000003,276.93,374.65,49600,0.07%,4.42%,300.8%,46.42%,220.74,$12.0,BOS 3,PHI 1,generated,1
Trae Young (37870380),Jared Butler (37870777),Aaron Nesmith (37870589),Guerschon Yabusele (37870556),Andre Drummond (37870554),Payton Pritchard (37870531),Jayson Tatum (37870374),Brandin Podziemski (37870518),286.43,270.98,380.48,49800,0.07%,4.71%,299.1%,46.29%,161.63,$12.0,PHI 3,BOS 2,generated,1
Quentin Grimes (37870496),Payton Pritchard (37870531),Sam Hauser (37870737),Jayson Tatum (37870374),Myles Turner (37870481),Stephen Curry (37870385),Zaccharie Risacher (37870644),Luke Kornet (37870659),294.39,285.58,380.18999999999994,49900,0.06%,5.11%,298.8%,58.35%,267.39,$12.0,BOS 4,PHI 1,generated,1
Stephen Curry (37870385),Brandin Podziemski (37870518),Sam Hauser (37870737),Guerschon Yabusele (37870556),Andre Drummond (37870554),Jared Butler (37870777),Pascal Siakam (37870441),Alperen Sengun (37870383),279.45,267.58,373.3299999999999,49600,0.1%,3.66%,298.0%,38.27%,139.81,$11.9,PHI 3,GSW 2,generated,1
Trae Young (37870380),Derrick White (37870456),Sam Hauser (37870737),Jimmy Butler (37870429),Luke Kornet (37870659),Payton Pritchard (37870531),Tari Eason (37870526),Andre Drummond (37870554),284.55,273.47999999999996,372.56,49200,0.08%,4.37%,296.8%,44.31%,197.13000000000002,$11.9,BOS 4,ATL 1,generated,1
Jared Butler (37870777),Quentin Grimes (37870496),Sam Hauser (37870737),Georges Niang (37870688),Onyeka Okongwu (37870479),Trae Young (37870380),Jayson Tatum (37870374),Draymond Green (37870500),289.18,277.25,380.46,49800,0.06%,4.63%,296.1%,50.12%,200.65,$11.8,ATL 3,PHI 2,generated,1
Jared Butler (37870777),Payton Pritchard (37870531),Justin Edwards (37870714),Jayson Tatum (37870374),Luke Kornet (37870659),Luka Doncic (37870367),Ziaire Williams (37870629),Onyeka Okongwu (37870479),291.84000000000003,284.15000000000003,383.72,49600,0.06%,5.09%,292.4%,54.1%,242.10000000000002,$11.7,BOS 3,PHI 2,generated,1
Tyrese Haliburton (37870401),Payton Pritchard (37870531),Jayson Tatum (37870374),Georges Niang (37870688),Onyeka Okongwu (37870479),Caris LeVert (37870537),Guerschon Yabusele (37870556),Luke Kornet (37870659),295.07000000000005,285.69,383.18999999999994,49700,0.04%,5.39%,290.8%,59.57%,239.63000000000002,$11.6,BOS 3,ATL 3,generated,1
Payton Pritchard (37870531),Jared Butler (37870777),Sam Hauser (37870737),Zaccharie Risacher (37870644),Luke Kornet (37870659),Amen Thompson (37870404),Jayson Tatum (37870374),Alperen Sengun (37870383),295.33,286.44000000000005,383.94,49800,0.05%,5.73%,290.4%,59.26%,247.94,$11.6,BOS 4,HOU 2,generated,1
Payton Pritchard (37870531),Cole Anthony (37870564),Georges Niang (37870688),Jayson Tatum (37870374),Onyeka Okongwu (37870479),Trae Young (37870380),Zaccharie Risacher (37870644),Luke Kornet (37870659),294.91999999999996,284.27,387.84000000000003,49700,0.04%,5.71%,288.6%,58.83%,246.69,$11.5,ATL 4,BOS 3,generated,1
Payton Pritchard (37870531),Dyson Daniels (37870463),Jayson Tatum (37870374),Guerschon Yabusele (37870556),Nic Claxton (37870529),Jared Butler (37870777),Sam Hauser (37870737),Alperen Sengun (37870383),287.93,278.11,377.44,49700,0.07%,4.2%,287.2%,48.56%,190.47000000000003,$11.5,BOS 3,PHI 2,generated,1
Cole Anthony (37870564),Payton Pritchard (37870531),Jayson Tatum (37870374),Sam Hauser (37870737),Onyeka Okongwu (37870479),Tyrese Haliburton (37870401),Mikal Bridges (37870502),Luke Kornet (37870659),296.03,285.16999999999996,381.65000000000003,50000,0.05%,5.59%,287.1%,61.08%,244.14000000000001,$11.5,BOS 4,ORL 1,generated,1
Trae Young (37870380),Payton Pritchard (37870531),Caris LeVert (37870537),Pascal Siakam (37870441),Andre Drummond (37870554),Jordan Walsh (37870957),Justin Edwards (37870714),Alperen Sengun (37870383),278.95000000000005,267.18,371.2199999999999,49700,0.09%,3.75%,287.0%,37.79%,138.29,$11.5,ATL 2,BOS 2,generated,1
Stephen Curry (37870385),Dyson Daniels (37870463),Aaron Nesmith (37870589),Jayson Tatum (37870374),Wendell Carter Jr. (37870535),Payton Pritchard (37870531),Sam Hauser (37870737),Luke Kornet (37870659),291.61,281.95,377.38,50000,0.06%,4.53%,286.8%,53.82%,221.88,$11.5,BOS 4,GSW 1,generated,1
Trae Young (37870380),Payton Pritchard (37870531),Sam Hauser (37870737),Guerschon Yabusele (37870556),Luke Kornet (37870659),Austin Reaves (37870444),Jayson Tatum (37870374),Jared Butler (37870777),293.36,280.29999999999995,383.07,49600,0.05%,5.66%,284.8%,56.47%,230.03,$11.4,BOS 4,PHI 2,generated,1
Cole Anthony (37870564),Payton Pritchard (37870531),Caris LeVert (37870537),Pascal Siakam (37870441),Draymond Green (37870500),Trae Young (37870380),Kelly Oubre Jr. (37870483),Luke Kornet (37870659),288.1,277.33,376.47,49700,0.06%,4.67%,283.3%,48.83%,204.69,$11.3,BOS 2,ATL 2,generated,1
Derrick White (37870456),Jared Butler (37870777),Sam Hauser (37870737),Dillon Brooks (37870598),Onyeka Okongwu (37870479),Stephen Curry (37870385),LeBron James (37870370),Luke Kornet (37870659),283.6,274.4,371.37999999999994,49700,0.07%,4.1%,283.1%,43.45%,195.65,$11.3,BOS 3,PHI 1,generated,1
Cole Anthony (37870564),Cam Thomas (37870488),Jayson Tatum (37870374),Georges Niang (37870688),Luke Kornet (37870659),Payton Pritchard (37870531),Caris LeVert (37870537),Alperen Sengun (37870383),285.2,277.09000000000003,379.25,50000,0.07%,4.07%,280.6%,44.52%,197.22000000000003,$11.2,BOS 3,ATL 2,generated,1
Payton Pritchard (37870531),Dyson Daniels (37870463),Caris LeVert (37870537),Paolo Banchero (37870398),Luke Kornet (37870659),Jared Butler (37870777),Tari Eason (37870526),Jayson Tatum (37870374),293.07000000000005,287.1,386.37,50000,0.06%,5.03%,280.0%,55.57%,228.07,$11.2,BOS 3,ATL 2,generated,1
