Player,Position,Team,Cash%,Win%,Top1%,Sim. Own%,Proj. Own%,Avg. Return
tyus jones,PG/G/UTIL,PHX,29.05%,0.01%,1.4%,11.83%,19.0%,$0.44
jordan goodwin,SF/SG/G/F/UTIL,LAL,29.33%,0.01%,1.38%,22.34%,18.24%,$0.36
nikola vucevic,C/UTIL,CHI,29.28%,0.01%,1.36%,11.13%,13.91%,$0.31
ricky council iv,PF/SF/F/UTIL,PHI,28.48%,0.01%,1.33%,8.93%,8.22%,$0.28
scotty pippen jr.,PG/G/UTIL,MEM,27.74%,0.01%,1.33%,10.0%,14.95%,$0.26
jordan poole,PG/G/UTIL,WAS,26.52%,0.01%,1.26%,2.73%,3.15%,$0.24
jonathan kuminga,PF/F/UTIL,GSW,25.42%,0.01%,1.26%,2.66%,3.34%,$0.22
ryan dunn,PF/SF/F/UTIL,PHX,28.98%,0.01%,1.32%,27.67%,30.81%,$0.21
donovan clingan,C/UTIL,POR,27.93%,0.01%,1.3%,6.31%,9.26%,$0.21
brice sensabaugh,SF/F/UTIL,UTA,27.67%,0.01%,1.28%,8.71%,14.22%,$0.15
cade cunningham,PG/G/UTIL,DET,28.6%,0.01%,1.26%,15.42%,15.74%,$0.07
alperen sengun,C/UTIL,HOU,26.97%,0.01%,1.26%,7.82%,9.18%,$0.02
justin champagnie,PF/SF/F/UTIL,WAS,28.49%,0.01%,1.23%,22.54%,22.08%,$-0.03
deni avdija,PF/SF/F/UTIL,POR,29.14%,0.01%,1.21%,30.7%,27.97%,$-0.04
jalen duren,C/UTIL,DET,25.31%,0.01%,1.18%,3.1%,4.39%,$-0.04
orlando robinson,C/UTIL,TOR,28.39%,0.01%,1.22%,10.57%,17.41%,$-0.06
stephon castle,PG/SG/G/UTIL,SAS,27.18%,0.01%,1.2%,12.31%,10.41%,$-0.08
tre jones,PG/G/UTIL,CHI,28.45%,0.01%,1.21%,21.91%,30.61%,$-0.09
jared butler,PG/SG/G/UTIL,PHI,25.41%,0.01%,1.17%,5.49%,4.57%,$-0.1
nikola jokic,C/UTIL,DEN,27.89%,0.01%,1.23%,11.5%,13.42%,$-0.1
alexandre sarr,C/UTIL,WAS,26.78%,0.01%,1.15%,2.33%,3.07%,$-0.1
scoot henderson,PG/G/UTIL,POR,26.46%,0.01%,1.18%,6.1%,8.31%,$-0.12
scottie barnes,PG/SF/G/F/UTIL,TOR,24.47%,0.01%,1.17%,4.5%,2.39%,$-0.13
obi toppin,C/PF/F/UTIL,IND,26.99%,0.01%,1.18%,19.28%,17.55%,$-0.2
jamison battle,SF/F/UTIL,TOR,26.93%,0.01%,1.16%,2.98%,4.58%,$-0.2
immanuel quickley,PG/G/UTIL,TOR,24.6%,0.01%,1.1%,2.49%,3.04%,$-0.24
aaron gordon,PF/F/UTIL,DEN,26.56%,0.01%,1.14%,12.97%,18.14%,$-0.27
nick richards,C/UTIL,PHX,24.75%,0.01%,1.11%,3.4%,5.72%,$-0.29
rudy gobert,C/UTIL,MIN,26.81%,0.01%,1.1%,4.24%,5.53%,$-0.3
luka doncic,PG/G/UTIL,LAL,26.82%,0.01%,1.14%,15.79%,14.88%,$-0.31
karl-anthony towns,C/UTIL,NYK,26.34%,0.01%,1.1%,6.51%,4.71%,$-0.33
stephen curry,PG/G/UTIL,GSW,24.97%,0.01%,1.07%,4.42%,4.05%,$-0.38
brandon clarke,C/UTIL,MEM,24.72%,0.01%,1.04%,1.25%,2.27%,$-0.42
tari eason,PF/F/UTIL,HOU,25.33%,0.01%,1.04%,9.32%,11.36%,$-0.51
luke kennard,PG/SG/G/UTIL,MEM,26.1%,0.0%,1.06%,12.35%,11.95%,$-0.52
kevin huerter,SF/SG/G/F/UTIL,CHI,26.62%,0.0%,1.05%,39.34%,34.49%,$-0.54
gary payton ii,SF/SG/G/F/UTIL,GSW,24.48%,0.01%,1.04%,6.55%,5.54%,$-0.55
anfernee simons,PG/SG/G/UTIL,POR,25.46%,0.0%,1.0%,7.76%,6.08%,$-0.61
donte divincenzo,PG/SG/G/UTIL,MIN,24.82%,0.01%,0.99%,5.05%,4.31%,$-0.64
zion williamson,PF/SF/F/UTIL,NOP,21.65%,0.01%,1.01%,5.21%,4.18%,$-0.66
coby white,SF/SG/G/F/UTIL,CHI,26.49%,0.0%,0.98%,26.3%,17.76%,$-0.68
devin booker,PG/SG/G/UTIL,PHX,26.26%,0.0%,0.97%,18.78%,13.0%,$-0.68
t.j. mcconnell,PG/G/UTIL,IND,22.72%,0.01%,0.97%,1.06%,1.69%,$-0.68
myles turner,C/UTIL,IND,24.48%,0.01%,0.94%,1.93%,2.69%,$-0.69
draymond green,C/PF/F/UTIL,GSW,25.05%,0.0%,0.97%,7.66%,5.46%,$-0.71
marcus smart,SF/SG/G/F/UTIL,WAS,24.09%,0.01%,0.97%,8.09%,6.67%,$-0.71
keyonte george,PG/G/UTIL,UTA,23.35%,0.01%,0.93%,2.42%,3.06%,$-0.78
anthony edwards,SG/G/UTIL,MIN,22.98%,0.01%,0.93%,5.18%,4.93%,$-0.79
jimmy butler,SF/F/UTIL,GSW,23.89%,0.01%,0.91%,2.64%,2.98%,$-0.79
austin reaves,PG/SG/G/UTIL,LAL,24.77%,0.0%,0.93%,7.31%,4.54%,$-0.79
keldon johnson,PF/SF/F/UTIL,SAS,23.82%,0.0%,0.93%,6.8%,6.61%,$-0.84
dennis schroder,PG/SG/G/UTIL,DET,22.89%,0.01%,0.91%,1.39%,1.38%,$-0.85
shaedon sharpe,SF/SG/G/F/UTIL,POR,24.39%,0.0%,0.91%,4.49%,3.03%,$-0.87
miles mcbride,PG/SG/G/UTIL,NYK,25.45%,0.0%,0.92%,8.14%,7.15%,$-0.88
jaxson hayes,C/UTIL,LAL,23.91%,0.0%,0.91%,2.2%,3.73%,$-0.88
toumani camara,SF/SG/G/F/UTIL,POR,25.02%,0.0%,0.92%,11.49%,8.59%,$-0.89
cam spencer,SG/G/UTIL,MEM,27.36%,0.0%,1.02%,0.03%,0.1%,$-0.89
jeremy sochan,C/PF/F/UTIL,SAS,23.51%,0.0%,0.9%,3.9%,2.86%,$-0.9
jaren jackson jr.,C/PF/F/UTIL,MEM,23.34%,0.0%,0.9%,7.38%,4.07%,$-0.9
patrick williams,PF/SF/F/UTIL,CHI,23.61%,0.0%,0.91%,8.23%,8.88%,$-0.9
guerschon yabusele,C/PF/F/UTIL,PHI,24.84%,0.0%,0.9%,4.11%,2.98%,$-0.91
jalen green,PG/SG/G/UTIL,HOU,23.96%,0.0%,0.88%,6.04%,4.1%,$-0.93
khris middleton,SF/SG/G/F/UTIL,WAS,22.99%,0.0%,0.89%,5.09%,3.57%,$-0.94
blake wesley,PG/G/UTIL,SAS,23.19%,0.0%,0.88%,2.48%,4.21%,$-0.97
tobias harris,PF/F/UTIL,DET,24.25%,0.0%,0.87%,4.2%,5.36%,$-0.98
aj johnson,PG/G/UTIL,WAS,23.3%,0.0%,0.89%,3.9%,6.67%,$-0.98
josh hart,PF/SF/F/UTIL,NYK,25.0%,0.0%,0.85%,6.31%,4.6%,$-0.99
naz reid,C/PF/F/UTIL,MIN,22.45%,0.0%,0.85%,3.4%,2.65%,$-1.0
tyrese haliburton,PG/G/UTIL,IND,23.52%,0.0%,0.85%,4.63%,3.87%,$-1.0
jalen hood-schifino,PG/G/UTIL,PHI,22.86%,0.0%,0.86%,0.72%,1.16%,$-1.0
quinten post,C/UTIL,GSW,22.88%,0.0%,0.86%,2.02%,3.79%,$-1.01
quentin grimes,PG/SG/G/UTIL,PHI,24.13%,0.0%,0.83%,1.74%,1.17%,$-1.03
richaun holmes,C/UTIL,WAS,21.36%,0.01%,0.84%,0.19%,0.27%,$-1.05
walker kessler,C/UTIL,UTA,22.92%,0.0%,0.82%,1.59%,1.91%,$-1.06
bennedict mathurin,SF/F/UTIL,IND,23.22%,0.0%,0.83%,0.43%,0.66%,$-1.07
malik beasley,SF/SG/G/F/UTIL,DET,23.2%,0.0%,0.85%,7.09%,5.15%,$-1.07
thomas bryant,C/UTIL,IND,23.33%,0.0%,0.84%,2.23%,3.81%,$-1.07
vince williams jr.,SF/SG/G/F/UTIL,MEM,22.54%,0.0%,0.85%,3.96%,3.09%,$-1.09
julius randle,C/PF/F/UTIL,MIN,22.15%,0.0%,0.81%,3.61%,2.35%,$-1.1
zach edey,C/UTIL,MEM,22.62%,0.0%,0.81%,0.66%,1.18%,$-1.11
steven adams,C/UTIL,HOU,22.78%,0.0%,0.82%,5.99%,11.09%,$-1.16
jarace walker,PF/SF/F/UTIL,IND,22.54%,0.0%,0.82%,8.31%,8.01%,$-1.16
trey murphy iii,SF/SG/G/F/UTIL,NOP,23.37%,0.0%,0.8%,6.12%,3.82%,$-1.17
kevin durant,C/PF/F/UTIL,PHX,23.79%,0.0%,0.78%,6.96%,4.54%,$-1.17
johnny juzang,SF/SG/G/F/UTIL,UTA,22.58%,0.0%,0.82%,3.44%,2.86%,$-1.17
malik monk,PG/SG/G/UTIL,SAC,23.52%,0.0%,0.77%,4.46%,2.93%,$-1.22
julian champagnie,SF/SG/G/F/UTIL,SAS,22.34%,0.0%,0.8%,4.8%,3.74%,$-1.22
isaiah stewart,C/UTIL,DET,21.55%,0.0%,0.8%,0.4%,0.74%,$-1.22
jordan hawkins,PG/SG/G/UTIL,NOP,23.56%,0.0%,0.8%,0.49%,0.51%,$-1.22
aaron nesmith,SF/SG/G/F/UTIL,IND,22.88%,0.0%,0.79%,1.83%,1.32%,$-1.23
tyler herro,PG/SG/G/UTIL,MIA,23.1%,0.0%,0.75%,5.72%,3.35%,$-1.28
ochai agbaji,PF/SF/F/UTIL,TOR,22.31%,0.0%,0.78%,2.2%,2.21%,$-1.29
michael porter jr.,PF/SF/F/UTIL,DEN,22.51%,0.0%,0.75%,3.97%,3.43%,$-1.32
jalen smith,C/UTIL,CHI,22.17%,0.0%,0.69%,0.05%,0.1%,$-1.34
jordan clarkson,SG/G/UTIL,UTA,20.94%,0.0%,0.73%,1.27%,1.54%,$-1.36
ausar thompson,PF/SF/F/UTIL,DET,20.71%,0.0%,0.73%,2.25%,2.22%,$-1.37
bam adebayo,C/PF/F/UTIL,MIA,21.47%,0.0%,0.7%,2.28%,1.16%,$-1.38
royce o'neale,PF/SF/F/UTIL,PHX,21.93%,0.0%,0.72%,6.39%,6.19%,$-1.42
mitchell robinson,C/UTIL,NYK,20.84%,0.0%,0.66%,0.05%,0.1%,$-1.42
jamal murray,PG/SG/G/UTIL,DEN,21.9%,0.0%,0.71%,2.95%,1.95%,$-1.43
duop reath,C/UTIL,POR,23.67%,0.0%,0.66%,0.05%,0.1%,$-1.45
kyshawn george,PF/F/UTIL,WAS,22.64%,0.0%,0.69%,1.92%,2.29%,$-1.48
andrew nembhard,PG/SG/G/UTIL,IND,21.96%,0.0%,0.7%,1.67%,1.43%,$-1.48
tim hardaway jr.,SF/SG/G/F/UTIL,DET,21.6%,0.0%,0.71%,2.65%,2.15%,$-1.49
sandro mamukelashvili,C/PF/F/UTIL,SAS,20.76%,0.0%,0.66%,0.12%,0.1%,$-1.5
jabari smith jr.,C/PF/F/UTIL,HOU,21.84%,0.0%,0.68%,3.49%,2.69%,$-1.51
andrew wiggins,PF/SF/F/UTIL,MIA,21.78%,0.0%,0.67%,2.83%,2.38%,$-1.52
og anunoby,PF/SF/F/UTIL,NYK,22.42%,0.0%,0.67%,1.91%,1.47%,$-1.53
isaiah collier,PG/G/UTIL,UTA,21.12%,0.0%,0.66%,0.95%,1.25%,$-1.54
domantas sabonis,C/UTIL,SAC,19.08%,0.0%,0.65%,1.85%,1.99%,$-1.55
carlton carrington,PG/SG/G/UTIL,WAS,21.54%,0.0%,0.67%,2.35%,2.04%,$-1.56
buddy hield,SF/SG/G/F/UTIL,GSW,21.28%,0.0%,0.67%,0.57%,0.39%,$-1.56
dillon brooks,PF/SF/F/UTIL,HOU,21.68%,0.0%,0.66%,1.29%,1.17%,$-1.56
kevon looney,C/UTIL,GSW,21.21%,0.0%,0.66%,1.59%,3.26%,$-1.57
julian phillips,PF/F/UTIL,CHI,21.36%,0.0%,0.67%,1.13%,1.46%,$-1.57
jose alvarado,PG/G/UTIL,NOP,21.33%,0.0%,0.67%,0.71%,1.12%,$-1.57
aaron holiday,PG/SG/G/UTIL,HOU,19.85%,0.0%,0.65%,0.24%,0.24%,$-1.57
fred vanvleet,PG/G/UTIL,HOU,21.63%,0.0%,0.62%,0.61%,0.65%,$-1.6
keegan murray,PF/F/UTIL,SAC,22.28%,0.0%,0.64%,0.95%,1.2%,$-1.6
zach collins,C/UTIL,CHI,20.48%,0.0%,0.62%,0.1%,0.23%,$-1.6
cameron payne,PG/SG/G/UTIL,NYK,20.97%,0.0%,0.64%,0.1%,0.1%,$-1.61
oshae brissett,C/PF/F/UTIL,PHI,20.58%,0.0%,0.63%,1.18%,0.98%,$-1.67
karlo matkovic,C/PF/F/UTIL,NOP,20.16%,0.0%,0.64%,0.36%,0.31%,$-1.68
russell westbrook,PG/G/UTIL,DEN,20.84%,0.0%,0.62%,24.17%,32.44%,$-1.7
jaylen wells,SF/SG/G/F/UTIL,MEM,20.47%,0.0%,0.63%,3.15%,2.51%,$-1.7
moses moody,PF/SF/F/UTIL,GSW,21.03%,0.0%,0.61%,2.52%,2.46%,$-1.7
jaden mcdaniels,PF/SF/F/UTIL,MIN,19.99%,0.0%,0.59%,1.09%,0.84%,$-1.75
chris paul,PG/G/UTIL,SAS,20.1%,0.0%,0.6%,0.36%,0.53%,$-1.75
aj lawson,SG/G/UTIL,TOR,20.38%,0.0%,0.6%,0.92%,1.3%,$-1.76
duncan robinson,SF/SG/G/F/UTIL,MIA,20.18%,0.0%,0.6%,1.3%,1.03%,$-1.76
kelly olynyk,C/PF/F/UTIL,NOP,19.72%,0.0%,0.59%,1.5%,1.16%,$-1.76
mo bamba,C/UTIL,NOP,22.3%,0.0%,0.58%,0.06%,0.1%,$-1.76
devin vassell,SF/SG/G/F/UTIL,SAS,20.18%,0.0%,0.59%,1.34%,0.92%,$-1.77
desmond bane,SG/G/UTIL,MEM,20.03%,0.0%,0.57%,2.93%,2.62%,$-1.77
jarred vanderbilt,PF/F/UTIL,LAL,20.6%,0.0%,0.58%,0.06%,0.1%,$-1.79
justin edwards,PF/SF/F/UTIL,PHI,20.29%,0.0%,0.56%,0.88%,0.92%,$-1.85
oso ighodaro,C/UTIL,PHX,20.38%,0.0%,0.56%,0.54%,0.99%,$-1.85
yves missi,C/UTIL,NOP,20.7%,0.0%,0.55%,0.66%,1.1%,$-1.86
jaime jaquez jr.,SF/F/UTIL,MIA,19.11%,0.0%,0.57%,3.86%,6.06%,$-1.86
mikal bridges,SF/SG/G/F/UTIL,NYK,20.0%,0.0%,0.56%,0.55%,0.35%,$-1.88
matas buzelis,PF/F/UTIL,CHI,19.16%,0.0%,0.55%,0.52%,0.64%,$-1.9
demar derozan,SF/F/UTIL,SAC,19.82%,0.0%,0.56%,0.09%,0.1%,$-1.92
simone fontecchio,PF/F/UTIL,DET,18.77%,0.0%,0.51%,0.08%,0.1%,$-1.92
mike conley,PG/G/UTIL,MIN,19.22%,0.0%,0.5%,0.06%,0.07%,$-1.94
nickeil alexander-walker,SF/SG/G/F/UTIL,MIN,18.97%,0.0%,0.52%,0.16%,0.13%,$-1.96
christian braun,SF/SG/G/F/UTIL,DEN,19.36%,0.0%,0.52%,0.18%,0.1%,$-1.97
kel'el ware,C/UTIL,MIA,18.24%,0.0%,0.51%,0.14%,0.23%,$-1.97
gabe vincent,PG/SG/G/UTIL,LAL,18.88%,0.0%,0.51%,0.71%,0.69%,$-2.02
lauri markkanen,PF/F/UTIL,UTA,17.86%,0.0%,0.5%,1.08%,1.19%,$-2.03
jeff dowtin,PG/G/UTIL,PHI,18.16%,0.0%,0.51%,0.12%,0.17%,$-2.04
colin castleton,C/PF/F/UTIL,TOR,18.64%,0.0%,0.48%,1.11%,0.86%,$-2.09
kris murray,PF/F/UTIL,POR,17.51%,0.0%,0.47%,0.09%,0.1%,$-2.11
davion mitchell,PG/SG/G/UTIL,MIA,18.12%,0.0%,0.5%,0.31%,0.32%,$-2.12
kyle filipowski,C/PF/F/UTIL,UTA,17.98%,0.0%,0.46%,4.16%,2.93%,$-2.13
bismack biyombo,C/UTIL,SAS,19.93%,0.0%,0.54%,0.04%,0.1%,$-2.13
dorian finney-smith,C/PF/F/UTIL,LAL,19.22%,0.0%,0.45%,0.86%,0.64%,$-2.14
grayson allen,SF/SG/G/F/UTIL,PHX,18.89%,0.0%,0.48%,0.11%,0.1%,$-2.15
dejounte murray,PG/G/UTIL,NOP,0%,0%,0%,0.0%,0.03%,$-2.2
lamar stevens,PF/F/UTIL,MEM,19.23%,0.0%,0.44%,0.05%,0.1%,$-2.21
