PG,SG,SF,PF,C,G,F,UTIL,Proj,Ceiling,Salary,Cash %,Top 1%,ROI%,Wins,Own Sum,Avg Return,Stack1,Stack2,Lineup,Dupes,User,Index,Entry ID
Jalen Brunson (37338088),Vit Krejci (37338481),Josh Hart (37338127),OG Anunoby (37338270),Daniel Gafford (37338424),Keaton Wallace (37338930),Paul George (37338105),Alperen Sengun (37338065),323.194375,355.3087538100779,49900,100.00%,10000,149900.0%,10000,159.14,$5996.0,NYK 3,ATL 2,opp,1,fivehorizons,0,4611288239
Coby White (37338195),Trey Murphy III (37338144),Bogdan Bogdanovic (37338369),Precious Achiuwa (37338518),Jaren Jackson Jr. (37338053),Mike Conley (37338507),Brice Sensabaugh (37338383),Trae Young (37338032),210.84125,238.5574483868612,49400,100.00%,10000,74900.0%,0,91.66,$2996.0,ATL 2,CHI 1,opp,1,RoyalPain21,2945,4610916109
Cole Anthony (37338216),Dennis Schroder (37338285),Garrison Mathews (37338609),Precious Achiuwa (37338518),Alperen Sengun (37338065),Bogdan Bogdanovic (37338369),Giannis Antetokounmpo (37338014),Andrew Wiggins (37338228),267.08125,303.3400151750559,49800,100.00%,10000,49900.0%,0,103.05,$1996.0,GSW 2,ATL 2,opp,1,RoyalPain21,2946,4610916116
Stephon Castle (37338477),Garrison Mathews (37338609),Bogdan Bogdanovic (37338369),Precious Achiuwa (37338518),Daniel Gafford (37338424),Dejounte Murray (37338096),Giannis Antetokounmpo (37338014),Paolo Banchero (37338047),272.27125,310.6718899949252,49000,100.00%,10000,31150.0%,0,161.01,$1246.0,ATL 2,SAS 1,opp,1,RoyalPain21,2947,4610916107
Russell Westbrook (37338173),Bogdan Bogdanovic (37338369),Zach LaVine (37338073),Precious Achiuwa (37338518),Yves Missi (37338327),Mike Conley (37338507),Quentin Grimes (37338318),Nikola Jokic (37338012),262.12125000000003,296.00096003447123,50000,100.00%,10000,24900.0%,0,91.28999999999999,$996.0,DEN 2,ATL 1,opp,1,RoyalPain21,2948,4610916122
Vit Krejci (37338481),Bogdan Bogdanovic (37338369),Devin Vassell (37338234),Precious Achiuwa (37338518),Victor Wembanyama (37338018),Ja Morant (37338082),David Roddy (37338933),Dejounte Murray (37338096),271.48125000000005,305.49754538941374,49400,100.00%,10000,18650.0%,0,137.81,$746.0,ATL 3,SAS 2,opp,1,RoyalPain21,2949,4610916091
Coby White (37338195),Nickeil Alexander-Walker (37338562),Bogdan Bogdanovic (37338369),Precious Achiuwa (37338518),Victor Wembanyama (37338018),Trey Murphy III (37338144),Naz Reid (37338300),Julius Randle (37338149),262.62125000000003,294.89648124657435,49300,100.00%,10000,18650.0%,0,92.41,$746.0,MIN 3,CHI 1,opp,1,srodriguez34,2950,4611000861
Keaton Wallace (37338930),Jamal Murray (37338169),Garrison Mathews (37338609),Precious Achiuwa (37338518),Victor Wembanyama (37338018),Khris Middleton (37338293),Brice Sensabaugh (37338383),Giannis Antetokounmpo (37338014),272.88125,310.3444793325048,49600,100.00%,10000,14900.0%,0,122.56,$596.0,ATL 2,MIL 2,opp,1,tomjk321,2951,4611006795
Stephon Castle (37338477),Julian Champagnie (37338548),Khris Middleton (37338293),Precious Achiuwa (37338518),Mark Williams (37338232),LaMelo Ball (37338029),Devin Vassell (37338234),Victor Wembanyama (37338018),265.80125000000004,300.2971099257918,49700,100.00%,10000,14900.0%,0,125.35999999999999,$596.0,SAS 4,CHA 2,opp,1,RoyalPain21,2952,4610916072
Cole Anthony (37338216),Jalen Green (37338162),Keldon Johnson (37338409),Precious Achiuwa (37338518),Onyeka Okongwu (37338359),Fred VanVleet (37338153),Garrison Mathews (37338609),Nikola Jokic (37338012),263.84125,297.9044508481271,49000,100.00%,10000,14900.0%,0,88.3,$596.0,HOU 2,ATL 2,opp,1,tomjk321,2953,4611006805
Keaton Wallace (37338930),Bogdan Bogdanovic (37338369),Devin Vassell (37338234),Precious Achiuwa (37338518),Mark Williams (37338232),Keyonte George (37338282),Paolo Banchero (37338047),Victor Wembanyama (37338018),280.51125,317.129612224707,49200,100.00%,10000,12400.0%,0,158.95,$496.0,ATL 2,SAS 2,opp,1,nickps,2955,4610882714
