PG,SG,SF,PF,C,G,F,UTIL,Fpts Proj,Field Fpts Proj,Ceiling,Salary,Win %,Top 10%,ROI%,Cash %,Own. Sum,Avg. Return,Stack1 Type,Stack2 Type,Lineup Type,Sim Dupes
Mike Conley (37357230),Cole Anthony (37356988),Cody Martin (37357171),Kyle Filipowski (37357140),Jakob Poeltl (37356992),Shai Gilgeous-Alexander (37356838),Chris Boucher (37357215),Nikola Jokic (37356826),292.37,281.8299999999999,395.37,49900,0.18%,6.74%,588.0%,48.85%,148.51000000000002,$17.6,TOR 2,MIN 1,generated,1
Mike Conley (37357230),Gradey Dick (37357126),Naji Marshall (37357067),Miles Bridges (37356938),Wendell Carter Jr. (37357109),Shai Gilgeous-Alexander (37356838),Chris Boucher (37357215),Nikola Jokic (37356826),292.44,284.27,393.76,49900,0.18%,6.31%,555.4%,48.78%,177.23,$16.7,TOR 2,MIN 1,generated,1
Keyonte George (37357010),Duncan Robinson (37357237),Brice Sensabaugh (37357075),Miles Bridges (37356938),Drew Eubanks (37357151),Shai Gilgeous-Alexander (37356838),Jalen Williams (37356911),Daniel Gafford (37357030),297.44,280.59000000000003,399.34000000000003,49400,0.16%,6.98%,538.1%,54.45%,168.74,$16.1,UTA 3,OKC 2,generated,1
Keyonte George (37357010),Duncan Robinson (37357237),Cody Martin (37357171),Naz Reid (37357059),Wendell Carter Jr. (37357109),Shai Gilgeous-Alexander (37356838),Kyle Filipowski (37357140),Nikola Jokic (37356826),293.26,279.09000000000003,393.18999999999994,49000,0.16%,6.51%,530.1%,49.44%,165.66,$15.9,UTA 2,MIA 1,generated,1
Jalen Brunson (37356866),Isaiah Joe (37357276),Nickeil Alexander-Walker (37357290),Giannis Antetokounmpo (37356828),Wendell Carter Jr. (37357109),Shai Gilgeous-Alexander (37356838),Kyle Filipowski (37357140),Drew Eubanks (37357151),297.87,285.27,401.52,49500,0.15%,6.95%,525.2%,55.48%,199.14,$15.8,OKC 2,UTA 2,generated,1
Jalen Brunson (37356866),Cody Martin (37357171),Nickeil Alexander-Walker (37357290),Miles Bridges (37356938),Wendell Carter Jr. (37357109),Keyonte George (37357010),Kyle Filipowski (37357140),Nikola Jokic (37356826),297.36,284.91999999999996,389.42999999999995,49700,0.14%,7.33%,525.0%,54.7%,180.35999999999999,$15.8,CHA 2,UTA 2,generated,1
Mike Conley (37357230),Cody Martin (37357171),Jayson Tatum (37356843),Miles Bridges (37356938),Drew Eubanks (37357151),Shai Gilgeous-Alexander (37356838),Kyle Filipowski (37357140),Mark Williams (37356970),302.89,292.57000000000005,402.47,50000,0.12%,8.39%,522.8%,61.98%,234.19,$15.7,CHA 3,UTA 2,generated,1
Mike Conley (37357230),Luguentz Dort (37357166),Scottie Barnes (37356861),Chris Boucher (37357215),Wendell Carter Jr. (37357109),Keyonte George (37357010),Jalen Williams (37356911),Nikola Jokic (37356826),290.90999999999997,280.14,388.5,50000,0.17%,6.05%,522.3%,46.5%,149.32999999999998,$15.7,OKC 2,TOR 2,generated,1
Mike Conley (37357230),Cody Martin (37357171),Jaylen Brown (37356898),Naz Reid (37357059),Drew Eubanks (37357151),Keyonte George (37357010),Miles Bridges (37356938),Nikola Jokic (37356826),294.83,282.13,388.32000000000005,49700,0.13%,6.52%,474.6%,51.41%,173.14000000000001,$14.2,MIN 2,CHA 2,generated,1
Mike Conley (37357230),Cody Martin (37357171),RJ Barrett (37356914),Brice Sensabaugh (37357075),Mark Williams (37356970),Shai Gilgeous-Alexander (37356838),Miles Bridges (37356938),Daniel Gafford (37357030),296.41,287.59999999999997,397.87,50000,0.12%,6.75%,464.7%,53.48%,190.12,$13.9,CHA 3,MIN 1,generated,1
