PG,SG,SF,PF,C,G,F,UTIL,Proj,Ceiling,Salary,Cash %,Top 1%,ROI%,Wins,Own Sum,Avg Return,Stack1,Stack2,Lineup,Dupes,User,Index,Entry ID
Jalen Brunson (37356866),Cole Anthony (37356988),Cody Martin (37357171),Peyton Watson (37357176),Daniel Gafford (37357030),Shai Gilgeous-Alexander (37356838),Julius Randle (37356941),Kyle Filipowski (37357140),291.78,392.03999999999996,49900,100.00%,32,252.04%,0,94.13,$10.08,NYK 1,ORL 1,user,1,marvalshot,11535,4612697323
Shai Gilgeous-Alexander (37356838),Collin Sexton (37356934),Brice Sensabaugh (37357075),Miles Bridges (37356938),Wendell Carter Jr. (37357109),Keyonte George (37357010),Luguentz Dort (37357166),Mikal Bridges (37357013),291.51,385.05,50000,100.00%,22,234.9%,0,142.35000000000002,$9.4,UTA 3,OKC 2,user8,1,marvalshot,11903,4612697324_8
Keyonte George (37357010),Miles McBride (37357155),Nickeil Alexander-Walker (37357290),Jalen Williams (37356911),Nikola Jokic (37356826),Jalen Brunson (37356866),Cody Martin (37357171),Drew Eubanks (37357151),298.29,395.37,50000,100.00%,2557,1290.55%,0,148.98000000000002,$51.62,UTA 2,NYK 2,user5,1,marvalshot,11909,4612697325_5
Mike Conley (37357230),Mikal Bridges (37357013),Quentin Grimes (37357081),OG Anunoby (37357021),Wendell Carter Jr. (37357109),Shai Gilgeous-Alexander (37356838),Giannis Antetokounmpo (37356828),Drew Eubanks (37357151),303.43,400.56,49900,100.00%,4910,10700.85%,73,183.84999999999997,$428.03,NYK 2,MIN 1,user5,1,marvalshot,11918,4612697326_5
Jalen Brunson (37356866),Gradey Dick (37357126),Mikal Bridges (37357013),Josh Hart (37356907),Wendell Carter Jr. (37357109),Collin Sexton (37356934),Miles Bridges (37356938),Drew Eubanks (37357151),304.23,393.86,50000,100.00%,4959,14585.05%,97,149.86,$583.4,NYK 3,UTA 2,user3,1,marvalshot,11925,4612697327_3
Jalen Brunson (37356866),Nickeil Alexander-Walker (37357290),Scottie Barnes (37356861),Precious Achiuwa (37357118),Wendell Carter Jr. (37357109),Anthony Edwards (37356851),Miles Bridges (37356938),Drew Eubanks (37357151),304.42,395.8,49800,100.00%,4973,16495.55%,141,161.13,$659.82,NYK 2,MIN 2,user7,1,marvalshot,11938,4612697328_7
Mike Conley (37357230),Mikal Bridges (37357013),Jayson Tatum (37356843),Kyle Filipowski (37357140),Daniel Theis (37357319),Nickeil Alexander-Walker (37357290),Giannis Antetokounmpo (37356828),Jalen Brunson (37356866),299.78,394.58,50000,100.00%,3749,2143.8%,1,124.98,$85.75,MIN 2,NYK 2,user3,1,marvalshot,11943,4612697329_3
Jalen Brunson (37356866),Mikal Bridges (37357013),Josh Hart (37356907),Chris Boucher (37357215),Wendell Carter Jr. (37357109),Khris Middleton (37357054),Miles Bridges (37356938),Josh Giddey (37356948),293.49999999999994,383.66999999999996,49700,100.00%,150,355.62%,0,107.89999999999999,$14.22,NYK 3,TOR 1,user7,1,marvalshot,11956,4612697330_7
Jalen Brunson (37356866),Cole Anthony (37356988),OG Anunoby (37357021),Giannis Antetokounmpo (37356828),Drew Eubanks (37357151),Khris Middleton (37357054),Chris Boucher (37357215),Nikola Jovic (37357042),290.86,393.19,50000,100.00%,21,217.34%,0,116.89,$8.69,NYK 2,MIL 2,user7,1,marvalshot,11893,4612697323_7
Damian Lillard (37356884),Bruce Brown (37357299),Isaiah Joe (37357276),Giannis Antetokounmpo (37356828),Wendell Carter Jr. (37357109),Mikal Bridges (37357013),Kyle Filipowski (37357140),Jalen Brunson (37356866),290.75,384.78,49400,100.00%,6,203.57%,0,120.10999999999999,$8.14,MIL 2,NYK 2,user1,1,marvalshot,11896,4612697324_1
Jalen Brunson (37356866),Cody Martin (37357171),OG Anunoby (37357021),Giannis Antetokounmpo (37356828),Daniel Theis (37357319),Mike Conley (37357230),Scottie Barnes (37356861),Brice Sensabaugh (37357075),297.96999999999997,391.77,49900,100.00%,2260,1153.52%,0,120.73999999999998,$46.14,NYK 2,CHA 1,user8,1,marvalshot,11912,4612697325_8
Shai Gilgeous-Alexander (37356838),Isaiah Joe (37357276),Quentin Grimes (37357081),Naz Reid (37357059),Wendell Carter Jr. (37357109),Mikal Bridges (37357013),Miles Bridges (37356938),Jalen Brunson (37356866),296.78999999999996,391.59999999999997,49400,100.00%,1390,761.11%,0,130.79,$30.44,OKC 2,NYK 2,user6,1,marvalshot,11919,4612697326_6
Shai Gilgeous-Alexander (37356838),Mikal Bridges (37357013),Nickeil Alexander-Walker (37357290),Naz Reid (37357059),Wendell Carter Jr. (37357109),Jalen Brunson (37356866),Julius Randle (37356941),Daniel Gafford (37357030),303.87,403.08,49900,100.00%,4955,12263.72%,74,117.31,$490.55,MIN 3,NYK 2,user,1,marvalshot,1273,4612697327
