Player,Position,Team,Cash%,Win%,Top1%,Sim. Own%,Proj. Own%,Avg. Return
kelly oubre jr.,SG/G/UTIL,PHI,24.18%,0.02%,1.35%,12.72%,13.35%,$0.16
jalen duren,C/UTIL,DET,23.09%,0.02%,1.29%,14.33%,26.01%,$0.08
ricky council iv,PF/SF/F/UTIL,PHI,22.78%,0.02%,1.3%,17.73%,9.35%,$0.08
giannis antetokounmpo,C/PF/F/UTIL,MIL,24.25%,0.02%,1.27%,21.51%,40.61%,$0.05
nikola vucevic,C/UTIL,CHI,22.91%,0.02%,1.27%,12.82%,26.49%,$0.05
nikola jokic,C/UTIL,DEN,21.7%,0.02%,1.32%,8.66%,40.37%,$0.04
patrick williams,PF/F/UTIL,CHI,23.4%,0.02%,1.26%,28.6%,24.45%,$0.02
vasilije micic,PG/G/UTIL,CHA,22.2%,0.02%,1.22%,5.43%,6.11%,$0.01
coby white,PG/SG/G/UTIL,CHI,22.88%,0.02%,1.21%,27.18%,19.16%,$-0.04
lonzo ball,PG/G/UTIL,CHI,21.89%,0.02%,1.21%,10.36%,9.71%,$-0.04
tyrese maxey,PG/G/UTIL,PHI,22.49%,0.02%,1.19%,12.94%,22.8%,$-0.05
russell westbrook,PG/G/UTIL,DEN,22.7%,0.02%,1.18%,22.22%,26.95%,$-0.07
kevin porter jr.,PG/G/UTIL,LAC,20.71%,0.02%,1.13%,5.74%,3.77%,$-0.14
josh okogie,PF/SF/F/UTIL,CHA,20.8%,0.02%,1.11%,8.83%,4.83%,$-0.16
ayo dosunmu,PG/SG/G/UTIL,CHI,22.26%,0.02%,1.11%,27.74%,20.16%,$-0.18
quentin grimes,SF/F/UTIL,DAL,20.79%,0.02%,1.08%,1.7%,1.46%,$-0.18
josh giddey,PG/G/UTIL,CHI,20.33%,0.02%,1.09%,7.52%,9.41%,$-0.19
chris paul,PG/G/UTIL,SAS,22.14%,0.02%,1.11%,22.56%,25.11%,$-0.2
paul reed,C/UTIL,DET,20.6%,0.02%,1.09%,13.86%,10.86%,$-0.21
kristaps porzingis,C/UTIL,BOS,20.36%,0.02%,1.07%,9.71%,17.84%,$-0.21
victor wembanyama,C/UTIL,SAS,19.65%,0.02%,1.1%,8.39%,28.99%,$-0.22
jeremiah robinson-earl,C/PF/F/UTIL,NOP,20.31%,0.02%,1.06%,8.28%,3.49%,$-0.24
jose alvarado,PG/G/UTIL,NOP,20.46%,0.02%,1.05%,1.9%,1.3%,$-0.24
aaron gordon,C/PF/F/UTIL,DEN,21.79%,0.02%,1.06%,58.05%,46.33%,$-0.25
daniel gafford,C/UTIL,DAL,18.88%,0.02%,1.01%,4.63%,9.68%,$-0.25
devin vassell,SF/SG/G/F/UTIL,SAS,21.57%,0.02%,1.04%,29.47%,16.49%,$-0.28
ausar thompson,PF/SF/F/UTIL,DET,20.29%,0.02%,1.05%,16.0%,8.92%,$-0.28
ivica zubac,C/UTIL,LAC,19.37%,0.02%,0.99%,4.1%,8.13%,$-0.28
michael porter jr.,PF/SF/F/UTIL,DEN,21.12%,0.02%,1.03%,24.63%,16.42%,$-0.3
chris boucher,C/PF/F/UTIL,TOR,18.9%,0.02%,0.94%,0.34%,0.2%,$-0.3
brandon boston jr.,SF/SG/G/F/UTIL,NOP,19.6%,0.02%,1.01%,6.12%,1.79%,$-0.31
jaylen brown,SF/SG/G/F/UTIL,BOS,21.06%,0.02%,1.01%,25.32%,17.6%,$-0.32
jakob poeltl,C/UTIL,TOR,19.92%,0.02%,0.99%,9.35%,17.68%,$-0.33
cade cunningham,PG/G/UTIL,DET,19.49%,0.02%,1.0%,12.36%,24.08%,$-0.35
jamal murray,PG/SG/G/UTIL,DEN,20.58%,0.02%,0.98%,14.85%,12.3%,$-0.35
jalen smith,C/UTIL,CHI,17.09%,0.02%,0.9%,0.34%,0.42%,$-0.36
peyton watson,PF/SF/F/UTIL,DEN,19.18%,0.02%,0.96%,2.66%,0.98%,$-0.38
miles bridges,PF/F/UTIL,CHA,18.14%,0.02%,0.94%,3.53%,4.53%,$-0.38
khris middleton,SF/SG/G/F/UTIL,MIL,19.64%,0.02%,0.96%,17.28%,7.84%,$-0.39
stephon castle,PG/SG/G/UTIL,SAS,19.9%,0.02%,0.96%,13.71%,8.16%,$-0.39
keldon johnson,PF/SF/F/UTIL,SAS,19.0%,0.02%,0.96%,6.04%,2.85%,$-0.39
damian lillard,PG/G/UTIL,MIL,19.64%,0.02%,0.93%,6.8%,10.7%,$-0.39
derrick jones jr.,PF/F/UTIL,LAC,19.52%,0.02%,0.94%,3.43%,2.82%,$-0.39
ronald holland ii,PF/SF/F/UTIL,DET,18.94%,0.02%,0.96%,1.21%,0.54%,$-0.4
jeremy sochan,PF/F/UTIL,SAS,18.91%,0.02%,0.92%,4.05%,3.72%,$-0.41
zion williamson,PF/F/UTIL,NOP,16.84%,0.02%,0.92%,3.99%,5.7%,$-0.41
tim hardaway jr.,SF/SG/G/F/UTIL,DET,19.97%,0.01%,0.95%,10.29%,3.89%,$-0.42
rj barrett,SF/F/UTIL,TOR,20.35%,0.01%,0.94%,22.05%,26.82%,$-0.42
justin edwards,PF/SF/F/UTIL,PHI,19.55%,0.02%,0.94%,5.48%,2.53%,$-0.42
aj green,PG/SG/G/UTIL,MIL,19.53%,0.02%,0.93%,2.57%,1.16%,$-0.42
matas buzelis,PF/SF/F/UTIL,CHI,18.93%,0.02%,0.9%,1.48%,0.59%,$-0.43
kawhi leonard,PF/SF/F/UTIL,LAC,18.0%,0.02%,0.9%,4.91%,3.75%,$-0.44
moussa diabate,C/UTIL,CHA,19.11%,0.02%,0.89%,3.89%,4.88%,$-0.46
jrue holiday,PG/SG/G/UTIL,BOS,19.6%,0.01%,0.91%,9.39%,5.67%,$-0.48
payton pritchard,PG/SG/G/UTIL,BOS,18.74%,0.02%,0.88%,5.82%,3.4%,$-0.48
immanuel quickley,PG/G/UTIL,TOR,17.67%,0.02%,0.86%,4.24%,5.1%,$-0.5
malik beasley,SG/G/UTIL,DET,18.79%,0.01%,0.87%,5.25%,4.32%,$-0.5
julian strawther,SF/SG/G/F/UTIL,DEN,18.74%,0.02%,0.87%,0.82%,0.25%,$-0.5
gradey dick,SG/G/UTIL,TOR,18.7%,0.01%,0.87%,5.55%,3.96%,$-0.51
taj gibson,C/UTIL,CHA,19.59%,0.01%,0.83%,0.1%,0.1%,$-0.51
pj washington,PF/F/UTIL,DAL,19.04%,0.01%,0.85%,4.27%,5.11%,$-0.53
harrison barnes,PF/SF/F/UTIL,SAS,18.67%,0.01%,0.84%,3.55%,1.71%,$-0.54
nick smith jr.,SF/SG/G/F/UTIL,CHA,18.49%,0.01%,0.82%,6.43%,2.8%,$-0.59
eric gordon,SG/G/UTIL,PHI,18.92%,0.01%,0.84%,0.89%,0.83%,$-0.6
amir coffey,PF/SF/F/UTIL,LAC,18.55%,0.01%,0.81%,5.72%,2.48%,$-0.62
jayson tatum,PF/SF/F/UTIL,BOS,18.69%,0.01%,0.77%,27.17%,28.54%,$-0.63
kyle lowry,PG/SG/G/UTIL,PHI,17.54%,0.01%,0.79%,0.77%,0.39%,$-0.63
klay thompson,SF/SG/G/F/UTIL,DAL,17.96%,0.01%,0.77%,8.85%,3.79%,$-0.66
gary trent jr.,SF/SG/G/F/UTIL,MIL,18.16%,0.01%,0.66%,0.12%,0.04%,$-0.68
christian braun,SF/SG/G/F/UTIL,DEN,16.83%,0.01%,0.73%,2.41%,0.97%,$-0.72
tobias harris,PF/F/UTIL,DET,17.65%,0.01%,0.72%,5.48%,5.45%,$-0.72
adem bona,C/UTIL,PHI,20.1%,0.01%,0.77%,0.08%,0.1%,$-0.74
jamal shead,PG/G/UTIL,TOR,16.59%,0.01%,0.66%,0.24%,0.1%,$-0.75
dejounte murray,PG/G/UTIL,NOP,16.39%,0.01%,0.67%,5.43%,7.62%,$-0.77
yves missi,C/UTIL,NOP,17.2%,0.01%,0.64%,2.37%,3.25%,$-0.81
scottie barnes,PG/SF/G/F/UTIL,TOR,15.53%,0.01%,0.65%,9.54%,8.95%,$-0.83
kelly olynyk,C/UTIL,TOR,15.31%,0.01%,0.64%,0.17%,0.1%,$-0.83
guerschon yabusele,C/PF/F/UTIL,PHI,16.23%,0.01%,0.62%,2.32%,1.47%,$-0.84
tre jones,PG/G/UTIL,SAS,17.79%,0.01%,0.62%,0.17%,0.1%,$-0.84
naji marshall,PF/SF/F/UTIL,DAL,15.84%,0.01%,0.62%,2.17%,1.14%,$-0.85
derrick white,PG/SG/G/UTIL,BOS,16.52%,0.01%,0.61%,6.19%,4.64%,$-0.87
norman powell,SF/SG/G/F/UTIL,LAC,16.37%,0.01%,0.61%,5.2%,2.84%,$-0.87
marcus sasser,PG/SG/G/UTIL,DET,16.34%,0.01%,0.61%,0.29%,0.1%,$-0.87
kyrie irving,PG/G/UTIL,DAL,15.88%,0.01%,0.58%,4.78%,6.73%,$-0.88
pat connaughton,PF/SF/F/UTIL,MIL,16.47%,0.01%,0.63%,0.2%,0.1%,$-0.88
ochai agbaji,PF/SF/F/UTIL,TOR,18.68%,0.01%,0.57%,0.08%,0.04%,$-0.9
