PG,SG,SF,PF,C,G,F,UTIL,Proj,Ceiling,Salary,Cash %,Top 1%,ROI%,Wins,Own Sum,Avg Return,Stack1,Stack2,Lineup,Dupes,User,Index,Entry ID
Keaton Wallace (37338930),Jalen Green (37338162),Paul George (37338105),Naji Marshall (37338314),Daniel Gafford (37338424),Stephen Curry (37338062),Scottie Barnes (37338057),Wendell Carter Jr. (37338391),300.923671875,333.81321434867965,50000,100.00%,5663,1486.58%,0,111.1,$59.46,DAL 2,ATL 1,user,1,marvalshot,1004,4611344379
Keaton Wallace (37338930),Stephon Castle (37338477),Josh Hart (37338127),Giannis Antetokounmpo (37338014),Victor Wembanyama (37338018),Garrison Mathews (37338609),Tristan da Silva (37338374),Daniel Gafford (37338424),301.970625,339.5107291902721,49700,100.00%,8854,1828.81%,0,162.42000000000002,$73.15,ATL 2,SAS 2,user3,1,marvalshot,4415,4611344380_3
Stephon Castle (37338477),Mikal Bridges (37338239),Amen Thompson (37338122),Miles Bridges (37338131),Daniel Gafford (37338424),Keaton Wallace (37338930),Buddy Hield (37338351),Nikola Jokic (37338012),304.568125,338.16575724114267,49900,100.00%,27703,3853.02%,0,136.5,$154.12,SAS 1,NYK 1,user2,1,marvalshot,4419,4611344381_2
Stephon Castle (37338477),Buddy Hield (37338351),Jayson Tatum (37338023),Keldon Johnson (37338409),Wendell Carter Jr. (37338391),Keyonte George (37338282),Giannis Antetokounmpo (37338014),Daniel Gafford (37338424),290.1758029513889,328.1107744725474,49300,100.00%,0,221.12%,0,137.73,$8.84,SAS 2,GSW 1,user1,1,marvalshot,4422,4611344382_1
Jalen Brunson (37338088),Stephon Castle (37338477),Cam Whitmore (37338526),Julius Randle (37338149),Jaren Jackson Jr. (37338053),Stephen Curry (37338062),Brice Sensabaugh (37338383),Daniel Gafford (37338424),292.453125,328.5184170488006,50000,100.00%,0,301.86%,0,136.04,$12.07,NYK 1,SAS 1,user4,1,marvalshot,4429,4611344383_4
Jalen Brunson (37338088),Mikal Bridges (37338239),Quentin Grimes (37338318),Giannis Antetokounmpo (37338014),Daniel Gafford (37338424),Jalen Green (37338162),David Roddy (37338933),Wendell Carter Jr. (37338391),305.93125,341.9951902003767,49900,100.00%,37586,5618.52%,0,127.59,$224.74,NYK 2,DAL 2,user2,1,marvalshot,4431,4611344384_2
Stephon Castle (37338477),Coby White (37338195),Paul George (37338105),Julius Randle (37338149),Daniel Gafford (37338424),Trey Murphy III (37338144),Scottie Barnes (37338057),Keaton Wallace (37338930),299.313671875,331.21745541438565,49600,100.00%,1359,1010.82%,0,128.98,$40.43,SAS 1,CHI 1,user3,1,marvalshot,4410,4611344379_3
Keaton Wallace (37338930),Bogdan Bogdanovic (37338369),Josh Hart (37338127),Giannis Antetokounmpo (37338014),Daniel Gafford (37338424),Buddy Hield (37338351),Quentin Grimes (37338318),Dejounte Murray (37338096),300.580625,336.6622106444321,49500,100.00%,4026,1354.08%,0,130.69,$54.16,ATL 2,DAL 2,user4,1,marvalshot,4416,4611344380_4
Russell Westbrook (37338173),Mikal Bridges (37338239),Naji Marshall (37338314),Julius Randle (37338149),Daniel Gafford (37338424),Keaton Wallace (37338930),Quentin Grimes (37338318),Nikola Jokic (37338012),301.91812500000003,337.6197775137293,50000,100.00%,9529,1856.52%,0,114.13,$74.26,DAL 3,DEN 2,user1,1,marvalshot,4418,4611344381_1
Keaton Wallace (37338930),CJ McCollum (37338156),Jayson Tatum (37338023),Gui Santos (37338636),Alperen Sengun (37338065),Anthony Edwards (37338044),Jonathan Isaac (37338510),Wendell Carter Jr. (37338391),288.88580295138894,322.64022435527477,50000,100.00%,0,189.47%,0,96.22999999999999,$7.58,ORL 2,ATL 1,user2,1,marvalshot,4423,4611344382_2
