Entry ID,Contest Name,Contest ID,Entry Fee,PG,SG,SF,PF,C,G,F,UTIL
4672351870,NBA $40K Four Point Play [20 Entry Max],175098890,$4,Stephon Castle (38181866),Dyson Daniels (38181857),Justin Edwards (38182038),Jonathan Mogbo (38182136),Kel'el Ware (38181968),Scottie Barnes (38181795),Guerschon Yabusele (38181949),Ivica Zubac (38181789)
4672351871,NBA $40K Four Point Play [20 Entry Max],175098890,$4,Trae Young (38181765),Jared Butler (38181895),Keldon Johnson (38181983),Guerschon Yabusele (38181949),Onyeka Okongwu (38181844),Jalen Hood-Schifino (38182133),Jonathan Mogbo (38182136),Scottie Barnes (38181795)
4672351872,NBA $40K Four Point Play [20 Entry Max],175098890,$4,Jamal Shead (38182042),Jared Butler (38181895),Andrew Wiggins (38181903),Deni Avdija (38181840),Orlando Robinson (38182005),Fred VanVleet (38181888),Jeremy Sochan (38181935),Alperen Sengun (38181777)
4672351873,NBA $40K Four Point Play [20 Entry Max],175098890,$4,Jamal Shead (38182042),Dyson Daniels (38181857),Justin Edwards (38182038),Harrison Barnes (38182109),Onyeka Okongwu (38181844),Shai Gilgeous-Alexander (38181755),Jeremy Sochan (38181935),Kel'el Ware (38181968)
4672351874,NBA $40K Four Point Play [20 Entry Max],175098890,$4,Dyson Daniels (38181857),Jared Butler (38181895),Justin Edwards (38182038),Jeremy Sochan (38181935),Alperen Sengun (38181777),Davion Mitchell (38182162),Aaron Gordon (38181918),Scottie Barnes (38181795)
4672351875,NBA $40K Four Point Play [20 Entry Max],175098890,$4,Tyler Herro (38181814),Dyson Daniels (38181857),Justin Edwards (38182038),Guerschon Yabusele (38181949),Orlando Robinson (38182005),Chris Paul (38181990),Jonathan Mogbo (38182136),Shai Gilgeous-Alexander (38181755)
4672351876,NBA $40K Four Point Play [20 Entry Max],175098890,$4,Jamal Shead (38182042),Caris LeVert (38181957),Chuma Okeke (38182055),Justin Edwards (38182038),Onyeka Okongwu (38181844),Scottie Barnes (38181795),Jeremy Sochan (38181935),Trae Young (38181765)
4672351877,NBA $40K Four Point Play [20 Entry Max],175098890,$4,Chris Paul (38181990),Stephon Castle (38181866),Justin Edwards (38182038),Andrew Wiggins (38181903),Jonathan Mogbo (38182136),Trae Young (38181765),Scottie Barnes (38181795),Aaron Gordon (38181918)
4672351878,NBA $40K Four Point Play [20 Entry Max],175098890,$4,Tyler Herro (38181814),Quentin Grimes (38181779),Andrew Wiggins (38181903),Guerschon Yabusele (38181949),Jonathan Mogbo (38182136),Jamal Shead (38182042),Jeremy Sochan (38181935),Onyeka Okongwu (38181844)
4672351879,NBA $40K Four Point Play [20 Entry Max],175098890,$4,Jamal Shead (38182042),Cason Wallace (38182077),Justin Edwards (38182038),Guerschon Yabusele (38181949),Orlando Robinson (38182005),Shai Gilgeous-Alexander (38181755),Jeremy Sochan (38181935),Trae Young (38181765)
