Entry ID,Contest Name,Contest ID,Entry Fee,PG,SG,SF,PF,C,G,F,UTIL
4652746677,NBA $50K Four-Point Play [$10K to 1st],174382077,$4,Killian Hayes (37819199),Brandin Podziemski (37819081),Ausar Thompson (37819144),Giannis Antetokounmpo (37818975),Jaren Jackson Jr. (37819020),Stephon Castle (37819089),Keldon Johnson (37819184),Santi Aldama (37819116)
4652746678,NBA $50K Four-Point Play [$10K to 1st],174382077,$4,Luke Kennard (37819236),Devin Vassell (37819093),Cameron Johnson (37819066),Ausar Thompson (37819144),Jalen Duren (37819057),Brandin Podziemski (37819081),Santi Aldama (37819116),Giannis Antetokounmpo (37818975)
4652746679,NBA $50K Four-Point Play [$10K to 1st],174382077,$4,Scotty Pippen Jr. (37819326),Luke Kennard (37819236),Gary Payton II (37819372),Kyle Kuzma (37819059),Alperen Sengun (37819001),Kelly Oubre Jr. (37819076),Jaren Jackson Jr. (37819020),Giannis Antetokounmpo (37818975)
4652746680,NBA $50K Four-Point Play [$10K to 1st],174382077,$4,Killian Hayes (37819199),Malik Beasley (37819163),Ausar Thompson (37819144),Maxwell Lewis (37819541),Jaren Jackson Jr. (37819020),Stephen Curry (37818995),Klay Thompson (37819119),Giannis Antetokounmpo (37818975)
4652746681,NBA $50K Four-Point Play [$10K to 1st],174382077,$4,Killian Hayes (37819199),Devin Vassell (37819093),Ausar Thompson (37819144),Giannis Antetokounmpo (37818975),Draymond Green (37819085),Stephen Curry (37818995),John Konchar (37819393),Santi Aldama (37819116)
4652746682,NBA $50K Four-Point Play [$10K to 1st],174382077,$4,Scotty Pippen Jr. (37819326),Malik Monk (37819030),Buddy Hield (37819264),Santi Aldama (37819116),Zach Edey (37819197),Kelly Oubre Jr. (37819076),Giannis Antetokounmpo (37818975),Alperen Sengun (37819001)
4652746683,NBA $50K Four-Point Play [$10K to 1st],174382077,$4,Killian Hayes (37819199),Brandin Podziemski (37819081),Gregory Jackson (37819336),Moses Moody (37819210),Jalen Duren (37819057),Stephen Curry (37818995),Giannis Antetokounmpo (37818975),Stephon Castle (37819089)
4652746684,NBA $50K Four-Point Play [$10K to 1st],174382077,$4,Killian Hayes (37819199),Luke Kennard (37819236),Devin Vassell (37819093),Giannis Antetokounmpo (37818975),Jalen Duren (37819057),Stephen Curry (37818995),Jaylen Wells (37819202),Santi Aldama (37819116)
4652746685,NBA $50K Four-Point Play [$10K to 1st],174382077,$4,Scotty Pippen Jr. (37819326),Malik Beasley (37819163),Ausar Thompson (37819144),Giannis Antetokounmpo (37818975),Jalen Duren (37819057),Malik Monk (37819030),Jaren Jackson Jr. (37819020),Gregory Jackson (37819336)
4652746686,NBA $50K Four-Point Play [$10K to 1st],174382077,$4,Killian Hayes (37819199),Malik Monk (37819030),Gregory Jackson (37819336),Giannis Antetokounmpo (37818975),Jaren Jackson Jr. (37819020),Brandin Podziemski (37819081),Buddy Hield (37819264),Draymond Green (37819085)
