Player,Position,Team,Cash%,Win%,Top1%,Sim. Own%,Proj. Own%,Avg. Return
tyrese maxey,PG/G/UTIL,PHI,21.87%,0.01%,0.74%,9.44%,6.56%,$-1.34
kyle kuzma,PF/F/UTIL,WAS,21.97%,0.01%,0.73%,2.41%,2.39%,$-1.35
jose alvarado,PG/G/UTIL,NOP,22.78%,0.01%,0.61%,0.39%,1.16%,$-1.37
guerschon yabusele,C/PF/F/UTIL,PHI,23.15%,0.01%,0.72%,8.43%,6.38%,$-1.38
ryan dunn,PF/SF/F/UTIL,PHX,22.75%,0.02%,0.64%,0.45%,0.33%,$-1.38
darius garland,PG/G/UTIL,CLE,21.49%,0.01%,0.73%,7.12%,6.94%,$-1.4
ziaire williams,SF/SG/G/F/UTIL,BKN,21.3%,0.01%,0.71%,5.01%,3.36%,$-1.42
grayson allen,SG/G/UTIL,PHX,21.28%,0.01%,0.69%,1.9%,2.85%,$-1.43
miles bridges,PF/F/UTIL,CHA,20.62%,0.01%,0.69%,5.15%,4.0%,$-1.45
jonathan isaac,C/PF/F/UTIL,ORL,21.4%,0.01%,0.68%,3.4%,3.8%,$-1.45
max strus,SF/SG/G/F/UTIL,CLE,22.56%,0.01%,0.71%,10.88%,9.57%,$-1.46
dejounte murray,PG/G/UTIL,NOP,21.0%,0.01%,0.71%,4.52%,4.03%,$-1.47
brandon boston jr.,SF/SG/G/F/UTIL,NOP,22.05%,0.01%,0.61%,0.93%,0.91%,$-1.49
thomas bryant,C/UTIL,IND,19.01%,0.0%,0.25%,0.02%,0.1%,$-1.49
kenrich williams,C/PF/F/UTIL,OKC,21.41%,0.01%,0.64%,3.3%,4.94%,$-1.5
noah clowney,C/PF/F/UTIL,BKN,21.76%,0.01%,0.7%,7.5%,6.18%,$-1.52
anthony black,PG/G/UTIL,ORL,22.1%,0.01%,0.62%,0.32%,0.7%,$-1.57
jordan poole,PG/SG/G/UTIL,WAS,20.76%,0.01%,0.67%,7.72%,4.29%,$-1.61
eric gordon,SG/G/UTIL,PHI,22.03%,0.01%,0.58%,1.18%,2.76%,$-1.64
donovan mitchell,PG/SG/G/UTIL,CLE,19.56%,0.01%,0.64%,8.12%,4.91%,$-1.68
royce o'neale,PF/SF/F/UTIL,PHX,19.76%,0.01%,0.6%,1.21%,0.87%,$-1.7
oso ighodaro,C/PF/F/UTIL,PHX,20.94%,0.01%,0.56%,0.79%,0.94%,$-1.71
tristan da silva,PF/SF/F/UTIL,ORL,20.82%,0.01%,0.61%,2.44%,1.79%,$-1.75
alexandre sarr,C/PF/F/UTIL,WAS,20.12%,0.01%,0.53%,1.97%,1.61%,$-1.77
dean wade,PF/SF/F/UTIL,CLE,21.26%,0.01%,0.49%,0.32%,0.27%,$-1.81
jaylin williams,C/UTIL,OKC,20.23%,0.01%,0.61%,1.13%,3.65%,$-1.82
jordan hawkins,SG/G/UTIL,NOP,21.73%,0.0%,0.5%,0.05%,0.07%,$-1.85
carlton carrington,PG/SG/G/UTIL,WAS,21.36%,0.01%,0.47%,0.32%,0.27%,$-1.9
zion williamson,C/PF/F/UTIL,NOP,16.66%,0.01%,0.56%,2.64%,1.36%,$-1.91
ben simmons,PG/G/UTIL,BKN,18.42%,0.0%,0.56%,0.86%,1.24%,$-1.92
bilal coulibaly,SF/F/UTIL,WAS,20.44%,0.0%,0.52%,1.9%,2.11%,$-1.93
obi toppin,C/PF/F/UTIL,IND,18.12%,0.01%,0.5%,0.82%,1.12%,$-1.97
paolo banchero,PF/F/UTIL,ORL,15.86%,0.01%,0.55%,4.17%,2.75%,$-1.98
tyus jones,PG/G/UTIL,PHX,19.13%,0.0%,0.54%,0.69%,1.16%,$-2.0
caris levert,PG/SG/G/UTIL,CLE,18.18%,0.01%,0.45%,1.72%,1.64%,$-2.03
cody williams,SF/F/UTIL,UTA,19.22%,0.0%,0.48%,0.12%,0.1%,$-2.05
oscar tshiebwe,C/UTIL,UTA,23.27%,0.0%,0.22%,0.03%,0.1%,$-2.08
cody martin,SF/SG/G/F/UTIL,CHA,18.93%,0.0%,0.49%,1.55%,1.15%,$-2.08
yves missi,C/UTIL,NOP,18.57%,0.01%,0.38%,0.94%,1.77%,$-2.12
mason plumlee,C/UTIL,PHX,16.25%,0.01%,0.47%,0.24%,0.52%,$-2.15
tosan evbuomwan,PF/SF/F/UTIL,BKN,17.86%,0.0%,0.57%,0.15%,0.1%,$-2.16
nick richards,C/UTIL,CHA,18.04%,0.01%,0.36%,0.12%,0.5%,$-2.16
caleb houstan,PF/SF/F/UTIL,ORL,18.12%,0.0%,0.48%,0.08%,0.1%,$-2.23
payton pritchard,PG/SG/G/UTIL,BOS,16.75%,0.0%,0.41%,0.96%,1.06%,$-2.35
brandon miller,SF/SG/G/F/UTIL,CHA,16.06%,0.0%,0.38%,2.27%,0.94%,$-2.37
al horford,C/PF/F/UTIL,BOS,17.68%,0.0%,0.43%,0.35%,0.2%,$-2.4
nick smith jr.,SF/SG/G/F/UTIL,CHA,19.21%,0.0%,0.27%,0.05%,0.1%,$-2.43
cj mccollum,PG/SG/G/UTIL,NOP,16.01%,0.01%,0.34%,2.17%,1.3%,$-2.44
james wiseman,C/UTIL,IND,16.06%,0.0%,0.25%,0.02%,0.03%,$-2.46
trey murphy iii,PF/SF/F/UTIL,NOP,15.99%,0.0%,0.33%,1.95%,0.92%,$-2.47
reggie jackson,PG/G/UTIL,PHI,17.06%,0.0%,0.26%,0.07%,0.1%,$-2.49
jarace walker,PF/SF/F/UTIL,IND,16.0%,0.0%,0.34%,0.07%,0.1%,$-2.53
josh green,PF/SF/F/UTIL,CHA,12.31%,0.0%,0.24%,0.05%,0.1%,$-2.64
justin champagnie,PF/SF/F/UTIL,WAS,14.58%,0.0%,0.27%,0.72%,0.51%,$-2.66
ajay mitchell,PG/G/UTIL,OKC,15.98%,0.0%,0.08%,0.02%,0.03%,$-2.67
gary harris,SF/SG/G/F/UTIL,ORL,15.48%,0.0%,0.08%,0.02%,0.03%,$-2.69
isaac okoro,PF/SF/F/UTIL,CLE,13.88%,0.0%,0.29%,0.1%,0.1%,$-2.7
trevelin queen,PG/SG/G/UTIL,ORL,18.28%,0.0%,0.11%,0.03%,0.1%,$-2.71
dariq whitehead,SG/G/UTIL,BKN,13.04%,0.0%,0.34%,0.02%,0.03%,$-2.73
dillon jones,PF/F/UTIL,OKC,13.2%,0.0%,0.17%,0.02%,0.03%,$-2.77
georges niang,PF/SF/F/UTIL,CLE,14.19%,0.0%,0.21%,0.12%,0.1%,$-2.8
antonio reeves,SF/SG/G/F/UTIL,NOP,16.65%,0.0%,0.11%,0.03%,0.03%,$-2.85
cory joseph,PG/G/UTIL,ORL,15.29%,0.0%,0.11%,0.08%,0.1%,$-2.86
kyshawn george,PF/SF/F/UTIL,WAS,12.49%,0.0%,0.19%,0.56%,0.46%,$-2.88
jalen wilson,PF/SF/F/UTIL,BKN,13.19%,0.0%,0.15%,0.1%,0.15%,$-2.92
taylor hendricks,SF/F/UTIL,UTA,14.35%,0.0%,0.11%,0.03%,0.03%,$-3.03
neemias queta,C/UTIL,BOS,12.03%,0.0%,0.0%,0.02%,0.03%,$-3.05
ben sheppard,SF/SG/G/F/UTIL,IND,11.69%,0.0%,0.23%,0.08%,0.1%,$-3.08
ej harkless,PG/SG/G/UTIL,UTA,14.8%,0.0%,0.0%,0.03%,0.03%,$-3.08
daniel theis,C/UTIL,NOP,10.51%,0.0%,0.08%,0.02%,0.1%,$-3.09
isaiah wong,PG/SG/G/UTIL,CHA,11.72%,0.0%,0.11%,0.03%,0.03%,$-3.1
patty mills,PG/G/UTIL,UTA,13.06%,0.0%,0.11%,0.03%,0.1%,$-3.11
sam merrill,SG/G/UTIL,CLE,11.37%,0.0%,0.07%,0.05%,0.1%,$-3.14
jeff dowtin,PG/G/UTIL,PHI,9.84%,0.0%,0.08%,0.02%,0.1%,$-3.14
collin gillespie,PG/G/UTIL,PHX,9.84%,0.0%,0.08%,0.02%,0.03%,$-3.16
reece beekman,PG/G/UTIL,BKN,10.04%,0.0%,0.28%,0.03%,0.1%,$-3.18
justin edwards,SF/F/UTIL,PHI,9.35%,0.0%,0.17%,0.05%,0.1%,$-3.21
javonte green,PF/SF/F/UTIL,NOP,10.36%,0.0%,0.13%,0.05%,0.1%,$-3.23
kj martin,PF/SF/F/UTIL,PHI,8.16%,0.0%,0.08%,0.02%,0.03%,$-3.25
jett howard,PF/SF/F/UTIL,ORL,12.0%,0.0%,0.0%,0.03%,0.03%,$-3.25
damion lee,SG/G/UTIL,PHX,9.42%,0.0%,0.0%,0.02%,0.03%,$-3.28
corey kispert,SF/SG/G/F/UTIL,WAS,9.45%,0.0%,0.14%,0.13%,0.1%,$-3.29
anthony gill,C/UTIL,WAS,9.05%,0.0%,0.13%,0.05%,0.03%,$-3.29
johnny furphy,SF/SG/G/F/UTIL,IND,6.64%,0.0%,0.08%,0.02%,0.03%,$-3.29
drew peterson,PF/F/UTIL,BOS,7.99%,0.0%,0.0%,0.02%,0.03%,$-3.3
branden carlson,C/UTIL,OKC,8.24%,0.0%,0.08%,0.02%,0.03%,$-3.31
luke kornet,C/UTIL,BOS,9.71%,0.0%,0.02%,0.08%,0.1%,$-3.33
richaun holmes,C/UTIL,WAS,10.93%,0.0%,0.06%,0.03%,0.03%,$-3.34
sam hauser,PF/SF/F/UTIL,BOS,8.39%,0.0%,0.08%,0.1%,0.1%,$-3.37
johnny davis,SF/SG/G/F/UTIL,WAS,7.91%,0.0%,0.07%,0.07%,0.03%,$-3.39
james johnson,C/PF/F/UTIL,IND,6.64%,0.0%,0.0%,0.02%,0.03%,$-3.41
tyty washington jr.,PG/G/UTIL,PHX,8.97%,0.0%,0.0%,0.03%,0.03%,$-3.42
xavier tillman,C/PF/F/UTIL,BOS,8.04%,0.0%,0.03%,0.05%,0.03%,$-3.44
ty jerome,PG/G/UTIL,CLE,6.64%,0.0%,0.08%,0.02%,0.03%,$-3.44
jamal cain,SF/F/UTIL,NOP,5.55%,0.0%,0.08%,0.02%,0.03%,$-3.45
jaylon tyson,SF/SG/G/F/UTIL,CLE,6.31%,0.0%,0.0%,0.02%,0.03%,$-3.46
luke travers,SF/F/UTIL,CLE,6.39%,0.0%,0.0%,0.02%,0.03%,$-3.46
seth curry,SG/G/UTIL,CHA,7.74%,0.0%,0.06%,0.03%,0.03%,$-3.51
isaiah jackson,C/UTIL,IND,7.96%,0.0%,0.0%,0.03%,0.03%,$-3.53
keyonte george,PG/G/UTIL,UTA,7.79%,0.0%,0.0%,0.03%,0.05%,$-3.54
tre mann,PG/G/UTIL,CHA,8.02%,0.0%,0.0%,0.03%,0.03%,$-3.54
alex ducas,SG/G/UTIL,OKC,7.29%,0.0%,0.0%,0.03%,0.03%,$-3.56
jordan walsh,SF/SG/G/F/UTIL,BOS,7.01%,0.0%,0.0%,0.03%,0.03%,$-3.56
trendon watford,PF/F/UTIL,BKN,7.18%,0.0%,0.0%,0.03%,0.04%,$-3.56
emoni bates,PG/G/UTIL,CLE,4.96%,0.0%,0.0%,0.02%,0.03%,$-3.58
jt thor,PF/F/UTIL,CLE,5.47%,0.0%,0.0%,0.02%,0.03%,$-3.59
maxwell lewis,SF/F/UTIL,BKN,4.63%,0.0%,0.0%,0.02%,0.03%,$-3.62
vasilije micic,PG/G/UTIL,CHA,4.54%,0.0%,0.0%,0.02%,0.1%,$-3.66
malcolm brogdon,PG/SG/G/UTIL,WAS,4.04%,0.0%,0.0%,0.02%,0.05%,$-3.66
johnny juzang,SF/SG/G/F/UTIL,UTA,5.61%,0.0%,0.0%,0.03%,0.03%,$-3.68
d'angelo russell,PG/SG/G/UTIL,BKN,4.04%,0.0%,0.0%,0.02%,0.05%,$-3.68
jared mccain,PG/G/UTIL,PHI,3.87%,0.0%,0.0%,0.02%,0.03%,$-3.7
craig porter jr.,PG/G/UTIL,CLE,3.45%,0.0%,0.0%,0.02%,0.03%,$-3.71
andre drummond,C/UTIL,PHI,4.93%,0.0%,0.0%,0.03%,0.04%,$-3.71
karlo matkovic,C/PF/F/UTIL,NOP,3.36%,0.0%,0.0%,0.02%,0.03%,$-3.72
ousmane dieng,C/PF/F/UTIL,OKC,3.36%,0.0%,0.0%,0.02%,0.03%,$-3.74
cam thomas,SG/G/UTIL,BKN,3.57%,0.0%,0.02%,0.1%,0.06%,$-3.76
walker kessler,C/UTIL,UTA,3.36%,0.0%,0.06%,0.03%,0.06%,$-3.78
caleb martin,PF/SF/F/UTIL,PHI,3.1%,0.0%,0.0%,0.05%,0.04%,$-3.8
keion brooks jr.,PF/SF/F/UTIL,NOP,2.19%,0.0%,0.0%,0.02%,0.03%,$-3.83
saddiq bey,SF/F/UTIL,WAS,2.75%,0.0%,0.0%,0.03%,0.04%,$-3.84
john collins,C/PF/F/UTIL,UTA,2.33%,0.0%,0.0%,0.08%,0.06%,$-3.85
jalen suggs,PG/SG/G/UTIL,ORL,2.1%,0.0%,0.0%,0.13%,0.07%,$-3.86
kentavious caldwell-pope,SG/G/UTIL,ORL,1.68%,0.0%,0.0%,0.02%,0.04%,$-3.87
jordan clarkson,SG/G/UTIL,UTA,1.68%,0.0%,0.0%,0.02%,0.05%,$-3.88
herbert jones,C/UTIL,NOP,2.19%,0.0%,0.0%,0.03%,0.04%,$-3.88
cameron johnson,PF/SF/F/UTIL,BKN,1.22%,0.0%,0.0%,0.15%,0.06%,$-3.92
chet holmgren,PF/F/UTIL,OKC,1.27%,0.0%,0.0%,0.15%,0.07%,$-3.92
brandon ingram,PG/G/UTIL,NOP,1.11%,0.0%,0.0%,0.07%,0.07%,$-3.93
lauri markkanen,PF/SF/F/UTIL,UTA,0.86%,0.0%,0.0%,0.1%,0.07%,$-3.94
alex caruso,PG/SF/G/F/UTIL,OKC,0.76%,0.0%,0.0%,0.02%,0.03%,$-3.94
joel embiid,C/UTIL,PHI,0.78%,0.0%,0.0%,0.08%,0.08%,$-3.95
franz wagner,PF/F/UTIL,ORL,0.48%,0.0%,0.0%,0.07%,0.08%,$-3.97
