Entry ID,Contest Name,Contest ID,Entry Fee,PG,SG,SF,PF,C,G,F,UTIL
4628738512,NBA $10K mini-MAX [150 Entry Max],173651113,$2,Jose Alvarado (37490610),Kelly Oubre Jr. (37490414),Brandon Boston Jr. (37490699),Giannis Antetokounmpo (37490296),Paul Reed (37490810),Dejounte Murray (37490342),Patrick Williams (37490553),Tyrese Maxey (37490311)
4628738513,NBA $10K mini-MAX [150 Entry Max],173651113,$2,Vasilije Micic (37490454),Tim Hardaway Jr. (37490589),Jayson Tatum (37490316),Aaron Gordon (37490534),Jalen Duren (37490422),Kelly Oubre Jr. (37490414),Patrick Williams (37490553),Tyrese Maxey (37490311)
4628738514,NBA $10K mini-MAX [150 Entry Max],173651113,$2,Vasilije Micic (37490454),Jaylen Brown (37490360),Matas Buzelis (37490617),Giannis Antetokounmpo (37490296),Jalen Duren (37490422),Kelly Oubre Jr. (37490414),Patrick Williams (37490553),Aaron Gordon (37490534)
4628738515,NBA $10K mini-MAX [150 Entry Max],173651113,$2,Russell Westbrook (37490411),Jamal Murray (37490370),Brandon Boston Jr. (37490699),Patrick Williams (37490553),Yves Missi (37490505),Coby White (37490424),Giannis Antetokounmpo (37490296),Kelly Oubre Jr. (37490414)
4628738516,NBA $10K mini-MAX [150 Entry Max],173651113,$2,Ayo Dosunmu (37490443),Kelly Oubre Jr. (37490414),Josh Okogie (37490501),Patrick Williams (37490553),Nikola Jokic (37490294),Lonzo Ball (37490507),Jaylen Brown (37490360),Aaron Gordon (37490534)
4628738517,NBA $10K mini-MAX [150 Entry Max],173651113,$2,Vasilije Micic (37490454),Khris Middleton (37490479),Devin Vassell (37490417),Miles Bridges (37490334),Aaron Gordon (37490534),Lonzo Ball (37490507),Giannis Antetokounmpo (37490296),Patrick Williams (37490553)
4628738518,NBA $10K mini-MAX [150 Entry Max],173651113,$2,Damian Lillard (37490328),Coby White (37490424),Ricky Council IV (37490547),Aaron Gordon (37490534),Daniel Gafford (37490376),Dejounte Murray (37490342),Patrick Williams (37490553),Kelly Oubre Jr. (37490414)
4628738519,NBA $10K mini-MAX [150 Entry Max],173651113,$2,Dejounte Murray (37490342),Stephon Castle (37490466),Ausar Thompson (37490527),Josh Okogie (37490501),Giannis Antetokounmpo (37490296),Josh Giddey (37490388),Patrick Williams (37490553),Aaron Gordon (37490534)
4628738520,NBA $10K mini-MAX [150 Entry Max],173651113,$2,Coby White (37490424),Kelly Oubre Jr. (37490414),Josh Okogie (37490501),Ricky Council IV (37490547),Jalen Duren (37490422),Ayo Dosunmu (37490443),Harrison Barnes (37490514),Giannis Antetokounmpo (37490296)
4628738521,NBA $10K mini-MAX [150 Entry Max],173651113,$2,Russell Westbrook (37490411),Ayo Dosunmu (37490443),Josh Okogie (37490501),Ricky Council IV (37490547),Paul Reed (37490810),Kelly Oubre Jr. (37490414),Trey Murphy III (37490365),Giannis Antetokounmpo (37490296)
4628738522,NBA $10K mini-MAX [150 Entry Max],173651113,$2,Chris Paul (37490436),Coby White (37490424),Josh Okogie (37490501),Tobias Harris (37490447),Nikola Vucevic (37490353),Tyrese Maxey (37490311),Jeremiah Robinson-Earl (37490826),Russell Westbrook (37490411)
4628738523,NBA $10K mini-MAX [150 Entry Max],173651113,$2,AJ Green (37490693),Kelly Oubre Jr. (37490414),Josh Okogie (37490501),Michael Porter Jr. (37490450),Aaron Gordon (37490534),Tyrese Maxey (37490311),Giannis Antetokounmpo (37490296),Patrick Williams (37490553)
