PG,SG,SF,PF,C,G,F,UTIL,Proj,Ceiling,Salary,Cash %,Top 1%,ROI%,Wins,Own Sum,Avg Return,Stack1,Stack2,Lineup,Dupes,User,Index,Entry ID
Jalen Brunson (37338088),Bogdan Bogdanovic (37338369),Mikal Bridges (37338239),Brice Sensabaugh (37338383),Giannis Antetokounmpo (37338014),Keaton Wallace (37338930),Paul George (37338105),David Roddy (37338933),312.46875,346.8681917584868,49200,100.00%,10000,80076.12%,3555,147.76999999999998,$3203.04,ATL 3,NYK 2,opp,1,jb101086,3,4611301903
Jalen Brunson (37338088),Mikal Bridges (37338239),Naji Marshall (37338314),Josh Hart (37338127),Daniel Gafford (37338424),Keaton Wallace (37338930),Jeremiah Robinson-Earl (37338708),Nikola Jokic (37338012),311.40187499999996,345.85658738296485,49800,100.00%,9997,55510.81%,1907,140.61,$2220.43,NYK 3,DAL 2,opp,1,Stymie1974,18,4611284155
Jalen Brunson (37338088),Vit Krejci (37338481),Josh Hart (37338127),OG Anunoby (37338270),Onyeka Okongwu (37338359),Stephon Castle (37338477),Paul George (37338105),Trey Murphy III (37338144),310.37437500000004,339.0207172858344,50000,100.00%,9969,41646.65%,1232,142.73000000000002,$1665.87,NYK 3,ATL 2,opp,1,fivehorizons,0,4611288239
Jalen Brunson (37338088),Paul George (37338105),Bogdan Bogdanovic (37338369),Jonathan Isaac (37338510),Mark Williams (37338232),Keaton Wallace (37338930),Jaden McDaniels (37338396),Victor Wembanyama (37338018),309.950625,344.9723868215368,49700,100.00%,9959,31883.29%,638,156.26,$1275.33,ATL 2,NYK 1,opp,1,ShaidyAdvice,190,4611355724
Jalen Brunson (37338088),Stephon Castle (37338477),Paul George (37338105),Josh Hart (37338127),Walker Kessler (37338183),Keyonte George (37338282),Garrison Mathews (37338609),Mark Williams (37338232),309.28125,341.5505577660637,49800,100.00%,9889,25054.48%,449,137.67000000000002,$1002.18,NYK 2,UTA 2,opp,1,tomjk321,1032,4611006806
Jalen Brunson (37338088),Mikal Bridges (37338239),Josh Hart (37338127),Santi Aldama (37338417),Daniel Gafford (37338424),Devin Vassell (37338234),Brice Sensabaugh (37338383),Alperen Sengun (37338065),309.33187499999997,342.4360017124332,50000,100.00%,9874,24317.58%,372,121.50999999999999,$972.7,NYK 3,MEM 1,opp,1,swint,16,4611071044
Jalen Brunson (37338088),Devin Vassell (37338234),Brice Sensabaugh (37338383),Josh Hart (37338127),Mark Williams (37338232),Keaton Wallace (37338930),David Roddy (37338933),Victor Wembanyama (37338018),309.14375,343.9215649569775,49900,100.00%,9870,21867.0%,270,157.44,$874.68,NYK 2,SAS 2,opp,1,fantasylegend1212,406,4611165200
Jalen Brunson (37338088),Bogdan Bogdanovic (37338369),OG Anunoby (37338270),Julius Randle (37338149),Daniel Gafford (37338424),Stephon Castle (37338477),Mikal Bridges (37338239),Alperen Sengun (37338065),308.89437499999997,341.9123759302894,49000,100.00%,9839,21203.81%,294,169.96999999999997,$848.15,NYK 3,ATL 1,opp,1,papagates,78,4611025980
Jalen Brunson (37338088),Stephon Castle (37338477),Paul George (37338105),Kyle Filipowski (37338420),Wendell Carter Jr. (37338391),Trey Murphy III (37338144),Brice Sensabaugh (37338383),Alperen Sengun (37338065),308.590625,341.31078394039105,50000,100.00%,9741,19663.27%,266,136.24,$786.53,UTA 2,NYK 1,opp,1,Firedog50,106,4610657481
Jalen Brunson (37338088),Mikal Bridges (37338239),Tristan da Silva (37338374),David Roddy (37338933),Daniel Gafford (37338424),Keaton Wallace (37338930),Giannis Antetokounmpo (37338014),Alperen Sengun (37338065),308.85125,346.1203723773293,49700,100.00%,9783,19153.82%,138,138.32,$766.15,NYK 2,ATL 2,user3,1,marvalshot,4432,4611344384_3
