Entry ID,Contest Name,Contest ID,Entry Fee,PG,SG,SF,PF,C,G,F,UTIL
4652746677,NBA $50K Four-Point Play [$10K to 1st],174382077,$4,Killian Hayes (37819199),Malik Monk (37819030),Ausar Thompson (37819144),Gregory Jackson (37819336),Draymond Green (37819085),Jalen Green (37819027),Santi Aldama (37819116),Giannis Antetokounmpo (37818975)
4652746678,NBA $50K Four-Point Play [$10K to 1st],174382077,$4,Tyrese Maxey (37818992),Buddy Hield (37819264),Cameron Johnson (37819066),Ausar Thompson (37819144),Jalen Duren (37819057),Amen Thompson (37819007),Jaren Jackson Jr. (37819020),Gui Santos (37819331)
4652746679,NBA $50K Four-Point Play [$10K to 1st],174382077,$4,Malik Monk (37819030),Stephon Castle (37819089),Gary Payton II (37819372),Santi Aldama (37819116),Giannis Antetokounmpo (37818975),Amen Thompson (37819007),John Konchar (37819393),Draymond Green (37819085)
4652746680,NBA $50K Four-Point Play [$10K to 1st],174382077,$4,Killian Hayes (37819199),Malik Beasley (37819163),Ausar Thompson (37819144),Maxwell Lewis (37819541),Alperen Sengun (37819001),Brandin Podziemski (37819081),Jaren Jackson Jr. (37819020),Domantas Sabonis (37818987)
4652746681,NBA $50K Four-Point Play [$10K to 1st],174382077,$4,Killian Hayes (37819199),Malik Monk (37819030),Ausar Thompson (37819144),PJ Washington (37819042),Zach Edey (37819197),Stephen Curry (37818995),Keldon Johnson (37819184),Jaren Jackson Jr. (37819020)
4652746682,NBA $50K Four-Point Play [$10K to 1st],174382077,$4,Stephon Castle (37819089),Luke Kennard (37819236),DeMar DeRozan (37819046),Naji Marshall (37819135),Jaren Jackson Jr. (37819020),Brandin Podziemski (37819081),Giannis Antetokounmpo (37818975),Gregory Jackson (37819336)
4652746683,NBA $50K Four-Point Play [$10K to 1st],174382077,$4,Killian Hayes (37819199),Stephon Castle (37819089),Zach LaVine (37819015),Gregory Jackson (37819336),Jalen Duren (37819057),Damian Lillard (37818998),Jaren Jackson Jr. (37819020),Santi Aldama (37819116)
4652746684,NBA $50K Four-Point Play [$10K to 1st],174382077,$4,Killian Hayes (37819199),Klay Thompson (37819119),Amen Thompson (37819007),Giannis Antetokounmpo (37818975),Jalen Duren (37819057),Quentin Grimes (37819127),Buddy Hield (37819264),Santi Aldama (37819116)
4652746685,NBA $50K Four-Point Play [$10K to 1st],174382077,$4,Tyrese Maxey (37818992),Malik Beasley (37819163),Ausar Thompson (37819144),Giannis Antetokounmpo (37818975),Jalen Duren (37819057),Scotty Pippen Jr. (37819326),Keldon Johnson (37819184),Santi Aldama (37819116)
4652746686,NBA $50K Four-Point Play [$10K to 1st],174382077,$4,Killian Hayes (37819199),Malik Monk (37819030),Amen Thompson (37819007),Santi Aldama (37819116),PJ Washington (37819042),Scotty Pippen Jr. (37819326),Jaren Jackson Jr. (37819020),Jabari Smith Jr. (37819130)
