PG,SG,SF,PF,C,G,F,UTIL,Proj,Ceiling,Salary,Cash %,Top 1%,ROI%,Wins,Own Sum,Avg Return,Stack1,Stack2,Lineup,Dupes,User,Index,Entry ID
Marcus Sasser (38231998),Dennis Schroder (38231739),Josh Hart (38231592),Ausar Thompson (38231802),Yves Missi (38231806),Donovan Mitchell (38231558),Giannis Antetokounmpo (38231518),KJ Simpson (38231866),287.3950911458333,381.4609483599032,49800,100.00%,15,108.39%,0,239.67000000000002,$4.34,DET 3,NYK 1,user17,1,marvalshot,8910,4676777788_17
Kevin Porter Jr. (38231748),Dennis Schroder (38231739),Ausar Thompson (38231802),Evan Mobley (38231569),Ivica Zubac (38231590),Tyler Kolek (38232021),Giannis Antetokounmpo (38231518),KJ Simpson (38231866),298.0846831597222,395.2690167432671,49900,100.00%,47812,3751.77%,86,224.38,$150.07,MIL 2,DET 2,user18,1,marvalshot,8960,4676777789_18
Dennis Schroder (38231739),Marcus Sasser (38231998),Ausar Thompson (38231802),Giannis Antetokounmpo (38231518),Ivica Zubac (38231590),Donovan Mitchell (38231558),Gary Trent Jr. (38231780),KJ Simpson (38231866),287.9950911458333,382.19094835990325,50000,100.00%,33,118.84%,0,231.81,$4.75,DET 3,MIL 2,user39,1,marvalshot,9030,4676777790_39
Marcus Sasser (38231998),Donovan Mitchell (38231558),Ausar Thompson (38231802),Evan Mobley (38231569),Giannis Antetokounmpo (38231518),KJ Simpson (38231866),Jamison Battle (38231856),Dennis Schroder (38231739),285.85705729166665,380.5516451232573,49900,100.00%,0,84.29%,0,235.43,$3.37,DET 3,CLE 2,user4,1,marvalshot,9044,4676777791_4
Stephen Curry (38231544),Dennis Schroder (38231739),Keion Brooks Jr. (38232034),Kyle Filipowski (38231690),Ivica Zubac (38231590),KJ Simpson (38231866),Tidjane Salaun (38232066),Giannis Antetokounmpo (38231518),287.5155034722222,383.53973645612837,50000,99.98%,56,112.06%,0,188.98000000000002,$4.48,CHA 2,GSW 1,user6,1,marvalshot,9050,4676777792_6
Dennis Schroder (38231739),Marcus Sasser (38231998),Ausar Thompson (38231802),Evan Mobley (38231569),Jalen Duren (38231615),KJ Simpson (38231866),Giannis Antetokounmpo (38231518),Kelly Olynyk (38231709),298.8717751736112,397.929994249025,50000,100.00%,49290,4858.48%,78,226.64000000000001,$194.34,DET 4,CLE 1,user27,1,marvalshot,9120,4676777793_27
Tyler Kolek (38232021),Dennis Schroder (38231739),OG Anunoby (38231623),Kyle Filipowski (38231690),Jalen Duren (38231615),KJ Simpson (38231866),Giannis Antetokounmpo (38231518),Kelly Olynyk (38231709),292.7814322916667,386.6404155226449,49800,100.00%,9774,418.85%,0,183.68,$16.75,NYK 2,DET 2,user46,1,marvalshot,9188,4676777794_46
Marcus Sasser (38231998),Dennis Schroder (38231739),Bruce Brown (38231762),Ausar Thompson (38231802),Giannis Antetokounmpo (38231518),Donovan Mitchell (38231558),Ja'Kobe Walter (38231869),Ivica Zubac (38231590),285.98509114583334,382.94094835990325,50000,99.97%,0,87.06%,0,208.31,$3.48,DET 3,NOP 1,user10,1,marvalshot,8903,4676777788_10
KJ Simpson (38231866),Dennis Schroder (38231739),Ausar Thompson (38231802),Evan Mobley (38231569),Giannis Antetokounmpo (38231518),Kevin Porter Jr. (38231748),Tidjane Salaun (38232066),Ivica Zubac (38231590),294.70468315972226,391.5790167432672,49800,100.00%,24598,834.24%,0,214.04000000000002,$33.37,CHA 2,DET 2,user27,1,marvalshot,8969,4676777789_27
Dennis Schroder (38231739),Marcus Sasser (38231998),Ausar Thompson (38231802),Giannis Antetokounmpo (38231518),Ivica Zubac (38231590),Donovan Mitchell (38231558),Jonathan Kuminga (38231721),Tyler Kolek (38232021),287.92509114583333,387.93094835990325,49800,100.00%,33,118.68%,0,222.90000000000003,$4.75,DET 3,MIL 1,user27,1,marvalshot,9018,4676777790_27
Marcus Sasser (38231998),Donovan Mitchell (38231558),Ausar Thompson (38231802),Evan Mobley (38231569),Giannis Antetokounmpo (38231518),KJ Simpson (38231866),Ja'Kobe Walter (38231869),Dennis Schroder (38231739),285.81705729166663,381.79164512325724,49700,99.99%,0,83.65%,0,234.39000000000001,$3.35,DET 3,CLE 2,user3,1,marvalshot,9043,4676777791_3
Collin Sexton (38231698),Dennis Schroder (38231739),Keion Brooks Jr. (38232034),Giannis Antetokounmpo (38231518),Karl-Anthony Towns (38231525),Bruce Brown (38231762),Jonathan Kuminga (38231721),KJ Simpson (38231866),287.00550347222224,388.80973645612846,49900,99.98%,40,102.97%,0,162.63,$4.12,NOP 2,UTA 1,user26,1,marvalshot,9070,4676777792_26
Dennis Schroder (38231739),Marcus Sasser (38231998),Ausar Thompson (38231802),Evan Mobley (38231569),Jalen Duren (38231615),KJ Simpson (38231866),Jonathan Kuminga (38231721),Giannis Antetokounmpo (38231518),298.71177517361116,398.339994249025,49500,100.00%,49141,4634.05%,88,226.74,$185.36,DET 4,CLE 1,user13,1,marvalshot,9106,4676777793_13
KJ Simpson (38231866),Dennis Schroder (38231739),Ja'Kobe Walter (38231869),Tidjane Salaun (38232066),Jalen Duren (38231615),Stephen Curry (38231544),Giannis Antetokounmpo (38231518),Collin Sexton (38231698),291.90143229166665,390.62041552264486,49800,100.00%,5876,325.06%,0,163.99,$13.0,CHA 2,DET 2,user39,1,marvalshot,9181,4676777794_39
Marcus Sasser (38231998),Dennis Schroder (38231739),Bruce Brown (38231762),Ausar Thompson (38231802),Walker Kessler (38231627),Donovan Mitchell (38231558),Giannis Antetokounmpo (38231518),Kevin Porter Jr. (38231748),285.41509114583334,384.79094835990327,49900,99.94%,0,79.3%,0,202.83,$3.17,DET 3,MIL 2,user30,1,marvalshot,8924,4676777788_30
Tyler Kolek (38232021),Dennis Schroder (38231739),Ausar Thompson (38231802),Evan Mobley (38231569),Walker Kessler (38231627),KJ Simpson (38231866),Giannis Antetokounmpo (38231518),Brandin Podziemski (38231673),294.5346831597222,389.0890167432671,50000,100.00%,23105,769.03%,1,214.01,$30.76,DET 2,NYK 1,user40,1,marvalshot,8982,4676777789_40
Dennis Schroder (38231739),Marcus Sasser (38231998),Ausar Thompson (38231802),Giannis Antetokounmpo (38231518),Ivica Zubac (38231590),Donovan Mitchell (38231558),Jonathan Mogbo (38231823),KJ Simpson (38231866),287.6650911458333,383.8109483599032,49700,100.00%,13,112.04%,0,246.62,$4.48,DET 3,MIL 1,user38,1,marvalshot,9029,4676777790_38
Marcus Sasser (38231998),Donovan Mitchell (38231558),Ausar Thompson (38231802),Evan Mobley (38231569),Giannis Antetokounmpo (38231518),KJ Simpson (38231866),Ryan Dunn (38231842),Dennis Schroder (38231739),285.78705729166666,380.3416451232573,50000,99.99%,0,83.32%,0,235.82,$3.33,DET 3,CLE 2,user,1,marvalshot,434,4676777791
Tyler Kolek (38232021),Dennis Schroder (38231739),Bruce Brown (38231762),Kyle Filipowski (38231690),Karl-Anthony Towns (38231525),KJ Simpson (38231866),Trendon Watford (38231751),Giannis Antetokounmpo (38231518),286.9855034722222,382.7997364561284,49700,99.99%,17,101.48%,0,191.24,$4.06,NYK 2,DET 1,user31,1,marvalshot,9075,4676777792_31
Dennis Schroder (38231739),Marcus Sasser (38231998),Ausar Thompson (38231802),Evan Mobley (38231569),Jalen Duren (38231615),Jordan Hawkins (38231812),Giannis Antetokounmpo (38231518),Isaiah Collier (38231724),297.0217751736111,393.41999424902497,50000,100.00%,43130,2429.52%,5,201.02,$97.18,DET 4,CLE 1,user47,1,marvalshot,9140,4676777793_47
Tyler Kolek (38232021),Dennis Schroder (38231739),OG Anunoby (38231623),Giannis Antetokounmpo (38231518),Jalen Duren (38231615),Isaiah Collier (38231724),Bruce Brown (38231762),Collin Sexton (38231698),291.7514322916667,385.5804155226449,50000,100.00%,5818,320.25%,0,139.25,$12.81,NYK 2,DET 2,user7,1,marvalshot,9149,4676777794_7
Marcus Sasser (38231998),Dennis Schroder (38231739),Ja'Kobe Walter (38231869),Ausar Thompson (38231802),Giannis Antetokounmpo (38231518),Donovan Mitchell (38231558),Kawhi Leonard (38231554),KJ Simpson (38231866),285.39509114583336,379.5809483599033,49900,99.98%,0,78.29%,0,234.75,$3.13,DET 3,TOR 1,user35,1,marvalshot,8929,4676777788_35
Tyler Kolek (38232021),Dennis Schroder (38231739),Ausar Thompson (38231802),Evan Mobley (38231569),Ivica Zubac (38231590),KJ Simpson (38231866),Giannis Antetokounmpo (38231518),Nick Richards (38231788),294.3946831597222,391.8090167432671,49700,100.00%,21629,710.21%,0,222.55,$28.41,DET 2,NYK 1,user30,1,marvalshot,8972,4676777789_30
Dennis Schroder (38231739),Marcus Sasser (38231998),Ausar Thompson (38231802),Kelly Olynyk (38231709),Walker Kessler (38231627),Donovan Mitchell (38231558),Giannis Antetokounmpo (38231518),KJ Simpson (38231866),287.22509114583335,387.10094835990327,50000,100.00%,14,105.67%,0,227.6,$4.23,DET 3,NOP 1,user6,1,marvalshot,8997,4676777790_6
Marcus Sasser (38231998),Donovan Mitchell (38231558),Ausar Thompson (38231802),Evan Mobley (38231569),Giannis Antetokounmpo (38231518),Tyler Kolek (38232021),Bruce Brown (38231762),Dennis Schroder (38231739),285.67705729166664,381.1216451232573,49800,99.97%,0,82.43%,0,222.40000000000003,$3.3,DET 3,CLE 2,user1,1,marvalshot,9041,4676777791_1
Kevin Porter Jr. (38231748),Dennis Schroder (38231739),Bruce Brown (38231762),Draymond Green (38231645),Kyle Filipowski (38231690),KJ Simpson (38231866),Giannis Antetokounmpo (38231518),Walker Kessler (38231627),285.8455034722222,382.5997364561284,49800,99.90%,2,85.37%,0,165.87,$3.41,MIL 2,UTA 2,user2,1,marvalshot,9046,4676777792_2
Dennis Schroder (38231739),Marcus Sasser (38231998),Ausar Thompson (38231802),Evan Mobley (38231569),Jalen Duren (38231615),KJ Simpson (38231866),Bruce Brown (38231762),Nikola Jokic (38231516),296.92177517361114,394.98999424902496,49800,100.00%,42352,2360.2%,47,224.50000000000003,$94.41,DET 4,CLE 1,user,1,marvalshot,87,4676777793
Kevin Porter Jr. (38231748),Dennis Schroder (38231739),Bruce Brown (38231762),Kawhi Leonard (38231554),Jalen Duren (38231615),KJ Simpson (38231866),Brice Sensabaugh (38231912),Giannis Antetokounmpo (38231518),291.7714322916667,386.8404155226449,50000,100.00%,5325,308.93%,0,159.19,$12.36,MIL 2,DET 2,user25,1,marvalshot,9167,4676777794_25
Marcus Sasser (38231998),Dennis Schroder (38231739),Keion Brooks Jr. (38232034),Ausar Thompson (38231802),Karl-Anthony Towns (38231525),Donovan Mitchell (38231558),Giannis Antetokounmpo (38231518),Tyler Kolek (38232021),285.3150911458334,383.67094835990326,49700,99.97%,0,77.62%,0,232.87,$3.1,DET 3,NYK 2,user22,1,marvalshot,8915,4676777788_22
KJ Simpson (38231866),Dennis Schroder (38231739),Ausar Thompson (38231802),Evan Mobley (38231569),Giannis Antetokounmpo (38231518),Collin Sexton (38231698),Jonathan Kuminga (38231721),Jose Alvarado (38231736),293.53468315972225,394.86901674326714,50000,100.00%,14278,534.88%,0,198.63,$21.4,DET 2,CHA 1,user49,1,marvalshot,8991,4676777789_49
Dennis Schroder (38231739),Marcus Sasser (38231998),Ausar Thompson (38231802),Jonathan Kuminga (38231721),Walker Kessler (38231627),Donovan Mitchell (38231558),Giannis Antetokounmpo (38231518),KJ Simpson (38231866),287.0650911458333,387.51094835990324,49500,100.00%,3,102.22%,0,227.70000000000002,$4.09,DET 3,GSW 1,user12,1,marvalshot,9003,4676777790_12
Marcus Sasser (38231998),Donovan Mitchell (38231558),Ausar Thompson (38231802),Evan Mobley (38231569),Yves Missi (38231806),Tyler Kolek (38232021),Giannis Antetokounmpo (38231518),Dennis Schroder (38231739),284.8370572916666,381.80164512325723,49500,99.88%,0,71.34%,0,230.18,$2.85,DET 3,CLE 2,user2,46,marvalshot,9042,4676777791_2
Collin Sexton (38231698),Dennis Schroder (38231739),Keion Brooks Jr. (38232034),Kyle Filipowski (38231690),Yves Missi (38231806),Anthony Edwards (38231530),Giannis Antetokounmpo (38231518),KJ Simpson (38231866),285.2855034722222,385.1497364561284,49700,99.82%,3,78.24%,0,183.85,$3.13,UTA 2,NOP 2,user45,1,marvalshot,9089,4676777792_45
Dennis Schroder (38231739),Marcus Sasser (38231998),Ausar Thompson (38231802),Evan Mobley (38231569),Jalen Duren (38231615),KJ Simpson (38231866),Bruce Brown (38231762),Giannis Antetokounmpo (38231518),297.11177517361114,392.86999424902496,49000,100.00%,45369,2178.99%,2,229.49,$87.16,DET 4,CLE 1,user33,1,marvalshot,9126,4676777793_33
Jose Alvarado (38231736),Dennis Schroder (38231739),Bruce Brown (38231762),Trendon Watford (38231751),Jalen Duren (38231615),Tyler Kolek (38232021),Giannis Antetokounmpo (38231518),Ivica Zubac (38231590),291.6014322916667,388.7104155226449,49900,100.00%,5064,301.44%,0,148.37,$12.06,NOP 2,DET 2,user36,1,marvalshot,9178,4676777794_36
Marcus Sasser (38231998),Dennis Schroder (38231739),Mikal Bridges (38231635),Ausar Thompson (38231802),Giannis Antetokounmpo (38231518),Donovan Mitchell (38231558),Kyle Filipowski (38231690),KJ Simpson (38231866),285.34509114583335,377.88094835990324,50000,99.95%,0,77.5%,0,240.46,$3.1,DET 3,NYK 1,user15,1,marvalshot,8908,4676777788_15
KJ Simpson (38231866),Dennis Schroder (38231739),Ausar Thompson (38231802),Evan Mobley (38231569),Giannis Antetokounmpo (38231518),Collin Sexton (38231698),Jonathan Kuminga (38231721),Bruce Brown (38231762),293.3046831597223,393.2290167432672,49700,100.00%,12213,475.12%,0,194.97000000000003,$19.0,DET 2,CHA 1,user41,1,marvalshot,8983,4676777789_41
Dennis Schroder (38231739),Marcus Sasser (38231998),Ausar Thompson (38231802),Giannis Antetokounmpo (38231518),Ivica Zubac (38231590),Donovan Mitchell (38231558),Jamison Battle (38231856),KJ Simpson (38231866),286.5050911458333,381.89094835990323,49400,99.99%,2,93.51%,0,238.68,$3.74,DET 3,MIL 1,user45,1,marvalshot,9036,4676777790_45
Marcus Sasser (38231998),Donovan Mitchell (38231558),Ausar Thompson (38231802),Evan Mobley (38231569),Yves Missi (38231806),Tyler Kolek (38232021),Giannis Antetokounmpo (38231518),Dennis Schroder (38231739),284.8370572916666,381.80164512325723,49500,99.88%,0,71.34%,0,230.18,$2.85,DET 3,CLE 2,user5,46,marvalshot,9042,4676777791_5
Collin Sexton (38231698),Dennis Schroder (38231739),Bruce Brown (38231762),Kawhi Leonard (38231554),Kyle Filipowski (38231690),KJ Simpson (38231866),Ja'Kobe Walter (38231869),Giannis Antetokounmpo (38231518),285.2755034722222,380.4097364561284,50000,99.86%,4,78.02%,0,170.49,$3.12,UTA 2,DET 1,user24,1,marvalshot,9068,4676777792_24
Dennis Schroder (38231739),Marcus Sasser (38231998),Ausar Thompson (38231802),Evan Mobley (38231569),Jalen Duren (38231615),Tyler Kolek (38232021),Kyle Filipowski (38231690),Giannis Antetokounmpo (38231518),296.90177517361116,394.029994249025,49400,100.00%,43913,2063.81%,6,232.72000000000003,$82.55,DET 4,CLE 1,user38,1,marvalshot,9131,4676777793_38
KJ Simpson (38231866),Dennis Schroder (38231739),Bruce Brown (38231762),Kyle Filipowski (38231690),Jalen Duren (38231615),Jose Alvarado (38231736),Jonathan Kuminga (38231721),Giannis Antetokounmpo (38231518),291.60143229166664,389.9304155226448,49000,100.00%,4303,284.29%,0,170.42000000000002,$11.37,DET 2,NOP 2,user22,1,marvalshot,9164,4676777794_22
Marcus Sasser (38231998),Dennis Schroder (38231739),Bruce Brown (38231762),Ausar Thompson (38231802),Giannis Antetokounmpo (38231518),Donovan Mitchell (38231558),Kyle Filipowski (38231690),Collin Sexton (38231698),285.26509114583337,384.80094835990326,49900,99.95%,0,77.03%,0,213.01000000000002,$3.08,DET 3,UTA 2,user6,1,marvalshot,8899,4676777788_6
KJ Simpson (38231866),Dennis Schroder (38231739),Ausar Thompson (38231802),Evan Mobley (38231569),Ivica Zubac (38231590),Tyler Kolek (38232021),Giannis Antetokounmpo (38231518),Orlando Robinson (38231767),293.36468315972223,389.89901674326717,49800,100.00%,12245,465.23%,0,222.05,$18.61,DET 2,CHA 1,user35,1,marvalshot,8977,4676777789_35
Dennis Schroder (38231739),Marcus Sasser (38231998),Ausar Thompson (38231802),Giannis Antetokounmpo (38231518),Ivica Zubac (38231590),Donovan Mitchell (38231558),Ja'Kobe Walter (38231869),KJ Simpson (38231866),286.4650911458333,383.1309483599032,49200,99.99%,1,92.87%,0,237.64000000000001,$3.71,DET 3,MIL 1,user35,1,marvalshot,9026,4676777790_35
Marcus Sasser (38231998),Donovan Mitchell (38231558),Ausar Thompson (38231802),Evan Mobley (38231569),Yves Missi (38231806),Tyler Kolek (38232021),Giannis Antetokounmpo (38231518),Dennis Schroder (38231739),284.8370572916666,381.80164512325723,49500,99.88%,0,71.34%,0,230.18,$2.85,DET 3,CLE 2,user6,46,marvalshot,9042,4676777791_6
KJ Simpson (38231866),Dennis Schroder (38231739),Ja'Kobe Walter (38231869),Jonathan Kuminga (38231721),Giannis Antetokounmpo (38231518),Jordan Hawkins (38231812),Kyle Filipowski (38231690),James Harden (38231527),285.18550347222225,382.4797364561284,49900,99.82%,0,77.26%,0,174.84,$3.09,CHA 1,DET 1,user28,1,marvalshot,9072,4676777792_28
Dennis Schroder (38231739),Marcus Sasser (38231998),Ausar Thompson (38231802),Evan Mobley (38231569),Jalen Duren (38231615),Jordan Hawkins (38231812),Giannis Antetokounmpo (38231518),Jonathan Kuminga (38231721),296.3917751736111,396.279994249025,50000,100.00%,39513,1771.14%,0,199.90000000000003,$70.85,DET 4,CLE 1,user39,1,marvalshot,9132,4676777793_39
