Player,Position,Team,UpdatedProjection,UpdatedStdDev,Cash%,Top1%,Sim. Own%,Proj. Own%,Avg. Return,Game Minutes Remaining
Kessler Edwards,PF/SF/F/UTIL,DAL,9.35,4.86,0.03%,0.0%,0.53%,0.1%,$-3.00,48
Justin Champagnie,PF/F/UTIL,WAS,0,0.0,0.0%,0.0%,0.32%,0.05%,$-3.00,44
Bojan Bogdanovic,PF/F/UTIL,BKN,0,0.0,0.0%,0.0%,0.16%,0.03%,$-3.00,48
Dario Saric,C/PF/F/UTIL,DEN,0,0.0,0.0%,0.0%,0.21%,0.03%,$-3.00,48
Jalen Pickett,PG/SG/G/UTIL,DEN,13.32,6.51,0.92%,0.0%,0.15%,0.1%,$-3.00,48
Tristan Vukcevic,C/UTIL,WAS,15.965277777777777,9.721660871514716,1.17%,0.0%,0.24%,0.41%,$-3.00,44
Larry Nance Jr.,C/UTIL,ATL,8.666875000000001,6.05196069160085,0.0%,0.0%,0.37%,0.1%,$-3.00,42
PJ Hall,C/PF/F/UTIL,DEN,0,0.0,0.0%,0.0%,0.21%,0.03%,$-3.00,48
Anton Watson,SF/F/UTIL,BOS,0,0.0,0.0%,0.0%,0.16%,0.03%,$-3.00,48
Hunter Tyson,PF/SF/F/UTIL,DEN,0,0.0,0.0%,0.0%,0.26%,0.03%,$-3.01,48
Anthony Davis,C/PF/F/UTIL,DAL,0,0.0,0.0%,0.0%,0.52%,0.1%,$-3.01,48
Julian Champagnie,SF/SG/G/F/UTIL,SAS,9.18423611111111,5.505151039327535,0.0%,0.0%,0.36%,0.33%,$-3.01,44
Isaac Jones,C/PF/F/UTIL,SAC,0,0.0,0.3%,0.0%,0.15%,0.03%,$-3.02,48
Jericho Sims,C/UTIL,MIL,0,0.0,0.12%,0.0%,0.05%,0.03%,$-3.02,48
Russell Westbrook,PG/G/UTIL,DEN,0,0.0,0.0%,0.0%,0.1%,0.06%,$-3.03,48
Jaylen Clark,SF/SG/G/F/UTIL,MIN,11.03265625,5.517693233286011,0.0%,0.0%,0.35%,0.1%,$-3.03,42
Jrue Holiday,PG/SG/G/UTIL,BOS,0,0.0,0.0%,0.0%,0.05%,0.04%,$-3.03,48
Bruce Brown,PG/SF/G/F/UTIL,NOP,0,0.0,0.0%,0.0%,0.1%,0.04%,$-3.03,48
Gui Santos,PF/SF/F/UTIL,GSW,13.18,6.62,0.03%,0.0%,0.2%,0.1%,$-3.03,48
Jonathan Kuminga,PF/SF/F/UTIL,GSW,0,0.0,0.0%,0.0%,0.1%,0.06%,$-3.03,48
Peyton Watson,SF/F/UTIL,DEN,0,0.0,0.0%,0.0%,0.1%,0.03%,$-3.03,48
Kevin Porter Jr.,PG/SG/G/UTIL,MIL,0,0.0,0.0%,0.0%,0.1%,0.04%,$-3.03,48
Matisse Thybulle,SG/G/UTIL,POR,0,0.0,3.2%,0.0%,0.08%,0.03%,$-3.03,48
Drew Peterson,PF/SF/F/UTIL,BOS,0,0.0,0.0%,0.0%,0.15%,0.03%,$-3.03,48
DeAndre Jordan,C/UTIL,DEN,13.3,7.67,0.0%,0.0%,0.05%,0.1%,$-3.03,48
Sidy Cissoko,SG/G/UTIL,POR,0,0.0,0.0%,0.0%,0.05%,0.03%,$-3.03,48
CJ McCollum,PG/SG/G/UTIL,NOP,0,0.0,0.0%,0.0%,0.1%,0.08%,$-3.03,48
Kyle Anderson,PF/SF/F/UTIL,MIA,0,0.0,0.0%,0.0%,0.05%,0.04%,$-3.03,48
Jonas Valanciunas,C/UTIL,SAC,17.22,11.03,0.0%,0.0%,0.1%,0.21%,$-3.03,48
Craig Porter Jr.,PG/G/UTIL,CLE,6.170937500000001,4.310985698126633,0.0%,0.0%,0.05%,0.1%,$-3.03,42
Dalano Banton,PG/SG/G/UTIL,POR,0,0.0,0.0%,0.0%,0.05%,0.03%,$-3.03,48
Mark Williams,C/UTIL,CHA,0,0.0,0.0%,0.0%,0.14%,0.08%,$-3.06,48
Dariq Whitehead,PF/SF/F/UTIL,BKN,0,0.0,0.0%,0.0%,0.14%,0.03%,$-3.06,48
Spencer Jones,SF/SG/G/F/UTIL,DEN,0,0.0,0.0%,0.0%,0.14%,0.03%,$-3.06,48
Xavier Tillman,C/PF/F/UTIL,BOS,0,0.0,0.0%,0.0%,0.14%,0.03%,$-3.06,48
Jaden Hardy,PG/SG/G/UTIL,DAL,0,0.0,0.72%,0.0%,0.09%,0.03%,$-3.06,48
Doug McDermott,SF/F/UTIL,SAC,0,0.0,0.0%,0.0%,0.14%,0.03%,$-3.06,48
Isaiah Wong,PG/SG/G/UTIL,CHA,0,0.0,0.0%,0.0%,0.14%,0.03%,$-3.06,48
Zeke Nnaji,C/PF/F/UTIL,DEN,14.06,6.93,0.06%,0.0%,0.14%,0.1%,$-3.06,48
Josh Okogie,SF/SG/G/F/UTIL,CHA,0,0.0,0.14%,0.0%,0.09%,0.05%,$-3.08,48
Dillon Jones,PF/F/UTIL,OKC,0,0.0,0.0%,0.0%,0.09%,0.03%,$-3.08,48
Jackson Rowe,PF/SF/F/UTIL,GSW,0,0.0,0.0%,0.0%,0.09%,0.03%,$-3.08,48
Kris Murray,PF/SF/F/UTIL,POR,0,0.0,0.0%,0.0%,0.09%,0.03%,$-3.08,48
Chris Livingston,SF/F/UTIL,MIL,0,0.0,0.0%,0.0%,0.13%,0.03%,$-3.11,48
Justin Minaya,PF/F/UTIL,POR,0,0.0,0.0%,0.0%,0.13%,0.03%,$-3.11,48
Keion Brooks Jr.,PF/F/UTIL,NOP,0,0.0,0.0%,0.0%,0.13%,0.03%,$-3.11,48
Rayan Rupert,PG/SF/G/F/UTIL,POR,0,0.0,0.0%,0.0%,0.13%,0.03%,$-3.11,48
Cam Thomas,PG/G/UTIL,BKN,0,0.0,0.0%,0.0%,0.08%,0.06%,$-3.15,48
Pat Spencer,PG/G/UTIL,GSW,0,0.0,0.0%,0.0%,0.08%,0.03%,$-3.15,48
Jaime Jaquez Jr.,SF/SG/G/F/UTIL,MIA,0,0.0,0.0%,0.0%,0.04%,0.04%,$-3.15,48
Caleb Martin,PF/F/UTIL,DAL,0,0.0,0.0%,0.0%,0.04%,0.04%,$-3.15,48
Jett Howard,PF/SF/F/UTIL,ORL,0,0.0,0.0%,0.0%,0.04%,0.03%,$-3.15,42
Pat Connaughton,PF/SF/F/UTIL,MIL,0,0.0,0.0%,0.0%,0.04%,0.03%,$-3.15,48
Ousmane Dieng,C/PF/F/UTIL,OKC,0,0.0,0.0%,0.0%,0.04%,0.03%,$-3.15,48
Garrison Mathews,SF/SG/G/F/UTIL,ATL,0,0.0,0.0%,0.0%,0.04%,0.03%,$-3.15,42
Adam Flagler,PG/G/UTIL,OKC,0,0.0,0.0%,0.0%,0.03%,0.03%,$-3.36,48
Sandro Mamukelashvili,C/PF/F/UTIL,SAS,0,0.0,0.0%,0.0%,0.03%,0.03%,$-3.36,44
Joe Ingles,PF/F/UTIL,MIN,6.1403125,3.988582921557333,0.0%,0.0%,0.03%,0.1%,$-3.36,42
Gary Harris,SF/SG/G/F/UTIL,ORL,5.298125000000001,3.1134896708692343,0.0%,0.0%,0.03%,0.1%,$-3.36,42
