Entry ID,Contest Name,Contest ID,Entry Fee,PG,SG,SF,PF,C,G,F,UTIL
4652746677,NBA $50K Four-Point Play [$10K to 1st],174382077,$4,Killian Hayes (37819199),Buddy Hield (37819264),Ausar Thompson (37819144),Santi Aldama (37819116),Giannis Antetokounmpo (37818975),Stephen Curry (37818995),Jaren Jackson Jr. (37819020),Luke Kennard (37819236)
4652746678,NBA $50K Four-Point Play [$10K to 1st],174382077,$4,Scotty Pippen Jr. (37819326),Malik Monk (37819030),Cameron Johnson (37819066),Ausar Thompson (37819144),Jalen Duren (37819057),Stephen Curry (37818995),Paul George (37819038),Santi Aldama (37819116)
4652746679,NBA $50K Four-Point Play [$10K to 1st],174382077,$4,Stephen Curry (37818995),Dante Exum (37819192),John Konchar (37819393),Giannis Antetokounmpo (37818975),Jaren Jackson Jr. (37819020),Stephon Castle (37819089),Santi Aldama (37819116),Scotty Pippen Jr. (37819326)
4652746680,NBA $50K Four-Point Play [$10K to 1st],174382077,$4,Killian Hayes (37819199),Malik Beasley (37819163),Ausar Thompson (37819144),Maxwell Lewis (37819541),Alperen Sengun (37819001),Stephen Curry (37818995),Jaren Jackson Jr. (37819020),Malik Monk (37819030)
4652746681,NBA $50K Four-Point Play [$10K to 1st],174382077,$4,Killian Hayes (37819199),Brandin Podziemski (37819081),Ausar Thompson (37819144),Jaren Jackson Jr. (37819020),Alperen Sengun (37819001),Stephen Curry (37818995),Santi Aldama (37819116),Buddy Hield (37819264)
4652746682,NBA $50K Four-Point Play [$10K to 1st],174382077,$4,Kyrie Irving (37818989),Brandin Podziemski (37819081),Buddy Hield (37819264),Gregory Jackson (37819336),Jaren Jackson Jr. (37819020),Scotty Pippen Jr. (37819326),Giannis Antetokounmpo (37818975),Santi Aldama (37819116)
4652746683,NBA $50K Four-Point Play [$10K to 1st],174382077,$4,Killian Hayes (37819199),Stephon Castle (37819089),Paul George (37819038),Jaren Jackson Jr. (37819020),Jalen Duren (37819057),Scotty Pippen Jr. (37819326),Moses Moody (37819210),Giannis Antetokounmpo (37818975)
4652746684,NBA $50K Four-Point Play [$10K to 1st],174382077,$4,Killian Hayes (37819199),Malik Monk (37819030),Gregory Jackson (37819336),Jaren Jackson Jr. (37819020),Jalen Duren (37819057),Kelly Oubre Jr. (37819076),Giannis Antetokounmpo (37818975),Scotty Pippen Jr. (37819326)
4652746685,NBA $50K Four-Point Play [$10K to 1st],174382077,$4,Scotty Pippen Jr. (37819326),Malik Beasley (37819163),Ausar Thompson (37819144),Naji Marshall (37819135),Jalen Duren (37819057),Stephen Curry (37818995),Santi Aldama (37819116),Giannis Antetokounmpo (37818975)
4652746686,NBA $50K Four-Point Play [$10K to 1st],174382077,$4,Killian Hayes (37819199),Jalen Green (37819027),Harrison Barnes (37819176),Santi Aldama (37819116),Giannis Antetokounmpo (37818975),Scotty Pippen Jr. (37819326),Jaren Jackson Jr. (37819020),Brandin Podziemski (37819081)
