Player,Position,Team,Cash%,Win%,Top1%,Sim. Own%,Proj. Own%,Avg. Return
ricky council iv,PF/SF/F/UTIL,PHI,20.6%,0.0%,0.6%,3.47%,2.28%,$-1.76
miles mcbride,PG/SG/G/UTIL,NYK,20.5%,0.0%,0.58%,1.21%,0.74%,$-1.8
noah clowney,C/PF/F/UTIL,BKN,20.97%,0.0%,0.58%,5.53%,4.13%,$-1.81
trevelin queen,PG/SG/G/UTIL,ORL,19.62%,0.0%,0.55%,0.16%,0.1%,$-1.95
jaime jaquez jr.,PF/SF/F/UTIL,MIA,19.12%,0.0%,0.53%,1.86%,1.17%,$-1.96
jaxson hayes,C/UTIL,LAL,21.89%,0.0%,0.53%,0.07%,0.1%,$-1.96
jeff dowtin,PG/G/UTIL,PHI,19.71%,0.0%,0.54%,0.13%,0.1%,$-2.02
eric gordon,SG/G/UTIL,PHI,21.16%,0.0%,0.56%,0.08%,0.1%,$-2.03
justin edwards,PF/SF/F/UTIL,PHI,19.25%,0.0%,0.48%,0.67%,0.49%,$-2.13
cameron payne,PG/SG/G/UTIL,NYK,19.07%,0.0%,0.43%,0.17%,0.1%,$-2.22
gabe vincent,PG/SG/G/UTIL,LAL,18.44%,0.0%,0.42%,0.16%,0.1%,$-2.27
kris murray,PF/SF/F/UTIL,POR,19.45%,0.0%,0.39%,0.23%,0.1%,$-2.32
haywood highsmith,PF/SF/F/UTIL,MIA,16.51%,0.0%,0.34%,0.15%,0.1%,$-2.46
dalton knecht,SF/SG/G/F/UTIL,LAL,15.17%,0.0%,0.35%,0.15%,0.1%,$-2.49
landry shamet,SF/SG/G/F/UTIL,NYK,17.25%,0.0%,0.33%,0.29%,0.1%,$-2.52
caleb houstan,PF/SF/F/UTIL,ORL,17.36%,0.0%,0.31%,0.16%,0.1%,$-2.57
jett howard,PF/SF/F/UTIL,ORL,17.52%,0.0%,0.31%,0.21%,0.1%,$-2.58
reece beekman,PG/G/UTIL,BKN,16.53%,0.0%,0.27%,0.2%,0.1%,$-2.62
justin champagnie,PF/SF/F/UTIL,WAS,16.51%,0.0%,0.3%,0.21%,0.1%,$-2.65
precious achiuwa,C/PF/F/UTIL,NYK,14.49%,0.0%,0.24%,0.17%,0.1%,$-2.79
patrick baldwin jr.,PF/F/UTIL,WAS,14.91%,0.0%,0.24%,0.05%,0.03%,$-2.81
justin minaya,PF/F/UTIL,POR,17.09%,0.0%,0.23%,0.03%,0.03%,$-2.83
alec burks,PG/SG/G/UTIL,MIA,13.39%,0.0%,0.24%,0.06%,0.03%,$-2.86
dario saric,C/UTIL,DEN,14.87%,0.0%,0.13%,0.04%,0.03%,$-2.89
taze moore,SG/G/UTIL,POR,13.47%,0.0%,0.21%,0.04%,0.03%,$-2.9
richaun holmes,C/UTIL,WAS,12.2%,0.0%,0.15%,0.02%,0.03%,$-2.93
mac mcclung,PG/G/UTIL,ORL,14.3%,0.0%,0.14%,0.04%,0.03%,$-2.94
jared butler,PG/G/UTIL,WAS,13.13%,0.0%,0.18%,0.16%,0.1%,$-2.96
tristan vukcevic,C/UTIL,WAS,13.33%,0.0%,0.17%,0.04%,0.03%,$-2.96
jamison battle,SF/F/UTIL,TOR,13.63%,0.0%,0.18%,0.26%,0.1%,$-2.97
andre drummond,C/UTIL,PHI,12.24%,0.0%,0.21%,0.06%,0.1%,$-2.97
bronny james,PG/G/UTIL,LAL,15.66%,0.0%,0.17%,0.03%,0.03%,$-2.98
hunter tyson,PF/SF/F/UTIL,DEN,15.59%,0.0%,0.18%,0.04%,0.03%,$-2.99
rayan rupert,SF/SG/G/F/UTIL,POR,12.86%,0.0%,0.19%,0.06%,0.03%,$-3.01
garrett temple,SG/G/UTIL,TOR,14.49%,0.0%,0.19%,0.04%,0.03%,$-3.02
cory joseph,PG/G/UTIL,ORL,12.35%,0.0%,0.15%,0.03%,0.03%,$-3.03
jalen pickett,PG/SG/G/UTIL,DEN,12.29%,0.0%,0.14%,0.06%,0.03%,$-3.03
ja'kobe walter,SF/SG/G/F/UTIL,TOR,13.16%,0.0%,0.15%,0.07%,0.03%,$-3.04
kj martin,SF/F/UTIL,PHI,13.02%,0.0%,0.12%,0.08%,0.03%,$-3.05
bryce mcgowens,SG/G/UTIL,POR,13.5%,0.0%,0.14%,0.07%,0.03%,$-3.06
duop reath,C/UTIL,POR,14.56%,0.0%,0.15%,0.03%,0.03%,$-3.06
moritz wagner,C/UTIL,ORL,11.91%,0.0%,0.14%,0.03%,0.03%,$-3.07
dariq whitehead,SG/G/UTIL,BKN,12.12%,0.0%,0.13%,0.09%,0.03%,$-3.08
kevin mccullar jr.,SF/F/UTIL,NYK,12.67%,0.0%,0.16%,0.05%,0.03%,$-3.08
tyler kolek,PG/G/UTIL,NYK,11.79%,0.0%,0.12%,0.06%,0.03%,$-3.08
de'anthony melton,PG/G/UTIL,BKN,11.87%,0.0%,0.13%,0.03%,0.03%,$-3.09
eugene omoruyi,SF/F/UTIL,TOR,12.06%,0.0%,0.11%,0.07%,0.03%,$-3.1
marvin bagley iii,C/UTIL,WAS,13.2%,0.0%,0.16%,0.04%,0.03%,$-3.1
jared mccain,PG/G/UTIL,PHI,13.28%,0.0%,0.11%,0.07%,0.03%,$-3.1
kyle lowry,PG/SG/G/UTIL,PHI,11.16%,0.0%,0.13%,0.1%,0.03%,$-3.11
reggie jackson,PG/G/UTIL,PHI,14.14%,0.0%,0.11%,0.03%,0.03%,$-3.11
daron holmes ii,C/UTIL,DEN,11.75%,0.0%,0.14%,0.06%,0.03%,$-3.12
shake milton,PG/SG/G/UTIL,LAL,12.04%,0.0%,0.14%,0.05%,0.03%,$-3.12
aj lawson,PG/G/UTIL,TOR,11.98%,0.0%,0.15%,0.05%,0.03%,$-3.13
gary harris,SF/SG/G/F/UTIL,ORL,12.24%,0.0%,0.13%,0.06%,0.03%,$-3.13
maxwell lewis,SF/F/UTIL,BKN,12.16%,0.0%,0.12%,0.07%,0.03%,$-3.15
spencer jones,SF/SG/G/F/UTIL,DEN,12.28%,0.0%,0.11%,0.06%,0.03%,$-3.15
matisse thybulle,PF/F/UTIL,POR,10.8%,0.0%,0.13%,0.03%,0.03%,$-3.15
jalen hood-schifino,PG/G/UTIL,LAL,12.3%,0.0%,0.11%,0.07%,0.03%,$-3.16
christian koloko,C/UTIL,LAL,11.04%,0.0%,0.11%,0.03%,0.03%,$-3.16
pacome dadiet,SF/SG/G/F/UTIL,NYK,11.17%,0.0%,0.1%,0.07%,0.03%,$-3.17
zeke nnaji,C/UTIL,DEN,12.82%,0.0%,0.12%,0.04%,0.03%,$-3.17
keshad johnson,SF/F/UTIL,MIA,10.65%,0.0%,0.1%,0.07%,0.03%,$-3.19
josh christopher,PG/G/UTIL,MIA,11.25%,0.0%,0.11%,0.06%,0.03%,$-3.19
kevin love,C/UTIL,MIA,10.48%,0.0%,0.11%,0.03%,0.03%,$-3.19
cam reddish,PF/SF/F/UTIL,LAL,11.71%,0.0%,0.1%,0.11%,0.03%,$-3.19
bojan bogdanovic,SF/F/UTIL,BKN,11.37%,0.0%,0.11%,0.06%,0.03%,$-3.19
trey jemison,C/UTIL,LAL,12.11%,0.0%,0.15%,0.03%,0.03%,$-3.2
dalano banton,PG/SG/G/UTIL,POR,11.08%,0.0%,0.11%,0.06%,0.03%,$-3.22
jonathan mogbo,C/PF/F/UTIL,TOR,10.27%,0.0%,0.08%,0.06%,0.03%,$-3.23
ochai agbaji,PF/SF/F/UTIL,TOR,11.44%,0.0%,0.14%,0.04%,0.03%,$-3.23
matt ryan,SF/SG/G/F/UTIL,NYK,11.93%,0.0%,0.12%,0.04%,0.03%,$-3.23
johnny davis,SF/SG/G/F/UTIL,WAS,9.86%,0.0%,0.1%,0.08%,0.03%,$-3.25
trey alexander,PG/SG/G/UTIL,DEN,10.13%,0.0%,0.09%,0.06%,0.03%,$-3.29
jacob toppin,PF/F/UTIL,NYK,9.84%,0.0%,0.08%,0.05%,0.03%,$-3.3
pelle larsson,SF/F/UTIL,MIA,10.31%,0.0%,0.07%,0.06%,0.03%,$-3.3
vlatko cancar,C/UTIL,DEN,10.24%,0.0%,0.07%,0.06%,0.03%,$-3.31
orlando robinson,C/UTIL,TOR,9.44%,0.0%,0.06%,0.03%,0.03%,$-3.31
adem bona,C/UTIL,PHI,9.7%,0.0%,0.1%,0.07%,0.1%,$-3.32
dru smith,PG/G/UTIL,MIA,9.68%,0.0%,0.06%,0.08%,0.03%,$-3.32
anthony gill,C/UTIL,WAS,10.91%,0.0%,0.06%,0.02%,0.03%,$-3.33
josh richardson,PG/G/UTIL,MIA,9.35%,0.0%,0.06%,0.04%,0.03%,$-3.34
trendon watford,PF/F/UTIL,BKN,8.84%,0.0%,0.07%,0.03%,0.04%,$-3.34
jarred vanderbilt,PF/F/UTIL,LAL,8.2%,0.0%,0.04%,0.02%,0.03%,$-3.34
armel traore,C/PF/F/UTIL,LAL,9.4%,0.0%,0.07%,0.06%,0.03%,$-3.36
pete nance,C/UTIL,PHI,7.98%,0.0%,0.04%,0.02%,0.03%,$-3.36
isaiah stevens,PG/G/UTIL,MIA,9.44%,0.0%,0.09%,0.04%,0.03%,$-3.38
jabari walker,C/UTIL,POR,9.69%,0.0%,0.05%,0.03%,0.03%,$-3.41
ulrich chomche,C/UTIL,TOR,8.13%,0.0%,0.07%,0.04%,0.03%,$-3.41
pj hall,C/UTIL,DEN,7.84%,0.0%,0.05%,0.07%,0.03%,$-3.43
ariel hukporti,C/UTIL,NYK,7.65%,0.0%,0.03%,0.03%,0.03%,$-3.45
saddiq bey,SF/F/UTIL,WAS,7.05%,0.0%,0.02%,0.06%,0.04%,$-3.5
donovan clingan,C/UTIL,POR,6.53%,0.0%,0.03%,0.03%,0.04%,$-3.54
caleb martin,PF/SF/F/UTIL,PHI,6.43%,0.0%,0.04%,0.1%,0.04%,$-3.57
mitchell robinson,C/UTIL,NYK,5.14%,0.0%,0.02%,0.02%,0.03%,$-3.59
ziaire williams,SF/SG/G/F/UTIL,BKN,6.27%,0.0%,0.03%,0.07%,0.05%,$-3.59
christian wood,PF/F/UTIL,LAL,6.13%,0.0%,0.03%,0.04%,0.04%,$-3.63
malcolm brogdon,PG/SG/G/UTIL,WAS,3.48%,0.0%,0.01%,0.11%,0.06%,$-3.77
ben simmons,PG/G/UTIL,BKN,3.41%,0.0%,0.0%,0.05%,0.05%,$-3.79
goga bitadze,C/UTIL,ORL,2.53%,0.0%,0.0%,0.03%,0.06%,$-3.83
immanuel quickley,PG/G/UTIL,TOR,2.47%,0.0%,0.01%,0.06%,0.06%,$-3.85
cam thomas,SG/G/UTIL,BKN,2.05%,0.0%,0.0%,0.07%,0.06%,$-3.86
franz wagner,PF/F/UTIL,ORL,0.98%,0.0%,0.0%,0.07%,0.08%,$-3.94
jalen suggs,PG/SG/G/UTIL,ORL,1.04%,0.0%,0.0%,0.1%,0.08%,$-3.94
joel embiid,C/UTIL,PHI,0.46%,0.0%,0.0%,0.04%,0.09%,$-3.97
