PG,SG,SF,PF,C,G,F,UTIL,Proj,Ceiling,Salary,Cash %,Top 1%,ROI%,Wins,Own Sum,Avg Return,Stack1,Stack2,Lineup,Dupes,User,Index,Entry ID
AJ Johnson (38129609),Jared Butler (38129166),Jordan Goodwin (38129372),Ricky Council IV (38129289),Evan Mobley (38128963),Luka Doncic (38128897),Oshae Brissett (38129486),Aaron Wiggins (38129293),300.66999999999996,398.50999999999993,49700,100.00%,44919,1781.83%,31,149.44,$71.27,PHI 3,LAL 2,user2,2,marvalshot,9652,4669104771_2
AJ Johnson (38129609),Jared Butler (38129166),Deni Avdija (38129052),Oshae Brissett (38129486),Isaiah Hartenstein (38129119),Jordan Goodwin (38129372),Aaron Wiggins (38129293),Nikola Jokic (38128895),304.12,407.71000000000004,50000,100.00%,49868,30388.22%,3012,148.92000000000002,$1215.53,PHI 2,OKC 2,user31,1,marvalshot,14938,4669104772_31
Cason Wallace (38129464),Donovan Mitchell (38128954),Ricky Council IV (38129289),Pascal Siakam (38129000),Isaiah Hartenstein (38129119),AJ Johnson (38129609),Kenrich Williams (38129703),Cade Cunningham (38128911),301.73138020833335,396.5699990072586,49600,100.00%,46117,8866.89%,715,95.03999999999999,$354.68,OKC 3,CLE 1,user35,1,marvalshot,14991,4669104773_35
AJ Johnson (38129609),Stephon Castle (38129105),Aaron Wiggins (38129293),Kevin Durant (38128943),Isaiah Hartenstein (38129119),Devin Booker (38128933),Oshae Brissett (38129486),Jared Butler (38129166),305.36,402.22,50000,100.00%,49969,63108.94%,7955,130.28,$2524.36,OKC 2,PHX 2,user30,1,marvalshot,15035,4669104774_30
AJ Johnson (38129609),Devin Booker (38128933),Ricky Council IV (38129289),Aaron Wiggins (38129293),Tristan Vukcevic (38129550),Jared Butler (38129166),Jordan Goodwin (38129372),Luka Doncic (38128897),301.89000000000004,399.59000000000003,49900,100.00%,48549,5179.17%,200,150.95000000000002,$207.17,WAS 2,PHI 2,user33,1,marvalshot,15087,4669104775_33
Jalen Hood-Schifino (38129471),Jared Butler (38129166),Ricky Council IV (38129289),Jaren Jackson Jr. (38128997),Isaiah Hartenstein (38129119),Jordan Goodwin (38129372),Aaron Wiggins (38129293),Karl-Anthony Towns (38128914),302.46,403.69,49900,100.00%,48999,8254.31%,464,122.30000000000001,$330.17,PHI 3,OKC 2,user6,1,marvalshot,15109,4669104776_6
Jared Butler (38129166),Jordan Goodwin (38129372),Alex Caruso (38129423),Paolo Banchero (38128916),Isaiah Hartenstein (38129119),Josh Giddey (38128984),Ricky Council IV (38129289),Aaron Wiggins (38129293),303.55718750000005,399.687381614418,50000,100.00%,49851,16742.9%,1198,131.04000000000002,$669.72,OKC 3,PHI 2,user21,1,marvalshot,15173,4669104777_21
Donovan Mitchell (38128954),Miles McBride (38129209),Aaron Wiggins (38129293),Ricky Council IV (38129289),Isaiah Hartenstein (38129119),Isaiah Joe (38129456),Bam Adebayo (38128989),Jared Butler (38129166),300.08000000000004,395.31000000000006,49900,100.00%,40707,1387.29%,8,103.81,$55.49,OKC 3,PHI 2,user23,1,marvalshot,14881,4669104771_23
Donovan Mitchell (38128954),Jared Butler (38129166),Ricky Council IV (38129289),Kevin Durant (38128943),Isaiah Hartenstein (38129119),Cason Wallace (38129464),Aaron Wiggins (38129293),Jaylin Williams (38129406),302.65999999999997,400.53,49500,100.00%,49057,8078.46%,194,118.02,$323.14,OKC 4,PHI 2,user11,1,marvalshot,14918,4669104772_11
Stephon Castle (38129105),Donovan Mitchell (38128954),Ricky Council IV (38129289),Pascal Siakam (38129000),Isaiah Hartenstein (38129119),Isaiah Joe (38129456),Aaron Wiggins (38129293),Aaron Gordon (38129263),301.9513802083334,397.21999900725865,49900,100.00%,47120,8300.69%,519,84.8,$332.03,OKC 3,SAS 1,user45,1,marvalshot,15001,4669104773_45
Josh Giddey (38128984),Isaiah Joe (38129456),Aaron Wiggins (38129293),Chet Holmgren (38129040),Isaiah Hartenstein (38129119),Donovan Mitchell (38128954),Kenrich Williams (38129703),Jared Butler (38129166),304.87,407.13,50000,100.00%,49960,43181.09%,4495,115.21000000000001,$1727.24,OKC 5,CHI 1,user9,1,marvalshot,15014,4669104774_9
Luka Doncic (38128897),Stephon Castle (38129105),Ricky Council IV (38129289),Aaron Wiggins (38129293),Isaiah Hartenstein (38129119),AJ Johnson (38129609),Kenrich Williams (38129703),Walker Kessler (38129056),300.96999999999997,400.88,49700,100.00%,44806,3373.23%,123,106.59,$134.93,OKC 3,LAL 1,user27,1,marvalshot,15081,4669104775_27
Jamal Murray (38129028),Jared Butler (38129166),Aaron Wiggins (38129293),Kenrich Williams (38129703),Isaiah Hartenstein (38129119),Devin Booker (38128933),Chet Holmgren (38129040),Jordan Goodwin (38129372),302.69,399.93,50000,100.00%,49252,7914.62%,310,122.69,$316.58,OKC 4,DEN 1,user21,1,marvalshot,15124,4669104776_21
Luka Doncic (38128897),Cason Wallace (38129464),Jordan Goodwin (38129372),Paolo Banchero (38128916),Tristan Vukcevic (38129550),AJ Johnson (38129609),Aaron Wiggins (38129293),Isaiah Hartenstein (38129119),299.07718750000004,396.66738161441793,50000,100.00%,33995,912.28%,10,124.64,$36.49,OKC 3,LAL 2,user44,1,marvalshot,15196,4669104777_44
AJ Johnson (38129609),Devin Booker (38128933),Aaron Wiggins (38129293),Jeremy Sochan (38129346),Isaiah Hartenstein (38129119),Jordan Goodwin (38129372),Kenrich Williams (38129703),Nikola Jokic (38128895),299.53000000000003,398.94000000000005,49800,100.00%,37298,1058.26%,8,129.65,$42.33,OKC 3,WAS 1,user11,1,marvalshot,14868,4669104771_11
AJ Johnson (38129609),Donovan Mitchell (38128954),Jordan Goodwin (38129372),Kenrich Williams (38129703),Nikola Jokic (38128895),Jared Butler (38129166),Aaron Wiggins (38129293),Scoot Henderson (38129224),298.9200000000001,398.7900000000001,49800,100.00%,32771,722.37%,2,145.97,$28.89,OKC 2,WAS 1,user47,1,marvalshot,14954,4669104772_47
AJ Johnson (38129609),Jared Butler (38129166),Aaron Wiggins (38129293),Pascal Siakam (38129000),Karl-Anthony Towns (38128914),Cason Wallace (38129464),Micah Potter (38129971),Cade Cunningham (38128911),300.6313802083333,394.3999990072586,50000,100.00%,42546,3854.44%,221,121.78,$154.18,OKC 2,WAS 1,user28,1,marvalshot,14984,4669104773_28
Cason Wallace (38129464),Devin Booker (38128933),Jordan Goodwin (38129372),Naz Reid (38129184),Isaiah Hartenstein (38129119),Josh Giddey (38128984),Aaron Wiggins (38129293),Jared Butler (38129166),304.64,400.32,50000,100.00%,49954,38728.23%,4113,135.05,$1549.13,OKC 3,PHX 1,user35,1,marvalshot,15040,4669104774_35
Stephon Castle (38129105),Devin Booker (38128933),Alex Caruso (38129423),Aaron Wiggins (38129293),Isaiah Hartenstein (38129119),Cason Wallace (38129464),Josh Giddey (38128984),Ricky Council IV (38129289),299.9,393.28999999999996,49700,100.00%,39961,1242.46%,13,109.67999999999999,$49.7,OKC 4,SAS 1,user31,1,marvalshot,15085,4669104775_31
Tyler Herro (38129003),Jordan Goodwin (38129372),Zion Williamson (38128937),Ricky Council IV (38129289),Chet Holmgren (38129040),AJ Johnson (38129609),Aaron Wiggins (38129293),Isaiah Hartenstein (38129119),301.51,402.61,49900,100.00%,46946,4636.6%,228,123.78999999999999,$185.46,OKC 3,MIA 1,user20,1,marvalshot,15123,4669104776_20
AJ Johnson (38129609),Devin Booker (38128933),Aaron Wiggins (38129293),Paolo Banchero (38128916),Kenrich Williams (38129703),Jordan Goodwin (38129372),Josh Hart (38129020),Jared Butler (38129166),297.9671875,386.46738161441795,49400,100.00%,24778,476.2%,1,139.01000000000002,$19.05,OKC 2,WAS 1,user40,1,marvalshot,15192,4669104777_40
Josh Giddey (38128984),Isaiah Joe (38129456),Aaron Wiggins (38129293),Deni Avdija (38129052),Rudy Gobert (38129178),Jared Butler (38129166),Ricky Council IV (38129289),Malik Monk (38129032),298.71999999999997,389.34,50000,100.00%,30899,730.27%,3,111.49,$29.21,OKC 2,PHI 2,user47,1,marvalshot,14905,4669104771_47
Cason Wallace (38129464),Donovan Mitchell (38128954),Aaron Wiggins (38129293),Kenrich Williams (38129703),Isaiah Hartenstein (38129119),Scoot Henderson (38129224),Kevin Durant (38128943),Jonas Valanciunas (38129048),297.08,395.89,49900,100.00%,18018,400.28%,0,93.66,$16.01,OKC 4,CLE 1,user16,1,marvalshot,14924,4669104772_16
