PG,SG,SF,PF,C,G,F,UTIL,Fpts Proj,Field Fpts Proj,Ceiling,Salary,Win %,Top 10%,ROI%,Cash %,Own. Sum,Avg. Return,Stack1 Type,Stack2 Type,Lineup Type,Sim Dupes
Isaiah Collier (37831913),Gradey Dick (37832076),Zion Williamson (37831787),KJ Martin (37832113),Isaiah Hartenstein (37831897),Anthony Edwards (37831776),Julius Randle (37831893),Kyle Filipowski (37831966),291.75,283.15000000000003,395.24,49900,0.1%,5.29%,494.9%,43.67%,189.51,$19.8,UTA 3,MIN 2,generated,1
Shai Gilgeous-Alexander (37831764),Cason Wallace (37832096),Jalen Williams (37831829),KJ Martin (37832113),Isaiah Hartenstein (37831897),Keyonte George (37831887),Bol Bol (37831951),Kyle Filipowski (37831966),303.88,298.64,408.5,49800,0.09%,7.13%,485.8%,59.55%,255.63,$19.4,OKC 4,UTA 3,generated,1
Shai Gilgeous-Alexander (37831764),Alec Burks (37832227),Aaron Wiggins (37831976),Micah Potter (37832221),Kyle Filipowski (37831966),Keyonte George (37831887),LeBron James (37831767),Isaiah Collier (37831913),298.74999999999994,289.52000000000004,402.48999999999995,49500,0.09%,6.06%,485.5%,52.91%,224.47000000000003,$19.4,UTA 4,OKC 2,generated,1
Alec Burks (37832227),Devin Booker (37831783),Brice Sensabaugh (37832065),Bam Adebayo (37831821),Isaiah Hartenstein (37831897),Keyonte George (37831887),Kawhi Leonard (37831836),Kyle Filipowski (37831966),299.0,293.5400000000001,397.33000000000004,49800,0.09%,5.77%,475.2%,52.57%,213.33,$19.0,UTA 3,MIA 2,generated,1
Keyonte George (37831887),Alec Burks (37832227),Zion Williamson (37831787),Jalen Williams (37831829),Isaiah Hartenstein (37831897),Isaiah Collier (37831913),Kawhi Leonard (37831836),KJ Martin (37832113),296.18999999999994,292.29999999999995,402.83,50000,0.09%,6.19%,462.8%,49.39%,198.12,$18.5,UTA 3,OKC 2,generated,1
Shai Gilgeous-Alexander (37831764),Svi Mykhailiuk (37832164),Jalen Williams (37831829),KJ Martin (37832113),Isaiah Hartenstein (37831897),Keyonte George (37831887),Bol Bol (37831951),Kyle Filipowski (37831966),299.73,293.37,407.16999999999996,49300,0.09%,6.01%,460.5%,53.71%,240.32,$18.4,UTA 4,OKC 3,generated,1
Shai Gilgeous-Alexander (37831764),Alec Burks (37832227),Keldon Johnson (37832026),Bam Adebayo (37831821),Isaiah Hartenstein (37831897),Isaiah Collier (37831913),Brice Sensabaugh (37832065),Keyonte George (37831887),292.44,284.42,397.58,49400,0.1%,5.03%,460.1%,44.73%,187.52999999999997,$18.4,UTA 3,OKC 2,generated,1
Keyonte George (37831887),Devin Booker (37831783),Josh Hart (37831825),Aaron Wiggins (37831976),Isaiah Hartenstein (37831897),Isaiah Collier (37831913),Brice Sensabaugh (37832065),Kyle Filipowski (37831966),297.11,286.92,395.27,50000,0.11%,4.96%,459.5%,50.09%,187.86,$18.4,UTA 4,OKC 2,generated,1
Scottie Barnes (37831804),Luguentz Dort (37832019),Jalen Williams (37831829),Bam Adebayo (37831821),Kyle Filipowski (37831966),Keyonte George (37831887),KJ Martin (37832113),Isaiah Collier (37831913),300.09999999999997,289.59,398.21,50000,0.09%,5.61%,451.8%,54.51%,203.23000000000002,$18.1,UTA 4,OKC 2,generated,1
Keyonte George (37831887),Stephon Castle (37831933),Svi Mykhailiuk (37832164),Paolo Banchero (37831809),Kyle Filipowski (37831966),Isaiah Collier (37831913),KJ Martin (37832113),Luka Doncic (37831761),299.07,295.97,403.52,49800,0.1%,5.9%,447.5%,53.15%,236.61,$17.9,UTA 5,SAS 1,generated,1
Shai Gilgeous-Alexander (37831764),Alec Burks (37832227),Franz Wagner (37831801),KJ Martin (37832113),Kyle Filipowski (37831966),Isaiah Collier (37831913),LeBron James (37831767),Micah Potter (37832221),296.10999999999996,290.29,398.85999999999996,50000,0.09%,5.67%,440.3%,49.64%,224.95,$17.6,UTA 4,OKC 1,generated,1
Shai Gilgeous-Alexander (37831764),Alec Burks (37832227),LeBron James (37831767),KJ Martin (37832113),Isaiah Hartenstein (37831897),Keyonte George (37831887),Dorian Finney-Smith (37832107),Kyle Filipowski (37831966),303.02000000000004,298.91,406.5,49700,0.08%,6.99%,439.6%,58.47%,265.37,$17.6,UTA 3,OKC 2,generated,1
Shai Gilgeous-Alexander (37831764),Gradey Dick (37832076),Zion Williamson (37831787),KJ Martin (37832113),Kyle Filipowski (37831966),Isaiah Collier (37831913),Brice Sensabaugh (37832065),Keyonte George (37831887),299.33,292.53000000000003,408.99,49500,0.08%,6.65%,439.3%,53.69%,240.92,$17.6,UTA 5,OKC 1,generated,1
Isaiah Collier (37831913),Stephon Castle (37831933),Brice Sensabaugh (37832065),KJ Martin (37832113),Bam Adebayo (37831821),Keyonte George (37831887),LeBron James (37831767),Kyle Filipowski (37831966),306.29999999999995,296.13,410.96000000000004,49300,0.07%,6.89%,436.8%,63.77%,251.88,$17.5,UTA 5,SAS 1,generated,1
Alec Burks (37832227),Gradey Dick (37832076),Zion Williamson (37831787),Paolo Banchero (37831809),Kyle Filipowski (37831966),Isaiah Collier (37831913),KJ Martin (37832113),Shai Gilgeous-Alexander (37831764),291.56,289.22,396.51,49800,0.1%,5.24%,434.9%,44.52%,219.42,$17.4,UTA 3,MIA 1,generated,1
Keyonte George (37831887),Alec Burks (37832227),Franz Wagner (37831801),Zion Williamson (37831787),Kyle Filipowski (37831966),Isaiah Collier (37831913),Micah Potter (37832221),Anthony Edwards (37831776),296.05,290.62000000000006,398.84999999999997,50000,0.09%,5.55%,432.5%,49.27%,207.53,$17.3,UTA 4,MIA 1,generated,1
Keyonte George (37831887),Stephon Castle (37831933),Zion Williamson (37831787),Paolo Banchero (37831809),Kyle Filipowski (37831966),Svi Mykhailiuk (37832164),Jalen Williams (37831829),Nick Richards (37832024),294.37,291.25,400.83000000000004,49900,0.09%,5.3%,428.5%,47.43%,208.13000000000002,$17.1,UTA 3,SAS 1,generated,1
Tyler Herro (37831794),Stephon Castle (37831933),Keldon Johnson (37832026),Bam Adebayo (37831821),Kel'el Ware (37831949),Keyonte George (37831887),Julius Randle (37831893),Kyle Filipowski (37831966),298.12,290.43,395.1,50000,0.09%,5.13%,419.8%,51.54%,195.20999999999998,$16.8,MIA 3,SAS 2,generated,1
CJ McCollum (37831870),Anthony Edwards (37831776),Zion Williamson (37831787),Brice Sensabaugh (37832065),Kel'el Ware (37831949),Keyonte George (37831887),KJ Martin (37832113),Kyle Filipowski (37831966),296.59999999999997,292.15,401.9,50000,0.08%,5.49%,417.2%,49.82%,223.17000000000002,$16.7,UTA 4,NOP 2,generated,1
Shai Gilgeous-Alexander (37831764),Luguentz Dort (37832019),LeBron James (37831767),Keldon Johnson (37832026),Kyle Filipowski (37831966),Keyonte George (37831887),KJ Martin (37832113),Nick Richards (37832024),297.94,292.98,401.29999999999995,50000,0.08%,5.46%,409.6%,51.85%,236.39,$16.4,UTA 3,OKC 2,generated,1
Isaiah Collier (37831913),Alec Burks (37832227),Kawhi Leonard (37831836),Paolo Banchero (37831809),Isaiah Hartenstein (37831897),Anthony Edwards (37831776),Brice Sensabaugh (37832065),Kyle Filipowski (37831966),291.98999999999995,287.31,390.76,49600,0.08%,4.74%,403.1%,43.88%,196.31,$16.1,UTA 3,MIA 1,generated,1
Cason Wallace (37832096),Anthony Edwards (37831776),Scottie Barnes (37831804),Jalen Williams (37831829),Kel'el Ware (37831949),Keyonte George (37831887),KJ Martin (37832113),Kyle Filipowski (37831966),299.47999999999996,293.82,396.15999999999997,50000,0.08%,5.41%,401.7%,53.57%,229.75,$16.1,UTA 3,OKC 2,generated,1
Keyonte George (37831887),Alec Burks (37832227),Josh Hart (37831825),Paolo Banchero (37831809),Isaiah Hartenstein (37831897),Devin Booker (37831783),KJ Martin (37832113),Kyle Filipowski (37831966),299.44,298.42,396.16999999999996,49900,0.07%,5.55%,398.5%,53.33%,239.86,$15.9,UTA 3,MIA 1,generated,1
Cason Wallace (37832096),Alec Burks (37832227),Zion Williamson (37831787),Bam Adebayo (37831821),Kyle Filipowski (37831966),Keyonte George (37831887),Brice Sensabaugh (37832065),LeBron James (37831767),298.64,292.52,402.03,49700,0.08%,5.84%,396.8%,52.79%,230.64000000000001,$15.9,UTA 3,MIA 2,generated,1
Keyonte George (37831887),Duncan Robinson (37832000),LeBron James (37831767),Jalen Williams (37831829),Isaiah Hartenstein (37831897),Devin Vassell (37831937),KJ Martin (37832113),Kyle Filipowski (37831966),301.68,294.93,401.91999999999996,49900,0.08%,5.55%,395.2%,56.89%,235.12,$15.8,UTA 3,OKC 2,generated,1
Keyonte George (37831887),Alec Burks (37832227),Jalen Williams (37831829),Paolo Banchero (37831809),Kyle Filipowski (37831966),Luka Doncic (37831761),Keldon Johnson (37832026),KJ Martin (37832113),300.29999999999995,302.46,401.88,50000,0.07%,6.38%,393.2%,54.87%,257.06,$15.7,UTA 3,MIA 1,generated,1
Shai Gilgeous-Alexander (37831764),Stephon Castle (37831933),Duncan Robinson (37832000),Paolo Banchero (37831809),Kyle Filipowski (37831966),Keyonte George (37831887),KJ Martin (37832113),Nick Richards (37832024),296.23999999999995,293.22999999999996,399.4,49300,0.08%,5.09%,390.6%,49.64%,244.56,$15.6,UTA 3,OKC 1,generated,1
Alec Burks (37832227),Cason Wallace (37832096),Zion Williamson (37831787),Paolo Banchero (37831809),Isaiah Hartenstein (37831897),Keyonte George (37831887),Kawhi Leonard (37831836),Kyle Filipowski (37831966),295.27,295.94000000000005,397.24,49700,0.07%,5.24%,388.9%,48.43%,225.70000000000002,$15.6,OKC 2,UTA 2,generated,1
Stephon Castle (37831933),Anthony Edwards (37831776),Jalen Williams (37831829),Zion Williamson (37831787),Kyle Filipowski (37831966),Keyonte George (37831887),KJ Martin (37832113),Micah Potter (37832221),301.2,295.48,405.99,49900,0.06%,6.84%,388.0%,55.99%,244.25000000000003,$15.5,UTA 4,SAS 1,generated,1
Tyler Herro (37831794),Alec Burks (37832227),Brice Sensabaugh (37832065),Bam Adebayo (37831821),Kyle Filipowski (37831966),Keyonte George (37831887),Zion Williamson (37831787),Stephon Castle (37831933),298.90000000000003,293.31000000000006,402.03000000000003,49800,0.06%,5.69%,387.8%,53.02%,222.34,$15.5,MIA 3,UTA 3,generated,1
Cole Anthony (37831958),Alec Burks (37832227),Jalen Williams (37831829),Bam Adebayo (37831821),Isaiah Hartenstein (37831897),Keyonte George (37831887),KJ Martin (37832113),Anthony Edwards (37831776),296.26,289.79,396.45,49900,0.08%,4.9%,381.9%,49.0%,203.98,$15.3,MIA 2,OKC 2,generated,1
Alec Burks (37832227),Anthony Edwards (37831776),Jalen Williams (37831829),KJ Martin (37832113),Kyle Filipowski (37831966),Isaiah Collier (37831913),LeBron James (37831767),Kelly Olynyk (37831968),296.13000000000005,287.39000000000004,395.94999999999993,49900,0.07%,5.16%,380.2%,49.07%,210.82999999999998,$15.2,UTA 3,MIA 1,generated,1
Jalen Brunson (37831791),Alec Burks (37832227),Jalen Williams (37831829),Brice Sensabaugh (37832065),Kyle Filipowski (37831966),Keyonte George (37831887),Zion Williamson (37831787),Stephon Castle (37831933),296.23999999999995,292.83000000000004,399.29,49800,0.09%,4.97%,379.4%,49.56%,225.29000000000002,$15.2,UTA 3,NYK 1,generated,1
Keyonte George (37831887),Alec Burks (37832227),Keldon Johnson (37832026),Jalen Williams (37831829),Kyle Filipowski (37831966),Anthony Edwards (37831776),LeBron James (37831767),KJ Martin (37832113),304.14,300.70000000000005,404.68,50000,0.06%,6.55%,378.0%,60.86%,261.75,$15.1,UTA 3,MIA 1,generated,1
Cason Wallace (37832096),Anthony Edwards (37831776),Zion Williamson (37831787),Paolo Banchero (37831809),Kyle Filipowski (37831966),Keyonte George (37831887),KJ Martin (37832113),Jaxson Hayes (37832086),296.95,295.14,399.09999999999997,49800,0.08%,5.59%,374.8%,50.89%,236.07,$15.0,UTA 3,OKC 1,generated,1
Shai Gilgeous-Alexander (37831764),Cole Anthony (37831958),Jalen Williams (37831829),Aaron Wiggins (37831976),Kyle Filipowski (37831966),Keyonte George (37831887),KJ Martin (37832113),Stephon Castle (37831933),300.78,294.78,405.26,49800,0.07%,5.85%,372.0%,55.67%,244.62,$14.9,OKC 3,UTA 3,generated,1
Tyler Herro (37831794),Alec Burks (37832227),Keldon Johnson (37832026),Paolo Banchero (37831809),Isaiah Hartenstein (37831897),Keyonte George (37831887),Kawhi Leonard (37831836),Kyle Filipowski (37831966),297.34999999999997,298.26,394.9000000000001,49900,0.07%,5.19%,371.8%,50.92%,221.4,$14.9,MIA 2,UTA 2,generated,1
Shai Gilgeous-Alexander (37831764),Anthony Edwards (37831776),Keldon Johnson (37832026),Micah Potter (37832221),Ivica Zubac (37831840),Keyonte George (37831887),KJ Martin (37832113),Nick Richards (37832024),286.74,283.07,389.97,49900,0.09%,3.82%,371.1%,38.35%,185.95,$14.8,UTA 3,OKC 1,generated,1
Isaiah Collier (37831913),Julian Champagnie (37832091),Jalen Williams (37831829),Brice Sensabaugh (37832065),Kyle Filipowski (37831966),Keyonte George (37831887),LeBron James (37831767),Julius Randle (37831893),296.97,287.91999999999996,399.10999999999996,50000,0.08%,4.7%,370.1%,50.15%,201.23000000000002,$14.8,UTA 4,SAS 1,generated,1
Shai Gilgeous-Alexander (37831764),Stephon Castle (37831933),Aaron Wiggins (37831976),KJ Martin (37832113),Kyle Filipowski (37831966),Keyonte George (37831887),LeBron James (37831767),Micah Potter (37832221),302.21,296.34,407.57,49900,0.06%,6.54%,366.9%,57.94%,258.15999999999997,$14.7,UTA 4,OKC 2,generated,1
Shai Gilgeous-Alexander (37831764),Gradey Dick (37832076),Franz Wagner (37831801),Brice Sensabaugh (37832065),Kyle Filipowski (37831966),Isaiah Collier (37831913),Kelly Olynyk (37831968),Keyonte George (37831887),293.89,288.58,396.65,50000,0.08%,4.66%,366.7%,46.5%,207.87,$14.7,UTA 4,OKC 1,generated,1
Alec Burks (37832227),Svi Mykhailiuk (37832164),Jalen Williams (37831829),Bam Adebayo (37831821),Isaiah Hartenstein (37831897),Keyonte George (37831887),Brice Sensabaugh (37832065),Shai Gilgeous-Alexander (37831764),293.58,285.89,399.40000000000003,50000,0.08%,4.74%,366.4%,46.09%,188.69,$14.7,UTA 3,OKC 3,generated,1
Alec Burks (37832227),Stephon Castle (37831933),Aaron Wiggins (37831976),KJ Martin (37832113),Isaiah Hartenstein (37831897),Keyonte George (37831887),Zion Williamson (37831787),Shai Gilgeous-Alexander (37831764),292.69,291.32000000000005,402.79,50000,0.07%,5.24%,361.8%,45.54%,220.48,$14.5,OKC 3,UTA 2,generated,1
Isaiah Collier (37831913),Stephon Castle (37831933),Jalen Williams (37831829),Paolo Banchero (37831809),Bam Adebayo (37831821),Keyonte George (37831887),Brice Sensabaugh (37832065),KJ Martin (37832113),299.15,293.59,402.26,49900,0.06%,5.64%,360.8%,53.34%,212.45,$14.4,UTA 4,SAS 1,generated,1
Alec Burks (37832227),Anthony Edwards (37831776),Brice Sensabaugh (37832065),Zion Williamson (37831787),Kyle Filipowski (37831966),Keyonte George (37831887),LeBron James (37831767),Micah Potter (37832221),297.81,292.55,402.69,50000,0.07%,5.42%,358.6%,51.84%,232.33,$14.3,UTA 4,MIA 1,generated,1
Shai Gilgeous-Alexander (37831764),Alec Burks (37832227),Brice Sensabaugh (37832065),Bam Adebayo (37831821),Kyle Filipowski (37831966),Gradey Dick (37832076),Paolo Banchero (37831809),Keyonte George (37831887),298.08,295.43,399.12,49800,0.07%,5.76%,358.5%,52.22%,240.09,$14.3,UTA 3,MIA 2,generated,1
Shai Gilgeous-Alexander (37831764),Alec Burks (37832227),Scottie Barnes (37831804),Bam Adebayo (37831821),Kyle Filipowski (37831966),Isaiah Collier (37831913),Keldon Johnson (37832026),Jaxson Hayes (37832086),285.76,277.4,383.45,49600,0.09%,3.62%,354.2%,36.91%,163.27,$14.2,MIA 2,UTA 2,generated,1
Cason Wallace (37832096),Alec Burks (37832227),Zion Williamson (37831787),Paolo Banchero (37831809),Kyle Filipowski (37831966),Isaiah Collier (37831913),Brice Sensabaugh (37832065),Shai Gilgeous-Alexander (37831764),291.03999999999996,286.49,396.35,50000,0.07%,5.21%,353.5%,43.89%,202.05,$14.1,UTA 3,OKC 2,generated,1
Shai Gilgeous-Alexander (37831764),Cason Wallace (37832096),Brice Sensabaugh (37832065),Julius Randle (37831893),Kyle Filipowski (37831966),Keyonte George (37831887),Bol Bol (37831951),Ivica Zubac (37831840),292.49000000000007,287.92,395.11,49900,0.07%,4.44%,353.0%,44.76%,206.72000000000003,$14.1,UTA 3,OKC 2,generated,1
Shai Gilgeous-Alexander (37831764),Alec Burks (37832227),Aaron Wiggins (37831976),KJ Martin (37832113),Kyle Filipowski (37831966),Luka Doncic (37831761),Brice Sensabaugh (37832065),Keyonte George (37831887),298.52,295.87,405.15000000000003,49600,0.06%,6.04%,351.1%,52.58%,257.43,$14.0,UTA 4,OKC 2,generated,1
Stephon Castle (37831933),Anthony Edwards (37831776),Jalen Williams (37831829),Paolo Banchero (37831809),Kel'el Ware (37831949),Isaiah Collier (37831913),Brice Sensabaugh (37832065),KJ Martin (37832113),288.92999999999995,284.06,388.09999999999997,49900,0.09%,3.6%,346.9%,40.18%,182.64,$13.9,UTA 3,SAS 1,generated,1
Alec Burks (37832227),Devin Booker (37831783),Jalen Williams (37831829),Paolo Banchero (37831809),Kyle Filipowski (37831966),Isaiah Collier (37831913),Brice Sensabaugh (37832065),Keyonte George (37831887),299.68,295.13000000000005,398.98,49700,0.06%,5.33%,346.3%,54.22%,222.8,$13.9,UTA 4,MIA 1,generated,1
Shai Gilgeous-Alexander (37831764),Alec Burks (37832227),Devin Vassell (37831937),Paolo Banchero (37831809),Kyle Filipowski (37831966),Keyonte George (37831887),KJ Martin (37832113),Isaiah Collier (37831913),298.62999999999994,295.46999999999997,401.74999999999994,49000,0.06%,5.46%,345.4%,52.99%,249.22,$13.8,UTA 4,OKC 1,generated,1
Alec Burks (37832227),Cole Anthony (37831958),Jalen Williams (37831829),Paolo Banchero (37831809),Isaiah Hartenstein (37831897),Keyonte George (37831887),Kawhi Leonard (37831836),Kyle Filipowski (37831966),298.22999999999996,296.94000000000005,397.64,49800,0.06%,5.15%,343.9%,51.86%,222.83,$13.8,ORL 2,OKC 2,generated,1
Keyonte George (37831887),Stephon Castle (37831933),Brice Sensabaugh (37832065),Bam Adebayo (37831821),Kyle Filipowski (37831966),Anthony Edwards (37831776),Dorian Finney-Smith (37832107),Ivica Zubac (37831840),294.89000000000004,288.06,391.0,49900,0.08%,4.28%,342.9%,47.08%,204.77,$13.7,UTA 3,SAS 1,generated,1
Keyonte George (37831887),Cason Wallace (37832096),Brice Sensabaugh (37832065),Paolo Banchero (37831809),Kyle Filipowski (37831966),Anthony Edwards (37831776),Zion Williamson (37831787),KJ Martin (37832113),299.58,297.71,404.41999999999996,49900,0.05%,6.06%,340.5%,54.03%,250.5,$13.6,UTA 4,OKC 1,generated,1
Alec Burks (37832227),Stephon Castle (37831933),Scottie Barnes (37831804),Bam Adebayo (37831821),Kyle Filipowski (37831966),Isaiah Collier (37831913),Jalen Williams (37831829),Julius Randle (37831893),290.2,280.81,386.16,49900,0.09%,3.99%,339.0%,41.37%,168.42000000000002,$13.6,MIA 2,UTA 2,generated,1
Stephon Castle (37831933),Gradey Dick (37832076),LeBron James (37831767),Paolo Banchero (37831809),Isaiah Hartenstein (37831897),Keyonte George (37831887),KJ Martin (37832113),Kyle Filipowski (37831966),302.56,302.4,404.34000000000003,49800,0.04%,6.37%,335.8%,58.08%,271.66999999999996,$13.4,UTA 3,SAS 1,generated,1
Tyler Herro (37831794),Alec Burks (37832227),Franz Wagner (37831801),KJ Martin (37832113),Kyle Filipowski (37831966),Keyonte George (37831887),Jalen Williams (37831829),Isaiah Collier (37831913),301.14,296.17,400.09,49100,0.06%,5.52%,334.7%,56.27%,238.54,$13.4,UTA 4,MIA 2,generated,1
Cason Wallace (37832096),Cole Anthony (37831958),LeBron James (37831767),Paolo Banchero (37831809),Kyle Filipowski (37831966),Keyonte George (37831887),Bam Adebayo (37831821),Micah Potter (37832221),297.85,291.55,394.84,50000,0.06%,4.78%,334.4%,51.56%,215.11,$13.4,UTA 3,ORL 2,generated,1
Keyonte George (37831887),Stephon Castle (37831933),Aaron Wiggins (37831976),Keldon Johnson (37832026),Bam Adebayo (37831821),Luka Doncic (37831761),Brice Sensabaugh (37832065),Kyle Filipowski (37831966),294.97999999999996,290.4,395.91999999999996,49900,0.07%,4.55%,334.0%,47.96%,213.82,$13.4,UTA 3,SAS 2,generated,1
Stephon Castle (37831933),Devin Booker (37831783),Aaron Wiggins (37831976),KJ Martin (37832113),Bam Adebayo (37831821),Isaiah Collier (37831913),Kawhi Leonard (37831836),Kyle Filipowski (37831966),292.84999999999997,284.45,388.15,49900,0.07%,4.38%,330.3%,44.66%,180.76,$13.2,UTA 3,SAS 1,generated,1
Keyonte George (37831887),Gradey Dick (37832076),Franz Wagner (37831801),KJ Martin (37832113),Isaiah Hartenstein (37831897),Luka Doncic (37831761),Brice Sensabaugh (37832065),Kyle Filipowski (37831966),296.22999999999996,296.47,398.40999999999997,49600,0.07%,4.85%,329.4%,49.63%,250.08,$13.2,UTA 4,TOR 1,generated,1
Shai Gilgeous-Alexander (37831764),Cason Wallace (37832096),OG Anunoby (37831925),KJ Martin (37832113),Kyle Filipowski (37831966),Keyonte George (37831887),Julius Randle (37831893),Ivica Zubac (37831840),294.17,289.42,392.82000000000005,49900,0.07%,4.28%,327.7%,46.86%,217.23,$13.1,UTA 3,OKC 2,generated,1
Miles McBride (37832180),Stephon Castle (37831933),Zion Williamson (37831787),Bam Adebayo (37831821),Isaiah Hartenstein (37831897),Isaiah Collier (37831913),Julius Randle (37831893),Kyle Filipowski (37831966),284.78999999999996,274.20000000000005,387.39,49600,0.08%,3.69%,322.5%,35.79%,149.82999999999998,$12.9,UTA 2,NYK 1,generated,1
Alec Burks (37832227),Anthony Edwards (37831776),LeBron James (37831767),Zion Williamson (37831787),Kyle Filipowski (37831966),Keyonte George (37831887),KJ Martin (37832113),Micah Potter (37832221),300.01,295.56,404.97,49700,0.05%,5.85%,322.5%,54.59%,251.92000000000002,$12.9,UTA 4,MIA 1,generated,1
Alec Burks (37832227),Gradey Dick (37832076),Zion Williamson (37831787),Paolo Banchero (37831809),Kyle Filipowski (37831966),Keyonte George (37831887),Jalen Williams (37831829),Isaiah Collier (37831913),295.58,292.8,397.45,49500,0.06%,5.19%,321.5%,49.05%,219.8,$12.9,UTA 3,MIA 1,generated,1
De'Aaron Fox (37831797),Alec Burks (37832227),Jalen Williams (37831829),Bam Adebayo (37831821),Kyle Filipowski (37831966),Shai Gilgeous-Alexander (37831764),Brice Sensabaugh (37832065),Micah Potter (37832221),290.49,281.35,389.33,50000,0.07%,3.98%,317.9%,42.42%,188.16,$12.7,UTA 3,MIA 2,generated,1
Keyonte George (37831887),Cole Anthony (37831958),Kawhi Leonard (37831836),Jalen Williams (37831829),Kel'el Ware (37831949),Anthony Edwards (37831776),Micah Potter (37832221),Kyle Filipowski (37831966),295.33,287.77000000000004,390.98,49800,0.07%,4.37%,316.4%,48.17%,194.7,$12.7,UTA 3,ORL 1,generated,1
Keyonte George (37831887),Devin Booker (37831783),Keldon Johnson (37832026),Bam Adebayo (37831821),Jaxson Hayes (37832086),Isaiah Collier (37831913),Paolo Banchero (37831809),KJ Martin (37832113),291.12,287.36999999999995,388.53,50000,0.08%,3.89%,313.5%,42.56%,173.70999999999998,$12.5,UTA 3,PHX 1,generated,1
Keyonte George (37831887),Alec Burks (37832227),Jalen Williams (37831829),Paolo Banchero (37831809),Kel'el Ware (37831949),Devin Booker (37831783),Kelly Olynyk (37831968),Kyle Filipowski (37831966),294.78999999999996,292.62,391.38,49900,0.06%,4.36%,313.1%,47.5%,206.62,$12.5,UTA 2,MIA 2,generated,1
