Player,Position,Team,Cash%,Win%,Top1%,Sim. Own%,Proj. Own%,Avg. Return
devin vassell,SF/SG/G/F/UTIL,SAS,21.91%,0.01%,0.89%,22.47%,12.39%,$-1.02
paul george,PF/SF/F/UTIL,PHI,21.6%,0.01%,0.87%,14.91%,12.13%,$-1.04
gary payton ii,SF/SG/G/F/UTIL,GSW,20.12%,0.01%,0.83%,0.84%,0.39%,$-1.06
ziaire williams,SF/SG/G/F/UTIL,BKN,20.87%,0.01%,0.86%,10.72%,5.27%,$-1.07
tyrese maxey,PG/G/UTIL,PHI,20.92%,0.01%,0.84%,11.4%,13.98%,$-1.07
tari eason,PF/F/UTIL,HOU,19.53%,0.01%,0.83%,6.12%,6.94%,$-1.09
pj washington,C/PF/F/UTIL,DAL,20.89%,0.01%,0.83%,10.42%,9.37%,$-1.1
malik monk,PG/SG/G/UTIL,SAC,21.61%,0.0%,0.83%,22.4%,16.02%,$-1.18
klay thompson,SF/SG/G/F/UTIL,DAL,19.95%,0.01%,0.8%,7.62%,3.82%,$-1.2
tobias harris,PF/F/UTIL,DET,20.5%,0.0%,0.81%,5.79%,6.85%,$-1.22
fred vanvleet,PG/G/UTIL,HOU,20.66%,0.0%,0.8%,6.56%,5.99%,$-1.23
demar derozan,SF/F/UTIL,SAC,20.22%,0.0%,0.78%,5.36%,5.97%,$-1.28
tim hardaway jr.,SF/SG/G/F/UTIL,DET,20.69%,0.0%,0.79%,4.68%,2.05%,$-1.34
harrison barnes,PF/SF/F/UTIL,SAS,19.39%,0.0%,0.75%,1.36%,0.87%,$-1.37
keegan murray,PF/F/UTIL,SAC,20.21%,0.0%,0.75%,5.61%,6.17%,$-1.39
amen thompson,PG/SF/G/F/UTIL,HOU,18.8%,0.0%,0.74%,9.07%,6.24%,$-1.39
dillon brooks,PF/SF/F/UTIL,HOU,20.24%,0.0%,0.76%,9.7%,6.53%,$-1.41
kyrie irving,PG/G/UTIL,DAL,18.94%,0.0%,0.72%,8.12%,10.03%,$-1.41
damian lillard,PG/G/UTIL,MIL,18.71%,0.0%,0.72%,8.78%,11.1%,$-1.44
brook lopez,C/UTIL,MIL,19.84%,0.0%,0.73%,2.33%,5.27%,$-1.44
tyrese martin,SG/G/UTIL,BKN,19.6%,0.0%,0.74%,10.59%,8.49%,$-1.5
chris paul,PG/G/UTIL,SAS,18.59%,0.0%,0.7%,4.14%,3.92%,$-1.5
taurean prince,SF/SG/G/F/UTIL,MIL,20.09%,0.0%,0.73%,2.44%,1.08%,$-1.52
reece beekman,PG/G/UTIL,BKN,27.47%,0.01%,0.94%,0.01%,0.01%,$-1.52
buddy hield,SF/SG/G/F/UTIL,GSW,18.89%,0.0%,0.71%,2.52%,1.09%,$-1.53
andre drummond,C/UTIL,PHI,19.3%,0.01%,0.67%,0.02%,0.1%,$-1.53
jabari smith jr.,PF/F/UTIL,HOU,18.94%,0.0%,0.69%,3.95%,4.18%,$-1.54
jaylen wells,SF/SG/G/F/UTIL,MEM,19.38%,0.0%,0.71%,3.2%,1.38%,$-1.57
guerschon yabusele,C/PF/F/UTIL,PHI,18.79%,0.0%,0.69%,5.95%,4.52%,$-1.59
dante exum,SF/SG/G/F/UTIL,DAL,18.71%,0.0%,0.67%,0.44%,0.18%,$-1.6
gary trent jr.,SF/SG/G/F/UTIL,MIL,19.1%,0.0%,0.66%,0.5%,0.23%,$-1.67
zach lavine,SF/SG/G/F/UTIL,SAC,18.88%,0.0%,0.65%,12.1%,7.73%,$-1.68
max christie,SF/SG/G/F/UTIL,DAL,18.86%,0.0%,0.64%,4.04%,2.08%,$-1.75
aj green,PG/SG/G/UTIL,MIL,19.09%,0.0%,0.63%,0.7%,0.34%,$-1.8
simone fontecchio,PF/F/UTIL,DET,19.46%,0.0%,0.6%,0.04%,0.01%,$-2.07
kevin porter jr.,PG/G/UTIL,MIL,16.43%,0.0%,0.51%,0.11%,0.1%,$-2.11
justin edwards,PF/SF/F/UTIL,PHI,16.21%,0.0%,0.47%,0.21%,0.1%,$-2.3
spencer dinwiddie,PG/SG/G/UTIL,DAL,15.8%,0.0%,0.45%,3.49%,1.87%,$-2.31
sandro mamukelashvili,C/PF/F/UTIL,SAS,14.32%,0.0%,0.43%,0.13%,0.1%,$-2.32
jae'sean tate,PF/SF/F/UTIL,HOU,15.01%,0.0%,0.41%,0.04%,0.01%,$-2.46
jake laravia,PF/SF/F/UTIL,SAC,11.28%,0.0%,0.36%,0.01%,0.01%,$-2.46
jeremy sochan,C/PF/F/UTIL,SAS,13.67%,0.0%,0.35%,0.11%,0.12%,$-2.54
ricky council iv,PF/F/UTIL,PHI,20.78%,0.0%,0.49%,0.01%,0.01%,$-2.57
julian champagnie,SF/SG/G/F/UTIL,SAS,13.66%,0.0%,0.32%,1.37%,0.56%,$-2.7
jericho sims,C/UTIL,MIL,13.24%,0.0%,0.31%,0.02%,0.01%,$-2.7
kendall brown,SG/G/UTIL,BKN,13.76%,0.0%,0.29%,0.04%,0.03%,$-2.82
andre jackson jr.,SF/SG/G/F/UTIL,MIL,13.43%,0.0%,0.27%,0.04%,0.01%,$-2.92
dwight powell,C/UTIL,DAL,12.39%,0.0%,0.26%,0.04%,0.1%,$-2.93
paul reed,C/UTIL,DET,16.14%,0.0%,0.31%,0.01%,0.01%,$-2.99
scotty pippen jr.,PG/G/UTIL,MEM,11.37%,0.0%,0.19%,0.03%,0.01%,$-3.0
harrison ingram,PF/SF/F/UTIL,SAS,11.88%,0.0%,0.21%,0.04%,0.03%,$-3.04
trayce jackson-davis,C/UTIL,GSW,11.85%,0.0%,0.16%,0.02%,0.03%,$-3.04
bismack biyombo,C/UTIL,SAS,15.3%,0.0%,0.26%,0.01%,0.1%,$-3.06
lonnie walker iv,SF/SG/G/F/UTIL,PHI,10.92%,0.0%,0.19%,0.14%,0.1%,$-3.07
marcus sasser,PG/SG/G/UTIL,DET,10.46%,0.0%,0.18%,0.09%,0.03%,$-3.08
david duke jr.,SG/G/UTIL,SAS,10.67%,0.0%,0.18%,0.07%,0.03%,$-3.09
jock landale,C/UTIL,HOU,11.82%,0.0%,0.17%,0.02%,0.03%,$-3.11
trey lyles,C/PF/F/UTIL,SAC,12.12%,0.0%,0.27%,0.01%,0.01%,$-3.11
nate williams,PG/SF/G/F/UTIL,HOU,10.68%,0.0%,0.15%,0.3%,0.1%,$-3.17
n'faly dante,C/UTIL,HOU,11.26%,0.0%,0.18%,0.03%,0.03%,$-3.18
jaden ivey,PG/G/UTIL,DET,11.38%,0.0%,0.14%,0.07%,0.03%,$-3.18
cam spencer,SG/G/UTIL,MEM,10.75%,0.0%,0.13%,0.1%,0.03%,$-3.19
isaac jones,C/PF/F/UTIL,SAC,10.96%,0.0%,0.14%,0.07%,0.03%,$-3.19
jae crowder,C/UTIL,SAC,10.07%,0.0%,0.14%,0.07%,0.03%,$-3.19
doug mcdermott,SF/F/UTIL,SAC,10.75%,0.0%,0.13%,0.06%,0.03%,$-3.19
malaki branham,SF/SG/G/F/UTIL,SAS,10.63%,0.0%,0.13%,0.04%,0.03%,$-3.2
bobi klintman,PF/F/UTIL,DET,9.81%,0.0%,0.13%,0.07%,0.03%,$-3.22
jared butler,PG/G/UTIL,PHI,10.65%,0.0%,0.09%,0.02%,0.01%,$-3.22
jackson rowe,PF/F/UTIL,GSW,9.84%,0.0%,0.13%,0.11%,0.03%,$-3.23
mason jones,SG/G/UTIL,SAC,10.54%,0.0%,0.13%,0.09%,0.03%,$-3.23
bobby portis,C/UTIL,MIL,9.8%,0.0%,0.12%,0.04%,0.03%,$-3.23
riley minix,PF/F/UTIL,SAS,9.5%,0.0%,0.12%,0.05%,0.03%,$-3.23
eric gordon,SF/F/UTIL,PHI,10.48%,0.0%,0.14%,0.07%,0.03%,$-3.24
brandon williams,PG/G/UTIL,DAL,10.65%,0.0%,0.15%,0.05%,0.03%,$-3.24
daniss jenkins,PG/G/UTIL,DET,9.5%,0.0%,0.12%,0.09%,0.03%,$-3.24
david roddy,PF/SF/F/UTIL,PHI,9.63%,0.0%,0.12%,0.33%,0.1%,$-3.26
yuki kawamura,PG/G/UTIL,MEM,9.77%,0.0%,0.12%,0.1%,0.03%,$-3.26
markelle fultz,PG/G/UTIL,SAC,10.29%,0.0%,0.09%,0.02%,0.01%,$-3.26
jeff dowtin,PG/G/UTIL,PHI,9.18%,0.0%,0.1%,0.07%,0.03%,$-3.27
devin carter,PG/SG/G/UTIL,SAC,9.41%,0.0%,0.13%,0.09%,0.03%,$-3.27
reed sheppard,PG/SG/G/UTIL,HOU,12.51%,0.0%,0.18%,0.01%,0.01%,$-3.27
tolu smith,C/UTIL,DET,9.65%,0.0%,0.13%,0.04%,0.03%,$-3.28
jordan mclaughlin,PG/G/UTIL,SAS,9.19%,0.0%,0.11%,0.11%,0.03%,$-3.29
isaiah crawford,PF/F/UTIL,SAC,9.39%,0.0%,0.12%,0.04%,0.03%,$-3.29
pat spencer,PG/SG/G/UTIL,GSW,9.17%,0.0%,0.12%,0.1%,0.03%,$-3.3
de'anthony melton,PG/G/UTIL,BKN,8.94%,0.0%,0.12%,0.09%,0.03%,$-3.3
jared mccain,PG/G/UTIL,PHI,9.63%,0.0%,0.1%,0.04%,0.03%,$-3.3
ron harper jr.,SF/F/UTIL,DET,9.72%,0.0%,0.12%,0.07%,0.03%,$-3.3
cam whitmore,SF/SG/G/F/UTIL,HOU,5.95%,0.0%,0.08%,0.01%,0.01%,$-3.31
jack mcveigh,SG/G/UTIL,HOU,8.82%,0.0%,0.11%,0.06%,0.03%,$-3.32
victor wembanyama,C/UTIL,SAS,8.44%,0.0%,0.1%,0.05%,0.03%,$-3.32
kevin knox ii,PF/SF/F/UTIL,GSW,8.37%,0.0%,0.1%,0.09%,0.03%,$-3.33
zyon pullin,PG/G/UTIL,MEM,8.99%,0.0%,0.08%,0.02%,0.03%,$-3.34
yuri collins,PG/G/UTIL,GSW,9.52%,0.0%,0.09%,0.07%,0.03%,$-3.34
jaden hardy,PG/G/UTIL,DAL,8.08%,0.0%,0.08%,0.05%,0.03%,$-3.36
stanley umude,SG/G/UTIL,MIL,8.96%,0.0%,0.1%,0.07%,0.03%,$-3.37
john konchar,SF/F/UTIL,MEM,7.63%,0.0%,0.08%,0.02%,0.01%,$-3.37
alex reese,C/UTIL,PHI,8.95%,0.0%,0.08%,0.05%,0.03%,$-3.38
tyler smith,C/PF/F/UTIL,MIL,8.16%,0.0%,0.09%,0.06%,0.03%,$-3.38
cody zeller,C/UTIL,HOU,8.3%,0.0%,0.1%,0.04%,0.03%,$-3.38
kyle lowry,PG/SG/G/UTIL,PHI,7.87%,0.0%,0.08%,0.05%,0.03%,$-3.38
ryan rollins,PG/G/UTIL,MIL,8.36%,0.0%,0.08%,0.02%,0.03%,$-3.4
dariq whitehead,PF/F/UTIL,BKN,7.68%,0.0%,0.08%,0.09%,0.03%,$-3.41
taran armstrong,PG/G/UTIL,GSW,6.46%,0.0%,0.07%,0.03%,0.03%,$-3.42
lindy waters iii,PF/F/UTIL,DET,7.86%,0.0%,0.07%,0.04%,0.03%,$-3.43
chris livingston,C/UTIL,MIL,8.0%,0.0%,0.06%,0.08%,0.03%,$-3.43
kylor kelley,C/UTIL,DAL,7.78%,0.0%,0.07%,0.04%,0.03%,$-3.44
marvin bagley iii,C/PF/F/UTIL,MEM,6.77%,0.0%,0.07%,0.03%,0.01%,$-3.44
caleb martin,PF/F/UTIL,DAL,7.22%,0.0%,0.04%,0.05%,0.04%,$-3.45
jay huff,C/UTIL,MEM,7.64%,0.0%,0.05%,0.02%,0.01%,$-3.46
olivier-maxence prosper,PF/F/UTIL,DAL,4.87%,0.0%,0.06%,0.01%,0.01%,$-3.46
pat connaughton,PF/SF/F/UTIL,MIL,7.53%,0.0%,0.07%,0.05%,0.03%,$-3.48
vince williams jr.,SF/SG/G/F/UTIL,MEM,7.42%,0.0%,0.05%,0.07%,0.04%,$-3.5
blake wesley,PG/G/UTIL,SAS,5.92%,0.0%,0.07%,0.03%,0.01%,$-3.51
ronald holland ii,SF/F/UTIL,DET,4.13%,0.0%,0.04%,0.01%,0.01%,$-3.53
kessler edwards,C/PF/F/UTIL,DAL,8.86%,0.0%,0.05%,0.01%,0.01%,$-3.54
tosan evbuomwan,PF/SF/F/UTIL,BKN,6.97%,0.0%,0.04%,0.03%,0.03%,$-3.56
aaron holiday,PG/G/UTIL,HOU,7.92%,0.0%,0.06%,0.01%,0.01%,$-3.58
brandon clarke,C/PF/F/UTIL,MEM,4.86%,0.0%,0.03%,0.07%,0.04%,$-3.64
trendon watford,C/PF/F/UTIL,BKN,5.24%,0.0%,0.03%,0.05%,0.04%,$-3.65
lamar stevens,C/UTIL,MEM,3.44%,0.0%,0.01%,0.01%,0.03%,$-3.65
noah clowney,C/UTIL,BKN,4.08%,0.0%,0.02%,0.03%,0.05%,$-3.68
jeff green,C/UTIL,HOU,2.77%,0.0%,0.01%,0.01%,0.03%,$-3.72
charles bassey,C/UTIL,SAS,3.24%,0.0%,0.0%,0.03%,0.05%,$-3.76
steven adams,C/UTIL,HOU,2.34%,0.0%,0.01%,0.01%,0.01%,$-3.76
jonathan kuminga,PF/F/UTIL,GSW,2.69%,0.0%,0.01%,0.05%,0.06%,$-3.81
d'angelo russell,PG/G/UTIL,BKN,3.95%,0.0%,0.0%,0.01%,0.05%,$-3.81
dereck lively ii,C/UTIL,DAL,2.46%,0.0%,0.0%,0.05%,0.05%,$-3.83
cam thomas,SG/G/UTIL,BKN,2.1%,0.0%,0.0%,0.06%,0.06%,$-3.86
daniel gafford,C/UTIL,DAL,1.57%,0.0%,0.0%,0.01%,0.07%,$-3.93
joel embiid,C/UTIL,PHI,0.37%,0.0%,0.0%,0.03%,0.09%,$-3.97
anthony davis,PF/F/UTIL,DAL,0.31%,0.0%,0.0%,0.12%,0.1%,$-3.98
