PG,SG,SF,PF,C,G,F,UTIL,Fpts Proj,Field Fpts Proj,Ceiling,Salary,Win %,Top 10%,ROI%,Cash %,Own. Sum,Avg. Return,Stack1 Type,Stack2 Type,Lineup Type,Sim Dupes
Trae Young (38116479),Gary Payton II (38116685),DaQuan Jeffries (38116681),Jayson Tatum (38116472),Moussa Diabate (38116760),LaMelo Ball (38116482),Jonathan Kuminga (38116568),Jusuf Nurkic (38116752),284.55000000000007,268.85,386.76,50000,0.29%,11.13%,930.5%,65.72%,283.87,$37.2,CHA 4,GSW 2,generated,2
Trae Young (38116479),Dyson Daniels (38116541),Gary Payton II (38116685),Wendell Moore Jr. (38116765),Moussa Diabate (38116760),LaMelo Ball (38116482),Jonathan Kuminga (38116568),Mark Williams (38116513),283.6,269.34999999999997,387.75,50000,0.19%,10.07%,853.7%,64.6%,258.26,$34.1,CHA 4,ATL 2,generated,1
Trae Young (38116479),Gary Payton II (38116685),Jayson Tatum (38116472),Mouhamed Gueye (38116737),Moussa Diabate (38116760),LaMelo Ball (38116482),Jonathan Kuminga (38116568),Kevin Porter Jr. (38116695),279.11999999999995,265.91,383.64,49900,0.19%,8.64%,764.9%,58.31%,240.81,$30.6,ATL 2,GSW 2,generated,1
LaMelo Ball (38116482),Gary Payton II (38116685),DaQuan Jeffries (38116681),Georges Niang (38116653),Moussa Diabate (38116760),Kevin Porter Jr. (38116695),Giannis Antetokounmpo (38116468),Trae Young (38116479),284.31,272.31,386.67,49900,0.19%,9.32%,654.8%,66.44%,306.84000000000003,$26.2,CHA 3,ATL 2,generated,2
Dyson Daniels (38116541),Gary Payton II (38116685),DaQuan Jeffries (38116681),Jonathan Kuminga (38116568),Moussa Diabate (38116760),Trae Young (38116479),Kawhi Leonard (38116509),Mark Williams (38116513),278.38,266.65000000000003,375.25000000000006,49600,0.14%,7.75%,603.7%,57.56%,275.48,$24.1,CHA 3,ATL 2,generated,1
LaMelo Ball (38116482),Dyson Daniels (38116541),Gary Payton II (38116685),Georges Niang (38116653),Moussa Diabate (38116760),Trae Young (38116479),Jonathan Kuminga (38116568),Jarrett Allen (38116539),279.63,267.72,379.85,50000,0.14%,7.17%,563.3%,59.7%,251.6,$22.5,ATL 3,CHA 2,generated,1
Trae Young (38116479),Gary Payton II (38116685),Terance Mann (38116676),DaQuan Jeffries (38116681),Moussa Diabate (38116760),LaMelo Ball (38116482),Giannis Antetokounmpo (38116468),Quinten Post (38116674),283.39000000000004,272.18999999999994,384.32000000000005,49900,0.13%,8.19%,554.1%,65.73%,307.88,$22.2,CHA 3,ATL 2,generated,1
LaMelo Ball (38116482),Gary Payton II (38116685),Zaccharie Risacher (38116638),Jonathan Kuminga (38116568),Moussa Diabate (38116760),Trae Young (38116479),Kyle Kuzma (38116575),Ivica Zubac (38116502),278.47,269.89,377.48,50000,0.11%,7.31%,524.8%,58.2%,257.23,$21.0,CHA 2,GSW 2,generated,1
Dyson Daniels (38116541),Gary Payton II (38116685),DaQuan Jeffries (38116681),Draymond Green (38116545),Mark Williams (38116513),Trae Young (38116479),Jimmy Butler (38116518),Moussa Diabate (38116760),278.12,268.14,371.61999999999995,50000,0.12%,6.83%,513.0%,57.65%,270.37,$20.5,GSW 3,CHA 3,generated,1
Trae Young (38116479),Gary Payton II (38116685),DaQuan Jeffries (38116681),Jonathan Kuminga (38116568),Moussa Diabate (38116760),LaMelo Ball (38116482),Kyle Kuzma (38116575),Ivica Zubac (38116502),280.83000000000004,270.40999999999997,377.09000000000003,49600,0.1%,7.79%,510.6%,61.42%,291.85,$20.4,CHA 3,GSW 2,generated,1
