PG,SG,SF,PF,C,G,F,UTIL,Proj,Ceiling,Salary,Cash %,Top 1%,ROI%,Wins,Own Sum,Avg Return,Stack1,Stack2,Lineup,Dupes,User,Index,Entry ID
Cade Cunningham (37514407),AJ Green (37514934),Aaron Wiggins (37514609),Pascal Siakam (37514472),Nikola Jokic (37514396),Ryan Rollins (37515010),Precious Achiuwa (37514646),Delon Wright (37515257),315.8500000000001,415.93000000000006,50000,100.00%,23249,16921.1%,1479,151.76,$507.63,MIL 3,DET 1,user34,1,marvalshot,11984,4631198259_34
Cade Cunningham (37514407),AJ Green (37514934),Amen Thompson (37514443),Tyler Smith (37515068),Nikola Jokic (37514396),Ryan Rollins (37515010),Naz Reid (37514564),Keon Ellis (37514889),315.46000000000004,413.90000000000003,49800,100.00%,22840,13234.42%,1133,172.53,$397.03,MIL 3,DET 1,user22,1,marvalshot,11972,4631198259_22
Cade Cunningham (37514407),Keon Ellis (37514889),Amen Thompson (37514443),Aaron Wiggins (37514609),Mark Williams (37514441),Ryan Rollins (37515010),Pascal Siakam (37514472),AJ Green (37514934),315.54,409.53000000000003,49800,100.00%,23687,13201.39%,1132,165.35000000000002,$396.04,MIL 2,DET 1,user43,1,marvalshot,12082,4631198261_43
Cade Cunningham (37514407),AJ Green (37514934),Aaron Wiggins (37514609),Pascal Siakam (37514472),Jonas Valanciunas (37514579),Anthony Edwards (37514420),Precious Achiuwa (37514646),Ryan Rollins (37515010),315.55,413.04,50000,100.00%,23132,12645.97%,1017,153.7,$379.38,MIL 2,DET 1,user2,1,marvalshot,11877,4631198257_2
Cade Cunningham (37514407),Keon Ellis (37514889),Aaron Wiggins (37514609),Aaron Gordon (37514723),Nikola Jokic (37514396),AJ Green (37514934),Pascal Siakam (37514472),Ryan Rollins (37515010),315.41,413.0,49900,100.00%,22817,10832.29%,819,188.31,$324.97,DEN 2,MIL 2,user37,1,marvalshot,11987,4631198259_37
Cade Cunningham (37514407),Keon Ellis (37514889),Aaron Wiggins (37514609),Precious Achiuwa (37514646),Isaiah Hartenstein (37514486),Ryan Rollins (37515010),Tyler Smith (37515068),Nikola Jokic (37514396),315.24,417.07,50000,100.00%,21991,10484.15%,843,149.61,$314.52,OKC 2,MIL 2,user24,1,marvalshot,11974,4631198259_24
Cade Cunningham (37514407),Keon Ellis (37514889),Gary Trent Jr. (37514781),Precious Achiuwa (37514646),Mark Williams (37514441),Ryan Rollins (37515010),Michael Porter Jr. (37514568),Anthony Edwards (37514420),314.78999999999996,409.28,50000,100.00%,21035,9589.48%,823,159.25,$287.68,MIL 2,DET 1,user31,1,marvalshot,12070,4631198261_31
Cade Cunningham (37514407),AJ Green (37514934),Gary Trent Jr. (37514781),Precious Achiuwa (37514646),Jonas Valanciunas (37514579),Ryan Rollins (37515010),Michael Porter Jr. (37514568),Nikola Jokic (37514396),314.89,416.57,50000,100.00%,21307,7921.3%,628,165.82,$237.64,MIL 3,DEN 2,user10,1,marvalshot,11886,4631198257_10
Cade Cunningham (37514407),Keon Ellis (37514889),Aaron Wiggins (37514609),Precious Achiuwa (37514646),Jonas Valanciunas (37514579),Ryan Rollins (37515010),Aaron Gordon (37514723),Nikola Jokic (37514396),314.94,415.21,49900,100.00%,21447,7001.84%,460,189.68,$210.06,DEN 2,DET 1,user13,1,marvalshot,11890,4631198257_13
Cade Cunningham (37514407),Keon Ellis (37514889),Aaron Wiggins (37514609),Precious Achiuwa (37514646),Jonas Valanciunas (37514579),Shai Gilgeous-Alexander (37514402),Michael Porter Jr. (37514568),Ryan Rollins (37515010),314.75,413.71,50000,100.00%,21060,6800.07%,486,172.3,$204.0,OKC 2,DET 1,user6,1,marvalshot,11882,4631198257_6
Cade Cunningham (37514407),Anthony Edwards (37514420),Amen Thompson (37514443),Tyler Smith (37515068),Isaiah Hartenstein (37514486),AJ Green (37514934),Precious Achiuwa (37514646),Ryan Rollins (37515010),314.6,410.04,50000,100.00%,20141,6683.44%,478,125.20000000000002,$200.5,MIL 3,DET 1,user5,1,marvalshot,11955,4631198259_5
Cade Cunningham (37514407),AJ Green (37514934),Michael Porter Jr. (37514568),Pascal Siakam (37514472),Mark Williams (37514441),Ryan Rollins (37515010),Precious Achiuwa (37514646),Rudy Gobert (37514542),314.46999999999997,409.98999999999995,50000,100.00%,20122,6235.23%,467,142.88,$187.06,MIL 2,DET 1,user24,1,marvalshot,12063,4631198261_24
