Entry ID,Contest Name,Contest ID,Entry Fee,PG,SG,SF,PF,C,G,F,UTIL
4650190659,NBA $40K Sharpshooter [20 Entry Max],174296616,$3,Jordan Poole (37787307),Davion Mitchell (37787719),Tosan Evbuomwan (37787998),Matas Buzelis (37787575),Karl-Anthony Towns (37787215),Keyonte George (37787343),Kawhi Leonard (37787323),Jalen Duren (37787358)
4650190660,NBA $40K Sharpshooter [20 Entry Max],174296616,$3,Shai Gilgeous-Alexander (37787209),Aaron Nesmith (37787756),RJ Barrett (37787310),Deni Avdija (37787375),Zach Collins (37787646),Isaiah Collier (37787395),Kyle Anderson (37787844),Kawhi Leonard (37787323)
4650190661,NBA $40K Sharpshooter [20 Entry Max],174296616,$3,Shai Gilgeous-Alexander (37787209),Gradey Dick (37787706),Deni Avdija (37787375),Khris Middleton (37787470),Day'Ron Sharpe (37787668),Lonzo Ball (37787607),Jabari Smith Jr. (37787474),Alperen Sengun (37787254)
4650190662,NBA $40K Sharpshooter [20 Entry Max],174296616,$3,James Harden (37787221),RJ Barrett (37787310),Aaron Nesmith (37787756),KJ Martin (37787713),Andre Drummond (37787733),Malik Monk (37787292),Andrew Wiggins (37787364),Keyonte George (37787343)
4650190663,NBA $40K Sharpshooter [20 Entry Max],174296616,$3,Jordan Poole (37787307),Amir Coffey (37787751),Deni Avdija (37787375),Kyle Anderson (37787844),Day'Ron Sharpe (37787668),Josh Giddey (37787286),Kawhi Leonard (37787323),Domantas Sabonis (37787224)
4650190664,NBA $40K Sharpshooter [20 Entry Max],174296616,$3,Trae Young (37787228),RJ Barrett (37787310),Kelly Oubre Jr. (37787433),Tosan Evbuomwan (37787998),Day'Ron Sharpe (37787668),Josh Giddey (37787286),Kyle Anderson (37787844),Bam Adebayo (37787256)
4650190665,NBA $40K Sharpshooter [20 Entry Max],174296616,$3,Tyrese Maxey (37787231),Gradey Dick (37787706),RJ Barrett (37787310),Tosan Evbuomwan (37787998),Day'Ron Sharpe (37787668),Keyonte George (37787343),Kawhi Leonard (37787323),Josh Giddey (37787286)
4650190666,NBA $40K Sharpshooter [20 Entry Max],174296616,$3,Trae Young (37787228),Lonzo Ball (37787607),Aaron Nesmith (37787756),Pascal Siakam (37787289),Zach Collins (37787646),Josh Giddey (37787286),Shaedon Sharpe (37787584),Kawhi Leonard (37787323)
4650190667,NBA $40K Sharpshooter [20 Entry Max],174296616,$3,Jordan Poole (37787307),Anfernee Simons (37787360),Deni Avdija (37787375),Paul George (37787327),Day'Ron Sharpe (37787668),Toumani Camara (37787452),Matas Buzelis (37787575),Ivica Zubac (37787301)
4650190668,NBA $40K Sharpshooter [20 Entry Max],174296616,$3,Tyrese Haliburton (37787264),Gradey Dick (37787706),Deni Avdija (37787375),Bam Adebayo (37787256),Jalen Duren (37787358),Davion Mitchell (37787719),Kyle Anderson (37787844),Alperen Sengun (37787254)
4650190669,NBA $40K Sharpshooter [20 Entry Max],174296616,$3,Lonzo Ball (37787607),Gradey Dick (37787706),DeMar DeRozan (37787315),Deni Avdija (37787375),Zach Collins (37787646),James Harden (37787221),Matas Buzelis (37787575),Alperen Sengun (37787254)
4650190670,NBA $40K Sharpshooter [20 Entry Max],174296616,$3,Malik Monk (37787292),Jaylen Brown (37787267),Deni Avdija (37787375),Kyle Anderson (37787844),Zach Collins (37787646),Jordan Clarkson (37787384),Matas Buzelis (37787575),Alperen Sengun (37787254)
