id,last_name,first_name,value,team,position,opponent,minutes,points,threes,rebounds,assists,steals,blocks,turnovers,twos,free throws,free_throws_missed,field goals,field_goals_missed,double doubles,triple doubles,injury
6274,Suggs,Jalen,40.15,ORL,G,@ TOR,33.00,22.89,3.14,3.98,4.17,1.98,0.98,3.01,4.69,4.09,0.82,7.83,10.45,0.03,0.001,Questionable,
6518,Williams,Jalen,39.91,OKC,G,NYK,34.00,21.06,2.05,5.20,5.22,1.40,0.79,2.01,6.27,2.37,0.59,8.32,8.21,0.07,0.005,,
6185,Quickley,Immanuel,39.41,TOR,G,ORL,34.00,21.10,2.90,4.60,6.49,0.89,0.22,2.03,3.93,4.54,0.84,6.83,8.92,0.11,0.003,Injured,
5698,Jackson Jr.,Jaren,39.30,MEM,C,@ SAC,29.00,23.28,1.95,5.86,1.92,1.46,1.49,2.33,6.30,4.83,1.25,8.25,8.76,0.07,0.000,,
5460,Mitchell,Donovan,39.20,CLE,G,@ DAL,33.00,22.43,3.60,4.44,4.48,1.47,0.38,2.10,4.39,2.85,0.62,7.99,10.36,0.03,0.001,,
6290,Murphy,Trey,38.82,NOR,F,WAS,35.00,22.66,3.35,5.18,3.12,1.22,0.67,1.11,4.24,4.13,0.59,7.59,9.27,0.07,0.001,,
6511,Williams,Mark,38.43,CHA,C,@ DET,28.00,16.75,0.00,10.24,2.58,0.90,1.49,1.15,6.71,3.33,1.28,6.71,3.79,0.53,0.005,,
6115,Bitadze,Goga,38.20,ORL,C,@ TOR,30.00,13.81,0.14,10.43,2.92,1.19,2.28,1.50,5.62,2.15,1.05,5.76,3.09,0.46,0.005,Questionable,
5356,VanVleet,Fred,37.01,HOU,G,BOS,38.00,17.10,2.71,4.61,6.05,1.64,0.52,1.54,3.36,2.25,0.46,6.07,9.08,0.11,0.003,,
6164,Bane,Desmond,36.94,MEM,G,@ SAC,32.00,19.78,2.79,5.46,4.88,0.94,0.38,2.27,4.37,2.67,0.42,7.16,8.21,0.07,0.002,,
6155,Vassell,Devin,36.86,SAS,G,@ DEN,35.00,22.17,3.12,3.15,4.38,1.20,0.48,1.57,5.25,2.31,0.55,8.37,9.74,0.03,0.001,,
5458,Monk,Malik,36.82,SAC,G,MEM,32.00,18.56,2.74,4.23,6.10,1.01,0.61,1.92,3.73,2.88,0.44,6.47,8.59,0.11,0.003,,
2872,Westbrook,Russell,36.49,DEN,G,SAS,30.00,13.69,1.28,4.86,8.24,1.74,0.59,2.84,3.80,2.25,1.14,5.08,6.64,0.30,0.009,,
3723,McCollum,C.J.,36.13,NOR,G,WAS,33.00,21.03,3.29,4.36,3.79,1.02,0.56,1.77,4.57,2.02,0.59,7.86,9.35,0.03,0.001,,
5489,Hartenstein,Isaiah,35.76,OKC,C,NYK,32.00,12.42,0.13,10.92,3.80,0.80,1.20,1.52,5.32,1.39,0.61,5.45,3.81,0.44,0.009,Injured,
5936,Poole,Jordan,35.65,WAS,G,@ NOR,34.00,20.30,3.19,2.72,5.53,1.50,0.35,3.49,3.41,3.91,0.59,6.60,8.32,0.07,0.001,,
5355,Poeltl,Jakob,35.56,TOR,C,ORL,33.00,13.81,0.00,10.43,2.82,1.10,1.36,2.29,5.81,2.19,1.09,5.81,4.39,0.46,0.005,,
2464,Paul,Chris,35.44,SAS,G,@ DEN,32.00,10.84,1.92,4.39,10.24,1.40,0.20,1.89,1.91,1.26,0.10,3.83,5.10,0.34,0.010,,
6280,Green,Jalen,35.16,HOU,G,BOS,38.00,20.68,2.58,5.69,3.15,0.99,0.32,2.76,4.24,4.46,0.91,6.82,10.79,0.07,0.001,,
5475,White,Derrick,35.15,BOS,G,@ HOU,37.00,17.39,3.85,4.53,4.51,1.07,1.00,1.55,2.13,1.58,0.28,5.98,7.18,0.03,0.001,,
5043,Porzingis,Kristaps,35.10,BOS,F,@ HOU,30.00,19.36,1.91,6.42,1.69,0.66,1.73,1.44,4.44,4.75,0.73,6.35,7.19,0.11,0.000,,
6112,Garland,Darius,34.99,CLE,G,@ DAL,32.00,18.79,2.70,2.67,6.55,1.23,0.18,2.59,4.04,2.61,0.36,6.74,8.27,0.11,0.001,,
6954,Missi,Yves,34.77,NOR,C,WAS,30.00,13.38,0.00,11.42,1.65,0.65,1.59,1.24,5.40,2.58,1.42,5.40,3.80,0.52,0.000,Probable,
3914,Dinwiddie,Spencer,34.70,DAL,G,CLE,35.00,18.95,2.95,2.99,5.86,0.82,0.41,1.64,2.60,4.90,0.90,5.55,8.76,0.07,0.001,,
3006,DeRozan,DeMar,34.56,SAC,G,MEM,33.00,20.89,0.64,3.88,3.89,1.40,0.38,1.85,6.74,5.49,0.98,7.38,8.11,0.02,0.000,,
5468,Allen,Jarrett,34.07,CLE,C,@ DAL,31.00,14.49,0.00,10.37,1.89,1.01,0.83,1.25,5.75,2.99,1.05,5.75,3.15,0.49,0.000,,
5476,Hart,Josh,32.77,NYK,G,@ OKC,37.00,12.18,1.17,8.33,4.79,1.16,0.34,2.10,3.41,1.85,0.43,4.58,4.46,0.29,0.009,,
5682,Porter Jr.,Michael,32.18,DEN,F,SAS,32.00,16.14,1.90,7.35,2.60,0.64,0.45,1.21,4.41,1.62,0.53,6.31,6.23,0.28,0.003,,
6507,Duren,Jalen,31.65,DET,C,CHA,27.00,10.68,0.00,11.19,2.63,0.56,1.23,2.24,4.30,2.08,0.95,4.30,2.10,0.38,0.004,,
6111,Washington,PJ,31.61,DAL,F,CLE,35.00,13.53,1.71,7.80,2.26,1.19,1.09,1.70,3.19,2.02,0.71,4.90,6.41,0.25,0.002,,
3399,Thompson,Klay,30.79,DAL,G,CLE,32.00,18.97,3.91,3.81,2.14,0.80,0.49,1.44,2.90,1.44,0.14,6.81,9.42,0.02,0.000,Questionable,
5469,Anunoby,O.G.,30.78,NYK,F,@ OKC,37.00,16.65,2.15,5.16,1.95,1.37,0.82,1.59,4.15,1.90,0.53,6.30,7.37,0.06,0.000,,
6322,Grimes,Quentin,30.02,DAL,G,CLE,33.00,16.30,2.64,5.67,2.38,0.85,0.36,1.55,2.85,2.68,0.85,5.49,6.90,0.06,0.001,,
6503,Daniels,Dyson,29.75,ATL,G,@ LAL,34.00,12.20,1.16,4.84,3.33,2.63,0.72,1.62,3.95,0.82,0.51,5.11,6.04,0.02,0.000,,
6739,Lively II,Dereck,29.48,DAL,C,CLE,28.00,9.52,0.01,9.17,2.59,0.82,1.68,1.52,4.01,1.47,0.97,4.02,2.14,0.24,0.002,Injured,
6565,Pippen Jr.,Scotty,28.84,MEM,G,@ SAC,27.00,13.78,1.43,3.59,5.15,1.22,0.48,2.71,3.75,1.99,0.85,5.18,5.49,0.06,0.001,,
5717,Bridges,Mikal,28.74,NYK,F,@ OKC,40.00,16.28,2.29,3.69,3.01,1.04,0.49,1.81,4.24,0.93,0.32,6.53,7.73,0.02,0.000,,
3908,Capela,Clint,28.13,ATL,C,@ LAL,24.00,10.24,0.00,10.04,1.41,0.55,1.03,0.88,4.68,0.88,0.63,4.68,2.92,0.34,0.000,Questionable,
3367,Harris,Tobias,28.10,DET,F,CHA,30.00,13.23,1.50,5.58,2.70,0.85,0.93,1.10,3.50,1.73,0.29,5.00,6.01,0.06,0.001,,
6047,Hunter,De'Andre,27.82,ATL,F,@ LAL,30.00,18.66,2.48,3.82,1.28,0.76,0.17,1.33,3.86,3.50,0.59,6.34,6.66,0.02,0.000,,
6935,Sarr,Alexandre,27.31,WAS,F,@ NOR,27.00,11.13,1.38,6.60,2.14,0.59,1.73,1.43,2.91,1.17,0.70,4.29,5.39,0.07,0.001,,
5491,Brooks,Dillon,27.26,HOU,G,BOS,38.00,15.46,2.56,4.65,1.92,0.86,0.30,1.07,2.91,1.96,0.33,5.47,7.75,0.03,0.000,,
3937,Micic,Vasilije,27.13,CHA,G,@ DET,32.00,13.30,1.88,2.78,5.83,0.95,0.13,3.15,3.30,1.06,0.24,5.18,6.80,0.06,0.001,,
6942,Edey,Zach,26.99,MEM,C,@ SAC,24.00,11.34,0.43,8.16,1.31,0.73,1.12,1.61,4.19,1.67,0.82,4.62,3.25,0.25,0.000,Playing,
6324,Jones,Herb,26.83,NOR,F,WAS,33.00,12.64,1.45,4.17,2.38,1.80,0.87,1.39,2.97,2.35,0.51,4.42,5.44,0.02,0.000,Injured,
5308,Brogdon,Malcolm,26.73,WAS,G,@ NOR,27.00,14.94,1.20,3.80,3.58,0.73,0.28,1.95,4.35,2.64,0.47,5.55,5.66,0.02,0.000,Injured,
5902,Johnson,Keldon,26.62,SAS,F,@ DEN,28.00,14.34,1.43,5.49,2.12,0.72,0.26,1.05,3.89,2.27,0.65,5.32,6.30,0.06,0.001,,
6733,Thompson,Ausar,26.59,DET,F,CHA,25.00,11.45,0.47,5.83,2.83,1.15,0.88,1.51,4.31,1.42,1.18,4.78,4.68,0.05,0.000,,
6184,Pritchard,Payton,26.08,BOS,G,@ HOU,30.00,13.88,3.31,3.76,3.00,0.79,0.13,1.04,1.42,1.11,0.23,4.73,6.36,0.02,0.000,,
5473,Kuzma,Kyle,26.06,WAS,F,@ NOR,25.00,15.22,1.37,4.56,2.37,0.48,0.53,2.32,4.71,1.69,0.58,6.08,7.20,0.03,0.000,,
3402,Valanciunas,Jonas,25.96,WAS,C,@ NOR,20.00,10.43,0.15,8.54,2.10,0.34,0.71,1.61,4.26,1.46,0.32,4.41,2.98,0.22,0.002,,
6526,Braun,Christian,25.57,DEN,G,SAS,32.00,12.16,0.87,5.35,2.09,1.14,0.65,1.01,3.92,1.71,0.52,4.79,4.33,0.05,0.001,,
5029,Lyles,Trey,25.20,SAC,F,MEM,31.00,10.43,2.08,7.22,1.54,0.70,0.66,1.18,1.44,1.31,0.39,3.52,5.53,0.18,0.000,,
3004,Holiday,Jrue,24.99,BOS,G,@ HOU,31.00,11.83,1.85,4.05,3.38,0.94,0.45,1.42,2.47,1.34,0.19,4.32,5.63,0.02,0.000,,
5427,Beasley,Malik,24.94,DET,G,CHA,27.00,15.24,3.37,3.14,1.85,0.73,0.12,0.83,2.06,1.01,0.37,5.43,7.12,0.02,0.000,,
6558,Ellis,Keon,24.91,SAC,G,MEM,32.00,9.94,1.97,3.85,2.08,2.19,1.17,1.37,1.20,1.63,0.38,3.17,4.12,0.01,0.000,,
6149,Okongwu,Onyeka,24.81,ATL,C,@ LAL,24.00,11.66,0.44,6.71,1.49,0.55,0.74,0.75,4.27,1.80,0.54,4.71,3.32,0.07,0.000,,
6747,Dick,Gradey,24.14,TOR,G,ORL,31.00,15.10,2.14,3.40,1.65,0.92,0.12,1.72,2.92,2.84,0.40,5.06,7.22,0.02,0.000,,
5675,Carter Jr.,Wendell,23.97,ORL,C,@ TOR,24.00,8.68,0.69,7.17,2.40,0.73,0.63,1.04,2.31,1.99,0.66,3.00,2.78,0.12,0.001,,
6964,da Silva,Tristan,23.93,ORL,F,@ TOR,32.00,13.05,1.89,4.61,2.20,0.48,0.30,1.44,3.03,1.32,0.37,4.92,6.78,0.02,0.000,,
6333,Champagnie,Justin,23.80,WAS,F,@ NOR,25.00,10.13,1.22,6.14,1.53,1.10,0.62,0.89,2.82,0.83,0.22,4.04,3.88,0.06,0.000,,
3689,Caldwell-Pope,Kentavious,23.62,ORL,G,@ TOR,33.00,12.52,2.29,2.31,1.77,1.72,0.75,1.07,1.99,1.67,0.23,4.28,5.39,0.01,0.000,,
6731,Whitmore,Cam,23.59,HOU,F,BOS,23.00,14.76,1.87,3.51,1.28,0.69,0.35,1.04,3.45,2.25,1.03,5.32,6.47,0.02,0.000,,
6542,Christie,Max,23.30,LAL,G,ATL,32.00,12.08,1.71,3.23,2.40,1.12,0.50,1.07,2.22,2.51,0.46,3.93,4.75,0.02,0.000,,
6937,Castle,Stephon,23.26,SAS,G,@ DEN,27.00,12.10,1.08,2.51,3.89,0.84,0.45,1.91,3.35,2.16,0.86,4.43,6.72,0.02,0.000,,
6974,Wells,Jaylen,23.18,MEM,F,@ SAC,31.00,13.88,2.32,3.66,1.87,0.55,0.18,1.44,2.64,1.64,0.36,4.96,6.37,0.02,0.000,,
6067,Clarke,Brandon,22.41,MEM,F,@ SAC,23.00,9.10,0.14,6.23,1.56,0.95,0.78,0.85,3.93,0.82,0.41,4.07,2.48,0.05,0.000,,
6947,Carrington,Bub,22.24,WAS,G,@ NOR,30.00,9.10,1.62,4.24,3.91,0.80,0.24,1.88,1.82,0.60,0.14,3.44,4.73,0.01,0.000,,
3904,Bogdanovic,Bogdan,21.90,ATL,G,@ LAL,26.00,11.96,2.41,3.00,2.26,0.84,0.30,1.40,1.79,1.15,0.09,4.20,5.21,0.01,0.000,,
5988,Dort,Luguentz,21.54,OKC,G,NYK,30.00,9.94,2.11,4.27,1.62,0.91,0.65,0.73,1.29,1.03,0.24,3.40,4.82,0.01,0.000,,
6076,Strus,Max,21.30,CLE,F,@ DAL,27.00,9.93,2.05,4.01,2.68,0.62,0.31,1.14,1.48,0.82,0.19,3.53,5.00,0.01,0.000,,
6566,Champagnie,Julian,21.19,SAS,F,@ DEN,25.00,10.67,2.21,3.93,1.47,0.73,0.64,0.91,1.45,1.14,0.21,3.66,5.13,0.01,0.000,,
6032,Hachimura,Rui,20.98,LAL,F,ATL,28.00,9.88,1.13,4.91,1.34,0.85,0.53,0.79,2.64,1.21,0.32,3.77,4.09,0.01,0.000,,
5425,LeVert,Caris,20.76,CLE,G,@ DAL,23.00,9.77,1.39,2.69,3.37,0.87,0.40,1.35,1.98,1.64,0.59,3.37,4.35,0.01,0.000,Questionable,
6301,Kispert,Corey,20.72,WAS,F,@ NOR,26.00,12.45,2.29,2.80,1.77,0.54,0.21,1.09,2.30,0.98,0.20,4.59,4.83,0.01,0.000,,
5389,Finney-Smith,Dorian,20.54,LAL,F,ATL,26.00,8.84,1.83,4.50,1.74,0.90,0.61,0.97,1.31,0.73,0.32,3.14,4.29,0.01,0.000,,
5453,Isaac,Jonathan,20.10,ORL,F,@ TOR,17.00,7.92,1.04,4.97,0.65,0.98,1.40,0.61,1.72,1.36,0.52,2.76,3.63,0.01,0.000,,
6513,Agbaji,Ochai,20.05,TOR,G,ORL,32.00,8.76,1.30,4.32,1.75,0.97,0.64,1.25,2.20,0.46,0.20,3.50,3.93,0.01,0.000,Questionable,
5977,Gafford,Daniel,19.85,DAL,F,CLE,17.00,9.71,0.00,5.14,0.93,0.41,0.92,0.79,4.07,1.57,0.75,4.07,1.83,0.03,0.000,,
6736,Wallace,Cason,19.83,OKC,G,NYK,28.00,7.81,1.27,3.19,2.33,1.43,0.67,0.62,1.81,0.38,0.10,3.08,3.89,0.01,0.000,Questionable,
6531,Watson,Peyton,19.80,DEN,G,SAS,25.00,8.69,0.75,4.06,1.57,0.75,1.13,0.94,2.47,1.50,0.46,3.22,3.26,0.01,0.000,,
5907,Wade,Dean,19.56,CLE,F,@ DAL,26.00,7.16,1.78,5.25,1.46,0.92,0.54,0.40,0.52,0.78,0.42,2.30,3.59,0.02,0.000,,
6957,George,Kyshawn,19.55,WAS,G,@ NOR,26.00,8.44,1.62,3.67,2.25,0.75,0.71,1.19,1.32,0.94,0.36,2.94,4.64,0.01,0.000,,
5980,Martin,Cody,19.39,CHA,F,@ DET,23.00,8.44,1.17,3.85,1.97,1.07,0.49,1.07,2.03,0.87,0.40,3.20,3.93,0.01,0.000,Probable,
6170,Stewart,Isaiah,19.30,DET,C,CHA,21.00,6.39,0.35,5.95,1.90,0.33,1.14,1.00,2.24,0.86,0.25,2.59,2.06,0.01,0.000,,
6173,Green,Josh,19.29,CHA,G,@ DET,34.00,9.52,1.69,3.09,1.89,1.20,0.26,1.41,1.83,0.79,0.35,3.52,4.60,0.01,0.000,,
6163,Achiuwa,Precious,19.12,NYK,F,@ OKC,21.00,6.25,0.23,7.01,1.20,0.53,0.83,1.15,2.25,1.06,0.61,2.48,2.61,0.03,0.000,,
3435,Barnes,Harrison,18.74,SAS,F,@ DEN,28.00,9.93,1.28,3.55,1.80,0.49,0.19,0.68,2.11,1.87,0.47,3.39,3.83,0.01,0.000,,
5040,Payne,Cam,18.68,NYK,G,@ OKC,22.00,8.43,1.65,2.49,3.26,0.70,0.23,0.90,1.39,0.70,0.14,3.04,4.54,0.01,0.000,,
6345,Hauser,Sam,18.28,BOS,F,@ HOU,25.00,9.01,2.46,3.59,1.13,0.64,0.39,0.44,0.74,0.15,0.02,3.20,4.35,0.01,0.000,,
6760,Strawther,Julian,18.24,DEN,G,SAS,23.00,10.08,1.55,2.35,1.67,0.83,0.35,0.85,2.09,1.25,0.33,3.64,4.30,0.01,0.000,,
3863,Curry,Seth,18.16,CHA,G,@ DET,26.00,10.29,1.81,2.37,1.43,0.96,0.20,0.95,1.99,0.88,0.12,3.80,4.83,0.01,0.000,Probable,
6212,Richards,Nick,17.54,PHO,C,,16.00,7.67,0.00,5.46,1.06,0.22,0.77,1.12,2.62,2.43,1.00,2.62,1.68,0.02,0.000,,
6339,Wiggins,Aaron,17.10,OKC,G,NYK,20.00,9.53,1.47,2.76,1.15,0.73,0.29,0.78,2.33,0.46,0.11,3.80,3.91,0.00,0.000,,
5459,Kennard,Luke,17.04,MEM,G,@ SAC,20.00,8.79,2.13,2.21,2.64,0.42,0.04,0.93,0.69,1.02,0.13,2.82,3.33,0.00,0.000,,
3709,Hardaway Jr.,Tim,16.96,DET,G,CHA,26.00,10.13,1.91,2.18,1.74,0.42,0.06,0.85,1.52,1.36,0.27,3.43,4.57,0.01,0.000,,
6519,Hardy,Jaden,16.51,DAL,G,CLE,20.00,10.55,1.50,2.08,1.46,0.47,0.13,1.57,2.29,1.47,0.28,3.79,5.52,0.01,0.000,Questionable,
6544,Houstan,Caleb,16.36,ORL,F,@ TOR,26.00,9.42,2.74,2.60,0.79,0.48,0.24,0.63,0.38,0.44,0.09,3.12,4.90,0.00,0.000,,
6939,Salaun,Tidjane,16.26,CHA,F,@ DET,20.00,7.00,1.35,4.40,1.16,0.71,0.18,0.90,1.05,0.85,0.33,2.40,4.09,0.01,0.000,G-League,
6934,Risacher,Zaccharie,15.96,ATL,F,@ LAL,20.00,8.85,1.06,2.66,1.06,0.59,0.47,0.93,2.31,1.05,0.46,3.37,4.41,0.00,0.000,Injured,
5235,Niang,Georges,15.68,CLE,F,@ DAL,19.00,7.70,1.58,3.71,1.28,0.35,0.15,0.76,1.28,0.40,0.08,2.86,3.21,0.01,0.000,,
6534,Moore,Wendell,15.42,DET,G,CHA,20.00,5.69,0.34,3.87,1.97,0.80,0.35,1.06,1.94,0.79,0.15,2.28,2.14,0.00,0.000,,
6312,Queta,Neemias,15.08,BOS,C,@ HOU,18.00,5.10,0.00,4.97,0.77,0.40,1.07,0.66,2.13,0.84,0.38,2.13,1.37,0.00,0.000,,
6525,LaRavia,Jake,14.66,MEM,F,@ SAC,17.00,6.03,0.68,3.02,2.26,0.62,0.31,1.47,1.38,1.23,0.34,2.06,2.56,0.00,0.000,Out,
6980,Shead,Jamal,14.58,TOR,G,ORL,18.00,6.28,0.82,1.53,3.37,0.68,0.17,1.57,1.65,0.52,0.22,2.47,3.34,0.00,0.000,Questionable,
6973,Mitchell,Ajay,14.43,OKC,G,NYK,20.00,7.07,0.67,1.98,2.24,0.69,0.12,0.86,2.17,0.72,0.16,2.84,3.16,0.00,0.000,Injured,
6162,Anthony,Cole,14.43,ORL,G,@ TOR,12.00,7.53,0.89,2.01,1.98,0.48,0.27,1.07,1.72,1.42,0.30,2.61,3.76,0.00,0.000,Questionable,
6950,Knecht,Dalton,14.37,LAL,F,ATL,18.00,8.33,1.47,2.80,0.88,0.33,0.04,0.52,1.61,0.70,0.19,3.08,3.57,0.00,0.000,,
6309,Bassey,Charles,14.25,SAS,C,@ DEN,12.00,4.64,0.02,4.51,1.06,0.42,0.98,0.85,1.98,0.62,0.35,2.00,1.09,0.00,0.000,,
6165,Jones,Tre,13.96,SAS,G,@ DEN,17.00,4.71,0.49,2.14,3.59,0.52,0.11,0.64,1.26,0.72,0.16,1.75,2.16,0.00,0.000,,
5662,Huerter,Kevin,13.92,SAC,G,MEM,16.00,6.56,1.28,2.45,1.50,0.59,0.30,0.74,1.16,0.40,0.14,2.44,3.42,0.00,0.000,,
6952,Walter,Ja'Kobe,13.56,TOR,G,ORL,18.00,6.80,0.96,2.85,1.21,0.49,0.20,0.95,1.61,0.70,0.26,2.57,4.13,0.00,0.000,,
6363,Alvarado,Jose,13.56,NOR,G,WAS,15.00,5.71,1.07,1.80,2.00,1.00,0.22,0.75,0.98,0.54,0.16,2.05,2.85,0.00,0.000,,
6754,Hawkins,Jordan,13.46,NOR,G,WAS,16.00,7.90,1.28,2.24,0.88,0.31,0.23,0.57,1.43,1.20,0.20,2.71,4.07,0.00,0.000,,
6369,Huff,Jay,13.12,MEM,C,@ SAC,13.00,6.43,1.03,2.40,0.82,0.32,0.79,0.55,1.21,0.92,0.23,2.24,2.26,0.00,0.000,,
5685,Brown,Bruce,13.09,TOR,G,ORL,19.00,5.96,0.38,2.56,1.73,0.65,0.19,1.07,1.91,1.00,0.25,2.29,2.51,0.00,0.000,,
6314,Boston Jr.,Brandon,12.74,NOR,G,WAS,14.00,6.41,0.68,2.22,1.21,0.69,0.21,0.80,1.69,0.99,0.28,2.37,2.93,0.00,0.000,,
6769,Sasser,Marcus,12.61,DET,G,CHA,14.00,6.50,0.92,1.33,2.07,0.49,0.17,0.88,1.55,0.64,0.08,2.47,2.98,0.00,0.000,,
6977,Simpson,KJ,12.60,CHA,G,@ DET,16.00,5.42,0.77,2.02,2.16,0.70,0.12,1.23,1.24,0.63,0.15,2.01,3.15,0.00,0.000,G-League,
6124,Jerome,Ty,12.58,CLE,G,@ DAL,13.00,6.46,0.84,1.46,2.11,0.50,0.05,0.79,1.62,0.70,0.10,2.46,2.82,0.00,0.000,,
5714,Milton,Shake,12.56,LAL,G,ATL,14.00,5.53,0.70,1.72,2.60,0.39,0.12,0.78,1.35,0.73,0.15,2.05,2.62,0.00,0.000,,
5510,Kornet,Luke,12.51,BOS,C,@ HOU,14.00,4.05,0.00,3.92,0.92,0.28,0.88,0.29,1.59,0.87,0.19,1.59,0.81,0.00,0.000,,
6533,Williams,Jaylin,12.31,OKC,F,NYK,13.00,4.94,0.91,2.85,1.50,0.35,0.32,0.47,0.85,0.51,0.16,1.76,2.07,0.00,0.000,,
6051,Tate,Jae'Sean,11.98,HOU,F,BOS,18.00,4.31,0.30,3.23,1.40,0.64,0.24,0.75,1.49,0.43,0.17,1.79,2.05,0.00,0.000,,
6211,Queen,Trevelin,11.86,ORL,G,@ TOR,15.00,5.06,0.76,2.18,1.32,0.72,0.40,1.05,1.08,0.62,0.14,1.84,2.63,0.00,0.000,,
5856,Williams,Kenrich,11.53,OKC,F,NYK,15.00,4.83,0.80,2.81,1.17,0.50,0.14,0.49,1.17,0.09,0.05,1.97,2.07,0.00,0.000,,
6938,Holland,Ron,11.12,DET,F,CHA,14.00,5.52,0.43,2.58,0.91,0.43,0.21,0.97,1.72,0.79,0.24,2.15,2.46,0.00,0.000,,
2724,Green,Jeff,11.02,HOU,F,BOS,18.00,5.81,0.89,2.29,0.81,0.23,0.27,0.62,1.12,0.90,0.22,2.01,2.90,0.00,0.000,,
3677,Olynyk,Kelly,10.94,TOR,C,ORL,11.00,4.66,0.32,2.33,1.77,0.38,0.18,1.14,1.33,1.04,0.20,1.65,1.55,0.00,0.000,Questionable,
6946,Carter,Devin,10.91,SAC,G,MEM,12.00,4.83,0.58,2.37,1.17,0.52,0.26,0.98,1.13,0.83,0.32,1.71,2.66,0.00,0.000,,
5927,Konchar,John,10.75,MEM,G,@ SAC,14.00,3.27,0.71,2.82,1.12,0.59,0.47,0.41,0.44,0.26,0.06,1.15,1.61,0.00,0.000,,
2841,Jordan,DeAndre,10.70,DEN,C,SAS,11.00,3.11,0.00,4.28,0.83,0.21,0.47,0.74,1.41,0.29,0.30,1.41,0.99,0.00,0.000,,
