id,last_name,first_name,value,team,position,opponent,minutes,points,threes,rebounds,assists,steals,blocks,turnovers,twos,free throws,free_throws_missed,field goals,field_goals_missed,double doubles,triple doubles,injury
3914,Dinwiddie,Spencer,22.83,DAL,G,DEN,27.00,11.17,1.67,2.23,4.27,0.68,0.37,1.00,1.73,2.70,0.52,3.40,5.37,0.02,0.000,,
5105,O'Neale,Royce,22.31,PHO,F,@ ATL,24.00,9.21,2.21,4.85,2.46,0.82,0.55,1.04,1.10,0.38,0.13,3.31,4.47,0.01,0.000,,
5724,Allen,Grayson,22.23,PHO,G,@ ATL,25.00,11.52,2.45,3.37,2.21,0.91,0.33,1.08,1.27,1.63,0.26,3.72,4.67,0.01,0.000,,
5425,LeVert,Caris,22.08,CLE,G,@ IND,24.00,10.33,1.38,2.83,3.72,0.90,0.43,1.48,2.17,1.85,0.67,3.55,4.37,0.01,0.000,Questionable,
6242,Krejci,Vit,21.97,ATL,G,PHO,29.00,8.31,1.36,4.28,3.83,0.90,0.43,1.59,1.67,0.89,0.24,3.03,3.89,0.01,0.000,,
5988,Dort,Luguentz,21.78,OKC,G,@ PHI,30.00,9.83,2.24,4.59,1.58,0.99,0.58,0.88,1.17,0.77,0.20,3.41,4.89,0.01,0.000,,
6531,Watson,Peyton,21.05,DEN,G,@ DAL,29.00,9.47,0.80,4.26,1.62,0.84,1.12,1.04,2.70,1.67,0.52,3.50,3.89,0.01,0.000,,
6076,Strus,Max,20.97,CLE,F,@ IND,26.00,9.80,1.96,3.94,2.73,0.62,0.26,1.21,1.55,0.82,0.18,3.51,4.78,0.01,0.000,,
6736,Wallace,Cason,20.19,OKC,G,@ PHI,30.00,7.31,1.06,3.34,2.61,1.69,0.63,0.77,1.88,0.37,0.08,2.94,3.77,0.01,0.000,Questionable,
2828,Gordon,Eric,19.92,PHI,G,OKC,28.00,11.86,1.93,2.02,1.75,0.89,0.48,1.61,2.01,2.05,0.53,3.94,5.83,0.01,0.000,,
6768,Sheppard,Ben,19.72,IND,G,CLE,30.00,9.74,2.21,3.52,1.70,0.88,0.20,0.49,1.26,0.59,0.11,3.47,4.57,0.01,0.000,,
5977,Gafford,Daniel,19.51,DAL,F,DEN,16.00,9.74,0.00,4.83,1.03,0.40,0.86,0.71,3.99,1.76,0.87,3.99,1.51,0.01,0.000,,
6975,Ighodaro,Oso,19.27,PHO,F,@ ATL,26.00,6.82,0.01,5.94,1.61,0.84,0.73,1.10,2.94,0.91,0.57,2.95,2.15,0.01,0.000,,
6148,Toppin,Obi,19.10,IND,F,CLE,18.00,9.64,1.15,3.88,1.47,0.67,0.41,0.68,2.56,1.07,0.19,3.71,3.35,0.01,0.000,,
6583,Green,AJ,19.08,MIL,G,SAC,28.00,10.25,2.94,2.86,1.85,0.49,0.16,0.59,0.49,0.45,0.05,3.43,4.09,0.01,0.000,Questionable,
5488,Bryant,Thomas,19.06,IND,C,CLE,18.00,7.58,0.29,6.49,0.93,0.36,0.68,0.61,2.78,1.15,0.22,3.07,2.29,0.03,0.000,,
3920,Gordon,Aaron,18.75,DEN,F,@ DAL,20.00,8.82,0.72,3.92,2.39,0.45,0.31,0.90,2.51,1.64,0.66,3.23,2.80,0.01,0.000,,
5662,Huerter,Kevin,18.67,SAC,G,@ MIL,24.00,9.02,1.83,3.50,1.76,0.72,0.37,0.95,1.55,0.43,0.15,3.38,4.59,0.01,0.000,,
6339,Wiggins,Aaron,18.57,OKC,G,@ PHI,21.00,9.78,1.51,3.27,1.41,0.84,0.33,1.05,2.31,0.63,0.14,3.82,3.80,0.01,0.000,,
6171,Smith,Jalen,18.54,CHI,F,NOR,15.00,7.51,1.09,5.94,0.89,0.25,0.75,0.61,1.56,1.12,0.33,2.65,2.79,0.02,0.000,,
5025,Jones,Tyus,18.54,PHO,G,@ ATL,22.00,7.86,1.39,1.81,4.40,0.70,0.13,1.10,1.59,0.51,0.09,2.98,3.38,0.01,0.000,,
6388,Dowtin Jr,Jeff,18.50,PHI,G,OKC,24.00,8.15,0.75,2.87,2.98,0.86,0.29,0.78,2.27,1.36,0.59,3.02,4.03,0.00,0.000,,
6526,Braun,Christian,18.43,DEN,G,@ DAL,25.00,9.25,0.65,3.69,1.47,0.76,0.44,0.75,2.97,1.36,0.41,3.62,3.38,0.01,0.000,,
6961,Dunn,Ryan,17.83,PHO,F,@ ATL,23.00,8.00,1.25,3.62,1.16,0.71,0.90,0.59,2.02,0.21,0.20,3.27,3.85,0.01,0.000,,
5412,Prince,Taurean,17.07,MIL,F,SAC,26.00,7.58,1.62,3.71,1.70,0.73,0.29,1.11,1.09,0.54,0.16,2.71,3.62,0.01,0.000,,
6760,Strawther,Julian,16.98,DEN,G,@ DAL,23.00,9.78,1.48,2.08,1.50,0.69,0.31,0.80,2.02,1.30,0.31,3.50,4.40,0.00,0.000,,
5907,Wade,Dean,16.75,CLE,F,@ IND,22.00,6.24,1.50,4.49,1.25,0.77,0.46,0.38,0.52,0.70,0.43,2.02,3.12,0.00,0.000,,
6946,Carter,Devin,16.66,SAC,G,@ MIL,18.00,7.68,1.00,3.80,1.59,0.57,0.32,0.89,1.65,1.38,0.52,2.65,3.85,0.01,0.000,,
6758,Murray,Kris,16.61,POR,F,BKN,22.00,7.75,0.70,3.25,1.60,0.82,0.44,0.96,2.40,0.85,0.44,3.10,3.60,0.01,0.000,,
3675,Plumlee,Mason,16.51,PHO,C,@ ATL,17.00,3.66,0.00,6.53,1.91,0.43,0.72,0.96,1.36,0.94,0.50,1.36,0.84,0.00,0.000,,
6860,Nance,Pete,16.18,PHI,F,OKC,19.00,7.81,0.99,3.92,1.31,0.35,0.39,0.95,1.99,0.86,0.34,2.98,4.51,0.01,0.000,G-League,
5609,Edwards,Justin,16.17,PHI,G,OKC,24.00,7.50,1.03,4.22,1.02,0.74,0.29,1.44,1.81,0.79,0.23,2.84,4.50,0.01,0.000,,
6094,Mathews,Garrison,15.99,ATL,G,PHO,20.00,9.20,2.28,1.61,1.39,0.68,0.26,0.65,0.51,1.34,0.28,2.79,3.68,0.00,0.000,,
5274,Caruso,Alex,15.79,OKC,G,@ PHI,18.00,5.75,0.94,2.52,2.07,1.29,0.55,0.74,1.33,0.27,0.08,2.27,2.89,0.00,0.000,,
6363,Alvarado,Jose,15.54,NOR,G,@ CHI,17.00,6.47,1.20,1.76,2.60,1.15,0.21,0.70,1.12,0.63,0.18,2.32,3.17,0.00,0.000,,
6337,Banton,Dalano,15.14,POR,F,BKN,13.00,7.34,0.81,2.16,2.40,0.51,0.36,1.30,1.87,1.17,0.44,2.68,3.81,0.00,0.000,,
6734,Walker,Jarace,14.95,IND,F,CLE,17.00,6.14,1.01,3.26,1.45,0.84,0.43,0.98,1.20,0.71,0.34,2.21,2.75,0.00,0.000,,
6191,Joe,Isaiah,14.75,OKC,G,@ PHI,18.00,8.00,1.96,2.19,1.24,0.55,0.18,0.58,0.88,0.36,0.07,2.84,3.75,0.00,0.000,Questionable,
6976,Bona,Adem,14.56,PHI,F,OKC,19.00,5.05,0.00,4.79,0.78,0.45,1.10,1.50,1.88,1.29,0.57,1.88,1.52,0.00,0.000,,
6773,Jackson Jr.,Andre,14.19,MIL,G,SAC,22.00,4.71,0.74,4.00,1.88,0.62,0.31,1.14,1.09,0.31,0.19,1.83,2.40,0.00,0.000,,
5029,Lyles,Trey,13.95,SAC,F,@ MIL,18.00,6.15,1.26,3.78,0.78,0.44,0.34,0.57,0.78,0.81,0.24,2.04,3.02,0.00,0.000,,
6314,Boston Jr.,Brandon,13.81,NOR,G,@ CHI,15.00,7.12,0.76,2.31,1.32,0.72,0.18,0.73,1.94,0.96,0.27,2.70,3.10,0.00,0.000,,
6780,Wilson,Jalen,13.40,BKN,F,@ POR,20.00,7.12,1.10,2.55,1.30,0.41,0.08,0.79,1.34,1.14,0.22,2.44,3.73,0.00,0.000,,
6944,Buzelis,Matas,13.28,CHI,F,NOR,13.00,6.68,0.95,2.76,0.52,0.37,0.75,0.70,1.47,0.89,0.27,2.42,3.20,0.00,0.000,,
6527,Roddy,David,11.77,ATL,F,PHO,14.00,5.32,0.62,3.05,1.09,0.37,0.15,0.70,1.31,0.84,0.35,1.93,2.55,0.00,0.000,,
6754,Hawkins,Jordan,11.68,NOR,G,@ CHI,15.00,6.76,1.28,2.00,0.74,0.27,0.18,0.47,1.02,0.88,0.16,2.30,3.84,0.00,0.000,,
5235,Niang,Georges,11.66,CLE,F,@ IND,14.00,5.88,1.14,2.80,0.90,0.25,0.11,0.73,1.07,0.32,0.06,2.21,2.45,0.00,0.000,,
5853,Green,Javonte,11.54,NOR,G,@ CHI,17.00,5.04,0.50,2.64,0.57,0.64,0.53,0.49,1.41,0.72,0.26,1.91,1.95,0.00,0.000,,
4049,Theis,Daniel,11.53,NOR,C,@ CHI,15.00,3.69,0.27,3.73,1.03,0.32,0.57,0.57,1.24,0.40,0.14,1.51,1.48,0.00,0.000,,
6560,Martin,Tyrese,11.30,BKN,G,@ POR,13.00,5.53,1.09,2.42,1.01,0.37,0.13,0.63,0.89,0.48,0.22,1.98,2.77,0.00,0.000,,
6533,Williams,Jaylin,11.23,OKC,F,@ PHI,11.00,4.47,0.80,2.62,1.35,0.32,0.34,0.52,0.78,0.51,0.16,1.58,1.78,0.00,0.000,,
6561,Walker,Jabari,10.57,POR,F,BKN,11.00,4.35,0.33,3.73,0.51,0.27,0.14,0.39,1.29,0.78,0.26,1.62,1.75,0.00,0.000,,
5856,Williams,Kenrich,10.28,OKC,F,@ PHI,12.00,4.58,0.71,2.42,0.93,0.43,0.14,0.43,1.13,0.19,0.11,1.84,1.83,0.00,0.000,,
6181,Merrill,Sam,10.03,CLE,G,@ IND,13.00,4.98,1.37,1.40,1.35,0.28,0.08,0.27,0.27,0.33,0.02,1.64,2.63,0.00,0.000,,
5006,Connaughton,Pat,9.83,MIL,G,SAC,13.00,4.26,0.81,2.12,1.24,0.26,0.16,0.38,0.67,0.49,0.16,1.48,2.03,0.00,0.000,,
6765,Phillips,Julian,9.33,CHI,F,NOR,13.00,4.83,0.82,1.77,0.53,0.39,0.26,0.44,0.89,0.59,0.29,1.71,2.36,0.00,0.000,,
6150,Okoro,Isaac,8.96,CLE,G,@ IND,14.00,4.03,0.67,1.48,1.05,0.40,0.27,0.35,0.80,0.42,0.18,1.47,1.67,0.00,0.000,Out,
6761,Rupert,Rayan,8.93,POR,G,BKN,13.00,4.18,0.64,1.92,0.97,0.35,0.10,0.66,0.85,0.56,0.18,1.49,2.32,0.00,0.000,,
6522,Terry,Dalen,8.78,CHI,G,NOR,12.00,4.11,0.38,1.34,0.88,0.61,0.29,0.63,1.15,0.67,0.20,1.53,1.50,0.00,0.000,,
6520,Beauchamp,MarJon,8.59,MIL,F,SAC,12.00,4.34,0.60,2.23,0.49,0.28,0.11,0.71,1.05,0.44,0.16,1.65,2.10,0.00,0.000,,
6519,Hardy,Jaden,8.49,DAL,G,DEN,10.00,5.30,0.75,0.99,0.86,0.26,0.07,0.74,1.22,0.61,0.12,1.97,2.73,0.00,0.000,Questionable,
2841,Jordan,DeAndre,7.45,DEN,C,@ DAL,8.00,2.08,0.00,3.07,0.55,0.17,0.32,0.55,0.93,0.22,0.24,0.93,0.67,0.00,0.000,,
6901,Evbuomwan,Tosan,6.84,BKN,F,@ POR,11.00,3.24,0.38,1.65,0.46,0.25,0.18,0.40,0.81,0.48,0.26,1.19,1.15,0.00,0.000,,
6537,Rollins,Ryan,4.91,MIL,G,SAC,6.00,2.09,0.27,0.90,0.62,0.30,0.11,0.39,0.53,0.22,0.06,0.80,0.96,0.00,0.000,,
5649,Kleber,Maxi,4.26,DAL,F,DEN,8.00,1.38,0.17,1.26,0.31,0.16,0.28,0.25,0.35,0.17,0.09,0.52,0.62,0.00,0.000,,
5803,McLaughlin,Jordan,4.03,SAC,G,@ MIL,5.00,1.46,0.28,0.56,0.84,0.24,0.04,0.19,0.24,0.14,0.05,0.52,0.69,0.00,0.000,,
5058,Wright,Delon,4.01,MIL,G,SAC,6.00,1.35,0.22,0.74,0.68,0.26,0.08,0.16,0.24,0.21,0.05,0.46,0.68,0.00,0.000,,
6305,Jackson,Isaiah,0.00,IND,F,CLE,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.000,Out for season,
3918,Exum,Dante,0.00,DAL,G,DEN,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.000,Injured,
6955,Holmes II,DaRon,0.00,DEN,F,@ DAL,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.000,Out for season,
7058,Brooks Jr.,Keion,0.00,NOR,F,@ CHI,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.000,G-League,
6498,Holmgren,Chet,0.00,OKC,F,@ PHI,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.000,Injured,
7071,Dennis,RayJ,0.00,IND,G,CLE,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.000,,
6515,Washington,TyTy,0.00,PHO,G,@ ATL,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.000,G-League,
6295,Johnson,Jalen,0.00,ATL,F,PHO,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.000,Injured,
3111,George,Paul,0.00,PHI,F,OKC,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.000,Off Injury Report,
6197,Jones,Mason,0.00,SAC,G,@ MIL,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.000,,
7061,Jones,Isaac,0.00,SAC,F,@ MIL,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.000,G-League,
3388,Morris,Markieff,0.00,DAL,F,DEN,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.000,,
6127,Martin,Caleb,0.00,PHI,F,OKC,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.000,Out,
5699,Carter,Jevon,0.00,CHI,G,NOR,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.000,,
6400,Wallace,Keaton,0.00,ATL,G,PHO,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.000,G-League,
5973,Claxton,Nicolas,0.00,BKN,C,@ POR,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.000,,
3720,Len,Alex,0.00,SAC,C,@ MIL,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.000,,
6673,Moore,Taze,0.00,POR,G,BKN,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.000,G-League,
