id,last_name,first_name,value,team,position,opponent,minutes,points,threes,rebounds,assists,steals,blocks,turnovers,twos,free throws,free_throws_missed,field goals,field_goals_missed,double doubles,triple doubles,injury
6164,Bane,Desmond,37.82,MEM,G,@ GSW,35.00,19.22,2.46,6.02,5.44,1.01,0.42,2.72,4.58,2.68,0.41,7.04,8.07,0.11,0.008,,
6282,Giddey,Josh,37.73,CHI,G,NYK,31.00,13.51,1.47,6.78,8.75,0.81,0.56,2.82,3.75,1.60,0.54,5.22,6.05,0.30,0.033,,
3111,George,Paul,37.44,PHI,F,@ BKN,35.00,18.22,2.68,5.48,5.01,1.74,0.64,2.72,3.74,2.70,0.49,6.42,7.49,0.07,0.005,Off Injury Report,
5002,Booker,Devin,37.27,PHO,G,@ IND,34.00,22.28,2.18,3.36,5.63,0.89,0.26,2.30,5.15,5.44,0.61,7.33,8.46,0.07,0.001,,
2872,Westbrook,Russell,36.92,DEN,G,@ SAS,32.00,14.20,1.35,4.93,8.05,1.78,0.62,3.00,3.93,2.29,1.21,5.28,6.88,0.32,0.010,,
6155,Vassell,Devin,36.39,SAS,G,DEN,35.00,21.62,3.05,3.26,4.36,1.20,0.48,1.56,5.13,2.21,0.59,8.18,9.57,0.03,0.001,,
5973,Claxton,Nicolas,36.35,BKN,C,PHI,32.00,14.23,0.00,10.09,2.70,0.79,2.02,1.81,6.24,1.75,1.42,6.24,3.76,0.49,0.005,,
5476,Hart,Josh,35.99,NYK,G,@ CHI,39.00,13.93,1.26,8.45,5.40,1.22,0.35,1.78,4.17,1.81,0.45,5.43,4.56,0.30,0.021,,
3377,Leonard,Kawhi,35.68,LAC,F,ATL,27.00,19.00,1.44,5.73,3.70,1.38,0.62,1.72,5.66,3.36,0.46,7.10,6.57,0.07,0.001,,
2464,Paul,Chris,35.41,SAS,G,DEN,32.00,10.46,1.84,4.73,10.18,1.39,0.22,1.82,1.85,1.24,0.10,3.69,5.04,0.34,0.010,,
5053,Turner,Myles,34.96,IND,C,PHO,32.00,17.04,2.08,7.57,1.82,0.64,2.03,2.20,4.09,2.62,0.88,6.17,6.45,0.30,0.000,,
5044,Powell,Norman,34.57,LAC,G,ATL,34.00,22.89,3.50,3.41,2.72,1.11,0.21,2.17,4.46,3.47,0.64,7.96,8.34,0.02,0.000,,
3957,Wiggins,Andrew,33.91,GSW,F,MEM,34.00,18.75,2.26,5.39,2.80,0.94,0.91,1.42,4.35,3.27,1.00,6.61,8.47,0.07,0.001,,
3551,Middleton,Khris,33.85,MIL,F,POR,29.00,14.96,1.70,4.89,6.80,1.12,0.34,2.67,3.98,1.90,0.31,5.68,5.63,0.09,0.003,Questionable,
5682,Porter Jr.,Michael,33.66,DEN,F,@ SAS,35.00,17.20,2.01,7.57,2.59,0.67,0.48,1.30,4.73,1.71,0.58,6.74,6.63,0.30,0.003,,
3674,Schroder,Dennis,33.65,GSW,G,MEM,34.00,18.23,2.34,3.59,5.74,0.98,0.23,2.75,3.95,3.31,0.50,6.29,9.33,0.07,0.001,,
5720,Simons,Anfernee,33.12,POR,G,@ MIL,33.00,19.26,3.05,3.49,5.03,0.69,0.06,2.36,3.55,3.01,0.31,6.60,9.09,0.07,0.001,Questionable,
5454,Markkanen,Lauri,32.82,UTA,F,@ MIA,33.00,18.94,2.81,6.71,1.75,0.73,0.33,1.64,3.30,3.91,0.48,6.11,7.11,0.11,0.000,,
5717,Bridges,Mikal,32.77,NYK,F,@ CHI,41.00,19.17,2.66,3.79,3.27,1.22,0.45,1.49,5.17,0.85,0.29,7.83,8.07,0.02,0.000,,
6154,Avdija,Deni,32.69,POR,F,@ MIL,33.00,15.22,1.62,7.03,3.56,0.95,0.75,2.57,3.49,3.38,1.04,5.11,6.09,0.27,0.005,,
5469,Anunoby,O.G.,31.85,NYK,F,@ CHI,37.00,17.46,2.15,5.14,2.07,1.35,0.81,1.28,4.58,1.85,0.51,6.73,6.93,0.07,0.001,,
5716,Ayton,Deandre,31.59,POR,C,@ MIL,31.00,14.15,0.22,9.44,1.63,0.90,0.76,1.71,6.28,0.93,0.32,6.50,5.81,0.41,0.000,Questionable,
3487,Green,Draymond,31.39,GSW,F,MEM,31.00,9.83,1.52,6.96,5.85,1.25,1.12,3.02,1.85,1.57,0.86,3.37,4.57,0.05,0.004,Injured,
5976,White,Coby,31.34,CHI,G,NYK,34.00,17.74,3.18,3.38,4.49,0.81,0.22,2.10,2.80,2.60,0.42,5.98,8.59,0.03,0.001,Injured,
6503,Daniels,Dyson,30.99,ATL,G,@ LAC,34.00,12.80,1.09,4.66,3.30,3.19,0.65,1.70,4.30,0.93,0.59,5.39,6.07,0.02,0.000,,
5042,Portis,Bobby,30.57,MIL,F,POR,27.00,13.92,1.42,8.63,1.94,0.67,0.56,1.34,4.36,0.94,0.31,5.78,6.24,0.30,0.000,,
6565,Pippen Jr.,Scotty,30.56,MEM,G,@ GSW,30.00,13.86,1.40,4.00,5.61,1.32,0.63,2.81,3.86,1.94,0.79,5.26,5.98,0.06,0.002,,
3439,Beal,Bradley,30.41,PHO,G,@ IND,34.00,17.06,1.94,4.10,3.19,1.04,0.68,2.03,4.72,1.80,0.42,6.66,6.65,0.03,0.001,Questionable,
6942,Edey,Zach,30.27,MEM,C,@ GSW,27.00,12.02,0.44,9.81,1.43,0.78,1.23,1.91,4.39,1.92,0.97,4.83,4.08,0.37,0.000,Playing,
6523,Kessler,Walker,29.87,UTA,C,@ MIA,30.00,8.67,0.05,10.65,1.53,0.45,2.47,1.21,3.77,0.98,0.70,3.82,1.66,0.22,0.000,,
6504,Sharpe,Shaedon,29.61,POR,G,@ MIL,33.00,17.60,2.04,4.76,2.53,0.76,0.31,1.87,4.42,2.64,0.64,6.46,8.26,0.03,0.000,,
6532,Nembhard,Andrew,29.05,IND,G,PHO,32.00,12.93,0.99,4.01,5.99,1.13,0.15,2.03,3.87,2.22,0.44,4.86,5.14,0.05,0.002,,
6751,George,Keyonte,28.88,UTA,G,@ MIA,32.00,14.93,2.42,3.28,5.74,0.65,0.12,3.21,2.63,2.41,0.49,5.05,7.64,0.06,0.001,,
6047,Hunter,De'Andre,28.83,ATL,F,@ LAC,31.00,19.22,2.56,4.18,1.25,0.80,0.18,1.56,3.90,3.74,0.63,6.46,7.36,0.03,0.000,,
6771,Jackson-Davis,Trayce,28.80,GSW,C,MEM,26.00,12.00,0.00,7.48,2.47,0.63,1.35,1.16,5.25,1.50,1.09,5.25,2.95,0.24,0.002,,
3729,Gobert,Rudy,28.10,MIN,C,@ DET,31.00,9.71,0.00,9.77,1.66,0.67,1.35,1.42,3.61,2.49,0.93,3.61,2.09,0.24,0.000,,
3367,Harris,Tobias,28.06,DET,F,MIN,33.00,13.29,1.47,5.72,2.49,1.01,0.81,1.16,3.67,1.54,0.26,5.14,6.03,0.06,0.001,,
5465,Collins,John,27.95,UTA,F,@ MIA,28.00,13.66,1.16,7.24,1.90,0.52,0.78,2.32,3.98,2.22,0.44,5.14,4.71,0.25,0.000,,
6729,Henderson,Scoot,27.81,POR,G,@ MIL,29.00,13.40,1.30,3.55,5.56,0.93,0.22,2.80,3.35,2.80,0.69,4.65,6.75,0.06,0.001,,
6507,Duren,Jalen,27.51,DET,C,MIN,26.00,9.96,0.00,9.21,2.07,0.54,1.21,1.86,4.02,1.92,0.87,4.02,1.98,0.24,0.002,,
3675,Plumlee,Mason,27.37,PHO,C,@ IND,30.00,7.68,0.00,10.99,2.39,0.55,0.86,1.46,2.82,2.04,1.07,2.82,1.88,0.18,0.002,,
5967,Reid,Naz,27.34,MIN,C,@ DET,27.00,13.60,2.12,5.57,1.90,0.89,0.91,1.63,2.79,1.66,0.39,4.91,5.44,0.06,0.000,,
5047,Rozier,Terry,27.26,MIA,G,UTA,31.00,13.72,2.09,4.03,3.53,0.98,0.43,1.39,2.89,1.67,0.25,4.98,6.41,0.02,0.000,,
5700,DiVincenzo,Donte,27.15,MIN,G,@ DET,30.00,12.86,3.13,3.54,3.71,1.50,0.35,1.98,1.28,0.91,0.19,4.41,5.95,0.02,0.000,Injured,
5364,Hield,Buddy,27.13,GSW,G,MEM,31.00,15.27,3.28,4.36,1.59,1.10,0.48,1.63,2.21,1.01,0.12,5.49,7.73,0.03,0.000,,
6526,Braun,Christian,26.53,DEN,G,@ SAS,35.00,12.80,0.92,5.50,2.09,1.20,0.64,1.01,4.12,1.80,0.55,5.04,4.63,0.05,0.001,,
3910,Clarkson,Jordan,26.33,UTA,G,@ MIA,28.00,14.89,1.81,3.16,4.15,0.60,0.19,2.51,3.47,2.52,0.47,5.28,7.29,0.03,0.001,Injured,
3908,Capela,Clint,26.23,ATL,C,@ LAC,24.00,9.86,0.00,8.76,1.33,0.67,1.17,1.07,4.41,1.04,0.76,4.41,3.19,0.19,0.000,Questionable,
6733,Thompson,Ausar,26.22,DET,F,MIN,26.00,11.30,0.44,6.13,2.45,1.33,0.69,1.57,4.41,1.16,0.99,4.85,4.85,0.07,0.001,,
6974,Wells,Jaylen,25.40,MEM,F,@ GSW,36.00,14.72,2.42,4.36,2.08,0.62,0.23,1.68,2.92,1.62,0.36,5.34,6.62,0.03,0.000,,
5677,Sexton,Collin,25.37,UTA,G,@ MIA,29.00,15.29,1.56,2.70,3.58,0.73,0.20,2.66,4.03,2.55,0.38,5.59,5.93,0.02,0.000,,
5267,Yabusele,Guerschon,24.88,PHI,F,@ BKN,30.00,10.41,1.44,6.43,2.20,0.90,0.69,1.74,2.26,1.57,0.74,3.70,3.60,0.06,0.001,,
5427,Beasley,Malik,24.80,DET,G,MIN,28.00,14.88,3.30,3.30,1.71,0.91,0.11,0.97,2.05,0.88,0.33,5.35,7.53,0.02,0.000,,
6740,Clowney,Noah,24.62,BKN,F,PHI,27.00,12.18,2.02,5.44,1.47,0.51,0.97,1.22,2.23,1.66,0.52,4.25,4.81,0.05,0.000,,
6291,Johnson,Keon,24.56,BKN,G,PHI,30.00,12.64,2.20,4.49,2.02,1.11,0.48,2.07,2.54,0.96,0.33,4.74,8.03,0.02,0.000,,
6780,Wilson,Jalen,24.24,BKN,F,PHI,34.00,12.59,1.88,4.84,2.50,0.61,0.14,1.25,2.32,2.31,0.45,4.20,6.22,0.02,0.000,,
6188,McDaniels,Jaden,24.24,MIN,F,@ DET,34.00,11.43,1.45,4.75,1.70,1.40,0.70,1.27,3.10,0.88,0.34,4.55,5.26,0.02,0.000,,
6934,Risacher,Zaccharie,24.08,ATL,F,@ LAC,30.00,13.69,1.60,4.02,1.32,1.04,0.64,1.62,3.62,1.65,0.70,5.22,6.90,0.02,0.000,Injured,
6775,Camara,Toumani,23.95,POR,F,@ MIL,33.00,9.97,1.58,6.13,1.82,1.23,0.50,1.49,2.02,1.19,0.36,3.60,4.83,0.05,0.000,,
6149,Okongwu,Onyeka,23.95,ATL,C,@ LAC,24.00,11.58,0.43,5.90,1.40,0.68,0.85,0.90,4.04,2.21,0.65,4.47,3.54,0.05,0.000,,
6505,Mathurin,Bennedict,23.43,IND,G,PHO,28.00,12.76,1.27,5.22,1.65,0.58,0.32,1.69,3.30,2.35,0.49,4.57,5.62,0.05,0.000,,
6329,Sharpe,Day'Ron,23.26,BKN,C,PHI,20.00,8.18,0.12,7.86,1.69,0.59,1.07,1.67,3.22,1.38,0.76,3.34,2.71,0.12,0.000,,
6521,Jovic,Nikola,23.15,MIA,F,UTA,27.00,10.87,1.51,4.89,1.97,1.02,0.36,0.65,2.26,1.82,0.52,3.77,4.23,0.02,0.000,,
5449,Ball,Lonzo,22.82,CHI,G,NYK,22.00,7.43,1.94,3.42,4.78,1.22,0.62,1.44,0.58,0.45,0.16,2.52,4.27,0.01,0.000,,
2846,Lopez,Brook,22.45,MIL,C,POR,29.00,9.17,1.46,4.24,1.60,0.69,1.99,1.06,2.01,0.77,0.25,3.47,3.59,0.01,0.000,,
6764,Jaquez Jr.,Jaime,22.45,MIA,F,UTA,23.00,10.81,0.70,4.45,2.51,1.09,0.21,1.33,3.35,2.01,0.60,4.05,4.39,0.02,0.000,,
6158,Williams,Patrick,21.94,CHI,F,NYK,25.00,10.20,1.80,4.16,2.14,0.78,0.72,1.20,1.86,1.08,0.23,3.66,4.63,0.02,0.000,,
6127,Martin,Caleb,21.68,PHI,F,@ BKN,33.00,9.05,0.97,4.75,2.50,0.98,0.66,1.68,2.37,1.40,0.55,3.34,4.33,0.01,0.000,Out,
5724,Allen,Grayson,21.19,PHO,G,@ IND,26.00,11.39,2.33,3.01,2.08,0.74,0.37,0.97,1.27,1.86,0.30,3.60,4.70,0.01,0.000,,
6308,Williams,Ziaire,21.18,BKN,F,PHI,26.00,9.91,1.04,5.43,1.63,0.86,0.26,1.55,2.56,1.67,0.41,3.60,4.64,0.03,0.000,Questionable,
6961,Dunn,Ryan,21.11,PHO,F,@ IND,28.00,9.90,1.63,4.19,1.25,0.95,0.89,0.83,2.23,0.55,0.48,3.86,4.91,0.01,0.000,,
5902,Johnson,Keldon,20.94,SAS,F,DEN,22.00,11.13,1.12,4.45,1.68,0.56,0.21,0.80,3.01,1.75,0.51,4.13,4.86,0.02,0.000,,
2711,Conley,Mike,20.71,MIN,G,@ DET,23.00,8.59,1.85,2.52,3.87,1.25,0.18,1.27,1.00,1.04,0.11,2.85,3.98,0.01,0.000,,
6148,Toppin,Obi,20.68,IND,F,PHO,18.00,10.59,1.26,4.05,1.66,0.71,0.40,0.68,2.85,1.11,0.20,4.11,3.26,0.02,0.000,,
5098,McConnell,T.J.,20.62,IND,G,PHO,17.00,9.77,0.20,2.72,3.88,0.91,0.17,1.28,4.25,0.67,0.19,4.45,3.57,0.01,0.000,,
6163,Achiuwa,Precious,20.52,NYK,F,@ CHI,21.00,7.42,0.26,6.88,1.40,0.53,0.81,0.93,2.82,1.00,0.57,3.08,2.72,0.03,0.000,,
5752,Robinson,Duncan,20.35,MIA,F,UTA,21.00,11.90,2.48,1.93,2.45,0.58,0.19,0.86,1.79,0.88,0.16,4.27,4.94,0.01,0.000,,
3709,Hardaway Jr.,Tim,19.29,DET,G,MIN,31.00,11.32,2.10,2.64,1.74,0.67,0.06,0.92,1.77,1.48,0.31,3.87,5.61,0.01,0.000,,
6525,LaRavia,Jake,19.26,MEM,F,@ GSW,23.00,7.52,0.82,4.32,2.90,0.77,0.49,1.90,1.78,1.50,0.43,2.60,3.12,0.01,0.000,Out,
6067,Clarke,Brandon,19.15,MEM,F,@ GSW,20.00,7.37,0.11,5.83,1.28,0.75,0.68,0.75,3.15,0.74,0.36,3.26,2.41,0.02,0.000,,
6283,Moody,Moses,18.59,GSW,G,MEM,23.00,10.77,1.71,2.91,1.14,0.66,0.41,1.06,2.03,1.58,0.48,3.74,4.84,0.01,0.000,,
5701,Okogie,Josh,18.16,CHA,G,,23.00,8.43,0.79,3.87,1.13,1.12,0.52,0.98,2.24,1.58,0.60,3.03,3.44,0.01,0.000,,
6094,Mathews,Garrison,18.11,ATL,G,@ LAC,25.00,10.49,2.55,1.73,1.45,0.94,0.29,0.91,0.60,1.64,0.37,3.15,4.29,0.00,0.000,,
6013,Coffey,Amir,18.04,LAC,F,ATL,25.00,10.45,1.65,2.71,1.36,0.63,0.22,0.74,2.09,1.32,0.27,3.74,4.06,0.01,0.000,,
5899,Highsmith,Haywood,17.61,MIA,F,UTA,27.00,7.55,1.35,3.24,1.43,1.10,0.68,0.75,1.45,0.60,0.28,2.80,2.94,0.01,0.000,,
6080,Alexander-Walker,Nickeil,17.55,MIN,G,@ DET,23.00,8.83,1.58,2.27,2.22,0.85,0.34,1.24,1.61,0.87,0.26,3.19,3.82,0.00,0.000,,
6760,Strawther,Julian,17.39,DEN,G,@ SAS,23.00,9.78,1.51,2.21,1.52,0.80,0.31,0.83,2.02,1.21,0.32,3.53,4.21,0.00,0.000,,
6560,Martin,Tyrese,17.18,BKN,G,PHI,22.00,7.71,1.47,4.45,1.42,0.56,0.20,0.99,1.28,0.74,0.22,2.75,3.98,0.01,0.000,,
6242,Krejci,Vit,17.09,ATL,G,@ LAC,26.00,6.52,0.98,3.14,3.06,0.84,0.35,1.63,1.37,0.84,0.23,2.35,3.24,0.00,0.000,,
6769,Sasser,Marcus,17.08,DET,G,MIN,20.00,8.62,1.34,1.84,2.89,0.79,0.15,1.46,1.93,0.74,0.10,3.27,4.11,0.00,0.000,,
5497,Morris,Monte,16.87,PHO,G,@ IND,20.00,8.07,1.19,2.25,2.78,0.55,0.21,0.61,1.78,0.94,0.19,2.97,3.63,0.00,0.000,,
3435,Barnes,Harrison,16.63,SAS,F,DEN,25.00,8.65,1.11,3.26,1.61,0.44,0.17,0.59,1.84,1.64,0.41,2.95,3.36,0.01,0.000,,
3356,Burks,Alec,16.53,MIA,G,UTA,20.00,8.10,1.38,2.34,2.37,0.62,0.23,0.89,1.17,1.62,0.29,2.55,3.59,0.00,0.000,,
5442,Jones,Derrick,16.53,LAC,F,ATL,22.00,8.17,0.75,3.18,0.98,0.95,0.55,0.95,2.48,0.96,0.33,3.23,3.20,0.01,0.000,,
6531,Watson,Peyton,16.49,DEN,G,@ SAS,22.00,7.39,0.63,3.37,1.27,0.64,0.88,0.77,2.12,1.26,0.39,2.75,2.82,0.01,0.000,,
6113,Porter Jr.,Kevin,16.28,LAC,G,ATL,16.00,7.77,0.65,2.84,2.56,0.71,0.15,1.86,2.49,0.84,0.40,3.14,4.02,0.00,0.000,,
3464,Drummond,Andre,16.24,PHI,C,@ BKN,15.00,5.47,0.00,6.52,0.40,0.92,0.42,1.35,2.22,1.03,0.77,2.22,1.58,0.01,0.000,Out,
6566,Champagnie,Julian,16.24,SAS,F,DEN,19.00,8.08,1.66,3.08,1.14,0.56,0.49,0.69,1.12,0.86,0.15,2.78,3.81,0.01,0.000,,
6170,Stewart,Isaiah,15.87,DET,C,MIN,19.00,5.51,0.29,4.56,1.40,0.35,1.05,0.78,1.95,0.74,0.22,2.24,1.78,0.00,0.000,,
6940,Clingan,Donovan,15.64,POR,C,@ MIL,14.00,5.14,0.18,5.18,0.54,0.38,1.38,0.80,1.94,0.72,0.32,2.12,2.06,0.00,0.000,Injured,
6171,Smith,Jalen,15.58,CHI,F,NYK,14.00,6.85,1.03,4.56,0.83,0.22,0.56,0.58,1.41,0.94,0.28,2.44,2.72,0.00,0.000,,
6948,Ware,Kel'el,15.56,MIA,C,UTA,15.00,6.65,0.54,4.09,0.58,0.45,1.02,0.58,2.14,0.75,0.35,2.68,2.49,0.00,0.000,,
6583,Green,AJ,15.11,MIL,G,POR,22.00,8.14,2.39,2.51,1.09,0.49,0.15,0.57,0.32,0.33,0.04,2.71,3.38,0.00,0.000,Questionable,
6986,Spencer,Cam,15.00,MEM,G,@ GSW,22.00,6.62,1.41,2.79,2.11,0.67,0.17,1.32,0.92,0.55,0.10,2.33,3.59,0.00,0.000,Injured,
5342,Dunn,Kris,14.76,LAC,G,ATL,18.00,5.47,0.82,2.63,2.14,1.19,0.26,1.03,1.39,0.23,0.10,2.21,2.68,0.00,0.000,Questionable,
5412,Prince,Taurean,14.49,MIL,F,POR,22.00,5.85,1.29,3.39,1.47,0.72,0.31,1.02,0.80,0.38,0.11,2.09,2.58,0.00,0.000,,
5719,Trent,Gary,14.38,MIL,G,POR,21.00,8.41,1.82,1.76,0.89,0.84,0.05,0.51,1.11,0.73,0.14,2.93,3.80,0.00,0.000,,
5711,Bamba,Mo,14.19,LAC,C,ATL,13.00,4.93,0.63,4.24,0.72,0.35,1.10,0.68,1.23,0.58,0.26,1.86,1.87,0.00,0.000,,
6496,Waters III,Lindy,14.00,GSW,G,MEM,18.00,6.30,1.48,2.70,1.22,0.62,0.36,0.41,0.78,0.30,0.07,2.26,3.38,0.00,0.000,,
6734,Walker,Jarace,13.92,IND,F,PHO,15.00,5.60,0.96,2.98,1.50,0.79,0.36,0.87,1.06,0.60,0.26,2.02,2.43,0.00,0.000,,
6165,Jones,Tre,13.92,SAS,G,DEN,17.00,4.61,0.47,2.30,3.55,0.51,0.08,0.62,1.25,0.70,0.16,1.72,2.16,0.00,0.000,,
6944,Buzelis,Matas,13.24,CHI,F,NYK,14.00,6.54,0.95,2.85,0.54,0.32,0.77,0.65,1.40,0.89,0.30,2.35,3.09,0.00,0.000,,
6015,Mann,Terance,12.96,LAC,G,ATL,18.00,5.99,0.68,2.61,1.52,0.53,0.15,0.54,1.68,0.59,0.17,2.36,2.48,0.00,0.000,,
6773,Jackson Jr.,Andre,12.87,MIL,G,POR,17.00,4.15,0.64,3.45,1.57,0.80,0.32,1.01,0.97,0.29,0.17,1.61,1.99,0.00,0.000,,
6937,Castle,Stephon,12.76,SAS,G,DEN,15.00,6.58,0.59,1.46,2.15,0.46,0.21,1.01,1.82,1.17,0.48,2.41,3.67,0.00,0.000,,
6369,Huff,Jay,12.70,MEM,C,@ GSW,13.00,6.00,0.94,2.54,0.80,0.29,0.78,0.57,1.12,0.94,0.24,2.06,2.45,0.00,0.000,,
6768,Sheppard,Ben,12.64,IND,G,PHO,19.00,5.72,1.31,2.33,1.23,0.69,0.14,0.30,0.75,0.29,0.06,2.06,2.80,0.00,0.000,,
7004,Beekman,Reece,12.47,BKN,G,PHI,16.00,4.26,0.48,1.58,3.37,0.59,0.18,1.20,1.21,0.40,0.14,1.69,2.35,0.00,0.000,,
2828,Gordon,Eric,12.24,PHI,G,@ BKN,19.00,6.68,1.13,1.13,1.30,0.73,0.31,0.89,1.14,1.01,0.26,2.27,3.04,0.00,0.000,,
6758,Murray,Kris,12.00,POR,F,@ MIL,16.00,5.71,0.74,2.87,0.79,0.53,0.22,0.70,1.38,0.73,0.37,2.12,2.79,0.00,0.000,,
6116,Horton-Tucker,Talen,11.92,CHI,G,NYK,12.00,6.09,0.78,1.91,1.37,0.44,0.26,0.80,1.36,1.03,0.30,2.14,2.87,0.00,0.000,,
5668,Williams,Robert,11.56,POR,C,@ MIL,11.00,4.69,0.00,3.20,0.65,0.35,0.70,0.42,2.12,0.45,0.20,2.12,0.98,0.00,0.000,Doubtful,
5488,Bryant,Thomas,11.53,IND,C,PHO,10.00,5.03,0.18,3.70,0.57,0.18,0.38,0.39,1.83,0.83,0.16,2.01,1.39,0.00,0.000,,
6743,Sensabaugh,Brice,10.79,UTA,F,@ MIA,13.00,5.71,1.06,2.08,1.06,0.32,0.12,1.04,0.94,0.65,0.07,2.00,2.58,0.00,0.000,Questionable,
5040,Payne,Cam,10.49,NYK,G,@ CHI,11.00,4.68,0.93,1.22,1.96,0.42,0.11,0.36,0.79,0.31,0.06,1.72,2.32,0.00,0.000,,
2841,Jordan,DeAndre,10.14,DEN,C,@ SAS,11.00,2.95,0.00,4.09,0.76,0.20,0.45,0.73,1.33,0.29,0.29,1.33,0.97,0.00,0.000,,
6962,Collier,Isaiah,9.84,UTA,G,@ MIA,14.00,3.25,0.31,1.60,2.66,0.53,0.12,1.72,0.94,0.44,0.34,1.25,2.11,0.00,0.000,,
