id,last_name,first_name,value,team,position,opponent,minutes,points,threes,rebounds,assists,steals,blocks,turnovers,twos,free throws,free_throws_missed,field goals,field_goals_missed,double doubles,triple doubles,injury
3542,Lillard,Damian,45.02,MIL,G,MIA,36.00,23.70,3.46,4.79,7.94,1.04,0.25,2.76,3.93,5.46,0.48,7.39,9.62,0.31,0.009,,
6500,Banchero,Paolo,44.93,ORL,F,POR,32.00,25.19,1.93,7.12,5.44,0.66,0.63,2.80,6.17,7.06,2.71,8.10,8.99,0.31,0.022,,
5913,Herro,Tyler,44.30,MIA,G,@ MIL,36.00,26.03,4.13,6.39,5.17,0.66,0.07,2.38,4.78,4.08,0.60,8.91,10.11,0.11,0.008,,
6518,Williams,Jalen,43.89,OKC,G,DAL,34.00,22.58,1.91,5.85,5.98,1.72,0.79,2.14,6.70,3.45,0.90,8.61,9.84,0.07,0.005,,
6285,Barnes,Scottie,43.74,TOR,F,@ ATL,34.00,20.10,1.33,7.92,6.24,1.50,0.94,3.46,6.56,2.99,1.05,7.89,8.76,0.31,0.034,,
6295,Johnson,Jalen,43.52,ATL,F,TOR,34.00,18.96,1.25,9.63,4.99,1.49,0.99,2.63,6.29,2.63,0.92,7.54,7.12,0.49,0.015,Injured,
5452,Fox,De'Aaron,43.02,SAC,G,@ DEN,36.00,24.26,2.00,4.62,6.51,1.29,0.46,2.91,7.22,3.82,0.98,9.22,9.84,0.11,0.003,,
6152,Haliburton,Tyrese,42.61,IND,G,SAS,35.00,18.62,3.08,3.63,9.56,1.31,0.53,1.72,3.41,2.56,0.40,6.49,7.68,0.49,0.010,,
3369,Irving,Kyrie,42.59,DAL,G,@ OKC,37.00,25.97,3.03,5.09,4.43,1.14,0.49,2.54,6.37,4.14,0.44,9.40,10.80,0.07,0.002,,
3404,Vucevic,Nikola,42.19,CHI,C,@ GSW,33.00,18.50,1.78,11.32,3.59,0.79,0.76,1.67,5.76,1.64,0.37,7.54,7.60,0.64,0.013,,
6057,Barrett,R.J.,41.55,TOR,G,@ ATL,34.00,23.08,1.72,6.61,5.84,0.79,0.33,3.69,7.06,3.80,1.59,8.78,9.25,0.11,0.008,,
5361,Zubac,Ivica,41.40,LAC,C,WAS,33.00,16.39,0.00,13.86,2.32,0.56,1.42,1.73,7.23,1.93,1.23,7.23,3.77,0.73,0.007,,
6282,Giddey,Josh,40.98,CHI,G,@ GSW,34.00,14.64,1.53,7.87,8.68,1.02,0.76,3.24,4.02,2.01,0.63,5.55,7.15,0.32,0.099,,
3932,LaVine,Zach,40.41,CHI,G,@ GSW,35.00,24.82,3.27,5.05,4.41,0.85,0.34,2.93,5.74,3.53,0.72,9.01,8.91,0.07,0.002,,
5458,Monk,Malik,39.94,SAC,G,@ DEN,35.00,20.50,2.57,3.66,7.29,0.95,0.64,2.03,4.89,3.01,0.42,7.46,9.25,0.31,0.006,,
5354,Siakam,Pascal,38.77,IND,F,SAS,34.00,20.02,1.78,8.12,3.55,0.87,0.32,1.17,5.83,3.02,0.85,7.61,8.11,0.38,0.008,,
5266,Brown,Jaylen,37.96,BOS,F,@ LAL,36.00,21.20,1.84,5.64,4.62,1.18,0.32,2.50,6.29,3.10,1.05,8.13,8.44,0.07,0.002,,
6330,Reaves,Austin,37.42,LAL,G,BOS,36.00,19.73,2.72,4.58,6.26,0.89,0.32,2.76,4.13,3.31,0.64,6.85,8.30,0.11,0.003,,
5461,Adebayo,Bam,36.92,MIA,C,@ MIL,31.00,15.50,0.69,8.52,4.53,1.30,0.69,1.75,5.37,2.69,0.99,6.06,7.38,0.33,0.010,,
5345,Murray,Jamal,36.92,DEN,G,SAC,33.00,19.46,2.04,4.06,5.85,1.21,0.55,2.09,4.99,3.36,0.51,7.03,8.05,0.07,0.002,,
6149,Okongwu,Onyeka,36.20,ATL,C,TOR,29.00,15.21,0.58,9.98,2.46,0.85,1.34,0.99,5.30,2.87,0.87,5.88,4.34,0.43,0.004,,
5977,Gafford,Daniel,36.08,DAL,F,@ OKC,31.00,15.85,0.00,9.35,1.97,0.63,2.22,1.50,6.22,3.41,1.62,6.22,2.78,0.43,0.000,,
3377,Leonard,Kawhi,35.96,LAC,F,WAS,27.00,18.62,1.37,6.08,3.70,1.40,0.62,1.41,5.45,3.61,0.49,6.82,6.58,0.11,0.002,,
6154,Avdija,Deni,34.73,POR,F,@ ORL,34.00,16.57,1.83,7.59,3.51,1.13,0.62,2.90,3.68,3.72,1.21,5.51,6.02,0.28,0.006,,
3006,DeRozan,DeMar,34.72,SAC,G,@ DEN,36.00,21.31,0.90,3.60,3.73,1.22,0.50,1.21,7.36,3.89,0.60,8.26,9.56,0.02,0.000,,
2872,Westbrook,Russell,34.47,DEN,G,SAC,29.00,14.07,1.28,4.52,7.48,1.48,0.59,3.32,3.92,2.39,1.25,5.20,5.89,0.26,0.008,,
5355,Poeltl,Jakob,34.46,TOR,C,@ ATL,31.00,13.07,0.00,10.23,2.62,1.15,1.33,2.00,5.74,1.59,0.99,5.74,3.66,0.46,0.005,,
5936,Poole,Jordan,34.38,WAS,G,@ LAC,32.00,20.42,3.15,3.03,4.75,1.41,0.32,4.07,3.40,4.17,0.63,6.55,9.25,0.03,0.001,,
5043,Porzingis,Kristaps,34.24,BOS,F,@ LAL,31.00,18.27,1.82,6.69,1.94,0.68,1.45,1.27,4.50,3.81,0.60,6.32,6.56,0.11,0.000,,
5044,Powell,Norman,34.11,LAC,G,WAS,34.00,21.68,3.24,3.74,2.72,1.26,0.23,1.91,4.09,3.78,0.72,7.33,7.96,0.02,0.000,,
6948,Ware,Kel'el,33.96,MIA,C,@ MIL,34.00,13.91,1.08,9.27,1.43,0.99,1.88,1.11,4.54,1.59,0.66,5.62,5.09,0.39,0.000,,
3957,Wiggins,Andrew,33.89,GSW,F,CHI,34.00,19.28,2.27,5.25,2.75,0.81,0.85,1.28,4.73,3.01,0.92,7.00,8.57,0.07,0.001,,
6284,Wagner,Franz,33.22,ORL,F,POR,26.00,19.24,1.64,4.21,3.81,1.13,0.34,1.60,5.31,3.70,0.57,6.95,7.21,0.03,0.001,,
6503,Daniels,Dyson,32.96,ATL,G,TOR,34.00,13.65,1.19,4.84,3.81,3.07,0.82,1.73,4.53,1.02,0.72,5.72,6.32,0.02,0.000,,
6111,Washington,PJ,32.91,DAL,F,@ OKC,36.00,14.51,1.47,8.53,2.23,1.20,0.93,2.19,3.78,2.54,0.90,5.25,7.12,0.32,0.003,,
5053,Turner,Myles,32.43,IND,C,SAS,31.00,15.90,2.03,6.82,1.62,0.77,1.86,1.69,3.75,2.31,0.76,5.78,6.37,0.10,0.000,,
2464,Paul,Chris,31.33,SAS,G,@ IND,32.00,9.92,1.78,4.15,8.53,1.33,0.25,1.83,1.58,1.42,0.11,3.36,4.63,0.19,0.006,,
6047,Hunter,De'Andre,30.59,ATL,F,TOR,30.00,19.92,2.54,4.24,1.87,0.82,0.22,1.67,3.86,4.58,0.83,6.40,7.69,0.03,0.000,,
6155,Vassell,Devin,30.51,SAS,G,@ IND,34.00,16.79,2.08,4.07,3.66,1.10,0.40,1.88,4.36,1.83,0.50,6.44,7.93,0.03,0.001,,
5473,Kuzma,Kyle,30.33,WAS,F,@ LAC,31.00,16.27,1.41,6.31,2.87,0.76,0.50,3.03,5.06,1.92,0.82,6.47,8.05,0.10,0.001,,
5475,White,Derrick,30.27,BOS,G,@ LAL,34.00,13.97,2.96,4.16,4.54,0.96,0.86,1.74,1.89,1.31,0.23,4.85,6.57,0.02,0.001,,
5682,Porter Jr.,Michael,30.13,DEN,F,SAC,29.00,16.58,2.05,6.18,2.31,0.49,0.41,1.24,4.29,1.85,0.65,6.34,5.82,0.10,0.001,,
6533,Williams,Jaylin,29.42,OKC,F,DAL,27.00,11.61,2.16,6.90,3.48,0.98,0.69,1.13,1.90,1.33,0.41,4.06,5.07,0.07,0.001,,
5675,Carter Jr.,Wendell,29.37,ORL,C,POR,30.00,11.38,1.04,8.52,2.53,0.94,0.67,1.15,3.07,2.12,0.95,4.11,4.38,0.25,0.002,,
6935,Sarr,Alexandre,28.85,WAS,F,@ LAC,28.00,12.26,1.58,6.57,2.35,0.76,1.63,1.70,2.98,1.56,0.86,4.56,6.69,0.08,0.001,,
6771,Jackson-Davis,Trayce,28.66,GSW,C,CHI,25.00,11.70,0.00,7.98,2.50,0.57,1.13,0.94,5.30,1.10,0.81,5.30,3.10,0.20,0.002,,
3914,Dinwiddie,Spencer,28.29,DAL,G,@ OKC,32.00,15.14,2.18,2.92,4.33,0.87,0.42,1.41,2.17,4.26,0.79,4.35,7.51,0.03,0.000,,
6322,Grimes,Quentin,27.97,DAL,G,@ OKC,34.00,14.09,2.18,5.95,2.52,0.87,0.33,1.83,2.55,2.45,0.72,4.73,6.39,0.06,0.001,,
5720,Simons,Anfernee,27.44,POR,G,@ ORL,31.00,16.12,2.68,2.66,4.30,0.64,0.06,2.47,3.16,1.76,0.19,5.84,7.78,0.03,0.000,Questionable,
2846,Lopez,Brook,27.38,MIL,C,MIA,33.00,12.45,2.00,5.71,1.86,0.63,1.59,1.03,2.80,0.85,0.26,4.80,4.75,0.05,0.000,,
6321,Dosunmu,Ayo,27.26,CHI,G,@ GSW,30.00,13.00,1.51,3.62,4.72,0.83,0.50,1.59,3.59,1.29,0.30,5.10,4.93,0.02,0.000,,
5042,Portis,Bobby,27.14,MIL,F,MIA,22.00,12.32,1.31,7.58,1.75,0.69,0.45,1.13,3.74,0.91,0.25,5.05,5.49,0.24,0.000,,
6521,Jovic,Nikola,26.77,MIA,F,@ MIL,31.00,12.02,1.70,5.24,3.33,1.13,0.34,1.34,2.54,1.84,0.41,4.24,5.37,0.05,0.001,,
6746,Coulibaly,Bilal,26.56,WAS,F,@ LAC,32.00,12.14,1.05,4.67,3.49,1.33,0.71,2.58,3.39,2.21,0.75,4.44,5.74,0.02,0.000,,
6512,Sochan,Jeremy,26.18,SAS,F,@ IND,26.00,11.68,0.43,6.97,2.44,0.83,0.49,1.68,4.13,2.13,0.70,4.56,3.68,0.07,0.001,,
6532,Nembhard,Andrew,25.79,IND,G,SAS,29.00,11.22,0.90,3.76,5.26,0.99,0.12,1.53,3.58,1.36,0.42,4.48,4.53,0.05,0.001,,
6747,Dick,Gradey,25.78,TOR,G,@ ATL,29.00,15.86,2.44,3.58,2.02,0.86,0.11,1.55,3.25,2.04,0.30,5.69,7.58,0.02,0.000,,
6504,Sharpe,Shaedon,25.69,POR,G,@ ORL,30.00,15.44,1.70,3.98,2.32,0.69,0.28,2.04,3.88,2.58,0.66,5.58,7.32,0.02,0.000,,
5449,Ball,Lonzo,25.54,CHI,G,@ GSW,25.00,8.26,2.11,4.11,4.88,1.41,0.86,1.59,0.67,0.59,0.20,2.78,5.09,0.01,0.000,,
6502,Murray,Keegan,25.51,SAC,F,@ DEN,35.00,11.29,1.80,6.30,1.47,0.84,0.93,0.82,2.64,0.61,0.13,4.44,5.90,0.07,0.000,,
3402,Valanciunas,Jonas,25.35,WAS,C,@ LAC,20.00,11.06,0.16,7.66,2.21,0.43,0.64,2.25,4.38,1.82,0.38,4.54,3.93,0.20,0.002,,
5752,Robinson,Duncan,24.96,MIA,F,@ MIL,28.00,14.05,3.15,3.03,3.08,0.56,0.16,1.07,1.82,0.96,0.14,4.97,6.40,0.02,0.000,,
6729,Henderson,Scoot,24.90,POR,G,@ ORL,26.00,13.27,1.56,2.71,4.62,0.87,0.19,3.25,2.67,3.25,0.88,4.23,5.59,0.02,0.000,,
5988,Dort,Luguentz,24.46,OKC,G,DAL,31.00,10.85,2.52,4.98,1.99,1.05,0.70,0.78,1.19,0.91,0.22,3.71,5.61,0.02,0.000,,
6741,Black,Anthony,24.07,ORL,G,POR,30.00,11.09,0.85,3.41,4.10,1.13,0.54,2.45,2.96,2.62,0.86,3.81,5.05,0.02,0.000,,
3004,Holiday,Jrue,23.58,BOS,G,@ LAL,30.00,10.67,1.67,4.07,3.48,0.84,0.38,1.39,2.30,1.06,0.15,3.97,4.98,0.02,0.000,,
6764,Jaquez Jr.,Jaime,23.55,MIA,F,@ MIL,24.00,10.47,0.72,5.11,2.77,1.20,0.22,1.45,3.04,2.23,0.67,3.76,4.47,0.04,0.000,,
6158,Williams,Patrick,23.32,CHI,F,@ GSW,26.00,10.87,1.97,4.61,2.10,0.85,0.78,1.46,1.93,1.10,0.22,3.90,5.46,0.02,0.000,,
3921,Grant,Jerami,23.31,POR,F,@ ORL,31.00,13.12,2.17,2.87,2.13,0.83,0.69,1.45,2.12,2.37,0.49,4.29,6.12,0.01,0.000,Questionable,
6242,Krejci,Vit,23.17,ATL,G,TOR,29.00,9.77,1.83,3.52,3.80,0.99,0.49,1.18,1.77,0.74,0.19,3.60,4.76,0.01,0.000,,
3674,Schroder,Dennis,23.01,GSW,G,CHI,25.00,11.71,1.50,2.53,4.24,0.75,0.17,1.68,2.73,1.75,0.28,4.23,5.56,0.02,0.000,,
3689,Caldwell-Pope,Kentavious,22.78,ORL,G,POR,33.00,11.20,1.95,2.36,2.41,1.67,0.60,1.02,2.00,1.35,0.15,3.95,4.74,0.01,0.000,,
6736,Wallace,Cason,22.64,OKC,G,DAL,32.00,7.95,1.12,3.99,2.82,1.87,0.77,0.75,2.09,0.41,0.09,3.21,4.33,0.01,0.000,Questionable,
6947,Carrington,Bub,22.24,WAS,G,@ LAC,31.00,8.98,1.54,4.20,4.02,0.87,0.18,1.81,1.80,0.76,0.20,3.34,5.01,0.01,0.000,,
6113,Porter Jr.,Kevin,22.14,LAC,G,WAS,21.00,10.41,0.82,3.93,3.36,1.02,0.20,2.18,3.39,1.17,0.55,4.21,4.99,0.01,0.000,,
3920,Gordon,Aaron,22.13,DEN,F,SAC,23.00,10.90,0.85,4.79,2.53,0.48,0.33,1.25,3.05,2.25,0.89,3.90,3.47,0.02,0.000,,
6526,Braun,Christian,21.86,DEN,G,SAC,27.00,11.32,0.83,4.22,1.80,0.77,0.50,0.84,3.51,1.81,0.55,4.34,3.85,0.02,0.000,,
6775,Camara,Toumani,21.82,POR,F,@ ORL,31.00,8.61,1.19,5.60,1.72,1.38,0.52,1.61,1.95,1.14,0.39,3.14,4.21,0.03,0.000,,
6505,Mathurin,Bennedict,21.82,IND,G,SAS,26.00,11.92,1.14,5.04,1.38,0.53,0.30,1.54,3.14,2.22,0.48,4.28,5.19,0.05,0.000,,
6301,Kispert,Corey,21.66,WAS,F,@ LAC,29.00,12.82,2.29,3.11,1.92,0.63,0.18,1.43,2.33,1.29,0.22,4.62,5.17,0.02,0.000,,
3677,Olynyk,Kelly,21.65,TOR,C,@ ATL,20.00,8.97,0.73,4.62,3.33,0.84,0.43,2.03,2.49,1.80,0.40,3.22,2.75,0.01,0.000,Questionable,
6957,George,Kyshawn,21.37,WAS,G,@ LAC,29.00,8.82,1.69,4.24,2.50,1.07,0.64,1.56,1.32,1.11,0.35,3.01,5.48,0.01,0.000,,
6937,Castle,Stephon,21.33,SAS,G,@ IND,25.00,11.83,0.93,2.33,3.43,0.71,0.24,1.88,3.37,2.30,0.93,4.30,5.94,0.01,0.000,,
6742,Podziemski,Brandin,21.20,GSW,G,CHI,24.00,8.23,1.19,4.60,3.27,0.86,0.21,0.87,2.01,0.64,0.25,3.20,4.23,0.01,0.000,,
5364,Hield,Buddy,21.03,GSW,G,CHI,24.00,11.94,2.54,3.38,1.19,0.78,0.38,1.05,1.85,0.62,0.11,4.39,6.02,0.01,0.000,,
5668,Williams,Robert,20.80,POR,C,@ ORL,21.00,7.65,0.00,5.68,1.13,0.73,1.66,0.92,3.41,0.83,0.35,3.41,1.19,0.02,0.000,Doubtful,
5902,Johnson,Keldon,20.53,SAS,F,@ IND,22.00,11.32,1.08,4.44,1.50,0.48,0.18,0.95,3.04,2.00,0.59,4.12,4.58,0.02,0.000,,
6184,Pritchard,Payton,20.33,BOS,G,@ LAL,24.00,10.67,2.56,2.93,2.51,0.59,0.09,0.84,1.15,0.69,0.13,3.71,4.61,0.01,0.000,,
6542,Christie,Max,20.07,LAL,G,BOS,32.00,10.13,1.41,3.18,1.90,0.80,0.62,0.89,1.83,2.24,0.44,3.24,4.48,0.01,0.000,,
5412,Prince,Taurean,20.04,MIL,F,MIA,29.00,8.82,1.88,4.54,1.86,0.85,0.34,1.16,1.29,0.60,0.17,3.17,4.17,0.01,0.000,,
5047,Rozier,Terry,19.98,MIA,G,@ MIL,24.00,9.92,1.35,3.50,2.63,0.56,0.27,1.21,2.20,1.47,0.19,3.55,4.95,0.01,0.000,,
6339,Wiggins,Aaron,19.98,OKC,G,DAL,21.00,10.36,1.69,3.46,1.62,0.91,0.31,0.88,2.28,0.73,0.16,3.97,4.26,0.01,0.000,,
3435,Barnes,Harrison,19.54,SAS,F,@ IND,28.00,11.25,1.41,3.63,1.50,0.40,0.16,0.68,2.31,2.40,0.58,3.72,3.95,0.01,0.000,,
6032,Hachimura,Rui,19.46,LAL,F,BOS,29.00,9.04,1.10,4.87,1.22,0.69,0.45,0.70,2.37,1.00,0.31,3.47,4.07,0.01,0.000,,
5028,Looney,Kevon,18.73,GSW,F,CHI,17.00,5.80,0.00,6.87,1.90,0.48,0.40,0.55,2.49,0.82,0.59,2.49,1.71,0.01,0.000,,
6760,Strawther,Julian,18.71,DEN,G,SAC,23.00,11.03,1.74,2.22,1.67,0.72,0.28,0.95,2.11,1.59,0.37,3.85,4.54,0.01,0.000,,
6558,Ellis,Keon,18.28,SAC,G,@ DEN,24.00,7.90,1.64,2.49,1.55,1.43,0.82,0.76,1.00,0.98,0.23,2.64,3.21,0.00,0.000,,
6013,Coffey,Amir,18.03,LAC,F,WAS,26.00,10.37,1.45,2.86,1.33,0.65,0.18,0.60,2.20,1.62,0.25,3.65,4.28,0.01,0.000,,
5442,Jones,Derrick,17.96,LAC,F,WAS,24.00,9.06,0.81,3.56,0.96,0.95,0.55,0.81,2.78,1.07,0.36,3.59,3.46,0.01,0.000,,
6300,Mitchell,Davion,17.71,TOR,G,@ ATL,27.00,5.80,0.94,2.30,5.13,0.73,0.17,1.87,1.23,0.52,0.23,2.17,2.95,0.00,0.000,,
5648,Boucher,Chris,17.68,TOR,F,@ ATL,16.00,9.35,1.20,3.76,0.66,0.55,0.62,0.63,2.00,1.75,0.50,3.20,3.56,0.01,0.000,,
6964,da Silva,Tristan,17.43,ORL,F,POR,24.00,8.87,1.25,3.83,1.54,0.40,0.22,0.83,2.21,0.70,0.15,3.46,4.26,0.01,0.000,,
3904,Bogdanovic,Bogdan,17.40,ATL,G,TOR,20.00,9.30,1.90,2.17,1.93,0.82,0.24,1.16,1.22,1.16,0.10,3.12,4.15,0.00,0.000,,
5389,Finney-Smith,Dorian,17.32,LAL,F,BOS,25.00,7.88,1.68,3.81,1.31,0.69,0.41,0.68,1.16,0.52,0.21,2.84,3.88,0.01,0.000,,
5685,Brown,Bruce,17.19,TOR,G,@ ATL,21.00,9.00,0.64,3.25,1.69,0.71,0.20,1.13,2.92,1.24,0.30,3.56,3.82,0.01,0.000,,
6311,Edwards,Kessler,17.15,DAL,F,@ OKC,23.00,8.00,1.64,3.77,1.18,0.85,0.25,0.72,1.21,0.66,0.26,2.85,4.22,0.01,0.000,,
6148,Toppin,Obi,17.04,IND,F,SAS,16.00,8.55,1.00,3.53,1.41,0.57,0.30,0.58,2.36,0.83,0.15,3.36,2.92,0.01,0.000,,
6211,Queen,Trevelin,16.95,ORL,G,POR,22.00,6.11,0.91,3.13,2.14,1.27,0.67,1.24,1.37,0.64,0.12,2.28,3.33,0.00,0.000,,
5719,Trent,Gary,16.89,MIL,G,MIA,25.00,9.23,1.93,2.64,1.00,1.02,0.06,0.55,1.40,0.64,0.11,3.33,4.87,0.00,0.000,,
5098,McConnell,T.J.,16.56,IND,G,SAS,14.00,7.75,0.16,2.06,3.22,0.78,0.13,1.00,3.36,0.55,0.15,3.52,2.96,0.01,0.000,,
5274,Caruso,Alex,16.55,OKC,G,DAL,18.00,5.75,1.00,2.57,2.39,1.34,0.57,0.64,1.22,0.31,0.09,2.22,3.29,0.00,0.000,,
6171,Smith,Jalen,16.54,CHI,F,@ GSW,14.00,6.93,1.00,5.13,0.82,0.25,0.64,0.64,1.43,1.07,0.32,2.43,2.95,0.01,0.000,,
6015,Mann,Terance,16.40,LAC,G,WAS,23.00,7.17,0.79,3.50,1.94,0.72,0.21,0.64,1.97,0.86,0.24,2.76,3.10,0.01,0.000,,
6561,Walker,Jabari,15.90,POR,F,@ ORL,20.00,6.70,0.51,5.59,0.71,0.43,0.19,0.72,2.00,1.17,0.41,2.51,2.97,0.01,0.000,,
5453,Isaac,Jonathan,15.42,ORL,F,POR,15.00,5.49,0.66,4.25,0.56,0.72,1.11,0.43,1.25,1.01,0.43,1.91,2.57,0.00,0.000,,
6531,Watson,Peyton,15.23,DEN,G,SAC,19.00,7.03,0.62,3.00,1.19,0.57,0.79,0.75,1.91,1.35,0.42,2.53,2.65,0.01,0.000,,
6980,Shead,Jamal,14.97,TOR,G,@ ATL,18.00,5.89,0.85,1.33,3.99,0.79,0.12,1.62,1.45,0.44,0.20,2.30,2.91,0.00,0.000,Questionable,
2730,Horford,Al,14.62,BOS,C,@ LAL,20.00,5.50,1.15,3.53,1.51,0.43,0.62,0.47,0.92,0.21,0.03,2.07,2.54,0.00,0.000,,
5029,Lyles,Trey,14.36,SAC,F,@ DEN,18.00,6.22,1.26,3.84,0.91,0.46,0.35,0.56,0.83,0.78,0.22,2.09,2.98,0.00,0.000,,
5336,Payton II,Gary,14.13,GSW,G,CHI,16.00,6.03,0.40,3.17,1.19,0.86,0.35,0.55,2.23,0.37,0.22,2.63,1.96,0.00,0.000,,
2841,Jordan,DeAndre,13.86,DEN,C,SAC,14.00,3.72,0.00,5.53,1.16,0.31,0.67,0.94,1.66,0.40,0.43,1.66,1.04,0.00,0.000,,
6944,Buzelis,Matas,13.85,CHI,F,@ GSW,14.00,6.96,1.01,3.02,0.51,0.30,0.79,0.67,1.47,0.99,0.26,2.48,3.38,0.00,0.000,,
6773,Jackson Jr.,Andre,13.85,MIL,G,MIA,20.00,4.28,0.63,4.02,1.94,0.63,0.28,1.01,1.08,0.23,0.14,1.71,2.31,0.00,0.000,,
6571,Santos,Gui,13.60,GSW,F,CHI,15.00,6.18,0.86,3.32,1.31,0.35,0.25,0.66,1.39,0.82,0.26,2.25,2.66,0.00,0.000,,
6566,Champagnie,Julian,13.34,SAS,F,@ IND,17.00,6.80,1.50,2.59,0.88,0.40,0.38,0.66,0.84,0.62,0.10,2.34,3.47,0.00,0.000,,
6537,Rollins,Ryan,13.17,MIL,G,MIA,15.00,5.25,0.71,2.55,1.74,0.76,0.36,0.94,1.31,0.50,0.12,2.02,2.60,0.00,0.000,,
6759,Prosper,Olivier-Maxence,13.07,DAL,F,@ OKC,17.00,5.43,0.50,4.00,0.92,0.44,0.19,0.51,1.35,1.23,0.62,1.85,3.06,0.00,0.000,,
6979,Larsson,Pelle,12.73,MIA,G,@ MIL,20.00,5.61,0.65,2.65,1.62,0.59,0.15,0.85,1.32,1.02,0.39,1.97,2.40,0.00,0.000,,
6545,Barlow,Dominick,12.61,ATL,F,TOR,13.00,4.96,0.08,3.37,1.18,0.35,0.58,0.47,1.88,0.96,0.42,1.96,1.82,0.00,0.000,,
5856,Williams,Kenrich,12.04,OKC,F,DAL,13.00,5.22,0.86,2.91,1.08,0.55,0.13,0.45,1.19,0.26,0.11,2.05,2.32,0.00,0.000,,
5488,Bryant,Thomas,11.86,IND,C,SAS,11.00,5.08,0.20,3.79,0.57,0.22,0.41,0.35,1.84,0.80,0.15,2.04,1.63,0.00,0.000,,
6345,Hauser,Sam,11.72,BOS,F,@ LAL,16.00,5.63,1.52,2.31,0.84,0.44,0.20,0.20,0.50,0.07,0.01,2.02,2.33,0.00,0.000,,
6161,Nesmith,Aaron,11.70,IND,F,SAS,15.00,5.98,0.82,2.32,0.80,0.40,0.31,0.43,1.29,0.94,0.20,2.11,2.25,0.00,0.000,,
5510,Kornet,Luke,11.63,BOS,C,@ LAL,13.00,3.71,0.00,3.76,0.98,0.26,0.68,0.26,1.54,0.63,0.15,1.54,0.66,0.00,0.000,,
6283,Moody,Moses,11.47,GSW,G,CHI,14.00,6.62,1.09,1.74,0.76,0.36,0.25,0.46,1.29,0.77,0.24,2.38,2.98,0.00,0.000,,
6768,Sheppard,Ben,11.33,IND,G,SAS,17.00,5.42,1.21,2.06,1.00,0.57,0.11,0.26,0.73,0.33,0.06,1.94,2.52,0.00,0.000,,
6750,Howard,Jett,11.03,ORL,F,POR,14.00,6.63,1.34,1.48,0.80,0.24,0.23,0.53,1.02,0.57,0.11,2.36,3.26,0.00,0.000,,
5898,Vincent,Gabe,10.97,LAL,G,BOS,21.00,4.90,0.96,1.45,1.60,0.74,0.14,0.77,0.86,0.30,0.10,1.82,2.94,0.00,0.000,,
6734,Walker,Jarace,10.94,IND,F,SAS,12.00,4.25,0.70,2.55,1.07,0.62,0.32,0.66,0.85,0.45,0.22,1.55,1.92,0.00,0.000,,
6079,Hayes,Jaxson,10.56,LAL,C,BOS,14.00,4.25,0.04,3.34,0.47,0.40,0.44,0.54,1.69,0.75,0.32,1.73,0.88,0.00,0.000,,
6094,Mathews,Garrison,10.30,ATL,G,TOR,12.00,5.87,1.41,1.13,0.95,0.41,0.14,0.43,0.31,1.02,0.22,1.72,2.21,0.00,0.000,,
5649,Kleber,Maxi,10.13,DAL,F,@ OKC,20.00,3.29,0.41,3.29,0.64,0.29,0.66,0.67,0.79,0.48,0.24,1.20,1.50,0.00,0.000,,
