id,last_name,first_name,value,team,position,opponent,minutes,points,threes,rebounds,assists,steals,blocks,turnovers,twos,free throws,free_throws_missed,field goals,field_goals_missed,double doubles,triple doubles,injury
3932,LaVine,Zach,40.79,CHI,G,@ POR,35.00,24.61,3.24,5.13,4.68,0.93,0.30,2.89,5.77,3.35,0.70,9.01,8.24,0.07,0.002,,
3404,Vucevic,Nikola,39.93,CHI,C,@ POR,33.00,18.06,1.75,10.28,3.29,0.77,0.79,1.61,5.57,1.67,0.38,7.32,7.09,0.57,0.011,,
5461,Adebayo,Bam,39.53,MIA,C,SAS,32.00,15.82,0.65,9.31,5.07,1.44,0.73,1.86,5.53,2.81,1.04,6.18,7.34,0.43,0.030,,
5361,Zubac,Ivica,38.21,LAC,C,LAL,33.00,15.03,0.00,12.71,2.38,0.54,1.23,1.65,6.74,1.55,1.00,6.74,3.46,0.66,0.007,,
3006,DeRozan,DeMar,37.91,SAC,G,WAS,36.00,21.83,0.89,4.37,4.65,1.49,0.44,1.43,7.37,4.42,0.71,8.26,9.15,0.03,0.001,,
6282,Giddey,Josh,37.90,CHI,G,@ POR,31.00,12.94,1.33,7.35,8.50,1.12,0.55,3.37,3.60,1.75,0.57,4.93,5.68,0.29,0.090,,
6729,Henderson,Scoot,37.71,POR,G,CHI,35.00,17.24,1.80,4.25,7.94,1.45,0.32,3.34,4.10,3.64,0.95,5.90,7.50,0.30,0.009,,
6330,Reaves,Austin,36.85,LAL,G,@ LAC,36.00,19.44,2.62,4.04,6.59,1.04,0.26,3.21,3.99,3.60,0.75,6.61,8.02,0.11,0.003,,
6162,Anthony,Cole,36.27,ORL,G,DEN,30.00,18.61,2.00,4.88,5.64,1.03,0.61,2.58,5.00,2.61,0.62,7.00,9.14,0.07,0.002,Questionable,
2872,Westbrook,Russell,35.83,DEN,G,@ ORL,32.00,14.82,1.38,4.84,7.34,1.71,0.63,3.67,3.93,2.82,1.45,5.31,6.85,0.26,0.008,,
5345,Murray,Jamal,35.60,DEN,G,@ ORL,34.00,18.66,1.97,4.05,5.38,1.33,0.60,2.30,4.62,3.51,0.59,6.59,8.35,0.07,0.002,,
6154,Avdija,Deni,35.55,POR,F,CHI,31.00,17.08,1.77,7.45,4.03,0.82,0.62,2.25,4.18,3.41,1.03,5.95,6.39,0.30,0.009,,
5716,Ayton,Deandre,35.46,POR,C,CHI,31.00,15.30,0.21,11.12,1.58,0.80,1.08,1.64,6.90,0.87,0.34,7.11,5.19,0.57,0.000,Questionable,
5976,White,Coby,35.30,CHI,G,@ POR,34.00,19.54,3.16,3.79,5.40,1.06,0.20,2.57,3.53,3.00,0.44,6.69,8.28,0.07,0.001,Injured,
5936,Poole,Jordan,34.10,WAS,G,@ SAC,32.00,20.82,3.31,2.96,4.49,1.20,0.32,3.80,3.42,4.05,0.61,6.73,8.84,0.03,0.000,,
3357,Butler,Jimmy,33.18,MIA,F,SAS,32.00,15.80,0.44,5.83,5.04,1.17,0.26,1.31,4.69,5.10,0.98,5.13,4.87,0.06,0.004,Suspended,
3377,Leonard,Kawhi,32.75,LAC,F,LAL,27.00,17.60,1.41,5.22,3.53,1.12,0.48,1.35,5.25,2.87,0.39,6.66,5.80,0.07,0.001,,
5039,Oubre,Kelly,32.59,PHI,F,@ MIL,38.00,16.02,1.48,7.47,1.73,1.47,0.64,1.50,4.53,2.52,0.85,6.01,7.06,0.28,0.000,,
5044,Powell,Norman,32.39,LAC,G,LAL,34.00,21.36,3.25,3.37,2.51,0.95,0.18,1.73,4.27,3.07,0.62,7.52,7.74,0.02,0.000,,
2464,Paul,Chris,32.15,SAS,G,@ MIA,32.00,9.55,1.71,4.66,8.93,1.38,0.18,1.78,1.57,1.28,0.11,3.28,4.78,0.19,0.006,,
6935,Sarr,Alexandre,31.66,WAS,F,@ SAC,30.00,13.54,1.83,7.09,2.59,0.81,1.63,1.61,3.23,1.59,0.91,5.06,6.62,0.25,0.002,,
6125,Johnson,Cam,31.64,BKN,F,@ OKC,31.00,18.91,3.06,4.44,2.61,0.89,0.35,1.58,2.96,3.81,0.58,6.02,7.33,0.03,0.000,Injured,
6502,Murray,Keegan,31.32,SAC,F,WAS,37.00,13.31,2.05,8.47,1.70,0.84,1.08,0.89,2.99,1.18,0.21,5.04,6.73,0.30,0.000,,
6155,Vassell,Devin,31.24,SAS,G,@ MIA,34.00,16.91,2.15,4.11,3.76,1.19,0.46,1.73,4.39,1.68,0.46,6.54,8.24,0.03,0.001,,
5048,Russell,D'Angelo,30.69,BKN,G,@ OKC,28.00,15.16,2.34,3.70,5.61,0.86,0.32,2.28,3.00,2.14,0.35,5.34,7.23,0.06,0.001,Questionable,
6776,Council IV,Ricky,30.49,PHI,G,@ MIL,36.00,16.97,1.31,6.08,2.07,0.96,0.33,1.15,4.08,4.88,1.31,5.39,7.29,0.10,0.001,,
5675,Carter Jr.,Wendell,30.41,ORL,C,DEN,30.00,12.13,1.08,8.47,2.68,1.00,0.63,1.14,3.47,1.95,0.89,4.55,4.67,0.29,0.003,,
5042,Portis,Bobby,29.84,MIL,F,PHI,24.00,12.90,1.24,8.52,2.18,0.78,0.53,1.33,4.03,1.12,0.29,5.27,5.25,0.29,0.003,,
5473,Kuzma,Kyle,29.36,WAS,F,@ SAC,29.00,16.64,1.47,5.70,2.65,0.59,0.46,2.63,5.04,2.15,0.93,6.51,7.77,0.06,0.001,,
5682,Porter Jr.,Michael,28.73,DEN,F,@ ORL,31.00,15.17,1.86,6.19,2.21,0.64,0.43,1.41,3.94,1.71,0.59,5.80,5.23,0.10,0.001,,
6937,Castle,Stephon,28.56,SAS,G,@ MIA,32.00,15.20,1.21,3.15,4.84,0.94,0.35,2.13,4.42,2.73,1.12,5.63,8.01,0.03,0.001,,
6504,Sharpe,Shaedon,28.35,POR,G,CHI,28.00,16.92,1.85,4.10,2.68,0.73,0.32,1.57,4.51,2.35,0.60,6.36,7.63,0.03,0.000,,
6337,Banton,Dalano,27.53,POR,F,CHI,23.00,13.34,1.51,4.00,4.11,1.02,0.57,1.89,3.37,2.07,0.76,4.88,6.71,0.02,0.001,,
2846,Lopez,Brook,27.47,MIL,C,PHI,33.00,12.21,1.93,5.29,1.96,0.65,2.03,1.39,2.69,1.04,0.32,4.62,4.89,0.05,0.000,,
3551,Middleton,Khris,27.45,MIL,F,PHI,24.00,12.08,1.41,4.79,5.08,0.77,0.26,2.18,3.08,1.69,0.29,4.49,4.75,0.05,0.002,Questionable,
5973,Claxton,Nicolas,27.08,BKN,C,@ OKC,27.00,9.41,0.04,8.84,1.90,0.71,1.39,1.45,4.05,1.19,1.10,4.09,3.13,0.19,0.000,,
6521,Jovic,Nikola,26.85,MIA,F,SAS,28.00,12.19,1.70,5.49,3.27,0.96,0.30,1.13,2.61,1.87,0.41,4.31,5.45,0.05,0.001,,
6746,Coulibaly,Bilal,26.74,WAS,F,@ SAC,32.00,12.23,1.20,4.81,3.56,1.14,0.70,2.31,3.17,2.29,0.78,4.37,6.00,0.02,0.000,,
6321,Dosunmu,Ayo,26.55,CHI,G,@ POR,28.00,12.41,1.46,3.49,4.76,0.91,0.39,1.46,3.46,1.11,0.25,4.92,4.25,0.02,0.000,,
6191,Joe,Isaiah,25.42,OKC,G,BKN,28.00,14.15,3.57,3.28,2.01,1.03,0.34,0.80,1.37,0.70,0.15,4.94,6.32,0.02,0.000,Questionable,
6775,Camara,Toumani,25.07,POR,F,CHI,32.00,10.40,1.37,6.05,2.09,1.32,0.62,1.38,2.58,1.13,0.39,3.95,4.95,0.06,0.001,,
3921,Grant,Jerami,24.70,POR,F,CHI,29.00,13.55,2.16,3.30,2.46,0.70,0.70,1.14,2.40,2.27,0.47,4.56,6.72,0.02,0.000,Questionable,
6740,Clowney,Noah,24.59,BKN,F,@ OKC,29.00,12.37,2.32,5.76,1.35,0.58,0.66,1.45,1.70,2.01,0.45,4.02,6.09,0.05,0.000,,
6339,Wiggins,Aaron,24.54,OKC,G,BKN,26.00,13.00,2.02,4.09,1.84,1.11,0.50,1.20,3.02,0.90,0.19,5.04,4.91,0.02,0.000,,
5988,Dort,Luguentz,24.47,OKC,G,BKN,30.00,11.57,2.71,4.39,1.86,1.13,0.71,0.89,1.23,0.98,0.24,3.94,5.34,0.02,0.000,,
6764,Jaquez Jr.,Jaime,23.96,MIA,F,SAS,24.00,9.79,0.70,5.47,3.12,1.22,0.25,1.39,2.88,1.93,0.58,3.58,4.29,0.03,0.001,,
6533,Williams,Jaylin,23.84,OKC,F,BKN,22.00,9.16,1.66,5.65,2.92,0.74,0.68,0.97,1.56,1.06,0.34,3.22,3.67,0.03,0.000,,
3402,Valanciunas,Jonas,23.22,WAS,C,@ SAC,18.00,9.94,0.16,7.02,2.07,0.39,0.60,1.78,3.96,1.54,0.33,4.12,3.16,0.15,0.002,,
5609,Edwards,Justin,23.08,PHI,G,@ MIL,32.00,11.77,1.62,5.04,1.48,0.93,0.30,1.09,2.90,1.11,0.33,4.52,6.05,0.05,0.000,,
6947,Carrington,Bub,22.51,WAS,G,@ SAC,31.00,9.46,1.74,4.23,3.89,0.74,0.18,1.62,1.76,0.72,0.20,3.50,4.87,0.01,0.000,,
6736,Wallace,Cason,22.22,OKC,G,BKN,30.00,8.26,1.21,3.46,2.72,1.94,0.71,0.72,2.08,0.47,0.10,3.29,4.11,0.01,0.000,Questionable,
6301,Kispert,Corey,22.21,WAS,F,@ SAC,29.00,13.22,2.44,3.24,1.98,0.52,0.17,1.31,2.22,1.46,0.25,4.66,5.53,0.02,0.000,,
5902,Johnson,Keldon,22.18,SAS,F,@ MIA,24.00,12.05,1.28,4.92,1.49,0.57,0.22,1.01,3.17,1.87,0.55,4.45,5.20,0.02,0.000,,
6741,Black,Anthony,22.08,ORL,G,DEN,27.00,10.69,0.86,2.79,3.74,0.84,0.60,2.07,2.92,2.27,0.74,3.78,5.18,0.01,0.000,,
6957,George,Kyshawn,21.67,WAS,G,@ SAC,29.00,9.51,1.79,4.26,2.34,0.90,0.63,1.31,1.41,1.32,0.42,3.20,5.80,0.01,0.000,,
5752,Robinson,Duncan,21.31,MIA,F,SAS,24.00,11.40,2.53,2.54,2.94,0.59,0.16,0.89,1.55,0.71,0.11,4.08,5.17,0.01,0.000,,
5453,Isaac,Jonathan,21.31,ORL,F,DEN,20.00,7.83,0.90,5.56,0.79,1.03,1.54,0.56,1.95,1.23,0.54,2.85,3.73,0.02,0.000,,
5047,Rozier,Terry,21.29,MIA,G,SAS,24.00,10.54,1.42,3.48,2.93,0.64,0.30,1.21,2.42,1.44,0.18,3.84,5.16,0.01,0.000,,
3920,Gordon,Aaron,21.10,DEN,F,@ ORL,24.00,10.09,0.80,4.48,2.47,0.58,0.38,1.28,2.85,1.99,0.79,3.65,3.09,0.02,0.000,,
3689,Caldwell-Pope,Kentavious,20.90,ORL,G,DEN,30.00,10.32,1.81,2.04,2.23,1.42,0.67,0.82,1.86,1.17,0.12,3.67,4.67,0.01,0.000,,
3435,Barnes,Harrison,20.70,SAS,F,@ MIA,30.00,11.77,1.66,3.97,1.46,0.46,0.18,0.71,2.31,2.17,0.52,3.97,4.35,0.01,0.000,,
6308,Williams,Ziaire,20.58,BKN,F,@ OKC,24.00,10.41,1.14,4.90,1.37,0.86,0.22,1.53,2.55,1.89,0.45,3.69,5.27,0.02,0.000,Questionable,
5856,Williams,Kenrich,20.38,OKC,F,BKN,22.00,8.61,1.33,4.90,1.97,0.93,0.27,0.78,2.11,0.40,0.18,3.44,3.44,0.01,0.000,,
6526,Braun,Christian,20.28,DEN,G,@ ORL,28.00,9.80,0.70,4.28,1.61,0.92,0.51,1.03,3.03,1.64,0.49,3.73,3.41,0.01,0.000,,
6542,Christie,Max,20.15,LAL,G,@ LAC,32.00,10.38,1.40,2.95,1.93,1.05,0.45,1.05,1.96,2.26,0.44,3.36,4.24,0.01,0.000,,
6964,da Silva,Tristan,19.62,ORL,F,DEN,28.00,10.05,1.40,4.30,1.79,0.44,0.19,0.96,2.54,0.77,0.17,3.94,5.51,0.02,0.000,,
6291,Johnson,Keon,19.11,BKN,G,@ OKC,24.00,9.71,1.74,3.73,1.38,0.95,0.36,1.68,1.80,0.89,0.30,3.54,6.48,0.01,0.000,,
5274,Caruso,Alex,19.00,OKC,G,BKN,20.00,6.94,1.20,2.63,2.56,1.63,0.73,0.77,1.48,0.38,0.10,2.68,3.63,0.00,0.000,,
6032,Hachimura,Rui,18.22,LAL,F,@ LAC,28.00,8.64,1.00,4.29,1.09,0.82,0.42,0.83,2.37,0.90,0.27,3.37,3.51,0.01,0.000,,
6976,Bona,Adem,17.96,PHI,F,@ MIL,26.00,6.35,0.00,5.59,0.97,0.62,1.37,1.65,2.49,1.37,0.60,2.49,2.01,0.01,0.000,,
5389,Finney-Smith,Dorian,17.67,LAL,F,@ LAC,26.00,7.73,1.60,3.92,1.38,0.87,0.43,0.87,1.17,0.59,0.22,2.77,4.07,0.01,0.000,,
6566,Champagnie,Julian,17.56,SAS,F,@ MIA,22.00,8.99,2.08,3.39,1.03,0.56,0.51,0.81,1.03,0.69,0.12,3.11,4.40,0.01,0.000,,
6158,Williams,Patrick,17.47,CHI,F,@ POR,21.00,8.01,1.46,3.44,1.67,0.73,0.50,1.10,1.38,0.87,0.17,2.84,3.92,0.01,0.000,,
5719,Trent,Gary,17.25,MIL,G,PHI,26.00,9.29,1.92,2.75,1.09,1.07,0.06,0.67,1.43,0.67,0.12,3.35,4.52,0.00,0.000,,
6329,Sharpe,Day'Ron,17.06,BKN,C,@ OKC,15.00,6.27,0.08,6.20,1.05,0.41,0.60,1.22,2.47,1.09,0.64,2.55,2.37,0.01,0.000,,
6558,Ellis,Keon,16.79,SAC,G,WAS,20.00,6.94,1.43,2.53,1.36,1.42,0.73,0.74,0.83,0.99,0.23,2.26,2.55,0.00,0.000,,
2828,Gordon,Eric,16.69,PHI,G,@ MIL,25.00,9.87,1.68,1.70,1.43,0.76,0.39,1.18,1.67,1.49,0.37,3.35,4.52,0.00,0.000,,
5029,Lyles,Trey,16.50,SAC,F,WAS,18.00,7.16,1.39,4.69,0.93,0.39,0.44,0.58,0.96,1.07,0.32,2.35,3.33,0.01,0.000,,
6948,Ware,Kel'el,16.47,MIA,C,SAS,16.00,7.35,0.55,4.13,0.72,0.53,0.91,0.58,2.43,0.84,0.42,2.98,2.97,0.01,0.000,,
6211,Queen,Trevelin,16.46,ORL,G,DEN,22.00,5.92,0.91,3.02,2.23,1.11,0.66,1.16,1.26,0.67,0.13,2.17,3.53,0.00,0.000,,
6760,Strawther,Julian,16.33,DEN,G,@ ORL,23.00,9.27,1.43,2.15,1.46,0.72,0.27,1.04,1.79,1.40,0.33,3.22,3.92,0.00,0.000,,
5412,Prince,Taurean,16.11,MIL,F,PHI,24.00,6.65,1.35,3.93,1.68,0.68,0.27,1.10,1.05,0.50,0.14,2.40,3.10,0.00,0.000,,
5899,Highsmith,Haywood,16.09,MIA,F,SAS,24.00,6.44,1.18,3.68,1.35,0.88,0.49,0.62,1.27,0.36,0.17,2.45,2.81,0.00,0.000,,
5442,Jones,Derrick,15.93,LAC,F,LAL,24.00,8.41,0.82,2.89,0.89,0.83,0.43,0.73,2.54,0.87,0.30,3.36,3.08,0.00,0.000,,
6171,Smith,Jalen,15.85,CHI,F,@ POR,14.00,6.77,1.00,4.66,0.78,0.26,0.67,0.56,1.34,1.09,0.33,2.34,2.71,0.00,0.000,,
6901,Evbuomwan,Tosan,15.49,BKN,F,@ OKC,26.00,7.11,0.79,4.21,0.99,0.53,0.34,1.03,1.74,1.26,0.64,2.53,2.99,0.01,0.000,,
5342,Dunn,Kris,15.47,LAC,G,LAL,21.00,5.87,0.84,2.86,2.22,1.12,0.26,0.97,1.56,0.23,0.11,2.40,2.94,0.00,0.000,Questionable,
5711,Bamba,Mo,14.64,LAC,C,LAL,14.00,5.23,0.62,4.54,0.78,0.30,0.97,0.58,1.42,0.53,0.24,2.04,2.06,0.00,0.000,,
6780,Wilson,Jalen,14.54,BKN,F,@ OKC,22.00,7.75,1.17,3.03,1.30,0.38,0.08,0.92,1.41,1.42,0.25,2.58,4.28,0.01,0.000,,
6013,Coffey,Amir,14.41,LAC,F,LAL,22.00,8.51,1.32,2.17,1.09,0.44,0.12,0.47,1.73,1.09,0.19,3.05,3.15,0.00,0.000,,
6531,Watson,Peyton,14.38,DEN,G,@ ORL,20.00,6.32,0.53,3.06,1.12,0.57,0.79,0.87,1.71,1.31,0.41,2.24,2.49,0.00,0.000,,
6758,Murray,Kris,13.81,POR,F,CHI,19.00,6.55,0.53,2.89,1.33,0.59,0.28,0.71,2.18,0.60,0.31,2.71,3.01,0.00,0.000,,
6309,Bassey,Charles,13.69,SAS,C,@ MIA,12.00,4.20,0.02,4.72,0.87,0.36,0.96,0.73,1.82,0.50,0.28,1.84,0.94,0.00,0.000,,
6860,Nance,Pete,13.11,PHI,F,@ MIL,20.00,5.38,0.72,3.43,1.24,0.44,0.38,0.83,1.34,0.54,0.22,2.06,3.22,0.00,0.000,G-League,
6944,Buzelis,Matas,12.64,CHI,F,@ POR,14.00,6.30,0.92,2.81,0.50,0.33,0.64,0.64,1.30,0.94,0.28,2.22,3.04,0.00,0.000,,
6509,Dieng,Ousmane,12.55,OKC,F,BKN,14.00,5.88,0.90,2.78,1.15,0.44,0.20,0.52,1.26,0.66,0.25,2.16,2.71,0.00,0.000,Questionable,
6165,Jones,Tre,12.29,SAS,G,@ MIA,15.00,3.19,0.28,2.09,3.74,0.48,0.06,0.69,0.96,0.43,0.10,1.24,1.30,0.00,0.000,,
6015,Mann,Terance,12.12,LAC,G,LAL,18.00,5.57,0.64,2.50,1.45,0.45,0.13,0.46,1.56,0.53,0.15,2.20,2.23,0.00,0.000,,
6561,Walker,Jabari,11.29,POR,F,CHI,12.00,4.77,0.34,4.02,0.52,0.24,0.12,0.36,1.50,0.75,0.25,1.84,2.09,0.00,0.000,,
6537,Rollins,Ryan,11.21,MIL,G,PHI,13.00,4.47,0.61,2.21,1.47,0.72,0.27,1.02,1.10,0.44,0.11,1.71,2.04,0.00,0.000,,
6560,Martin,Tyrese,11.14,BKN,G,@ OKC,14.00,5.27,1.05,2.62,1.09,0.32,0.11,0.85,0.80,0.52,0.25,1.85,3.21,0.00,0.000,,
6388,Dowtin Jr,Jeff,11.13,PHI,G,@ MIL,15.00,4.86,0.47,1.70,1.80,0.55,0.14,0.35,1.37,0.71,0.29,1.84,2.26,0.00,0.000,,
5898,Vincent,Gabe,11.08,LAL,G,@ LAC,21.00,4.92,0.96,1.37,1.63,0.87,0.11,0.88,0.85,0.34,0.11,1.81,2.92,0.00,0.000,,
6773,Jackson Jr.,Andre,10.79,MIL,G,PHI,16.00,3.32,0.49,3.15,1.58,0.49,0.22,1.00,0.82,0.21,0.12,1.31,1.65,0.00,0.000,,
7077,Carlson,Branden,10.78,OKC,C,BKN,13.00,4.74,0.52,2.80,0.56,0.25,0.62,0.61,1.31,0.56,0.19,1.83,2.16,0.00,0.000,,
6079,Hayes,Jaxson,10.75,LAL,C,@ LAC,14.00,4.47,0.04,3.12,0.51,0.49,0.48,0.70,1.70,0.95,0.41,1.74,0.99,0.00,0.000,,
5662,Huerter,Kevin,10.30,SAC,G,WAS,12.00,4.75,0.95,1.78,1.12,0.47,0.24,0.51,0.83,0.24,0.08,1.78,2.27,0.00,0.000,,
6116,Horton-Tucker,Talen,10.11,CHI,G,@ POR,10.00,5.26,0.68,1.58,1.11,0.42,0.20,0.74,1.20,0.82,0.24,1.88,2.35,0.00,0.000,,
6544,Houstan,Caleb,9.98,ORL,F,DEN,18.00,5.33,1.46,1.66,0.70,0.32,0.16,0.33,0.27,0.41,0.07,1.73,3.19,0.00,0.000,,
2841,Jordan,DeAndre,9.67,DEN,C,@ ORL,11.00,2.73,0.00,3.92,0.74,0.21,0.46,0.82,1.22,0.29,0.32,1.22,0.78,0.00,0.000,,
6950,Knecht,Dalton,9.23,LAL,F,@ LAC,13.00,5.32,0.92,1.82,0.50,0.25,0.05,0.36,1.04,0.48,0.12,1.96,2.29,0.00,0.000,,
3370,Jackson,Reggie,8.25,PHI,G,@ MIL,10.00,4.07,0.79,1.01,1.44,0.26,0.06,0.55,0.66,0.38,0.06,1.45,2.31,0.00,0.000,,
2810,Batum,Nicolas,7.85,LAC,F,LAL,13.00,2.41,0.58,1.99,1.01,0.39,0.26,0.30,0.27,0.13,0.04,0.85,1.19,0.00,0.000,,
5006,Connaughton,Pat,7.75,MIL,G,PHI,10.00,3.11,0.57,1.73,1.12,0.22,0.12,0.34,0.53,0.34,0.11,1.10,1.52,0.00,0.000,,
3720,Len,Alex,6.99,SAC,C,WAS,7.00,2.09,0.02,2.22,0.65,0.15,0.51,0.36,0.84,0.35,0.21,0.86,0.51,0.00,0.000,,
6522,Terry,Dalen,6.85,CHI,G,@ POR,10.00,3.24,0.31,1.04,0.68,0.48,0.23,0.57,0.90,0.51,0.15,1.21,1.19,0.00,0.000,,
6765,Phillips,Julian,6.55,CHI,F,@ POR,10.00,3.31,0.56,1.35,0.36,0.27,0.17,0.30,0.57,0.49,0.21,1.13,1.60,0.00,0.000,,
6333,Champagnie,Justin,5.35,WAS,F,@ SAC,6.00,2.23,0.34,1.43,0.34,0.24,0.15,0.25,0.51,0.19,0.06,0.85,0.94,0.00,0.000,,
6292,Butler,Jared,4.66,WAS,G,@ SAC,4.00,2.46,0.19,0.43,0.84,0.18,0.06,0.35,0.78,0.33,0.08,0.97,0.92,0.00,0.000,,
3373,Joseph,Cory,3.27,ORL,G,DEN,5.00,1.35,0.30,0.47,0.64,0.09,0.06,0.16,0.18,0.09,0.03,0.48,0.82,0.00,0.000,,
6510,Branham,Malaki,2.27,SAS,G,@ MIA,3.00,1.25,0.17,0.36,0.30,0.05,0.01,0.17,0.30,0.14,0.02,0.47,0.63,0.00,0.000,,
6328,Mamukelashvili,Sandro,0.00,SAS,F,@ MIA,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.000,,
7084,Miller,Emanuel,0.00,CHI,F,@ POR,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.000,G-League,
5495,Cancar,Vlatko,0.00,DEN,F,@ ORL,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.000,Injured,
5714,Milton,Shake,0.00,LAL,G,@ LAC,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.000,,
5720,Simons,Anfernee,0.00,POR,G,CHI,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.000,Questionable,
6307,Christopher,Josh,0.00,MIA,G,SAS,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.000,,
6744,Hood-Schifino,Jalen,0.00,LAL,G,@ LAC,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.000,Injured,
5449,Ball,Lonzo,0.00,CHI,G,@ POR,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.000,,
6757,Jones,Colby,0.00,SAC,G,WAS,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.000,G-League,
7142,Flowers,Trentyn,0.00,LAC,F,LAL,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.000,G-League,
6297,Jones,Kai,0.00,LAC,C,LAL,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.000,,
6303,Duarte,Chris,0.00,CHI,G,@ POR,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.000,Questionable,
6583,Green,AJ,0.00,MIL,G,PHI,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.000,Questionable,
6929,Robbins,Liam,0.00,MIL,C,PHI,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.000,G-League,
6767,Brown,Kobe,0.00,LAC,F,LAL,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.000,,
6293,Hyland,Bones,0.00,LAC,G,LAL,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.000,,
5519,Gill,Anthony,0.00,WAS,F,@ SAC,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.000,,
6988,James,Bronny,0.00,LAL,G,@ LAC,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.000,,
