id,last_name,first_name,value,team,position,opponent,minutes,points,threes,rebounds,assists,steals,blocks,turnovers,twos,free throws,free_throws_missed,field goals,field_goals_missed,double doubles,triple doubles,injury
6948,Ware,Kel'el,31.42,MIA,C,POR,28.00,13.46,0.98,8.04,1.35,0.86,1.85,0.97,4.36,1.80,0.79,5.34,4.60,0.30,0.000,,
6125,Johnson,Cam,31.41,BKN,F,NYK,31.00,18.68,3.18,4.10,2.80,0.81,0.40,1.31,2.96,3.22,0.49,6.14,6.40,0.03,0.000,Injured,
6729,Henderson,Scoot,30.88,POR,G,@ MIA,33.00,14.70,1.80,3.59,6.42,1.08,0.23,3.21,3.08,3.14,0.82,4.88,6.37,0.09,0.002,,
5717,Bridges,Mikal,30.27,NYK,F,@ BKN,39.00,18.73,2.52,2.95,2.94,1.03,0.45,1.59,5.00,1.17,0.35,7.52,7.50,0.01,0.000,,
5039,Oubre,Kelly,30.08,PHI,F,@ DEN,38.00,14.86,1.39,6.11,1.98,1.48,0.76,1.40,4.29,2.11,0.68,5.68,6.69,0.09,0.000,,
5473,Kuzma,Kyle,29.62,WAS,F,@ LAL,31.00,16.44,1.48,5.63,2.89,0.62,0.47,2.41,5.07,1.86,0.77,6.55,7.38,0.06,0.001,,
5469,Anunoby,O.G.,29.45,NYK,F,@ BKN,37.00,16.08,1.98,4.84,1.78,1.25,0.97,1.64,4.12,1.90,0.49,6.10,6.04,0.03,0.000,,
5047,Rozier,Terry,29.04,MIA,G,POR,31.00,15.22,2.02,4.31,3.88,0.86,0.36,1.75,3.43,2.30,0.28,5.45,6.87,0.03,0.001,,
6935,Sarr,Alexandre,28.96,WAS,F,@ LAL,28.00,12.64,1.60,6.87,2.36,0.59,1.37,1.32,3.23,1.38,0.77,4.83,6.37,0.08,0.001,,
5720,Simons,Anfernee,28.46,POR,G,@ MIA,33.00,15.50,2.53,2.92,5.10,0.64,0.06,2.20,3.23,1.45,0.13,5.76,7.78,0.06,0.001,Questionable,
6764,Jaquez Jr.,Jaime,28.13,MIA,F,POR,27.00,12.47,0.92,5.58,3.61,1.48,0.30,1.66,3.59,2.53,0.77,4.51,4.79,0.05,0.001,,
5716,Ayton,Deandre,27.75,POR,C,@ MIA,29.00,10.82,0.16,9.78,1.23,0.66,0.88,1.46,4.87,0.60,0.24,5.03,3.65,0.28,0.000,Questionable,
5973,Claxton,Nicolas,27.64,BKN,C,NYK,28.00,10.37,0.00,8.08,2.10,0.72,1.46,1.35,4.66,1.05,0.97,4.66,3.14,0.22,0.002,,
3402,Valanciunas,Jonas,26.62,WAS,C,@ LAL,20.00,11.57,0.16,8.19,2.22,0.34,0.61,1.75,4.76,1.57,0.34,4.92,3.45,0.25,0.002,,
3464,Drummond,Andre,26.27,PHI,C,@ DEN,24.00,9.24,0.00,10.07,0.61,1.50,0.52,1.87,3.81,1.62,1.18,3.81,3.09,0.28,0.000,Out,
6746,Coulibaly,Bilal,25.87,WAS,F,@ LAL,32.00,11.91,1.11,4.50,3.58,1.04,0.67,2.09,3.27,2.04,0.71,4.38,5.51,0.02,0.000,,
6521,Jovic,Nikola,25.77,MIA,F,POR,27.00,12.33,1.80,4.80,3.05,0.93,0.33,1.19,2.41,2.11,0.46,4.21,4.96,0.02,0.000,,
5752,Robinson,Duncan,25.73,MIA,F,POR,27.00,14.36,3.19,2.73,3.44,0.70,0.17,1.12,1.91,0.97,0.14,5.10,5.98,0.02,0.000,,
6504,Sharpe,Shaedon,25.43,POR,G,@ MIA,30.00,15.11,1.62,3.75,2.41,0.69,0.33,1.71,4.07,2.11,0.55,5.69,7.21,0.02,0.000,,
6740,Clowney,Noah,24.76,BKN,F,NYK,29.00,12.78,2.53,5.24,1.44,0.56,0.70,1.18,1.78,1.63,0.37,4.31,5.77,0.05,0.000,,
5267,Yabusele,Guerschon,24.52,PHI,F,@ DEN,30.00,10.55,1.57,6.01,2.14,0.91,0.53,1.04,2.16,1.52,0.70,3.73,4.19,0.06,0.001,,
6741,Black,Anthony,24.35,ORL,G,@ TOR,29.00,12.07,0.96,3.20,3.56,1.20,0.63,2.44,3.08,3.03,0.99,4.04,5.81,0.02,0.000,,
3689,Caldwell-Pope,Kentavious,23.94,ORL,G,@ TOR,33.00,11.97,2.11,2.29,2.23,1.84,0.79,1.13,2.03,1.58,0.19,4.14,5.27,0.01,0.000,,
6211,Queen,Trevelin,23.93,ORL,G,@ TOR,30.00,9.26,1.39,4.17,2.79,1.86,0.92,2.01,1.96,1.17,0.22,3.35,5.12,0.01,0.000,,
6747,Dick,Gradey,23.43,TOR,G,ORL,29.00,13.67,2.06,3.94,1.85,0.79,0.12,1.62,2.66,2.17,0.27,4.72,6.99,0.02,0.000,,
6526,Braun,Christian,23.42,DEN,G,PHI,30.00,11.80,0.79,4.73,2.01,0.82,0.57,1.02,3.86,1.71,0.52,4.65,3.54,0.02,0.000,,
3921,Grant,Jerami,23.07,POR,F,@ MIA,31.00,12.90,2.23,3.04,2.11,0.71,0.66,1.35,2.11,1.99,0.40,4.34,6.29,0.02,0.000,Questionable,
6964,da Silva,Tristan,22.76,ORL,F,@ TOR,30.00,12.07,1.73,4.84,1.82,0.61,0.22,1.29,2.90,1.08,0.24,4.63,6.16,0.02,0.000,,
6542,Christie,Max,22.55,LAL,G,WAS,32.00,11.52,1.60,3.31,2.20,1.06,0.56,0.93,2.00,2.72,0.53,3.60,4.44,0.01,0.000,,
6291,Johnson,Keon,22.49,BKN,G,NYK,28.00,11.92,2.24,3.81,1.72,1.08,0.38,1.67,2.14,0.92,0.31,4.38,7.31,0.01,0.000,,
6947,Carrington,Bub,21.93,WAS,G,@ LAL,31.00,9.15,1.65,4.02,3.94,0.71,0.18,1.56,1.77,0.66,0.18,3.42,4.91,0.01,0.000,,
3920,Gordon,Aaron,21.44,DEN,F,PHI,22.00,9.86,0.74,4.65,2.78,0.47,0.43,1.19,2.85,1.94,0.77,3.59,2.89,0.01,0.000,,
6032,Hachimura,Rui,21.36,LAL,F,WAS,29.00,9.83,1.10,5.16,1.37,0.85,0.54,0.71,2.66,1.21,0.37,3.76,4.22,0.03,0.000,,
5648,Boucher,Chris,20.21,TOR,F,ORL,19.00,10.78,1.34,4.37,0.72,0.62,0.67,0.78,2.30,2.16,0.61,3.64,4.11,0.02,0.000,,
6329,Sharpe,Day'Ron,20.07,BKN,C,NYK,18.00,7.86,0.12,6.64,1.38,0.47,0.72,1.31,3.19,1.12,0.65,3.31,2.81,0.03,0.000,,
6301,Kispert,Corey,19.81,WAS,F,@ LAL,27.00,11.60,2.10,2.87,1.90,0.47,0.15,1.06,2.08,1.14,0.19,4.18,4.61,0.01,0.000,,
6560,Martin,Tyrese,19.75,BKN,G,NYK,24.00,9.50,1.95,4.19,2.09,0.52,0.21,1.15,1.46,0.73,0.34,3.41,5.00,0.01,0.000,,
5389,Finney-Smith,Dorian,19.65,LAL,F,WAS,25.00,8.98,1.81,4.28,1.56,0.69,0.51,0.69,1.42,0.71,0.28,3.23,4.43,0.01,0.000,,
6957,George,Kyshawn,19.38,WAS,G,@ LAL,27.00,8.26,1.59,3.67,2.35,0.81,0.56,1.07,1.25,0.99,0.31,2.84,4.79,0.01,0.000,,
5668,Williams,Robert,18.81,POR,C,@ MIA,19.00,6.33,0.00,5.73,1.05,0.61,1.42,0.66,2.89,0.55,0.24,2.89,0.91,0.01,0.000,Doubtful,
5453,Isaac,Jonathan,18.44,ORL,F,@ TOR,16.00,6.75,0.76,4.88,0.67,0.86,1.38,0.55,1.60,1.27,0.55,2.36,3.11,0.00,0.000,,
6300,Mitchell,Davion,18.25,TOR,G,ORL,29.00,6.19,0.95,2.62,5.05,0.70,0.19,2.11,1.34,0.66,0.28,2.29,3.35,0.01,0.000,,
6760,Strawther,Julian,17.67,DEN,G,PHI,23.00,10.07,1.51,2.21,1.72,0.70,0.29,0.98,2.08,1.38,0.32,3.59,4.00,0.01,0.000,,
3677,Olynyk,Kelly,17.40,TOR,C,ORL,17.00,7.43,0.57,3.84,2.56,0.67,0.29,1.77,2.06,1.60,0.34,2.63,2.29,0.01,0.000,Questionable,
6299,McBride,Miles,17.30,NYK,G,@ BKN,21.00,8.28,1.57,2.13,2.66,0.82,0.15,0.72,1.36,0.85,0.20,2.93,3.73,0.00,0.000,,
6780,Wilson,Jalen,17.19,BKN,F,NYK,26.00,9.11,1.46,3.34,1.68,0.43,0.11,0.87,1.68,1.37,0.25,3.14,4.62,0.01,0.000,,
6776,Council IV,Ricky,16.06,PHI,G,@ DEN,20.00,8.80,0.73,3.02,1.30,0.56,0.17,0.60,2.14,2.33,0.61,2.87,3.76,0.01,0.000,,
6531,Watson,Peyton,15.29,DEN,G,PHI,20.00,6.94,0.57,3.03,1.34,0.55,0.79,0.83,2.00,1.23,0.38,2.57,2.45,0.00,0.000,,
5685,Brown,Bruce,15.16,TOR,G,ORL,20.00,7.31,0.50,3.41,1.49,0.63,0.20,1.13,2.28,1.25,0.33,2.78,3.40,0.01,0.000,,
3356,Burks,Alec,15.14,MIA,G,POR,18.00,7.61,1.36,2.34,2.06,0.50,0.14,0.89,1.04,1.45,0.27,2.40,3.34,0.00,0.000,,
6337,Banton,Dalano,14.97,POR,F,@ MIA,15.00,7.11,0.82,2.25,2.37,0.52,0.33,1.25,1.80,1.05,0.39,2.62,3.94,0.00,0.000,,
6980,Shead,Jamal,14.92,TOR,G,ORL,19.00,6.03,0.83,1.45,3.89,0.73,0.13,1.80,1.50,0.54,0.24,2.33,3.18,0.00,0.000,Questionable,
2828,Gordon,Eric,14.89,PHI,G,@ DEN,23.00,8.33,1.43,1.25,1.62,0.76,0.42,1.01,1.45,1.14,0.32,2.88,3.87,0.00,0.000,,
2841,Jordan,DeAndre,14.40,DEN,C,PHI,15.00,3.87,0.00,5.81,1.19,0.27,0.76,1.16,1.73,0.41,0.45,1.73,1.07,0.00,0.000,,
6544,Houstan,Caleb,14.18,ORL,F,@ TOR,23.00,7.93,2.17,2.21,0.83,0.49,0.21,0.49,0.37,0.68,0.12,2.54,4.22,0.00,0.000,,
5609,Edwards,Justin,13.19,PHI,G,@ DEN,20.00,6.75,0.96,2.57,0.97,0.57,0.25,0.70,1.67,0.53,0.16,2.63,3.63,0.00,0.000,,
6079,Hayes,Jaxson,12.52,LAL,C,WAS,14.00,5.49,0.05,3.72,0.54,0.40,0.51,0.55,2.14,1.06,0.45,2.19,0.96,0.00,0.000,,
5898,Vincent,Gabe,12.35,LAL,G,WAS,21.00,5.33,1.08,1.54,1.89,0.92,0.14,0.80,0.86,0.37,0.12,1.94,2.85,0.00,0.000,,
6163,Achiuwa,Precious,12.31,NYK,F,@ BKN,14.00,3.90,0.17,4.25,0.71,0.48,0.68,0.75,1.41,0.57,0.35,1.58,1.37,0.00,0.000,,
6901,Evbuomwan,Tosan,12.00,BKN,F,NYK,20.00,5.59,0.64,3.04,0.84,0.34,0.33,0.63,1.42,0.83,0.45,2.06,2.05,0.00,0.000,,
5899,Highsmith,Haywood,10.83,MIA,F,POR,16.00,4.60,0.87,2.21,0.83,0.64,0.37,0.47,0.86,0.27,0.13,1.73,1.80,0.00,0.000,,
3373,Joseph,Cory,10.49,ORL,G,@ TOR,16.00,4.42,1.00,1.62,1.81,0.39,0.17,0.59,0.53,0.36,0.10,1.53,2.60,0.00,0.000,,
6950,Knecht,Dalton,10.23,LAL,F,WAS,13.00,5.77,0.99,2.07,0.60,0.25,0.06,0.28,1.06,0.68,0.16,2.05,2.52,0.00,0.000,,
6333,Champagnie,Justin,10.21,WAS,F,@ LAL,12.00,4.14,0.62,2.74,0.71,0.47,0.27,0.43,0.97,0.34,0.11,1.59,1.67,0.00,0.000,,
6561,Walker,Jabari,9.66,POR,F,@ MIA,12.00,3.83,0.31,3.63,0.43,0.23,0.11,0.38,1.17,0.56,0.20,1.48,1.75,0.00,0.000,,
5040,Payne,Cam,8.88,NYK,G,@ BKN,10.00,4.13,0.85,0.92,1.67,0.34,0.13,0.55,0.63,0.32,0.06,1.48,1.95,0.00,0.000,,
6388,Dowtin Jr,Jeff,8.65,PHI,G,@ DEN,12.00,3.56,0.32,1.11,1.69,0.44,0.13,0.27,1.05,0.50,0.19,1.37,1.66,0.00,0.000,,
7004,Beekman,Reece,6.51,BKN,G,NYK,8.00,2.54,0.28,0.68,1.62,0.30,0.09,0.47,0.74,0.22,0.09,1.02,1.42,0.00,0.000,,
5713,Shamet,Landry,6.49,NYK,G,@ BKN,10.00,3.67,0.71,0.74,0.60,0.32,0.09,0.37,0.56,0.42,0.08,1.27,1.85,0.00,0.000,,
7078,Battle,Jamison,2.66,TOR,F,ORL,4.00,1.29,0.29,0.62,0.23,0.06,0.03,0.15,0.15,0.12,0.02,0.44,0.67,0.00,0.000,G-League,
6530,McGowens,Bryce,2.61,POR,G,@ MIA,4.00,1.52,0.16,0.44,0.20,0.08,0.04,0.17,0.36,0.32,0.08,0.52,0.66,0.00,0.000,,
6979,Larsson,Pelle,1.46,MIA,G,POR,2.00,0.69,0.08,0.25,0.19,0.07,0.02,0.09,0.17,0.11,0.05,0.25,0.28,0.00,0.000,,
6307,Christopher,Josh,0.00,MIA,G,POR,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.000,,
6631,Minaya,Justin,0.00,POR,F,@ MIA,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.000,,
6784,Pickett,Jalen,0.00,DEN,G,PHI,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.000,,
6745,Whitehead,Dariq,0.00,BKN,F,NYK,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.000,,
6761,Rupert,Rayan,0.00,POR,G,@ MIA,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.000,,
6758,Murray,Kris,0.00,POR,F,@ MIA,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.000,,
5021,Holmes,Richaun,0.00,WAS,F,@ LAL,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.000,,
3076,Temple,Garrett,0.00,TOR,G,ORL,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.000,,
6334,Sims,Jericho,0.00,NYK,C,@ BKN,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.000,,
2848,Love,Kevin,0.00,MIA,F,POR,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.000,,
5714,Milton,Shake,0.00,LAL,G,WAS,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.000,,
6572,Robinson,Orlando,0.00,TOR,C,ORL,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.000,,
6292,Butler,Jared,0.00,WAS,G,@ LAL,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.000,,
5046,Richardson,Josh,0.00,MIA,G,POR,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.000,Injured,
6284,Wagner,Franz,0.00,ORL,F,@ TOR,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.000,,
5851,Reath,Duop,0.00,POR,C,@ MIA,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.000,,
5913,Herro,Tyler,0.00,MIA,G,POR,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.000,,
6308,Williams,Ziaire,0.00,BKN,F,NYK,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.000,Questionable,
5721,Bagley III,Marvin,0.00,WAS,F,@ LAL,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.000,Injured,
6958,Dadiet,Pacome,0.00,NYK,G,@ BKN,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.000,,
6274,Suggs,Jalen,0.00,ORL,G,@ TOR,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.000,Questionable,
6536,Baldwin,Patrick,0.00,WAS,F,@ LAL,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.000,G-League,
6357,McClung,Mac,0.00,ORL,G,@ TOR,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.000,G-League,
5697,Wagner,Moritz,0.00,ORL,C,@ TOR,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.000,Out for season,
6127,Martin,Caleb,0.00,PHI,F,@ DEN,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.000,Out,
6744,Hood-Schifino,Jalen,0.00,LAL,G,WAS,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.000,Injured,
6180,Nnaji,Zeke,0.00,DEN,F,PHI,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.000,,
7038,Traore,Armel,0.00,LAL,F,WAS,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.000,,
6207,Martin,KJ,0.00,PHI,F,@ DEN,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.000,Injured,
7030,Alexander,Trey,0.00,DEN,G,PHI,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.000,G-League,
5495,Cancar,Vlatko,0.00,DEN,F,PHI,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.000,Injured,
6365,Watford,Trendon,0.00,BKN,F,NYK,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.000,Injured,
5271,Simmons,Ben,0.00,BKN,G,NYK,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.000,Questionable,
6162,Anthony,Cole,0.00,ORL,G,@ TOR,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.000,Questionable,
6991,Hukporti,Ariel,0.00,NYK,C,@ BKN,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.000,,
6797,Toppin,Jacob,0.00,NYK,F,@ BKN,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.000,,
6159,Bey,Saddiq,0.00,WAS,F,@ LAL,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.000,Out for season,
6750,Howard,Jett,0.00,ORL,F,@ TOR,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.000,,
3923,Harris,Gary,0.00,ORL,G,@ TOR,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.000,Questionable,
6673,Moore,Taze,0.00,POR,G,@ MIA,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.000,G-League,
6868,Jemison,Trey,0.00,LAL,C,WAS,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.000,,
6540,Koloko,Christian,0.00,LAL,C,WAS,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.000,,
6775,Camara,Toumani,0.00,POR,F,@ MIA,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.000,,
5687,Melton,De'Anthony,0.00,BKN,G,NYK,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.000,Out for season,
6952,Walter,Ja'Kobe,0.00,TOR,G,ORL,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.000,,
6459,Ryan,Matt,0.00,NYK,F,@ BKN,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.000,,
6967,Mogbo,Jonathan,0.00,TOR,F,ORL,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.000,G-League,
6949,McCain,Jared,0.00,PHI,G,@ DEN,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.000,Out for season,
3916,Embiid,Joel,0.00,PHI,C,@ DEN,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.000,Injured,
6115,Bitadze,Goga,0.00,ORL,C,@ TOR,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.000,Questionable,
6109,Reddish,Cam,0.00,LAL,F,WAS,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.000,,
6763,Vukcevic,Tristan,0.00,WAS,C,@ LAL,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.000,,
5681,Vanderbilt,Jarred,0.00,LAL,F,WAS,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.000,Questionable,
6990,Chomche,Ulrich,0.00,TOR,F,ORL,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.000,G-League,
6989,McCullar Jr,Kevin,0.00,NYK,F,@ BKN,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.000,G-League,
6976,Bona,Adem,0.00,PHI,F,@ DEN,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.000,,
6988,James,Bronny,0.00,LAL,G,WAS,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.000,,
5519,Gill,Anthony,0.00,WAS,F,@ LAL,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.000,,
