id,last_name,first_name,value,team,position,opponent,minutes,points,threes,rebounds,assists,steals,blocks,turnovers,twos,free throws,free_throws_missed,field goals,field_goals_missed,double doubles,triple doubles,injury
3723,McCollum,C.J.,40.37,NOR,G,POR,35.00,24.32,3.70,4.37,4.32,1.05,0.53,1.91,5.50,2.22,0.75,9.20,10.74,0.03,0.001,,
6518,Williams,Jalen,39.84,OKC,G,@ CLE,35.00,20.79,1.74,5.63,5.09,1.62,0.65,2.31,6.39,2.79,0.71,8.13,9.66,0.07,0.005,,
5361,Zubac,Ivica,39.39,LAC,C,@ DEN,33.00,15.96,0.00,12.82,2.47,0.61,1.21,1.91,7.04,1.88,1.16,7.04,4.06,0.66,0.007,,
2872,Westbrook,Russell,38.93,DEN,G,LAC,33.00,16.14,1.37,4.75,8.21,1.90,0.63,3.52,4.50,3.03,1.54,5.87,7.51,0.35,0.010,,
6057,Barrett,R.J.,38.54,TOR,G,@ NYK,34.00,21.75,1.72,6.43,5.03,0.51,0.34,3.08,6.45,3.69,1.37,8.17,8.30,0.11,0.008,,
5489,Hartenstein,Isaiah,38.43,OKC,C,@ CLE,33.00,12.05,0.11,12.80,3.75,1.04,1.34,1.92,4.97,1.78,0.83,5.08,3.97,0.58,0.012,Injured,
6112,Garland,Darius,38.14,CLE,G,OKC,33.00,20.95,2.86,3.21,6.79,1.22,0.24,3.06,4.48,3.41,0.46,7.34,8.64,0.11,0.002,,
5476,Hart,Josh,37.77,NYK,G,TOR,38.00,13.68,1.30,9.22,5.74,1.41,0.43,2.10,3.59,2.60,0.62,4.89,4.52,0.39,0.027,,
5973,Claxton,Nicolas,37.60,BKN,C,DET,32.00,15.74,0.00,9.97,2.66,0.79,1.99,1.61,6.88,1.98,1.68,6.88,4.62,0.43,0.004,,
5267,Yabusele,Guerschon,36.83,PHI,F,WAS,36.00,16.69,2.21,8.98,2.99,1.03,0.80,1.72,3.84,2.38,1.16,6.05,6.35,0.35,0.003,,
5039,Oubre,Kelly,36.82,PHI,F,WAS,38.00,18.20,1.70,7.58,2.33,1.75,0.82,1.62,4.98,3.14,1.00,6.68,8.14,0.31,0.003,,
6282,Giddey,Josh,36.77,CHI,G,@ IND,31.00,13.22,1.48,6.73,8.25,0.89,0.61,3.06,3.51,1.76,0.59,4.99,5.92,0.30,0.033,,
6185,Quickley,Immanuel,35.95,TOR,G,@ NYK,33.00,18.59,2.73,3.89,6.60,0.81,0.12,1.59,3.52,3.36,0.62,6.25,8.00,0.11,0.002,Injured,
5468,Allen,Jarrett,35.91,CLE,C,OKC,33.00,13.68,0.00,12.28,2.09,0.83,0.95,1.49,5.34,3.00,1.09,5.34,2.96,0.61,0.006,,
5716,Ayton,Deandre,35.87,POR,C,@ NOR,34.00,15.23,0.23,11.70,1.58,0.89,0.93,1.91,6.78,0.98,0.34,7.01,4.97,0.57,0.000,Questionable,
5473,Kuzma,Kyle,35.68,WAS,F,@ PHI,32.00,21.14,1.82,6.45,2.94,0.56,0.61,2.70,6.65,2.38,0.90,8.47,8.96,0.11,0.001,,
5682,Porter Jr.,Michael,35.29,DEN,F,LAC,35.00,19.23,2.25,7.11,2.60,0.72,0.48,1.46,5.29,1.90,0.61,7.54,6.59,0.31,0.003,,
5720,Simons,Anfernee,35.00,POR,G,@ NOR,36.00,19.87,3.16,3.24,6.01,0.83,0.07,2.98,3.89,2.61,0.26,7.05,8.66,0.11,0.002,Questionable,
5044,Powell,Norman,34.21,LAC,G,@ DEN,34.00,22.86,3.44,3.23,2.70,0.97,0.23,1.77,4.54,3.46,0.63,7.98,8.90,0.02,0.000,,
6154,Avdija,Deni,34.04,POR,F,@ NOR,33.00,16.64,1.86,6.46,3.91,1.06,0.82,2.77,3.91,3.24,0.97,5.77,6.09,0.10,0.002,,
5355,Poeltl,Jakob,33.50,TOR,C,@ NYK,33.00,12.98,0.00,9.86,2.85,0.99,1.17,1.93,5.68,1.62,0.80,5.68,3.82,0.37,0.004,,
2464,Paul,Chris,33.45,SAS,G,@ MIL,32.00,10.68,1.91,5.15,8.47,1.39,0.18,1.68,1.73,1.49,0.12,3.64,4.99,0.22,0.015,,
6155,Vassell,Devin,33.27,SAS,G,@ MIL,36.00,19.28,2.74,3.72,3.65,1.21,0.47,1.80,4.46,2.14,0.56,7.20,8.71,0.02,0.000,,
6504,Sharpe,Shaedon,33.24,POR,G,@ NOR,36.00,19.36,2.16,4.93,3.21,1.04,0.34,1.97,5.09,2.70,0.65,7.25,8.75,0.03,0.001,,
5976,White,Coby,32.86,CHI,G,@ IND,34.00,18.68,3.06,3.57,4.75,0.89,0.21,2.36,3.34,2.82,0.43,6.40,8.17,0.03,0.001,Injured,
5717,Bridges,Mikal,32.65,NYK,F,TOR,40.00,20.13,2.57,3.03,3.11,1.27,0.54,1.73,5.50,1.42,0.48,8.07,7.60,0.02,0.000,,
3402,Valanciunas,Jonas,32.43,WAS,C,@ PHI,25.00,14.24,0.21,9.17,2.93,0.43,0.96,2.37,5.64,2.33,0.50,5.85,4.37,0.41,0.004,,
5469,Anunoby,O.G.,32.39,NYK,F,TOR,38.00,16.70,2.04,5.23,2.33,1.63,1.04,1.60,4.33,1.92,0.55,6.37,6.86,0.06,0.001,,
3367,Harris,Tobias,32.24,DET,F,@ BKN,36.00,15.32,1.70,6.83,2.81,0.92,1.01,1.37,4.08,2.06,0.30,5.78,6.20,0.10,0.001,,
6532,Nembhard,Andrew,31.50,IND,G,CHI,32.00,14.78,1.11,4.10,6.11,1.20,0.15,1.95,4.51,2.43,0.53,5.62,5.48,0.09,0.003,,
6291,Johnson,Keon,30.92,BKN,G,DET,34.00,16.74,3.15,4.86,2.11,1.66,0.56,2.24,2.96,1.37,0.45,6.11,10.22,0.03,0.000,,
6127,Martin,Caleb,30.76,PHI,F,WAS,38.00,12.51,1.49,6.71,3.69,1.34,0.81,1.69,3.02,2.00,0.84,4.51,6.43,0.08,0.002,Out,
6740,Clowney,Noah,30.67,BKN,F,DET,32.00,16.19,2.78,6.26,1.69,0.62,1.03,1.44,2.81,2.23,0.70,5.59,6.54,0.10,0.000,,
5427,Beasley,Malik,30.50,DET,G,@ BKN,33.00,19.15,4.39,3.31,2.01,1.10,0.15,1.05,2.43,1.12,0.47,6.82,8.88,0.02,0.000,,
6158,Williams,Patrick,30.31,CHI,F,@ IND,33.00,14.34,2.43,5.71,2.97,1.21,0.80,1.89,2.63,1.79,0.35,5.06,6.47,0.06,0.001,,
6954,Missi,Yves,29.65,NOR,C,POR,30.00,10.87,0.00,9.16,1.67,0.76,1.74,1.21,4.22,2.43,1.21,4.22,3.08,0.28,0.000,Probable,
6507,Duren,Jalen,29.30,DET,C,@ BKN,26.00,9.85,0.00,10.29,2.37,0.54,1.30,2.17,3.88,2.09,0.95,3.88,1.72,0.28,0.003,,
6324,Jones,Herb,28.76,NOR,F,POR,35.00,12.74,1.42,4.11,3.47,1.95,0.90,1.54,3.34,1.80,0.39,4.76,5.11,0.02,0.000,Injured,
3551,Middleton,Khris,28.60,MIL,F,SAS,25.00,12.18,1.42,5.04,5.34,0.85,0.29,1.95,3.14,1.64,0.26,4.56,5.33,0.05,0.004,Questionable,
6746,Coulibaly,Bilal,28.40,WAS,F,@ PHI,34.00,13.65,1.19,5.20,3.30,1.13,0.72,2.17,3.82,2.44,0.69,5.01,6.04,0.06,0.001,,
5488,Bryant,Thomas,28.39,IND,C,CHI,24.00,12.31,0.47,8.70,1.34,0.43,1.03,0.78,4.50,1.90,0.36,4.97,3.21,0.29,0.000,,
5042,Portis,Bobby,28.28,MIL,F,SAS,24.00,12.21,1.19,8.19,1.94,0.82,0.41,1.14,3.86,0.92,0.24,5.05,5.50,0.29,0.000,,
6526,Braun,Christian,27.98,DEN,G,LAC,35.00,14.56,1.00,5.14,2.15,1.30,0.60,1.24,4.71,2.14,0.64,5.71,4.63,0.06,0.001,,
6505,Mathurin,Bennedict,27.16,IND,G,CHI,31.00,15.72,1.44,5.75,1.73,0.53,0.34,1.79,4.27,2.86,0.60,5.71,6.50,0.06,0.000,,
6560,Martin,Tyrese,26.83,BKN,G,DET,32.00,12.85,2.51,6.02,2.23,0.94,0.23,1.23,1.99,1.34,0.49,4.50,6.66,0.08,0.001,,
6333,Champagnie,Justin,26.47,WAS,F,@ PHI,28.00,11.35,1.32,7.08,1.57,1.07,0.69,1.13,3.15,1.09,0.33,4.47,4.33,0.20,0.000,,
6308,Williams,Ziaire,26.43,BKN,F,DET,30.00,13.05,1.48,5.89,1.88,1.28,0.28,1.49,3.17,2.27,0.55,4.65,6.19,0.06,0.000,Questionable,
6531,Watson,Peyton,25.85,DEN,G,LAC,33.00,12.59,0.98,4.70,1.92,1.06,1.24,1.23,3.59,2.47,0.76,4.57,4.44,0.02,0.000,,
6780,Wilson,Jalen,25.66,BKN,F,DET,34.00,14.10,2.17,4.55,2.50,0.73,0.06,1.17,2.49,2.61,0.51,4.66,7.11,0.03,0.000,,
6947,Carrington,Bub,25.29,WAS,G,@ PHI,34.00,10.77,1.94,4.61,4.43,0.82,0.26,2.10,2.13,0.69,0.19,4.07,5.78,0.02,0.001,,
6314,Boston Jr.,Brandon,25.09,NOR,G,POR,25.00,13.61,1.40,3.79,2.40,1.24,0.32,1.41,3.60,2.21,0.59,5.00,5.65,0.02,0.000,,
6148,Toppin,Obi,24.90,IND,F,CHI,22.00,12.90,1.43,5.02,1.98,0.71,0.47,0.79,3.65,1.31,0.24,5.08,3.97,0.05,0.000,,
5449,Ball,Lonzo,24.52,CHI,G,@ IND,24.00,8.09,2.10,3.70,4.91,1.36,0.75,1.69,0.62,0.55,0.19,2.72,4.44,0.01,0.000,,
6775,Camara,Toumani,24.46,POR,F,@ NOR,33.00,10.48,1.70,5.56,2.04,1.42,0.49,1.53,2.22,0.94,0.30,3.92,4.74,0.04,0.000,,
2846,Lopez,Brook,23.83,MIL,C,SAS,29.00,11.31,1.83,4.49,1.51,0.67,1.43,1.01,2.49,0.84,0.26,4.32,5.08,0.02,0.000,,
5988,Dort,Luguentz,23.80,OKC,G,@ CLE,34.00,10.89,2.50,4.99,1.58,1.07,0.67,0.91,1.25,0.89,0.22,3.75,5.83,0.02,0.000,,
6566,Champagnie,Julian,23.72,SAS,F,@ MIL,29.00,11.74,2.42,5.16,1.43,0.79,0.55,1.14,1.55,1.38,0.24,3.97,5.40,0.05,0.000,,
6729,Henderson,Scoot,23.69,POR,G,@ NOR,26.00,11.19,1.07,2.68,5.16,0.94,0.20,2.95,2.98,2.02,0.49,4.05,5.20,0.05,0.000,,
6747,Dick,Gradey,23.05,TOR,G,@ NYK,31.00,14.70,2.24,2.94,1.62,0.81,0.12,1.50,2.82,2.34,0.32,5.06,7.04,0.01,0.000,,
6957,George,Kyshawn,22.97,WAS,G,@ PHI,30.00,10.20,1.93,4.74,2.33,0.80,0.73,1.40,1.60,1.21,0.45,3.53,5.29,0.02,0.000,,
6113,Porter Jr.,Kevin,22.67,LAC,G,@ DEN,21.00,12.16,0.92,3.27,3.35,0.79,0.19,2.10,4.12,1.16,0.54,5.04,6.08,0.02,0.000,,
5902,Johnson,Keldon,22.51,SAS,F,@ MIL,25.00,11.73,1.14,5.26,1.62,0.62,0.19,0.97,3.15,2.01,0.62,4.29,5.23,0.05,0.000,,
5098,McConnell,T.J.,22.34,IND,G,CHI,17.00,11.04,0.21,2.61,4.12,1.01,0.16,1.23,4.82,0.77,0.21,5.03,3.63,0.02,0.000,,
6736,Wallace,Cason,21.97,OKC,G,@ CLE,33.00,8.33,1.33,3.80,2.53,1.67,0.76,0.89,1.94,0.46,0.10,3.27,4.37,0.01,0.000,Questionable,
3709,Hardaway Jr.,Tim,21.75,DET,G,@ BKN,33.00,13.14,2.59,2.56,2.02,0.68,0.08,0.89,1.88,1.61,0.35,4.47,6.10,0.01,0.000,,
5425,LeVert,Caris,21.65,CLE,G,OKC,23.00,9.83,1.33,3.01,3.57,0.93,0.49,1.64,1.94,1.96,0.73,3.27,4.39,0.01,0.000,Questionable,
6760,Strawther,Julian,21.47,DEN,G,LAC,27.00,12.70,1.88,2.42,1.82,0.96,0.35,1.11,2.66,1.74,0.44,4.54,5.12,0.01,0.000,,
5342,Dunn,Kris,21.35,LAC,G,@ DEN,26.00,8.52,1.22,3.50,3.08,1.50,0.41,1.21,2.26,0.34,0.15,3.48,4.29,0.01,0.000,Questionable,
6301,Kispert,Corey,21.34,WAS,F,@ PHI,28.00,13.16,2.33,3.08,1.62,0.48,0.22,1.37,2.51,1.15,0.23,4.84,5.34,0.02,0.000,,
6339,Wiggins,Aaron,20.10,OKC,G,@ CLE,24.00,10.48,1.67,3.59,1.42,1.03,0.31,1.05,2.39,0.69,0.16,4.06,4.75,0.01,0.000,,
5442,Jones,Derrick,19.60,LAC,F,@ DEN,26.00,10.36,1.00,3.32,1.09,1.08,0.62,0.92,3.16,1.04,0.36,4.16,3.99,0.01,0.000,,
6163,Achiuwa,Precious,19.43,NYK,F,TOR,21.00,6.29,0.27,6.81,1.16,0.66,0.96,1.02,2.27,0.94,0.55,2.54,2.31,0.01,0.000,,
6076,Strus,Max,19.41,CLE,F,OKC,24.00,8.86,1.76,4.05,2.32,0.56,0.31,1.25,1.36,0.86,0.19,3.12,4.62,0.01,0.000,,
6326,Robinson-Earl,Jeremiah,19.31,NOR,F,POR,23.00,8.06,1.02,5.60,1.39,0.74,0.27,0.80,2.00,1.00,0.21,3.02,3.71,0.03,0.000,,
3435,Barnes,Harrison,19.21,SAS,F,@ MIL,31.00,10.06,1.25,4.04,1.68,0.46,0.18,0.70,2.12,2.07,0.51,3.37,4.04,0.02,0.000,,
2828,Gordon,Eric,18.88,PHI,G,WAS,26.00,10.69,1.75,1.80,1.86,1.01,0.45,1.29,1.83,1.78,0.47,3.58,4.98,0.00,0.000,,
6363,Alvarado,Jose,18.85,NOR,G,POR,21.00,8.34,1.48,2.14,2.88,1.39,0.25,1.03,1.47,0.96,0.27,2.95,4.25,0.00,0.000,,
7004,Beekman,Reece,18.41,BKN,G,DET,23.00,7.15,0.76,2.09,4.29,0.99,0.31,1.57,2.12,0.63,0.22,2.88,3.84,0.01,0.000,,
6937,Castle,Stephon,18.40,SAS,G,@ MIL,23.00,9.58,0.91,2.45,2.87,0.63,0.26,1.58,2.50,1.85,0.75,3.41,5.39,0.00,0.000,,
6013,Coffey,Amir,18.37,LAC,F,@ DEN,26.00,11.02,1.72,2.60,1.36,0.58,0.18,0.65,2.22,1.42,0.27,3.94,4.63,0.01,0.000,,
6292,Butler,Jared,17.47,WAS,G,@ PHI,20.00,7.51,0.88,1.96,3.84,0.87,0.27,1.96,2.08,0.71,0.19,2.96,3.53,0.01,0.000,,
6171,Smith,Jalen,16.96,CHI,F,@ IND,14.00,7.33,1.04,5.33,0.74,0.23,0.56,0.55,1.52,1.17,0.35,2.56,2.89,0.02,0.000,,
6170,Stewart,Isaiah,16.80,DET,C,@ BKN,19.00,5.38,0.29,5.09,1.60,0.34,1.13,0.86,1.86,0.79,0.22,2.15,1.63,0.00,0.000,,
6754,Hawkins,Jordan,16.75,NOR,G,POR,19.00,10.21,1.92,2.57,1.02,0.31,0.27,0.66,1.51,1.43,0.25,3.43,5.37,0.01,0.000,,
2841,Jordan,DeAndre,16.68,DEN,C,LAC,18.00,4.88,0.00,6.44,1.35,0.33,0.87,1.36,2.17,0.54,0.57,2.17,1.43,0.00,0.000,,
5412,Prince,Taurean,16.59,MIL,F,SAS,25.00,6.61,1.38,4.10,1.67,0.73,0.35,1.01,1.03,0.41,0.13,2.41,3.40,0.00,0.000,,
6583,Green,AJ,16.14,MIL,G,SAS,24.00,8.02,2.28,2.74,1.69,0.48,0.16,0.54,0.40,0.38,0.04,2.68,3.52,0.00,0.000,Questionable,
6191,Joe,Isaiah,15.78,OKC,G,@ CLE,19.00,8.79,2.22,2.30,1.18,0.55,0.19,0.51,0.86,0.41,0.09,3.08,4.04,0.00,0.000,Questionable,
6758,Murray,Kris,15.61,POR,F,@ NOR,20.00,7.66,1.02,3.27,1.14,0.75,0.28,0.85,1.88,0.84,0.43,2.90,3.50,0.01,0.000,,
5907,Wade,Dean,14.79,CLE,F,OKC,19.00,5.29,1.27,4.26,1.02,0.63,0.45,0.31,0.41,0.66,0.35,1.68,2.83,0.00,0.000,,
5235,Niang,Georges,14.36,CLE,F,OKC,17.00,6.92,1.36,3.78,1.08,0.30,0.13,0.89,1.21,0.42,0.08,2.57,3.20,0.00,0.000,,
3370,Jackson,Reggie,14.36,PHI,G,WAS,16.00,6.64,1.28,1.64,2.87,0.48,0.12,0.95,1.11,0.58,0.10,2.39,3.58,0.00,0.000,,
3948,Saric,Dario,14.32,DEN,F,LAC,17.00,5.90,0.75,4.01,1.53,0.53,0.16,1.30,1.41,0.83,0.15,2.16,3.06,0.00,0.000,,
6768,Sheppard,Ben,14.18,IND,G,CHI,20.00,6.78,1.53,2.51,1.30,0.72,0.14,0.34,0.90,0.39,0.07,2.43,3.22,0.00,0.000,,
6734,Walker,Jarace,13.85,IND,F,CHI,15.00,5.92,0.94,2.93,1.41,0.71,0.34,0.83,1.23,0.64,0.28,2.17,2.61,0.00,0.000,,
6938,Holland,Ron,13.85,DET,F,@ BKN,18.00,7.10,0.56,3.10,1.02,0.58,0.25,1.21,2.21,1.00,0.27,2.77,3.28,0.01,0.000,,
6901,Evbuomwan,Tosan,13.70,BKN,F,DET,23.00,6.04,0.71,3.65,0.94,0.54,0.31,0.74,1.51,0.89,0.56,2.22,2.43,0.00,0.000,,
2810,Batum,Nicolas,13.69,LAC,F,@ DEN,21.00,4.40,1.07,3.22,1.75,0.75,0.44,0.55,0.48,0.23,0.07,1.55,2.23,0.00,0.000,,
5719,Trent,Gary,13.67,MIL,G,SAS,21.00,7.20,1.51,2.28,0.83,0.87,0.05,0.45,1.08,0.51,0.09,2.59,3.76,0.00,0.000,,
6015,Mann,Terance,13.60,LAC,G,@ DEN,19.00,6.54,0.73,2.55,1.56,0.52,0.18,0.47,1.85,0.65,0.19,2.58,2.92,0.00,0.000,,
6718,Fontecchio,Simone,13.26,DET,F,@ BKN,18.00,7.08,1.27,2.73,0.90,0.38,0.20,0.77,1.03,1.21,0.25,2.30,2.79,0.00,0.000,,
5668,Williams,Robert,12.97,POR,C,@ NOR,12.00,5.00,0.00,3.90,0.61,0.33,0.88,0.48,2.27,0.46,0.20,2.27,0.73,0.00,0.000,Doubtful,
6513,Agbaji,Ochai,12.89,TOR,G,@ NYK,21.00,6.15,0.89,2.53,1.08,0.49,0.44,0.69,1.61,0.26,0.11,2.50,2.48,0.00,0.000,Questionable,
6980,Shead,Jamal,12.79,TOR,G,@ NYK,16.00,5.20,0.72,1.18,3.25,0.59,0.13,1.13,1.34,0.36,0.17,2.06,2.75,0.00,0.000,Questionable,
6165,Jones,Tre,12.70,SAS,G,@ MIL,16.00,4.36,0.47,2.43,2.80,0.51,0.06,0.54,1.08,0.79,0.17,1.55,2.01,0.00,0.000,,
6769,Sasser,Marcus,12.38,DET,G,@ BKN,15.00,6.33,0.92,1.25,2.12,0.54,0.16,1.10,1.46,0.65,0.08,2.38,2.97,0.00,0.000,,
5713,Shamet,Landry,12.16,NYK,G,TOR,18.00,6.96,1.32,1.31,1.14,0.60,0.17,0.69,1.08,0.84,0.15,2.40,3.31,0.00,0.000,,
5856,Williams,Kenrich,11.80,OKC,F,@ CLE,14.00,4.93,0.76,2.97,1.03,0.59,0.13,0.42,1.22,0.21,0.12,1.98,2.24,0.00,0.000,,
6944,Buzelis,Matas,11.74,CHI,F,@ IND,12.00,6.05,0.82,2.54,0.48,0.29,0.56,0.63,1.34,0.91,0.29,2.16,2.80,0.00,0.000,,
5040,Payne,Cam,11.62,NYK,G,TOR,13.00,5.55,1.15,1.15,2.03,0.49,0.18,0.65,0.83,0.44,0.09,1.98,2.81,0.00,0.000,,
4049,Theis,Daniel,10.99,NOR,C,POR,14.00,3.55,0.28,3.37,0.91,0.31,0.70,0.60,1.12,0.47,0.16,1.40,1.45,0.00,0.000,,
6773,Jackson Jr.,Andre,10.88,MIL,G,SAS,16.00,3.23,0.50,3.19,1.51,0.52,0.26,0.82,0.77,0.19,0.12,1.27,1.70,0.00,0.000,,
3677,Olynyk,Kelly,10.73,TOR,C,@ NYK,11.00,4.48,0.33,2.22,1.85,0.33,0.17,0.93,1.33,0.83,0.16,1.66,1.39,0.00,0.000,Questionable,
6150,Okoro,Isaac,10.71,CLE,G,OKC,17.00,4.75,0.80,1.96,1.10,0.48,0.37,0.49,0.91,0.53,0.24,1.71,2.12,0.00,0.000,Out,
6388,Dowtin Jr,Jeff,10.61,PHI,G,WAS,13.00,4.41,0.43,1.55,1.86,0.56,0.16,0.37,1.21,0.70,0.28,1.64,1.94,0.00,0.000,,
6533,Williams,Jaylin,10.57,OKC,F,@ CLE,11.00,4.02,0.73,2.70,1.20,0.36,0.26,0.47,0.70,0.43,0.13,1.43,1.90,0.00,0.000,,
5685,Brown,Bruce,10.30,TOR,G,@ NYK,16.00,4.93,0.32,1.84,1.41,0.44,0.15,0.78,1.63,0.71,0.17,1.95,2.05,0.00,0.000,,
6976,Bona,Adem,10.02,PHI,F,WAS,12.00,3.73,0.00,3.11,0.51,0.29,0.72,0.77,1.47,0.79,0.36,1.47,0.93,0.00,0.000,,
6776,Council IV,Ricky,9.75,PHI,G,WAS,10.00,5.51,0.43,1.82,0.71,0.29,0.12,0.28,1.25,1.72,0.48,1.68,2.27,0.00,0.000,,
5609,Edwards,Justin,9.04,PHI,G,WAS,13.00,3.88,0.52,2.30,0.69,0.50,0.16,0.66,0.95,0.42,0.13,1.47,2.33,0.00,0.000,,
6309,Bassey,Charles,8.85,SAS,C,@ MIL,8.00,2.86,0.01,2.82,0.61,0.25,0.65,0.52,1.23,0.37,0.21,1.24,0.82,0.00,0.000,,
6765,Phillips,Julian,8.48,CHI,F,@ IND,12.00,4.40,0.73,1.64,0.52,0.32,0.22,0.39,0.79,0.63,0.31,1.52,2.02,0.00,0.000,,
6952,Walter,Ja'Kobe,7.89,TOR,G,@ NYK,11.00,4.14,0.62,1.47,0.73,0.26,0.12,0.51,0.97,0.34,0.14,1.59,2.42,0.00,0.000,,
6522,Terry,Dalen,7.84,CHI,G,@ IND,12.00,3.74,0.34,1.24,0.78,0.49,0.28,0.67,1.03,0.66,0.19,1.37,1.38,0.00,0.000,,
6984,Freeman,Enrique,6.82,IND,F,CHI,10.00,2.92,0.14,1.95,0.56,0.21,0.18,0.46,0.99,0.52,0.25,1.13,1.17,0.00,0.000,G-League,
6124,Jerome,Ty,6.01,CLE,G,OKC,6.00,3.04,0.38,0.78,1.01,0.22,0.03,0.43,0.76,0.38,0.05,1.14,1.31,0.00,0.000,,
6337,Banton,Dalano,5.34,POR,F,@ NOR,5.00,2.66,0.30,0.78,0.79,0.20,0.10,0.47,0.69,0.38,0.15,0.99,1.34,0.00,0.000,,
6537,Rollins,Ryan,5.17,MIL,G,SAS,6.00,1.98,0.28,1.03,0.67,0.36,0.11,0.37,0.48,0.18,0.05,0.76,1.01,0.00,0.000,,
6561,Walker,Jabari,4.26,POR,F,@ NOR,5.00,1.74,0.14,1.53,0.18,0.11,0.07,0.18,0.53,0.26,0.09,0.67,0.75,0.00,0.000,,
6180,Nnaji,Zeke,4.22,DEN,F,LAC,5.00,2.01,0.13,1.01,0.19,0.13,0.22,0.21,0.65,0.32,0.17,0.78,0.76,0.00,0.000,,
6534,Moore,Wendell,3.75,DET,G,@ BKN,5.00,1.40,0.09,0.89,0.44,0.24,0.09,0.25,0.47,0.19,0.03,0.56,0.57,0.00,0.000,,
6510,Branham,Malaki,2.96,SAS,G,@ MIL,4.00,1.70,0.23,0.45,0.35,0.07,0.02,0.24,0.39,0.23,0.04,0.62,0.82,0.00,0.000,,
5021,Holmes,Richaun,2.57,WAS,F,@ PHI,3.00,1.00,0.01,0.84,0.11,0.07,0.14,0.14,0.41,0.15,0.05,0.42,0.30,0.00,0.000,,
6536,Baldwin,Patrick,2.46,WAS,F,@ PHI,3.00,0.99,0.20,0.72,0.14,0.09,0.07,0.13,0.16,0.07,0.03,0.36,0.49,0.00,0.000,G-League,
6993,Reeves,Antonio,2.14,NOR,G,POR,3.00,1.22,0.23,0.35,0.17,0.08,0.02,0.17,0.20,0.13,0.03,0.43,0.65,0.00,0.000,G-League,
