id,last_name,first_name,value,team,position,opponent,minutes,points,threes,rebounds,assists,steals,blocks,turnovers,twos,free throws,free_throws_missed,field goals,field_goals_missed,double doubles,triple doubles,injury
5476,Hart,Josh,36.63,NYK,G,MIL,37.00,12.28,1.14,10.33,5.03,1.36,0.35,1.71,3.24,2.38,0.53,4.38,4.34,0.44,0.031,,
5458,Monk,Malik,35.87,SAC,G,@ CHI,32.00,18.20,2.77,4.10,5.85,0.96,0.55,1.50,3.82,2.25,0.33,6.59,7.78,0.07,0.002,,
6121,Williamson,Zion,35.56,NOR,F,@ BOS,28.00,19.89,0.22,6.12,3.99,0.78,0.68,2.34,7.18,4.87,1.99,7.40,6.71,0.11,0.002,Out,
5673,Bridges,Miles,35.37,CHA,F,@ PHO,33.00,18.07,2.04,7.03,3.59,0.80,0.43,1.66,4.52,2.91,0.49,6.56,8.33,0.31,0.006,Questionable,
6739,Lively II,Dereck,35.00,DAL,C,DEN,31.00,12.14,0.01,10.12,3.18,0.93,1.83,1.55,5.02,2.07,1.37,5.03,2.24,0.44,0.009,Injured,
5677,Sexton,Collin,34.80,UTA,G,BKN,31.00,22.51,2.39,3.04,4.18,1.01,0.23,3.01,5.43,4.48,0.66,7.82,8.21,0.03,0.001,,
5475,White,Derrick,34.53,BOS,G,NOR,36.00,15.45,3.29,4.73,5.47,1.03,1.02,1.76,2.05,1.48,0.26,5.34,6.20,0.06,0.002,,
2872,Westbrook,Russell,33.99,DEN,G,@ DAL,31.00,13.14,1.21,4.55,7.22,1.79,0.60,2.90,3.66,2.19,1.12,4.87,6.66,0.25,0.007,,
6511,Williams,Mark,33.81,CHA,C,@ PHO,27.00,13.93,0.00,10.04,2.18,0.72,1.25,1.17,5.74,2.45,0.95,5.74,3.26,0.46,0.005,,
6162,Anthony,Cole,33.13,ORL,G,PHI,29.00,16.25,1.76,5.09,5.40,0.93,0.54,3.03,4.29,2.39,0.55,6.05,8.18,0.06,0.004,Questionable,
6111,Washington,PJ,32.80,DAL,F,DEN,35.00,14.10,1.76,7.51,2.58,1.40,1.09,1.64,3.50,1.82,0.64,5.26,6.59,0.26,0.003,,
3006,DeRozan,DeMar,32.31,SAC,G,@ CHI,33.00,20.32,0.64,3.57,3.48,1.03,0.31,1.45,7.00,4.40,0.77,7.64,7.50,0.02,0.000,,
5053,Turner,Myles,31.83,IND,C,@ CLE,32.00,14.48,1.82,7.26,1.58,0.80,2.00,2.00,3.48,2.06,0.71,5.30,5.70,0.26,0.000,,
5973,Claxton,Nicolas,31.42,BKN,C,@ UTA,27.00,13.69,0.07,8.25,1.76,0.83,1.61,1.19,6.01,1.46,1.26,6.08,4.33,0.30,0.000,,
6730,Miller,Brandon,30.71,CHA,F,@ PHO,33.00,17.07,3.13,4.65,2.94,0.89,0.61,2.39,2.94,1.80,0.30,6.07,8.49,0.03,0.000,Out for season,
3439,Beal,Bradley,30.62,PHO,G,CHA,31.00,17.13,1.91,3.95,3.46,0.95,0.73,1.96,4.92,1.56,0.38,6.83,6.76,0.02,0.000,Questionable,
5473,Kuzma,Kyle,30.59,WAS,F,OKC,29.00,16.92,1.46,6.44,2.76,0.53,0.46,2.76,5.15,2.24,0.85,6.61,8.44,0.10,0.001,,
5717,Bridges,Mikal,30.59,NYK,F,MIL,40.00,18.39,2.32,3.63,2.91,1.07,0.37,1.55,5.11,1.21,0.40,7.43,7.90,0.02,0.000,,
6115,Bitadze,Goga,30.57,ORL,C,PHI,26.00,10.34,0.12,8.83,2.70,0.84,1.91,1.51,4.09,1.80,0.93,4.21,2.58,0.22,0.002,Questionable,
6290,Murphy,Trey,30.32,NOR,F,@ BOS,32.00,17.68,2.89,4.37,2.21,0.95,0.47,0.94,3.27,2.47,0.30,6.16,7.27,0.03,0.000,,
5682,Porter Jr.,Michael,30.09,DEN,F,@ DAL,31.00,16.04,1.94,6.26,2.49,0.54,0.43,1.15,4.25,1.72,0.58,6.19,5.83,0.10,0.001,,
6968,Filipowski,Kyle,30.00,UTA,C,BKN,28.00,12.05,1.00,7.97,3.14,1.19,0.48,1.86,3.35,2.35,1.32,4.35,4.44,0.24,0.005,,
5469,Anunoby,O.G.,29.71,NYK,F,MIL,37.00,15.55,1.99,4.72,1.92,1.59,0.92,1.34,3.88,1.82,0.47,5.87,6.79,0.03,0.000,,
5039,Oubre,Kelly,29.47,PHI,F,@ ORL,38.00,13.92,1.34,6.85,1.81,1.55,0.64,1.82,3.77,2.36,0.78,5.11,6.17,0.09,0.000,,
6291,Johnson,Keon,29.17,BKN,G,@ UTA,31.00,16.61,3.00,4.03,1.92,1.44,0.53,1.68,3.19,1.23,0.38,6.19,9.89,0.03,0.000,,
3723,McCollum,C.J.,28.80,NOR,G,@ BOS,31.00,17.14,2.59,3.44,3.03,0.69,0.45,1.58,3.94,1.49,0.51,6.53,8.48,0.02,0.000,,
6322,Grimes,Quentin,28.02,DAL,G,DEN,30.00,14.76,2.37,4.89,2.81,0.85,0.33,1.31,2.71,2.23,0.66,5.08,6.36,0.03,0.000,,
3914,Dinwiddie,Spencer,27.98,DAL,G,DEN,32.00,14.26,2.16,2.61,4.99,0.79,0.43,1.17,2.20,3.38,0.64,4.36,6.80,0.03,0.000,,
6743,Sensabaugh,Brice,27.98,UTA,F,BKN,26.00,15.67,2.89,4.48,2.77,0.83,0.26,2.22,2.50,2.00,0.20,5.39,6.87,0.03,0.000,Questionable,
6740,Clowney,Noah,27.90,BKN,F,@ UTA,29.00,15.31,2.71,5.26,1.35,0.68,0.86,1.08,2.70,1.78,0.56,5.41,6.34,0.06,0.000,,
6532,Nembhard,Andrew,27.41,IND,G,@ CLE,32.00,12.68,1.05,4.00,5.23,0.98,0.13,1.88,3.83,1.87,0.45,4.88,5.26,0.05,0.002,,
3399,Thompson,Klay,27.37,DAL,G,DEN,27.00,16.52,3.44,3.09,2.30,0.76,0.42,1.15,2.50,1.20,0.08,5.94,8.26,0.02,0.000,Questionable,
5449,Ball,Lonzo,27.07,CHI,G,SAC,26.00,8.82,2.23,4.23,5.39,1.55,0.78,1.88,0.75,0.63,0.23,2.98,5.08,0.03,0.001,,
6746,Coulibaly,Bilal,27.01,WAS,F,OKC,32.00,11.78,1.05,5.42,3.16,1.15,0.94,2.12,3.06,2.51,0.71,4.11,5.69,0.05,0.001,,
6502,Murray,Keegan,26.93,SAC,F,@ CHI,33.00,12.02,1.86,7.21,1.41,0.68,0.74,0.68,2.75,0.94,0.14,4.61,5.87,0.24,0.000,,
3004,Holiday,Jrue,26.33,BOS,G,NOR,31.00,11.34,1.71,4.56,4.22,0.99,0.43,1.53,2.51,1.19,0.16,4.22,4.91,0.02,0.001,,
5267,Yabusele,Guerschon,26.22,PHI,F,@ ORL,34.00,11.41,1.68,6.64,2.04,0.98,0.62,1.40,2.27,1.83,0.86,3.95,4.46,0.07,0.001,,
5271,Simmons,Ben,25.87,BKN,G,@ UTA,26.00,6.82,0.00,4.78,7.47,0.97,0.57,2.53,3.10,0.62,0.45,3.10,1.90,0.03,0.001,Questionable,
6935,Sarr,Alexandre,25.75,WAS,F,OKC,26.00,9.80,1.15,6.98,2.23,0.58,1.46,1.72,2.49,1.37,0.74,3.64,5.41,0.05,0.001,,
5042,Portis,Bobby,25.61,MIL,F,@ NYK,24.00,11.91,1.24,6.91,1.71,0.71,0.44,1.05,3.69,0.81,0.23,4.93,5.03,0.07,0.000,,
3402,Valanciunas,Jonas,25.48,WAS,C,OKC,20.00,9.48,0.14,8.79,2.37,0.36,0.68,1.96,3.72,1.62,0.32,3.86,3.42,0.19,0.002,,
6505,Mathurin,Bennedict,25.39,IND,G,@ CLE,32.00,14.72,1.36,5.51,1.53,0.53,0.34,2.05,3.84,2.96,0.61,5.20,6.44,0.06,0.000,,
5675,Carter Jr.,Wendell,25.25,ORL,C,PHI,25.00,10.27,0.89,7.17,2.24,0.64,0.63,1.20,2.91,1.78,0.79,3.80,3.36,0.18,0.002,,
3551,Middleton,Khris,25.17,MIL,F,@ NYK,24.00,12.04,1.44,4.00,4.30,0.70,0.24,1.92,3.12,1.48,0.24,4.56,4.93,0.02,0.001,Questionable,
6195,Marshall,Naji,24.58,DAL,F,DEN,27.00,13.87,1.16,3.54,2.59,1.04,0.18,1.29,4.38,1.63,0.36,5.54,6.04,0.02,0.000,Questionable,
6560,Martin,Tyrese,24.47,BKN,G,@ UTA,29.00,12.22,2.32,4.88,2.25,0.81,0.27,1.15,2.01,1.24,0.49,4.33,6.42,0.02,0.000,,
6076,Strus,Max,24.17,CLE,F,IND,28.00,11.08,2.22,4.49,3.20,0.70,0.39,1.29,1.73,0.96,0.21,3.95,5.25,0.02,0.000,,
5425,LeVert,Caris,23.82,CLE,G,IND,24.00,11.00,1.46,3.00,4.12,0.94,0.49,1.47,2.30,2.02,0.74,3.76,4.49,0.02,0.000,Questionable,
6954,Missi,Yves,23.72,NOR,C,@ BOS,28.00,8.05,0.00,8.18,1.30,0.57,1.34,1.08,3.28,1.49,0.75,3.28,2.32,0.14,0.000,Probable,
2846,Lopez,Brook,23.67,MIL,C,@ NYK,32.00,11.44,1.96,4.38,1.52,0.58,1.46,1.23,2.38,0.80,0.24,4.34,4.55,0.02,0.000,,
6962,Collier,Isaiah,23.64,UTA,G,BKN,29.00,8.45,0.76,3.66,6.20,1.16,0.29,4.06,2.48,1.21,0.92,3.24,5.45,0.04,0.001,,
5988,Dort,Luguentz,23.47,OKC,G,@ WAS,31.00,10.12,2.30,4.67,1.87,1.19,0.77,0.78,1.18,0.86,0.22,3.48,5.47,0.02,0.000,,
6329,Sharpe,Day'Ron,22.92,BKN,C,@ UTA,19.00,9.13,0.14,7.32,1.23,0.64,0.91,1.21,3.69,1.33,0.73,3.83,3.36,0.15,0.000,,
6360,Potter,Micah,22.61,UTA,C,BKN,26.00,7.37,1.24,8.39,1.26,0.57,0.75,1.14,1.49,0.67,0.17,2.73,3.14,0.12,0.000,G-League,
6308,Williams,Ziaire,22.11,BKN,F,@ UTA,25.00,11.58,1.24,4.36,1.62,1.04,0.27,1.23,2.99,1.88,0.47,4.23,5.27,0.02,0.000,Questionable,
6184,Pritchard,Payton,21.95,BOS,G,NOR,24.00,10.69,2.52,3.40,2.99,0.74,0.10,0.86,1.20,0.73,0.16,3.72,4.60,0.01,0.000,,
5724,Allen,Grayson,21.87,PHO,G,CHA,26.00,10.79,2.16,3.56,2.42,0.80,0.43,1.12,1.22,1.87,0.31,3.38,4.53,0.01,0.000,,
6736,Wallace,Cason,21.68,OKC,G,@ WAS,31.00,7.53,1.16,3.67,2.60,1.99,0.73,0.74,1.81,0.43,0.10,2.97,3.77,0.01,0.000,Questionable,
6292,Butler,Jared,21.56,WAS,G,OKC,20.00,9.91,1.09,2.45,4.33,0.91,0.34,1.94,2.71,1.22,0.35,3.80,4.74,0.01,0.000,,
6526,Braun,Christian,21.50,DEN,G,@ DAL,29.00,10.78,0.75,4.29,1.73,0.89,0.51,0.87,3.46,1.61,0.48,4.21,3.98,0.02,0.000,,
5025,Jones,Tyus,21.35,PHO,G,CHA,25.00,9.47,1.56,2.40,4.58,0.69,0.18,1.06,2.03,0.73,0.13,3.59,4.28,0.01,0.000,,
5767,Eubanks,Drew,21.27,UTA,C,BKN,20.00,7.80,0.03,6.55,1.49,0.56,1.26,1.31,3.04,1.63,0.63,3.07,2.08,0.03,0.000,,
6964,da Silva,Tristan,21.18,ORL,F,PHI,30.00,10.72,1.48,5.04,1.79,0.37,0.26,1.18,2.66,0.96,0.22,4.14,5.14,0.04,0.000,,
5105,O'Neale,Royce,20.97,PHO,F,CHA,23.00,8.47,2.05,4.58,2.37,0.74,0.59,0.96,0.96,0.40,0.14,3.01,4.02,0.01,0.000,,
3920,Gordon,Aaron,20.70,DEN,F,@ DAL,22.00,9.72,0.79,4.31,2.66,0.50,0.34,0.98,2.71,1.93,0.77,3.50,3.12,0.01,0.000,,
6158,Williams,Patrick,20.58,CHI,F,SAC,23.00,9.87,1.71,4.09,1.79,0.82,0.53,1.33,1.74,1.26,0.26,3.45,4.82,0.01,0.000,,
6116,Horton-Tucker,Talen,20.32,CHI,G,SAC,20.00,10.52,1.36,3.21,2.32,0.82,0.37,1.54,2.23,1.98,0.59,3.59,5.12,0.01,0.000,,
5977,Gafford,Daniel,20.23,DAL,F,DEN,16.00,10.51,0.00,4.82,1.02,0.39,0.85,0.68,4.32,1.87,0.92,4.32,1.58,0.02,0.000,,
5695,Mykhailiuk,Svi,20.15,UTA,F,BKN,20.00,11.11,2.64,2.47,2.17,0.82,0.15,1.15,1.06,1.07,0.38,3.70,5.43,0.01,0.000,,
6776,Council IV,Ricky,20.01,PHI,G,@ ORL,26.00,11.02,0.90,4.07,1.39,0.67,0.20,0.81,2.44,3.44,0.92,3.34,4.26,0.02,0.000,,
6339,Wiggins,Aaron,19.82,OKC,G,@ WAS,22.00,10.53,1.60,3.40,1.46,0.88,0.35,0.86,2.52,0.69,0.16,4.12,4.52,0.01,0.000,,
6148,Toppin,Obi,19.78,IND,F,@ CLE,19.00,10.11,1.21,4.03,1.48,0.69,0.39,0.76,2.70,1.08,0.19,3.91,3.49,0.02,0.000,,
3675,Plumlee,Mason,19.75,PHO,C,CHA,19.00,4.17,0.00,7.81,2.45,0.50,0.81,0.98,1.58,1.01,0.53,1.58,0.92,0.01,0.000,,
6191,Joe,Isaiah,19.64,OKC,G,@ WAS,23.00,10.56,2.63,2.88,1.60,0.77,0.26,0.60,1.07,0.53,0.11,3.70,4.67,0.01,0.000,Questionable,
6741,Black,Anthony,19.60,ORL,G,PHI,25.00,9.21,0.83,2.76,3.33,0.80,0.51,2.21,2.34,2.04,0.67,3.17,4.41,0.01,0.000,,
6519,Hardy,Jaden,19.54,DAL,G,DEN,22.00,12.55,1.78,2.15,1.86,0.56,0.15,1.61,2.89,1.43,0.27,4.67,6.38,0.01,0.000,Questionable,
6947,Carrington,Bub,19.51,WAS,G,OKC,27.00,7.59,1.33,4.24,3.42,0.64,0.20,1.73,1.52,0.56,0.15,2.85,4.56,0.01,0.000,,
5098,McConnell,T.J.,19.06,IND,G,@ CLE,17.00,9.75,0.21,2.23,3.50,0.82,0.13,1.50,4.19,0.74,0.20,4.40,3.71,0.01,0.000,,
5980,Martin,Cody,18.68,CHA,F,@ PHO,25.00,7.11,0.97,4.21,2.18,1.03,0.51,1.08,1.75,0.70,0.33,2.72,3.48,0.01,0.000,Probable,
2730,Horford,Al,18.67,BOS,C,NOR,24.00,6.74,1.42,4.77,1.86,0.52,0.88,0.68,1.11,0.26,0.05,2.53,2.74,0.00,0.000,,
5453,Isaac,Jonathan,18.34,ORL,F,PHI,17.00,6.65,0.75,5.09,0.67,0.73,1.38,0.56,1.61,1.18,0.45,2.36,2.89,0.01,0.000,,
6531,Watson,Peyton,18.26,DEN,G,@ DAL,25.00,8.26,0.68,3.68,1.41,0.72,0.97,0.90,2.38,1.46,0.45,3.06,3.37,0.01,0.000,,
6171,Smith,Jalen,17.97,CHI,F,SAC,15.00,7.48,1.11,5.30,0.97,0.30,0.77,0.64,1.49,1.17,0.35,2.60,2.84,0.02,0.000,,
6780,Wilson,Jalen,17.76,BKN,F,@ UTA,24.00,10.15,1.49,2.83,1.76,0.49,0.05,0.81,1.98,1.72,0.33,3.47,5.35,0.01,0.000,,
5907,Wade,Dean,17.67,CLE,F,IND,22.00,6.49,1.56,4.71,1.36,0.81,0.52,0.38,0.52,0.77,0.45,2.08,3.18,0.00,0.000,,
6299,McBride,Miles,17.62,NYK,G,MIL,21.00,8.36,1.62,2.53,2.67,0.69,0.12,0.68,1.32,0.86,0.20,2.94,3.92,0.00,0.000,,
5412,Prince,Taurean,17.45,MIL,F,@ NYK,28.00,7.82,1.63,3.82,1.66,0.72,0.34,1.15,1.23,0.47,0.14,2.86,3.67,0.01,0.000,,
6558,Ellis,Keon,17.08,SAC,G,@ CHI,23.00,6.84,1.37,2.70,1.36,1.50,0.76,0.77,0.91,0.91,0.21,2.28,2.70,0.00,0.000,,
6975,Ighodaro,Oso,16.93,PHO,F,CHA,22.00,5.62,0.01,5.33,1.55,0.75,0.63,0.90,2.49,0.61,0.40,2.50,1.89,0.00,0.000,,
6314,Boston Jr.,Brandon,16.86,NOR,G,@ BOS,21.00,8.89,0.93,2.86,1.51,0.84,0.26,1.09,2.43,1.24,0.36,3.36,4.28,0.00,0.000,,
6333,Champagnie,Justin,16.69,WAS,F,OKC,18.00,6.72,0.82,4.86,0.97,0.71,0.50,0.79,1.81,0.64,0.20,2.63,2.95,0.00,0.000,,
6943,Williams,Cody,16.66,UTA,G,BKN,26.00,7.81,1.14,2.90,1.84,0.70,0.56,1.25,1.70,0.99,0.45,2.84,4.69,0.00,0.000,Questionable,
6961,Dunn,Ryan,16.65,PHO,F,CHA,22.00,7.22,1.18,3.39,1.08,0.67,0.96,0.57,1.73,0.22,0.20,2.91,3.58,0.01,0.000,,
6583,Green,AJ,16.47,MIL,G,@ NYK,26.00,8.95,2.55,2.39,1.58,0.44,0.14,0.56,0.45,0.40,0.05,3.00,3.60,0.00,0.000,Questionable,
6212,Richards,Nick,16.09,PHO,C,CHA,16.00,6.51,0.00,5.55,0.93,0.20,0.70,1.13,2.34,1.83,0.74,2.34,1.46,0.01,0.000,,
5029,Lyles,Trey,16.02,SAC,F,@ CHI,21.00,6.57,1.31,4.82,1.03,0.43,0.35,0.67,0.95,0.74,0.21,2.26,3.44,0.00,0.000,,
2828,Gordon,Eric,15.98,PHI,G,@ ORL,28.00,8.89,1.46,1.76,1.58,0.90,0.38,1.54,1.49,1.53,0.39,2.95,4.31,0.00,0.000,,
6533,Williams,Jaylin,15.83,OKC,F,@ WAS,15.00,6.56,1.15,3.78,1.76,0.41,0.39,0.55,1.19,0.73,0.23,2.34,2.79,0.00,0.000,,
6363,Alvarado,Jose,15.74,NOR,G,@ BOS,20.00,6.76,1.23,1.91,2.44,1.13,0.25,0.88,1.19,0.69,0.20,2.42,3.61,0.00,0.000,,
6544,Houstan,Caleb,15.61,ORL,F,PHI,28.00,8.25,2.24,2.92,0.99,0.46,0.22,0.53,0.43,0.67,0.13,2.67,4.43,0.00,0.000,,
5856,Williams,Kenrich,15.52,OKC,F,@ WAS,17.00,7.15,1.07,3.68,1.31,0.58,0.16,0.44,1.81,0.32,0.18,2.88,2.91,0.01,0.000,,
5488,Bryant,Thomas,15.50,IND,C,@ CLE,15.00,6.17,0.24,5.33,0.74,0.31,0.54,0.55,2.25,0.95,0.18,2.49,1.90,0.01,0.000,,
6939,Salaun,Tidjane,15.12,CHA,F,@ PHO,21.00,5.76,1.06,4.47,1.18,0.76,0.18,0.82,0.89,0.80,0.36,1.95,3.70,0.00,0.000,G-League,
5235,Niang,Georges,14.93,CLE,F,IND,17.00,7.39,1.45,3.60,1.22,0.33,0.13,0.88,1.31,0.42,0.08,2.76,3.05,0.01,0.000,,
6760,Strawther,Julian,14.85,DEN,G,@ DAL,20.00,8.57,1.30,1.82,1.32,0.60,0.27,0.74,1.76,1.15,0.27,3.06,3.81,0.00,0.000,,
6944,Buzelis,Matas,14.68,CHI,F,SAC,15.00,7.51,1.06,3.23,0.53,0.39,0.71,0.81,1.56,1.21,0.37,2.62,3.64,0.01,0.000,,
6773,Jackson Jr.,Andre,14.10,MIL,G,@ NYK,24.00,4.74,0.76,3.90,1.93,0.67,0.26,1.31,1.09,0.28,0.17,1.85,2.46,0.00,0.000,,
6946,Carter,Devin,13.96,SAC,G,@ CHI,15.00,6.01,0.77,3.15,1.55,0.59,0.30,0.96,1.44,0.82,0.32,2.21,3.02,0.00,0.000,,
6754,Hawkins,Jordan,13.66,NOR,G,@ BOS,20.00,8.01,1.52,2.29,0.85,0.30,0.24,0.67,1.17,1.11,0.21,2.69,4.90,0.00,0.000,,
6301,Kispert,Corey,13.10,WAS,F,OKC,18.00,7.56,1.34,2.17,1.16,0.32,0.12,0.94,1.38,0.78,0.16,2.72,3.48,0.00,0.000,,
6765,Phillips,Julian,12.63,CHI,F,SAC,18.00,6.62,1.12,2.52,0.64,0.49,0.33,0.60,1.13,1.00,0.50,2.25,3.20,0.00,0.000,,
5699,Carter,Jevon,12.26,CHI,G,SAC,15.00,5.96,1.32,1.31,1.88,0.52,0.23,0.63,0.91,0.18,0.06,2.23,3.24,0.00,0.000,,
6173,Green,Josh,12.05,CHA,G,@ PHO,24.00,5.30,0.94,2.24,1.36,0.74,0.18,0.80,1.03,0.42,0.18,1.97,2.49,0.00,0.000,,
6957,George,Kyshawn,11.94,WAS,G,OKC,16.00,4.90,0.94,2.78,1.25,0.41,0.42,0.88,0.70,0.68,0.25,1.64,2.94,0.00,0.000,,
6901,Evbuomwan,Tosan,11.91,BKN,F,@ UTA,20.00,5.55,0.59,2.82,0.88,0.43,0.33,0.61,1.49,0.80,0.44,2.08,2.19,0.00,0.000,,
6163,Achiuwa,Precious,11.83,NYK,F,MIL,14.00,3.84,0.19,4.15,0.75,0.43,0.52,0.63,1.38,0.51,0.30,1.57,1.67,0.00,0.000,,
6976,Bona,Adem,11.73,PHI,F,@ ORL,18.00,4.05,0.00,3.72,0.67,0.40,0.95,1.36,1.55,0.95,0.42,1.55,1.15,0.00,0.000,,
6806,Tshiebwe,Oscar,11.71,UTA,F,BKN,10.00,4.96,0.01,3.96,0.41,0.40,0.32,0.53,1.98,0.97,0.38,1.99,1.54,0.00,0.000,,
6211,Queen,Trevelin,11.69,ORL,G,PHI,16.00,4.37,0.67,2.45,1.45,0.72,0.40,0.99,0.91,0.54,0.12,1.58,2.28,0.00,0.000,,
6150,Okoro,Isaac,11.48,CLE,G,IND,17.00,5.08,0.85,1.90,1.37,0.51,0.37,0.43,0.99,0.55,0.24,1.84,2.04,0.00,0.000,Out,
6753,Smith Jr.,Nick,11.21,CHA,G,@ PHO,17.00,5.62,1.07,1.80,1.56,0.25,0.17,0.76,1.11,0.19,0.04,2.18,3.39,0.00,0.000,,
