id,last_name,first_name,value,team,position,opponent,minutes,points,threes,rebounds,assists,steals,blocks,turnovers,twos,free throws,free_throws_missed,field goals,field_goals_missed,double doubles,triple doubles,injury
2872,Westbrook,Russell,36.73,DEN,G,@ MIA,33.00,14.07,1.30,5.12,8.17,1.58,0.63,3.23,3.94,2.29,1.17,5.24,6.77,0.32,0.022,,
6282,Giddey,Josh,35.76,CHI,G,CHA,28.00,12.51,1.31,7.39,7.40,0.87,0.62,2.60,3.38,1.82,0.59,4.69,5.74,0.24,0.073,,
5355,Poeltl,Jakob,35.35,TOR,C,@ MIL,33.00,13.50,0.00,10.47,2.76,1.19,1.22,1.82,5.98,1.54,0.96,5.98,4.22,0.46,0.005,,
5345,Murray,Jamal,35.26,DEN,G,@ MIA,34.00,17.62,1.83,4.08,5.86,1.22,0.63,1.94,4.66,2.81,0.48,6.49,8.11,0.07,0.002,,
6155,Vassell,Devin,34.86,SAS,G,MEM,34.00,18.91,2.47,4.44,4.28,1.39,0.48,2.09,4.66,2.18,0.62,7.13,8.81,0.03,0.001,,
2464,Paul,Chris,34.62,SAS,G,MEM,33.00,10.16,1.75,4.94,9.17,1.82,0.31,2.11,1.62,1.67,0.12,3.37,5.17,0.28,0.009,,
5976,White,Coby,34.43,CHI,G,CHA,34.00,18.72,2.87,4.03,5.30,0.89,0.25,2.20,3.48,3.15,0.44,6.35,8.46,0.07,0.002,Injured,
5475,White,Derrick,34.28,BOS,G,ORL,36.00,15.79,3.31,4.94,4.83,1.07,1.11,1.97,2.06,1.74,0.31,5.37,7.08,0.03,0.001,,
5977,Gafford,Daniel,33.30,DAL,F,OKC,29.00,15.26,0.00,9.08,1.69,0.60,1.53,1.49,6.19,2.88,1.43,6.19,2.71,0.43,0.000,,
5043,Porzingis,Kristaps,32.74,BOS,F,ORL,29.00,17.34,1.69,6.43,1.76,0.75,1.52,1.65,4.05,4.17,0.68,5.74,6.22,0.11,0.000,,
6751,George,Keyonte,32.47,UTA,G,@ NOR,32.00,17.35,2.80,3.31,6.29,0.78,0.13,3.68,3.14,2.67,0.55,5.94,7.88,0.11,0.002,,
3946,Randle,Julius,32.11,MIN,F,@ NYK,32.00,17.44,1.47,6.29,3.87,0.52,0.19,2.64,4.78,3.47,0.85,6.25,6.62,0.11,0.002,,
5717,Bridges,Mikal,31.30,NYK,F,MIN,39.00,19.43,2.41,3.33,2.75,1.15,0.43,1.63,5.49,1.22,0.38,7.90,8.20,0.02,0.000,,
6111,Washington,PJ,31.03,DAL,F,OKC,35.00,12.63,1.54,8.19,2.40,1.26,0.92,2.02,2.99,2.03,0.72,4.53,6.30,0.29,0.003,,
5469,Anunoby,O.G.,30.92,NYK,F,MIN,37.00,17.61,2.29,4.50,1.74,1.50,0.82,1.51,4.51,1.72,0.46,6.80,7.50,0.03,0.000,,
6162,Anthony,Cole,30.88,ORL,G,@ BOS,29.00,15.87,1.74,4.78,4.42,0.89,0.52,2.65,4.22,2.21,0.52,5.96,8.47,0.03,0.001,Questionable,
5677,Sexton,Collin,30.54,UTA,G,@ NOR,27.00,18.54,1.78,2.66,4.63,0.81,0.16,2.29,5.31,2.58,0.38,7.09,7.44,0.03,0.000,,
3357,Butler,Jimmy,30.39,MIA,F,DEN,30.00,14.89,0.42,4.68,4.80,1.15,0.27,1.28,4.44,4.75,0.92,4.86,4.56,0.03,0.001,Suspended,
6339,Wiggins,Aaron,30.10,OKC,G,@ DAL,30.00,16.55,2.68,4.79,2.17,1.31,0.48,1.30,3.70,1.11,0.24,6.38,6.86,0.03,0.000,,
5675,Carter Jr.,Wendell,30.09,ORL,C,@ BOS,32.00,12.19,1.19,8.80,2.32,0.86,0.64,1.23,3.35,1.92,0.85,4.54,4.78,0.29,0.003,,
5767,Eubanks,Drew,29.69,UTA,C,@ NOR,29.00,10.36,0.04,9.97,1.76,0.63,1.71,1.79,4.28,1.68,0.71,4.32,2.59,0.28,0.000,,
5973,Claxton,Nicolas,29.56,BKN,C,@ LAL,27.00,11.59,0.05,8.70,2.10,0.70,1.36,1.16,5.14,1.16,1.06,5.19,3.27,0.25,0.002,,
5682,Porter Jr.,Michael,29.43,DEN,F,@ MIA,31.00,15.98,1.99,6.19,2.13,0.55,0.46,1.28,4.26,1.49,0.54,6.25,5.62,0.10,0.001,,
6937,Castle,Stephon,29.26,SAS,G,MEM,32.00,14.57,1.23,3.29,5.39,1.14,0.38,2.51,3.89,3.10,1.28,5.12,8.12,0.06,0.001,,
6743,Sensabaugh,Brice,28.38,UTA,F,@ NOR,26.00,16.44,2.88,4.28,2.70,0.85,0.20,2.09,2.99,1.82,0.16,5.87,6.77,0.03,0.000,Questionable,
3551,Middleton,Khris,28.31,MIL,F,TOR,24.00,13.01,1.59,4.35,5.02,0.98,0.29,2.19,3.14,1.96,0.35,4.73,5.31,0.06,0.002,Questionable,
2846,Lopez,Brook,27.92,MIL,C,TOR,32.00,12.37,1.96,5.47,1.88,0.76,1.93,1.09,2.73,1.03,0.32,4.69,4.75,0.05,0.000,,
6542,Christie,Max,27.37,LAL,G,BKN,36.00,14.86,2.10,3.42,2.52,1.22,0.73,1.05,2.56,3.44,0.66,4.66,5.72,0.02,0.000,,
5042,Portis,Bobby,26.98,MIL,F,TOR,22.00,11.66,1.15,7.55,1.97,0.83,0.48,1.14,3.63,0.95,0.26,4.78,5.05,0.20,0.000,,
6521,Jovic,Nikola,26.54,MIA,F,DEN,28.00,12.17,1.75,4.84,3.38,1.02,0.42,1.09,2.55,1.82,0.40,4.30,5.14,0.02,0.000,,
5695,Mykhailiuk,Svi,26.45,UTA,F,@ NOR,25.00,15.09,3.31,3.01,3.05,1.04,0.14,2.04,1.92,1.32,0.32,5.23,7.21,0.02,0.000,,
5902,Johnson,Keldon,26.43,SAS,F,MEM,26.00,14.20,1.36,5.69,2.07,0.68,0.25,1.24,3.74,2.64,0.77,5.10,6.02,0.06,0.001,,
6740,Clowney,Noah,26.28,BKN,F,@ LAL,29.00,13.94,2.57,5.53,1.45,0.57,0.65,1.11,2.20,1.83,0.41,4.77,6.59,0.06,0.000,,
6327,Aldama,Santi,26.26,MEM,F,@ SAS,25.00,10.70,1.42,7.37,2.29,0.72,0.49,0.99,2.75,0.94,0.32,4.17,4.74,0.18,0.002,Questionable,
5459,Kennard,Luke,25.85,MEM,G,@ SAS,32.00,12.30,2.94,4.06,3.97,0.76,0.06,1.25,1.06,1.36,0.18,4.00,5.03,0.02,0.000,,
5048,Russell,D'Angelo,25.47,BKN,G,@ LAL,22.00,13.31,2.13,2.48,4.62,0.72,0.20,1.62,2.70,1.52,0.25,4.83,6.08,0.02,0.000,Questionable,
5271,Simmons,Ben,25.35,BKN,G,@ LAL,26.00,6.86,0.00,5.24,7.05,0.92,0.48,2.98,3.13,0.60,0.45,3.13,2.17,0.03,0.002,Questionable,
3004,Holiday,Jrue,25.31,BOS,G,ORL,31.00,11.18,1.71,4.70,3.63,0.94,0.45,1.71,2.35,1.35,0.19,4.06,5.28,0.02,0.000,,
6533,Williams,Jaylin,25.29,OKC,F,@ DAL,22.00,10.81,2.02,5.61,2.73,0.82,0.57,0.96,1.76,1.23,0.38,3.78,4.58,0.04,0.000,,
6308,Williams,Ziaire,25.24,BKN,F,@ LAL,28.00,13.32,1.51,5.25,1.77,1.04,0.25,1.44,3.42,1.95,0.48,4.93,5.92,0.06,0.000,Questionable,
6032,Hachimura,Rui,24.91,LAL,F,BKN,33.00,12.76,1.53,5.26,1.44,0.89,0.63,0.93,3.29,1.59,0.48,4.82,5.13,0.05,0.000,,
6736,Wallace,Cason,24.91,OKC,G,@ DAL,35.00,9.84,1.43,4.24,2.79,1.94,0.70,0.86,2.53,0.49,0.11,3.96,5.38,0.01,0.000,Questionable,
3399,Thompson,Klay,24.91,DAL,G,OKC,27.00,14.82,3.05,3.44,1.89,0.72,0.37,1.55,2.18,1.31,0.09,5.23,7.50,0.02,0.000,Questionable,
3729,Gobert,Rudy,24.86,MIN,C,@ NYK,32.00,8.88,0.00,8.59,1.49,0.52,1.23,1.42,3.51,1.86,0.96,3.51,2.19,0.14,0.000,,
6747,Dick,Gradey,24.64,TOR,G,@ MIL,29.00,14.70,2.31,4.02,1.82,0.73,0.11,1.38,2.86,2.05,0.26,5.17,7.39,0.03,0.000,,
5967,Reid,Naz,24.33,MIN,C,@ NYK,26.00,12.95,1.98,4.49,1.54,0.76,0.81,1.42,2.86,1.29,0.44,4.84,5.32,0.02,0.000,,
5988,Dort,Luguentz,24.24,OKC,G,@ DAL,30.00,11.41,2.64,4.76,1.70,1.03,0.67,0.84,1.29,0.91,0.24,3.93,6.15,0.02,0.000,,
6321,Dosunmu,Ayo,24.17,CHI,G,CHA,26.00,10.91,1.19,3.33,4.51,0.71,0.46,1.25,3.08,1.18,0.27,4.27,3.90,0.02,0.000,,
6188,McDaniels,Jaden,23.72,MIN,F,@ NYK,32.00,10.94,1.39,5.12,1.56,1.17,0.73,1.04,2.99,0.79,0.31,4.38,4.91,0.04,0.000,,
6322,Grimes,Quentin,23.61,DAL,G,OKC,27.00,11.64,1.79,5.00,2.24,0.77,0.30,1.49,2.07,2.13,0.63,3.86,5.15,0.05,0.000,,
2711,Conley,Mike,23.58,MIN,G,@ NYK,28.00,9.91,2.15,2.56,4.74,1.20,0.21,1.12,1.11,1.24,0.15,3.26,4.79,0.01,0.000,,
5449,Ball,Lonzo,23.55,CHI,G,CHA,22.00,7.41,1.86,4.12,4.43,1.29,0.76,1.39,0.63,0.57,0.20,2.49,4.54,0.01,0.000,,
6962,Collier,Isaiah,23.53,UTA,G,@ NOR,27.00,6.78,0.64,4.16,6.76,1.09,0.25,3.21,2.12,0.62,0.40,2.76,4.42,0.01,0.000,,
6191,Joe,Isaiah,23.49,OKC,G,@ DAL,26.00,13.24,3.31,3.34,1.74,0.82,0.26,0.75,1.36,0.59,0.13,4.67,6.67,0.02,0.000,Questionable,
3435,Barnes,Harrison,23.27,SAS,F,MEM,31.00,13.00,1.65,4.39,1.82,0.58,0.22,0.81,2.58,2.89,0.71,4.23,4.82,0.02,0.000,,
6195,Marshall,Naji,23.05,DAL,F,OKC,27.00,12.79,1.02,3.90,2.33,0.93,0.15,1.60,3.94,1.85,0.36,4.96,5.61,0.02,0.000,Questionable,
6565,Pippen Jr.,Scotty,22.90,MEM,G,@ SAS,21.00,8.94,1.00,3.06,5.37,1.08,0.33,2.57,2.38,1.18,0.51,3.38,3.88,0.03,0.001,,
3914,Dinwiddie,Spencer,22.84,DAL,G,OKC,29.00,10.83,1.56,2.81,4.11,0.76,0.34,1.34,1.54,3.07,0.55,3.10,5.30,0.02,0.000,,
6184,Pritchard,Payton,22.46,BOS,G,ORL,26.00,11.19,2.67,3.70,2.79,0.72,0.10,1.06,1.15,0.88,0.19,3.82,5.07,0.01,0.000,,
6764,Jaquez Jr.,Jaime,22.30,MIA,F,DEN,23.00,9.45,0.68,4.48,3.13,1.17,0.25,1.30,2.79,1.83,0.56,3.47,4.12,0.01,0.000,,
5980,Martin,Cody,22.26,CHA,F,@ CHI,28.00,9.24,1.21,4.75,2.49,1.09,0.57,1.19,2.37,0.87,0.41,3.58,4.32,0.01,0.000,Probable,
5752,Robinson,Duncan,22.25,MIA,F,DEN,25.00,12.16,2.69,2.29,3.18,0.60,0.17,0.90,1.65,0.79,0.12,4.34,5.62,0.02,0.000,,
6560,Martin,Tyrese,22.18,BKN,G,@ LAL,26.00,10.89,2.18,4.57,2.29,0.62,0.20,1.23,1.74,0.87,0.41,3.92,5.81,0.02,0.000,,
6158,Williams,Patrick,21.49,CHI,F,CHA,24.00,9.86,1.78,3.95,2.10,0.94,0.71,1.32,1.70,1.12,0.21,3.48,4.80,0.01,0.000,,
5648,Boucher,Chris,21.24,TOR,F,@ MIL,20.00,11.21,1.51,4.51,0.78,0.69,0.70,0.69,2.34,2.00,0.57,3.85,4.61,0.02,0.000,,
6942,Edey,Zach,21.22,MEM,C,@ SAS,20.00,9.34,0.36,6.46,0.86,0.60,0.86,1.34,3.47,1.32,0.71,3.83,3.26,0.05,0.000,Playing,
5047,Rozier,Terry,21.18,MIA,G,DEN,24.00,10.93,1.43,2.99,3.00,0.61,0.32,1.16,2.52,1.60,0.21,3.95,5.41,0.01,0.000,,
6163,Achiuwa,Precious,21.03,NYK,F,MIN,24.00,7.54,0.33,6.73,1.15,0.80,1.04,1.09,2.78,0.99,0.59,3.11,3.07,0.03,0.000,,
6526,Braun,Christian,20.77,DEN,G,@ MIA,28.00,10.42,0.73,4.13,1.60,0.83,0.59,0.88,3.40,1.43,0.43,4.13,3.53,0.02,0.000,,
6080,Alexander-Walker,Nickeil,20.39,MIN,G,@ NYK,28.00,10.32,2.01,2.61,2.76,0.78,0.41,1.45,1.73,0.83,0.29,3.74,4.40,0.01,0.000,,
6291,Johnson,Keon,20.38,BKN,G,@ LAL,24.00,11.24,2.05,3.35,1.42,0.93,0.31,1.40,2.14,0.81,0.27,4.19,6.75,0.01,0.000,,
4049,Theis,Daniel,19.61,NOR,C,UTA,25.00,5.88,0.47,6.52,1.44,0.64,1.19,0.97,1.90,0.67,0.23,2.37,2.50,0.01,0.000,,
6753,Smith Jr.,Nick,19.59,CHA,G,@ CHI,26.00,10.22,1.88,3.01,2.51,0.47,0.26,1.16,2.09,0.40,0.08,3.97,6.17,0.01,0.000,,
6531,Watson,Peyton,19.47,DEN,G,@ MIA,26.00,8.57,0.70,3.85,1.56,0.74,1.19,0.94,2.50,1.47,0.45,3.20,3.29,0.01,0.000,,
6974,Wells,Jaylen,19.40,MEM,F,@ SAS,27.00,11.02,1.82,3.58,1.43,0.56,0.11,1.01,2.13,1.30,0.29,3.95,5.27,0.01,0.000,,
6741,Black,Anthony,19.22,ORL,G,@ BOS,25.00,9.30,0.75,2.84,2.81,0.79,0.57,1.90,2.53,1.99,0.65,3.28,4.59,0.00,0.000,,
6780,Wilson,Jalen,19.19,BKN,F,@ LAL,28.00,10.49,1.61,3.56,1.84,0.48,0.10,0.99,2.04,1.58,0.28,3.65,5.27,0.01,0.000,,
6566,Champagnie,Julian,19.14,SAS,F,MEM,22.00,9.69,2.20,3.60,1.29,0.66,0.53,0.96,1.09,0.91,0.15,3.29,4.68,0.01,0.000,,
6968,Filipowski,Kyle,19.10,UTA,C,@ NOR,20.00,7.47,0.78,5.51,1.98,0.68,0.30,1.23,2.07,0.99,0.56,2.85,2.85,0.02,0.000,,
5453,Isaac,Jonathan,18.99,ORL,F,@ BOS,19.00,7.21,0.90,5.29,0.61,0.81,1.20,0.51,1.67,1.17,0.48,2.57,3.49,0.02,0.000,,
5274,Caruso,Alex,18.92,OKC,G,@ DAL,20.00,7.23,1.23,2.82,2.49,1.48,0.61,0.73,1.59,0.36,0.10,2.82,4.06,0.00,0.000,,
6329,Sharpe,Day'Ron,18.84,BKN,C,@ LAL,15.00,7.77,0.10,6.17,1.16,0.42,0.58,0.97,3.20,1.07,0.61,3.30,2.49,0.03,0.000,,
6537,Rollins,Ryan,18.79,MIL,G,TOR,22.00,7.35,0.96,3.57,2.24,1.43,0.51,1.50,1.81,0.85,0.21,2.77,3.67,0.01,0.000,,
3689,Caldwell-Pope,Kentavious,18.56,ORL,G,@ BOS,30.00,9.17,1.64,2.07,1.81,1.26,0.59,0.87,1.62,1.01,0.12,3.26,4.49,0.00,0.000,,
6363,Alvarado,Jose,18.47,NOR,G,UTA,21.00,7.48,1.35,1.85,3.29,1.46,0.29,0.88,1.26,0.91,0.26,2.61,3.85,0.01,0.000,,
6079,Hayes,Jaxson,18.12,LAL,C,BKN,20.00,7.70,0.08,5.15,0.87,0.73,0.81,0.96,2.95,1.56,0.67,3.03,1.35,0.02,0.000,,
6299,McBride,Miles,17.87,NYK,G,MIN,21.00,8.64,1.65,2.41,2.58,0.82,0.13,0.77,1.41,0.87,0.20,3.06,4.21,0.00,0.000,,
3920,Gordon,Aaron,17.67,DEN,F,@ MIA,20.00,8.52,0.72,3.88,2.01,0.41,0.30,1.02,2.46,1.44,0.57,3.18,2.84,0.01,0.000,,
6300,Mitchell,Davion,17.66,TOR,G,@ MIL,27.00,6.09,0.97,2.63,4.68,0.62,0.16,1.57,1.30,0.58,0.26,2.27,3.19,0.00,0.000,,
6950,Knecht,Dalton,17.58,LAL,F,BKN,21.00,10.70,1.93,3.05,0.90,0.40,0.10,0.53,1.91,1.09,0.26,3.84,4.50,0.01,0.000,,
5899,Highsmith,Haywood,17.51,MIA,F,DEN,26.00,7.25,1.34,3.46,1.50,1.05,0.63,0.70,1.42,0.39,0.18,2.76,2.93,0.01,0.000,,
6943,Williams,Cody,17.25,UTA,G,@ NOR,30.00,7.88,1.12,3.13,2.01,0.81,0.46,1.33,1.75,1.02,0.52,2.87,4.98,0.01,0.000,Questionable,
6067,Clarke,Brandon,17.22,MEM,F,@ SAS,18.00,7.31,0.11,4.79,1.00,0.75,0.57,0.58,3.16,0.66,0.32,3.27,2.40,0.01,0.000,,
6525,LaRavia,Jake,17.01,MEM,F,@ SAS,21.00,6.62,0.73,4.24,2.12,0.72,0.35,1.20,1.61,1.21,0.35,2.34,2.87,0.00,0.000,Out,
6948,Ware,Kel'el,16.99,MIA,C,DEN,17.00,7.35,0.52,4.37,0.80,0.52,0.99,0.64,2.41,0.97,0.47,2.93,2.72,0.01,0.000,,
6583,Green,AJ,16.77,MIL,G,TOR,24.00,8.76,2.50,2.47,1.69,0.54,0.17,0.58,0.40,0.46,0.06,2.90,3.49,0.00,0.000,Questionable,
6760,Strawther,Julian,16.76,DEN,G,@ MIA,23.00,9.68,1.46,2.09,1.48,0.67,0.31,0.89,2.03,1.24,0.27,3.49,4.20,0.00,0.000,,
6171,Smith,Jalen,16.70,CHI,F,CHA,14.00,6.91,1.02,5.07,0.90,0.27,0.67,0.60,1.44,0.97,0.29,2.46,2.77,0.01,0.000,,
5412,Prince,Taurean,16.67,MIL,F,TOR,24.00,7.24,1.51,3.58,1.68,0.82,0.29,1.09,1.07,0.57,0.16,2.58,3.40,0.01,0.000,,
6754,Hawkins,Jordan,16.66,NOR,G,UTA,21.00,9.84,1.82,2.52,1.14,0.40,0.29,0.68,1.53,1.32,0.25,3.35,5.44,0.00,0.000,,
5685,Brown,Bruce,16.48,TOR,G,@ MIL,21.00,8.15,0.56,3.65,1.52,0.60,0.25,1.01,2.63,1.21,0.32,3.19,3.78,0.01,0.000,,
6345,Hauser,Sam,16.24,BOS,F,ORL,22.00,7.20,1.98,3.73,1.06,0.70,0.30,0.42,0.57,0.12,0.01,2.55,3.24,0.01,0.000,,
2730,Horford,Al,16.07,BOS,C,ORL,22.00,5.94,1.23,3.84,1.59,0.55,0.80,0.74,0.99,0.27,0.05,2.22,2.80,0.00,0.000,,
6964,da Silva,Tristan,15.72,ORL,F,@ BOS,23.00,8.05,1.16,3.71,1.23,0.32,0.17,0.77,1.95,0.67,0.15,3.11,4.41,0.01,0.000,,
6334,Sims,Jericho,15.59,NYK,C,MIN,24.00,4.10,0.00,6.31,0.93,0.48,0.82,0.80,1.82,0.46,0.28,1.82,0.78,0.00,0.000,,
5719,Trent,Gary,15.42,MIL,G,TOR,22.00,8.53,1.81,2.14,0.88,1.09,0.05,0.60,1.22,0.66,0.11,3.03,4.01,0.00,0.000,,
6309,Bassey,Charles,15.20,SAS,C,MEM,12.00,5.03,0.03,4.72,0.91,0.45,1.23,0.94,2.13,0.68,0.39,2.16,1.35,0.00,0.000,,
5898,Vincent,Gabe,15.15,LAL,G,BKN,25.00,7.12,1.44,1.72,2.20,1.05,0.12,0.96,1.14,0.52,0.15,2.58,3.96,0.00,0.000,,
6868,Jemison,Trey,15.10,LAL,C,BKN,20.00,4.66,0.00,5.11,0.94,0.57,1.07,1.28,2.03,0.60,0.35,2.03,1.57,0.00,0.000,,
6173,Green,Josh,15.04,CHA,G,@ CHI,27.00,6.91,1.18,2.71,1.58,0.90,0.22,0.91,1.44,0.49,0.23,2.62,3.33,0.00,0.000,,
6980,Shead,Jamal,14.97,TOR,G,@ MIL,18.00,6.11,0.87,1.49,3.74,0.69,0.12,1.35,1.50,0.50,0.21,2.37,3.12,0.00,0.000,Questionable,
5853,Green,Javonte,14.45,NOR,G,UTA,20.00,6.21,0.66,2.83,0.74,0.99,0.78,0.55,1.64,0.95,0.33,2.30,2.27,0.00,0.000,,
6211,Queen,Trevelin,14.27,ORL,G,@ BOS,20.00,5.33,0.87,2.89,1.75,0.91,0.48,1.02,1.06,0.60,0.12,1.93,3.12,0.00,0.000,,
6326,Robinson-Earl,Jeremiah,14.05,NOR,F,UTA,17.00,5.83,0.70,3.99,1.13,0.57,0.16,0.55,1.54,0.65,0.13,2.24,2.62,0.00,0.000,,
6941,Dillingham,Rob,13.67,MIN,G,@ NYK,16.00,7.22,1.02,1.20,2.80,0.45,0.07,1.61,1.76,0.64,0.18,2.78,3.69,0.00,0.000,,
6944,Buzelis,Matas,13.53,CHI,F,CHA,14.00,6.73,0.97,2.82,0.55,0.36,0.79,0.68,1.40,1.02,0.31,2.37,3.25,0.00,0.000,,
3677,Olynyk,Kelly,13.33,TOR,C,@ MIL,13.00,5.49,0.45,2.88,2.05,0.55,0.21,1.17,1.55,1.04,0.20,2.00,1.89,0.00,0.000,Questionable,
6544,Houstan,Caleb,13.15,ORL,F,@ BOS,24.00,7.13,1.95,2.36,0.78,0.39,0.18,0.44,0.35,0.58,0.10,2.30,4.10,0.00,0.000,,
5701,Okogie,Josh,12.67,CHA,G,@ CHI,16.00,5.89,0.54,2.77,0.78,0.73,0.35,0.56,1.64,0.99,0.36,2.18,2.54,0.00,0.000,,
6165,Jones,Tre,11.80,SAS,G,MEM,14.00,3.03,0.26,2.01,3.48,0.57,0.07,0.75,0.87,0.51,0.11,1.13,1.28,0.00,0.000,,
5856,Williams,Kenrich,11.71,OKC,F,@ DAL,12.00,5.46,0.89,2.60,0.96,0.54,0.12,0.41,1.27,0.25,0.12,2.16,2.37,0.00,0.000,,
6939,Salaun,Tidjane,11.70,CHA,F,@ CHI,16.00,4.48,0.81,3.70,0.89,0.45,0.14,0.66,0.75,0.55,0.25,1.56,3.05,0.00,0.000,G-League,
7077,Carlson,Branden,11.07,OKC,C,@ DAL,13.00,5.43,0.63,2.72,0.49,0.25,0.50,0.62,1.44,0.66,0.22,2.07,2.77,0.00,0.000,,
