id,last_name,first_name,value,team,position,opponent,minutes,points,threes,rebounds,assists,steals,blocks,turnovers,twos,free throws,free_throws_missed,field goals,field_goals_missed,double doubles,triple doubles,injury
5695,Mykhailiuk,Svi,21.75,UTA,F,@ NOR,20.00,12.83,2.79,2.34,2.38,0.80,0.11,1.61,1.67,1.12,0.27,4.46,6.19,0.01,0.000,,
6158,Williams,Patrick,21.62,CHI,F,@ LAC,26.00,9.77,1.71,4.36,2.00,1.00,0.64,1.51,1.81,1.02,0.19,3.52,5.20,0.01,0.000,,
5853,Green,Javonte,21.56,NOR,G,UTA,28.00,9.78,1.03,4.16,1.07,1.37,1.05,0.80,2.59,1.51,0.50,3.62,3.56,0.01,0.000,,
6184,Pritchard,Payton,20.70,BOS,G,@ GSW,24.00,10.45,2.48,3.14,2.71,0.64,0.11,1.00,1.13,0.75,0.14,3.61,4.85,0.01,0.000,,
5767,Eubanks,Drew,20.48,UTA,C,@ NOR,20.00,7.62,0.03,6.66,1.18,0.46,1.19,1.21,3.14,1.25,0.52,3.17,1.88,0.03,0.000,,
6942,Edey,Zach,20.36,MEM,C,MIN,20.00,8.19,0.31,6.32,0.92,0.61,1.05,1.30,3.06,1.14,0.61,3.37,2.65,0.04,0.000,Playing,
5025,Jones,Tyus,20.30,PHO,G,@ CLE,25.00,9.45,1.66,1.85,4.49,0.65,0.14,1.25,1.95,0.57,0.11,3.61,4.00,0.01,0.000,,
3908,Capela,Clint,20.11,ATL,C,@ NYK,20.00,7.35,0.00,7.01,1.07,0.46,0.89,0.91,3.35,0.65,0.50,3.35,2.45,0.10,0.000,Questionable,
6326,Robinson-Earl,Jeremiah,20.00,NOR,F,UTA,22.00,8.57,1.04,5.44,1.59,0.76,0.27,0.74,2.29,0.87,0.19,3.33,3.82,0.03,0.000,,
6283,Moody,Moses,19.93,GSW,G,BOS,26.00,11.52,1.94,3.25,1.12,0.64,0.43,0.92,2.09,1.52,0.44,4.03,5.46,0.01,0.000,,
6754,Hawkins,Jordan,19.92,NOR,G,UTA,23.00,12.14,2.25,2.83,1.29,0.46,0.33,0.82,1.88,1.63,0.35,4.13,6.68,0.01,0.000,,
6753,Smith Jr.,Nick,19.88,CHA,G,DAL,26.00,10.27,2.00,2.91,2.45,0.68,0.27,1.22,1.96,0.35,0.08,3.96,6.61,0.01,0.000,,
2711,Conley,Mike,19.74,MIN,G,@ MEM,24.00,7.70,1.59,2.38,3.90,1.30,0.21,1.21,0.84,1.25,0.15,2.43,4.14,0.01,0.000,,
3709,Hardaway Jr.,Tim,19.45,DET,G,@ HOU,31.00,11.92,2.23,2.54,1.73,0.49,0.06,0.93,1.68,1.87,0.39,3.91,5.83,0.01,0.000,,
5105,O'Neale,Royce,19.42,PHO,F,@ CLE,22.00,7.87,1.89,4.61,1.95,0.71,0.45,0.83,0.93,0.34,0.11,2.82,3.89,0.01,0.000,,
5724,Allen,Grayson,19.41,PHO,G,@ CLE,24.00,9.91,2.05,3.23,1.81,0.71,0.37,0.91,1.11,1.54,0.25,3.16,4.25,0.01,0.000,,
3904,Bogdanovic,Bogdan,19.35,ATL,G,@ NYK,24.00,10.53,2.22,2.50,2.13,0.78,0.23,1.28,1.42,1.03,0.08,3.64,4.78,0.01,0.000,,
6974,Wells,Jaylen,19.03,MEM,F,MIN,27.00,10.41,1.84,3.57,1.51,0.66,0.11,1.16,1.79,1.31,0.29,3.63,4.96,0.01,0.000,,
6113,Porter Jr.,Kevin,18.89,LAC,G,CHI,16.00,9.62,0.73,3.07,2.62,0.76,0.19,1.56,3.23,0.97,0.46,3.96,4.56,0.01,0.000,,
6961,Dunn,Ryan,18.83,PHO,F,@ CLE,26.00,8.49,1.42,4.15,1.10,0.66,0.86,0.52,2.01,0.21,0.23,3.43,4.18,0.01,0.000,,
6013,Coffey,Amir,18.81,LAC,F,CHI,25.00,11.55,1.68,2.70,1.31,0.52,0.16,0.58,2.48,1.55,0.27,4.16,4.64,0.01,0.000,,
5980,Martin,Cody,18.65,CHA,F,DAL,23.00,7.33,1.02,4.09,2.18,0.92,0.54,1.01,1.74,0.79,0.37,2.76,3.59,0.01,0.000,Probable,
6299,McBride,Miles,18.64,NYK,G,ATL,21.00,8.78,1.71,2.37,3.00,0.84,0.13,0.81,1.41,0.83,0.19,3.12,3.93,0.01,0.000,,
6116,Horton-Tucker,Talen,18.64,CHI,G,@ LAC,19.00,9.74,1.25,2.96,1.98,0.84,0.35,1.56,2.25,1.49,0.45,3.50,4.46,0.00,0.000,,
6181,Merrill,Sam,18.63,CLE,G,PHO,22.00,9.10,2.57,2.62,2.59,0.52,0.13,0.44,0.42,0.55,0.04,2.99,4.48,0.00,0.000,,
6080,Alexander-Walker,Nickeil,18.43,MIN,G,@ MEM,24.00,8.82,1.66,2.53,2.60,0.84,0.39,1.49,1.48,0.88,0.33,3.14,4.02,0.00,0.000,,
5364,Hield,Buddy,18.05,GSW,G,BOS,22.00,10.21,2.20,3.03,0.98,0.63,0.34,0.95,1.52,0.57,0.09,3.72,5.30,0.01,0.000,,
6242,Krejci,Vit,17.36,ATL,G,@ NYK,23.00,7.50,1.43,2.67,2.91,0.59,0.35,0.89,1.37,0.47,0.13,2.80,3.77,0.00,0.000,,
2730,Horford,Al,17.26,BOS,C,@ GSW,22.00,6.29,1.37,4.26,1.73,0.54,0.80,0.63,0.96,0.26,0.04,2.33,2.87,0.00,0.000,,
5459,Kennard,Luke,16.80,MEM,G,MIN,21.00,7.67,1.80,2.79,2.68,0.56,0.04,0.96,0.67,0.93,0.12,2.47,3.18,0.00,0.000,,
6941,Dillingham,Rob,16.31,MIN,G,@ MEM,20.00,8.33,1.10,1.66,3.37,0.68,0.10,2.54,2.07,0.89,0.25,3.17,4.63,0.01,0.000,,
6170,Stewart,Isaiah,16.24,DET,C,@ HOU,20.00,5.26,0.26,5.05,1.46,0.30,1.09,0.87,1.83,0.82,0.22,2.09,1.94,0.00,0.000,,
6173,Green,Josh,16.08,CHA,G,DAL,30.00,7.26,1.27,2.92,1.75,0.94,0.26,0.99,1.44,0.57,0.26,2.71,3.71,0.00,0.000,,
6171,Smith,Jalen,15.62,CHI,F,@ LAC,14.00,6.81,0.94,4.56,0.80,0.28,0.61,0.69,1.43,1.13,0.34,2.37,3.03,0.00,0.000,,
5336,Payton II,Gary,15.28,GSW,G,BOS,19.00,6.51,0.43,3.47,1.20,0.90,0.47,0.66,2.40,0.42,0.25,2.83,2.30,0.00,0.000,,
6731,Whitmore,Cam,14.79,HOU,F,DET,14.00,9.10,1.13,2.16,0.81,0.55,0.22,0.68,2.10,1.51,0.67,3.23,3.65,0.00,0.000,,
6067,Clarke,Brandon,14.71,MEM,F,MIN,16.00,5.74,0.08,4.11,0.95,0.69,0.62,0.52,2.50,0.50,0.25,2.58,1.75,0.00,0.000,,
6944,Buzelis,Matas,14.61,CHI,F,@ LAC,16.00,7.21,1.01,3.27,0.56,0.44,0.74,0.81,1.58,1.02,0.29,2.59,3.70,0.01,0.000,,
6567,Diabate,Moussa,14.34,CHA,F,DAL,16.00,3.41,0.00,6.25,0.60,0.73,0.57,0.77,1.41,0.59,0.50,1.41,1.09,0.00,0.000,,
6015,Mann,Terance,13.88,LAC,G,CHI,18.00,6.60,0.71,2.84,1.53,0.50,0.16,0.49,1.91,0.65,0.19,2.62,2.80,0.00,0.000,,
7072,Harkless,E.J.,13.48,UTA,G,@ NOR,15.00,6.69,0.77,2.45,1.43,0.71,0.10,0.84,1.65,1.08,0.53,2.42,3.51,0.00,0.000,,
6522,Terry,Dalen,13.31,CHI,G,@ LAC,20.00,6.41,0.58,1.99,1.22,1.00,0.44,1.18,1.81,1.05,0.31,2.39,2.41,0.00,0.000,,
5728,Landale,Jock,13.18,HOU,C,DET,14.00,5.34,0.15,3.70,1.25,0.30,0.51,0.71,1.84,1.21,0.44,1.99,1.92,0.00,0.000,,
6163,Achiuwa,Precious,12.90,NYK,F,ATL,14.00,4.22,0.18,4.43,0.77,0.46,0.68,0.77,1.53,0.62,0.37,1.71,1.60,0.00,0.000,,
5510,Kornet,Luke,12.30,BOS,C,@ GSW,13.00,3.54,0.00,4.09,1.03,0.30,0.83,0.31,1.42,0.70,0.17,1.42,0.78,0.00,0.000,,
6943,Williams,Cody,12.29,UTA,G,@ NOR,21.00,5.78,0.82,2.10,1.45,0.54,0.34,0.92,1.28,0.76,0.39,2.10,3.70,0.00,0.000,Questionable,
5649,Kleber,Maxi,12.08,DAL,F,@ CHA,23.00,4.24,0.54,3.36,0.81,0.41,0.86,0.78,1.05,0.52,0.26,1.59,1.84,0.00,0.000,,
6345,Hauser,Sam,12.02,BOS,F,@ GSW,16.00,5.61,1.53,2.52,0.81,0.46,0.25,0.28,0.47,0.08,0.01,2.00,2.59,0.00,0.000,,
6765,Phillips,Julian,11.83,CHI,F,@ LAC,18.00,5.95,0.97,2.47,0.62,0.53,0.32,0.65,1.10,0.84,0.36,2.07,3.06,0.00,0.000,,
6571,Santos,Gui,11.80,GSW,F,BOS,14.00,5.27,0.80,2.94,1.09,0.34,0.23,0.65,1.10,0.67,0.22,1.90,2.38,0.00,0.000,,
6565,Pippen Jr.,Scotty,11.10,MEM,G,MIN,11.00,4.62,0.52,1.67,2.07,0.60,0.18,1.07,1.22,0.62,0.27,1.74,2.04,0.00,0.000,,
6525,LaRavia,Jake,11.08,MEM,F,MIN,14.00,4.27,0.45,2.70,1.40,0.57,0.23,0.98,1.03,0.86,0.25,1.48,1.83,0.00,0.000,Out,
6769,Sasser,Marcus,10.77,DET,G,@ HOU,13.00,5.69,0.91,1.07,1.70,0.48,0.12,0.93,1.21,0.54,0.07,2.12,2.72,0.00,0.000,,
6938,Holland,Ron,10.52,DET,F,@ HOU,14.00,5.58,0.41,2.46,0.70,0.40,0.14,0.95,1.74,0.87,0.24,2.15,2.59,0.00,0.000,,
6767,Brown,Kobe,10.44,LAC,F,CHI,12.00,5.27,0.59,2.20,0.86,0.34,0.16,0.34,1.58,0.34,0.15,2.17,2.57,0.00,0.000,,
3675,Plumlee,Mason,10.26,PHO,C,@ CLE,11.00,2.19,0.00,4.20,1.20,0.26,0.39,0.56,0.85,0.49,0.25,0.85,0.55,0.00,0.000,,
6718,Fontecchio,Simone,10.06,DET,F,@ HOU,14.00,5.32,0.98,2.14,0.66,0.29,0.17,0.67,0.75,0.88,0.20,1.73,2.34,0.00,0.000,,
6759,Prosper,Olivier-Maxence,9.72,DAL,F,@ CHA,12.00,4.23,0.43,2.67,0.70,0.37,0.17,0.38,1.01,0.92,0.47,1.44,2.18,0.00,0.000,,
5040,Payne,Cam,9.64,NYK,G,ATL,10.00,4.37,0.93,1.03,1.82,0.40,0.14,0.59,0.64,0.30,0.06,1.57,2.10,0.00,0.000,,
6094,Mathews,Garrison,9.50,ATL,G,@ NYK,12.00,5.47,1.35,1.08,0.87,0.33,0.12,0.40,0.31,0.80,0.17,1.66,2.13,0.00,0.000,,
6555,Matkovic,Karlo,9.26,NOR,F,UTA,9.00,3.75,0.18,2.54,0.33,0.37,0.61,0.43,1.47,0.27,0.14,1.65,1.27,0.00,0.000,,
2810,Batum,Nicolas,9.15,LAC,F,CHI,13.00,2.90,0.69,2.38,1.14,0.42,0.27,0.33,0.33,0.17,0.05,1.02,1.52,0.00,0.000,,
3863,Curry,Seth,9.12,CHA,G,DAL,14.00,4.75,0.80,1.39,0.89,0.44,0.12,0.44,0.96,0.43,0.05,1.76,2.32,0.00,0.000,Probable,
6806,Tshiebwe,Oscar,8.96,UTA,F,@ NOR,8.00,4.06,0.01,2.83,0.28,0.34,0.23,0.41,1.66,0.71,0.28,1.67,1.36,0.00,0.000,,
6369,Huff,Jay,8.84,MEM,C,MIN,9.00,4.35,0.67,1.52,0.48,0.24,0.62,0.38,0.86,0.62,0.14,1.53,1.70,0.00,0.000,,
5701,Okogie,Josh,8.82,CHA,G,DAL,11.00,3.89,0.38,1.98,0.57,0.52,0.28,0.39,1.00,0.75,0.28,1.38,1.78,0.00,0.000,,
3937,Micic,Vasilije,7.85,CHA,G,DAL,10.00,3.59,0.49,0.93,1.78,0.27,0.04,0.87,0.91,0.30,0.07,1.40,1.99,0.00,0.000,,
3040,Mills,Patty,7.82,UTA,G,@ NOR,10.00,4.46,1.00,0.75,0.90,0.32,0.06,0.37,0.57,0.32,0.05,1.57,2.30,0.00,0.000,,
6496,Waters III,Lindy,7.12,GSW,G,BOS,10.00,3.28,0.76,1.43,0.57,0.26,0.20,0.21,0.42,0.16,0.04,1.18,1.79,0.00,0.000,,
5713,Shamet,Landry,6.97,NYK,G,ATL,10.00,3.91,0.74,0.83,0.68,0.34,0.08,0.41,0.63,0.43,0.07,1.37,1.98,0.00,0.000,,
6803,Porter Jr.,Craig,6.49,CLE,G,PHO,6.00,2.76,0.15,1.15,1.13,0.19,0.17,0.40,0.98,0.35,0.13,1.13,1.04,0.00,0.000,,
6490,Williams,Brandon,6.17,DAL,G,@ CHA,7.00,3.37,0.24,0.86,0.83,0.19,0.10,0.44,1.01,0.63,0.27,1.25,1.85,0.00,0.000,,
5690,Holiday,Aaron,5.81,HOU,G,DET,8.00,2.87,0.52,0.66,0.85,0.32,0.06,0.37,0.52,0.27,0.04,1.04,1.35,0.00,0.000,,
6311,Edwards,Kessler,5.61,DAL,F,@ CHA,7.00,2.68,0.56,1.08,0.41,0.30,0.10,0.23,0.39,0.22,0.08,0.95,1.27,0.00,0.000,,
