id,last_name,first_name,value,team,position,opponent,minutes,points,threes,rebounds,assists,steals,blocks,turnovers,twos,free throws,free_throws_missed,field goals,field_goals_missed,double doubles,triple doubles,injury
5469,Anunoby,O.G.,33.20,NYK,F,UTA,37.00,18.68,2.42,4.38,2.12,1.64,0.98,1.27,4.71,2.00,0.52,7.13,7.24,0.03,0.000,,
5454,Markkanen,Lauri,33.08,UTA,F,@ NYK,33.00,19.45,2.87,6.40,1.87,0.72,0.25,1.44,3.43,3.98,0.49,6.30,6.94,0.11,0.000,,
6047,Hunter,De'Andre,32.35,ATL,F,@ DEN,32.00,21.94,2.89,4.13,1.56,0.79,0.28,1.44,4.53,4.21,0.71,7.42,8.21,0.03,0.000,,
5717,Bridges,Mikal,32.20,NYK,F,UTA,37.00,19.34,2.71,3.03,3.28,1.23,0.49,1.34,5.12,0.97,0.31,7.83,7.70,0.02,0.000,,
6299,McBride,Miles,31.92,NYK,G,UTA,36.00,16.78,3.21,3.15,4.55,1.40,0.24,1.11,2.72,1.71,0.41,5.93,7.36,0.03,0.001,,
6280,Green,Jalen,31.66,HOU,G,DAL,33.00,18.73,2.41,4.95,2.89,0.89,0.28,2.37,3.93,3.64,0.75,6.34,9.93,0.03,0.000,,
6954,Missi,Yves,31.41,NOR,C,@ MIA,32.00,10.71,0.00,11.17,1.62,0.71,1.47,1.23,4.38,1.95,1.05,4.38,3.32,0.38,0.000,Probable,
6185,Quickley,Immanuel,30.77,TOR,G,BKN,26.00,15.56,2.03,3.57,5.80,0.69,0.19,1.65,3.06,3.35,0.62,5.09,6.52,0.06,0.001,Injured,
6523,Kessler,Walker,30.69,UTA,C,@ NYK,32.00,10.24,0.00,9.76,1.47,0.48,2.66,1.32,4.53,1.18,0.86,4.53,1.97,0.28,0.000,,
5048,Russell,D'Angelo,30.50,BKN,G,@ TOR,31.00,16.46,2.80,2.67,5.06,0.99,0.31,1.97,2.95,2.16,0.39,5.75,7.48,0.06,0.001,Questionable,
6501,Ivey,Jaden,30.11,DET,G,ORL,30.00,17.08,1.97,3.88,4.01,0.96,0.44,3.32,4.10,2.97,1.01,6.07,7.81,0.03,0.001,Out for season,
6751,George,Keyonte,29.99,UTA,G,@ NYK,32.00,16.47,2.67,2.84,5.64,0.65,0.12,2.92,2.90,2.66,0.55,5.57,7.94,0.06,0.001,,
6111,Washington,PJ,29.05,DAL,F,@ HOU,35.00,11.98,1.54,7.38,2.13,1.10,1.18,1.97,2.84,1.68,0.60,4.38,5.60,0.20,0.002,,
6935,Sarr,Alexandre,29.02,WAS,F,CHI,27.00,12.57,1.49,6.27,2.38,0.64,1.78,1.34,3.33,1.44,0.83,4.82,6.44,0.08,0.001,,
6149,Okongwu,Onyeka,28.84,ATL,C,@ DEN,27.00,13.76,0.52,7.26,1.78,0.75,0.83,0.92,4.87,2.46,0.74,5.39,4.08,0.25,0.000,,
6746,Coulibaly,Bilal,28.78,WAS,F,CHI,32.00,13.16,1.15,5.45,3.39,1.17,0.78,1.67,3.66,2.39,0.68,4.81,5.76,0.06,0.001,,
3908,Capela,Clint,28.31,ATL,C,@ DEN,24.00,10.57,0.00,9.73,1.50,0.67,1.02,0.96,4.76,1.05,0.73,4.76,3.24,0.28,0.000,Questionable,
3914,Dinwiddie,Spencer,28.15,DAL,G,@ HOU,32.00,14.46,2.12,2.62,5.01,0.84,0.41,1.50,2.02,4.06,0.70,4.14,7.01,0.06,0.001,,
6507,Duren,Jalen,27.95,DET,C,ORL,27.00,9.90,0.00,9.72,2.16,0.50,1.25,2.41,3.82,2.26,1.03,3.82,2.28,0.24,0.002,,
6499,Smith Jr,Jabari,27.86,HOU,F,DAL,33.00,12.68,1.95,7.33,1.57,0.48,0.91,0.89,2.41,2.01,0.39,4.36,5.60,0.24,0.000,Injured,
3910,Clarkson,Jordan,27.80,UTA,G,@ NYK,30.00,16.44,2.11,2.97,4.29,0.60,0.11,2.61,3.70,2.71,0.48,5.81,8.03,0.03,0.000,Injured,
6526,Braun,Christian,27.47,DEN,G,ATL,32.00,13.72,1.01,5.13,2.32,1.30,0.65,1.27,4.35,1.99,0.60,5.36,4.73,0.06,0.001,,
6158,Williams,Patrick,27.09,CHI,F,@ WAS,29.00,12.47,2.10,5.45,2.57,0.93,0.84,1.43,2.35,1.47,0.33,4.45,6.23,0.05,0.001,,
6747,Dick,Gradey,27.00,TOR,G,BKN,31.00,17.25,2.55,3.19,1.93,0.99,0.15,1.44,3.26,3.08,0.44,5.81,8.04,0.02,0.000,,
5308,Brogdon,Malcolm,26.79,WAS,G,CHI,25.00,14.78,1.14,3.97,3.55,0.71,0.24,1.55,4.32,2.72,0.49,5.46,5.65,0.02,0.000,Injured,
6740,Clowney,Noah,26.66,BKN,F,@ TOR,28.00,13.37,2.15,5.69,1.55,0.60,1.02,1.10,2.51,1.90,0.60,4.66,5.69,0.06,0.000,,
3399,Thompson,Klay,26.58,DAL,G,@ HOU,30.00,15.85,3.22,3.43,2.05,0.77,0.46,1.46,2.41,1.37,0.13,5.63,8.04,0.02,0.000,Questionable,
5977,Gafford,Daniel,26.10,DAL,F,@ HOU,24.00,12.58,0.00,6.75,1.25,0.49,1.29,0.95,5.11,2.36,1.14,5.11,2.09,0.08,0.000,,
5675,Carter Jr.,Wendell,25.59,ORL,C,@ DET,27.00,9.51,0.86,7.74,2.59,0.71,0.52,1.21,2.38,2.17,0.73,3.24,2.99,0.15,0.002,,
5677,Sexton,Collin,25.26,UTA,G,@ NYK,30.00,15.80,1.72,2.37,3.44,0.70,0.17,2.57,3.97,2.70,0.41,5.69,6.48,0.02,0.000,,
6964,da Silva,Tristan,24.66,ORL,F,@ DET,33.00,13.29,2.02,4.80,2.14,0.54,0.32,1.21,3.00,1.23,0.34,5.02,6.50,0.02,0.000,,
5473,Kuzma,Kyle,24.59,WAS,F,CHI,22.00,14.00,1.18,4.84,2.19,0.34,0.40,1.71,4.39,1.68,0.58,5.57,6.24,0.03,0.000,,
3367,Harris,Tobias,24.58,DET,F,ORL,29.00,11.27,1.26,5.42,2.26,0.83,0.69,1.18,2.96,1.57,0.28,4.22,5.08,0.05,0.000,,
6291,Johnson,Keon,24.46,BKN,G,@ TOR,31.00,12.87,2.34,3.98,1.75,1.38,0.53,2.05,2.37,1.11,0.38,4.71,7.61,0.02,0.000,,
5427,Beasley,Malik,24.45,DET,G,ORL,27.00,15.07,3.39,3.13,1.60,0.79,0.11,0.91,1.95,1.00,0.38,5.34,7.18,0.02,0.000,,
5271,Simmons,Ben,23.71,BKN,G,@ TOR,26.00,6.39,0.00,4.87,6.44,0.99,0.51,2.90,2.86,0.67,0.51,2.86,2.04,0.01,0.000,Questionable,
3402,Valanciunas,Jonas,23.67,WAS,C,CHI,17.00,10.52,0.14,6.95,2.13,0.26,0.62,1.32,4.33,1.44,0.30,4.47,3.03,0.06,0.001,,
6324,Jones,Herb,23.25,NOR,F,@ MIA,33.00,11.50,1.44,3.60,1.82,1.46,0.81,1.51,2.70,1.78,0.39,4.14,4.77,0.01,0.000,Injured,
6764,Jaquez Jr.,Jaime,23.01,MIA,F,NOR,24.00,11.04,0.77,4.81,2.48,1.07,0.21,1.47,3.45,1.83,0.52,4.22,4.59,0.02,0.000,,
6322,Grimes,Quentin,23.00,DAL,G,@ HOU,28.00,12.03,1.87,4.57,1.94,0.75,0.30,1.44,2.13,2.16,0.69,4.00,5.28,0.02,0.000,,
5491,Brooks,Dillon,22.70,HOU,G,DAL,31.00,12.99,2.10,3.69,1.68,0.72,0.27,0.95,2.54,1.61,0.28,4.64,6.75,0.02,0.000,,
5752,Robinson,Duncan,22.36,MIA,F,NOR,25.00,12.44,2.58,2.53,2.82,0.67,0.21,1.06,1.91,0.88,0.16,4.49,5.43,0.01,0.000,,
5267,Yabusele,Guerschon,22.20,PHI,F,@ SAC,27.00,9.60,1.35,5.61,1.92,0.86,0.50,1.47,2.11,1.33,0.67,3.46,3.55,0.03,0.000,,
6127,Martin,Caleb,22.13,PHI,F,@ SAC,33.00,9.92,1.08,4.75,2.35,0.94,0.54,1.54,2.57,1.54,0.57,3.65,4.96,0.01,0.000,Out,
6094,Mathews,Garrison,22.13,ATL,G,@ DEN,28.00,13.11,3.31,1.88,1.88,0.98,0.33,0.86,0.65,1.88,0.40,3.96,5.21,0.00,0.000,,
3464,Drummond,Andre,22.07,PHI,C,@ SAC,21.00,7.60,0.00,8.60,0.52,1.31,0.50,1.71,3.14,1.32,1.00,3.14,2.36,0.12,0.000,Out,
6934,Risacher,Zaccharie,21.89,ATL,F,@ DEN,26.00,12.18,1.44,3.41,1.32,0.91,0.74,1.16,3.12,1.62,0.70,4.56,6.76,0.02,0.000,Injured,
6947,Carrington,Bub,21.35,WAS,G,CHI,27.00,8.55,1.46,4.22,3.68,0.75,0.26,1.53,1.76,0.65,0.15,3.22,4.67,0.01,0.000,,
5449,Ball,Lonzo,21.26,CHI,G,@ WAS,19.00,6.84,1.75,3.54,4.03,1.32,0.58,1.46,0.55,0.49,0.17,2.30,3.70,0.00,0.000,,
3689,Caldwell-Pope,Kentavious,21.22,ORL,G,@ DET,32.00,10.85,2.04,2.30,1.71,1.65,0.56,1.03,1.68,1.37,0.19,3.72,5.18,0.01,0.000,,
6531,Watson,Peyton,21.15,DEN,G,ATL,25.00,9.79,0.85,3.99,1.72,0.87,1.09,1.13,2.75,1.74,0.54,3.60,3.60,0.01,0.000,,
6333,Champagnie,Justin,20.95,WAS,F,CHI,22.00,8.68,0.96,5.87,1.34,0.79,0.60,0.75,2.50,0.80,0.22,3.46,3.56,0.03,0.000,,
6163,Achiuwa,Precious,20.63,NYK,F,UTA,21.00,7.54,0.29,6.59,1.24,0.64,0.99,0.92,2.82,1.03,0.59,3.11,2.92,0.03,0.000,,
6514,Eason,Tari,20.25,HOU,F,DAL,18.00,8.61,0.77,5.16,1.01,1.11,0.70,0.73,2.61,1.08,0.39,3.38,3.81,0.03,0.000,,
6980,Shead,Jamal,19.94,TOR,G,BKN,23.00,8.03,1.03,2.01,5.01,0.87,0.25,1.83,2.15,0.64,0.21,3.18,4.20,0.03,0.000,Questionable,
6760,Strawther,Julian,19.93,DEN,G,ATL,23.00,11.48,1.78,2.27,1.84,0.89,0.37,1.13,2.33,1.48,0.39,4.11,4.69,0.01,0.000,,
6558,Ellis,Keon,19.79,SAC,G,PHI,29.00,7.86,1.56,3.30,1.85,1.53,0.90,1.24,1.05,1.08,0.25,2.61,3.25,0.01,0.000,,
6162,Anthony,Cole,19.40,ORL,G,@ DET,17.00,9.69,1.22,2.91,2.80,0.67,0.34,1.53,2.22,1.59,0.33,3.44,5.20,0.00,0.000,Questionable,
6521,Jovic,Nikola,19.38,MIA,F,NOR,22.00,9.26,1.30,4.13,1.62,0.79,0.29,0.61,1.92,1.52,0.44,3.22,3.84,0.01,0.000,,
5453,Isaac,Jonathan,19.32,ORL,F,@ DET,17.00,7.95,1.12,4.79,0.61,0.96,1.13,0.57,1.66,1.27,0.48,2.78,3.41,0.01,0.000,,
6780,Wilson,Jalen,19.22,BKN,F,@ TOR,27.00,10.43,1.59,3.38,1.98,0.52,0.12,0.99,1.84,1.98,0.43,3.43,5.24,0.01,0.000,,
5040,Payne,Cam,19.16,NYK,G,UTA,20.00,9.02,1.75,1.83,3.55,0.76,0.22,0.65,1.54,0.69,0.14,3.29,4.51,0.01,0.000,,
6329,Sharpe,Day'Ron,18.98,BKN,C,@ TOR,15.00,7.47,0.10,6.03,1.21,0.51,0.77,1.01,2.99,1.19,0.69,3.09,2.29,0.03,0.000,,
5662,Huerter,Kevin,18.90,SAC,G,PHI,24.00,8.79,1.70,3.44,2.17,0.74,0.38,1.09,1.61,0.47,0.16,3.31,4.41,0.01,0.000,,
6171,Smith,Jalen,18.67,CHI,F,@ WAS,15.00,8.40,1.17,5.59,0.82,0.25,0.61,0.58,1.81,1.27,0.38,2.98,3.35,0.03,0.000,,
6952,Walter,Ja'Kobe,18.34,TOR,G,BKN,22.00,9.33,1.37,3.28,1.73,0.73,0.32,0.97,2.14,0.94,0.33,3.51,5.65,0.01,0.000,,
5029,Lyles,Trey,18.20,SAC,F,PHI,24.00,7.41,1.48,5.34,1.21,0.48,0.51,0.91,1.03,0.91,0.28,2.51,3.50,0.02,0.000,,
6739,Lively II,Dereck,17.39,DAL,C,@ HOU,18.00,5.64,0.01,5.49,1.53,0.44,1.07,0.87,2.30,1.01,0.66,2.31,1.12,0.00,0.000,Injured,
6170,Stewart,Isaiah,17.23,DET,C,ORL,21.00,5.84,0.31,5.21,1.57,0.30,1.15,1.07,1.99,0.93,0.27,2.30,2.10,0.00,0.000,,
6733,Thompson,Ausar,17.10,DET,F,ORL,18.00,6.84,0.38,4.18,1.67,0.90,0.53,1.04,2.43,0.84,0.67,2.81,2.97,0.00,0.000,,
6731,Whitmore,Cam,16.85,HOU,F,DAL,16.00,10.53,1.27,2.43,0.98,0.50,0.27,0.74,2.52,1.68,0.77,3.79,4.75,0.01,0.000,,
6513,Agbaji,Ochai,16.27,TOR,G,BKN,24.00,7.71,1.15,3.00,1.42,0.68,0.60,0.92,1.94,0.38,0.18,3.09,3.36,0.01,0.000,Questionable,
6568,Juzang,Johnny,16.25,UTA,G,@ NYK,23.00,9.22,2.15,2.74,1.19,0.34,0.18,0.60,1.11,0.55,0.17,3.26,4.35,0.00,0.000,Injured,
6743,Sensabaugh,Brice,15.33,UTA,F,@ NYK,18.00,8.37,1.55,2.75,1.54,0.43,0.14,1.41,1.39,0.94,0.10,2.94,3.67,0.00,0.000,Questionable,
3356,Burks,Alec,15.25,MIA,G,NOR,18.00,7.53,1.33,2.30,2.09,0.55,0.19,0.87,1.08,1.38,0.25,2.41,3.29,0.00,0.000,,
6560,Martin,Tyrese,14.72,BKN,G,@ TOR,18.00,7.71,1.48,3.17,0.95,0.47,0.18,0.86,1.24,0.79,0.25,2.72,3.95,0.01,0.000,,
6776,Council IV,Ricky,14.37,PHI,G,@ SAC,18.00,8.26,0.72,2.60,0.98,0.49,0.16,0.55,1.79,2.52,0.70,2.51,3.39,0.00,0.000,,
5899,Highsmith,Haywood,14.25,MIA,F,NOR,21.00,6.38,1.16,2.57,1.05,0.89,0.52,0.63,1.22,0.46,0.22,2.38,2.60,0.00,0.000,,
3709,Hardaway Jr.,Tim,14.20,DET,G,ORL,25.00,7.90,1.53,2.29,1.34,0.49,0.05,0.84,1.10,1.11,0.22,2.63,3.95,0.00,0.000,,
6301,Kispert,Corey,13.96,WAS,F,CHI,18.00,8.21,1.44,2.16,1.21,0.31,0.12,0.71,1.59,0.71,0.14,3.03,3.52,0.00,0.000,,
6754,Hawkins,Jordan,13.33,NOR,G,@ MIA,18.00,8.08,1.31,2.19,0.86,0.24,0.20,0.64,1.54,1.07,0.18,2.85,4.45,0.00,0.000,,
6944,Buzelis,Matas,13.15,CHI,F,@ WAS,13.00,6.52,0.89,2.96,0.52,0.29,0.71,0.60,1.43,0.99,0.33,2.32,3.32,0.00,0.000,,
6962,Collier,Isaiah,12.88,UTA,G,@ NYK,19.00,4.56,0.46,1.85,3.44,0.67,0.16,2.09,1.27,0.64,0.49,1.73,2.95,0.00,0.000,,
6242,Krejci,Vit,12.65,ATL,G,@ DEN,18.00,4.92,0.77,2.12,2.46,0.50,0.25,1.00,1.04,0.53,0.16,1.81,2.42,0.00,0.000,,
3370,Jackson,Reggie,12.63,PHI,G,@ SAC,17.00,6.16,1.19,1.37,2.45,0.39,0.09,0.94,1.02,0.55,0.09,2.21,3.27,0.00,0.000,,
3934,McDermott,Doug,12.62,SAC,F,PHI,18.00,7.91,2.13,1.55,0.84,0.24,0.09,0.42,0.53,0.46,0.20,2.66,3.51,0.00,0.000,,
3677,Olynyk,Kelly,12.48,TOR,C,BKN,11.00,5.19,0.36,2.59,2.13,0.40,0.22,1.12,1.51,1.09,0.21,1.87,1.45,0.00,0.000,Questionable,
6957,George,Kyshawn,12.30,WAS,G,CHI,16.00,5.10,0.94,2.63,1.46,0.38,0.40,0.62,0.82,0.64,0.24,1.76,2.94,0.00,0.000,,
6527,Roddy,David,12.13,ATL,F,@ DEN,16.00,5.33,0.62,3.16,1.20,0.40,0.17,0.81,1.39,0.69,0.30,2.01,2.61,0.00,0.000,,
6948,Ware,Kel'el,12.12,MIA,C,NOR,13.00,4.82,0.26,3.77,0.49,0.31,0.70,0.59,1.73,0.58,0.28,1.99,1.82,0.00,0.000,,
6300,Mitchell,Davion,11.91,TOR,G,BKN,18.00,3.94,0.53,1.50,3.33,0.51,0.14,0.93,1.00,0.35,0.15,1.53,2.20,0.00,0.000,,
4049,Theis,Daniel,11.87,NOR,C,@ MIA,16.00,3.74,0.31,4.05,0.90,0.31,0.63,0.63,1.21,0.39,0.14,1.52,1.50,0.00,0.000,,
5853,Green,Javonte,11.49,NOR,G,@ MIA,18.00,5.01,0.63,2.57,0.52,0.70,0.53,0.58,1.21,0.70,0.27,1.84,2.04,0.00,0.000,,
5649,Kleber,Maxi,11.23,DAL,F,@ HOU,23.00,3.54,0.48,3.58,0.72,0.33,0.84,0.89,0.80,0.50,0.25,1.28,1.61,0.00,0.000,,
2841,Jordan,DeAndre,11.10,DEN,C,ATL,11.00,3.02,0.00,4.53,0.85,0.22,0.57,0.88,1.34,0.34,0.34,1.34,0.86,0.00,0.000,,
6051,Tate,Jae'Sean,11.09,HOU,F,DAL,16.00,4.02,0.26,2.87,1.38,0.58,0.24,0.71,1.42,0.40,0.16,1.68,1.87,0.00,0.000,,
6314,Boston Jr.,Brandon,10.91,NOR,G,@ MIA,14.00,5.64,0.60,1.94,1.03,0.52,0.17,0.77,1.54,0.76,0.22,2.14,2.86,0.00,0.000,,
2615,Lowry,Kyle,10.89,PHI,G,@ SAC,17.00,4.08,0.83,1.66,2.15,0.53,0.22,0.82,0.39,0.81,0.16,1.22,1.84,0.00,0.000,Out,
5713,Shamet,Landry,10.54,NYK,G,UTA,15.00,6.05,1.19,1.12,1.00,0.49,0.13,0.49,0.92,0.64,0.11,2.11,2.85,0.00,0.000,,
6938,Holland,Ron,10.48,DET,F,ORL,14.00,4.64,0.37,2.83,0.83,0.51,0.17,0.97,1.43,0.67,0.21,1.80,2.31,0.00,0.000,,
2828,Gordon,Eric,10.05,PHI,G,@ SAC,16.00,5.80,1.00,0.96,0.97,0.52,0.21,0.74,0.96,0.88,0.23,1.96,2.71,0.00,0.000,,
6519,Hardy,Jaden,10.01,DAL,G,@ HOU,14.00,6.16,0.83,1.37,0.98,0.33,0.09,1.17,1.39,0.89,0.17,2.22,3.41,0.00,0.000,Questionable,
6781,Tyson,Hunter,9.87,DEN,F,ATL,13.00,3.99,0.59,2.95,0.72,0.38,0.17,0.57,0.83,0.56,0.14,1.42,1.87,0.00,0.000,,
6522,Terry,Dalen,9.82,CHI,G,@ WAS,14.00,4.45,0.40,1.54,0.98,0.70,0.37,0.74,1.19,0.87,0.25,1.59,1.78,0.00,0.000,,
6750,Howard,Jett,9.69,ORL,F,@ DET,12.00,5.85,1.38,1.31,0.56,0.25,0.20,0.45,0.65,0.41,0.12,2.03,3.12,0.00,0.000,,
6534,Moore,Wendell,9.56,DET,G,ORL,13.00,3.31,0.21,2.60,1.13,0.60,0.19,0.76,1.10,0.48,0.09,1.31,1.39,0.00,0.000,,
6968,Filipowski,Kyle,9.17,UTA,C,@ NYK,11.00,3.85,0.36,2.42,0.95,0.33,0.16,0.58,1.07,0.63,0.34,1.43,1.40,0.00,0.000,,
6936,Sheppard,Reed,9.03,HOU,G,DAL,12.00,4.24,0.77,1.03,1.23,0.51,0.27,0.57,0.82,0.29,0.07,1.59,2.68,0.00,0.000,,
3923,Harris,Gary,8.92,ORL,G,@ DET,15.00,4.45,1.10,1.17,0.74,0.61,0.15,0.34,0.41,0.33,0.12,1.51,2.09,0.00,0.000,Questionable,
6979,Larsson,Pelle,8.90,MIA,G,NOR,12.00,4.32,0.52,1.50,1.18,0.39,0.08,0.53,1.04,0.68,0.25,1.56,1.67,0.00,0.000,,
3711,Adams,Steven,8.67,HOU,C,DAL,10.00,2.53,0.00,3.32,0.87,0.33,0.19,0.71,1.01,0.51,0.71,1.01,0.79,0.00,0.000,,
6967,Mogbo,Jonathan,8.47,TOR,F,BKN,9.00,2.76,0.12,2.47,0.97,0.41,0.28,0.54,0.95,0.50,0.22,1.07,1.10,0.00,0.000,G-League,
6360,Potter,Micah,8.39,UTA,C,@ NYK,12.00,2.72,0.46,3.17,0.49,0.21,0.27,0.43,0.56,0.22,0.06,1.02,1.24,0.00,0.000,G-League,
6544,Houstan,Caleb,8.22,ORL,F,@ DET,13.00,4.67,1.37,1.38,0.39,0.24,0.10,0.25,0.19,0.18,0.03,1.56,2.26,0.00,0.000,,
6388,Dowtin Jr,Jeff,8.06,PHI,G,@ SAC,11.00,2.83,0.50,1.42,1.65,0.37,0.10,0.43,0.56,0.21,0.07,1.06,1.35,0.00,0.000,,
6765,Phillips,Julian,8.00,CHI,F,@ WAS,11.00,4.02,0.65,1.65,0.48,0.28,0.24,0.33,0.74,0.59,0.28,1.39,2.06,0.00,0.000,,
7078,Battle,Jamison,7.99,TOR,F,BKN,11.00,4.27,0.93,1.50,0.67,0.16,0.12,0.38,0.57,0.34,0.07,1.50,2.20,0.00,0.000,G-League,
