id,last_name,first_name,value,team,position,opponent,minutes,points,threes,rebounds,assists,steals,blocks,turnovers,twos,free throws,free_throws_missed,field goals,field_goals_missed,double doubles,triple doubles,injury
2872,Westbrook,Russell,37.76,DEN,G,BKN,32.00,14.35,1.18,4.96,8.81,1.65,0.72,3.68,4.06,2.69,1.40,5.24,6.33,0.32,0.010,,
5345,Murray,Jamal,37.71,DEN,G,BKN,34.00,18.74,1.85,4.23,6.38,1.31,0.75,2.22,4.85,3.49,0.55,6.70,8.04,0.11,0.003,,
5976,White,Coby,37.03,CHI,G,WAS,34.00,20.04,3.30,4.22,5.57,1.12,0.26,2.32,3.49,3.16,0.50,6.79,8.41,0.07,0.002,Injured,
5458,Monk,Malik,36.47,SAC,G,@ BOS,35.00,19.64,2.96,4.07,5.46,0.85,0.58,1.80,4.09,2.58,0.39,7.05,9.28,0.07,0.002,,
3723,McCollum,C.J.,35.84,NOR,G,@ PHI,34.00,21.64,3.33,3.87,3.98,0.89,0.47,2.05,4.96,1.73,0.59,8.29,10.31,0.02,0.000,,
5489,Hartenstein,Isaiah,35.73,OKC,C,@ NYK,32.00,12.26,0.12,10.83,3.89,0.82,1.29,1.74,5.08,1.74,0.81,5.20,3.64,0.44,0.009,Injured,
5043,Porzingis,Kristaps,35.69,BOS,F,SAC,31.00,18.88,1.90,6.83,1.96,0.83,1.65,1.49,4.29,4.60,0.72,6.19,6.30,0.11,0.000,,
5973,Claxton,Nicolas,34.94,BKN,C,@ DEN,29.00,14.84,0.07,9.51,2.39,0.87,1.48,1.47,6.45,1.73,1.47,6.52,4.32,0.41,0.004,,
5039,Oubre,Kelly,34.59,PHI,F,NOR,38.00,17.19,1.64,7.02,2.24,1.68,0.71,1.58,4.91,2.45,0.78,6.55,6.84,0.30,0.003,,
5473,Kuzma,Kyle,34.19,WAS,F,@ CHI,31.00,19.65,1.64,6.60,2.87,0.54,0.54,2.33,6.28,2.17,0.83,7.92,8.72,0.11,0.001,,
6162,Anthony,Cole,33.32,ORL,G,MIL,29.00,16.60,1.86,5.50,4.79,0.91,0.53,2.51,4.22,2.58,0.56,6.08,8.57,0.06,0.002,Questionable,
5053,Turner,Myles,33.11,IND,C,GSW,30.00,14.61,1.87,7.47,1.72,0.75,2.38,2.01,3.33,2.34,0.78,5.20,5.46,0.26,0.000,,
5475,White,Derrick,32.67,BOS,G,SAC,36.00,15.28,3.21,4.49,4.84,0.94,0.92,1.70,2.04,1.57,0.28,5.25,6.23,0.03,0.001,,
6771,Jackson-Davis,Trayce,31.96,GSW,C,@ IND,28.00,14.63,0.00,8.17,2.44,0.61,1.14,1.06,6.34,1.95,1.37,6.34,3.06,0.32,0.003,,
6115,Bitadze,Goga,31.61,ORL,C,MIL,28.00,10.56,0.13,9.39,2.81,0.99,1.65,1.36,4.24,1.69,0.88,4.37,3.08,0.28,0.003,Questionable,
3006,DeRozan,DeMar,31.58,SAC,G,@ BOS,33.00,20.22,0.70,3.56,3.06,1.03,0.31,1.49,6.67,4.78,0.81,7.37,8.59,0.02,0.000,,
6954,Missi,Yves,31.04,NOR,C,@ PHI,32.00,11.35,0.00,9.65,1.85,0.63,1.92,1.46,4.43,2.49,1.24,4.43,3.07,0.32,0.000,Probable,
3674,Schroder,Dennis,30.96,GSW,G,@ IND,35.00,16.53,2.23,2.96,5.97,0.79,0.20,2.84,3.61,2.62,0.44,5.84,7.77,0.06,0.001,,
5267,Yabusele,Guerschon,30.82,PHI,F,NOR,34.00,12.80,1.96,8.20,2.36,0.96,0.76,1.26,2.54,1.84,0.85,4.50,4.36,0.29,0.003,,
5469,Anunoby,O.G.,30.41,NYK,F,OKC,37.00,16.38,2.08,5.17,1.99,1.30,0.82,1.59,4.06,2.02,0.54,6.14,7.09,0.06,0.000,,
6740,Clowney,Noah,30.21,BKN,F,@ DEN,31.00,15.80,2.67,6.24,1.68,0.76,0.87,1.30,2.92,1.95,0.62,5.59,6.82,0.10,0.000,,
6291,Johnson,Keon,30.04,BKN,G,@ DEN,31.00,16.99,3.07,4.27,2.16,1.34,0.55,1.76,3.26,1.26,0.41,6.33,10.59,0.03,0.000,,
6158,Williams,Patrick,29.65,CHI,F,WAS,31.00,13.41,2.24,6.05,2.98,1.00,0.86,1.53,2.50,1.69,0.35,4.74,6.71,0.09,0.001,,
6532,Nembhard,Andrew,29.63,IND,G,GSW,32.00,13.80,0.94,3.80,6.24,1.03,0.14,2.45,4.25,2.48,0.54,5.19,5.22,0.09,0.002,,
5682,Porter Jr.,Michael,29.59,DEN,F,BKN,29.00,15.89,1.92,6.01,2.39,0.55,0.51,1.24,4.17,1.79,0.59,6.09,5.29,0.10,0.001,,
5717,Bridges,Mikal,29.23,NYK,F,OKC,40.00,17.16,2.15,3.49,2.90,1.04,0.54,1.81,4.75,1.21,0.41,6.90,7.75,0.02,0.000,,
5364,Hield,Buddy,28.82,GSW,G,@ IND,31.00,17.93,3.83,4.00,1.39,0.87,0.41,1.42,2.70,1.04,0.14,6.53,8.50,0.03,0.000,,
6935,Sarr,Alexandre,27.84,WAS,F,@ CHI,26.00,12.21,1.44,6.24,2.48,0.58,1.40,1.39,3.26,1.37,0.75,4.70,6.18,0.08,0.001,,
6746,Coulibaly,Bilal,27.81,WAS,F,@ CHI,32.00,12.94,1.15,5.19,3.21,1.15,0.72,1.67,3.62,2.25,0.63,4.77,5.83,0.05,0.001,,
5271,Simmons,Ben,27.45,BKN,G,@ DEN,26.00,7.18,0.00,5.11,8.13,0.84,0.60,2.78,3.28,0.62,0.45,3.28,2.12,0.12,0.008,Questionable,
3402,Valanciunas,Jonas,27.40,WAS,C,@ CHI,20.00,12.08,0.18,7.91,2.50,0.36,0.64,1.54,4.97,1.60,0.32,5.15,3.66,0.24,0.002,,
6502,Murray,Keegan,27.14,SAC,F,@ BOS,33.00,13.19,2.24,6.78,1.24,0.68,0.67,0.67,2.74,0.99,0.15,4.98,6.51,0.09,0.000,,
5449,Ball,Lonzo,25.68,CHI,G,WAS,22.00,7.82,2.01,4.23,5.13,1.56,0.77,1.65,0.61,0.57,0.19,2.62,4.23,0.02,0.001,,
6308,Williams,Ziaire,24.85,BKN,F,@ DEN,28.00,12.75,1.42,5.23,1.87,1.02,0.32,1.42,3.24,2.01,0.48,4.66,6.40,0.05,0.000,Questionable,
3004,Holiday,Jrue,24.78,BOS,G,SAC,31.00,11.22,1.74,4.24,3.72,0.84,0.40,1.41,2.37,1.26,0.17,4.11,4.84,0.02,0.000,,
6531,Watson,Peyton,24.45,DEN,G,BKN,30.00,11.04,0.95,4.44,1.91,1.03,1.48,1.05,3.02,2.15,0.67,3.97,3.98,0.02,0.000,,
6558,Ellis,Keon,24.41,SAC,G,@ BOS,35.00,10.53,2.11,3.68,1.82,1.96,1.09,1.25,1.35,1.50,0.35,3.46,4.44,0.01,0.000,,
6526,Braun,Christian,24.40,DEN,G,BKN,30.00,12.17,0.89,4.44,2.05,1.14,0.66,0.95,3.78,1.94,0.58,4.67,4.08,0.02,0.000,,
5988,Dort,Luguentz,24.04,OKC,G,@ NYK,34.00,11.08,2.57,4.72,1.72,1.06,0.74,0.87,1.27,0.83,0.21,3.84,5.55,0.02,0.000,,
6329,Sharpe,Day'Ron,23.98,BKN,C,@ DEN,19.00,9.25,0.13,7.90,1.56,0.67,0.79,1.39,3.70,1.46,0.80,3.83,3.11,0.15,0.000,,
6947,Carrington,Bub,23.91,WAS,G,@ CHI,30.00,9.75,1.74,4.59,4.23,0.78,0.19,1.51,1.95,0.63,0.17,3.69,5.12,0.01,0.000,,
2846,Lopez,Brook,23.86,MIL,C,@ ORL,32.00,11.20,1.80,4.62,1.51,0.63,1.56,1.38,2.43,0.94,0.29,4.23,4.83,0.02,0.000,,
3901,Anderson,Kyle,23.83,GSW,F,@ IND,25.00,9.51,0.95,4.55,3.55,1.00,0.62,0.87,2.89,0.88,0.38,3.84,4.56,0.01,0.000,Questionable,
6505,Mathurin,Bennedict,23.69,IND,G,GSW,28.00,13.53,1.22,5.13,1.56,0.49,0.34,1.89,3.51,2.85,0.58,4.73,5.71,0.06,0.000,,
5042,Portis,Bobby,23.48,MIL,F,@ ORL,22.00,10.55,1.11,6.58,1.59,0.76,0.38,1.23,3.18,0.86,0.24,4.29,4.67,0.06,0.000,,
6780,Wilson,Jalen,23.27,BKN,F,@ DEN,31.00,12.95,1.99,3.97,2.34,0.61,0.07,1.07,2.44,2.10,0.41,4.43,7.18,0.02,0.000,,
3551,Middleton,Khris,23.16,MIL,F,@ ORL,22.00,10.09,1.22,4.15,4.11,0.85,0.21,2.09,2.44,1.55,0.25,3.66,4.38,0.02,0.001,Questionable,
6314,Boston Jr.,Brandon,22.48,NOR,G,@ PHI,25.00,12.27,1.32,3.48,2.17,1.06,0.29,1.55,3.32,1.67,0.48,4.64,5.54,0.02,0.000,,
6754,Hawkins,Jordan,22.03,NOR,G,@ PHI,29.00,13.17,2.45,3.59,1.48,0.40,0.35,1.19,2.07,1.68,0.29,4.52,7.94,0.02,0.000,,
6571,Santos,Gui,21.99,GSW,F,@ IND,25.00,10.92,1.54,4.99,1.80,0.59,0.42,1.36,2.37,1.56,0.52,3.91,4.46,0.02,0.000,,
3689,Caldwell-Pope,Kentavious,21.89,ORL,G,MIL,33.00,10.90,1.95,2.58,2.12,1.42,0.60,0.87,1.87,1.31,0.15,3.82,4.81,0.01,0.000,,
5675,Carter Jr.,Wendell,21.53,ORL,C,MIL,23.00,8.49,0.77,6.30,1.91,0.68,0.47,0.90,2.41,1.36,0.59,3.18,3.38,0.04,0.000,,
5028,Looney,Kevon,21.46,GSW,F,@ IND,20.00,7.02,0.00,8.03,1.81,0.53,0.39,0.66,2.91,1.20,0.86,2.91,1.99,0.12,0.000,,
6184,Pritchard,Payton,20.95,BOS,G,SAC,24.00,10.73,2.60,3.13,2.64,0.62,0.09,0.78,1.07,0.79,0.16,3.67,4.41,0.01,0.000,,
6736,Wallace,Cason,20.70,OKC,G,@ NYK,33.00,7.79,1.22,3.39,2.54,1.66,0.66,0.80,1.87,0.39,0.09,3.09,4.10,0.01,0.000,Questionable,
5098,McConnell,T.J.,20.63,IND,G,GSW,17.00,10.08,0.19,2.50,3.99,0.85,0.16,1.38,4.38,0.75,0.21,4.57,3.65,0.01,0.000,,
5853,Green,Javonte,20.62,NOR,G,@ PHI,29.00,9.44,0.98,4.51,0.91,1.14,0.94,0.99,2.59,1.32,0.49,3.57,3.43,0.01,0.000,,
6760,Strawther,Julian,20.53,DEN,G,BKN,25.00,11.78,1.83,2.28,1.86,0.91,0.43,0.99,2.30,1.69,0.42,4.13,4.68,0.01,0.000,,
6283,Moody,Moses,20.32,GSW,G,@ IND,25.00,12.61,2.07,2.84,1.10,0.58,0.40,0.99,2.41,1.58,0.49,4.48,5.26,0.01,0.000,,
6148,Toppin,Obi,20.17,IND,F,GSW,18.00,10.03,1.20,4.24,1.61,0.66,0.43,0.76,2.69,1.05,0.19,3.89,3.32,0.02,0.000,,
6496,Waters III,Lindy,20.03,GSW,G,@ IND,28.00,9.86,2.33,3.55,1.67,0.71,0.45,0.55,1.21,0.45,0.09,3.54,5.06,0.01,0.000,,
6301,Kispert,Corey,19.89,WAS,F,@ CHI,26.00,11.93,2.09,2.99,1.68,0.44,0.15,1.07,2.33,1.00,0.21,4.42,5.13,0.01,0.000,,
6171,Smith,Jalen,19.38,CHI,F,WAS,15.00,8.44,1.17,5.88,0.92,0.25,0.69,0.59,1.81,1.31,0.39,2.98,3.37,0.03,0.000,,
6339,Wiggins,Aaron,18.17,OKC,G,@ NYK,22.00,9.87,1.58,2.97,1.35,0.80,0.30,0.87,2.28,0.57,0.13,3.86,3.92,0.00,0.000,,
2730,Horford,Al,17.93,BOS,C,SAC,24.00,6.54,1.38,4.21,1.90,0.63,0.83,0.68,1.06,0.28,0.05,2.44,2.74,0.00,0.000,,
6127,Martin,Caleb,17.88,PHI,F,NOR,26.00,7.70,0.99,3.48,1.98,0.98,0.53,1.33,1.87,0.99,0.43,2.86,3.53,0.01,0.000,Out,
6363,Alvarado,Jose,17.79,NOR,G,@ PHI,21.00,8.30,1.58,1.94,2.63,1.19,0.25,1.12,1.39,0.78,0.22,2.97,4.18,0.00,0.000,,
6776,Council IV,Ricky,17.47,PHI,G,NOR,20.00,9.77,0.83,3.23,1.33,0.54,0.23,0.60,2.32,2.64,0.72,3.15,3.83,0.01,0.000,,
5453,Isaac,Jonathan,17.16,ORL,F,MIL,17.00,6.15,0.69,4.75,0.61,0.88,1.16,0.54,1.49,1.10,0.42,2.18,3.02,0.00,0.000,,
6560,Martin,Tyrese,17.11,BKN,G,@ DEN,20.00,8.32,1.62,3.66,1.58,0.55,0.17,0.84,1.36,0.74,0.33,2.98,4.72,0.01,0.000,,
6333,Champagnie,Justin,16.77,WAS,F,@ CHI,18.00,7.26,0.82,4.43,1.12,0.65,0.44,0.62,2.08,0.64,0.20,2.90,2.90,0.01,0.000,,
6741,Black,Anthony,16.40,ORL,G,MIL,20.00,7.89,0.69,2.41,2.49,0.63,0.43,1.42,1.91,2.00,0.65,2.60,3.85,0.00,0.000,,
5412,Prince,Taurean,16.38,MIL,F,@ ORL,26.00,6.66,1.40,3.97,1.56,0.88,0.30,1.29,0.99,0.48,0.15,2.39,3.31,0.00,0.000,,
6191,Joe,Isaiah,15.86,OKC,G,@ NYK,20.00,8.80,2.22,2.23,1.27,0.58,0.18,0.53,0.88,0.38,0.08,3.10,4.08,0.00,0.000,Questionable,
6964,da Silva,Tristan,15.79,ORL,F,MIL,23.00,7.74,1.07,3.95,1.29,0.35,0.17,0.81,1.90,0.73,0.18,2.97,4.15,0.01,0.000,,
5662,Huerter,Kevin,15.79,SAC,G,@ BOS,20.00,8.01,1.63,2.62,1.49,0.60,0.32,0.78,1.35,0.42,0.15,2.98,4.19,0.00,0.000,,
6678,Spencer,Pat,15.76,GSW,G,@ IND,23.00,5.80,0.94,2.73,3.36,0.63,0.20,1.25,1.26,0.46,0.14,2.20,3.68,0.00,0.000,,
5029,Lyles,Trey,15.51,SAC,F,@ BOS,21.00,6.77,1.44,4.38,0.86,0.43,0.35,0.62,0.86,0.73,0.21,2.30,3.49,0.00,0.000,,
6326,Robinson-Earl,Jeremiah,15.21,NOR,F,@ PHI,18.00,6.61,0.78,4.54,1.07,0.49,0.16,0.74,1.76,0.75,0.15,2.54,2.85,0.00,0.000,,
6583,Green,AJ,15.15,MIL,G,@ ORL,24.00,7.72,2.17,2.58,1.50,0.46,0.14,0.67,0.39,0.43,0.05,2.56,3.37,0.00,0.000,Questionable,
5488,Bryant,Thomas,14.71,IND,C,GSW,13.00,5.66,0.23,5.07,0.75,0.27,0.59,0.51,1.99,0.99,0.19,2.22,1.69,0.00,0.000,,
2841,Jordan,DeAndre,14.37,DEN,C,BKN,14.00,3.72,0.00,5.86,1.18,0.31,0.72,1.01,1.67,0.38,0.41,1.67,0.93,0.00,0.000,,
6299,McBride,Miles,14.05,NYK,G,OKC,18.00,6.32,1.19,2.14,2.27,0.58,0.12,0.69,1.01,0.73,0.17,2.20,3.23,0.00,0.000,,
6163,Achiuwa,Precious,13.79,NYK,F,OKC,16.00,4.26,0.20,5.25,0.85,0.41,0.60,0.87,1.49,0.68,0.40,1.69,1.81,0.00,0.000,,
5719,Trent,Gary,13.68,MIL,G,@ ORL,22.00,7.22,1.51,2.24,0.77,0.98,0.04,0.58,1.05,0.59,0.10,2.56,3.71,0.00,0.000,,
6734,Walker,Jarace,12.75,IND,F,GSW,14.00,5.26,0.86,2.75,1.31,0.68,0.37,0.89,1.02,0.64,0.30,1.88,2.30,0.00,0.000,,
7004,Beekman,Reece,12.73,BKN,G,@ DEN,15.00,4.92,0.47,1.29,3.28,0.55,0.22,1.00,1.53,0.45,0.16,2.00,2.82,0.00,0.000,,
6944,Buzelis,Matas,12.52,CHI,F,WAS,12.00,6.03,0.81,2.86,0.52,0.30,0.70,0.54,1.33,0.94,0.29,2.14,3.07,0.00,0.000,,
4049,Theis,Daniel,12.39,NOR,C,@ PHI,16.00,3.96,0.31,3.84,1.04,0.34,0.82,0.82,1.26,0.51,0.17,1.57,1.56,0.00,0.000,,
6768,Sheppard,Ben,12.31,IND,G,GSW,19.00,5.77,1.27,2.26,1.21,0.59,0.13,0.36,0.79,0.38,0.07,2.06,2.93,0.00,0.000,,
6957,George,Kyshawn,12.16,WAS,G,@ CHI,16.00,5.20,0.96,2.63,1.29,0.39,0.40,0.65,0.86,0.60,0.23,1.82,2.93,0.00,0.000,,
6976,Bona,Adem,11.46,PHI,F,NOR,15.00,3.59,0.00,3.81,0.65,0.34,0.97,0.97,1.41,0.77,0.35,1.41,0.89,0.00,0.000,,
6533,Williams,Jaylin,11.42,OKC,F,@ NYK,12.00,4.70,0.88,2.60,1.35,0.33,0.29,0.47,0.80,0.46,0.15,1.68,1.90,0.00,0.000,,
6750,Howard,Jett,11.03,ORL,F,MIL,15.00,6.53,1.29,1.69,0.76,0.23,0.21,0.56,1.02,0.62,0.12,2.31,3.59,0.00,0.000,,
5856,Williams,Kenrich,10.69,OKC,F,@ NYK,13.00,4.87,0.78,2.41,0.99,0.44,0.12,0.37,1.17,0.19,0.11,1.95,1.93,0.00,0.000,,
6773,Jackson Jr.,Andre,9.90,MIL,G,@ ORL,16.00,3.05,0.47,3.02,1.34,0.48,0.19,1.02,0.71,0.22,0.13,1.18,1.63,0.00,0.000,,
6765,Phillips,Julian,8.96,CHI,F,WAS,12.00,4.45,0.73,1.85,0.55,0.32,0.27,0.34,0.81,0.64,0.32,1.54,2.21,0.00,0.000,,
6345,Hauser,Sam,8.84,BOS,F,SAC,12.00,4.28,1.18,1.77,0.59,0.33,0.15,0.17,0.34,0.06,0.01,1.52,1.82,0.00,0.000,,
3720,Len,Alex,8.32,SAC,C,@ BOS,10.00,2.68,0.02,2.54,0.74,0.20,0.59,0.48,1.11,0.40,0.24,1.13,0.76,0.00,0.000,,
6116,Horton-Tucker,Talen,7.43,CHI,G,WAS,7.00,3.62,0.44,1.21,0.89,0.33,0.16,0.48,0.81,0.68,0.20,1.25,1.88,0.00,0.000,,
5713,Shamet,Landry,7.41,NYK,G,OKC,12.00,3.99,0.73,1.06,0.73,0.33,0.11,0.49,0.64,0.52,0.09,1.37,2.20,0.00,0.000,,
5609,Edwards,Justin,7.24,PHI,G,NOR,11.00,3.18,0.44,1.78,0.55,0.40,0.13,0.54,0.79,0.28,0.08,1.23,1.67,0.00,0.000,,
5510,Kornet,Luke,7.13,BOS,C,SAC,8.00,2.04,0.00,2.27,0.63,0.18,0.52,0.18,0.81,0.42,0.11,0.81,0.39,0.00,0.000,,
6544,Houstan,Caleb,7.02,ORL,F,MIL,13.00,3.60,0.98,1.42,0.41,0.23,0.10,0.25,0.17,0.32,0.06,1.15,2.13,0.00,0.000,,
6946,Carter,Devin,6.95,SAC,G,@ BOS,8.00,3.25,0.39,1.52,0.68,0.27,0.16,0.56,0.81,0.46,0.18,1.20,1.79,0.00,0.000,,
6292,Butler,Jared,6.86,WAS,G,@ CHI,7.00,2.78,0.31,0.81,1.50,0.36,0.11,0.56,0.80,0.25,0.07,1.11,1.23,0.00,0.000,,
2828,Gordon,Eric,6.77,PHI,G,NOR,10.00,3.79,0.62,0.65,0.69,0.38,0.15,0.48,0.69,0.55,0.14,1.31,1.71,0.00,0.000,,
6522,Terry,Dalen,6.61,CHI,G,WAS,9.00,3.01,0.28,1.03,0.66,0.46,0.25,0.48,0.80,0.57,0.16,1.08,1.15,0.00,0.000,,
6211,Queen,Trevelin,6.48,ORL,G,MIL,9.00,2.31,0.35,1.45,0.77,0.43,0.21,0.51,0.47,0.32,0.07,0.82,1.35,0.00,0.000,,
3370,Jackson,Reggie,6.35,PHI,G,NOR,8.00,2.82,0.55,0.71,1.39,0.21,0.05,0.48,0.47,0.23,0.04,1.02,1.53,0.00,0.000,,
6901,Evbuomwan,Tosan,5.94,BKN,F,@ DEN,10.00,2.69,0.30,1.49,0.43,0.21,0.17,0.33,0.68,0.43,0.23,0.98,1.19,0.00,0.000,,
6781,Tyson,Hunter,5.66,DEN,F,BKN,8.00,2.37,0.36,1.66,0.39,0.19,0.11,0.31,0.48,0.33,0.08,0.84,1.02,0.00,0.000,,
5040,Payne,Cam,5.17,NYK,G,OKC,6.00,2.39,0.49,0.63,0.92,0.19,0.08,0.34,0.36,0.20,0.04,0.85,1.28,0.00,0.000,,
6537,Rollins,Ryan,4.87,MIL,G,@ ORL,6.00,2.04,0.27,0.94,0.59,0.32,0.11,0.46,0.50,0.23,0.06,0.77,1.00,0.00,0.000,,
3934,McDermott,Doug,3.78,SAC,F,@ BOS,5.00,2.53,0.71,0.39,0.20,0.06,0.02,0.10,0.14,0.12,0.05,0.85,1.08,0.00,0.000,,
6388,Dowtin Jr,Jeff,3.73,PHI,G,NOR,5.00,1.51,0.14,0.55,0.69,0.20,0.05,0.14,0.44,0.21,0.09,0.58,0.66,0.00,0.000,,
3948,Saric,Dario,3.66,DEN,F,BKN,4.00,1.38,0.18,1.09,0.41,0.14,0.04,0.30,0.33,0.18,0.03,0.51,0.64,0.00,0.000,,
5803,McLaughlin,Jordan,3.08,SAC,G,@ BOS,4.00,1.13,0.21,0.41,0.65,0.19,0.03,0.17,0.20,0.10,0.04,0.41,0.58,0.00,0.000,,
7058,Brooks Jr.,Keion,0.00,NOR,F,@ PHI,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.000,G-League,
5336,Payton II,Gary,0.00,GSW,G,@ IND,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.000,,
7061,Jones,Isaac,0.00,SAC,F,@ BOS,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.000,G-League,
7062,Crawford,Isaiah,0.00,SAC,F,@ BOS,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.000,G-League,
7067,Hall,P.J.,0.00,DEN,C,BKN,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.000,,
6756,Lewis,Maxwell,0.00,BKN,F,@ DEN,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.000,Injured,
6782,Flagler,Adam,0.00,OKC,G,@ NYK,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.000,,
6601,Cain,Jamal,0.00,NOR,F,@ PHI,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.000,,
5577,Craig,Torrey,0.00,CHI,F,WAS,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.000,Injured,
3916,Embiid,Joel,0.00,PHI,C,NOR,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.000,Injured,
6498,Holmgren,Chet,0.00,OKC,F,@ NYK,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.000,Injured,
6991,Hukporti,Ariel,0.00,NYK,C,OKC,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.000,,
6860,Nance,Pete,0.00,PHI,F,NOR,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.000,G-League,
6766,Walsh,Jordan,0.00,BOS,F,SAC,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.000,,
